season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436454,15,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,12.0,37.0,49.0,1.0,7.0,,3.0,,,2.0,,,,2.0,8.0,,,0.0547717,0.1293,,,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,12.0,,,7.4,,,,,7.0,1.0,,,8.0,,19.0,40.0,59.0,,,2,1.0,75.0,,,,1.0
2024-25,12436454,15,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,,21.0,10.0,30.0,1.0,,,5.0,,,1.0,2.0,,3.0,10.0,9.0,,,0.096688,0.057,0.0468,2.0,1.0,,,,,,1.0,,87.0,1.0,,,,,,13.0,,,7.2,,,1.0,,,6.0,3.0,,,2.0,25.0,10.0,32.0,,,3,3.0,61.0,4.0,2.0,4.0,2.0
2024-25,12436454,15,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,2.0,,,17.0,6.0,21.0,2.0,,,2.0,,,2.0,,,2.0,5.0,5.0,,,0.424608,0.1053,,1.0,0.0,,,,,,4.0,,73.0,,,,,,,8.0,,,7.5,,,1.0,,,1.0,5.0,,,2.0,21.0,7.0,23.0,,,3,,43.0,1.0,4.0,1.0,
2024-25,12436454,15,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,12.0,,,,,,,,,,6.3,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436454,15,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,5.0,4.0,11.0,15.0,,,,10.0,,,,,,,,,,,0.00085395,,,,0.0,,1.0729,1.0,,,,,90.0,,,,,,,22.0,,,8.2,6.0,8.0,,,,,,,25.0,,23.0,12.0,35.0,,,0,,51.0,,,,
2024-25,12436465,16,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,21,West_Ham_United,Away,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,True,,,,6.0,1.0,7.0,4.0,2.0,,,,,,,,,5.0,3.0,,,0.0393785,0.1311,,,0.0,,,,,,2.0,,34.0,,,,,,,5.0,,,6.8,,,1.0,,1.0,1.0,,,,,7.0,2.0,9.0,,,1,1.0,16.0,2.0,,,1.0
2024-25,12436465,16,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,2.0,,,12.0,8.0,18.0,1.0,6.0,,4.0,,,1.0,1.0,,,2.0,10.0,,,0.0807637,0.1372,,,0.0,,,,,,1.0,,90.0,,2.0,,,,,20.0,,,7.5,,,1.0,,5.0,2.0,4.0,,4.0,,22.0,13.0,31.0,,,2,2.0,61.0,2.0,,2.0,2.0
2024-25,12436465,16,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,16.0,6.0,21.0,,,,5.0,,,,,,1.0,4.0,1.0,,,0.249375,0.2754,0.1695,1.0,0.0,,,,1.0,1.0,1.0,,90.0,1.0,,,,,,13.0,,,7.1,,,2.0,,,3.0,2.0,,,,24.0,6.0,28.0,,,3,,41.0,2.0,,1.0,
2024-25,12436465,16,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,1.0,,,9.0,9.0,17.0,4.0,3.0,,4.0,,,1.0,,,1.0,5.0,5.0,,,0.00689742,0.0402,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,15.0,,,6.9,,,,,5.0,1.0,3.0,,3.0,,22.0,10.0,29.0,,,1,1.0,44.0,,,1.0,1.0
2024-25,12436465,16,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,6.0,12.0,28.0,40.0,1.0,3.0,,3.0,,,,,,,3.0,4.0,,1.0,0.0058967,0.0499,,1.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,12.0,,,7.0,,,1.0,,4.0,1.0,,,13.0,,20.0,31.0,51.0,,,1,1.0,63.0,,1.0,,1.0
2024-25,12436465,16,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,False,1.0,,2.0,15.0,15.0,29.0,,1.0,,2.0,,,,,,1.0,3.0,1.0,,,0.242708,0.0314,,2.0,0.0,,,,,,1.0,,56.0,,2.0,,,,,8.0,,,6.9,,,1.0,,1.0,,4.0,,3.0,,22.0,15.0,33.0,,,1,,44.0,,,,
2024-25,12436465,16,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,1.0,16.0,12.0,27.0,4.0,1.0,,,,,2.0,1.0,,,7.0,2.0,,,0.151469,0.8808,0.7136,2.0,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,14.0,,,7.4,,,,,2.0,,3.0,,3.0,1.0,27.0,13.0,37.0,,,3,,51.0,2.0,1.0,,
2024-25,12436465,16,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,16.0,16.0,32.0,1.0,2.0,,8.0,,,1.0,,,,2.0,4.0,,,0.00957629,0.0198,,1.0,0.0,,,,,,,,75.0,,1.0,,,,,11.0,,,6.8,,,,,2.0,2.0,,,2.0,,25.0,17.0,42.0,,,1,,49.0,1.0,,2.0,
2024-25,12436465,16,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,19.0,15.0,33.0,3.0,,,9.0,,,,,,,5.0,2.0,,,0.10983,,,1.0,0.0,,,,,3.0,1.0,,89.0,,,,,,,9.0,,,6.8,,,,,1.0,2.0,3.0,,4.0,,25.0,17.0,39.0,,,0,1.0,53.0,,,1.0,1.0
2024-25,12436465,16,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,6.0,10.0,24.0,34.0,2.0,5.0,,5.0,,,1.0,,,,4.0,8.0,,1.0,0.00824912,0.4124,0.5373,2.0,0.0,,,,,,,,90.0,1.0,5.0,,,,,10.0,,,7.6,,,,,7.0,,,,13.0,,18.0,25.0,43.0,,,2,3.0,62.0,1.0,,,
2024-25,12436465,16,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,1.0,14.0,13.0,26.0,,,,11.0,,,1.0,,,,6.0,7.0,,,0.245724,0.0835,,1.0,0.0,,,,,,3.0,,75.0,,,,,,,14.0,,,7.1,,,,,,8.0,3.0,,2.0,,20.0,14.0,31.0,,,1,1.0,52.0,2.0,3.0,3.0,
2024-25,12436465,16,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,0.00010756,,,,0.0,,,,,,,,15.0,,1.0,,,,,2.0,,,6.5,,,,,,,,,1.0,,1.0,2.0,3.0,,,0,1.0,7.0,1.0,,,
2024-25,12436465,16,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,21,West_Ham_United,Away,1142343,518438,Kaelan Casey,casey-kaelan,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,1.0,,,,
2024-25,12436465,16,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,1.0,3.0,4.0,1.0,,,2.0,,,,,,,1.0,1.0,,,0.00050804,,,,0.0,,,,,,,,15.0,,,,,,,6.0,,,6.2,,,,,,,1.0,,5.0,,7.0,3.0,9.0,,,0,1.0,14.0,,,,
2024-25,12436465,16,21,West_Ham_United,Away,1414991,518442,Lewis Orford,orford-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,6.0,26.0,32.0,1.0,,,11.0,,,,,,,1.0,,,,0.00105791,,,,0.0,,1.491,,,,,,90.0,,,,,,,19.0,,,7.5,4.0,5.0,,,1.0,,,,25.0,,22.0,28.0,50.0,,,0,,64.0,,,,
2024-25,12436478,17,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,21,West_Ham_United,Home,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,False,,,,1.0,,1.0,5.0,2.0,,,,,1.0,,,,8.0,2.0,,,4.686e-05,0.0246,,3.0,0.0,,,,,,,,57.0,,,,,,,8.0,,,6.4,,,,,,,,,2.0,1.0,7.0,1.0,8.0,,,1,,13.0,1.0,,,
2024-25,12436478,17,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,1.0,3.0,4.0,,,,,,,,2.0,,,3.0,1.0,,,0.015711,,,1.0,0.0,,,,,,,,19.0,,1.0,,,,,5.0,,,6.6,,,,,2.0,,,,2.0,,3.0,5.0,8.0,,,0,,16.0,,1.0,,
2024-25,12436478,17,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,2.0,,1.0,11.0,10.0,19.0,1.0,1.0,,3.0,,,,1.0,,,3.0,2.0,,,0.137824,,,1.0,0.0,,,,,,2.0,,71.0,,,,,,,7.0,,,6.8,,,,,5.0,,5.0,,3.0,,17.0,10.0,22.0,,,0,1.0,41.0,1.0,,,1.0
2024-25,12436478,17,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,1.0,5.0,,4.0,,1.0,,4.0,,1.0,1.0,1.0,,1.0,3.0,8.0,,,0.0346262,0.5557,0.2742,,0.0,,,,,1.0,,,90.0,2.0,,,,,,17.0,,,7.3,,,,,1.0,3.0,5.0,,2.0,3.0,14.0,1.0,10.0,,,3,3.0,35.0,5.0,2.0,2.0,3.0
2024-25,12436478,17,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00047076,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2024-25,12436478,17,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,9.0,5.0,14.0,4.0,1.0,,1.0,,,,1.0,,,7.0,4.0,,,0.00588592,0.1213,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,10.0,,,6.7,,,1.0,,2.0,,,,4.0,,17.0,7.0,24.0,,,1,2.0,31.0,,1.0,,1.0
2024-25,12436478,17,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,4.0,7.0,30.0,37.0,1.0,1.0,,2.0,1.0,,,,,,2.0,4.0,,,0.00619396,,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,8.0,,,7.2,,,,,1.0,,,,8.0,,13.0,30.0,43.0,,,0,3.0,53.0,2.0,,,2.0
2024-25,12436478,17,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,2.0,4.0,21.0,25.0,3.0,2.0,,1.0,,,,1.0,,1.0,9.0,11.0,,,0.00221899,0.1159,,1.0,0.0,,,,,,,,71.0,,,,,,,14.0,,,6.4,,,2.0,,1.0,3.0,,,4.0,,9.0,23.0,32.0,,,2,5.0,53.0,1.0,4.0,,1.0
2024-25,12436478,17,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,1.0,13.0,24.0,37.0,2.0,1.0,,6.0,,,,1.0,,1.0,6.0,5.0,,,0.0100185,0.0756,0.3543,,0.0,,,,,1.0,,,89.0,1.0,1.0,,,,,10.0,,,6.9,,,,,6.0,2.0,,,3.0,,18.0,25.0,43.0,,,1,2.0,61.0,,2.0,,
2024-25,12436478,17,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,7.0,14.0,21.0,1.0,2.0,,7.0,,,,,,,2.0,7.0,,,0.00965353,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,8.0,,,7.1,,,,,4.0,2.0,1.0,,2.0,,11.0,15.0,25.0,,,0,3.0,55.0,1.0,2.0,1.0,2.0
2024-25,12436478,17,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,6.0,10.0,36.0,46.0,2.0,6.0,,3.0,,,,,,,2.0,9.0,,,0.464159,,,,0.0,,,,,3.0,1.0,,90.0,,,,,,,8.0,,,7.2,,,,,3.0,1.0,,,9.0,,15.0,39.0,54.0,,,0,,65.0,,2.0,1.0,
2024-25,12436478,17,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,1.0,9.0,12.0,21.0,,1.0,,7.0,,,1.0,,,2.0,10.0,11.0,,,0.0120953,0.231,0.7996,4.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,14.0,,,7.1,,,,,,5.0,1.0,,2.0,1.0,14.0,12.0,25.0,,,2,4.0,50.0,2.0,5.0,1.0,3.0
2024-25,12436478,17,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,3.0,4.0,7.0,,,,5.0,,,1.0,1.0,,,2.0,3.0,,,0.00114561,0.1891,,,0.0,,,,,,,,33.0,,,,,,,5.0,,,6.6,,,,,,1.0,2.0,,2.0,,5.0,6.0,9.0,,,1,2.0,18.0,,1.0,,1.0
2024-25,12436478,17,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,,1.0,11.0,12.0,,,,1.0,,,,1.0,,,2.0,2.0,,,0.00012221,,,1.0,0.0,,,,,,,,45.0,,1.0,,,,,3.0,,,6.6,,,,,3.0,1.0,,,2.0,,2.0,12.0,14.0,,,0,1.0,22.0,1.0,,1.0,1.0
2024-25,12436478,17,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,2.0,2.0,1.0,,,2.0,,,,,,,2.0,,,,5.838e-05,,,,0.0,,,,,,,,19.0,,,,,,,4.0,,,6.4,,,,,,1.0,,,,,2.0,2.0,4.0,,,0,,8.0,,,,
2024-25,12436480,18,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,3.0,2.0,12.0,14.0,,1.0,,3.0,,,,,,,,2.0,,,0.00024742,,,,0.0,,0.5301,,,,,,36.0,,,,,,,3.0,,,7.2,3.0,3.0,,,,1.0,,,6.0,,5.0,12.0,17.0,,,0,,23.0,,1.0,1.0,
2024-25,12436480,18,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,1.0,,2.0,4.0,3.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,0.0337321,,,,0.0,,,,,,1.0,,22.0,,,,,,,5.0,,,6.8,,,,,1.0,,1.0,,7.0,,9.0,3.0,11.0,,,0,1.0,15.0,,,,
2024-25,12436480,18,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,8.0,4.0,17.0,21.0,,1.0,,6.0,,,,,,,,1.0,,,0.00062564,,,,0.0,,0.0565,1.0,,,,,54.0,,,,,,,9.0,,,7.2,2.0,2.0,,,,,,,17.0,,12.0,18.0,30.0,,,0,,37.0,,,,
2024-25,12436480,18,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436480,18,21,West_Ham_United,Away,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,False,,,,5.0,1.0,6.0,6.0,5.0,,2.0,1.0,,1.0,1.0,,1.0,9.0,8.0,,,0.012714,0.1315,,1.0,1.0,,,,,,1.0,,68.0,,,,,,,7.0,,,7.2,,,,,,,,,1.0,,9.0,1.0,10.0,,,1,,20.0,2.0,3.0,,
2024-25,12436480,18,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,1.0,2.0,,,5.207e-05,,,,0.0,,,,,,,,10.0,,,,,,,2.0,,,6.7,,,,,,,,,,,2.0,1.0,3.0,,,0,1.0,6.0,,1.0,,1.0
2024-25,12436480,18,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,1.0,,2.0,18.0,16.0,33.0,1.0,1.0,,5.0,,,1.0,2.0,,,6.0,3.0,,,0.0518727,0.0739,,1.0,0.0,,,,,2.0,,,88.0,,1.0,,,,,14.0,,,6.8,,,,,1.0,2.0,1.0,,6.0,,24.0,22.0,45.0,,,1,2.0,61.0,,,,1.0
2024-25,12436480,18,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,2.0,14.0,5.0,19.0,1.0,2.0,,6.0,,,2.0,1.0,,4.0,8.0,4.0,,,0.0615147,0.8803,0.3183,1.0,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,16.0,,,7.5,,,3.0,,,1.0,3.0,,2.0,,20.0,5.0,22.0,,,6,,49.0,5.0,2.0,,
2024-25,12436480,18,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,False,,,1.0,5.0,14.0,19.0,1.0,,,4.0,,,1.0,1.0,,1.0,5.0,5.0,,,0.00141101,0.0817,,2.0,0.0,,,,,1.0,1.0,,68.0,,1.0,,,,,3.0,,,7.0,,,,,1.0,,,,2.0,,7.0,14.0,21.0,,,1,4.0,34.0,,1.0,,3.0
2024-25,12436480,18,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,10.0,14.0,24.0,3.0,2.0,,3.0,,,,,,,6.0,5.0,,,0.175976,,,3.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,10.0,,,6.9,,,,,1.0,1.0,,,,,16.0,17.0,33.0,,,0,1.0,40.0,1.0,1.0,1.0,
2024-25,12436480,18,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,3.0,5.0,34.0,39.0,2.0,4.0,,4.0,,,,1.0,,,3.0,6.0,,,0.0018038,,,,0.0,,,,,2.0,,,90.0,,,,,,,5.0,,,7.2,,,,,8.0,,,,6.0,,7.0,37.0,44.0,,,0,1.0,56.0,,1.0,,1.0
2024-25,12436480,18,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,False,,,,10.0,10.0,20.0,,,,,,1.0,,1.0,,,1.0,1.0,,,0.0102223,0.3235,,,0.0,,,,1.0,,1.0,,45.0,,,,,,,5.0,,,6.5,,,1.0,,,,1.0,,,,12.0,13.0,24.0,,,1,,28.0,,1.0,,
2024-25,12436480,18,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436480,18,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,3.0,8.0,10.0,18.0,,1.0,,2.0,,,,,,,,2.0,,,0.0141824,,,,0.0,,,,,,1.0,,45.0,,,,,,,8.0,,,6.8,,,,,,1.0,1.0,,4.0,,12.0,13.0,24.0,,,0,,28.0,1.0,,1.0,
2024-25,12436480,18,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,16.0,18.0,34.0,1.0,1.0,,6.0,1.0,,,,,,1.0,8.0,,,0.212085,0.1309,,,0.0,,,,,,3.0,,90.0,,,,,,,10.0,,,8.2,,,2.0,,3.0,3.0,1.0,,4.0,,22.0,21.0,42.0,,,2,3.0,64.0,1.0,1.0,3.0,3.0
2024-25,12436480,18,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,3.0,7.0,10.0,1.0,,,,,,,,,,1.0,,,,0.00090603,,,,0.0,,,,,,,,19.0,,,,,,,2.0,,,6.5,,,,,1.0,,,,2.0,,4.0,8.0,12.0,,,0,,14.0,,,,
2024-25,12436480,18,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,1.0,18.0,9.0,26.0,1.0,,,2.0,,,1.0,1.0,,2.0,6.0,2.0,,,0.103819,0.1743,0.0973,,0.0,,,,,,2.0,,90.0,1.0,,,,,,9.0,,,6.8,,,1.0,,1.0,3.0,2.0,,1.0,,21.0,11.0,30.0,,,3,,47.0,,1.0,1.0,
2024-25,12436480,18,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,4.0,,4.0,,,,2.0,,,,,,,,3.0,,,0.00764778,0.0437,,,0.0,,,,,,,,22.0,,,,,,,1.0,,,7.0,,,1.0,,,1.0,,,,,5.0,,5.0,,,1,,10.0,,2.0,1.0,
2024-25,12436480,18,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,,8.0,22.0,30.0,3.0,3.0,,3.0,,,,,,1.0,5.0,9.0,,,0.00182622,,,,0.0,,,,,1.0,,,71.0,,1.0,,,,,8.0,,,7.3,,,,,4.0,1.0,,,1.0,,12.0,24.0,36.0,,,0,6.0,52.0,,,,4.0
2024-25,12436480,18,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436513,19,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436513,19,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,1.0,10.0,4.0,28.0,32.0,,1.0,,6.0,,,,,,,,1.0,,,0.0005165,,,,0.0,,-0.9131,,,,,,90.0,,,,,,,8.0,,2.0,7.8,6.0,8.0,,,3.0,,,1.0,15.0,,6.0,33.0,39.0,,,0,,56.0,,,,
2024-25,12436513,19,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436513,19,21,West_Ham_United,Home,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,True,,,,2.0,8.0,10.0,1.0,,,,,,,,,,1.0,1.0,,,0.0016883,,,,0.0,,,,,,1.0,,45.0,,,,,,,5.0,,,6.6,,,,,,,,,,,6.0,8.0,14.0,,,0,1.0,16.0,1.0,,,1.0
2024-25,12436513,19,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,,4.0,3.0,7.0,1.0,,,1.0,,,,,,,2.0,,,,0.00777805,,,1.0,0.0,,,,,,,,45.0,,,,,,,3.0,,,5.9,,,,,1.0,,,,1.0,,5.0,4.0,9.0,,,0,,15.0,1.0,,,
2024-25,12436513,19,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,1.0,15.0,15.0,30.0,,1.0,,1.0,,,,1.0,,2.0,4.0,7.0,,,0.0106991,,,,0.0,,,,,,,,90.0,,,,,,,17.0,,,6.5,,,,,2.0,2.0,4.0,,1.0,,27.0,15.0,38.0,,,0,5.0,66.0,2.0,,1.0,3.0
2024-25,12436513,19,21,West_Ham_United,Home,187861,82143,Wes Foderingham,wes-foderingham,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436513,19,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,4.0,7.0,11.0,,,,3.0,,,1.0,,,2.0,4.0,2.0,,,0.158459,0.019,,1.0,0.0,,,,,,,,60.0,,,,,,,6.0,,,6.4,,,,,,1.0,1.0,,,,5.0,9.0,13.0,,,1,,22.0,,2.0,,
2024-25,12436513,19,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,3.0,12.0,36.0,48.0,,3.0,,4.0,,,,4.0,,,4.0,6.0,,,0.0103055,,,,0.0,,,,,3.0,,,90.0,,1.0,,,,,10.0,,,6.4,,,,,7.0,,,,5.0,,18.0,39.0,57.0,,,0,2.0,75.0,,1.0,,2.0
2024-25,12436513,19,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,False,,,1.0,13.0,15.0,28.0,,,,2.0,,,,1.0,,,2.0,3.0,1.0,1.0,0.0181414,,,,0.0,,,,,1.0,,,73.0,,,,,,,8.0,,,5.7,,,,,1.0,2.0,1.0,,3.0,,16.0,17.0,32.0,,,0,1.0,43.0,1.0,1.0,1.0,1.0
