season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897151,23,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,4.0,17.0,80.0,97.0,3.0,4.0,7.0,,,,,,1.0,4.0,9.0,,,,,,,,,,,90.0,,2.0,,,,,,11.0,,7.7,,,1.0,,,,,10.0,,24.0,82.0,106.0,1,5.0,118.0,1.0,,,3.0
2020-21,8897151,23,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,2.0,39.0,26.0,65.0,1.0,2.0,9.0,,,,1.0,,1.0,3.0,3.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,14.0,,7.2,,,,1.0,,,,3.0,1.0,47.0,30.0,77.0,0,1.0,83.0,1.0,,,
2020-21,8897151,23,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,2.0,39.0,31.0,70.0,1.0,,8.0,,,1.0,1.0,,,3.0,5.0,,,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,13.0,,7.6,,,,,,2.0,,3.0,,50.0,31.0,79.0,2,4.0,93.0,1.0,1.0,,2.0
2020-21,8897151,23,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,2.0,,,29.0,40.0,67.0,,1.0,5.0,,,,,,2.0,4.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,18.0,,7.3,,,,2.0,3.0,3.0,,2.0,,38.0,43.0,78.0,0,1.0,104.0,1.0,1.0,2.0,1.0
2020-21,8897151,23,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,2.0,,,20.0,37.0,55.0,2.0,1.0,8.0,,,,3.0,,1.0,7.0,6.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,14.0,,7.1,,,,2.0,,2.0,,1.0,,29.0,41.0,68.0,0,5.0,86.0,,,,2.0
2020-21,8897151,23,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,12.0,5.0,17.0,2.0,2.0,3.0,,1.0,,,,,2.0,5.0,,,,,1.0,,,,,,90.0,3.0,,,,,,,4.0,,7.6,,,2.0,,1.0,,,,,13.0,6.0,19.0,5,1.0,32.0,2.0,1.0,1.0,
2020-21,8897151,23,2,Leeds_United,Home,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,3.0,,7.0,21.0,43.0,61.0,1.0,2.0,7.0,1.0,,,1.0,,,4.0,6.0,,,2.0,,,,,2.0,3.0,,88.0,,,,,,,,12.0,,7.8,,,,2.0,,4.0,,9.0,,27.0,48.0,71.0,0,2.0,85.0,1.0,2.0,,
2020-21,8897151,23,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,1.0,15.0,11.0,26.0,1.0,1.0,3.0,,,,1.0,,2.0,5.0,3.0,,,1.0,,1.0,,1.0,2.0,1.0,,90.0,1.0,,,,,,,9.0,,7.5,,,1.0,1.0,2.0,,,1.0,,19.0,12.0,31.0,2,,46.0,2.0,,2.0,
2020-21,8897151,23,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,2.0,,,31.0,11.0,40.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,5.0,4.0,,,,,,,,,1.0,,90.0,2.0,,,,,,,22.0,,7.2,,,1.0,,2.0,4.0,,,,44.0,13.0,53.0,4,1.0,76.0,2.0,2.0,,1.0
2020-21,8897151,23,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,2.0,12.0,72.0,84.0,1.0,,4.0,,2.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,5.0,,6.8,,,2.0,3.0,,,,5.0,,16.0,73.0,89.0,3,2.0,101.0,,,,1.0
2020-21,8897151,23,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,5.0,1.0,38.0,39.0,,,13.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,7.5,1.0,3.0,,,,,,6.0,,2.0,38.0,40.0,0,,56.0,,,,
2020-21,8897151,23,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
2020-21,8897151,23,2,Leeds_United,Home,945806,462635.0,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,2.0,13.0,57.0,70.0,1.0,3.0,11.0,,,,1.0,,,2.0,6.0,,,,,,,,1.0,,,90.0,,3.0,,,,,,17.0,,6.6,,,,1.0,,,,11.0,,26.0,61.0,87.0,0,3.0,97.0,,,,3.0
2020-21,8897124,24,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,,7.0,8.0,15.0,,,4.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,45.0,,,,,,,,8.0,,6.2,,,1.0,,,,,3.0,,14.0,9.0,23.0,1,,25.0,,1.0,,
2020-21,8897124,24,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,2.0,28.0,18.0,46.0,1.0,,3.0,,,1.0,,,1.0,6.0,3.0,,,4.0,,,,,3.0,,,90.0,,,,,,,,8.0,,6.5,,,,2.0,1.0,,,3.0,,32.0,20.0,52.0,1,1.0,65.0,,1.0,1.0,1.0
2020-21,8897124,24,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,7.0,20.0,37.0,57.0,1.0,4.0,10.0,,,,1.0,,,3.0,7.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,20.0,,6.1,,,,2.0,1.0,,,16.0,,33.0,42.0,75.0,0,,85.0,2.0,2.0,1.0,
2020-21,8897124,24,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,,8.0,15.0,23.0,1.0,1.0,4.0,,,,,,,3.0,3.0,,,2.0,,,,,,1.0,,53.0,,,,,,,,13.0,,5.9,,,,,,2.0,,,,14.0,21.0,33.0,0,1.0,43.0,1.0,1.0,,1.0
2020-21,8897124,24,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,1.0,8.0,,8.0,,,3.0,,,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,45.0,1.0,,,,,,,10.0,,6.8,,,,,1.0,2.0,,1.0,,12.0,1.0,11.0,1,1.0,25.0,4.0,,1.0,1.0
2020-21,8897124,24,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,8.0,5.0,13.0,3.0,3.0,2.0,,,,,,,4.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,8.0,,6.8,,,,,,,,,,13.0,5.0,18.0,1,,27.0,3.0,2.0,,
2020-21,8897124,24,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,12.0,2.0,14.0,1.0,,2.0,1.0,,,,,,2.0,2.0,,,2.0,1.0,,,,1.0,2.0,,45.0,,,,,,,,7.0,,7.2,,,,,1.0,,,2.0,,15.0,4.0,19.0,0,,28.0,1.0,1.0,1.0,
2020-21,8897124,24,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,,7.0,5.0,11.0,3.0,,4.0,,,,2.0,,,7.0,1.0,,,2.0,,,,,,1.0,,45.0,1.0,,,,,,,5.0,,6.3,,,,1.0,,2.0,,2.0,,10.0,6.0,14.0,1,1.0,24.0,1.0,,,1.0
2020-21,8897124,24,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,1.0,,1.0,17.0,5.0,21.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,4.0,3.0,,,1.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,22.0,,7.1,,,1.0,1.0,1.0,10.0,,1.0,,30.0,7.0,27.0,3,1.0,56.0,5.0,,1.0,
2020-21,8897124,24,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,,10.0,25.0,35.0,,2.0,8.0,,,,,,1.0,2.0,5.0,,,1.0,,1.0,,,3.0,,,90.0,1.0,1.0,,,,,,6.0,,7.3,,,,1.0,2.0,,,1.0,,13.0,26.0,39.0,1,2.0,53.0,,,1.0,2.0
2020-21,8897124,24,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,10.0,2.0,32.0,34.0,,,10.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,90.0,,,,1.0,1.0,,,15.0,,4.8,,1.0,,,,,,24.0,,9.0,39.0,48.0,0,,57.0,1.0,,,
2020-21,8897124,24,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,False,,,,17.0,15.0,32.0,,,8.0,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.1,,,,,1.0,,,,,19.0,16.0,35.0,0,,49.0,3.0,,1.0,
2020-21,8897124,24,2,Leeds_United,Away,945806,462635.0,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,7.0,8.0,15.0,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,37.0,,,,,,,,3.0,,6.5,,,,1.0,,1.0,,2.0,,9.0,9.0,17.0,0,,21.0,,,,
2020-21,8897124,24,2,Leeds_United,Away,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,3.0,6.0,10.0,16.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,24.0,,,,,,,,4.0,,6.7,,,,,,1.0,,4.0,,8.0,12.0,19.0,0,,20.0,,,,
2020-21,8897178,25,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,5.0,8.0,34.0,42.0,2.0,3.0,3.0,,3.0,,,,,2.0,8.0,,1.0,,,,,,1.0,,,90.0,4.0,1.0,,,,,,11.0,,7.0,,,1.0,2.0,,,,8.0,,13.0,40.0,53.0,5,4.0,67.0,,1.0,,2.0
2020-21,8897178,25,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,2.0,13.0,15.0,28.0,,1.0,5.0,,,,2.0,,,3.0,2.0,,,1.0,,,,1.0,,,,81.0,,,,,,,,14.0,,6.7,,,1.0,1.0,,2.0,,3.0,,22.0,17.0,37.0,1,1.0,47.0,3.0,1.0,,
2020-21,8897178,25,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,2.0,18.0,24.0,42.0,,1.0,3.0,,,,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,10.0,,6.6,,,,1.0,2.0,,,5.0,,26.0,25.0,51.0,0,,64.0,,,1.0,
2020-21,8897178,25,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,2.0,,4.0,15.0,27.0,40.0,2.0,2.0,7.0,,,,,,,3.0,9.0,,1.0,1.0,,,,,,2.0,,90.0,,1.0,,,,,,10.0,,7.3,,,,1.0,,2.0,,7.0,,21.0,30.0,49.0,0,4.0,70.0,1.0,3.0,,3.0
2020-21,8897178,25,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,True,,,,1.0,3.0,4.0,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,9.0,,,,,,,,2.0,,6.3,,,,,,,,1.0,,2.0,3.0,5.0,0,,8.0,,,,
2020-21,8897178,25,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,1.0,3.0,1.0,4.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,9.0,1.0,,,,,,,1.0,,6.3,,,,,,,,1.0,,3.0,1.0,4.0,1,1.0,8.0,1.0,,,1.0
2020-21,8897178,25,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,9.0,7.0,16.0,1.0,5.0,1.0,,,2.0,,,1.0,3.0,8.0,,,,,,,,,,,90.0,,,,,,,,8.0,,6.8,,,,1.0,1.0,,,,1.0,13.0,7.0,20.0,2,1.0,33.0,2.0,2.0,,1.0
2020-21,8897178,25,2,Leeds_United,Away,305278,149915.0,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,False,,,,17.0,12.0,29.0,,4.0,,,,1.0,1.0,,1.0,4.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,15.0,,6.8,,,2.0,,1.0,1.0,,1.0,,24.0,15.0,38.0,3,,52.0,2.0,3.0,,
2020-21,8897178,25,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,2.0,,4.0,13.0,14.0,25.0,1.0,,9.0,,,,,,2.0,5.0,,,,,,,,,,2.0,,81.0,,,,,,,,10.0,,6.5,,,,,2.0,3.0,,4.0,,17.0,15.0,29.0,0,,41.0,1.0,,,
2020-21,8897178,25,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,6.0,,4.0,19.0,9.0,22.0,1.0,1.0,9.0,3.0,,2.0,,,2.0,8.0,8.0,,,,,,,,4.0,6.0,,90.0,1.0,,,,,,,26.0,,8.8,,,1.0,4.0,8.0,13.0,,6.0,,35.0,9.0,31.0,4,3.0,78.0,3.0,1.0,3.0,1.0
2020-21,8897178,25,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,3.0,6.0,32.0,38.0,4.0,1.0,1.0,,,1.0,,,,6.0,4.0,,,2.0,,,,,4.0,,,90.0,1.0,3.0,,,,,,10.0,,7.5,,,,2.0,,,,7.0,,14.0,34.0,48.0,2,3.0,67.0,,,,3.0
2020-21,8897178,25,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,1.0,4.0,1.0,19.0,20.0,,1.0,7.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,1.0,,,,,8.0,1.0,7.5,2.0,5.0,,2.0,,,1.0,12.0,,8.0,20.0,28.0,0,,42.0,,,,
2020-21,8897178,25,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,False,,,,10.0,17.0,27.0,1.0,,4.0,,,,2.0,,,4.0,1.0,,,1.0,,,,,,,,66.0,,,,,,,,1.0,,6.4,,,,,,,,,,11.0,17.0,28.0,0,1.0,32.0,,,,
2020-21,8897178,25,2,Leeds_United,Away,945806,462635.0,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,,10.0,1.0,11.0,1.0,,3.0,,,1.0,2.0,,,3.0,,,,,,,,,,,,19.0,,,,,,,,5.0,,6.2,,,,,,2.0,,,,14.0,1.0,13.0,1,,19.0,1.0,,,
2020-21,8897163,26,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,6.0,18.0,43.0,61.0,3.0,5.0,6.0,,,,,,,3.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.4,,,,2.0,,,,10.0,,24.0,47.0,71.0,0,3.0,82.0,,1.0,,2.0
2020-21,8897163,26,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,5.0,33.0,30.0,63.0,,,5.0,,,1.0,3.0,,1.0,9.0,3.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,19.0,,6.2,,,1.0,,2.0,2.0,,8.0,,46.0,32.0,76.0,2,2.0,89.0,1.0,1.0,,
2020-21,8897163,26,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,3.0,26.0,20.0,46.0,1.0,,7.0,,,,1.0,,,2.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,14.0,,6.8,,,1.0,,1.0,1.0,,8.0,,35.0,22.0,56.0,1,2.0,69.0,2.0,2.0,1.0,2.0
2020-21,8897163,26,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,1.0,,6.0,30.0,19.0,48.0,2.0,4.0,10.0,,,,1.0,,,4.0,11.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,28.0,,7.6,,,,,2.0,7.0,,10.0,,46.0,27.0,66.0,1,5.0,105.0,1.0,1.0,1.0,2.0
2020-21,8897163,26,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,True,,,,5.0,14.0,19.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,37.0,,,,,,,,6.0,,6.6,,,,,2.0,2.0,,,,10.0,14.0,22.0,0,,34.0,,,1.0,
2020-21,8897163,26,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,False,,,1.0,8.0,4.0,12.0,,,3.0,,,1.0,,,,5.0,3.0,,,2.0,,,,,,,,64.0,,,,,,,,10.0,,6.2,,,,,4.0,1.0,,2.0,,14.0,5.0,18.0,1,,29.0,,2.0,1.0,
2020-21,8897163,26,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,7.0,3.0,10.0,5.0,,,,,1.0,,,2.0,10.0,1.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,7.0,,6.5,,,1.0,2.0,2.0,,,,,8.0,4.0,12.0,2,,26.0,2.0,,1.0,
2020-21,8897163,26,2,Leeds_United,Home,305278,149915.0,Diego Llorente,diego-llorente,D,False,,,5.0,11.0,42.0,53.0,2.0,3.0,17.0,,,,1.0,,,4.0,10.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,9.0,,7.3,,,,,,,,10.0,,14.0,47.0,61.0,1,4.0,72.0,1.0,3.0,,3.0
2020-21,8897163,26,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,False,,,1.0,11.0,9.0,20.0,2.0,1.0,3.0,,,,1.0,,2.0,8.0,2.0,,,3.0,,,,,1.0,2.0,,71.0,1.0,,,,,,,14.0,,6.4,,,1.0,,,1.0,,3.0,,20.0,10.0,29.0,2,,38.0,2.0,1.0,,
2020-21,8897163,26,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,True,,,,5.0,1.0,6.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,26.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,6.0,1.0,6.0,0,,11.0,2.0,,,
2020-21,8897163,26,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,2.0,,3.0,18.0,3.0,19.0,4.0,,2.0,,1.0,1.0,,,,5.0,5.0,,,1.0,,,,,,4.0,,90.0,,,,,,,,22.0,,7.1,,,1.0,2.0,3.0,10.0,,6.0,,33.0,5.0,28.0,2,,55.0,5.0,2.0,3.0,
2020-21,8897163,26,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,,12.0,9.0,21.0,1.0,2.0,5.0,,,,1.0,,2.0,5.0,4.0,,,1.0,,,,,,,,53.0,,,,,,,,14.0,,6.3,,,,,,,,2.0,,20.0,12.0,32.0,0,2.0,39.0,1.0,,,1.0
2020-21,8897163,26,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,4.0,1.0,23.0,24.0,,,3.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.6,1.0,3.0,,,,,,7.0,,3.0,24.0,27.0,0,,33.0,,,,
2020-21,8897163,26,2,Leeds_United,Home,945806,462635.0,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897105,27,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,6.0,17.0,54.0,71.0,2.0,6.0,5.0,,,,,,,4.0,10.0,,,2.0,,,,,3.0,,,90.0,,2.0,,,,,,15.0,,7.3,,,,2.0,1.0,,,15.0,,28.0,58.0,86.0,0,2.0,97.0,,1.0,1.0,1.0
2020-21,8897105,27,2,Leeds_United,Away,43909,38588.0,Gaetano Berardi,gaetano-berardi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897105,27,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,,7.0,9.0,16.0,1.0,,1.0,,,,,,4.0,6.0,1.0,,,,,,,,,1.0,,45.0,,,,,,,,8.0,,6.0,,,,,1.0,,,,,10.0,9.0,19.0,0,1.0,28.0,,,,1.0
2020-21,8897105,27,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,1.0,,2.0,34.0,28.0,61.0,1.0,2.0,8.0,,,1.0,,,2.0,3.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,,12.0,,6.9,,,,2.0,1.0,2.0,,5.0,,42.0,29.0,69.0,1,2.0,91.0,,2.0,1.0,
2020-21,8897105,27,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,2.0,23.0,26.0,49.0,1.0,1.0,4.0,,,1.0,1.0,,,5.0,4.0,,,2.0,,,,,,,,90.0,,1.0,,1.0,,,,11.0,,6.2,,,,,1.0,2.0,,3.0,,29.0,29.0,56.0,1,3.0,71.0,1.0,,,2.0
2020-21,8897105,27,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,True,2.0,,,13.0,14.0,25.0,1.0,2.0,2.0,,,,,,,1.0,3.0,,,,,,,,,3.0,,45.0,,,,,,,,9.0,,7.1,,,,1.0,,2.0,,1.0,,20.0,15.0,33.0,0,1.0,49.0,1.0,,,1.0
