season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576398,5,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,7.0,4.0,14.0,18.0,,1.0,4.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,8.0,,6.6,,2.0,,,1.0,,,,15.0,,10.0,16.0,26.0,0,,35.0,,,,
2021-22,9576384,6,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576384,6,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,13.0,5.0,40.0,45.0,,1.0,19.0,1.0,,,,,,,,1.0,,,,,,3.0,,,1.0,,90.0,,,,1.0,,,16.0,1.0,7.1,1.0,2.0,,,1.0,,,,28.0,,17.0,44.0,61.0,0,,73.0,,,,
2021-22,9576124,7,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576124,7,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,11.0,9.0,25.0,34.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,8.0,,7.3,2.0,2.0,,,,,,,19.0,,17.0,25.0,42.0,0,,46.0,,,,
2021-22,9576177,8,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576177,8,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,7.0,4.0,22.0,26.0,,2.0,9.0,,,,,,,,,2.0,1.0,,,,,5.0,,,,,90.0,,,,,,,7.0,,7.2,1.0,2.0,,,1.0,,,1.0,14.0,,11.0,22.0,33.0,0,,47.0,,,,
2021-22,9576113,9,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576113,9,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,7.0,1.0,57.0,58.0,,1.0,16.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,10.0,,7.6,4.0,8.0,,,,,,,17.0,,8.0,60.0,68.0,0,1.0,90.0,,,,1.0
2021-22,9576186,10,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576186,10,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,9.0,4.0,22.0,26.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,19.0,,6.2,1.0,1.0,,,,,,1.0,27.0,,20.0,25.0,45.0,0,,51.0,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,2.0,24.0,26.0,,1.0,9.0,,,,,,,,1.0,2.0,,1.0,,,,2.0,,,1.0,,90.0,,,,,,,11.0,,6.4,,1.0,,,,,,,11.0,,7.0,30.0,37.0,0,,48.0,,1.0,,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,,3.0,1.0,31.0,32.0,,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,4.0,1.0,6.7,3.0,3.0,,,1.0,,,,7.0,,5.0,31.0,36.0,0,,44.0,,,,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,1.0,29.0,30.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,,7.8,3.0,4.0,,,,,,,11.0,,9.0,30.0,39.0,0,,45.0,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,4.0,3.0,31.0,34.0,,1.0,13.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,5.0,2.0,7.6,2.0,4.0,,,2.0,,,,8.0,,7.0,32.0,39.0,0,,56.0,,,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,6.0,4.0,17.0,21.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,25.0,,6.7,3.0,3.0,,,,,,,30.0,,24.0,22.0,46.0,0,,51.0,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,1.0,14.0,15.0,,,6.0,,,,,,,,,,1.0,,,,1.5796,,,,,,90.0,,,,,,,16.0,,7.0,3.0,5.0,,,1.0,,,,16.0,,14.0,16.0,30.0,0,,42.0,,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,4.0,2.0,18.0,20.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,8.0,,7.1,3.0,4.0,,,,,,,11.0,,8.0,19.0,27.0,0,,40.0,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,7.0,5.0,22.0,27.0,,,7.0,,,,,,,,,,1.0,,,,-0.1707,,,,,,90.0,,,,,,,11.0,,7.0,4.0,5.0,,,,,,,17.0,,13.0,25.0,38.0,0,,48.0,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,3.0,13.0,16.0,,1.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,13.0,1.0,8.0,3.0,5.0,,,1.0,,,,16.0,,12.0,16.0,28.0,0,,43.0,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,6.0,2.0,28.0,30.0,,1.0,9.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,4.0,,7.1,4.0,4.0,,,1.0,,,,10.0,,5.0,29.0,34.0,0,,46.0,,,,
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,2.0,14.0,16.0,,1.0,5.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,1.0,,,20.0,,6.7,3.0,4.0,,,,,,,25.0,,22.0,14.0,36.0,0,,42.0,,,,
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,1.0,,20.0,20.0,,,1.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,7.0,,6.3,,1.0,,,,,,,8.0,,7.0,20.0,27.0,0,,29.0,,,,
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,10.0,2.0,38.0,40.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,7.0,1.0,7.2,3.0,4.0,,,3.0,,,1.0,17.0,,8.0,39.0,47.0,0,,63.0,,,,
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,852394,240514,Kjell Scherpen,kjell-scherpen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,8.0,2.0,21.0,23.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,2.0,1.0,6.8,2.0,2.0,,,1.0,,,1.0,10.0,,4.0,21.0,25.0,0,,35.0,,,,
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,1007073,209288,Tom McGill,tom-mcgill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,6.0,4.0,17.0,21.0,,,9.0,,,,,,,,,,,,,,0.132,2.0,,,,,90.0,,,,,,,14.0,,7.2,1.0,1.0,,,,,,,18.0,,15.0,19.0,34.0,0,,46.0,,,,
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,9.0,4.0,23.0,27.0,,,7.0,,,,,,,,,,,,,,-1.7676,2.0,,,,,90.0,,,,,,,11.0,,5.9,1.0,1.0,,,,,,,19.0,,11.0,27.0,38.0,0,,45.0,,,,
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,6.0,2.0,33.0,35.0,,,3.0,,,,,,,,,,,,,,0.1162,,,,,,90.0,,,,,,,6.0,,6.4,1.0,2.0,,,1.0,,,,12.0,,6.0,35.0,41.0,0,,46.0,,,,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,5.0,15.0,20.0,,1.0,9.0,,,,,,1.0,,,1.0,,,,,-0.3187,2.0,,,,,90.0,,,,,,,9.0,,6.2,2.0,2.0,,,,,,,14.0,,12.0,17.0,29.0,0,,38.0,,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,4.0,2.0,24.0,26.0,,,10.0,,,,,,,,,,,,,,0.6139,1.0,,,,,90.0,,,,1.0,,,25.0,,7.4,5.0,7.0,,,,,,,29.0,,22.0,29.0,51.0,0,,66.0,,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,1007073,209288,Tom McGill,tom-mcgill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,7.0,3.0,24.0,27.0,,,8.0,,,,,,,,,,,,,,-1.3082,1.0,,,,,90.0,,,,,,,13.0,1.0,5.9,1.0,2.0,,,1.0,,,,19.0,,13.0,27.0,40.0,0,,49.0,,,,
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,1007073,209288,Tom McGill,tom-mcgill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,1.0,7.0,8.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,7.0,,6.8,,,,,1.0,,,,9.0,,7.0,8.0,15.0,0,,23.0,,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,1.0,9.0,10.0,,,8.0,,,,,,,,,,,,,,-0.2855,2.0,,,,,90.0,,,,,,,18.0,,6.7,2.0,3.0,,,,,,,20.0,,19.0,9.0,28.0,0,,37.0,,,,
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,3.0,2.0,17.0,19.0,,1.0,13.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,19.0,1.0,7.0,,,,,1.0,,,1.0,21.0,,19.0,18.0,37.0,0,,47.0,,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,5.0,5.0,8.0,13.0,,,9.0,,,,,,,,,,,,,,-1.0487,2.0,,,,,90.0,,,,,,,15.0,,6.3,2.0,3.0,,,,,,,20.0,,20.0,8.0,28.0,0,,40.0,,,,
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,4.0,2.0,15.0,17.0,,1.0,7.0,,,,,,,,,1.0,,,,,0.05,2.0,,,,,90.0,,,,,,,11.0,,7.2,1.0,1.0,,,,,,,15.0,,11.0,17.0,28.0,0,,38.0,,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,6.0,3.0,14.0,17.0,,1.0,11.0,,,,,,,,,1.0,,,,,0.981,2.0,,,,,90.0,,,,,,,10.0,,7.9,3.0,5.0,,,,,,,16.0,,13.0,14.0,27.0,0,,40.0,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,10.0,8.0,8.0,16.0,,,14.0,,,,,,,,,,1.0,,,,0.0733,,,,,,90.0,,,,,,,17.0,,6.9,1.0,3.0,,,,,,,27.0,,24.0,9.0,33.0,0,,45.0,,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,,18.0,18.0,,1.0,9.0,,,,,,,,,1.0,,,,,-0.3212,2.0,,,,,90.0,,,,,,,4.0,,6.4,,1.0,,,,,,,6.0,,2.0,20.0,22.0,0,,31.0,,,,
