season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonTackle
2013-14,3965671,31,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965691,32,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965713,33,56,Sunderland,Away,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965713,33,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965731,34,56,Sunderland,Home,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965731,34,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965741,35,56,Sunderland,Away,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965741,35,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965771,36,56,Sunderland,Home,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965771,36,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965787,37,56,Sunderland,Away,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965787,37,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965811,38,56,Sunderland,Home,15525,37196,Óscar Ustari,oscar-ustari,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965811,38,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
