season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436574,36,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,2.0,25.0,14.0,39.0,2.0,1.0,3.0,,1.0,,1.0,,,5.0,4.0,,,0.03924,0.0982,0.0698,2.0,0.0,,,,,2.0,,,74.0,2.0,,,,,10.0,,7.0,,,,,1.0,,1.0,,2.0,,31.0,16.0,46.0,2,2.0,62.0,2.0,1.0,,
2024-25,12436574,36,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,,,1.0,29.0,22.0,51.0,4.0,7.0,3.0,,,1.0,2.0,,5.0,13.0,11.0,,,0.019344,0.0598,,2.0,0.0,,,,,,1.0,,89.0,,,,,,16.0,,6.4,,,,,3.0,,,,3.0,,36.0,25.0,61.0,1,2.0,79.0,,2.0,,
2024-25,12436574,36,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436533,37,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,,14.0,16.0,30.0,1.0,2.0,4.0,,,,1.0,,2.0,4.0,4.0,,,0.0783073,,,,0.0,,,,,2.0,,,83.0,,1.0,,,,4.0,,6.8,,,,,4.0,,,,1.0,,15.0,17.0,32.0,0,1.0,47.0,,1.0,,
2024-25,12436533,37,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,2.0,1.0,3.0,,,2.0,,,,,,,,,,,0.0005101,,,,0.0,,,,,,,,12.0,,,,,,1.0,,6.5,,,,,,,,,1.0,,3.0,1.0,4.0,0,,4.0,,,,
2024-25,12436533,37,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,3.0,20.0,9.0,28.0,4.0,,4.0,1.0,1.0,1.0,,,1.0,7.0,1.0,,,0.228094,1.1398,1.4074,1.0,0.0,1.0,,,,2.0,1.0,,84.0,2.0,1.0,,,,8.0,,7.8,,,,,,1.0,3.0,,3.0,,25.0,10.0,32.0,3,,46.0,,1.0,,
2024-25,12436533,37,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,3.0,,3.0,,,,,,,,,,,6.0,,,0.0005414,,,,0.0,,,,,,,,24.0,,,,,,4.0,,6.9,,,,,1.0,1.0,1.0,,,,5.0,,4.0,0,2.0,14.0,1.0,3.0,1.0,
2024-25,12436533,37,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,,16.0,14.0,30.0,1.0,2.0,8.0,,,1.0,3.0,,,4.0,8.0,,,0.0215497,0.0059,,,0.0,,,,,,,,89.0,,,,,,8.0,,7.0,,,,,5.0,,,,1.0,,21.0,15.0,36.0,1,6.0,51.0,2.0,,,3.0
2024-25,12436533,37,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,3.0,24.0,14.0,37.0,3.0,1.0,3.0,1.0,,,3.0,,2.0,12.0,7.0,,,0.243051,,,3.0,0.0,,,,,1.0,1.0,,83.0,,,,,,15.0,,7.2,,,,,3.0,1.0,4.0,,3.0,,31.0,15.0,42.0,0,5.0,66.0,3.0,1.0,,3.0
2024-25,12436533,37,17,Nottingham_Forest,Away,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,1.0,2.0,3.0,5.0,1.0,,1.0,,,,1.0,,,3.0,2.0,,,0.00032041,,,1.0,0.0,,,,,1.0,,,24.0,,,,,,2.0,,6.6,,,,,,,,,2.0,,3.0,4.0,7.0,0,2.0,11.0,,,,1.0
2024-25,12436556,38,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,1.0,11.0,16.0,27.0,,1.0,3.0,,,,,,1.0,3.0,5.0,,,0.00622947,,,2.0,0.0,,,,,,,,57.0,,,,,,6.0,,6.6,,,,,2.0,,,,3.0,,15.0,17.0,32.0,0,3.0,45.0,,1.0,,1.0
2024-25,12436556,38,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,1.0,10.0,7.0,17.0,,,5.0,,,,,,,1.0,,,,0.0032944,,,1.0,0.0,,,,,,,,22.0,,1.0,,,,4.0,,6.7,,,,,,,3.0,,1.0,1.0,13.0,7.0,17.0,0,,24.0,1.0,,,
2024-25,12436556,38,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,19.0,8.0,27.0,1.0,1.0,3.0,,,,,,3.0,5.0,5.0,,,0.0109373,,,1.0,0.0,,,,,,,,90.0,,,,,,15.0,,6.7,,,,,1.0,1.0,2.0,,2.0,,27.0,10.0,35.0,0,1.0,48.0,,2.0,1.0,1.0
2024-25,12436556,38,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,1.0,,,8.0,4.0,11.0,,,1.0,,,,,,,,,,,0.0131368,,,,0.0,,,,,,,,33.0,,,,,,4.0,,6.6,,,,,,,3.0,,,,11.0,5.0,13.0,0,,19.0,,,,
2024-25,12436556,38,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,1.0,18.0,9.0,27.0,,3.0,1.0,,,,,,2.0,3.0,6.0,,,0.0313369,,,,0.0,,,,,,,,68.0,,1.0,,,,8.0,,7.0,,,,,,1.0,1.0,,1.0,,20.0,10.0,29.0,0,2.0,40.0,1.0,1.0,,2.0
2024-25,12436556,38,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,2.0,31.0,16.0,46.0,,1.0,4.0,,,2.0,1.0,,1.0,3.0,2.0,,,0.025203,0.1883,,1.0,0.0,,,,,,1.0,,90.0,,,,,,9.0,,7.1,,,,,3.0,,4.0,,2.0,,36.0,17.0,49.0,2,1.0,65.0,1.0,,,1.0
2024-25,12436556,38,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
