season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437916,14,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,3.0,21.0,16.0,36.0,1.0,3.0,7.0,,,,,,,,3.0,8.0,,,2.0,,,,,2.0,1.0,,90.0,,2.0,,,,,19.0,,7.5,,,,,2.0,1.0,2.0,,9.0,,35.0,19.0,52.0,0,3.0,78.0,,1.0,1.0,
2017-18,7437895,15,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,,11.0,12.0,22.0,2.0,3.0,2.0,,,,2.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,9.0,,6.1,,,,,2.0,,2.0,,2.0,1.0,18.0,13.0,29.0,0,2.0,46.0,,,,
2017-18,7437895,15,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,8.0,19.0,27.0,3.0,3.0,5.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,17.0,,7.2,,,2.0,,6.0,,,,10.0,,14.0,27.0,41.0,2,2.0,60.0,1.0,,,
2017-18,7437895,15,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,4.0,19.0,23.0,5.0,3.0,6.0,,,,1.0,,,,7.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,13.0,,7.0,,,1.0,,4.0,,,,7.0,,8.0,26.0,34.0,1,3.0,48.0,1.0,1.0,,
2017-18,7437895,15,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,13.0,7.0,20.0,4.0,7.0,4.0,,,,,,,,7.0,8.0,,,2.0,,,,,3.0,,,90.0,,,,,,,11.0,,7.3,,,,,6.0,1.0,1.0,,2.0,,20.0,9.0,28.0,0,,59.0,,1.0,,
2017-18,7437807,16,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,14.0,8.0,21.0,1.0,3.0,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,23.0,,7.2,,,,,5.0,,5.0,,7.0,,33.0,11.0,39.0,0,2.0,63.0,,,,
2017-18,7437807,16,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,7.0,16.0,23.0,4.0,5.0,3.0,,,,,,,,4.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,5.0,,7.6,,,,,12.0,,,,7.0,1.0,11.0,17.0,28.0,0,1.0,44.0,,,,
2017-18,7437807,16,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,9.0,15.0,24.0,2.0,11.0,6.0,,,,,,,,3.0,14.0,,,1.0,,,,,3.0,,,90.0,,,,,,,14.0,,7.6,,,,,9.0,1.0,,,11.0,,21.0,17.0,38.0,0,2.0,54.0,,,1.0,
2017-18,7437807,16,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,1.0,8.0,10.0,17.0,4.0,1.0,3.0,,,,2.0,,,,6.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,19.0,,6.6,,,,,5.0,,1.0,,5.0,,15.0,11.0,25.0,0,,63.0,3.0,2.0,,
2017-18,7437808,17,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,,2.0,1.0,3.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,41.0,,,,,,,11.0,,6.7,,,,,2.0,,3.0,,2.0,,10.0,2.0,9.0,0,1.0,21.0,,,,
2017-18,7437808,17,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,6.0,24.0,30.0,5.0,3.0,4.0,,,,,,,,6.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,11.0,,7.4,,,,,8.0,,,,8.0,,13.0,28.0,41.0,0,3.0,59.0,,2.0,,
2017-18,7437808,17,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,13.0,15.0,28.0,4.0,11.0,4.0,,,1.0,,,,1.0,5.0,11.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,17.0,,7.7,,,2.0,,11.0,,,,14.0,,24.0,19.0,43.0,3,,64.0,1.0,,,
2017-18,7437808,17,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,9.0,9.0,3.0,1.0,6.0,,,,,,,1.0,6.0,3.0,,,1.0,,,,,,,,49.0,,,,,,,11.0,,6.4,,,,,1.0,1.0,2.0,,3.0,,7.0,10.0,15.0,0,1.0,29.0,1.0,1.0,,
2017-18,7437899,18,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,10.0,16.0,26.0,1.0,4.0,6.0,,,,2.0,1.0,,1.0,5.0,7.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,19.0,,7.4,,,,,10.0,,1.0,,9.0,,21.0,18.0,38.0,1,1.0,67.0,,2.0,,
2017-18,7437899,18,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,4.0,21.0,25.0,2.0,8.0,6.0,,,,1.0,,,,4.0,10.0,,,1.0,,,,,3.0,,,90.0,,,,,,,11.0,,7.3,,,,,5.0,1.0,,,4.0,,11.0,25.0,36.0,0,1.0,49.0,,2.0,1.0,
2017-18,7437899,18,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,8.0,24.0,32.0,1.0,7.0,9.0,,,,1.0,,,1.0,5.0,8.0,,,2.0,,,,,,,,90.0,1.0,1.0,,1.0,,,11.0,,6.6,,,,,4.0,,,,9.0,,16.0,26.0,42.0,1,,53.0,,1.0,,
2017-18,7437899,18,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,3.0,12.0,15.0,1.0,1.0,4.0,,,,,,,,3.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,13.0,,7.2,,,,,3.0,4.0,2.0,,3.0,,10.0,13.0,21.0,0,1.0,49.0,1.0,3.0,3.0,
2017-18,7437810,19,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,2.0,9.0,17.0,25.0,1.0,,5.0,,,,,,,,2.0,1.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,13.0,,6.7,,,,,5.0,,2.0,,6.0,,18.0,18.0,34.0,0,1.0,54.0,,,,
2017-18,7437810,19,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,7.0,15.0,22.0,3.0,4.0,9.0,,,,4.0,,,1.0,9.0,4.0,,,2.0,,,,,,,,90.0,,1.0,,1.0,,,15.0,,5.4,,,,,12.0,,,,8.0,,15.0,20.0,35.0,0,,53.0,,1.0,,
2017-18,7437810,19,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,7.0,20.0,27.0,3.0,1.0,7.0,,,,1.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,12.0,,6.7,,,1.0,,3.0,,,,8.0,,15.0,23.0,38.0,1,2.0,50.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,10.0,17.0,27.0,2.0,2.0,9.0,,,,,,,,3.0,7.0,,,,,,,,3.0,1.0,,90.0,,,,,,,17.0,,6.9,,,,,5.0,3.0,1.0,,6.0,,13.0,21.0,33.0,0,2.0,73.0,3.0,1.0,2.0,
2017-18,7437812,20,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,3.0,12.0,15.0,2.0,3.0,4.0,,,,1.0,,,1.0,6.0,9.0,,,2.0,,,,,,,,90.0,,1.0,,,,,19.0,,6.7,,,,,5.0,1.0,1.0,,5.0,,12.0,16.0,27.0,0,3.0,58.0,1.0,4.0,1.0,
2017-18,7437812,20,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,,1.0,7.0,8.0,4.0,3.0,1.0,1.0,,,,,,,4.0,5.0,,,,1.0,,,,,1.0,,90.0,,3.0,,,,,8.0,,7.5,,,,,14.0,,,,4.0,,7.0,9.0,16.0,0,2.0,38.0,,,,
2017-18,7437812,20,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,2.0,7.0,9.0,2.0,3.0,3.0,,,,,1.0,,,2.0,4.0,,,,,,,,,,,90.0,,3.0,,,,,8.0,,7.2,,,,,12.0,,,,9.0,,9.0,8.0,17.0,0,,34.0,,1.0,,
2017-18,7437812,20,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,4.0,8.0,12.0,1.0,2.0,3.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,13.0,,5.9,,,,,6.0,1.0,2.0,,7.0,,11.0,12.0,21.0,0,,40.0,,,,
2017-18,7437912,21,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,5.0,13.0,2.0,14.0,2.0,4.0,7.0,,,,,,,1.0,6.0,7.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,25.0,,7.0,,,,,2.0,1.0,1.0,,13.0,,28.0,4.0,31.0,1,1.0,66.0,1.0,2.0,,
2017-18,7437912,21,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437912,21,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,3.0,8.0,11.0,1.0,4.0,5.0,,1.0,,1.0,,,,2.0,9.0,,,,,,,,,,,90.0,1.0,,,,,,13.0,,7.0,,,,,4.0,,1.0,,8.0,,12.0,9.0,20.0,1,3.0,35.0,2.0,2.0,,
2017-18,7437912,21,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,8.0,16.0,24.0,2.0,3.0,12.0,,,,1.0,,,,5.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,,8.0,,6.9,,,,,8.0,,,,7.0,1.0,15.0,17.0,32.0,0,,44.0,,1.0,,
2017-18,7437912,21,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,1.0,9.0,10.0,19.0,1.0,3.0,2.0,,,,,,,,3.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,15.0,,6.9,,,,,1.0,1.0,,,5.0,,15.0,15.0,30.0,0,2.0,52.0,,1.0,,
2017-18,7437935,22,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,2.0,15.0,7.0,21.0,2.0,1.0,7.0,,,,1.0,,,2.0,7.0,2.0,,,2.0,,,,,2.0,,,90.0,,,,,,,20.0,,6.3,,,,,5.0,,3.0,,8.0,,27.0,8.0,32.0,0,,62.0,1.0,1.0,,
2017-18,7437935,22,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,13.0,25.0,38.0,5.0,10.0,7.0,,,,1.0,,,,6.0,14.0,,,,,,,,1.0,,1.0,90.0,,2.0,,,,,12.0,,7.2,,,1.0,,5.0,,,,8.0,,23.0,26.0,49.0,1,3.0,65.0,1.0,1.0,,3.0
2017-18,7437935,22,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,7.0,15.0,22.0,1.0,4.0,8.0,,,,,,,,2.0,8.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,10.0,,6.8,,,,,4.0,,,,9.0,,14.0,18.0,32.0,0,2.0,44.0,,2.0,,1.0
2017-18,7437935,22,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,2.0,9.0,14.0,22.0,1.0,4.0,8.0,,,,1.0,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,19.0,,6.8,,,,,5.0,1.0,4.0,,13.0,,24.0,18.0,38.0,0,,62.0,,,1.0,
2017-18,7437946,23,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,4.0,25.0,11.0,36.0,4.0,1.0,2.0,,,,,,,,7.0,1.0,,,3.0,,,,,1.0,,,90.0,,,,,,,11.0,,6.7,,,,,4.0,,2.0,,8.0,,35.0,11.0,44.0,0,,60.0,,1.0,,
2017-18,7437946,23,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437946,23,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437946,23,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,8.0,23.0,31.0,3.0,2.0,9.0,,,,1.0,,,,4.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,8.0,,6.7,,,,,5.0,,,,5.0,,12.0,27.0,39.0,0,,50.0,,3.0,,
2017-18,7437946,23,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,7.0,26.0,33.0,4.0,6.0,4.0,,,,1.0,,,,5.0,11.0,,,,,,,,,1.0,,90.0,,4.0,,,,,16.0,,7.6,,,,,3.0,1.0,,,8.0,,14.0,30.0,44.0,0,3.0,63.0,4.0,1.0,1.0,2.0
2017-18,7437946,23,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,13.0,19.0,32.0,2.0,3.0,5.0,,,,1.0,,,,7.0,11.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,13.0,,7.1,,,,,5.0,4.0,,,3.0,,17.0,22.0,39.0,0,5.0,78.0,1.0,2.0,1.0,3.0
2017-18,7437940,24,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,4.0,11.0,13.0,23.0,1.0,,7.0,,,,1.0,,,,4.0,7.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.9,,,,,6.0,,2.0,,8.0,,19.0,13.0,30.0,0,4.0,60.0,1.0,3.0,,4.0
2017-18,7437940,24,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437940,24,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437940,24,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,15.0,16.0,31.0,5.0,3.0,7.0,,,,,,,,5.0,5.0,,,,,,,,,,,90.0,1.0,3.0,,,,,12.0,,7.1,,,1.0,,5.0,1.0,,,6.0,,24.0,18.0,42.0,2,1.0,57.0,1.0,,1.0,1.0
2017-18,7437940,24,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,11.0,17.0,28.0,,2.0,4.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,15.0,,7.2,,,1.0,,2.0,1.0,,,13.0,,25.0,18.0,43.0,1,3.0,55.0,,,1.0,1.0
2017-18,7437940,24,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,3.0,,,13.0,13.0,23.0,,,7.0,,,,,,,,,2.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,7.0,,,,,3.0,,5.0,,3.0,,24.0,14.0,33.0,0,1.0,55.0,2.0,1.0,,
2017-18,7437965,25,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,3.0,13.0,8.0,21.0,3.0,3.0,3.0,,,,,,,2.0,8.0,5.0,,,3.0,,,,,2.0,,,90.0,,1.0,,1.0,,,25.0,,6.4,,,,,6.0,1.0,1.0,,6.0,,25.0,11.0,35.0,0,,69.0,1.0,1.0,1.0,
2017-18,7437965,25,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437965,25,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,6.0,19.0,25.0,5.0,6.0,5.0,1.0,,1.0,1.0,,,,6.0,13.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,11.0,,7.5,,,,,6.0,,,,11.0,,15.0,20.0,35.0,1,5.0,55.0,1.0,2.0,,2.0
2017-18,7437965,25,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,7.0,12.0,17.0,29.0,7.0,8.0,8.0,,,1.0,1.0,,,,8.0,10.0,,,,,,,,1.0,,,90.0,,,,,,,16.0,,7.0,,,,,7.0,,2.0,,12.0,,23.0,22.0,43.0,1,2.0,59.0,,1.0,,1.0
2017-18,7437965,25,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,5.0,20.0,12.0,32.0,1.0,1.0,2.0,,,,2.0,,,1.0,5.0,4.0,,,,,,,,,,,90.0,,,,,,,19.0,,6.3,,,,,5.0,2.0,2.0,,8.0,,30.0,14.0,42.0,0,1.0,76.0,2.0,1.0,1.0,1.0
2017-18,7437934,26,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,3.0,3.0,6.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,45.0,,,,,,,7.0,,6.7,,,,,2.0,,,,4.0,,7.0,4.0,11.0,0,1.0,29.0,,,,1.0
2017-18,7437934,26,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,1.0,,,7.0,1.0,7.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,3.0,1.0,,45.0,,2.0,,,,,14.0,,7.8,,,,,2.0,,6.0,,3.0,,17.0,2.0,13.0,0,,36.0,,,,
2017-18,7437934,26,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,2.0,9.0,11.0,2.0,2.0,6.0,,,,,,,,4.0,4.0,,,2.0,,,,,2.0,,,90.0,,2.0,,,,,10.0,,7.1,,,1.0,,6.0,,,,5.0,,8.0,11.0,19.0,1,2.0,37.0,2.0,,,2.0
2017-18,7437934,26,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,6.0,9.0,14.0,23.0,,1.0,5.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,1.0,2.0,,,,,7.0,,6.9,,,1.0,,6.0,,,,11.0,,16.0,14.0,30.0,2,,44.0,,1.0,,
2017-18,7437934,26,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,2.0,,,7.0,5.0,10.0,,1.0,4.0,,,,,,,,,3.0,,,,,,,,1.0,,,90.0,,,,,,,11.0,,6.5,,,,,1.0,,2.0,,7.0,,13.0,9.0,20.0,0,2.0,35.0,,,,
2017-18,7438106,27,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438106,27,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,9.0,16.0,25.0,2.0,1.0,3.0,,,,1.0,,,,3.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,14.0,,6.7,,,,,3.0,,3.0,,8.0,,18.0,17.0,32.0,0,2.0,54.0,1.0,,,1.0
2017-18,7438106,27,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,8.0,18.0,18.0,36.0,4.0,2.0,2.0,,,,,,,,6.0,4.0,,,2.0,,,,,,,,90.0,,2.0,,,,,5.0,,7.1,,,,,6.0,,,,11.0,,22.0,19.0,41.0,0,1.0,54.0,,1.0,,1.0
2017-18,7438106,27,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,6.0,13.0,21.0,34.0,4.0,6.0,4.0,,,,1.0,,,2.0,9.0,6.0,,,2.0,,,,,1.0,,,90.0,,2.0,,,,,14.0,,6.6,,,1.0,,9.0,,,,15.0,,22.0,24.0,46.0,1,,64.0,,,,
2017-18,7438106,27,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,6.0,11.0,17.0,,5.0,7.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,26.0,,7.1,,,,,4.0,1.0,6.0,,13.0,,22.0,18.0,34.0,0,1.0,67.0,,2.0,,
2017-18,7437930,28,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437930,28,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,16.0,10.0,25.0,3.0,2.0,10.0,,,,,,,,3.0,5.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,19.0,,7.2,,,,,3.0,,4.0,,13.0,,28.0,12.0,36.0,0,,70.0,,4.0,,
2017-18,7437930,28,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,1.0,,6.0,13.0,16.0,28.0,2.0,3.0,10.0,,,,1.0,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,18.0,,6.8,,,,,4.0,,2.0,,13.0,,25.0,18.0,41.0,0,1.0,66.0,,,,1.0
2017-18,7437930,28,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,6.0,18.0,24.0,5.0,9.0,2.0,,,,,,,,5.0,12.0,,,,,,,,,,,90.0,,2.0,,,,,11.0,,7.4,,,,,8.0,,,,9.0,,12.0,23.0,35.0,0,2.0,51.0,,2.0,,1.0
2017-18,7437930,28,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,10.0,13.0,19.0,32.0,3.0,2.0,4.0,,,,,1.0,,,3.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,15.0,,7.6,,,,,8.0,,,,19.0,,23.0,24.0,47.0,0,1.0,61.0,,,,1.0
2017-18,7437930,28,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,4.0,20.0,5.0,25.0,,4.0,1.0,,,,1.0,,,,1.0,8.0,,,,,,,,,1.0,,90.0,,,,,,,12.0,,7.0,,,,,6.0,,,,7.0,,29.0,5.0,34.0,0,1.0,57.0,,3.0,,1.0
2017-18,7437932,29,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,6.0,21.0,13.0,32.0,5.0,3.0,8.0,2.0,,,4.0,,,1.0,12.0,9.0,,,1.0,1.0,,,,3.0,4.0,,90.0,,,,,,,28.0,,7.7,,,,,5.0,1.0,4.0,,16.0,,39.0,14.0,49.0,0,4.0,99.0,2.0,2.0,,1.0
2017-18,7437932,29,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,14.0,21.0,35.0,3.0,1.0,3.0,,,1.0,,,,,3.0,3.0,,,,,,,,,1.0,,90.0,1.0,,,,,,7.0,,7.0,,,,,6.0,,,,11.0,,21.0,21.0,42.0,2,1.0,52.0,,1.0,,1.0
2017-18,7437932,29,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,12.0,16.0,28.0,3.0,6.0,7.0,,,1.0,,,,,5.0,9.0,,1.0,2.0,,,,,3.0,,,90.0,,,,,,,10.0,,7.0,,,,,9.0,1.0,,,5.0,,18.0,20.0,38.0,1,2.0,55.0,,,1.0,1.0
2017-18,7437959,30,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
