season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582798,19,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582854,22,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582894,24,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582920,25,90,Burnley,Away,41624,80788,Daniel Lafferty,daniel-lafferty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582920,25,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582954,27,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582954,27,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582976,28,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582976,28,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582994,29,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583034,31,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583034,31,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,864,3289,Matthew Taylor,matthew-taylor,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583122,33,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,2.0,6.0,6.0,12.0,4.0,8.0,2.0,,,,,,,7.0,9.0,,3.0,0.0,0.0,,,1.0,1.0,90.0,,,0.0,,,,,,,6.9,,,,,12.0,,,,6.0,,12.0,8.0,20.0,0.0,,,,1.0,,
2014-15,5583122,33,90,Burnley,Away,864,3289,Matthew Taylor,matthew-taylor,D,True,,,,3.0,2.0,5.0,,2.0,,,,1.0,,,,,2.0,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,1.0,,2.0,,1.0,,7.0,3.0,8.0,1.0,,,,,,
2014-15,5583122,33,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,False,,,3.0,8.0,14.0,22.0,,7.0,11.0,,,,,,,2.0,9.0,,2.0,0.0,0.0,,,3.0,,90.0,,,0.0,,,,,,,7.2,,,,,11.0,,,,13.0,,18.0,17.0,35.0,0.0,2.0,,,1.0,,
2014-15,5583122,33,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,5.0,11.0,9.0,17.0,1.0,,6.0,1.0,,,1.0,,,3.0,2.0,,1.0,0.0,0.0,,,2.0,3.0,90.0,,,0.0,,,,,,,6.8,,,,,4.0,,10.0,,18.0,,34.0,12.0,36.0,0.0,,,2.0,2.0,,
2014-15,5583122,33,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,,8.0,5.0,13.0,,1.0,5.0,,,,1.0,,,1.0,2.0,,,0.0,0.0,,,,1.0,90.0,,,0.0,,,,,,,6.6,,,1.0,,2.0,,2.0,,5.0,,17.0,7.0,22.0,1.0,1.0,,,,,
2014-15,5583136,34,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,3.0,15.0,16.0,31.0,4.0,16.0,8.0,,,,,,,7.0,18.0,,3.0,0.0,0.0,,,2.0,,90.0,,,0.0,,,,,,,7.6,,,,,19.0,,,,11.0,,30.0,17.0,47.0,0.0,2.0,,1.0,1.0,,
2014-15,5583136,34,90,Burnley,Home,864,3289,Matthew Taylor,matthew-taylor,D,False,,,2.0,18.0,3.0,21.0,3.0,2.0,3.0,,2.0,,,,,8.0,6.0,,4.0,0.0,0.0,,1.0,1.0,1.0,90.0,1.0,,0.0,,2.0,,1.0,,,6.5,,,1.0,,5.0,1.0,3.0,,5.0,,29.0,4.0,30.0,2.0,2.0,,4.0,2.0,,
2014-15,5583136,34,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,False,,,8.0,15.0,20.0,35.0,2.0,9.0,5.0,1.0,,1.0,1.0,,,3.0,11.0,1.0,,0.0,0.0,,,2.0,1.0,90.0,,,0.0,,,,,,,7.8,,,,,17.0,,1.0,,11.0,,22.0,20.0,41.0,1.0,1.0,,,1.0,,
2014-15,5583136,34,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583136,34,90,Burnley,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,7.0,,5.0,30.0,16.0,39.0,1.0,4.0,10.0,,,,1.0,,1.0,5.0,9.0,,,0.0,0.0,,,4.0,4.0,90.0,,,0.0,,,,,,,7.2,,,,,2.0,4.0,12.0,,21.0,,59.0,18.0,65.0,0.0,1.0,,2.0,2.0,2.0,
2014-15,5583136,34,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583136,34,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,1.0,,2.0,22.0,10.0,31.0,2.0,7.0,7.0,,,,,,,7.0,13.0,,3.0,0.0,0.0,,,1.0,1.0,90.0,,,0.0,,,,,,,6.8,,,1.0,,7.0,4.0,3.0,,7.0,,36.0,16.0,49.0,1.0,1.0,,1.0,3.0,2.0,
2014-15,5583172,35,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,5.0,9.0,14.0,23.0,1.0,5.0,2.0,,,,,1.0,,1.0,8.0,,,0.0,0.0,,,3.0,,90.0,,5.0,0.0,,,,,,,7.7,,,,,13.0,1.0,,,6.0,,10.0,16.0,26.0,0.0,,,,3.0,1.0,
2014-15,5583172,35,90,Burnley,Away,864,3289,Matthew Taylor,matthew-taylor,D,False,1.0,,1.0,4.0,9.0,12.0,1.0,,4.0,1.0,,,1.0,,,3.0,,,1.0,0.0,0.0,,,3.0,1.0,81.0,1.0,,0.0,,,,,,,6.7,,,,,1.0,,5.0,,4.0,,12.0,10.0,17.0,1.0,,,4.0,,,
2014-15,5583172,35,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,False,,,1.0,1.0,5.0,6.0,,3.0,,,,,,,,1.0,3.0,,1.0,0.0,0.0,,,2.0,,23.0,,,0.0,1.0,,,,,,4.7,,,,,4.0,,,,3.0,,1.0,7.0,8.0,0.0,,,,,,
2014-15,5583172,35,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,12.0,26.0,12.0,34.0,2.0,3.0,3.0,,,,2.0,,,4.0,6.0,,,0.0,0.0,,,,5.0,90.0,,3.0,0.0,,,,,,,7.4,,,1.0,,8.0,,11.0,,20.0,,41.0,16.0,46.0,1.0,3.0,,1.0,,,
2014-15,5583172,35,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,True,,,2.0,4.0,10.0,14.0,2.0,2.0,4.0,,,,,,,3.0,4.0,,,0.0,0.0,,,,,45.0,,2.0,0.0,,,,,,,6.9,,,1.0,,5.0,2.0,,,6.0,,8.0,11.0,19.0,1.0,1.0,,,,1.0,
2014-15,5583172,35,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,6.0,9.0,15.0,3.0,1.0,4.0,,,1.0,,,,4.0,5.0,,1.0,0.0,0.0,,,3.0,,90.0,,4.0,0.0,,,,,,,7.1,,,,,6.0,,,,9.0,,12.0,11.0,23.0,1.0,2.0,,,2.0,,
2014-15,5583184,36,90,Burnley,Away,853,15706,Jason Shackell,jason-shackell,D,False,,,1.0,2.0,19.0,21.0,,7.0,4.0,,,,1.0,,,3.0,9.0,,2.0,0.0,0.0,,,3.0,,90.0,,3.0,0.0,,,,,,,7.5,,,,,18.0,,,,7.0,,9.0,20.0,29.0,0.0,,57.0,1.0,3.0,,
2014-15,5583184,36,90,Burnley,Away,864,3289,Matthew Taylor,matthew-taylor,D,False,2.0,,2.0,13.0,10.0,21.0,2.0,3.0,5.0,,,,1.0,,1.0,4.0,4.0,,,0.0,0.0,,,,2.0,76.0,,,0.0,,,,,,,6.7,,,,,2.0,,2.0,,6.0,,16.0,14.0,28.0,0.0,,35.0,,1.0,,
2014-15,5583184,36,90,Burnley,Away,9884,2907,Michael Duff,michael-duff,D,False,,,4.0,4.0,18.0,22.0,1.0,7.0,5.0,,,,,,,2.0,8.0,,1.0,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,,,,,7.5,,,,,11.0,,,,6.0,,11.0,19.0,30.0,0.0,1.0,46.0,,1.0,,
2014-15,5583184,36,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,2.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,,,2.0,2.0,,,0.0,0.0,,,1.0,,14.0,,,0.0,,,,,,,6.7,,,,,4.0,,,,,,2.0,2.0,4.0,0.0,1.0,14.0,1.0,,,
2014-15,5583184,36,90,Burnley,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,3.0,12.0,10.0,22.0,,2.0,6.0,,,,1.0,,2.0,5.0,7.0,,1.0,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,,,,,6.5,,,,,,2.0,7.0,,16.0,,36.0,10.0,39.0,0.0,2.0,71.0,1.0,3.0,1.0,
2014-15,5583184,36,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,True,,,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,0.0,0.0,,,,,2.0,,1.0,0.0,,,,,,,,,,,,1.0,,,,1.0,,2.0,,2.0,0.0,,4.0,,,,
2014-15,5583184,36,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,16.0,16.0,32.0,3.0,3.0,5.0,,,,,,1.0,5.0,5.0,,,0.0,0.0,,,1.0,,90.0,,2.0,0.0,,,,,,,7.0,,,1.0,,6.0,1.0,1.0,,15.0,,27.0,20.0,46.0,1.0,2.0,71.0,,,,
2014-15,5583194,37,90,Burnley,Home,853,15706,Jason Shackell,jason-shackell,D,False,,,5.0,15.0,20.0,35.0,3.0,4.0,6.0,,,,1.0,,,4.0,6.0,1.0,1.0,0.0,0.0,,,1.0,,90.0,,1.0,0.0,,,,,,,6.8,,,,,6.0,,,,10.0,,21.0,25.0,46.0,0.0,,57.0,1.0,2.0,,
2014-15,5583194,37,90,Burnley,Home,864,3289,Matthew Taylor,matthew-taylor,D,False,,,1.0,5.0,6.0,11.0,3.0,1.0,4.0,,,2.0,1.0,,1.0,9.0,2.0,,1.0,0.0,0.0,,,,,65.0,,,0.0,,,,,,,6.1,,,,,2.0,3.0,2.0,,4.0,,12.0,9.0,19.0,2.0,,36.0,,1.0,,
2014-15,5583194,37,90,Burnley,Home,9884,2907,Michael Duff,michael-duff,D,False,,,7.0,8.0,17.0,25.0,3.0,2.0,6.0,,,,,,,3.0,3.0,,2.0,0.0,0.0,,,,,90.0,,1.0,0.0,,,,,,,7.0,,,,,5.0,,,,17.0,,19.0,19.0,38.0,0.0,1.0,46.0,,,,
2014-15,5583194,37,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
