season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896994,9,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,,,2.0,31.0,15.0,46.0,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,,20.0,,6.3,,,,2.0,2.0,6.0,,5.0,,47.0,16.0,57.0,0,,92.0,,1.0,1.0,
2020-21,8896994,9,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,1.0,13.0,14.0,27.0,1.0,1.0,2.0,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,1.0,,75.0,1.0,,,,,,,,6.0,,6.7,,,1.0,1.0,,,,1.0,,16.0,16.0,32.0,3,,39.0,,1.0,,
2020-21,8896995,10,7,Aston_Villa,Away,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896995,10,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,3.0,,6.5,,,,,,,,,,5.0,3.0,8.0,0,,10.0,1.0,,,
2020-21,8896995,10,7,Aston_Villa,Away,100574,85242.0,Conor Hourihane,conor-hourihane,M,False,,,1.0,18.0,17.0,35.0,,,5.0,,,,,,,,,,,,,,,,,,,,74.0,1.0,,,,,,,,16.0,,6.7,,,1.0,,,6.0,,2.0,,29.0,19.0,42.0,2,,55.0,1.0,,,
2020-21,8896995,10,7,Aston_Villa,Away,101999,79852.0,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896995,10,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,3.0,,22.0,22.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,8.0,,6.0,,,,,,,,10.0,,6.0,24.0,30.0,0,,35.0,,,,
2020-21,8896995,10,7,Aston_Villa,Away,189061,114283.0,Jack Grealish,jack-grealish,M,False,2.0,,1.0,35.0,7.0,40.0,2.0,,2.0,,,1.0,,,,,3.0,13.0,,,2.0,,1.0,,,,5.0,,90.0,2.0,,,,,,,,10.0,,8.9,,,,,8.0,4.0,,1.0,1.0,42.0,7.0,45.0,3,1.0,70.0,3.0,4.0,8.0,1.0
2020-21,8896995,10,7,Aston_Villa,Away,218160,110504.0,Bertrand Traoré,bertrand-traore,F,True,,,1.0,6.0,3.0,9.0,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,16.0,1.0,,,,,,,,6.0,,6.8,,,,,1.0,2.0,,2.0,,9.0,3.0,10.0,1,,18.0,3.0,,1.0,
2020-21,8896995,10,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,1.0,,,20.0,2.0,21.0,2.0,,6.0,,,1.0,1.0,,,,7.0,6.0,,,,,,,,,,,90.0,,,,,,,,,11.0,,6.3,,,,,5.0,2.0,,,,24.0,4.0,26.0,1,1.0,41.0,1.0,4.0,1.0,1.0
2020-21,8896995,10,7,Aston_Villa,Away,295361,148508.0,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,1.0,8.0,1.0,9.0,4.0,3.0,,1.0,1.0,1.0,2.0,,,,8.0,5.0,,,1.0,,,,,,1.0,,73.0,1.0,,,,,,,1.0,5.0,,6.9,,,1.0,1.0,1.0,1.0,,2.0,,10.0,1.0,10.0,3,,22.0,2.0,2.0,,
2020-21,8896995,10,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,1.0,13.0,44.0,57.0,4.0,4.0,9.0,,,,,,,,4.0,5.0,,1.0,,,,,,,,,90.0,,,,,,,,,15.0,,6.1,,,,2.0,,,,10.0,,25.0,46.0,71.0,0,,76.0,1.0,1.0,,
2020-21,8896995,10,7,Aston_Villa,Away,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,17.0,,,,,,,,,6.0,,6.5,,,,,1.0,1.0,,,,5.0,3.0,7.0,0,,12.0,2.0,,1.0,
2020-21,8896995,10,7,Aston_Villa,Away,368134,169359.0,Matt Targett,matt-targett,D,False,1.0,,1.0,25.0,14.0,38.0,2.0,7.0,3.0,,,,,,,,2.0,9.0,,,,,,,,1.0,4.0,,90.0,,1.0,,,,,,,15.0,,7.3,,,,1.0,,7.0,,3.0,,37.0,16.0,46.0,0,1.0,69.0,,1.0,,
2020-21,8896995,10,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,8.0,,8.0,3.0,2.0,,1.0,2.0,,,,,2.0,5.0,4.0,,,,,,,1.0,,1.0,,90.0,,,,,,1.0,,,9.0,,6.0,,,4.0,,,,,,2.0,10.0,,10.0,4,,24.0,5.0,2.0,,
2020-21,8896995,10,7,Aston_Villa,Away,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896995,10,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,2.0,13.0,46.0,59.0,5.0,5.0,3.0,,,,,,,,5.0,7.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,,6.0,,6.8,,,1.0,2.0,,,,4.0,,16.0,48.0,64.0,2,,77.0,,2.0,,
2020-21,8896995,10,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,1.0,,4.0,22.0,24.0,45.0,3.0,4.0,12.0,,,,1.0,,,1.0,7.0,7.0,,,2.0,1.0,,,,4.0,2.0,,88.0,,1.0,,,,,,,27.0,,7.1,,,,2.0,1.0,5.0,,10.0,,37.0,29.0,61.0,0,2.0,89.0,2.0,,1.0,1.0
2020-21,8896995,10,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,9.0,42.0,36.0,78.0,4.0,5.0,6.0,,,,1.0,,,,6.0,10.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,13.0,,7.3,,,,1.0,2.0,2.0,,10.0,,52.0,38.0,88.0,0,1.0,101.0,1.0,2.0,2.0,1.0
2020-21,8896995,10,7,Aston_Villa,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,18122,21205.0,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,2.0,31.0,12.0,43.0,1.0,1.0,3.0,,1.0,,,,,1.0,3.0,3.0,,,1.0,,,,,,2.0,,80.0,,,,,,,,,7.0,,6.8,,,2.0,1.0,1.0,,,2.0,,35.0,13.0,48.0,2,,56.0,1.0,1.0,1.0,
2020-21,9282832,11,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,1.0,11.0,5.0,28.0,33.0,,1.0,7.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,,,7.0,,7.3,,1.0,,1.0,,,1.0,18.0,,8.0,32.0,40.0,0,,48.0,,1.0,,
2020-21,9282832,11,7,Aston_Villa,Home,189061,114283.0,Jack Grealish,jack-grealish,M,False,2.0,,2.0,36.0,17.0,51.0,1.0,1.0,5.0,,,1.0,,,,2.0,3.0,6.0,,,,1.0,,,,,3.0,,87.0,,,,,,,,,14.0,,7.5,,,,,1.0,4.0,,4.0,,44.0,17.0,57.0,1,,75.0,3.0,4.0,1.0,
2020-21,9282832,11,7,Aston_Villa,Home,192266,108156.0,Björn Engels,bjorn-engels,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,1.0,,4.0,22.0,12.0,33.0,1.0,1.0,4.0,,,1.0,,,,1.0,3.0,3.0,,,1.0,,1.0,,,,1.0,,80.0,1.0,,,,,,,,16.0,,7.6,,,,,,3.0,,5.0,,31.0,13.0,41.0,2,1.0,59.0,5.0,1.0,,
2020-21,9282832,11,7,Aston_Villa,Home,295361,148508.0,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,1.0,,1.0,,,2.0,,1.0,,2.0,,,,4.0,1.0,,,2.0,,,,,,,,10.0,1.0,,,,,,,,3.0,,6.0,,,,,,1.0,,,,3.0,,2.0,1,,7.0,1.0,1.0,,
2020-21,9282832,11,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,4.0,6.0,35.0,41.0,1.0,3.0,4.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,11.0,,7.3,,,1.0,11.0,1.0,,,6.0,,14.0,36.0,50.0,1,,68.0,1.0,,,
2020-21,9282832,11,7,Aston_Villa,Home,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,1.0,4.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.7,,,,,,,,,,2.0,4.0,6.0,0,1.0,7.0,,,,1.0
2020-21,9282832,11,7,Aston_Villa,Home,368134,169359.0,Matt Targett,matt-targett,D,False,,,6.0,27.0,28.0,55.0,,2.0,2.0,,,,1.0,,,,1.0,5.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,,11.0,,8.1,,,,3.0,,3.0,,7.0,,33.0,31.0,61.0,1,2.0,88.0,1.0,1.0,,1.0
2020-21,9282832,11,7,Aston_Villa,Home,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,1.0,,,16.0,1.0,16.0,1.0,2.0,5.0,1.0,,,1.0,,,4.0,8.0,7.0,,,,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,,,18.0,,7.4,,,,,2.0,2.0,,,1.0,21.0,3.0,22.0,2,,46.0,5.0,5.0,,
2020-21,9282832,11,7,Aston_Villa,Home,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,False,,,2.0,26.0,40.0,66.0,3.0,1.0,7.0,,,,1.0,,,,4.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,2.0,,7.1,,,1.0,1.0,,,,2.0,,26.0,41.0,67.0,1,2.0,77.0,1.0,1.0,,2.0
2020-21,9282832,11,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,2.0,6.0,40.0,46.0,1.0,2.0,6.0,,,,,,,,1.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,7.6,,,,8.0,1.0,,,2.0,,8.0,44.0,52.0,0,1.0,68.0,1.0,1.0,1.0,
2020-21,9282832,11,7,Aston_Villa,Home,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9282832,11,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,,,3.0,23.0,22.0,45.0,2.0,1.0,3.0,,,1.0,2.0,,,,5.0,5.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,,8.0,,7.3,,,,2.0,,3.0,,6.0,,28.0,25.0,50.0,1,3.0,75.0,,1.0,,2.0
2020-21,9282832,11,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,5.0,37.0,24.0,61.0,2.0,1.0,7.0,,1.0,,1.0,,,2.0,8.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,11.0,,6.2,,,2.0,,1.0,,,8.0,,42.0,26.0,68.0,2,,78.0,1.0,1.0,,
2020-21,9282832,11,7,Aston_Villa,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,3.0,0,1.0,6.0,1.0,,,
2020-21,8896980,12,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896980,12,7,Aston_Villa,Away,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896980,12,7,Aston_Villa,Away,101999,79852.0,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896980,12,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,3.0,3.0,13.0,16.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,9.0,,8.6,4.0,7.0,,,,,,12.0,,11.0,14.0,25.0,0,,37.0,,,,
2020-21,8896980,12,7,Aston_Villa,Away,189061,114283.0,Jack Grealish,jack-grealish,M,False,1.0,,1.0,25.0,2.0,26.0,4.0,2.0,3.0,,,3.0,1.0,,,,10.0,9.0,,1.0,2.0,,,,,1.0,3.0,,90.0,,,,,,,,,18.0,,6.7,,,1.0,,3.0,4.0,,3.0,,36.0,3.0,35.0,4,1.0,62.0,3.0,6.0,,1.0
2020-21,8896980,12,7,Aston_Villa,Away,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,1.0,,,19.0,3.0,21.0,1.0,2.0,3.0,,,,2.0,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,75.0,,,,,,,,,17.0,,6.9,,,,2.0,3.0,5.0,,,1.0,28.0,4.0,27.0,0,,47.0,6.0,,3.0,
2020-21,8896980,12,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,,,2.0,15.0,7.0,22.0,1.0,2.0,5.0,,,1.0,4.0,,,1.0,9.0,7.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,1.0,20.0,,6.5,,,,,1.0,4.0,,5.0,,26.0,9.0,31.0,1,1.0,51.0,5.0,3.0,1.0,
2020-21,8896980,12,7,Aston_Villa,Away,255189,123354.0,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896980,12,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,7.0,18.0,22.0,40.0,1.0,5.0,5.0,,,,,,,1.0,2.0,6.0,,,,,,,,,,,90.0,,2.0,,,,,,,7.0,,7.4,,,,6.0,,,,11.0,1.0,24.0,22.0,46.0,0,,57.0,,1.0,,
2020-21,8896980,12,7,Aston_Villa,Away,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,3.0,1.0,,,,,1.0,,,,,,15.0,1.0,,,,,,,,4.0,,6.8,,,,,1.0,1.0,,,,3.0,,2.0,1,,6.0,1.0,,,
2020-21,8896980,12,7,Aston_Villa,Away,368134,169359.0,Matt Targett,matt-targett,D,False,,,2.0,10.0,9.0,19.0,2.0,3.0,7.0,,,,3.0,,,,6.0,5.0,,,2.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,23.0,,7.0,,,,5.0,,4.0,,9.0,,25.0,15.0,36.0,0,2.0,63.0,,,,
2020-21,8896980,12,7,Aston_Villa,Away,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896980,12,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,6.0,2.0,8.0,5.0,2.0,2.0,,,1.0,3.0,,,1.0,11.0,8.0,,,,,,,,,,,90.0,1.0,,,,,,,,9.0,,6.7,,,,,4.0,2.0,,,,10.0,2.0,10.0,2,2.0,29.0,2.0,2.0,2.0,1.0
2020-21,8896980,12,7,Aston_Villa,Away,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8896980,12,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,4.0,9.0,19.0,28.0,2.0,6.0,2.0,,,,,,,,3.0,7.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,5.0,,7.2,,,1.0,3.0,,,,7.0,,12.0,21.0,33.0,1,,41.0,,2.0,,
2020-21,8896980,12,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,,,2.0,8.0,11.0,19.0,1.0,1.0,5.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,19.0,,7.2,,,,2.0,1.0,4.0,,5.0,,17.0,14.0,27.0,0,1.0,59.0,,4.0,1.0,1.0
2020-21,8896980,12,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,4.0,22.0,13.0,35.0,3.0,1.0,5.0,,,,3.0,,,,8.0,4.0,,,2.0,,,,,2.0,1.0,,85.0,,,,,,,,,5.0,,6.6,,,2.0,3.0,,2.0,,4.0,,24.0,13.0,35.0,2,1.0,51.0,3.0,2.0,,
2020-21,8896980,12,7,Aston_Villa,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,2.0,14.0,4.0,18.0,1.0,1.0,8.0,,,,1.0,,,3.0,9.0,4.0,,,3.0,,,,,,1.0,,89.0,,1.0,,,,,,,12.0,,6.6,,,2.0,1.0,3.0,2.0,,2.0,,19.0,6.0,23.0,2,,38.0,,1.0,2.0,
2020-21,8896990,13,7,Aston_Villa,Home,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,3.0,,2.0,24.0,14.0,35.0,,3.0,11.0,,,1.0,,,,1.0,2.0,5.0,,,1.0,,,,,2.0,4.0,,90.0,,,,,,,,,24.0,,7.6,,,1.0,,1.0,6.0,,9.0,,38.0,21.0,53.0,2,1.0,80.0,1.0,,1.0,1.0
2020-21,8896990,13,7,Aston_Villa,Home,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,7,Aston_Villa,Home,101999,79852.0,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,8.0,6.0,5.0,11.0,,,8.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,11.0,,7.7,2.0,4.0,,,,,,19.0,,13.0,9.0,22.0,0,,31.0,,1.0,,
2020-21,8896990,13,7,Aston_Villa,Home,189061,114283.0,Jack Grealish,jack-grealish,M,False,1.0,,2.0,33.0,11.0,43.0,1.0,,7.0,,,3.0,1.0,,,2.0,6.0,12.0,,,1.0,,,,,1.0,6.0,,90.0,,,,,,,,,11.0,,8.0,,,3.0,,5.0,4.0,,3.0,,38.0,11.0,45.0,6,1.0,76.0,3.0,7.0,4.0,
2020-21,8896990,13,7,Aston_Villa,Home,192266,108156.0,Björn Engels,bjorn-engels,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,7,Aston_Villa,Home,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,1.0,,1.0,11.0,6.0,16.0,4.0,1.0,3.0,,,2.0,2.0,,,,8.0,7.0,,,2.0,,,,,1.0,1.0,,80.0,1.0,,,,,,,,18.0,,7.1,,,1.0,1.0,4.0,7.0,,2.0,,24.0,7.0,24.0,4,2.0,51.0,3.0,1.0,3.0,2.0
2020-21,8896990,13,7,Aston_Villa,Home,250223,122806.0,John McGinn,john-mcginn,M,False,,,1.0,19.0,17.0,36.0,3.0,1.0,6.0,,,,1.0,,,3.0,8.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,14.0,,6.7,,,,,2.0,2.0,,5.0,,25.0,18.0,41.0,0,2.0,59.0,3.0,3.0,2.0,1.0
2020-21,8896990,13,7,Aston_Villa,Home,255189,123354.0,Kortney Hause,kortney-hause,D,False,,,2.0,4.0,17.0,21.0,5.0,9.0,7.0,,1.0,,,,,,6.0,10.0,,,1.0,,,,1.0,1.0,,,90.0,,,,,,,,,12.0,,7.1,,,1.0,5.0,,,,4.0,,9.0,23.0,32.0,1,,43.0,1.0,1.0,,
2020-21,8896990,13,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,4.0,14.0,20.0,34.0,1.0,8.0,10.0,,,,,,,,3.0,9.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,,21.0,,7.2,,,2.0,5.0,,,,15.0,,25.0,29.0,54.0,2,,67.0,1.0,1.0,,
2020-21,8896990,13,7,Aston_Villa,Home,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,False,3.0,,,18.0,5.0,20.0,3.0,3.0,2.0,,,2.0,,,,2.0,7.0,7.0,,,2.0,,,,1.0,,5.0,,90.0,3.0,,,,,,,,14.0,,7.9,,,3.0,,5.0,6.0,,,1.0,26.0,5.0,25.0,8,,51.0,3.0,,4.0,
2020-21,8896990,13,7,Aston_Villa,Home,368134,169359.0,Matt Targett,matt-targett,D,False,,,5.0,18.0,15.0,33.0,1.0,,3.0,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,18.0,,6.9,,,,,1.0,1.0,,7.0,,30.0,19.0,48.0,0,,62.0,1.0,1.0,1.0,
2020-21,8896990,13,7,Aston_Villa,Home,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,8.0,1.0,9.0,6.0,1.0,5.0,,,1.0,,,,7.0,15.0,3.0,,,3.0,,,,,,1.0,,90.0,3.0,,,,,,,,14.0,,6.7,,,,,1.0,,,1.0,,12.0,2.0,14.0,4,,36.0,1.0,1.0,1.0,
2020-21,8896990,13,7,Aston_Villa,Home,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,False,,,2.0,11.0,11.0,22.0,1.0,,3.0,,,,,,,,5.0,2.0,,,4.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.0,,6.7,,,,1.0,,,,3.0,,13.0,13.0,26.0,0,,35.0,2.0,2.0,,
2020-21,8896990,13,7,Aston_Villa,Home,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,2.0,1.0,3.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,10.0,,,,,,,,,3.0,,6.5,,,,,,1.0,,1.0,,4.0,1.0,4.0,0,,6.0,1.0,,,
2020-21,8896990,13,7,Aston_Villa,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,101999,79852.0,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,2.0,,,6.0,6.0,,,5.0,,,,,,,,,1.0,,,1.0,,,,,,,,90.0,,,,,,,,,1.0,,7.2,,1.0,,,,,2.0,1.0,,1.0,6.0,7.0,0,,15.0,,1.0,,
2020-21,8897010,14,7,Aston_Villa,Away,189061,114283.0,Jack Grealish,jack-grealish,M,False,,,3.0,59.0,13.0,72.0,1.0,,7.0,1.0,,,,,,1.0,5.0,7.0,,,2.0,1.0,,,,,8.0,,90.0,1.0,,,,,,,1.0,16.0,,8.5,,,,,5.0,2.0,,3.0,1.0,71.0,13.0,82.0,1,,97.0,2.0,3.0,4.0,
2020-21,8897010,14,7,Aston_Villa,Away,192266,108156.0,Björn Engels,bjorn-engels,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
