playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,overruns,successfulLayoffs,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,penaltiesTaken,headedGoals,successfulDribbles,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,lastPlayerTackle,hitWoodwork,otherGoals,clearancesOffTheLine,setPiecesGoals,ownGoalScored,penaltiesSaved,savesFromPenalty
451302,Altay Bayindir,Goalkeeper,Man Utd,1,Turkey,2024-25,0.0,0.0,0.0,2.0,,0.0029,,,,,,,4.0,4.0,,4.0,60.0,,140.0,,24.0,,,2.0,1.0,,,,360.0,,1.0,2.0,,2.0,1.0,59.0,,,,10.0664,,6.0,14.0,10.0,,1.0,25.0,1.0,0.0,4.0,,82.0,20.0,4.0,,,,10.0,10.0,,,,2.0,1.0,22.0,108.0,,,60.0,,,33.0,,,21.0,,179.0,,,,37.0,70.0,,,,56.0,17.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,8.0,,,,14.0,3.0,8.0,,,,,,,,,
202641,André Onana,Goalkeeper,Man Utd,1,Cameroon,2024-25,0.0,0.0,0.0,2.0,,0.2311,,,,2.0,,1.0,8.0,34.0,,34.0,352.0,,1165.0,,149.0,,,6.0,9.0,,,,3060.0,,,11.0,5.0,,5.0,659.0,,,3.0,44.5273,1.0,62.0,24.0,44.0,,2.0,275.0,2.0,0.0,13.0,,591.0,245.0,34.0,,,,98.0,39.0,,,,7.0,6.0,208.0,919.0,,,359.0,2.0,,299.0,,,154.0,,1455.0,,,,205.0,715.0,,,,344.0,79.0,,,,,,,,,,,,,,,,,,,1.0,,20.0,32.0,3.0,4.0,,13.0,90.0,6.0,2.0,,77.0,25.0,57.0,,1.0,,,,,,1.0,1.0
461537,Dermot Mee,Goalkeeper,Man Utd,1,Northern Ireland,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588555,Elyh Harrison,Goalkeeper,Man Utd,1,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439483,Hubert Graczyk,Goalkeeper,Man Utd,1,Poland,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,Man Utd,1,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19236,John Ruddy,Goalkeeper,Newcastle,4,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67089,Martin Dúbravka,Goalkeeper,Newcastle,4,Slovakia,2024-25,0.0,0.0,0.0,,,0.0041,,,,,,,,10.0,,10.0,67.0,,278.0,,59.0,,,4.0,5.0,,,,900.0,,,5.0,2.0,,1.0,182.0,,,,12.7106,,5.0,5.0,12.0,,,74.0,1.0,0.0,5.0,,114.0,79.0,10.0,,,,14.0,10.0,,,,1.0,4.0,89.0,188.0,,,68.0,,,90.0,,,29.0,,380.0,,,,35.0,197.0,,,,67.0,11.0,,,,,,,,,,,,,,,,,,,,,7.0,11.0,1.0,,,2.0,29.0,1.0,3.0,,24.0,5.0,18.0,,,,,,,,,
98747,Nick Pope,Goalkeeper,Newcastle,4,England,2024-25,0.0,0.0,2.0,4.0,,0.0101,,,,,,,5.0,28.0,,28.0,205.0,,590.0,,187.0,,,16.0,8.0,,,,2520.0,,2.0,16.0,3.0,1.0,2.0,306.0,,,1.0,35.244,1.0,27.0,53.0,35.0,,2.0,125.0,5.0,0.0,20.0,1.0,316.0,241.0,28.0,,,,57.0,32.0,,1.0,,4.0,14.0,305.0,321.0,,,208.0,,,149.0,2.0,1.0,79.0,,975.0,,,,111.0,328.0,1.0,,,200.0,29.0,,,,,,,,,,,,1.0,,,,,,,,,37.0,31.0,1.0,2.0,2.0,21.0,88.0,2.0,2.0,,74.0,32.0,56.0,,,,,,,,1.0,1.0
111452,Odysseas Vlachodimos,Goalkeeper,Newcastle,4,Greece,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172649,Dean Henderson,Goalkeeper,C Palace,31,England,2024-25,0.0,0.0,3.0,5.0,,0.0554,,,,2.0,1.0,,5.0,38.0,,38.0,469.0,,1100.0,,273.0,,,14.0,11.0,,,,3420.0,,1.0,15.0,5.0,1.0,2.0,458.0,1.0,,1.0,53.1422,3.0,95.0,40.0,51.0,,4.0,218.0,2.0,0.0,20.0,,681.0,290.0,38.0,,1.0,,137.0,46.0,,,,6.0,13.0,271.0,659.0,1.0,,473.0,1.0,,201.0,,,173.0,,1406.0,,,,281.0,494.0,,,0.0149,464.0,49.0,,,,,,,,,,,,,,,,,,,,,28.0,27.0,2.0,2.0,,18.0,104.0,4.0,2.0,,117.0,30.0,75.0,,1.0,,,,,,1.0,1.0
224068,Matt Turner,Goalkeeper,C Palace,31,United States,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169593,Remi Matthews,Goalkeeper,C Palace,31,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225321,Aaron Ramsdale,Goalkeeper,Southampton,20,England,2024-25,0.0,0.0,2.0,3.0,,,,,,,,,11.0,30.0,,30.0,441.0,,1087.0,,190.0,,,8.0,3.0,,,,2700.0,,,11.0,10.0,1.0,3.0,421.0,,,5.0,,,104.0,28.0,66.0,,3.0,148.0,4.0,0.0,14.0,,761.0,245.0,30.0,,,,167.0,56.0,,,,6.0,8.0,222.0,756.0,,1.0,452.0,,,178.0,1.0,2.0,225.0,,1420.0,,,,278.0,479.0,,1.0,,430.0,62.0,,,,,,,,,,,,,,,,,,,,,20.0,42.0,4.0,7.0,,18.0,125.0,4.0,5.0,1.0,97.0,33.0,80.0,,,,,,,,2.0,2.0
58376,Alex McCarthy,Goalkeeper,Southampton,20,England,2024-25,0.0,0.0,0.0,,,0.0042,,,,,,,6.0,5.0,,5.0,38.0,,126.0,,23.0,,,2.0,,,,,450.0,,,3.0,,1.0,1.0,62.0,,,2.0,12.6569,,14.0,3.0,13.0,,,32.0,1.0,0.0,3.0,,79.0,44.0,5.0,,,,19.0,13.0,,,,1.0,2.0,47.0,93.0,,,39.0,,,15.0,,,26.0,,192.0,,,,19.0,69.0,,,,32.0,15.0,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,2.0,,2.0,24.0,,2.0,1.0,5.0,5.0,17.0,,,,,,,,,
167888,Joe Lumley,Goalkeeper,Southampton,20,England,2024-25,0.0,0.0,0.0,1.0,,0.002,,,,,,,4.0,3.0,,3.0,44.0,,136.0,,15.0,,,3.0,,,,,270.0,,1.0,3.0,2.0,,1.0,74.0,,,,7.7301,,8.0,5.0,7.0,,,12.0,,0.0,4.0,,79.0,24.0,3.0,,,,12.0,5.0,,,,1.0,2.0,26.0,110.0,,,45.0,,,45.0,,,18.0,,175.0,,,,27.0,80.0,,,,40.0,14.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,2.0,13.0,3.0,1.0,,3.0,,11.0,,,,,,,,,
175941,Alfie Whiteman,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485055,Antonín Kinsky,Goalkeeper,Spurs,6,Czech Republic,2024-25,0.0,0.0,0.0,,,0.0072,,,,3.0,,,4.0,6.0,,6.0,49.0,,179.0,,30.0,,,2.0,1.0,,,,540.0,,,5.0,1.0,1.0,3.0,104.0,,,,10.5075,1.0,6.0,15.0,11.0,,,47.0,,0.0,5.0,,85.0,55.0,6.0,,2.0,,9.0,10.0,,,,3.0,2.0,63.0,134.0,,,50.0,1.0,,47.0,,,26.0,,273.0,,,,24.0,121.0,,,,45.0,15.0,,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,,,6.0,24.0,3.0,,1.0,4.0,4.0,18.0,,,,,,,,,
214572,Brandon Austin,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,,,0.0002,,,,,,,,1.0,,1.0,9.0,,27.0,,6.0,,,4.0,,,,,90.0,,,4.0,,,,14.0,,,,2.2034,,1.0,1.0,2.0,,,5.0,2.0,0.0,4.0,,17.0,10.0,1.0,,,,1.0,2.0,,,,,4.0,9.0,19.0,,,10.0,,,5.0,,,4.0,,43.0,,,,6.0,17.0,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,,1.0,,2.0,2.0,2.0,,,,,,,,,
40383,Fraser Forster,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,1.0,,0.0014,,,,,,,6.0,7.0,,7.0,29.0,,167.0,,56.0,,,1.0,1.0,,,,630.0,,,2.0,2.0,,1.0,123.0,,,2.0,16.8969,,7.0,7.0,15.0,,1.0,45.0,,0.0,3.0,,62.0,34.0,7.0,,,,3.0,13.0,,,,2.0,1.0,85.0,93.0,,,31.0,,,60.0,,,15.0,,241.0,,,,12.0,135.0,,,,23.0,16.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,7.0,1.0,2.0,,,29.0,,,1.0,1.0,9.0,20.0,,,,,,,,,
184254,Guglielmo Vicario,Goalkeeper,Spurs,6,Italy,2024-25,0.0,0.0,1.0,,,0.008,,,,,,,19.0,24.0,,24.0,106.0,,754.0,,65.0,,,10.0,4.0,,,,2160.0,,,12.0,3.0,2.0,2.0,593.0,,,1.0,37.5949,,11.0,33.0,37.0,,,236.0,2.0,0.0,12.0,,294.0,174.0,24.0,,,,22.0,34.0,,,,2.0,10.0,177.0,647.0,,,110.0,,,224.0,,1.0,55.0,,1016.0,,,,61.0,626.0,,,,87.0,48.0,,,,,,,,,,,,,,,,,,,1.0,,25.0,15.0,,1.0,,19.0,68.0,2.0,5.0,1.0,8.0,24.0,52.0,,,,,,,,,
98980,Emiliano Martínez,Goalkeeper,A Villa,7,Argentina,2024-25,1.0,1.0,5.0,2.0,,0.0632,,,,3.0,,,13.0,37.0,,37.0,287.0,,1248.0,,172.0,,,12.0,8.0,,,,3195.0,,1.0,20.0,4.0,1.0,9.0,759.0,,,1.0,46.1587,2.0,48.0,20.0,45.0,,1.0,333.0,6.0,0.0,22.0,1.0,547.0,298.0,37.0,,,,135.0,41.0,,,,10.0,11.0,238.0,923.0,,,297.0,3.0,,368.0,2.0,,202.0,,1583.0,,2.0,,114.0,826.0,,,,274.0,61.0,,,,,,,,,,,,,,,,,,,1.0,,52.0,30.0,5.0,2.0,,3.0,100.0,5.0,4.0,,66.0,24.0,67.0,,2.0,,,,,,1.0,1.0
516159,Oliwier Zych,Goalkeeper,A Villa,7,Poland,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111782,Robin Olsen,Goalkeeper,A Villa,7,Sweden,2024-25,0.0,0.0,0.0,,,0.0069,,,,1.0,,,,4.0,,1.0,36.0,,100.0,,26.0,,3.0,,1.0,,,,225.0,,,1.0,1.0,,1.0,43.0,,,1.0,6.3586,,5.0,3.0,6.0,,,17.0,,0.0,1.0,,65.0,18.0,4.0,,1.0,,17.0,5.0,,,,1.0,,16.0,59.0,,,36.0,,,18.0,,,21.0,,116.0,,,,18.0,47.0,,,,36.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,,1.0,8.0,,1.0,,11.0,2.0,4.0,,1.0,,,,,,,
84182,Alphonse Areola,Goalkeeper,West Ham,21,France,2024-25,0.0,0.0,0.0,1.0,,0.0271,,,,2.0,,,17.0,26.0,,25.0,293.0,,865.0,,196.0,,1.0,2.0,4.0,,,,2259.0,,,4.0,4.0,3.0,2.0,410.0,,,,35.7879,,54.0,25.0,41.0,,1.0,170.0,,0.0,5.0,,499.0,178.0,26.0,,,,101.0,37.0,,,,3.0,2.0,241.0,591.0,,,301.0,2.0,,196.0,,,162.0,,1116.0,,1.0,,171.0,471.0,,,,276.0,85.0,,,,,,,,,,,,,,,,,,,,,15.0,27.0,1.0,,,10.0,82.0,1.0,,,74.0,17.0,50.0,,,,,,,1.0,,
37096,Lukasz Fabianski,Goalkeeper,West Ham,21,Poland,2024-25,0.0,0.0,2.0,4.0,,0.0142,,,,,,,1.0,14.0,,13.0,160.0,,439.0,,100.0,,1.0,6.0,2.0,,,,1161.0,,2.0,8.0,8.0,,4.0,187.0,,,3.0,22.8991,,34.0,14.0,21.0,,2.0,80.0,1.0,0.0,12.0,,266.0,99.0,14.0,,,,60.0,13.0,,,,6.0,4.0,114.0,276.0,,,163.0,,,93.0,2.0,,92.0,,581.0,,1.0,,95.0,219.0,1.0,,,159.0,22.0,,,,,,,,,,,,,,,,,,,3.0,,9.0,13.0,3.0,3.0,2.0,9.0,50.0,4.0,1.0,,41.0,9.0,37.0,,,,,,,,,
82143,Wes Foderingham,Goalkeeper,West Ham,21,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79602,Dan Bentley,Goalkeeper,Wolves,39,England,2024-25,0.0,0.0,0.0,,,0.0025,,,,,,,,2.0,,2.0,16.0,,59.0,,13.0,,,2.0,1.0,,,,180.0,,,2.0,1.0,,,34.0,,,,3.6837,,3.0,3.0,4.0,,,16.0,,0.0,2.0,,32.0,13.0,2.0,,,,6.0,3.0,,,,,2.0,15.0,38.0,,,16.0,,,11.0,,,9.0,,76.0,,,,11.0,37.0,,,,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,8.0,,,,4.0,,5.0,,,,,,,,,
149065,José Sá,Goalkeeper,Wolves,39,Portugal,2024-25,0.0,0.0,2.0,5.0,,0.0376,,,,2.0,,1.0,6.0,29.0,,29.0,326.0,,800.0,,150.0,,,14.0,7.0,,,,2609.0,,1.0,30.0,6.0,1.0,17.0,358.0,,,5.0,43.5811,3.0,52.0,25.0,48.0,,4.0,131.0,9.0,0.0,35.0,,490.0,234.0,29.0,,,,84.0,42.0,,,,21.0,13.0,206.0,533.0,,,333.0,2.0,,179.0,4.0,,116.0,,1085.0,,1.0,,199.0,390.0,4.0,,,320.0,64.0,,,,,,,,,,,,,,,,,,,8.0,,29.0,22.0,,7.0,4.0,10.0,71.0,5.0,3.0,3.0,65.0,24.0,49.0,,1.0,,,,,,2.0,2.0
101982,Sam Johnstone,Goalkeeper,Wolves,39,England,2024-25,0.0,0.0,0.0,1.0,,0.0102,,,,,,,6.0,7.0,,7.0,93.0,,249.0,,25.0,,,4.0,,,,,630.0,,,4.0,2.0,2.0,,94.0,,,2.0,12.9689,1.0,33.0,9.0,17.0,,1.0,34.0,,0.0,5.0,,175.0,54.0,7.0,,,,39.0,15.0,,,,1.0,4.0,48.0,191.0,,,94.0,,,40.0,,,62.0,,318.0,,,,65.0,117.0,,,,87.0,24.0,,,,,,,,,,,,,,,,,,,,,6.0,7.0,1.0,2.0,,2.0,23.0,,2.0,1.0,5.0,10.0,16.0,,,,,,,,,
138001,Tom King,Goalkeeper,Wolves,39,Wales,2024-25,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
