playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,iboxTarget,shotsOnTargetInBox,shotsOffTargetIncWoodwork,blockedShots,goalAssists,goals,offsides,awayGoals,oboxBlocked,shotsBlockedInBox,homeGoals,rightFootGoals,iboxBlocked,shotsBlockedOutsideBox,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,cornersTakenInclShortCorners,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,headedGoals,lastPlayerTackle,clearancesOffTheLine,ownGoalScored,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals,penaltiesSaved,savesFromPenalty
207270,Daniel Iversen,Goalkeeper,Leicester,13,Denmark,2022-23,0.0085,0.0,12.0,,14.0,1.0,12.0,12.0,162.0,326.0,114.0,3.0,3.0,1.0,2.0,1080.0,3.0,8.0,1.0,,118.0,3.0,2.0,19.1272,7.0,9.0,22.0,49.0,38.0,,0.0,3.0,1.0,218.0,83.0,12.0,3.0,34.0,14.0,,3.0,0.0,104.0,142.0,,165.0,,,59.0,15.0,59.0,46.0,442.0,,34.0,130.0,24.0,0.0,161.0,22.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,
95463,Danny Ward,Goalkeeper,Leicester,13,Wales,2022-23,0.017,0.0,17.0,1.0,25.0,8.0,26.0,26.0,232.0,786.0,190.0,3.0,4.0,6.0,3.0,2340.0,9.0,10.0,2.0,5.0,435.0,5.0,2.0,37.6208,21.0,19.0,46.0,200.0,78.0,5.0,0.0,11.0,5.0,348.0,214.0,26.0,3.0,65.0,36.0,7.0,4.0,0.0,286.0,499.0,,237.0,1.0,,58.0,23.0,238.0,119.0,1074.0,,87.0,489.0,52.0,0.0,224.0,55.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0
60706,Adrián,Goalkeeper,Liverpool,14,Spain,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116535,Alisson Becker,Goalkeeper,Liverpool,14,Brazil,2022-23,0.0409,0.0,22.0,,32.0,9.0,37.0,37.0,206.0,1239.0,193.0,9.0,12.0,14.0,4.0,3330.0,18.0,2.0,4.0,7.0,868.0,17.0,2.0,50.4514,16.0,37.0,43.0,285.0,108.0,5.0,0.0,23.0,9.0,544.0,326.0,37.0,1.0,66.0,41.0,11.0,11.0,0.0,369.0,958.0,,213.0,,2.0,34.0,25.0,410.0,165.0,1647.0,,52.0,967.0,74.0,1.0,197.0,60.0,5.0,,,,,,,,,,,,,,,1.0,,,,,4.0,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
200720,Caoimhín Kelleher,Goalkeeper,Liverpool,14,Ireland,2022-23,0.0008,0.0,,,3.0,,1.0,1.0,1.0,17.0,2.0,1.0,,,,90.0,,1.0,,,13.0,,,3.4141,1.0,,4.0,6.0,6.0,,0.0,,1.0,4.0,7.0,1.0,,2.0,3.0,,,0.0,9.0,15.0,,1.0,,,,2.0,7.0,3.0,31.0,,,14.0,3.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464353,Harvey Davies,Goalkeeper,Liverpool,14,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121160,Ederson,Goalkeeper,Man City,43,Brazil,2022-23,0.2303,0.0,12.0,3.0,14.0,10.0,35.0,35.0,173.0,1109.0,152.0,3.0,10.0,11.0,3.0,3150.0,15.0,4.0,1.0,6.0,754.0,12.0,3.0,25.4125,10.0,22.0,32.0,323.0,46.0,4.0,0.0,18.0,3.0,486.0,215.0,35.0,7.0,50.0,28.0,8.0,9.0,0.0,270.0,890.0,,178.0,1.0,,29.0,5.0,300.0,182.0,1358.0,,56.0,886.0,32.0,3.0,163.0,63.0,3.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
17601,Scott Carson,Goalkeeper,Man City,43,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88248,Stefan Ortega,Goalkeeper,Man City,43,Germany,2022-23,0.0023,0.0,1.0,,4.0,4.0,3.0,3.0,22.0,151.0,12.0,,1.0,2.0,,270.0,1.0,1.0,1.0,,107.0,1.0,,4.0637,,1.0,1.0,30.0,14.0,,0.0,1.0,2.0,72.0,26.0,3.0,,8.0,,,1.0,0.0,28.0,134.0,,22.0,,,,1.0,49.0,22.0,186.0,,5.0,121.0,10.0,0.0,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51940,David de Gea,Goalkeeper,Man Utd,1,Spain,2022-23,0.1989,0.0,14.0,,32.0,10.0,38.0,38.0,343.0,1083.0,179.0,5.0,6.0,17.0,3.0,3420.0,10.0,8.0,1.0,5.0,553.0,12.0,2.0,41.451,25.0,27.0,43.0,224.0,101.0,5.0,0.0,12.0,1.0,617.0,196.0,38.0,1.0,93.0,35.0,6.0,5.0,0.0,234.0,809.0,1.0,352.0,,,73.0,31.0,242.0,187.0,1371.0,,97.0,647.0,68.0,0.0,333.0,88.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0
