playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
1362,Carlo Nash,Goalkeeper,Stoke,110,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Thomas Sørensen,Goalkeeper,Stoke,110,Denmark,2010-11,2.0,,0.0,,,,,,,4.0,10.0,,10.0,190.0,,318.0,,,,,1.0,1.0,,900.0,,3.0,3.0,2.0,8.0,,,1.0,15.0,16.0,2.0,1.0,28.0,2.0,0.0,5.0,,313.0,111.0,10.0,,,112.0,13.0,,1.0,4.0,0.0,136.0,,,197.0,,,,4.0,1.0,1.0,,120.0,,418.0,,,16.0,,0.0,186.0,13.0,,,2.0,,1.0,,65.0,,,,,107.0,,,,,,,1.0,18.0,100.0,70.0,4.0,57.0,6.0,17.0,,11.0,3.0,11.0,2.0,2.0,1.0,1.0,,,,
5207,Craig Gordon,Goalkeeper,Sunderland,56,Scotland,2010-11,,,0.0,,,,,,,13.0,15.0,,15.0,322.0,,474.0,,,,,4.0,5.0,,1350.0,,8.0,3.0,4.0,13.0,,,,21.0,21.0,,,50.0,3.0,0.0,8.0,,468.0,176.0,15.0,,,136.0,18.0,,,4.0,0.0,193.0,,,325.0,,,,6.0,,,,139.0,,622.0,,,16.0,,0.0,309.0,35.0,,,2.0,,4.0,,53.0,,,,,170.0,,,,,,,,29.0,155.0,100.0,10.0,93.0,11.0,23.0,,26.0,2.0,19.0,2.0,2.0,,,,,1.0,
66797,Simon Mignolet,Goalkeeper,Sunderland,56,Belgium,2010-11,5.0,,0.0,,,,,,,3.0,23.0,,23.0,436.0,,726.0,,,,,6.0,8.0,,2070.0,4.0,11.0,3.0,9.0,43.0,,,,29.0,35.0,1.0,18.0,72.0,4.0,0.0,16.0,,696.0,260.0,23.0,,,226.0,32.0,,,10.0,0.0,322.0,,,443.0,,2.0,,12.0,,,,247.0,,914.0,,,64.0,,1.0,433.0,27.0,,,3.0,,2.0,,124.0,,,,,210.0,,,,,,,,29.0,211.0,114.0,19.0,139.0,17.0,37.0,,35.0,4.0,21.0,2.0,8.0,,,,,3.0,
19478,Trevor Carson,Goalkeeper,Sunderland,56,Northern Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Andy Marshall,Goalkeeper,A Villa,7,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Brad Friedel,Goalkeeper,A Villa,7,United States,2010-11,3.0,,0.0,,,,,,,7.0,38.0,,38.0,514.0,,947.0,,,,,3.0,7.0,,3420.0,1.0,9.0,7.0,7.0,150.0,,,,29.0,59.0,2.0,65.0,105.0,5.0,0.0,12.0,,820.0,402.0,38.0,,,238.0,52.0,,,9.0,0.0,394.0,,,527.0,,,,62.0,,,,283.0,,1332.0,,,195.0,,2.0,507.0,39.0,,,4.0,,2.0,,102.0,,,,,238.0,,,,,,,,28.0,377.0,373.0,26.0,209.0,29.0,67.0,,38.0,4.0,25.0,2.0,3.0,,,,,2.0,
41705,Brad Guzan,Goalkeeper,A Villa,7,United States,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,Boaz Myhill,Goalkeeper,West Brom,35,Wales,2010-11,,,0.0,,,,,,,3.0,6.0,,6.0,74.0,,125.0,,,,,,,,540.0,,1.0,5.0,1.0,14.0,,,,8.0,13.0,,5.0,18.0,,0.0,1.0,,115.0,38.0,6.0,,,27.0,8.0,,,1.0,0.0,54.0,,,76.0,,1.0,,5.0,,,,37.0,,181.0,,,24.0,,0.0,71.0,10.0,,,2.0,,,,18.0,,,,,31.0,,,,,,,,3.0,52.0,46.0,1.0,30.0,9.0,14.0,,4.0,2.0,4.0,,,,,,,,
1369,Dean Kiely,Goalkeeper,West Brom,35,Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17601,Scott Carson,Goalkeeper,West Brom,35,England,2010-11,4.0,,0.0,,,,,,,8.0,32.0,,32.0,470.0,,916.0,,,,,2.0,2.0,,2880.0,,8.0,9.0,6.0,152.0,,,1.0,29.0,58.0,4.0,66.0,88.0,4.0,0.0,12.0,,800.0,318.0,32.0,,,224.0,49.0,,,10.0,0.0,396.0,,,478.0,,1.0,,50.0,2.0,,,294.0,,1190.0,,,222.0,,1.0,462.0,36.0,,,4.0,,2.0,,101.0,,,,,196.0,,,,,,,1.0,33.0,315.0,262.0,22.0,160.0,25.0,47.0,,41.0,4.0,19.0,2.0,3.0,,,,1.0,1.0,
92355,Jake Larkins,Goalkeeper,West Ham,21,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39493,Marek Stech,Goalkeeper,West Ham,21,Czech Republic,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Robert Green,Goalkeeper,West Ham,21,England,2010-11,3.0,,0.0,,,,1.0,,,18.0,37.0,,37.0,599.0,,1122.0,,,,,3.0,5.0,,3330.0,,9.0,8.0,6.0,112.0,,,4.0,54.0,69.0,3.0,37.0,161.0,4.0,0.0,12.0,,1058.0,448.0,37.0,,,368.0,61.0,,1.0,9.0,0.0,465.0,,2.0,614.0,,1.0,,27.0,,,,411.0,,1586.0,,,155.0,,0.0,581.0,55.0,,,5.0,1.0,3.0,,175.0,,,,,283.0,,,,,,,,33.0,389.0,378.0,52.0,201.0,36.0,74.0,1.0,85.0,6.0,39.0,6.0,5.0,1.0,1.0,,,,
39196,Ruud Boffin,Goalkeeper,West Ham,21,Belgium,2010-11,,,0.0,,,,,,,2.0,1.0,,1.0,18.0,,24.0,,,,,,,,90.0,,2.0,,2.0,1.0,,,,2.0,1.0,,,2.0,1.0,0.0,2.0,,24.0,6.0,1.0,,,5.0,1.0,,,2.0,0.0,9.0,,,18.0,,1.0,,,,,,5.0,,32.0,,,1.0,,0.0,16.0,4.0,,,,,,,1.0,,,,,7.0,,,,,,,,,11.0,6.0,1.0,7.0,,1.0,,1.0,,2.0,,1.0,,,,,,
28491,Ali Al Habsi,Goalkeeper,Wigan,111,Oman,2010-11,,,0.0,,,,,,,12.0,34.0,,34.0,491.0,,883.0,,,,,,7.0,,3060.0,,5.0,4.0,5.0,168.0,,,1.0,36.0,49.0,,67.0,114.0,2.0,0.0,5.0,,754.0,363.0,34.0,,,163.0,45.0,,,5.0,0.0,358.0,,2.0,502.0,,,,62.0,,,,224.0,,1257.0,,,229.0,,0.0,479.0,50.0,1.0,,4.0,,,,76.0,,,,,203.0,,,,,,,,42.0,315.0,295.0,17.0,186.0,23.0,75.0,,38.0,6.0,24.0,3.0,3.0,1.0,1.0,,,3.0,
5543,Chris Kirkland,Goalkeeper,Wigan,111,England,2010-11,,,0.0,,,,,,,1.0,4.0,,4.0,59.0,,98.0,,,,,,,,332.0,,,2.0,,20.0,,,,3.0,12.0,,8.0,5.0,,0.0,,,85.0,42.0,4.0,,,15.0,10.0,,,,0.0,44.0,,,62.0,,,,5.0,,,,19.0,,126.0,,1.0,24.0,,0.0,58.0,2.0,,,,,,,7.0,,,,,21.0,,,,,,,,4.0,34.0,25.0,,23.0,1.0,5.0,,,,,,2.0,,,,,,
80282,Lee Nicholls,Goalkeeper,Wigan,111,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,Mike Pollitt,Goalkeeper,Wigan,111,England,2010-11,,,0.0,,,,,,,,1.0,,,7.0,,9.0,,,1.0,,1.0,,,28.0,,1.0,,,,,,,1.0,,,,4.0,,0.0,1.0,,9.0,3.0,1.0,,,2.0,,,,,0.0,2.0,,,7.0,,,,,,,,2.0,,16.0,,,,,0.0,7.0,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,6.0,3.0,,4.0,2.0,4.0,,,,1.0,,,,,,,,
5700,Marcus Hahnemann,Goalkeeper,Wolves,39,United States,2010-11,2.0,,0.0,,,,1.0,,,8.0,14.0,,14.0,337.0,,588.0,,,,,1.0,,,1260.0,1.0,3.0,4.0,3.0,73.0,,1.0,1.0,17.0,25.0,1.0,17.0,44.0,1.0,0.0,5.0,,537.0,184.0,14.0,,,162.0,21.0,,,4.0,0.0,337.0,,,342.0,1.0,,,33.0,,,,178.0,1.0,737.0,,,89.0,,1.0,329.0,16.0,,,3.0,,,,97.0,,,,,213.0,,,,,,,,29.0,130.0,110.0,9.0,70.0,10.0,21.0,1.0,23.0,3.0,8.0,,5.0,,,,,1.0,
20066,Wayne Hennessey,Goalkeeper,Wolves,39,Wales,2010-11,2.0,,0.0,,,,,,,12.0,24.0,,24.0,567.0,,911.0,,,,,3.0,5.0,,2160.0,1.0,4.0,7.0,2.0,43.0,,,1.0,26.0,41.0,1.0,21.0,84.0,2.0,0.0,6.0,,868.0,292.0,24.0,,,278.0,34.0,,,3.0,0.0,482.0,,1.0,580.0,,,,22.0,,,,301.0,,1186.0,,,66.0,,0.0,555.0,34.0,,,1.0,,2.0,,167.0,,,,,338.0,,,,,,,,46.0,233.0,182.0,24.0,146.0,15.0,54.0,,27.0,1.0,11.0,9.0,3.0,,,,,,
