season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090136,16,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,,,2.0,11.0,17.0,28.0,2.0,,6.0,,,1.0,1.0,,,,6.0,7.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,17.0,,6.3,,,,,4.0,4.0,3.0,,6.0,,21.0,21.0,39.0,2,4.0,67.0,,1.0,2.0,3.0
2016-17,7090136,16,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,6.0,13.0,29.0,42.0,3.0,2.0,6.0,,,,,,,1.0,5.0,4.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,9.0,,6.4,,,,,4.0,,,,11.0,,15.0,35.0,50.0,1,1.0,59.0,,1.0,,1.0
2016-17,7090136,16,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090136,16,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,3.0,10.0,21.0,31.0,1.0,2.0,1.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,,,,90.0,,4.0,,,,8.0,,6.7,,,,,3.0,,,,7.0,,14.0,25.0,39.0,0,3.0,51.0,,1.0,,1.0
2016-17,7090147,17,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,1.0,6.0,15.0,21.0,,,3.0,,,,2.0,,,,2.0,6.0,,,,,,,,4.0,,,90.0,,2.0,,,,14.0,,7.7,,,,,5.0,,2.0,,3.0,,14.0,19.0,31.0,0,4.0,62.0,,2.0,,1.0
2016-17,7090147,17,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,True,,,1.0,5.0,4.0,9.0,1.0,2.0,5.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,,28.0,,,,,,7.0,,7.1,,,1.0,,4.0,3.0,,,2.0,,7.0,6.0,13.0,1,1.0,31.0,1.0,,3.0,1.0
2016-17,7090147,17,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,2.0,,,8.0,11.0,17.0,4.0,4.0,3.0,,,,2.0,,,1.0,11.0,10.0,,,3.0,,,,,1.0,2.0,,87.0,,1.0,,,,16.0,,6.8,,,,,2.0,3.0,2.0,,4.0,,13.0,18.0,29.0,0,5.0,50.0,,,1.0,3.0
2016-17,7090147,17,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,4.0,6.0,25.0,31.0,5.0,3.0,2.0,,,,,,,,6.0,6.0,,,,,,,,2.0,,,90.0,,2.0,,,,13.0,,7.7,,,1.0,,12.0,1.0,,,13.0,,11.0,32.0,43.0,1,2.0,64.0,,1.0,,2.0
2016-17,7090147,17,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090147,17,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,2.0,6.0,29.0,35.0,,3.0,2.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,,,,,14.0,,7.4,,,,,11.0,,,,10.0,,15.0,34.0,49.0,0,1.0,66.0,,,,1.0
2016-17,7090148,18,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,3.0,16.0,21.0,37.0,1.0,2.0,7.0,1.0,,,,,,,3.0,5.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,19.0,,7.1,,,,,2.0,,1.0,,8.0,,27.0,22.0,48.0,0,1.0,69.0,,2.0,,1.0
2016-17,7090148,18,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,True,,,1.0,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,3.0,,6.6,,,,,1.0,,,,3.0,,4.0,,4.0,0,1.0,9.0,1.0,,,1.0
2016-17,7090148,18,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,,,1.0,12.0,9.0,21.0,1.0,1.0,5.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,18.0,,6.5,,,,,2.0,1.0,1.0,,6.0,1.0,25.0,12.0,36.0,0,1.0,56.0,1.0,,,1.0
2016-17,7090148,18,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,4.0,5.0,19.0,24.0,1.0,,6.0,,,,,,,,1.0,,,,,,,,,4.0,,,90.0,,,,,,12.0,,6.6,,,,,5.0,,,,15.0,,13.0,22.0,35.0,0,,45.0,1.0,,,
2016-17,7090148,18,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090148,18,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,6.0,4.0,32.0,36.0,7.0,5.0,4.0,,,,,,,,9.0,9.0,,,4.0,,,,,6.0,,,90.0,,,,,,11.0,,7.3,,,,,7.0,1.0,,,13.0,,11.0,36.0,47.0,0,3.0,67.0,,,1.0,3.0
2016-17,7090286,19,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,1.0,8.0,17.0,25.0,2.0,,3.0,,,1.0,,,,,3.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,8.0,,7.0,,,1.0,,3.0,3.0,1.0,,3.0,,13.0,18.0,30.0,2,1.0,51.0,1.0,2.0,3.0,1.0
2016-17,7090286,19,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,True,,,,,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,8.0,,,,,,2.0,,5.9,,,,,2.0,,,,1.0,,1.0,2.0,3.0,0,,6.0,,,,
2016-17,7090286,19,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090286,19,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,1.0,3.0,21.0,24.0,3.0,,2.0,,,,,,,,3.0,1.0,,,,,,,,1.0,,,90.0,,3.0,,,,6.0,,7.0,,,,,9.0,,,,5.0,,7.0,23.0,30.0,0,1.0,44.0,,,,
2016-17,7090286,19,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,3.0,7.0,21.0,28.0,3.0,2.0,,,,,1.0,,,,6.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,6.0,,6.9,,,,,14.0,,,,7.0,,11.0,23.0,34.0,0,2.0,55.0,,,,2.0
2016-17,7090286,19,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,1.0,,1.0,9.0,12.0,20.0,2.0,2.0,7.0,,,,4.0,,,1.0,9.0,5.0,,,3.0,,,,,5.0,,,90.0,,1.0,,,,12.0,,6.3,,,,,6.0,1.0,3.0,,3.0,,15.0,15.0,27.0,0,2.0,61.0,,,1.0,2.0
2016-17,7090178,20,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,2.0,,,12.0,3.0,13.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,34.0,,1.0,,,,6.0,,6.7,,,,,,,2.0,,1.0,,13.0,5.0,16.0,0,,25.0,2.0,,,
2016-17,7090178,20,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,True,1.0,,,18.0,9.0,26.0,1.0,2.0,7.0,,,,,,,1.0,2.0,7.0,,,,,,,,1.0,,,56.0,1.0,,,,,16.0,,7.3,,,1.0,,2.0,3.0,7.0,,2.0,,30.0,11.0,34.0,2,2.0,64.0,,,3.0,1.0
2016-17,7090178,20,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,1.0,,4.0,41.0,13.0,53.0,5.0,5.0,8.0,,,,,,,1.0,6.0,11.0,,,,,,,,2.0,1.0,,90.0,,,,,,22.0,,7.7,,,1.0,,1.0,,9.0,,6.0,,58.0,15.0,64.0,1,5.0,96.0,2.0,1.0,,4.0
2016-17,7090178,20,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,6.0,11.0,36.0,47.0,3.0,5.0,8.0,,,,,,,1.0,5.0,7.0,,,1.0,,,,,,,,90.0,,,,,,11.0,,7.1,,,,,5.0,2.0,,,10.0,,13.0,44.0,57.0,0,,67.0,,,2.0,
2016-17,7090178,20,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090178,20,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,4.0,17.0,29.0,46.0,2.0,5.0,5.0,,,,,,,,2.0,7.0,,,,,,,,3.0,,,90.0,,,,,,15.0,,7.5,,,,,12.0,,,,10.0,,27.0,34.0,61.0,0,2.0,79.0,,,,1.0
2016-17,7090204,21,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,2.0,15.0,17.0,32.0,1.0,2.0,7.0,,,,1.0,,,,5.0,8.0,,1.0,1.0,,,,,2.0,,,90.0,,,,,,22.0,,6.8,,,,,4.0,3.0,2.0,,3.0,,26.0,21.0,45.0,0,4.0,79.0,1.0,1.0,1.0,3.0
2016-17,7090204,21,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,1.0,,1.0,10.0,7.0,16.0,4.0,3.0,9.0,,,,,,,,5.0,12.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,18.0,,7.6,,,,,2.0,,4.0,,5.0,,22.0,9.0,27.0,1,6.0,61.0,,3.0,,6.0
2016-17,7090204,21,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,2.0,15.0,26.0,41.0,2.0,1.0,1.0,,,,,,,,4.0,1.0,,,2.0,,,,,,,,90.0,,,,,,5.0,,7.1,,,,,10.0,,,,5.0,,19.0,27.0,46.0,0,,57.0,,,,
2016-17,7090204,21,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,4.0,15.0,19.0,34.0,5.0,6.0,3.0,,,,,,,,8.0,6.0,,,4.0,,,,,6.0,,,90.0,,,,,,12.0,,7.1,,,,,5.0,,,,10.0,,22.0,24.0,46.0,0,,61.0,,,,
2016-17,7090204,21,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,6.0,8.0,32.0,40.0,3.0,,4.0,,,,1.0,,,1.0,5.0,,,,,,,,,2.0,,,90.0,,1.0,,,,9.0,,6.9,,,,,9.0,,,,9.0,,11.0,35.0,46.0,0,,61.0,2.0,,,
2016-17,7090204,21,25,Middlesbrough,Away,548194,169061,Dael Fry,dael-fry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090207,22,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,False,,,1.0,18.0,12.0,30.0,1.0,5.0,2.0,,,1.0,,,,1.0,3.0,11.0,,1.0,1.0,,,,,3.0,1.0,,90.0,,,,,,24.0,,6.6,,,,,4.0,2.0,3.0,,9.0,,33.0,18.0,48.0,1,2.0,77.0,,2.0,2.0,1.0
2016-17,7090207,22,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090207,22,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,8.0,21.0,41.0,62.0,2.0,2.0,7.0,,,,,,,,3.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,7.0,,6.6,,,,,3.0,,,,12.0,,26.0,42.0,68.0,0,,76.0,1.0,1.0,,
2016-17,7090207,22,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,7.0,22.0,46.0,68.0,5.0,3.0,5.0,,,,1.0,,,,8.0,12.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,11.0,,7.2,,,,,2.0,,,,12.0,,31.0,48.0,79.0,0,6.0,94.0,,3.0,,3.0
2016-17,7090207,22,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,2.0,,1.0,30.0,16.0,44.0,5.0,1.0,9.0,1.0,,1.0,,,,2.0,8.0,4.0,,,,1.0,,,,2.0,2.0,,90.0,,1.0,,,,13.0,,7.1,,,1.0,,2.0,1.0,9.0,,1.0,,39.0,16.0,46.0,2,3.0,81.0,,,,2.0
2016-17,7090205,23,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,5.0,18.0,25.0,43.0,2.0,1.0,8.0,,,,,,,,3.0,11.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,20.0,,7.8,,,,,1.0,,4.0,,11.0,,27.0,33.0,56.0,0,8.0,89.0,2.0,2.0,,7.0
2016-17,7090205,23,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,,,,14.0,10.0,24.0,2.0,2.0,2.0,,,,,,,,2.0,4.0,,,,,,,,3.0,,,90.0,,,,,,14.0,,6.8,,,,,3.0,,3.0,,2.0,,22.0,14.0,33.0,0,2.0,62.0,1.0,,,2.0
2016-17,7090205,23,25,Middlesbrough,Home,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,9.0,19.0,35.0,54.0,4.0,1.0,1.0,,,1.0,,,,,4.0,3.0,,,,,,,,2.0,,,90.0,1.0,2.0,,,,2.0,,7.7,,,,,12.0,,,,11.0,,21.0,35.0,56.0,2,1.0,78.0,,1.0,,1.0
2016-17,7090205,23,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,5.0,24.0,29.0,53.0,,4.0,,,,,2.0,,,,6.0,4.0,,,4.0,,,,,1.0,,,90.0,,,,,,12.0,,6.5,,,1.0,,9.0,,,,11.0,,31.0,34.0,65.0,1,,77.0,,,,
2016-17,7090232,24,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,,,2.0,14.0,5.0,19.0,2.0,4.0,3.0,,,,,,,,3.0,11.0,,,,,,,,1.0,1.0,1.0,90.0,,1.0,,,,17.0,,7.5,,,,,8.0,2.0,5.0,,6.0,,25.0,8.0,28.0,0,4.0,62.0,1.0,2.0,1.0,3.0
2016-17,7090232,24,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090232,24,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,3.0,5.0,16.0,21.0,1.0,,4.0,,,,,,,,2.0,,,,1.0,,,,,3.0,,,90.0,,1.0,,,,4.0,,7.0,,,,,8.0,,,,5.0,,8.0,16.0,24.0,0,,39.0,,,,
2016-17,7090232,24,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,3.0,3.0,16.0,19.0,1.0,1.0,5.0,,,,,,,,3.0,7.0,,,2.0,,,,,,,,90.0,,2.0,1.0,,,7.0,,7.0,,,,,5.0,,,,7.0,,8.0,18.0,26.0,0,6.0,43.0,,,,5.0
2016-17,7090232,24,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,1.0,14.0,12.0,26.0,1.0,5.0,8.0,,,,1.0,,,1.0,5.0,14.0,,,1.0,,,,,,2.0,,90.0,,,,,,21.0,,7.6,,,,,13.0,3.0,1.0,,4.0,,23.0,18.0,40.0,0,7.0,83.0,3.0,,2.0,6.0
2016-17,7090240,25,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,1.0,,,16.0,6.0,21.0,2.0,3.0,8.0,,,,,,,1.0,5.0,10.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,22.0,,7.4,,,,,3.0,,3.0,,6.0,,30.0,11.0,38.0,0,5.0,69.0,,2.0,,4.0
2016-17,7090240,25,25,Middlesbrough,Home,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090240,25,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,4.0,10.0,27.0,37.0,5.0,3.0,3.0,,,2.0,,,,,5.0,3.0,,,,,,,,1.0,,,90.0,,,,,,7.0,,7.1,,,,,6.0,,,,8.0,,15.0,28.0,43.0,2,,53.0,1.0,,,
2016-17,7090240,25,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,7.0,21.0,50.0,71.0,,5.0,8.0,,,,,,,,,6.0,,,,,,,,2.0,,,90.0,,,,,,6.0,,7.7,,,,,9.0,,,,8.0,,24.0,53.0,77.0,0,,92.0,,2.0,,
2016-17,7090240,25,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,1.0,,1.0,15.0,27.0,41.0,1.0,1.0,6.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,19.0,,6.9,,,,,,,3.0,,2.0,,24.0,33.0,54.0,0,3.0,80.0,1.0,,,3.0
2016-17,7090223,26,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,2.0,,1.0,12.0,8.0,18.0,1.0,,4.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,10.0,,6.9,,,1.0,,2.0,,2.0,,1.0,,18.0,9.0,25.0,1,3.0,44.0,2.0,,,3.0
2016-17,7090223,26,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,3.0,10.0,23.0,33.0,5.0,2.0,7.0,,,,3.0,,,,11.0,6.0,,,4.0,,,,,1.0,,,90.0,,2.0,,,,11.0,,6.8,,,,,5.0,,,,11.0,,19.0,25.0,44.0,0,4.0,58.0,,,,2.0
2016-17,7090223,26,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,8.0,28.0,29.0,57.0,2.0,5.0,5.0,,,,,,,,4.0,10.0,,,2.0,,,,,,,,90.0,1.0,,,,,15.0,,7.5,,,1.0,,8.0,2.0,,,13.0,,40.0,32.0,72.0,2,3.0,91.0,,,2.0,1.0
2016-17,7090223,26,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,1.0,2.0,31.0,33.0,6.0,1.0,4.0,,,,2.0,,,,8.0,3.0,,,,,,,,1.0,,,90.0,,1.0,,,,2.0,,6.6,,,,,5.0,,,,2.0,,2.0,33.0,35.0,0,2.0,45.0,,,,2.0
2016-17,7090223,26,25,Middlesbrough,Away,548194,169061,Dael Fry,dael-fry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090280,27,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090280,27,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,1.0,6.0,17.0,23.0,4.0,2.0,8.0,,,,5.0,,,,12.0,7.0,,,3.0,,,,,5.0,,,90.0,,,,,,15.0,,6.2,,,,,5.0,,1.0,,4.0,,12.0,22.0,33.0,0,4.0,70.0,1.0,1.0,,1.0
2016-17,7090280,27,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,2.0,,,11.0,5.0,14.0,1.0,,3.0,,,,4.0,,,,6.0,8.0,,,,,,,,2.0,,,90.0,,,,,,13.0,,6.4,,,,,2.0,3.0,4.0,,3.0,1.0,22.0,6.0,24.0,0,4.0,49.0,,2.0,2.0,3.0
2016-17,7090280,27,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,6.6,,,,,1.0,,,,,,,1.0,1.0,0,,2.0,,,,
2016-17,7090280,27,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,4.0,14.0,21.0,35.0,5.0,,6.0,,,,1.0,1.0,,,7.0,7.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,15.0,,7.1,,,,,3.0,3.0,,,11.0,,22.0,27.0,49.0,0,2.0,64.0,,2.0,3.0,2.0
2016-17,7090280,27,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,4.0,10.0,11.0,21.0,4.0,2.0,1.0,,,,2.0,,,,7.0,4.0,,,1.0,,,,,,,,82.0,1.0,,,,,4.0,,6.5,,,,,5.0,,,,6.0,1.0,13.0,12.0,25.0,1,2.0,33.0,,,,1.0
2016-17,7374907,28,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,False,1.0,,4.0,13.0,17.0,29.0,4.0,2.0,8.0,,,,,,,,6.0,7.0,,,1.0,,,,,,,,90.0,,1.0,,,,20.0,,7.3,,,,,1.0,2.0,4.0,,7.0,,21.0,22.0,39.0,0,3.0,66.0,3.0,2.0,1.0,3.0
2016-17,7374907,28,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,True,,,1.0,7.0,2.0,9.0,2.0,3.0,,,,,,,,,4.0,5.0,,,2.0,,,,,,,,36.0,,,,,,7.0,,6.7,,,,,5.0,,1.0,,2.0,,10.0,5.0,14.0,0,1.0,27.0,,1.0,,
2016-17,7374907,28,25,Middlesbrough,Home,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,2.0,1.0,14.0,15.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,54.0,,1.0,,,,7.0,,6.8,,,,,2.0,,,,4.0,,4.0,18.0,22.0,0,,26.0,,,,
2016-17,7374907,28,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,3.0,11.0,16.0,27.0,,2.0,5.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,5.0,,7.2,,,,,5.0,,,,5.0,,14.0,18.0,32.0,0,,42.0,,1.0,,
2016-17,7374907,28,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374907,28,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,3.0,6.0,10.0,16.0,10.0,6.0,2.0,,,,1.0,,,2.0,15.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,13.0,,6.7,,,1.0,,8.0,,,,6.0,,11.0,13.0,24.0,1,2.0,52.0,,1.0,,1.0
2016-17,7090300,29,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,4.0,18.0,28.0,46.0,,,4.0,,,,1.0,,,,1.0,3.0,,,,,,,,4.0,1.0,,90.0,,,,,,15.0,,6.7,,,,,1.0,2.0,3.0,,8.0,,30.0,29.0,56.0,0,1.0,83.0,1.0,,2.0,1.0
2016-17,7090300,29,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,1.0,,2.0,32.0,7.0,38.0,,1.0,5.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,,1.0,,90.0,,,,,,14.0,,6.5,,,,,2.0,,5.0,,2.0,,45.0,7.0,47.0,0,2.0,63.0,,1.0,,2.0
2016-17,7090300,29,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,3.0,25.0,29.0,54.0,2.0,1.0,5.0,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,11.0,,6.2,,,,,2.0,,,,7.0,,33.0,32.0,65.0,0,,69.0,,,,
2016-17,7090300,29,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,4.0,19.0,37.0,56.0,6.0,,9.0,,,,2.0,,,,8.0,5.0,,,,,,,,3.0,,,90.0,,,,,,8.0,,6.6,,,,,3.0,,,,6.0,,24.0,40.0,64.0,0,3.0,75.0,,2.0,,2.0
2016-17,7090300,29,25,Middlesbrough,Home,548194,169061,Dael Fry,dael-fry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090299,30,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,1.0,6.0,6.0,12.0,2.0,,6.0,,,,1.0,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,2.0,,,,11.0,,7.2,,,,,3.0,2.0,3.0,,5.0,,13.0,8.0,18.0,0,,39.0,1.0,1.0,2.0,
2016-17,7090299,30,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,,,1.0,5.0,10.0,15.0,1.0,2.0,1.0,,,,2.0,,,1.0,6.0,4.0,,,2.0,,,,,1.0,,,65.0,,,,,,13.0,,6.4,,,,,2.0,,,,2.0,,11.0,14.0,25.0,0,2.0,42.0,2.0,,,1.0
2016-17,7090299,30,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090299,30,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,6.0,12.0,27.0,39.0,2.0,2.0,5.0,,,,1.0,,,,3.0,4.0,,,,,,,,4.0,,,90.0,,,,,,4.0,,7.4,,,,,5.0,1.0,,,10.0,,16.0,27.0,43.0,0,,55.0,,1.0,1.0,
2016-17,7090299,30,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,3.0,8.0,12.0,20.0,5.0,,2.0,,,,1.0,,,,7.0,1.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,5.0,,7.2,,,,,6.0,,,,4.0,,10.0,15.0,25.0,0,1.0,37.0,,,,1.0
2016-17,7090390,31,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,False,1.0,,6.0,19.0,16.0,34.0,,,4.0,,,,2.0,,,,4.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,14.0,,6.3,,,,,1.0,,2.0,,13.0,,28.0,18.0,44.0,0,4.0,67.0,,,,4.0
