season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768274,29,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,3.0,49.0,32.0,81.0,,,9.0,,,1.0,1.0,,,2.0,7.0,7.0,,,2.0,,,,,1.0,3.0,,90.0,,,,,,,,,7.2,,,,,,4.0,1.0,,4.0,,55.0,34.0,88.0,1,4.0,103.0,,2.0,1.0
2015-16,6768274,29,21,West_Ham_United,Away,788240,154040,George Dobson,george-dobson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030822,30,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,11.0,36.0,25.0,61.0,1.0,,9.0,,,1.0,2.0,,,1.0,4.0,8.0,,,,,2.0,,,8.0,1.0,,90.0,2.0,,,,,,,,9.0,,,,,,2.0,,,13.0,,38.0,26.0,64.0,3,3.0,84.0,,3.0,2.0
2015-16,7030822,30,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,1.0,16.0,8.0,22.0,,,7.0,1.0,,1.0,1.0,,,4.0,7.0,2.0,,,,1.0,,,,1.0,3.0,,89.0,1.0,,,,,,,,7.6,,,2.0,,,4.0,8.0,,3.0,,32.0,9.0,33.0,4,,65.0,4.0,,2.0
2015-16,7030822,30,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,9.0,10.0,19.0,2.0,3.0,4.0,,,1.0,1.0,,,2.0,6.0,8.0,,,,,,,,5.0,,,90.0,,,,,,,1.0,,7.1,,,,,,1.0,1.0,,1.0,,15.0,11.0,25.0,1,3.0,46.0,,3.0,
2015-16,7030822,30,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030822,30,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,29.0,11.0,40.0,,1.0,8.0,,2.0,1.0,3.0,,,2.0,6.0,8.0,,1.0,,,,,,,1.0,,90.0,,,,,,,,,6.0,,,2.0,,1.0,6.0,1.0,,1.0,,35.0,14.0,48.0,3,1.0,67.0,2.0,1.0,5.0
2015-16,6768289,31,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,1.0,9.0,22.0,31.0,,,4.0,,,,3.0,,,2.0,6.0,6.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,6.7,,,,,,,,,2.0,1.0,16.0,22.0,38.0,0,5.0,54.0,,1.0,
2015-16,6768289,31,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768289,31,21,West_Ham_United,Away,13175,19575,Joey O'Brien,joey-obrien,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768289,31,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,,21.0,14.0,30.0,,,6.0,1.0,,3.0,1.0,,,3.0,5.0,2.0,,,,1.0,,,,,5.0,,90.0,1.0,,,,,,,,7.3,,,1.0,,,1.0,11.0,,,,38.0,16.0,43.0,5,1.0,68.0,2.0,1.0,
2015-16,6768289,31,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,8.0,20.0,28.0,3.0,5.0,10.0,,,,4.0,,,1.0,11.0,9.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,6.3,,,1.0,,3.0,,,,4.0,,15.0,24.0,39.0,1,4.0,57.0,3.0,,
2015-16,6768289,31,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,3.0,2.0,5.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,8.0,,,,,,,,,6.5,,,,,1.0,,,,,,4.0,2.0,6.0,0,,8.0,,,
2015-16,6768289,31,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,23.0,16.0,39.0,,,9.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,1.0,,,1.0,1.0,,82.0,1.0,,,,,,,,7.3,,,,,,2.0,,,1.0,,25.0,19.0,44.0,1,2.0,56.0,1.0,2.0,1.0
2015-16,6768312,32,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,30.0,27.0,57.0,1.0,,7.0,,,,1.0,,,2.0,5.0,1.0,,,1.0,,,,,,2.0,,80.0,,,,,,,,,6.4,,,1.0,,,,2.0,,8.0,,36.0,28.0,62.0,1,1.0,69.0,,,
2015-16,6768312,32,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,3.0,,1.0,21.0,7.0,25.0,,,1.0,1.0,,,1.0,,,,7.0,6.0,,,2.0,,1.0,,,,4.0,,90.0,2.0,,,,,,,,7.7,,,1.0,,,7.0,6.0,,4.0,,35.0,8.0,37.0,3,1.0,58.0,,3.0,2.0
2015-16,6768312,32,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,24.0,35.0,59.0,,2.0,7.0,,,,2.0,,,,4.0,7.0,,1.0,2.0,,,,,2.0,,,67.0,,,,,,,,,6.6,,,,,1.0,2.0,,,4.0,,28.0,35.0,63.0,0,1.0,74.0,2.0,2.0,2.0
2015-16,6768312,32,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,
2015-16,6768312,32,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,42.0,24.0,66.0,1.0,,8.0,,,1.0,1.0,,,1.0,3.0,9.0,,,,,1.0,,,3.0,5.0,,90.0,2.0,,,,,,,,8.4,,,,,,5.0,1.0,,2.0,,49.0,25.0,73.0,3,2.0,94.0,2.0,2.0,5.0
2015-16,6768324,33,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,1.0,23.0,21.0,43.0,,,4.0,,,,4.0,,,2.0,7.0,8.0,,,1.0,,,,,3.0,4.0,,90.0,,,,,,,,,7.3,,,,,,3.0,1.0,,3.0,,30.0,21.0,50.0,0,5.0,66.0,1.0,,3.0
2015-16,6768324,33,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,6.0,,1.0,30.0,8.0,32.0,,,5.0,,,,2.0,,,1.0,7.0,8.0,,,,,,,,,4.0,,90.0,1.0,,,,,,,,7.6,,,1.0,,,9.0,12.0,,2.0,,46.0,9.0,43.0,2,1.0,74.0,,2.0,5.0
2015-16,6768324,33,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,11.0,10.0,21.0,,4.0,8.0,,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,7.0,,,90.0,,,,,,,,,6.5,,,,,,3.0,,,,,18.0,13.0,31.0,0,,48.0,1.0,1.0,1.0
2015-16,6768324,33,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768324,33,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,2.0,36.0,13.0,49.0,,,11.0,,,1.0,1.0,1.0,,1.0,5.0,3.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,7.0,,,1.0,,,4.0,1.0,,2.0,2.0,40.0,13.0,52.0,2,1.0,65.0,1.0,1.0,1.0
2015-16,6768345,34,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,20.0,12.0,32.0,,,6.0,,,,,,,,1.0,4.0,,,1.0,,,,,2.0,,,63.0,,,,,,,,,7.1,,,,,,,,,5.0,,22.0,16.0,38.0,0,4.0,47.0,1.0,,
2015-16,6768345,34,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,6.0,,1.0,28.0,7.0,29.0,,,4.0,,,,1.0,,,1.0,4.0,1.0,,,2.0,,,,,2.0,5.0,,90.0,,,,,,,,,7.2,,,2.0,,,,18.0,,2.0,,46.0,7.0,35.0,2,1.0,65.0,2.0,,
2015-16,6768345,34,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,14.0,10.0,24.0,2.0,2.0,2.0,,,,1.0,,,,3.0,7.0,,,,,,,1.0,2.0,1.0,,90.0,2.0,,,,,,,,7.5,,,2.0,,2.0,,,,1.0,,20.0,12.0,32.0,4,2.0,51.0,2.0,3.0,
2015-16,6768345,34,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,1.0,,1.0,4.0,5.0,8.0,1.0,,4.0,,,,2.0,,,1.0,5.0,3.0,,,2.0,,,,,6.0,1.0,,45.0,,,,,,,,,6.8,,,,,,,1.0,,1.0,,5.0,6.0,10.0,0,2.0,21.0,,1.0,
2015-16,6768345,34,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,21.0,6.0,27.0,,,3.0,,,,,,,3.0,3.0,2.0,,,,,,,,1.0,,,27.0,,,,,,,,,6.5,,,1.0,,,1.0,1.0,,1.0,,23.0,6.0,28.0,1,,36.0,,1.0,1.0
2015-16,7030795,35,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,,15.0,10.0,24.0,,2.0,7.0,,,,2.0,,,4.0,7.0,12.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.1,,,1.0,,,1.0,2.0,,,1.0,22.0,12.0,32.0,1,5.0,57.0,3.0,4.0,1.0
2015-16,7030795,35,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,7.0,,,17.0,6.0,16.0,1.0,,4.0,2.0,,1.0,2.0,,,1.0,6.0,1.0,,,,2.0,,,,1.0,8.0,,89.0,1.0,,,,,,,,8.5,,,4.0,,,2.0,11.0,,2.0,,27.0,7.0,23.0,6,,47.0,1.0,1.0,
2015-16,7030795,35,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,15.0,10.0,25.0,,1.0,7.0,,,,,,,2.0,4.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,7.0,,,1.0,,,2.0,,,2.0,,20.0,13.0,33.0,1,4.0,50.0,,1.0,1.0
2015-16,7030795,35,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,6.0,,,,,,,,,6.7,,,,,,,,,2.0,,3.0,,3.0,0,1.0,6.0,,,
2015-16,7030795,35,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,23.0,12.0,35.0,2.0,,8.0,1.0,,,,,,2.0,5.0,5.0,,,,1.0,,,,1.0,2.0,,84.0,,,,,,,,,7.6,,,2.0,,,3.0,,,,,31.0,14.0,45.0,2,2.0,60.0,1.0,1.0,2.0
2015-16,6768358,36,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,9.0,29.0,33.0,62.0,,,12.0,,,,3.0,,,,3.0,8.0,,,,,2.0,,,2.0,,,90.0,3.0,1.0,,,,,,,9.2,,,,,1.0,3.0,,,13.0,,37.0,35.0,72.0,3,3.0,89.0,1.0,2.0,3.0
2015-16,6768358,36,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,1.0,,2.0,26.0,13.0,38.0,1.0,,2.0,2.0,,1.0,,,,,1.0,3.0,,,,1.0,,,,,2.0,,81.0,,,,,,,,,7.7,,,,,,3.0,8.0,,3.0,,36.0,13.0,41.0,1,,57.0,1.0,,3.0
2015-16,6768358,36,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,20.0,21.0,41.0,1.0,4.0,13.0,1.0,,,3.0,,,2.0,8.0,8.0,,,1.0,1.0,1.0,,,5.0,1.0,,90.0,1.0,,,,,,,,8.3,,,,,4.0,2.0,,,7.0,,28.0,25.0,53.0,1,3.0,77.0,2.0,,1.0
2015-16,6768358,36,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,1.0,,2.0,33.0,19.0,51.0,1.0,1.0,3.0,,,,1.0,,,,2.0,6.0,,,,,,,,1.0,1.0,,87.0,,1.0,,,,,,,7.4,,,,,,2.0,2.0,,2.0,,39.0,21.0,58.0,0,2.0,70.0,2.0,1.0,2.0
2015-16,6768361,37,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,1.0,27.0,16.0,43.0,,,6.0,,,,2.0,,,,4.0,4.0,,,2.0,,,,,5.0,,,90.0,,,,,,,,,6.6,,,1.0,,,,1.0,,3.0,,34.0,16.0,49.0,1,2.0,65.0,1.0,2.0,
2015-16,6768361,37,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,8.0,,3.0,45.0,9.0,46.0,,,9.0,1.0,,2.0,,,,2.0,3.0,,,,,,,,,,7.0,,90.0,2.0,,,,,,,,7.9,,,1.0,,,1.0,16.0,,3.0,,60.0,10.0,54.0,5,,82.0,2.0,,
2015-16,6768361,37,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,17.0,12.0,29.0,1.0,1.0,4.0,,,,1.0,,,1.0,6.0,5.0,,,3.0,,,,,3.0,2.0,,77.0,,1.0,,,,,,,6.8,,,,,2.0,2.0,1.0,,3.0,,23.0,13.0,35.0,0,1.0,51.0,2.0,1.0,2.0
2015-16,6768361,37,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768361,37,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,1.0,,2.0,29.0,15.0,43.0,,,4.0,,1.0,3.0,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,84.0,,,,,,,,,6.3,,,1.0,,,1.0,2.0,,2.0,,33.0,15.0,46.0,4,,57.0,,1.0,
2015-16,6768360,38,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,1.0,,1.0,31.0,16.0,46.0,,,7.0,1.0,,,3.0,,,,4.0,5.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,,7.0,,,,,,,1.0,,1.0,,36.0,17.0,52.0,0,4.0,61.0,2.0,1.0,
2015-16,6768360,38,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,13.0,20.0,33.0,3.0,2.0,11.0,,,1.0,5.0,,,1.0,13.0,7.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,,5.8,,,,,1.0,3.0,1.0,,,,15.0,23.0,37.0,2,3.0,51.0,1.0,1.0,1.0
2015-16,6768360,38,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768360,38,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,4.0,,2.0,33.0,26.0,55.0,,,7.0,,,2.0,1.0,,,2.0,4.0,4.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,,7.0,,,1.0,,,4.0,12.0,,7.0,,48.0,27.0,63.0,3,,93.0,3.0,1.0,3.0
