season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897000,11,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,,13.0,7.0,18.0,1.0,,5.0,1.0,1.0,2.0,,,2.0,4.0,4.0,,,1.0,,,,,2.0,2.0,76.0,,,,,,,,,9.0,,7.1,,,3.0,,,2.0,3.0,,,2.0,16.0,7.0,20.0,5,1.0,40.0,4.0,1.0,2.0,1.0
2020-21,8897000,11,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,4.0,22.0,26.0,3.0,5.0,10.0,,,,2.0,,,7.0,8.0,,,2.0,,1.0,,,2.0,,90.0,1.0,,,,,,,,9.0,,7.5,,,,,3.0,1.0,,,3.0,,10.0,24.0,34.0,1,2.0,49.0,1.0,,1.0,
2020-21,8897000,11,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,2.0,12.0,3.0,15.0,3.0,,3.0,,2.0,,,,2.0,8.0,1.0,,,,,,,1.0,1.0,,75.0,1.0,,,,,,,,17.0,,5.9,,,2.0,,,3.0,1.0,,2.0,1.0,21.0,4.0,24.0,3,1.0,39.0,1.0,,,
2020-21,8897000,11,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,4.0,21.0,26.0,47.0,,,11.0,1.0,,,,,,1.0,2.0,,,1.0,1.0,,,,2.0,1.0,90.0,1.0,,,,,,,,5.0,,7.6,,,1.0,,1.0,,1.0,,4.0,,23.0,27.0,49.0,2,2.0,60.0,2.0,,,1.0
2020-21,8896956,12,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896956,12,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,2.0,5.0,1.0,6.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,1.0,,11.0,,,,,,,,,1.0,,6.6,,,,,,,,,2.0,,5.0,1.0,6.0,0,,8.0,1.0,,,
2020-21,8896956,12,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896956,12,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,9.0,6.0,15.0,,1.0,7.0,,,1.0,,,3.0,4.0,6.0,,,2.0,,,,,,1.0,84.0,1.0,,,,,,,,16.0,,7.0,,,4.0,,,3.0,3.0,,1.0,,18.0,6.0,21.0,6,1.0,45.0,4.0,1.0,3.0,1.0
2020-21,8896956,12,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,3.0,,2.0,12.0,9.0,18.0,,4.0,4.0,,,1.0,1.0,,3.0,4.0,8.0,,,,1.0,,,,,4.0,85.0,,,,,,,,,17.0,,7.5,,,2.0,,,1.0,7.0,,2.0,,23.0,11.0,27.0,3,1.0,47.0,1.0,2.0,1.0,1.0
2020-21,8896956,12,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,16.0,8.0,24.0,1.0,2.0,11.0,,,,1.0,,,3.0,6.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,,,,8.0,,7.4,,,,,1.0,1.0,,,4.0,,20.0,10.0,30.0,1,,42.0,1.0,4.0,,
2020-21,8896956,12,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,,14.0,10.0,23.0,,,4.0,,,,1.0,,,3.0,6.0,,,,,,,,3.0,,89.0,,,,,,,,,10.0,,7.1,,,1.0,,1.0,6.0,3.0,,,,21.0,10.0,28.0,1,2.0,48.0,1.0,,4.0,1.0
2020-21,8896956,12,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,,15.0,8.0,23.0,1.0,3.0,3.0,,,,,,,2.0,6.0,,,,,,,,2.0,2.0,90.0,,,,,,,,,7.0,,7.0,,,,,,3.0,,,1.0,,17.0,11.0,28.0,0,,37.0,1.0,1.0,2.0,
2020-21,8896987,13,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2020-21,8896987,13,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,,2.0,,,,,,,,,,10.0,,,,,,,,,2.0,,6.6,,,,,,,1.0,,,,5.0,1.0,5.0,0,2.0,9.0,1.0,,,2.0
2020-21,8896987,13,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,1.0,25.0,9.0,34.0,,,4.0,,,,,,1.0,4.0,1.0,,,1.0,,,,,,2.0,45.0,,,,,,,,,10.0,,6.5,,,,,1.0,2.0,1.0,,1.0,,27.0,10.0,36.0,0,,47.0,4.0,1.0,,
2020-21,8896987,13,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,11.0,7.0,18.0,1.0,,8.0,,,,1.0,,6.0,10.0,7.0,,,1.0,,,,,,,88.0,,,,,,,,,26.0,,6.0,,,,,,5.0,3.0,,1.0,,18.0,8.0,23.0,0,2.0,56.0,8.0,1.0,4.0,1.0
2020-21,8896987,13,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,8.0,6.0,14.0,,1.0,4.0,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,80.0,1.0,,,,,,,,16.0,,6.5,,,1.0,,,2.0,5.0,,1.0,,15.0,7.0,17.0,2,,37.0,4.0,2.0,,
2020-21,8896987,13,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,14.0,18.0,32.0,5.0,6.0,5.0,,,,4.0,,1.0,11.0,10.0,,,1.0,,,,,3.0,,90.0,,,,,,,,,11.0,,6.6,,,,,2.0,1.0,,,2.0,,20.0,21.0,41.0,0,2.0,55.0,1.0,2.0,1.0,1.0
2020-21,8896987,13,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,5.0,9.0,14.0,,1.0,3.0,,,,,,1.0,1.0,2.0,,,,,,,,3.0,1.0,45.0,,,,,,,,,2.0,,6.9,,,1.0,,,,,,1.0,,6.0,9.0,15.0,1,,22.0,,1.0,,
2020-21,8896987,13,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,10.0,43.0,28.0,71.0,2.0,2.0,8.0,,,,1.0,,2.0,5.0,7.0,,,,,,,,1.0,,90.0,,,,,,,,,9.0,,7.3,,,2.0,,2.0,,1.0,,12.0,,46.0,31.0,76.0,2,4.0,93.0,1.0,1.0,,1.0
2020-21,8896945,14,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896945,14,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,25.0,23.0,48.0,1.0,,6.0,,,,1.0,,2.0,4.0,4.0,,,,,,,,2.0,,90.0,,,,,,,,,12.0,,6.6,,,,,,,1.0,,3.0,,34.0,24.0,57.0,0,1.0,68.0,,3.0,,1.0
2020-21,8896945,14,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896945,14,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,1.0,3.0,4.0,,,3.0,,,,,,5.0,5.0,2.0,,,,,,,,,,24.0,,,,,,,,,10.0,,6.3,,,,,,1.0,,,1.0,,5.0,4.0,9.0,0,1.0,17.0,,,1.0,1.0
2020-21,8896945,14,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,4.0,16.0,7.0,21.0,,1.0,10.0,,,,,,2.0,3.0,9.0,,,1.0,,,,,1.0,,89.0,,,,,,,,,19.0,,7.2,,,,,,3.0,5.0,,6.0,,28.0,9.0,32.0,0,2.0,52.0,3.0,3.0,3.0,2.0
2020-21,8896945,14,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,14.0,16.0,30.0,2.0,8.0,10.0,,,1.0,,,,2.0,11.0,,,,,,,,1.0,,90.0,,,,,,,,,14.0,,7.1,,,1.0,,2.0,1.0,,,2.0,,24.0,19.0,43.0,2,2.0,53.0,,,1.0,2.0
2020-21,8896945,14,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,2.0,13.0,6.0,19.0,,1.0,5.0,,,1.0,2.0,,3.0,5.0,2.0,,,,,,,,1.0,,66.0,,,,,,,,,9.0,,6.3,,,,,,,2.0,,2.0,,18.0,7.0,23.0,1,1.0,34.0,,,,
2020-21,8896945,14,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,20.0,30.0,50.0,2.0,1.0,3.0,,,,1.0,,,4.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,,2.0,,6.7,,,,,,1.0,1.0,,3.0,1.0,22.0,30.0,51.0,0,1.0,58.0,,,1.0,1.0
2020-21,8896936,15,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896936,15,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,2.0,9.0,10.0,18.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,45.0,,,,,,,,,4.0,,6.6,,,,,,,1.0,,4.0,,11.0,11.0,21.0,0,,26.0,,,,
2020-21,8896936,15,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,1.0,,2.0,13.0,6.0,18.0,,,1.0,,,,,,,,3.0,,,,,,,,,1.0,45.0,,,,,,,,,6.0,,7.0,,,,,,1.0,4.0,,2.0,,17.0,6.0,19.0,0,1.0,28.0,2.0,1.0,1.0,
2020-21,8896936,15,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,22.0,8.0,30.0,1.0,1.0,6.0,1.0,,1.0,,,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,45.0,,,,,,,,,5.0,,7.1,,,1.0,,,1.0,,,,1.0,23.0,8.0,31.0,2,,41.0,3.0,,1.0,
2020-21,8896936,15,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896936,15,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,7.0,,7.0,1.0,1.0,1.0,,,,,,1.0,2.0,4.0,,,,,,,,1.0,,45.0,,,,,,,,,10.0,,6.8,,,1.0,,,1.0,2.0,,1.0,,12.0,1.0,11.0,1,1.0,25.0,3.0,1.0,1.0,
2020-21,8896936,15,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,26.0,14.0,40.0,2.0,8.0,7.0,,,1.0,2.0,,,4.0,11.0,,,1.0,,1.0,,,2.0,,90.0,2.0,,,,,,,,14.0,,7.7,,,,,1.0,,,,7.0,,37.0,17.0,54.0,3,2.0,67.0,,1.0,,2.0
2020-21,8896936,15,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896936,15,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,30.0,10.0,39.0,,3.0,7.0,,,1.0,2.0,,2.0,4.0,6.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,14.0,,6.7,,,,,,1.0,2.0,,3.0,,34.0,15.0,47.0,1,2.0,62.0,3.0,,1.0,2.0
2020-21,8896965,16,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896965,16,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896965,16,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,1.0,,,11.0,7.0,17.0,,2.0,10.0,,,,,,1.0,5.0,7.0,,,1.0,,,,,1.0,,72.0,,,,,,,,,13.0,,6.6,,,,,1.0,5.0,2.0,,1.0,2.0,15.0,10.0,23.0,0,1.0,39.0,2.0,2.0,2.0,1.0
2020-21,8896965,16,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,12.0,6.0,18.0,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,2.0,,60.0,,,,,,,,,5.0,,6.7,,,1.0,,,,,,,,13.0,7.0,20.0,1,,30.0,1.0,1.0,,
2020-21,8896965,16,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,7.0,1.0,8.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,30.0,1.0,,,,,,,,2.0,,6.5,,,1.0,,,1.0,1.0,,,,8.0,1.0,8.0,2,,14.0,1.0,,1.0,
2020-21,8896965,16,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,True,,,,2.0,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,18.0,,,,,,,,,5.0,,6.5,,,,,,,,,1.0,,4.0,2.0,6.0,0,,9.0,,,,
2020-21,8896965,16,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,21.0,10.0,31.0,,7.0,9.0,,,,1.0,,1.0,2.0,13.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,16.0,,7.6,,,,,4.0,2.0,,,1.0,,31.0,12.0,43.0,1,3.0,64.0,3.0,3.0,2.0,2.0
2020-21,8896965,16,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,1.0,12.0,6.0,17.0,,,8.0,,,1.0,1.0,,1.0,3.0,3.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,,20.0,,7.0,,,,,,,5.0,,3.0,,27.0,8.0,30.0,1,3.0,45.0,2.0,,,1.0
2020-21,8896965,16,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,2.0,,3.0,16.0,19.0,33.0,,2.0,7.0,,,,,,,1.0,7.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,,10.0,,7.5,,,,,1.0,2.0,2.0,,6.0,1.0,20.0,24.0,42.0,0,3.0,53.0,1.0,,2.0,2.0
2020-21,8897004,17,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897004,17,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897004,17,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,2.0,1.0,3.0,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,17.0,,,,,,,,,1.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,,1.0,,
2020-21,8897004,17,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,3.0,2.0,5.0,,,3.0,,,,,,,,,,,,,,,,1.0,,17.0,,,,,,,,,3.0,,6.7,,,1.0,,,,,,1.0,,6.0,2.0,8.0,1,,10.0,,,,
2020-21,8897004,17,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,14.0,8.0,22.0,3.0,1.0,6.0,,,,3.0,,3.0,13.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,,20.0,,6.1,,,,,1.0,4.0,1.0,,,,21.0,10.0,30.0,0,2.0,54.0,5.0,2.0,1.0,2.0
2020-21,8897004,17,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,1.0,12.0,3.0,13.0,1.0,,7.0,1.0,,1.0,1.0,,3.0,6.0,3.0,,,1.0,,,,,2.0,1.0,73.0,,,,,,,,,16.0,,6.9,,,,,1.0,2.0,5.0,,2.0,,19.0,7.0,21.0,1,1.0,42.0,2.0,,2.0,1.0
2020-21,8897004,17,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,20.0,23.0,43.0,1.0,4.0,15.0,,,,,,,2.0,7.0,,,1.0,,1.0,,,2.0,,90.0,2.0,1.0,,,,,,,16.0,,7.9,,,,,1.0,,,,5.0,,31.0,27.0,58.0,2,1.0,70.0,1.0,2.0,,
2020-21,8897004,17,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,17.0,11.0,28.0,2.0,,5.0,,1.0,,,,,4.0,3.0,,,1.0,,,,,1.0,1.0,73.0,1.0,1.0,,,,,,,9.0,,6.9,,,1.0,,,1.0,1.0,,2.0,,21.0,13.0,33.0,2,3.0,44.0,,,,2.0
2020-21,8897004,17,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,24.0,9.0,32.0,2.0,1.0,5.0,1.0,,,,,,2.0,5.0,,,,,,,,4.0,1.0,90.0,,,,,,,,,9.0,,7.7,,,,,,1.0,3.0,,2.0,,29.0,11.0,37.0,0,3.0,53.0,2.0,,1.0,3.0
2020-21,8897046,18,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,1.0,,2.0,2.0,4.0,0,,4.0,,,,
2020-21,8897046,18,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,6.0,3.0,9.0,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,28.0,1.0,,,,,,,,3.0,,7.1,,,,,,,1.0,,,,7.0,3.0,9.0,1,,15.0,1.0,,,
2020-21,8897046,18,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,19.0,12.0,31.0,2.0,,3.0,,1.0,1.0,,,1.0,5.0,2.0,,,2.0,,,,,,1.0,62.0,1.0,,,,,,,,10.0,,6.4,,,1.0,,1.0,2.0,,,2.0,1.0,25.0,13.0,38.0,3,,51.0,1.0,1.0,1.0,
2020-21,8897046,18,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,2.0,,,20.0,9.0,27.0,,,4.0,,,1.0,,,1.0,1.0,3.0,,,,,,,,,1.0,62.0,1.0,,,,,,,,9.0,,7.1,,,,,,2.0,3.0,,2.0,,23.0,11.0,31.0,2,1.0,48.0,2.0,,2.0,1.0
2020-21,8897046,18,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,14.0,4.0,18.0,4.0,1.0,2.0,,,,1.0,,4.0,10.0,4.0,,,,,1.0,,,,,90.0,1.0,,,,,,,,10.0,,6.6,,,,,1.0,3.0,1.0,,1.0,1.0,19.0,4.0,22.0,1,,36.0,,1.0,2.0,
2020-21,8897046,18,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,8.0,36.0,24.0,60.0,5.0,7.0,8.0,,,,,,2.0,12.0,9.0,,,4.0,,,,,,1.0,90.0,,,,,,,,,14.0,,6.7,,,,,4.0,2.0,,,8.0,,44.0,27.0,71.0,0,,82.0,,1.0,1.0,
2020-21,8897046,18,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,1.0,11.0,1.0,12.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,28.0,,,,,,,,,7.0,,6.5,,,,,,,1.0,,2.0,,13.0,3.0,15.0,0,,19.0,2.0,,,
2020-21,8897046,18,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,3.0,31.0,25.0,55.0,,2.0,10.0,,,,1.0,,,3.0,3.0,,,,,,,,1.0,,90.0,1.0,,,,,,,,10.0,,7.0,,,2.0,,,3.0,1.0,,3.0,,36.0,27.0,62.0,3,,75.0,1.0,,1.0,
2020-21,8897059,19,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897059,19,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,2.0,,,,4.0,1.0,,,2.0,,,,,,1.0,8.0,,,,,,,,,3.0,,6.5,,,,,,3.0,,,,,,,,2,,7.0,1.0,,1.0,
2020-21,8897059,19,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,1.0,5.0,6.0,11.0,1.0,,2.0,,,,2.0,,,3.0,1.0,,,,,,,,,,22.0,,,,,,,,,1.0,,6.5,,,1.0,,,,,,1.0,,6.0,6.0,12.0,1,,14.0,,1.0,,
2020-21,8897059,19,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,1.0,,1.0,13.0,3.0,15.0,,,1.0,,,,1.0,,,3.0,5.0,,,1.0,,,,,,,68.0,1.0,,,,,,,,8.0,,6.9,,,,,,5.0,6.0,,1.0,,19.0,3.0,16.0,1,,30.0,,1.0,4.0,
2020-21,8897059,19,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,3.0,,,11.0,5.0,13.0,2.0,1.0,6.0,,,,,,2.0,8.0,7.0,,,2.0,,,,,1.0,2.0,82.0,,,,,,,,,23.0,,7.1,,,1.0,,,6.0,11.0,,1.0,3.0,23.0,9.0,21.0,1,1.0,54.0,3.0,1.0,4.0,
2020-21,8897059,19,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,15.0,17.0,32.0,6.0,10.0,9.0,,,,1.0,,,10.0,13.0,,,3.0,,,,,1.0,,90.0,,1.0,,,,,,,17.0,,7.1,,,,,8.0,,1.0,,4.0,,24.0,22.0,45.0,0,2.0,64.0,3.0,1.0,,2.0
2020-21,8897059,19,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,21.0,15.0,36.0,2.0,,9.0,,,2.0,2.0,,,5.0,5.0,,,,,,,,,,90.0,,,,,,,,,16.0,,7.0,,,,,1.0,4.0,2.0,,4.0,,28.0,22.0,48.0,2,2.0,63.0,1.0,,3.0,2.0
2020-21,8897059,19,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,5.0,14.0,19.0,33.0,2.0,5.0,8.0,,,,,,,3.0,9.0,,,1.0,,,,,2.0,4.0,90.0,1.0,,,,,,,,15.0,,7.8,,,1.0,,,2.0,1.0,,6.0,,21.0,21.0,41.0,2,2.0,62.0,4.0,1.0,2.0,1.0
2020-21,8897037,20,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,1.0,6.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,7.0,8.0,0,,9.0,,,,
2020-21,8897037,20,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,2.0,2.0,1.0,,1.0,,,,1.0,,1.0,3.0,,,,,,,,,,,14.0,,,,,,,,,2.0,,6.3,,,,,,,,,,1.0,1.0,2.0,3.0,0,,4.0,,,,
2020-21,8897037,20,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897037,20,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,25.0,8.0,33.0,2.0,,8.0,1.0,,,2.0,,1.0,11.0,5.0,,,2.0,,,,,1.0,3.0,87.0,1.0,,,,,,,,14.0,,6.8,,,1.0,,,7.0,1.0,,,,32.0,8.0,39.0,2,1.0,56.0,2.0,1.0,3.0,1.0
2020-21,8897037,20,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,3.0,9.0,6.0,13.0,1.0,1.0,3.0,1.0,,1.0,,,3.0,5.0,4.0,,,,1.0,,,,1.0,1.0,81.0,,,,,,,,,13.0,,7.0,,,,,,1.0,6.0,,4.0,,16.0,7.0,17.0,1,2.0,35.0,,1.0,,
2020-21,8897037,20,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,14.0,28.0,42.0,5.0,4.0,8.0,,,1.0,,,,7.0,9.0,,,2.0,,2.0,,,3.0,,90.0,3.0,,,,,,,,18.0,,9.0,,,,,2.0,,,,5.0,,26.0,33.0,59.0,4,4.0,78.0,1.0,1.0,,3.0
2020-21,8897037,20,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,29.0,13.0,42.0,,1.0,5.0,,,1.0,2.0,,1.0,3.0,9.0,,,,,,,,1.0,5.0,90.0,1.0,,,,,,,,11.0,,7.6,,,,,,3.0,1.0,,2.0,,36.0,14.0,49.0,2,2.0,70.0,2.0,3.0,3.0,1.0
2020-21,8897037,20,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,2.0,30.0,19.0,48.0,3.0,,8.0,,,,1.0,,,5.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,,4.0,,7.2,,,,,2.0,1.0,1.0,,2.0,,33.0,20.0,52.0,0,4.0,64.0,,,1.0,3.0
