season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436956,25,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,1.0,13.0,10.0,22.0,2.0,1.0,,4.0,,,,,,2.0,8.0,6.0,,,0.0468377,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,21.0,,,6.7,,,,,,,4.0,8.0,,1.0,1.0,25.0,10.0,27.0,,,0,2.0,52.0,4.0,2.0,1.0,2.0
2024-25,12436956,25,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436956,25,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,9.0,15.0,24.0,1.0,,,3.0,,,1.0,,,,3.0,3.0,,,0.021903,0.1191,,2.0,0.0,,,,,,,,45.0,,,,,,,3.0,,,6.6,,,,,,2.0,,,,3.0,,11.0,16.0,27.0,,,1,2.0,36.0,,1.0,,
2024-25,12436956,25,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,False,,,,2.0,5.0,7.0,,,,1.0,,,,,,1.0,1.0,1.0,,,0.00104686,,,,0.0,,,,,,,,45.0,,,,,,,5.0,,,6.5,,,,,,1.0,1.0,2.0,,,,4.0,6.0,8.0,,,0,,15.0,1.0,,1.0,
2024-25,12436956,25,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,3.0,30.0,16.0,46.0,,2.0,,3.0,,,2.0,,,2.0,4.0,11.0,,,0.175383,0.0979,,1.0,0.0,,,,,,3.0,,90.0,,1.0,,,,,17.0,,,7.5,,,,,,,1.0,1.0,,4.0,,38.0,18.0,55.0,,,2,3.0,78.0,4.0,6.0,,1.0
2024-25,12436956,25,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436956,25,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,1.0,27.0,22.0,49.0,3.0,2.0,,,,,,1.0,,,7.0,5.0,,,0.0437392,,,3.0,0.0,,,,,,,,90.0,,,,,,,7.0,,,6.6,,,,,,1.0,,,,3.0,1.0,31.0,25.0,56.0,,,0,3.0,66.0,,,,1.0
2024-25,12436956,25,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,17.0,11.0,28.0,3.0,,,5.0,,1.0,1.0,2.0,,2.0,11.0,8.0,,,0.0269523,0.3046,,1.0,0.0,,,,1.0,,,,90.0,,,,,,,16.0,,,6.5,,,2.0,,,,6.0,6.0,,,,24.0,12.0,30.0,,,3,3.0,60.0,3.0,2.0,3.0,2.0
2024-25,12436956,25,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,2.069e-05,,,,0.0,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2024-25,12436960,26,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,1.0,16.0,9.0,24.0,,,,4.0,,,,2.0,,,3.0,1.0,,,0.0894874,,,1.0,0.0,,,,,2.0,1.0,,90.0,,3.0,,,,,3.0,,,7.2,,,,,,3.0,,2.0,,1.0,,19.0,9.0,26.0,,,0,1.0,37.0,,,,1.0
2024-25,12436960,26,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,5.0,1.0,6.0,2.0,,,2.0,,,,2.0,,2.0,6.0,2.0,,,0.0151671,0.9156,0.9704,,0.0,1.0,,,,,,,82.0,1.0,1.0,,,,,5.0,,,7.2,,,1.0,,,,,,,,,6.0,1.0,7.0,,,2,,17.0,2.0,2.0,,
2024-25,12436960,26,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436960,26,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,9.0,5.0,14.0,6.0,6.0,,,,,,1.0,,,8.0,6.0,,1.0,0.00397734,0.1233,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,10.0,,,6.9,,,2.0,,,3.0,,1.0,,1.0,,16.0,7.0,22.0,,,2,,37.0,,1.0,,
2024-25,12436960,26,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,0,,1.0,,1.0,,
2024-25,12436960,26,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436960,26,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,14.0,9.0,23.0,,,,1.0,,,,,,2.0,6.0,4.0,,,0.00882848,,,3.0,0.0,,,,,2.0,,,88.0,,,,,,,7.0,,,6.6,,,,,,3.0,2.0,,,1.0,1.0,17.0,10.0,27.0,,,0,2.0,40.0,,1.0,1.0,
2024-25,12436960,26,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,,16.0,9.0,24.0,3.0,,,8.0,,,,,,3.0,11.0,8.0,,1.0,0.163858,,,4.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,10.0,,,6.8,,,,,,1.0,4.0,1.0,,,1.0,17.0,10.0,26.0,,,0,,48.0,3.0,6.0,2.0,
2024-25,12436960,26,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,4.0,41.0,25.0,66.0,,1.0,11.0,3.0,,,,1.0,,1.0,2.0,3.0,,,0.0391533,,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,8.0,0.0,,7.4,,,,,86.918842094402,,,3.0,,4.0,,47.0,26.0,70.0,34.543938684584,,0,2.0,82.0,,,,2.0
2024-25,13365051,27,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,15.0,7.0,22.0,2.0,,11.0,4.0,1.0,,1.0,1.0,,4.0,12.0,6.0,,,0.0701808,0.0841,,,0.0,,,,,,1.0,,90.0,,,,,,,18.0,1.0,,6.9,,,1.0,,146.97986317827,,6.0,,,,,21.0,7.0,28.0,20.219744747487,52.824918362455,2,3.0,56.0,2.0,2.0,1.0,1.0
2024-25,13365051,27,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,23.0,12.0,35.0,2.0,3.0,10.0,2.0,,,,,,1.0,6.0,6.0,,,0.019148,0.5487,0.4599,2.0,0.0,1.0,,,,,,,89.0,1.0,1.0,,,,,12.0,0.0,,7.6,,,,,63.047027782396,3.0,2.0,,,1.0,,29.0,14.0,43.0,3.5563653712161,,1,1.0,59.0,2.0,1.0,1.0,1.0
2024-25,13365051,27,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,,,,4.0,8.0,12.0,1.0,,3.0,2.0,,,,,,,1.0,1.0,,,0.00154807,,,,0.0,,,,,,,,24.0,,,,,,,1.0,0.0,,6.7,,,,,17.803560965307,,1.0,,,,,4.0,9.0,13.0,-8.1174041304643,,0,,15.0,,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,0.00210232,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,0,,3.0,,,,
2024-25,13365051,27,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,1.0,,,19.0,11.0,29.0,1.0,3.0,12.0,3.0,,,,,,,1.0,4.0,,,0.0157051,,,,0.0,,,,,,1.0,,66.0,,1.0,,,,,5.0,2.0,,7.1,,,,,123.00067047279,1.0,1.0,1.0,,,,20.0,14.0,33.0,98.43233437431,53.88325228629,0,,41.0,1.0,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,18.0,5.0,23.0,2.0,1.0,7.0,1.0,,1.0,,,,1.0,8.0,3.0,,,0.0113735,0.6421,0.3884,1.0,0.0,,,,,,,,73.0,1.0,,,,,,10.0,0.0,,6.2,,,,,57.172020095128,,5.0,2.0,,,,20.0,5.0,23.0,-9.0241040546407,,1,1.0,37.0,3.0,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,4.0,31.0,36.0,65.0,,2.0,,6.0,,,,2.0,,1.0,4.0,5.0,,,0.0313591,,,1.0,0.0,,,,,,1.0,,84.0,,,,,,,6.0,,,7.2,,,,,,1.0,,2.0,,5.0,,36.0,36.0,70.0,,,0,2.0,81.0,,1.0,,2.0
2024-25,12437010,28,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,8.0,5.0,12.0,1.0,,,2.0,,,3.0,1.0,,1.0,5.0,3.0,,,0.00993886,0.1649,0.0375,,0.0,,,,,,,,90.0,1.0,,,,,,14.0,,,6.7,,,,,,,3.0,5.0,,,,16.0,5.0,16.0,,,4,,37.0,3.0,2.0,1.0,
2024-25,12437010,28,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,5.0,3.0,8.0,1.0,3.0,,,,1.0,,2.0,,,4.0,6.0,,,0.00278318,0.3945,,1.0,0.0,,,,,,1.0,,65.0,,,,,,,6.0,,,6.5,,,1.0,,,1.0,,,,1.0,,10.0,4.0,14.0,,,1,1.0,21.0,,2.0,,1.0
2024-25,12437010,28,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,,,,4.0,8.0,12.0,,,,,,,,1.0,,,2.0,1.0,,,0.00185386,,,1.0,0.0,,,,,,1.0,,25.0,,,,,,,5.0,,,6.6,,,,,,1.0,,1.0,,1.0,,7.0,9.0,15.0,,,0,1.0,20.0,1.0,,,
2024-25,12437010,28,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,1.0,6.0,6.0,12.0,,,,1.0,,,,1.0,,,2.0,2.0,,,0.00332214,,,1.0,0.0,,,,,,,,25.0,,,,,,,6.0,,,6.6,,,,,,,,1.0,,2.0,,11.0,7.0,17.0,,,0,,20.0,,2.0,,
2024-25,12437010,28,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,13.0,5.0,18.0,1.0,4.0,,1.0,,,,,,,2.0,9.0,,,0.0179769,,,,0.0,,,,,1.0,,,65.0,,,,,,,12.0,,,7.0,,,,,,1.0,2.0,,,1.0,,20.0,6.0,26.0,,,0,3.0,43.0,3.0,1.0,1.0,1.0
2024-25,12437010,28,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,1.0,13.0,9.0,22.0,1.0,2.0,,7.0,,,2.0,1.0,,2.0,7.0,8.0,,,0.0134871,0.1407,0.0129,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,16.0,,,6.9,,,,,,,4.0,4.0,,2.0,1.0,22.0,10.0,28.0,,,3,,52.0,2.0,4.0,2.0,
2024-25,12437010,28,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,3.0,26.0,25.0,49.0,2.0,1.0,,7.0,,1.0,,1.0,,,4.0,3.0,,,0.223107,0.2936,0.486,1.0,0.0,,,,,,3.0,,90.0,1.0,,,,,,9.0,,,7.1,,,,,,1.0,,6.0,,4.0,,32.0,27.0,53.0,,,1,2.0,67.0,1.0,,,2.0
2024-25,12437021,29,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,12.0,5.0,17.0,4.0,,,3.0,,,1.0,,,1.0,6.0,3.0,,,0.061145,0.2359,0.1982,,1.0,,,,,,2.0,,90.0,2.0,,,,,,6.0,,,7.5,,,1.0,,,,2.0,,,,,14.0,6.0,20.0,,,4,,32.0,1.0,2.0,1.0,
2024-25,12437021,29,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,,2.0,1.0,,,
2024-25,12437021,29,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,10.0,10.0,20.0,1.0,4.0,,1.0,,,,1.0,,,5.0,9.0,,,0.0184787,0.1086,1.1393,2.0,0.0,1.0,,,,,,,90.0,2.0,1.0,,,,,13.0,,,7.6,,,,,,4.0,2.0,2.0,,2.0,,17.0,14.0,29.0,,,2,2.0,46.0,1.0,2.0,1.0,
2024-25,12437021,29,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,2.49e-05,,,,0.0,,,,,1.0,,,12.0,,,,,,,1.0,,,6.5,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,0,,5.0,,1.0,,
2024-25,12437021,29,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,21.0,22.0,43.0,3.0,3.0,,6.0,,,,2.0,,1.0,10.0,7.0,,,0.0510481,0.1549,,4.0,0.0,,,,,,,,83.0,,,,,,,11.0,,,6.7,,,1.0,,,1.0,,,,4.0,,27.0,25.0,52.0,,,1,2.0,66.0,1.0,2.0,,1.0
2024-25,12437021,29,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,,17.0,7.0,23.0,1.0,,,3.0,,,,,,6.0,9.0,6.0,,,0.0525233,,,,0.0,,,,,,1.0,,89.0,,,,,,,15.0,,,6.6,,,,,,,5.0,4.0,,,,22.0,7.0,25.0,,,0,1.0,48.0,2.0,2.0,3.0,
2024-25,12437021,29,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,1.0,22.0,32.0,54.0,,,,1.0,,,,,,1.0,3.0,3.0,,,0.0959762,0.0261,,2.0,0.0,,,,,1.0,,,77.0,,,,,,,11.0,,,6.8,,,1.0,,,,,4.0,,3.0,,29.0,35.0,60.0,,,1,2.0,71.0,,1.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,2.0,15.0,5.0,18.0,2.0,,,4.0,1.0,1.0,,,,5.0,10.0,4.0,,,0.298508,0.1818,0.2159,,0.0,,,,,,1.0,,90.0,1.0,,,,,,16.0,,,7.0,,,1.0,,,,3.0,3.0,,2.0,,19.0,6.0,22.0,,,2,1.0,49.0,3.0,3.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,True,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,0.0002302,0.4062,,,0.0,,,,,,,,13.0,,,,,,,1.0,,,6.5,,,2.0,,,,,,,1.0,,1.0,1.0,2.0,,,2,1.0,7.0,,,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,12.0,10.0,22.0,,,,2.0,,,,,,1.0,1.0,2.0,,,0.0313638,,,,0.0,,,,,1.0,,,45.0,,,,,,,2.0,,,6.7,,,,,,1.0,,1.0,,,,13.0,10.0,22.0,,,0,,29.0,,2.0,,
2024-25,12436599,30,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,,37.0,22.0,58.0,,4.0,,6.0,,,1.0,2.0,,1.0,9.0,14.0,,,0.244635,0.0532,,5.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,25.0,,,7.2,,,,,,1.0,2.0,1.0,,4.0,,52.0,27.0,78.0,,,1,6.0,100.0,2.0,3.0,1.0,2.0
2024-25,12436599,30,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,3.0,11.0,14.0,25.0,,1.0,,4.0,,,,2.0,,,4.0,3.0,,,0.00507392,,,1.0,0.0,,,,,,,,45.0,,,,,,,7.0,,,6.6,,,,,,,1.0,,,5.0,,14.0,17.0,31.0,,,0,1.0,34.0,,1.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,False,,,,4.0,6.0,10.0,,,,1.0,,,,1.0,,,1.0,2.0,,,0.00316262,,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,,,,6.7,,,,,,,,,,,,4.0,6.0,10.0,,,0,,15.0,,2.0,,
2024-25,12436604,31,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,5.0,28.0,28.0,55.0,,,,5.0,1.0,,,,,,1.0,1.0,,,0.115268,,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,12.0,,,7.4,,,,,,1.0,1.0,5.0,,8.0,,37.0,30.0,62.0,,,0,,73.0,,,1.0,
2024-25,12436604,31,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,3.0,10.0,5.0,15.0,2.0,1.0,,5.0,,,1.0,,,5.0,10.0,8.0,,,0.023381,0.3738,0.7773,1.0,0.0,1.0,,,,2.0,,,90.0,1.0,,,,,,19.0,,,7.7,,,2.0,,,2.0,4.0,1.0,,3.0,1.0,15.0,5.0,19.0,,,4,2.0,50.0,6.0,3.0,2.0,2.0
2024-25,12436604,31,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436604,31,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,7.0,6.0,13.0,1.0,2.0,,2.0,,,,,,1.0,2.0,3.0,,,0.00293395,0.0203,,,0.0,,,,,1.0,,,54.0,,1.0,,,,,7.0,,,6.9,,,1.0,,,2.0,,,,1.0,2.0,12.0,7.0,19.0,,,1,1.0,28.0,,,,1.0
2024-25,12436604,31,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,1.0,,,6.0,5.0,10.0,,,,3.0,,,,,,,1.0,,,,0.00785451,0.0158,0.0378,1.0,0.0,,,,,1.0,,,36.0,1.0,1.0,,,,,,,,6.8,,,,,,2.0,,1.0,,,,6.0,5.0,10.0,,,1,,17.0,,,,
2024-25,12436604,31,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,2.0,26.0,14.0,40.0,3.0,4.0,,5.0,,,,2.0,,1.0,7.0,9.0,,,0.116629,0.0287,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,24.0,,,6.9,,,1.0,,,1.0,2.0,1.0,,4.0,,40.0,16.0,55.0,,,1,,74.0,5.0,4.0,1.0,
2024-25,12436604,31,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,17.0,22.0,39.0,1.0,,,,,,,,,,2.0,1.0,,,0.036255,,,1.0,0.0,,,,,,,,54.0,,,,,,,7.0,,,6.6,,,,,,1.0,,,,,,17.0,26.0,43.0,,,0,1.0,49.0,2.0,,,1.0
2024-25,12436604,31,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,2.0,,1.0,11.0,7.0,16.0,1.0,,,1.0,,,,,,3.0,15.0,5.0,,,0.137189,,,5.0,1.0,,,,,,3.0,,84.0,,,,,,,14.0,,,6.1,,,,,,1.0,9.0,2.0,,2.0,1.0,12.0,8.0,18.0,,,0,,42.0,3.0,2.0,3.0,
2024-25,12436604,31,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,3.0,1.0,4.0,,1.0,,,,,,,,2.0,2.0,3.0,,,0.00457384,0.1061,,,0.0,,,,,,,,13.0,,,,,,,4.0,,,6.8,,,1.0,,,,2.0,1.0,,,,4.0,2.0,5.0,,,1,,13.0,,,2.0,
2024-25,12436612,32,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,18.0,36.0,53.0,,1.0,,6.0,2.0,,,1.0,,,4.0,2.0,,,0.0730523,0.0459,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,12.0,,,7.0,,,1.0,,,2.0,3.0,3.0,,2.0,,24.0,37.0,58.0,,,1,,74.0,1.0,,1.0,
2024-25,12436612,32,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,3.0,4.0,7.0,1.0,,,,,1.0,,,,1.0,3.0,2.0,,,0.038482,0.3867,0.1911,,0.0,,,,,1.0,1.0,,90.0,1.0,,,,,,4.0,,,6.3,,,,,,1.0,1.0,,,,1.0,3.0,4.0,7.0,,,1,1.0,17.0,1.0,1.0,,
2024-25,12436612,32,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436612,32,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436612,32,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,False,,,,6.0,11.0,17.0,,3.0,,3.0,,2.0,,,,2.0,3.0,4.0,,,0.0178556,0.4735,0.2906,,0.0,,,,,,2.0,,78.0,1.0,,,,,,8.0,,,6.3,,,2.0,,,2.0,1.0,1.0,,,,8.0,13.0,20.0,,,3,,32.0,1.0,1.0,,
2024-25,12436612,32,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,3.0,14.0,31.0,45.0,2.0,3.0,,6.0,1.0,,,,,1.0,4.0,8.0,,1.0,0.21797,,,1.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,16.0,,,7.3,,,,,,4.0,2.0,,,4.0,,25.0,32.0,57.0,,,0,,78.0,2.0,3.0,2.0,
2024-25,12436612,32,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436612,32,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,1.0,10.0,10.0,20.0,3.0,1.0,,5.0,,,1.0,,,4.0,12.0,9.0,,,0.00747595,0.1785,0.1077,1.0,0.0,,,,1.0,,,,90.0,2.0,,,,,,15.0,,,6.9,,,1.0,,,1.0,6.0,3.0,,1.0,1.0,15.0,11.0,23.0,,,4,2.0,50.0,1.0,4.0,2.0,
2024-25,12436612,32,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,1.0,6.0,1.0,7.0,,,,1.0,,,,1.0,,,1.0,2.0,,,0.00362428,,,,0.0,,,,,,,,12.0,,,,,,,4.0,,,6.7,,,,,,,2.0,2.0,,1.0,,8.0,1.0,7.0,,,0,,13.0,2.0,,2.0,
2024-25,12436554,33,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,4.0,36.0,27.0,63.0,2.0,,,4.0,,,,1.0,,2.0,5.0,1.0,,,0.0304811,0.1018,0.1474,,0.0,,,,,,1.0,,86.0,1.0,,,,,,7.0,,,7.2,,,1.0,,,1.0,,2.0,,4.0,,39.0,27.0,64.0,,,2,1.0,76.0,1.0,,,1.0
2024-25,12436554,33,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,13.0,5.0,18.0,1.0,1.0,,,,,1.0,,,2.0,8.0,4.0,,,0.0363805,0.1594,0.0991,,0.0,1.0,,,,,,,86.0,1.0,,,,,,15.0,,,6.7,,,,,,,5.0,2.0,,,,17.0,6.0,21.0,,,2,,39.0,3.0,3.0,,
2024-25,12436554,33,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
