season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352573,20,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,1.86e-06,,,,,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2023-24,11352573,20,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,14.0,10.0,24.0,5.0,2.0,9.0,,,1.0,2.0,,2.0,12.0,7.0,,,0.0320457,0.1212,0.221,3.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,,13.0,,6.9,,,,,2.0,1.0,3.0,,3.0,,22.0,13.0,32.0,2,3.0,49.0,,1.0,1.0,1.0
2023-24,11352573,20,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,2.0,18.0,7.0,25.0,2.0,,3.0,,,2.0,,,2.0,6.0,2.0,,,0.1115,0.153,0.2704,,,1.0,,,,,2.0,,89.0,1.0,,,,,,,16.0,,7.2,,,,,,4.0,4.0,,3.0,,28.0,7.0,31.0,3,,46.0,1.0,,2.0,
2023-24,11352573,20,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,14.0,4.0,18.0,1.0,,,,,,,,1.0,4.0,2.0,,,0.0765183,1.4676,1.0426,2.0,,1.0,,,,1.0,1.0,,82.0,2.0,,,,,,,6.0,,8.0,,,4.0,,,,,,,,17.0,4.0,21.0,6,1.0,35.0,2.0,1.0,,1.0
2023-24,11352573,20,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,20.0,20.0,40.0,2.0,1.0,2.0,,,1.0,,,,3.0,5.0,,,0.0448775,0.9571,1.0248,1.0,,1.0,,,,2.0,1.0,,90.0,2.0,,,,,,,9.0,,7.5,,,1.0,,,1.0,4.0,,2.0,,28.0,20.0,44.0,4,2.0,61.0,,2.0,,1.0
2023-24,11352573,20,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,11.0,6.0,17.0,,,5.0,,1.0,1.0,1.0,,1.0,4.0,5.0,,,0.276397,0.3452,,,,,,,,,2.0,,90.0,,,,,,,,9.0,,6.6,,,1.0,,1.0,4.0,1.0,,1.0,,15.0,8.0,22.0,2,1.0,39.0,,2.0,2.0,1.0
2023-24,11352573,20,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352324,21,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352324,21,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,,19.0,3.0,21.0,1.0,,2.0,,,,,,2.0,6.0,6.0,,,0.0921957,0.1219,,1.0,,,,,,,,,89.0,1.0,,,,,,,17.0,,6.9,,,1.0,,1.0,5.0,4.0,,1.0,,25.0,4.0,25.0,2,1.0,50.0,5.0,2.0,3.0,1.0
2023-24,11352324,21,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,10.0,1.0,11.0,1.0,,1.0,,,,,,1.0,3.0,,,,0.0487942,,,1.0,,,,,,,,,26.0,,,,,,,,4.0,,6.4,,,,,,,1.0,,,,12.0,1.0,12.0,0,,17.0,1.0,,,
2023-24,11352324,21,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,1.0,15.0,8.0,23.0,1.0,,3.0,,,,,,1.0,3.0,,,,0.0519406,0.1328,0.1738,,,,,,,,1.0,,64.0,1.0,,,,,,,10.0,,6.7,,,,,,1.0,,,4.0,1.0,21.0,8.0,29.0,1,,36.0,2.0,,,
2023-24,11352324,21,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,5.0,20.0,38.0,58.0,1.0,1.0,8.0,,,,,,1.0,5.0,8.0,,,0.114932,,,2.0,,,,,,,1.0,,90.0,,,,,,,,11.0,,7.3,,,,,2.0,3.0,1.0,,6.0,,26.0,40.0,65.0,0,4.0,82.0,1.0,1.0,2.0,3.0
2023-24,11352324,21,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,6.0,5.0,11.0,,,2.0,,,,,,,2.0,2.0,,,0.14831,0.0426,0.1875,1.0,,,,,,,2.0,,64.0,1.0,,,,,,,4.0,,7.1,,,,,1.0,2.0,,,1.0,,6.0,6.0,12.0,1,,22.0,1.0,1.0,1.0,
2023-24,11352324,21,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,33.0,31.0,64.0,1.0,,12.0,,,1.0,1.0,,2.0,9.0,4.0,,,0.303992,0.0243,,5.0,,,,,,,2.0,,90.0,,,,,,,,14.0,,7.1,,,,,2.0,3.0,4.0,,3.0,,43.0,32.0,71.0,1,1.0,86.0,1.0,,3.0,
2023-24,11352324,21,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352338,22,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,4.0,50.0,11.0,61.0,1.0,1.0,7.0,,1.0,,2.0,,2.0,8.0,6.0,,,0.0633877,0.1788,0.0563,3.0,,,,,,1.0,,,90.0,1.0,,,,,,,15.0,,6.9,,,1.0,,,1.0,2.0,,6.0,,59.0,13.0,70.0,2,2.0,86.0,2.0,2.0,1.0,2.0
2023-24,11352338,22,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,17.0,6.0,23.0,,,4.0,,,,1.0,,1.0,3.0,1.0,,,0.391385,,,1.0,,,,,,,,,63.0,,,,,,,,7.0,,6.8,,,,,,,,,2.0,,19.0,7.0,26.0,0,1.0,35.0,1.0,,,1.0
2023-24,11352338,22,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,2.0,,,15.0,1.0,14.0,,,,1.0,,,,,1.0,2.0,4.0,,,0.548795,0.0295,,,1.0,,,,,,5.0,,28.0,,,,,,,,8.0,,8.0,,,1.0,,,5.0,5.0,,,,20.0,1.0,16.0,1,,29.0,,,4.0,
2023-24,11352338,22,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,,17.0,11.0,28.0,3.0,1.0,2.0,,,,1.0,,1.0,10.0,3.0,,,0.016782,,,5.0,,,,,,,,,63.0,,,,,,,,9.0,,6.1,,,,,,,,,1.0,,21.0,12.0,33.0,0,1.0,41.0,3.0,1.0,,1.0
2023-24,11352338,22,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,3.0,7.0,10.0,2.0,,1.0,,1.0,,,,1.0,4.0,1.0,,,0.128651,0.2919,,,,,,,,,1.0,,62.0,1.0,,,,,,,6.0,,6.3,,,,,,1.0,,,,,5.0,9.0,14.0,1,1.0,19.0,,,,
2023-24,11352338,22,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,3.0,,2.0,59.0,38.0,94.0,,,5.0,1.0,,,,,2.0,2.0,,,,0.763784,,,,,,,,,1.0,2.0,,90.0,,,,,,,,9.0,,7.4,,,,,,,5.0,,4.0,,66.0,38.0,99.0,0,,111.0,,,,
2023-24,11352338,22,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,3.0,3.0,6.0,,,3.0,,,,,,,1.0,5.0,,,0.00646788,,,,,,,,,,,,27.0,,,,,,,,2.0,,6.8,,,,,,1.0,1.0,,,,4.0,3.0,6.0,0,3.0,15.0,,2.0,,2.0
2023-24,11352338,22,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352409,23,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,10.0,11.0,21.0,,,8.0,,,,,,,,,,,0.00648079,1.0239,0.9912,,,1.0,,,,,,,71.0,1.0,,,,,,,4.0,,7.5,,,1.0,,1.0,,2.0,,4.0,,14.0,11.0,23.0,2,,28.0,,,,
2023-24,11352409,23,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,22.0,14.0,36.0,,1.0,3.0,,,,2.0,,1.0,5.0,1.0,,,0.0458853,0.166,0.1065,1.0,,1.0,,,,1.0,2.0,,81.0,2.0,,,,,,,12.0,,7.7,,,,,,1.0,1.0,,2.0,,31.0,14.0,44.0,2,,56.0,1.0,,,
2023-24,11352409,23,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,2.0,13.0,7.0,20.0,,,4.0,1.0,,,,,,,5.0,,,0.154576,0.0814,0.5281,,,1.0,,,,1.0,2.0,,60.0,1.0,,,,,,,5.0,,8.4,,,1.0,,,2.0,1.0,,2.0,,17.0,7.0,23.0,2,1.0,37.0,1.0,2.0,2.0,1.0
2023-24,11352409,23,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,4.0,21.0,37.0,58.0,3.0,5.0,4.0,,,,4.0,,1.0,11.0,9.0,,,0.00928576,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,17.0,,6.6,,,,,,2.0,,,6.0,,32.0,38.0,70.0,0,1.0,85.0,2.0,3.0,,
2023-24,11352409,23,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,2.0,,,6.0,7.0,11.0,,,1.0,1.0,,,,,1.0,2.0,2.0,,,0.0803737,0.1998,0.0498,,,,,,,,1.0,,30.0,1.0,,,,,,,6.0,,7.1,,,,,,3.0,4.0,,,,10.0,7.0,13.0,1,,25.0,,,2.0,
2023-24,11352409,23,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,16.0,14.0,29.0,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.484375,0.0117,0.0421,,1.0,,,,,,4.0,,45.0,1.0,,,,,,,5.0,,8.2,,,,,,,2.0,,2.0,,18.0,15.0,31.0,1,2.0,38.0,,,,2.0
2023-24,11352409,23,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,0.00015955,0.1796,,,,,,,,,,,9.0,,,,,,,,1.0,,6.2,,,1.0,,,1.0,,,,,2.0,,2.0,1,,4.0,,,1.0,
2023-24,11352409,23,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,5.0,11.0,16.0,,,3.0,,,,,,1.0,2.0,4.0,,,0.00274112,,,,,,,,,,,,45.0,,1.0,,,,,,7.0,,6.8,,,,,,3.0,,,1.0,,9.0,12.0,21.0,0,1.0,28.0,,1.0,2.0,
2023-24,11352409,23,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,3.0,3.0,6.0,,1.0,2.0,,,,,,1.0,1.0,1.0,,,0.00049024,,,,,,,,,1.0,,,19.0,,,,,,,,2.0,,6.6,,,,,,,,,,,4.0,3.0,7.0,0,,12.0,,1.0,,
2023-24,11352412,24,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,1.0,21.0,3.0,24.0,1.0,,3.0,1.0,,1.0,,,5.0,6.0,4.0,,,0.230974,0.235,0.3604,,,,,,,,3.0,,87.0,2.0,,,,,,,15.0,,7.7,,,1.0,,,,5.0,,1.0,,28.0,3.0,26.0,4,2.0,49.0,2.0,2.0,,2.0
2023-24,11352412,24,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,12.0,6.0,18.0,,1.0,3.0,,,,,,,1.0,4.0,,,0.0150028,,,1.0,,,,,,1.0,1.0,,17.0,,,,,,,,3.0,,7.1,,,,,,1.0,,,,,15.0,6.0,21.0,0,2.0,25.0,,,1.0,2.0
2023-24,11352412,24,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,,12.0,10.0,21.0,,1.0,5.0,,,1.0,,,1.0,1.0,5.0,,,0.460046,0.0656,,,,,,,,,2.0,,73.0,,,,,,,,8.0,,7.5,,,1.0,,,3.0,3.0,,1.0,,17.0,10.0,24.0,2,,37.0,2.0,1.0,3.0,
2023-24,11352412,24,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,,21.0,13.0,34.0,3.0,,5.0,,,,,,,4.0,4.0,,,0.0394587,,,1.0,,,,,,2.0,,,65.0,,1.0,,,,,,3.0,,7.2,,,,,1.0,3.0,,,1.0,,23.0,13.0,36.0,0,1.0,46.0,1.0,,3.0,1.0
2023-24,11352412,24,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,4.0,3.0,7.0,,,2.0,,,1.0,,,1.0,3.0,1.0,,,0.0300599,0.115,,1.0,,,,,,,1.0,,25.0,,,,,,,,6.0,,6.6,,,1.0,,,1.0,2.0,,,,8.0,3.0,9.0,2,,17.0,,1.0,,
2023-24,11352412,24,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,35.0,16.0,51.0,,2.0,5.0,,,1.0,2.0,,2.0,6.0,6.0,,1.0,0.0688853,0.729,1.1407,1.0,,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,,12.0,,7.7,,,,,1.0,3.0,6.0,,3.0,,43.0,17.0,54.0,3,2.0,73.0,,,2.0,2.0
2023-24,11352412,24,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352412,24,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,25.0,5.0,30.0,,1.0,3.0,,,2.0,1.0,,3.0,4.0,2.0,,,0.0598496,0.3207,,,,,,,,,,,90.0,1.0,,,,,,,11.0,,6.9,,,2.0,,1.0,,1.0,,,,31.0,5.0,35.0,5,,51.0,2.0,1.0,,
2023-24,11352412,24,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,1.0,12.0,16.0,28.0,1.0,,4.0,,,,,,3.0,5.0,7.0,,,0.00448807,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.5,,,,,1.0,1.0,,,2.0,,13.0,18.0,31.0,0,3.0,48.0,1.0,4.0,,2.0
2023-24,11352462,25,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,18.0,8.0,26.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,6.0,5.0,,,0.204761,0.3831,0.3797,,1.0,,,,,,1.0,,89.0,1.0,,,,,,,12.0,,7.0,,,,,,2.0,,,3.0,,22.0,10.0,32.0,1,2.0,45.0,2.0,2.0,,1.0
2023-24,11352462,25,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,2.0,9.0,6.0,15.0,,,3.0,,,1.0,1.0,,,3.0,2.0,,,0.0461619,0.1185,,1.0,,,,,1.0,,1.0,,81.0,,,,,,,,10.0,,7.0,,,2.0,,,3.0,2.0,,2.0,2.0,15.0,6.0,19.0,3,,35.0,3.0,,2.0,
2023-24,11352462,25,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,,,,,,,,,,,,,1.0,,,,0.00031634,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.3,,,,,,1.0,,,,,,,,0,,3.0,,,,
2023-24,11352462,25,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,3.0,,4.0,26.0,21.0,44.0,,2.0,6.0,,,,1.0,,,1.0,4.0,,,0.152628,,,,,,,,,1.0,4.0,,90.0,,1.0,,,,,,8.0,,7.5,,,,,1.0,1.0,4.0,,5.0,,32.0,22.0,50.0,0,,62.0,,1.0,1.0,
2023-24,11352462,25,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,18.0,9.0,27.0,,,3.0,,,,,,3.0,4.0,1.0,,,0.0227927,0.1583,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,9.0,,6.8,,,2.0,,3.0,1.0,,,,,20.0,10.0,30.0,2,,48.0,3.0,,1.0,
2023-24,11352462,25,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,0.00013262,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0,1.0,3.0,,,,1.0
2023-24,11352499,26,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,1.0,22.0,18.0,39.0,,,3.0,1.0,,,4.0,,,6.0,7.0,,,0.154514,,,,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,10.0,,7.5,,,,,4.0,4.0,5.0,,2.0,,27.0,20.0,42.0,0,3.0,66.0,1.0,2.0,2.0,3.0
2023-24,11352499,26,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,13.0,8.0,21.0,,,2.0,,,,1.0,,2.0,4.0,7.0,,,0.0260283,0.2136,,,,,,,1.0,,1.0,,82.0,,,,,,,,9.0,,7.2,,,1.0,,,3.0,1.0,,1.0,,17.0,8.0,24.0,1,3.0,40.0,2.0,2.0,2.0,1.0
2023-24,11352499,26,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,1.0,13.0,5.0,17.0,,,6.0,1.0,,1.0,,,,4.0,3.0,,,0.66013,1.0537,0.6538,2.0,1.0,1.0,,,,,1.0,,89.0,2.0,,,,,,,15.0,,8.3,,,,,2.0,4.0,1.0,,2.0,1.0,20.0,7.0,26.0,3,,43.0,4.0,1.0,2.0,
2023-24,11352499,26,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,0.0788602,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352499,26,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,25.0,35.0,59.0,,,4.0,,,1.0,2.0,,3.0,7.0,6.0,,,0.0536688,0.5474,0.9934,,,2.0,,,,,,,90.0,2.0,,,,,,,12.0,,8.2,,,,,,2.0,3.0,,3.0,,27.0,37.0,61.0,3,2.0,82.0,2.0,4.0,,1.0
2023-24,11352499,26,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,,,0.00036479,0.1205,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1,,3.0,,,1.0,
2023-24,11352499,26,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,22.0,13.0,35.0,,,3.0,1.0,,,3.0,,1.0,5.0,3.0,,,0.419752,0.1714,,1.0,1.0,,,,,,3.0,,90.0,,,,,,,,7.0,,7.4,,,2.0,,,2.0,,,,,27.0,13.0,40.0,2,1.0,49.0,1.0,,2.0,
2023-24,11352499,26,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352545,27,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,2.0,18.0,24.0,41.0,2.0,1.0,7.0,,,,,,1.0,6.0,4.0,,,0.370572,,,3.0,,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,7.0,,,,,,,1.0,,3.0,,21.0,26.0,46.0,0,3.0,55.0,2.0,,,2.0
2023-24,11352545,27,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,,10.0,9.0,18.0,,1.0,3.0,,,,1.0,,1.0,3.0,3.0,,,0.0501768,,,,,,,,,,1.0,,79.0,,1.0,,,,,,11.0,,6.7,,,,,,3.0,2.0,,1.0,,16.0,12.0,26.0,0,,35.0,,,2.0,
2023-24,11352545,27,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,,12.0,12.0,23.0,1.0,2.0,6.0,1.0,,,2.0,,1.0,6.0,7.0,,,0.476361,0.061,0.0224,2.0,1.0,,,,,1.0,4.0,,79.0,1.0,1.0,,,,,,12.0,,7.6,,,,,,3.0,2.0,,,,16.0,15.0,29.0,1,2.0,46.0,4.0,,3.0,
2023-24,11352545,27,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,1.0,,,5.0,,4.0,,,,1.0,,,,,,,,,,0.240202,,,,1.0,,,,,,1.0,,11.0,,,,,,,,2.0,,7.2,,,,,,,1.0,,,,6.0,,5.0,0,,7.0,1.0,,,
2023-24,11352545,27,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,14.0,29.0,43.0,2.0,,3.0,1.0,,,,,,4.0,2.0,,,0.0212753,0.1226,,2.0,1.0,,,,,,1.0,,90.0,,,,,,,,6.0,,7.0,,,1.0,,,,1.0,,5.0,,18.0,31.0,48.0,1,,53.0,,2.0,,
2023-24,11352545,27,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,1.0,6.0,6.0,12.0,,2.0,2.0,,,,1.0,,,4.0,5.0,,,0.0653127,0.0295,0.4088,3.0,,,,,,,2.0,,50.0,1.0,,,,,,,4.0,,7.1,,,,,2.0,2.0,1.0,,1.0,,8.0,7.0,14.0,1,,24.0,1.0,1.0,2.0,
2023-24,11352545,27,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,3.0,5.0,8.0,,,3.0,,,,,,1.0,2.0,1.0,,,0.00069365,0.7304,0.1082,1.0,,,,,,,,,29.0,1.0,,,,,,,3.0,,6.8,,,1.0,,,1.0,,,,,3.0,6.0,9.0,2,,14.0,1.0,,1.0,
2023-24,11352545,27,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,1.0,2.0,3.0,,1.0,,,,,1.0,,,3.0,2.0,,,0.00076661,,,2.0,,,,,,,,,11.0,,,,,,,,1.0,,6.6,,,,,,,,,,,1.0,3.0,4.0,0,1.0,6.0,,,,1.0
2023-24,11352575,28,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,3.0,9.0,4.0,12.0,,1.0,6.0,,,,2.0,,1.0,5.0,11.0,,,0.140386,,,2.0,,,,,,,3.0,,65.0,,,,,,,,8.0,,6.5,,,,,1.0,2.0,3.0,,4.0,,14.0,4.0,15.0,0,3.0,33.0,1.0,5.0,2.0,1.0
2023-24,11352575,28,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,2.0,5.0,7.0,1.0,,4.0,,,2.0,,,,2.0,3.0,,,0.00088461,0.0645,,1.0,,,,,,,,,58.0,,,,,,,,3.0,,6.7,,,,,,,,,1.0,,5.0,5.0,10.0,2,1.0,21.0,,2.0,,1.0
2023-24,11352575,28,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,1.0,3.0,1.0,4.0,2.0,,3.0,,,1.0,1.0,,1.0,5.0,2.0,,,0.00160539,0.0484,,1.0,,,,,,1.0,1.0,,69.0,,,,,,,,15.0,,6.4,,,,,,,2.0,,1.0,2.0,10.0,3.0,11.0,1,1.0,23.0,4.0,1.0,,
2023-24,11352575,28,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,2.0,2.0,4.0,,,2.0,,,1.0,1.0,,,2.0,,,,0.00202921,0.031,,,,,,,,,,,32.0,,,,,,,,6.0,,6.3,,,,,,1.0,2.0,,,1.0,6.0,2.0,6.0,1,,14.0,1.0,,,
2023-24,11352575,28,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,5.0,11.0,24.0,34.0,,,4.0,,,,1.0,,1.0,3.0,5.0,,,0.124956,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,10.0,,6.9,,,,,,2.0,3.0,,7.0,,16.0,26.0,39.0,0,3.0,52.0,1.0,,2.0,2.0
2023-24,11352575,28,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352575,28,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,2.0,2.0,4.0,,,,,,,,,,1.0,3.0,,,0.00020313,,,1.0,,,,,,,,,21.0,,,,,,,,,,6.5,,,,,,2.0,,,,,2.0,2.0,4.0,0,1.0,8.0,,,2.0,1.0
2023-24,11352609,29,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,55.0,28.0,83.0,1.0,,7.0,,,,1.0,,1.0,7.0,7.0,,,0.0729717,0.0306,0.0917,4.0,,,,,,,1.0,,90.0,1.0,,,,,,,11.0,,7.4,,,,,,,2.0,,2.0,,62.0,29.0,89.0,1,6.0,104.0,2.0,1.0,,4.0
2023-24,11352609,29,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,,30.0,3.0,32.0,,,6.0,,,1.0,,,,,6.0,,,0.0758772,0.1455,,,,,,,,,3.0,,90.0,,,,,,,,14.0,,7.8,,,2.0,,,5.0,6.0,,1.0,1.0,42.0,3.0,39.0,3,,60.0,1.0,1.0,5.0,
