season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582558,7,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582672,13,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582734,16,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582774,18,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,1.0,1.0,2.0,2.0,,,,,,,,2.0,2.0,,,0.0,0.0,,,,,10.0,,,0.0,,,,,3.0,,6.5,,,,,,,,,,,2.0,2.0,4.0,0.0,,4.0,,,,
2014-15,5582774,18,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,,,,
2014-15,5582774,18,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,3.0,19.0,7.0,26.0,2.0,,6.0,,,,,,4.0,9.0,4.0,,1.0,0.0,0.0,,1.0,1.0,,90.0,,,0.0,,,,,20.0,,7.0,,,3.0,,,4.0,2.0,,4.0,,29.0,7.0,34.0,3.0,2.0,60.0,4.0,,2.0,2.0
2014-15,5582798,19,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582798,19,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582820,20,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582894,24,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582894,24,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,87.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582994,29,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583122,33,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,False,,,,4.0,2.0,6.0,6.0,2.0,,,,1.0,1.0,,,7.0,2.0,,1.0,0.0,0.0,,,,,59.0,,,0.0,,,,,,,6.7,,,1.0,,1.0,,,,,,8.0,2.0,10.0,2.0,,,,,,
2014-15,5583122,33,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,,2.0,7.0,2.0,,2.0,0.0,0.0,,,,,31.0,,,0.0,,,,,,,6.3,,,,,,2.0,2.0,,,,7.0,1.0,6.0,0.0,,,,,1.0,
2014-15,5583122,33,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,8.0,1.0,9.0,2.0,4.0,3.0,1.0,1.0,1.0,,,2.0,5.0,7.0,,,0.0,0.0,,,,1.0,90.0,1.0,,0.0,,,,,,,7.1,,,2.0,,1.0,1.0,,,,,13.0,2.0,15.0,4.0,1.0,,1.0,4.0,,
2014-15,5583136,34,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,False,,,,6.0,5.0,11.0,10.0,6.0,1.0,,,2.0,1.0,,4.0,15.0,8.0,,,0.0,0.0,,,,1.0,71.0,1.0,,0.0,,,,,,,6.8,,,,,4.0,,1.0,,,1.0,11.0,6.0,16.0,3.0,,,,2.0,,
2014-15,5583136,34,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,1.0,,,8.0,1.0,8.0,4.0,,1.0,,,1.0,1.0,,,8.0,,,1.0,0.0,0.0,,,,1.0,90.0,1.0,,0.0,,,,,,,6.4,,,,,,2.0,3.0,,1.0,,14.0,1.0,12.0,2.0,,,3.0,,,
2014-15,5583172,35,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583172,35,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,7.0,2.0,9.0,2.0,1.0,2.0,,1.0,1.0,,,,4.0,2.0,,2.0,0.0,0.0,,,2.0,,90.0,,,0.0,,,,,,,6.6,,,3.0,,,1.0,2.0,,2.0,1.0,14.0,2.0,14.0,4.0,,,4.0,2.0,,
2014-15,5583184,36,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583184,36,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583184,36,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,12.0,6.0,18.0,3.0,,1.0,,,,,,1.0,5.0,6.0,,1.0,0.0,1.0,,,,1.0,88.0,1.0,,0.0,,,,,,,7.7,,,1.0,,,4.0,1.0,,1.0,,20.0,7.0,26.0,2.0,1.0,40.0,3.0,1.0,4.0,
2014-15,5583194,37,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,2.0,,,1.0,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,6.0,,,,
2014-15,5583194,37,90,Burnley,Home,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583194,37,90,Burnley,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,11.0,2.0,13.0,4.0,2.0,4.0,,,2.0,1.0,,2.0,9.0,7.0,,,0.0,0.0,,,,,90.0,3.0,,0.0,,,,,,,7.2,,,,,1.0,5.0,3.0,,,1.0,21.0,2.0,20.0,5.0,,45.0,4.0,2.0,3.0,
2014-15,5583216,38,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,1.0,10.0,5.0,15.0,7.0,8.0,2.0,,,,,,,7.0,9.0,,,0.0,0.0,,,,,56.0,,,0.0,,,,,,,6.8,,,,,,,,,1.0,,16.0,8.0,24.0,0.0,1.0,27.0,1.0,1.0,,
2014-15,5583216,38,90,Burnley,Away,20220,34654,Lukas Jutkiewicz,lukas-jutkiewicz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583216,38,90,Burnley,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,6.0,9.0,15.0,2.0,1.0,8.0,1.0,,1.0,2.0,,2.0,9.0,5.0,,1.0,0.0,1.0,,,,1.0,87.0,1.0,,0.0,,,,,,,7.6,,,1.0,,,2.0,,,3.0,,13.0,13.0,26.0,3.0,3.0,41.0,2.0,1.0,,
