season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897159,30,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,1.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,12.0,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2020-21,8897159,30,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,16.0,4.0,20.0,7.0,4.0,6.0,,1.0,,,,,1.0,10.0,4.0,,,2.0,1.0,1.0,,,,1.0,,90.0,4.0,,,,,,10.0,,7.7,,,1.0,,1.0,1.0,2.0,,1.0,,22.0,6.0,26.0,5,,37.0,,,,
2020-21,8897159,30,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,False,,,1.0,11.0,1.0,12.0,5.0,1.0,3.0,,,,1.0,,,2.0,9.0,4.0,,,1.0,,1.0,,,1.0,1.0,,78.0,1.0,,,,,,10.0,,7.2,,,,,1.0,1.0,,,1.0,,14.0,3.0,17.0,1,1.0,31.0,2.0,1.0,1.0,1.0
2020-21,8897175,31,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,18.0,3.0,21.0,10.0,6.0,1.0,1.0,,1.0,,,,1.0,13.0,7.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,,16.0,,7.2,,,3.0,,1.0,1.0,1.0,,,,26.0,4.0,29.0,4,1.0,44.0,4.0,,,1.0
2020-21,8897175,31,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,False,,,1.0,9.0,1.0,10.0,9.0,1.0,1.0,,,2.0,1.0,,,2.0,13.0,1.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,9.0,,7.1,,,3.0,,,,1.0,,1.0,,12.0,2.0,13.0,6,,27.0,3.0,,,
2020-21,8897175,31,90,Burnley,Home,888536,430367,Joel Mumbongo,joel-mumbongo,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8897194,32,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2020-21,8897194,32,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,11.0,2.0,13.0,5.0,6.0,3.0,,1.0,2.0,,,,1.0,8.0,8.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,13.0,,6.5,,,2.0,,1.0,1.0,,,,3.0,19.0,3.0,22.0,5,,35.0,2.0,2.0,,
2020-21,8897194,32,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,0,,2.0,,,1.0,
2020-21,8897205,33,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,,3.0,1.0,2.0,1.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,17.0,,,,,,,3.0,,6.7,,,1.0,,,1.0,,,,,3.0,,3.0,1,,9.0,1.0,,1.0,
2020-21,8897205,33,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,10.0,,10.0,8.0,2.0,4.0,,,1.0,1.0,,,3.0,13.0,8.0,,,,1.0,3.0,,,,2.0,,90.0,5.0,,,,,,11.0,,10.0,,,,,1.0,2.0,,,,,12.0,1.0,13.0,6,3.0,39.0,4.0,2.0,1.0,2.0
2020-21,8897205,33,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,6.0,1.0,7.0,1.0,4.0,4.0,,1.0,,1.0,,,1.0,4.0,7.0,,,1.0,,,,,,1.0,,73.0,,,,,,,7.0,,6.8,,,2.0,,,,,,,1.0,11.0,1.0,12.0,2,1.0,21.0,,2.0,,1.0
2020-21,8897212,34,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,29.0,,1.0,,,,,3.0,,6.4,,,2.0,,,,,,,1.0,3.0,,3.0,3,,11.0,1.0,,,
2020-21,8897212,34,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,13.0,,13.0,11.0,2.0,,,,,,,,2.0,14.0,4.0,,,,,1.0,,,,,,85.0,1.0,,,,,1.0,12.0,,7.1,,,,,,2.0,1.0,,,1.0,18.0,2.0,19.0,1,,31.0,2.0,1.0,1.0,
2020-21,8897212,34,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,6.0,,6.0,9.0,,2.0,,,,,,,1.0,10.0,3.0,,,,,,,,,,,61.0,1.0,,,,,,6.0,,6.7,,,,,,2.0,,,,,9.0,,9.0,1,1.0,17.0,2.0,,2.0,
2020-21,8897103,35,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,,3.0,3.0,1.0,2.0,,,,,,,2.0,6.0,1.0,,,1.0,,,,,,,,23.0,1.0,,,,,,8.0,,6.5,,,,,,,,,1.0,1.0,4.0,3.0,7.0,1,,14.0,2.0,,,
2020-21,8897103,35,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,10.0,1.0,11.0,10.0,8.0,3.0,,2.0,2.0,3.0,,,3.0,18.0,9.0,,,1.0,,1.0,,,,2.0,,86.0,2.0,,,,,,17.0,,6.5,,,1.0,,2.0,3.0,,,1.0,,17.0,4.0,21.0,5,,37.0,2.0,,1.0,
2020-21,8897103,35,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,3.0,3.0,6.0,2.0,5.0,1.0,1.0,,,,,,1.0,4.0,9.0,,,,1.0,,,,1.0,1.0,,67.0,,,,,,,10.0,,7.4,,,2.0,,1.0,1.0,,,,,8.0,3.0,11.0,2,2.0,25.0,3.0,2.0,,
2020-21,8897141,36,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,1.0,4.0,,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,25.0,1.0,,,,,,4.0,,6.5,,,,,,1.0,,,,1.0,4.0,1.0,5.0,2,,10.0,2.0,,,
2020-21,8897141,36,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,12.0,3.0,15.0,8.0,4.0,,,,,,,,,11.0,7.0,,,4.0,,,,,,,,65.0,,1.0,,,,,8.0,,6.7,,,1.0,,,,,,,,15.0,3.0,18.0,1,1.0,29.0,5.0,2.0,,1.0
2020-21,8897141,36,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,False,,,,10.0,,10.0,1.0,3.0,1.0,,1.0,1.0,,,,2.0,3.0,5.0,,,,,,,,,1.0,,65.0,1.0,,,,,,12.0,,6.5,,,,,1.0,1.0,,,,1.0,17.0,,17.0,2,,27.0,3.0,1.0,1.0,
2020-21,8897152,37,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897152,37,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,14.0,2.0,16.0,8.0,2.0,1.0,,1.0,1.0,,,,1.0,11.0,4.0,,,3.0,,,,,,2.0,,90.0,1.0,,,,,,12.0,,6.3,,,1.0,,,1.0,,,,,19.0,4.0,23.0,3,1.0,33.0,3.0,1.0,,
2020-21,8897152,37,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,3.0,,3.0,2.0,,2.0,,,,,,,,3.0,1.0,,,1.0,,,,,1.0,,,14.0,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,,3.0,0,1.0,6.0,1.0,,,1.0
2020-21,8897226,38,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,3.0,4.0,2.0,1.0,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,20.0,,,,,,,1.0,,6.6,,,,,,,,,,,2.0,3.0,5.0,1,,6.0,,,,
2020-21,8897226,38,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,7.0,5.0,12.0,12.0,10.0,,,,1.0,1.0,,,1.0,14.0,10.0,,,,,,,,,,,90.0,,,,,,,14.0,,6.6,,,,,,,,,,1.0,16.0,6.0,22.0,1,,29.0,3.0,,,
2020-21,8897226,38,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,3.0,,3.0,3.0,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,45.0,,,,,,,8.0,,6.5,,,,,,,,,,,8.0,,8.0,0,,12.0,3.0,1.0,,
