season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243573,18,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,3.0,17.0,16.0,33.0,1.0,1.0,5.0,,,,2.0,,,1.0,5.0,6.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,16.0,,7.0,,,,,1.0,,2.0,,4.0,,25.0,18.0,41.0,0,4.0,67.0,,1.0,,3.0
2019-20,8243580,19,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,15.0,5.0,20.0,6.0,,3.0,,,3.0,,,,1.0,11.0,2.0,,,3.0,,,,,,2.0,90.0,,,,,,,7.0,,6.7,,,1.0,,,2.0,,,1.0,,17.0,5.0,22.0,4,,36.0,3.0,1.0,1.0,
2019-20,8243580,19,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,11.0,10.0,21.0,2.0,,3.0,,,2.0,,,,,3.0,2.0,,,1.0,,1.0,,,,,90.0,1.0,,,,,,12.0,,7.4,,,2.0,,,,4.0,,,,21.0,10.0,27.0,5,1.0,42.0,2.0,1.0,,1.0
2019-20,8243580,19,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,6.0,1.0,7.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,8.0,,,,,,,3.0,,6.8,,,,,,3.0,,,,,6.0,1.0,7.0,0,,14.0,1.0,1.0,2.0,
2019-20,8243580,19,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,,19.0,12.0,29.0,,,5.0,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,90.0,,,,,,,18.0,,6.7,,,,,1.0,,8.0,,,,30.0,16.0,38.0,0,2.0,64.0,2.0,,,2.0
2019-20,8243589,20,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,12.0,6.0,18.0,3.0,3.0,3.0,,,,1.0,,,3.0,10.0,9.0,,,2.0,,,,,,,90.0,,,,,,,16.0,,6.8,,,,,1.0,4.0,2.0,,,1.0,19.0,8.0,25.0,0,,48.0,3.0,4.0,3.0,
2019-20,8243589,20,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,10.0,7.0,17.0,3.0,,3.0,,,,2.0,,,1.0,8.0,3.0,,,1.0,,1.0,,,3.0,1.0,90.0,1.0,,,,,,10.0,,7.3,,,1.0,,2.0,1.0,1.0,,1.0,,14.0,8.0,21.0,2,3.0,47.0,3.0,,,3.0
2019-20,8243589,20,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,12.0,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,4.0,,1.0,,
2019-20,8243589,20,3,Arsenal,Home,934230,232233,Tyreece John-Jules,tyreece-john-jules,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243589,20,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,11.0,12.0,23.0,1.0,,6.0,,,,2.0,,,,4.0,2.0,,,,,,,,,1.0,90.0,,,,,,,13.0,,6.3,,,,,,1.0,,,1.0,,14.0,20.0,34.0,0,2.0,50.0,,,,1.0
2019-20,8243604,21,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,1.0,,1.0,9.0,6.0,14.0,3.0,,1.0,,,,2.0,,,2.0,8.0,8.0,,,1.0,,,,,1.0,2.0,82.0,1.0,,,,,,11.0,,7.2,,,2.0,,,2.0,3.0,,1.0,,12.0,8.0,17.0,3,2.0,40.0,4.0,4.0,2.0,1.0
2019-20,8243604,21,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,1.0,,1.0,17.0,8.0,24.0,2.0,,1.0,,,,3.0,,,,5.0,4.0,,,,,,,,,1.0,90.0,,,,,,,10.0,,6.9,,,1.0,,,2.0,3.0,,1.0,,25.0,10.0,32.0,1,2.0,46.0,,,2.0,1.0
2019-20,8243604,21,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,2.0,,2.0,18.0,10.0,26.0,1.0,2.0,6.0,,,,2.0,,,2.0,7.0,8.0,,,,,1.0,,1.0,1.0,4.0,62.0,1.0,,,,,,10.0,,7.9,,,1.0,,,6.0,2.0,,2.0,,18.0,10.0,26.0,2,1.0,49.0,5.0,1.0,4.0,
2019-20,8243604,21,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,4.0,4.0,8.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,21.0,1.0,,,,,,2.0,,6.7,,,,,,,1.0,,,,6.0,4.0,9.0,1,1.0,17.0,,,,1.0
2019-20,8243618,22,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,1.0,9.0,5.0,14.0,2.0,,5.0,1.0,1.0,,1.0,,,,12.0,3.0,,,7.0,1.0,,,,1.0,2.0,89.0,2.0,,,,,,14.0,,7.1,,,,,,2.0,,,3.0,,14.0,7.0,21.0,2,3.0,38.0,4.0,,,1.0
2019-20,8243618,22,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,9.0,3.0,12.0,3.0,1.0,3.0,,,,1.0,,,1.0,7.0,2.0,,,1.0,,1.0,,,,,67.0,1.0,,,,,,14.0,,6.2,,,,,,1.0,3.0,,,1.0,16.0,4.0,17.0,1,1.0,31.0,4.0,,,1.0
2019-20,8243618,22,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,1.0,,,9.0,6.0,14.0,,1.0,6.0,,,,1.0,,,2.0,6.0,5.0,,,,,,,1.0,,1.0,90.0,1.0,,,,,,22.0,,6.6,,,,,1.0,6.0,4.0,,,,18.0,11.0,25.0,1,1.0,46.0,2.0,,3.0,1.0
2019-20,8243618,22,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,3.0,1.0,4.0,1.0,,3.0,,,,,,,,2.0,3.0,,,,,,,,,,20.0,,,,,,,7.0,,6.5,,,,,,2.0,,,2.0,,6.0,3.0,9.0,0,,14.0,1.0,2.0,1.0,
2019-20,8243618,22,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243610,23,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,2.0,9.0,4.0,13.0,1.0,,2.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,1.0,74.0,,,,,,,7.0,,6.8,,,1.0,,,,,,4.0,,11.0,6.0,17.0,1,1.0,25.0,2.0,2.0,,
2019-20,8243610,23,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,1.0,,,19.0,4.0,22.0,1.0,,3.0,,,2.0,,,,2.0,7.0,5.0,,,,,,,,,2.0,90.0,1.0,,,,,,18.0,,6.6,,,,,,7.0,6.0,,1.0,,29.0,5.0,28.0,3,1.0,50.0,,1.0,3.0,1.0
2019-20,8243610,23,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,2.0,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,16.0,,,,,,,4.0,,6.6,,,1.0,,,,,,,,5.0,1.0,6.0,1,,8.0,1.0,,,
2019-20,8243610,23,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,6.0,3.0,9.0,9.0,1.0,3.0,,,,1.0,,,,16.0,2.0,,,2.0,,1.0,,,,,90.0,1.0,,,,,,16.0,,6.5,,,2.0,,1.0,5.0,3.0,,1.0,2.0,14.0,4.0,15.0,3,,38.0,3.0,,1.0,
2019-20,8243610,23,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,3.0,28.0,28.0,56.0,4.0,,11.0,,,,,,,2.0,7.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,25.0,,6.9,,,,,2.0,2.0,3.0,,7.0,1.0,41.0,35.0,73.0,0,2.0,98.0,1.0,2.0,1.0,1.0
2019-20,8243638,24,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,1.0,11.0,11.0,22.0,5.0,1.0,7.0,,,,2.0,,,1.0,11.0,7.0,,,1.0,,,,,,,90.0,,,,,,,13.0,,6.5,,,,,1.0,3.0,1.0,,2.0,1.0,17.0,14.0,30.0,0,3.0,44.0,1.0,2.0,1.0,2.0
2019-20,8243638,24,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,,,,6.0,8.0,14.0,4.0,,3.0,,,,,,,2.0,8.0,6.0,,,,,,,,,,81.0,,,,,,,21.0,,6.5,,,,,,5.0,7.0,,,,19.0,9.0,21.0,0,1.0,42.0,2.0,2.0,3.0,
2019-20,8243638,24,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243638,24,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,5.0,5.0,10.0,7.0,3.0,5.0,,,,3.0,,,2.0,15.0,7.0,,,,,1.0,,,1.0,,89.0,1.0,,,,,,18.0,,6.6,,,,,2.0,3.0,3.0,,,,13.0,6.0,16.0,1,3.0,39.0,4.0,1.0,,3.0
2019-20,8243638,24,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,3.0,14.0,19.0,33.0,1.0,1.0,6.0,,,,,,,3.0,4.0,11.0,,,,,,,,,,90.0,,,,,,,18.0,,7.0,,,,,3.0,2.0,4.0,,5.0,,20.0,21.0,37.0,0,5.0,81.0,4.0,3.0,2.0,3.0
2019-20,8243646,25,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,1.0,,,9.0,5.0,13.0,4.0,2.0,3.0,,,1.0,,,,1.0,6.0,6.0,,,1.0,,,,,,1.0,89.0,,,,,,,6.0,,7.0,,,1.0,,,2.0,1.0,,,1.0,13.0,6.0,18.0,2,2.0,28.0,,,2.0,2.0
2019-20,8243646,25,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,2.0,,,16.0,4.0,18.0,2.0,,5.0,,2.0,,1.0,,,1.0,7.0,1.0,,,,,,,,,2.0,90.0,1.0,,,,,,11.0,,6.0,,,2.0,,1.0,4.0,3.0,,,,19.0,8.0,24.0,3,,38.0,,,1.0,
2019-20,8243646,25,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243646,25,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2019-20,8243646,25,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,7.0,2.0,9.0,4.0,,,,,1.0,3.0,,,2.0,12.0,6.0,,,,,,,,1.0,1.0,90.0,,,,,,,17.0,,6.4,,,,,,4.0,1.0,,1.0,,9.0,2.0,10.0,1,5.0,40.0,8.0,,1.0,3.0
2019-20,8243646,25,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,5.0,6.0,11.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,45.0,,,,,,,4.0,,6.7,,,,,,1.0,3.0,,,,8.0,6.0,11.0,0,,23.0,,1.0,1.0,
2019-20,8243653,26,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,3.0,,3.0,1.0,,,1.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,,1.0,12.0,1.0,,,,,,,,8.4,,,,,,,,,,,3.0,,3.0,1,,4.0,,,,
2019-20,8243653,26,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,21.0,6.0,27.0,1.0,1.0,2.0,,,1.0,,,,,2.0,4.0,,,,,1.0,,1.0,3.0,,90.0,2.0,,,,,,9.0,,7.9,,,1.0,,2.0,2.0,4.0,,,,28.0,6.0,30.0,4,1.0,48.0,1.0,1.0,1.0,1.0
2019-20,8243653,26,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,3.0,,,37.0,5.0,39.0,2.0,2.0,10.0,3.0,,,,,,3.0,6.0,7.0,,,,2.0,1.0,,,1.0,4.0,90.0,2.0,,,,,,18.0,,9.7,,,1.0,,,3.0,7.0,,1.0,,46.0,8.0,47.0,3,2.0,75.0,1.0,1.0,2.0,2.0
2019-20,8243653,26,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,4.0,9.0,13.0,,1.0,1.0,,1.0,,1.0,,,2.0,5.0,3.0,,,1.0,,,,1.0,1.0,,85.0,1.0,,,,,,10.0,,6.4,,,1.0,,,1.0,,,,,7.0,10.0,17.0,2,1.0,33.0,3.0,1.0,,1.0
2019-20,8243653,26,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243653,26,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,27.0,12.0,39.0,,,3.0,1.0,,,,,,,5.0,9.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,,17.0,,7.5,,,2.0,,1.0,10.0,7.0,,2.0,,36.0,14.0,43.0,2,1.0,74.0,2.0,2.0,6.0,
2019-20,8243732,27,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243732,27,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,13.0,8.0,21.0,1.0,1.0,6.0,,,,,,,,2.0,5.0,,,1.0,,2.0,,,2.0,,90.0,2.0,,,,,,12.0,,8.5,,,,,2.0,1.0,2.0,,,,22.0,8.0,28.0,2,2.0,44.0,1.0,2.0,,2.0
2019-20,8243732,27,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,2.0,,1.0,18.0,7.0,23.0,1.0,1.0,6.0,,,,,,,2.0,7.0,3.0,,,1.0,1.0,,,,,4.0,90.0,1.0,,,,,,13.0,,6.9,,,,,1.0,4.0,5.0,,1.0,1.0,24.0,8.0,27.0,1,1.0,43.0,,,1.0,1.0
2019-20,8243732,27,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,7.0,7.0,14.0,2.0,2.0,2.0,,,,1.0,,,1.0,10.0,4.0,,,3.0,,1.0,,1.0,,,90.0,1.0,,,,,,11.0,,7.1,,,2.0,,1.0,3.0,,,,,11.0,7.0,18.0,3,1.0,35.0,3.0,1.0,,1.0
2019-20,8243732,27,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,1.0,,1.0,18.0,20.0,37.0,3.0,,5.0,1.0,,,,,,1.0,7.0,2.0,,,,1.0,,,,,2.0,72.0,,,,,,,12.0,,6.6,,,,,,4.0,1.0,,2.0,1.0,18.0,23.0,40.0,0,1.0,63.0,4.0,,1.0,
2019-20,8674008,28,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,3.0,5.0,8.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,23.0,,,,,,,2.0,,6.5,,,,,,,,,,,5.0,5.0,10.0,0,,11.0,,1.0,,
2019-20,8674008,28,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,7.0,3.0,10.0,,,3.0,,,,3.0,,,,3.0,1.0,,,,,,,,,,90.0,,,,,,,4.0,,6.3,,,2.0,,,,1.0,,,,9.0,5.0,13.0,2,1.0,22.0,,,,
2019-20,8674008,28,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,1.0,4.0,7.0,11.0,,,2.0,,,,,,,2.0,2.0,4.0,,,,,,,,,1.0,67.0,,,,,,,9.0,,6.8,,,1.0,,,1.0,,,1.0,2.0,8.0,7.0,15.0,1,2.0,30.0,2.0,1.0,1.0,1.0
2019-20,8674008,28,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,9.0,12.0,20.0,4.0,,4.0,,,,1.0,,,,7.0,,,,1.0,,,,,,1.0,90.0,,,,,,,9.0,,6.1,,,,,,1.0,4.0,,,3.0,12.0,14.0,22.0,0,,34.0,2.0,,,
2019-20,8243687,29,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,4.0,2.0,6.0,1.0,,3.0,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,31.0,1.0,,,,,,5.0,,7.3,,,,,1.0,1.0,,,1.0,,7.0,2.0,9.0,1,,15.0,1.0,,1.0,
2019-20,8243687,29,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,2.0,,,17.0,11.0,26.0,4.0,4.0,4.0,1.0,,1.0,2.0,,,1.0,10.0,6.0,,,3.0,,,,,,2.0,90.0,,,,,,,16.0,,6.8,,,,,,2.0,3.0,,1.0,,28.0,13.0,38.0,1,,49.0,2.0,,2.0,
2019-20,8243687,29,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,,,1.0,23.0,3.0,26.0,,2.0,1.0,,,2.0,,,,1.0,4.0,5.0,,,,,,,,,,69.0,,,,,,,16.0,,6.5,,,,,,4.0,4.0,,1.0,1.0,31.0,3.0,30.0,2,1.0,50.0,3.0,1.0,1.0,
2019-20,8243687,29,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,6.0,4.0,10.0,1.0,1.0,,,1.0,,,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,59.0,1.0,,,,,,9.0,,6.3,,,,,1.0,2.0,,,,1.0,9.0,6.0,15.0,1,,25.0,2.0,1.0,1.0,
2019-20,8243687,29,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243687,29,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,21.0,21.0,42.0,2.0,3.0,4.0,1.0,,,1.0,,,,4.0,8.0,,,,,,,,,3.0,90.0,,,,,,,12.0,,7.6,,,,,1.0,4.0,5.0,,1.0,,30.0,22.0,47.0,0,1.0,68.0,,1.0,3.0,1.0
2019-20,8684149,30,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,2.0,6.0,12.0,18.0,1.0,,4.0,,,1.0,2.0,,,1.0,5.0,2.0,,,1.0,,,,,,,78.0,1.0,,,,,,4.0,,6.7,,,,,2.0,,,,2.0,,8.0,12.0,20.0,2,,30.0,1.0,2.0,,
2019-20,8684149,30,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,13.0,2.0,15.0,,,4.0,,,2.0,,,,2.0,4.0,3.0,,,,,,,,,1.0,90.0,3.0,,,,,,11.0,,7.4,,,2.0,,1.0,3.0,3.0,,,2.0,16.0,4.0,17.0,7,1.0,38.0,1.0,1.0,1.0,
2019-20,8684149,30,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,1.0,,,14.0,8.0,21.0,,1.0,2.0,,,,1.0,,,1.0,7.0,3.0,,,1.0,,1.0,,,,1.0,87.0,1.0,,,,,,15.0,,7.0,,,,,,5.0,5.0,,,1.0,18.0,9.0,22.0,1,,41.0,5.0,1.0,1.0,
2019-20,8684149,30,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,3.0,1.0,4.0,1.0,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,12.0,,,,,,,1.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,1.0,7.0,1.0,1.0,,1.0
2019-20,8684149,30,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684149,30,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,14.0,11.0,25.0,,,2.0,,,1.0,1.0,,,2.0,6.0,6.0,,,1.0,1.0,,,1.0,,1.0,87.0,,,,,,,10.0,,6.9,,,1.0,,,5.0,2.0,,1.0,1.0,17.0,12.0,27.0,2,,48.0,,3.0,3.0,
2019-20,8684163,31,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,11.0,1.0,,,,,,1.0,,6.8,,,1.0,,,,,,,,,,,3,,5.0,,1.0,,
2019-20,8684163,31,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,1.0,6.0,2.0,8.0,,2.0,3.0,,1.0,,1.0,,,,1.0,4.0,,,,,,,1.0,,,90.0,2.0,,,,,,10.0,,6.8,,,1.0,,,,2.0,,1.0,,13.0,3.0,14.0,3,1.0,24.0,1.0,1.0,,1.0
2019-20,8684163,31,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,1.0,,1.0,4.0,3.0,6.0,4.0,,4.0,,,,,,,1.0,7.0,1.0,,,1.0,,,,,,1.0,64.0,,,,,,,5.0,,6.7,,,,,,1.0,2.0,,1.0,,6.0,3.0,7.0,0,,18.0,1.0,1.0,,
2019-20,8684163,31,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,3.0,4.0,7.0,1.0,1.0,1.0,,,,,,,5.0,11.0,4.0,,,5.0,,1.0,,,1.0,,79.0,1.0,,,,,,10.0,,7.1,,,1.0,,1.0,2.0,,,1.0,,6.0,5.0,11.0,2,,25.0,1.0,1.0,2.0,
2019-20,8684163,31,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,1.0,16.0,10.0,25.0,3.0,,4.0,,,,,,,3.0,8.0,4.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,16.0,,6.5,,,,,1.0,3.0,2.0,,1.0,1.0,23.0,12.0,33.0,0,,52.0,2.0,2.0,2.0,
2019-20,8684171,32,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,10.0,6.0,16.0,1.0,2.0,1.0,,1.0,,1.0,,,4.0,9.0,6.0,,,2.0,,,,,1.0,,76.0,1.0,,,,,,8.0,,6.4,,,1.0,,,1.0,,,,,10.0,7.0,17.0,2,3.0,33.0,2.0,2.0,,1.0
2019-20,8684171,32,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,12.0,3.0,15.0,1.0,4.0,4.0,1.0,,,3.0,,,1.0,5.0,5.0,,,,1.0,2.0,,,,1.0,82.0,4.0,,,,,,11.0,,9.2,,,,,,,1.0,,,,20.0,3.0,22.0,4,1.0,33.0,2.0,,,1.0
2019-20,8684171,32,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,8.0,,,,,,,1.0,,6.6,,,1.0,,,1.0,,,,,3.0,,3.0,1,1.0,7.0,,,,
2019-20,8684171,32,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,14.0,,,,,,,3.0,,6.8,,,,,,1.0,,,,,6.0,1.0,7.0,0,,10.0,,1.0,1.0,
2019-20,8684171,32,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692236,33,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,2.0,2.0,4.0,1.0,,2.0,,,,,,,,1.0,3.0,,,,,1.0,,,,,13.0,1.0,,,,,,1.0,,7.6,,,,,1.0,1.0,,,,,2.0,2.0,4.0,1,1.0,10.0,1.0,1.0,1.0,
2019-20,8692236,33,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,1.0,21.0,3.0,24.0,2.0,2.0,4.0,1.0,,,1.0,,,2.0,5.0,7.0,,,,,,,,,1.0,90.0,1.0,1.0,,,,,16.0,,7.3,,,,,,1.0,2.0,,4.0,,32.0,4.0,34.0,1,2.0,50.0,2.0,2.0,1.0,2.0
2019-20,8692236,33,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,1.0,4.0,5.0,9.0,2.0,1.0,4.0,,,1.0,,,,1.0,4.0,4.0,,,,,,,1.0,,,83.0,1.0,,,,,,7.0,,7.0,,,1.0,,1.0,3.0,1.0,,1.0,,7.0,5.0,11.0,3,,25.0,2.0,1.0,2.0,
2019-20,8692236,33,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,7.0,3.0,10.0,,1.0,3.0,,,,,,,1.0,1.0,4.0,,,,,1.0,,,,,76.0,1.0,,,,,,14.0,,7.3,,,,,,,1.0,,2.0,,16.0,4.0,19.0,1,3.0,30.0,3.0,,,1.0
