season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436489,12,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,2.0,33.0,5.0,37.0,1.0,,,5.0,1.0,,3.0,,,,5.0,4.0,,,0.242904,0.2854,0.5789,1.0,1.0,1.0,,,,,4.0,,83.0,2.0,,,,,13.0,,,9.0,,,1.0,,,,5.0,5.0,,2.0,,41.0,5.0,41.0,,,6,,64.0,2.0,2.0,2.0,
2024-25,12436914,13,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,14.0,5.0,18.0,2.0,,,2.0,1.0,,1.0,,,1.0,4.0,1.0,,,0.225837,0.6912,0.9658,,1.0,1.0,,,,,2.0,,85.0,1.0,,,,,12.0,,,8.2,,,,,,1.0,1.0,3.0,,2.0,,20.0,6.0,23.0,,,2,,36.0,3.0,1.0,,
2024-25,12436914,13,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,5.0,,5.0,1.0,,,,,,,1.0,,1.0,4.0,,,,0.012385,0.1764,,1.0,0.0,,,,,,1.0,,16.0,,,,,,1.0,,,6.7,,,2.0,,,,,,,,,5.0,,5.0,,,2,,9.0,,,,
2024-25,12436914,13,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,4.0,4.0,8.0,,,,3.0,,,,,,1.0,3.0,2.0,,,0.00215257,0.0469,,,0.0,,,,,1.0,,,16.0,,,,,,4.0,,,6.6,,,1.0,,,,2.0,,,,,5.0,4.0,9.0,,,1,,16.0,,2.0,,
2024-25,12436914,13,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,16.0,6.0,22.0,3.0,2.0,,2.0,,,1.0,,,1.0,7.0,2.0,,,0.00871365,0.6584,0.3736,3.0,0.0,1.0,,,,,,,90.0,1.0,,,,,5.0,,,7.2,,,,,,,,1.0,,,,20.0,6.0,25.0,,,2,,30.0,,,,
2024-25,12436914,13,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436914,13,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,4.0,,,24.0,2.0,22.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,3.0,8.0,5.0,,,1.1112,0.8679,0.7726,1.0,2.0,1.0,,,,,4.0,,74.0,1.0,,,,1.0,18.0,,,9.2,,,1.0,,,,3.0,6.0,,,,34.0,4.0,32.0,,,3,1.0,51.0,,1.0,2.0,
2024-25,12436935,14,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,4.0,1.0,5.0,,,,1.0,,,1.0,1.0,,1.0,4.0,2.0,,,0.00777446,0.0544,,,0.0,,,,,,,,19.0,,,,,,5.0,,,6.5,,,,,,,3.0,1.0,,1.0,,6.0,1.0,6.0,,,1,1.0,15.0,,,1.0,1.0
2024-25,12436935,14,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436935,14,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436935,14,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,11.0,3.0,14.0,3.0,1.0,,1.0,,1.0,,,,1.0,8.0,6.0,,,0.0211099,0.2547,0.3522,3.0,0.0,,,,,,,,90.0,1.0,,,,,5.0,,,6.5,,,,,,,1.0,,,,1.0,14.0,3.0,17.0,,,1,2.0,27.0,,3.0,,1.0
2024-25,12436935,14,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,4.0,2.0,6.0,1.0,,,,,1.0,,,,,4.0,,,,0.00072158,0.1715,0.4352,,0.0,,,,,,,,71.0,1.0,,,,,10.0,,,6.2,,,1.0,,,1.0,3.0,2.0,,2.0,,8.0,3.0,9.0,,,2,,21.0,2.0,,,
2024-25,12436935,14,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,4.0,,,17.0,3.0,16.0,1.0,,,2.0,1.0,,,1.0,,3.0,9.0,6.0,,,0.163878,0.1281,0.3932,2.0,0.0,,,,,,3.0,,90.0,1.0,,,,,16.0,,,7.5,,,,,,,4.0,9.0,,,,26.0,4.0,21.0,,,1,3.0,45.0,1.0,1.0,2.0,2.0
2024-25,12436459,15,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,10.0,5.0,15.0,,,,3.0,,,,,,,1.0,3.0,,,0.146397,0.0246,0.032,,0.0,,,,,1.0,1.0,,60.0,1.0,,,,,12.0,,,7.3,,,,,,1.0,3.0,2.0,,4.0,,19.0,5.0,22.0,,,1,,35.0,2.0,1.0,2.0,
2024-25,12436459,15,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436459,15,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,5.752e-05,,,,0.0,,,,,,,,16.0,,,,,,5.0,,,6.6,,,,,,,,,,1.0,,5.0,1.0,6.0,,,0,1.0,8.0,,,,1.0
2024-25,12436459,15,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,13.0,2.0,15.0,,2.0,,,1.0,1.0,,,,2.0,3.0,3.0,,,0.0146376,0.3432,,1.0,1.0,,,,,,1.0,,74.0,,,,,,6.0,,,6.9,,,3.0,,,,,,,,2.0,14.0,3.0,17.0,,,3,,26.0,2.0,1.0,,
2024-25,12436459,15,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,1.0,,,6.0,3.0,8.0,2.0,,,4.0,,,,,,2.0,8.0,2.0,,,0.00900847,,,1.0,0.0,,,,,,,,30.0,,,,,,12.0,,,6.4,,,,,,,4.0,6.0,,,1.0,13.0,3.0,10.0,,,0,1.0,25.0,,,1.0,1.0
2024-25,12436459,15,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,25.0,6.0,30.0,1.0,1.0,,4.0,1.0,,,,,3.0,9.0,7.0,,,0.112243,0.0944,0.0399,1.0,0.0,,,,,,1.0,,90.0,1.0,,,,,24.0,,,7.5,,,1.0,,,1.0,7.0,13.0,,,,41.0,6.0,34.0,,,2,,71.0,1.0,3.0,3.0,
2024-25,12436438,16,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,True,2.0,,,8.0,1.0,7.0,,,,,,,,,,,2.0,2.0,,,0.16928,,,,0.0,,,,,,1.0,,16.0,,,,,,7.0,,,6.8,,,,,,,4.0,3.0,,,1.0,11.0,1.0,9.0,,,0,,21.0,2.0,,2.0,
2024-25,12436438,16,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,1.0,5.0,2.0,7.0,,,,,,,1.0,,,1.0,2.0,,,,0.0212487,0.1458,,1.0,0.0,,,,,,,,21.0,,,,,,4.0,,,6.7,,,1.0,,,,,2.0,,1.0,,7.0,2.0,7.0,,,2,,13.0,,,,
2024-25,12436438,16,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,22.0,4.0,26.0,1.0,4.0,,1.0,,,,,,1.0,4.0,5.0,,,0.0921358,0.0609,0.3749,1.0,0.0,,,,,,2.0,,90.0,1.0,,,,,7.0,,,7.1,,,,,,,1.0,,,,,22.0,6.0,28.0,,,1,,39.0,2.0,1.0,,
2024-25,12436438,16,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,18.0,6.0,23.0,,,,4.0,,,1.0,,,2.0,7.0,1.0,,,0.102049,0.1218,0.1149,,0.0,,,,,,2.0,,74.0,1.0,,,,,14.0,,,6.7,,,,,,,5.0,3.0,,,1.0,22.0,7.0,26.0,,,2,,45.0,2.0,1.0,,
2024-25,12436438,16,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,3.0,,1.0,34.0,6.0,37.0,,1.0,,4.0,1.0,,2.0,,,2.0,3.0,11.0,,,0.560256,0.3318,0.3737,,0.0,,,,,,3.0,,90.0,1.0,,,,,18.0,,,8.3,,,,,,,7.0,10.0,,3.0,2.0,48.0,6.0,44.0,,,3,2.0,78.0,1.0,2.0,6.0,1.0
2024-25,12436464,17,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,1.0,,,12.0,5.0,16.0,,1.0,,3.0,1.0,,1.0,,,2.0,4.0,2.0,,,0.117978,0.0163,,1.0,0.0,,,,,1.0,1.0,,66.0,,,,,,13.0,,,6.8,,,,,,2.0,1.0,1.0,,,,17.0,6.0,22.0,,,1,1.0,37.0,4.0,,,
2024-25,12436464,17,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,7.0,5.0,12.0,2.0,4.0,,2.0,,1.0,1.0,,,3.0,7.0,7.0,,,0.00589153,0.8164,1.5763,1.0,0.0,2.0,,,1.0,1.0,,,86.0,3.0,,,,,10.0,,,8.5,,,1.0,,,2.0,2.0,,,,,10.0,5.0,15.0,,,5,1.0,40.0,2.0,1.0,1.0,1.0
2024-25,12436464,17,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,14.0,5.0,19.0,3.0,3.0,,4.0,,,,,,,4.0,5.0,,,0.0117205,0.8801,0.9928,,0.0,1.0,,,,1.0,1.0,,58.0,1.0,,,,,6.0,,,7.6,,,1.0,,,3.0,2.0,,,,,16.0,8.0,24.0,,,2,1.0,35.0,,,1.0,1.0
2024-25,12436464,17,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,4.0,,,13.0,6.0,15.0,,1.0,,3.0,,,,2.0,,3.0,10.0,4.0,,,0.52625,0.6643,0.9209,,0.0,1.0,,,,,3.0,,90.0,1.0,,,,,22.0,,,7.2,,,,,,,6.0,7.0,,,,23.0,7.0,23.0,,,1,2.0,51.0,3.0,,1.0,2.0
2024-25,12436464,17,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.00024253,,,,0.0,,,,,,,,24.0,,,,,,4.0,,,6.5,,,,,,,,2.0,,,,4.0,1.0,3.0,,,0,,6.0,1.0,,,
2024-25,12436472,18,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,,30.0,7.0,36.0,,,,6.0,2.0,,2.0,2.0,,2.0,4.0,5.0,,,0.503604,0.1514,,,1.0,,,,,,2.0,,90.0,,,,,,12.0,,,7.7,,,,,,,1.0,5.0,,,,37.0,8.0,40.0,,,2,4.0,59.0,,,1.0,2.0
2024-25,12436472,18,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,1.0,,,14.0,3.0,16.0,4.0,,,1.0,,,,,,,5.0,2.0,,,0.0955572,,,2.0,0.0,,,,,,1.0,,72.0,,,,,,5.0,,,6.7,,,,,,1.0,1.0,1.0,,,1.0,18.0,3.0,20.0,,,0,2.0,30.0,,,,
2024-25,12436472,18,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,36.0,16.0,52.0,3.0,3.0,,1.0,,1.0,,,,1.0,6.0,3.0,,,0.0789982,1.0322,1.0752,2.0,0.0,1.0,,,,,1.0,,90.0,2.0,1.0,,,,11.0,,,7.5,,,,,,,,1.0,,,,44.0,16.0,59.0,,,2,,71.0,2.0,,,
2024-25,12436472,18,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,19.0,2.0,21.0,3.0,1.0,,4.0,,,,,,2.0,12.0,7.0,,,0.0663642,,,2.0,0.0,,,,,,,,90.0,,,,,,16.0,,,6.5,,,,,,,7.0,4.0,,,,26.0,3.0,25.0,,,0,2.0,44.0,1.0,2.0,2.0,2.0
2024-25,12436410,19,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,1.0,,,,0.0004292,,,,0.0,,,,,,,,12.0,,,,,,3.0,,,6.4,,,,,,,1.0,,,1.0,,3.0,1.0,4.0,,,0,,6.0,1.0,,,
2024-25,12436410,19,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,21.0,4.0,25.0,2.0,1.0,,2.0,,,,1.0,,2.0,6.0,6.0,,,0.141774,0.782,0.6716,1.0,0.0,1.0,,,,,,,89.0,2.0,,,,,15.0,,,8.1,,,1.0,,,1.0,4.0,2.0,,1.0,2.0,28.0,6.0,32.0,,,3,1.0,51.0,3.0,,4.0,
2024-25,12436410,19,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,12.0,4.0,16.0,1.0,3.0,,4.0,,,3.0,1.0,,,2.0,6.0,,,0.330817,0.3851,0.8841,,0.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,14.0,,,8.0,,,,,,2.0,1.0,3.0,,1.0,1.0,20.0,5.0,22.0,,,4,1.0,44.0,2.0,1.0,1.0,1.0
2024-25,12436410,19,3,Arsenal,Away,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,22.0,9.0,31.0,,1.0,,4.0,,,2.0,,,,1.0,4.0,,,0.0654308,0.0908,,1.0,0.0,,,,,,,,90.0,,,,,,7.0,,,7.2,,,1.0,,,1.0,1.0,2.0,,,,28.0,9.0,35.0,,,3,1.0,49.0,,1.0,1.0,1.0
2024-25,12436528,20,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,14.0,10.0,24.0,5.0,3.0,,3.0,,2.0,,2.0,,1.0,12.0,6.0,,,0.128593,0.4618,0.2555,3.0,0.0,,,,,,2.0,,90.0,1.0,,,,,9.0,,,6.4,,,1.0,,,1.0,2.0,,,,2.0,15.0,12.0,27.0,,,2,1.0,42.0,4.0,1.0,1.0,1.0
2024-25,12436528,20,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,1.0,5.0,4.0,9.0,,,,1.0,,,,1.0,,1.0,4.0,3.0,,,0.00779774,,,,0.0,,,,,,,,45.0,,,,,,7.0,,,6.5,,,,,,,3.0,,,1.0,,7.0,4.0,11.0,,,0,1.0,20.0,2.0,1.0,1.0,
2024-25,12436528,20,3,Arsenal,Away,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,3,Arsenal,Away,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,14.0,7.0,21.0,,,,2.0,,1.0,1.0,1.0,,,4.0,4.0,,,0.032872,0.2748,0.084,2.0,0.0,1.0,,,,,1.0,,77.0,1.0,,,,,16.0,,,7.4,,,1.0,,,1.0,4.0,3.0,,2.0,,25.0,7.0,29.0,,,3,,45.0,3.0,2.0,2.0,
2024-25,12436511,21,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,20.0,,20.0,1.0,,,2.0,,,2.0,,,2.0,7.0,7.0,,,0.0278354,0.1276,,2.0,0.0,,,,,1.0,,,61.0,,,,,,13.0,,,7.1,,,,,,2.0,2.0,1.0,,,1.0,26.0,,25.0,,,2,5.0,47.0,3.0,2.0,,3.0
2024-25,12436511,21,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,7.0,5.0,12.0,4.0,2.0,,1.0,,2.0,1.0,1.0,,3.0,12.0,4.0,,,0.00582379,0.3968,0.0405,2.0,0.0,,,,,,,,90.0,1.0,,,,,17.0,,,5.9,,,1.0,,,,3.0,1.0,,,1.0,16.0,5.0,20.0,,,3,,39.0,3.0,1.0,1.0,
2024-25,12436511,21,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,11.0,1.0,12.0,1.0,,,3.0,,,1.0,,,,3.0,1.0,,,0.0471715,0.044,,1.0,0.0,,,,,,1.0,,29.0,,,,,,3.0,,,6.7,,,,,,,2.0,,,,,13.0,1.0,14.0,,,1,,18.0,,,1.0,
2024-25,12436511,21,3,Arsenal,Home,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,3,Arsenal,Home,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436443,22,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,3.0,,3.0,21.0,5.0,23.0,,,,4.0,2.0,,2.0,1.0,,2.0,5.0,5.0,,,0.429887,0.1998,0.2389,1.0,2.0,,,,,1.0,3.0,,90.0,2.0,,,,,21.0,,,8.4,,,2.0,,,,3.0,11.0,,4.0,1.0,35.0,6.0,30.0,,,6,1.0,62.0,1.0,2.0,2.0,
2024-25,12436443,22,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,9.0,3.0,12.0,,,,,,,1.0,,,1.0,2.0,3.0,,,0.0160977,0.2362,,1.0,0.0,,,,,,,,8.0,,,,,,2.0,,,7.0,,,,,,,2.0,,,,,10.0,3.0,13.0,,,1,,18.0,,1.0,2.0,
2024-25,12436443,22,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,1.0,,,16.0,1.0,16.0,,2.0,,,,,,,,,3.0,2.0,,,0.0273811,0.1955,0.1809,3.0,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,7.0,,,7.4,,,2.0,,,1.0,1.0,3.0,,,2.0,19.0,1.0,17.0,,,3,,32.0,3.0,1.0,,
2024-25,12436443,22,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,8.0,2.0,10.0,1.0,,,1.0,,,,,,2.0,6.0,1.0,,,0.136722,0.4736,0.817,,0.0,1.0,,,,,,,82.0,2.0,,,,,16.0,,,7.2,,,1.0,,,,3.0,4.0,,,,16.0,3.0,15.0,,,3,,31.0,2.0,1.0,,
2024-25,12436443,22,3,Arsenal,Home,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436443,22,3,Arsenal,Home,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,2.0,,,19.0,4.0,21.0,2.0,,,4.0,2.0,,,1.0,,3.0,8.0,6.0,,,0.226996,,,,0.0,,,,,1.0,2.0,,90.0,,,,,,16.0,,,7.2,,,,,,,3.0,8.0,,,,30.0,4.0,26.0,,,0,,51.0,,5.0,1.0,
2024-25,12436909,23,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,4.0,2.0,6.0,5.0,5.0,,3.0,,3.0,,2.0,,2.0,11.0,9.0,,,0.0032757,0.5276,0.0504,1.0,0.0,,,,,,,,90.0,1.0,,,,,16.0,,,6.6,,,2.0,,,1.0,3.0,,,,,12.0,2.0,14.0,,,3,3.0,38.0,3.0,,1.0,1.0
2024-25,12436909,23,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,15.0,,15.0,3.0,,,3.0,,,,3.0,,1.0,14.0,5.0,,,0.020677,,,1.0,0.0,,,,,,1.0,,87.0,,,,,,21.0,,,6.3,,,,,,1.0,9.0,1.0,,,,20.0,4.0,23.0,,,0,,48.0,2.0,2.0,3.0,
2024-25,12436909,23,3,Arsenal,Away,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436913,24,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,9.0,6.0,15.0,,,,1.0,,,,,,4.0,5.0,4.0,,,0.00532254,,,,0.0,,,,,,,,84.0,,,,,,11.0,,,6.8,,,,,,2.0,4.0,1.0,,2.0,,12.0,6.0,17.0,,,0,,38.0,3.0,1.0,3.0,
2024-25,12436913,24,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,4.0,,4.0,,,,,,,,,,,,,,,0.00915806,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,0,,4.0,,,,
2024-25,12436913,24,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,17.0,9.0,26.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,3.0,5.0,,,0.252354,0.4936,0.7608,,1.0,1.0,,,,,1.0,,89.0,2.0,,,,,3.0,,,8.2,,,1.0,,,1.0,,,,,1.0,19.0,9.0,28.0,,,4,1.0,37.0,1.0,2.0,,
2024-25,12436913,24,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,12.0,2.0,14.0,,,,2.0,,,,,,2.0,2.0,,,,0.0570461,0.1669,0.2852,,1.0,,,,,,2.0,,90.0,1.0,,,,,9.0,,,7.1,,,,,,,,2.0,,1.0,2.0,16.0,3.0,17.0,,,1,,26.0,2.0,,,
2024-25,12436943,25,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,11.0,2.0,12.0,2.0,,,4.0,1.0,1.0,,1.0,,1.0,5.0,3.0,,,0.203416,0.2249,0.3099,1.0,1.0,,,,,,1.0,,89.0,1.0,,,,,8.0,,,7.0,,,,,,,1.0,2.0,,2.0,2.0,15.0,2.0,15.0,,,1,,27.0,3.0,2.0,1.0,
2024-25,12436943,25,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,16.0,3.0,19.0,,1.0,,2.0,,,1.0,,,2.0,5.0,1.0,,,0.0613069,0.0221,,1.0,0.0,,,,,,1.0,,69.0,,,,,,13.0,,,6.5,,,,,,,2.0,1.0,,2.0,2.0,22.0,3.0,24.0,,,1,,36.0,2.0,,,
2024-25,12436943,25,3,Arsenal,Away,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436960,26,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,,23.0,1.0,23.0,1.0,2.0,,1.0,,,1.0,1.0,,2.0,5.0,7.0,,,0.216312,0.3098,0.1102,1.0,0.0,,,,,,3.0,,90.0,1.0,,,,,17.0,,,7.7,,,3.0,,,,1.0,7.0,,3.0,,33.0,1.0,27.0,,,5,1.0,55.0,4.0,3.0,1.0,1.0
2024-25,12436960,26,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,1.0,,,8.0,,7.0,,,,,,,1.0,,,1.0,2.0,,,,0.115253,0.1362,,1.0,0.0,,,,,,1.0,,9.0,,,,,,6.0,,,6.6,,,,,,,,2.0,,,,12.0,,10.0,,,1,,15.0,,,,
2024-25,12436960,26,3,Arsenal,Home,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436974,27,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,35.0,5.0,40.0,1.0,,,3.0,,,2.0,1.0,,,7.0,5.0,,,0.0666112,0.0351,,4.0,0.0,,,,,,4.0,,90.0,,,,,,16.0,,,7.3,,,,,,,3.0,3.0,,3.0,,45.0,6.0,48.0,,,2,1.0,65.0,3.0,3.0,1.0,
2024-25,12436974,27,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,1.0,,,4.0,,3.0,,,,,,,,,,,1.0,,,,0.0430478,,,2.0,0.0,,,,,,,,13.0,,,,,,2.0,,,6.5,,,,,,,,2.0,,,,5.0,,3.0,,,0,,6.0,1.0,,,
2024-25,12436974,27,3,Arsenal,Away,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436974,27,3,Arsenal,Away,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
