season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576123,21,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,3.0,2.0,8.0,10.0,,,13.0,,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,5.0,1.0,7.5,,2.0,,,2.0,,,1.0,8.0,,5.0,10.0,15.0,0,,30.0,,1.0,,
2021-22,9576316,22,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576316,22,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,2.0,2.0,2.0,5.0,7.0,,,18.0,,,,,,,,,2.0,,,,,,,2.0,,,,,90.0,,,,,,,11.0,2.0,8.8,7.0,9.0,,,4.0,1.0,,2.0,13.0,,12.0,6.0,18.0,0,,45.0,,1.0,1.0,
2021-22,9576316,22,39,Wolverhampton_Wanderers,Home,980633,242510,Louie Moulden,louie-moulden,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576451,23,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576451,23,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,3.0,3.0,1.0,7.0,8.0,,1.0,12.0,,,,,,,,,3.0,,,,,,,1.0,,,,,90.0,,,,,,,14.0,,6.5,,,,,,,,3.0,16.0,,12.0,9.0,21.0,0,,31.0,,2.0,,
2021-22,9576290,24,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576290,24,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,4.0,4.0,13.0,17.0,,,6.0,,,,,,,,,,,,,,,-0.1646,,,,,,90.0,,,,,,,4.0,1.0,6.6,1.0,1.0,,,2.0,,,1.0,8.0,,8.0,13.0,21.0,0,,27.0,,,,
2021-22,9576295,25,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,2.0,5.0,3.0,10.0,13.0,,1.0,13.0,,,,,,,,,2.0,,,,,,0.5078,,,,,,90.0,,,,,,,18.0,1.0,8.7,6.0,7.0,,,4.0,,,2.0,22.0,,17.0,13.0,30.0,0,1.0,47.0,1.0,,,
2021-22,9576223,26,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,4.0,3.0,10.0,13.0,,1.0,11.0,,,,,,,,,1.0,,,,,,1.5202,4.0,,,,,90.0,,,,,,,6.0,1.0,7.8,3.0,6.0,,,2.0,,,,10.0,,6.0,13.0,19.0,0,,40.0,,,,
2021-22,9576201,27,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,5.0,2.0,28.0,30.0,,,9.0,,,,,,,,,,,,,,,0.7194,1.0,,,,,90.0,,,,,,,12.0,,6.9,2.0,3.0,,,2.0,,,,17.0,,9.0,33.0,42.0,0,,52.0,,,,
2021-22,9576288,28,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,2.0,1.0,19.0,20.0,,,8.0,,,,,,,,,1.0,,,,,,1.6859,,,,,,90.0,,,,,1.0,,4.0,,7.7,5.0,6.0,,,,1.0,,1.0,6.0,,4.0,20.0,24.0,0,,35.0,,,1.0,
2021-22,9576252,29,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576252,29,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,2.0,8.0,2.0,16.0,18.0,,,9.0,,,,,,,,,1.0,,,,,,0.1795,,,,,,90.0,,,,,,,7.0,,7.5,2.0,2.0,,,1.0,,,2.0,15.0,,7.0,18.0,25.0,0,,37.0,,1.0,,
2021-22,9576425,30,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576425,30,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,4.0,3.0,20.0,23.0,,,8.0,,,,1.0,,,,1.0,,,,,,,-1.035,,,,,,90.0,,,,,,,9.0,1.0,6.2,1.0,2.0,,,2.0,,,1.0,13.0,,12.0,20.0,32.0,0,,41.0,,,,
2021-22,9576447,31,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576447,31,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,4.0,1.0,20.0,21.0,,2.0,8.0,,,,,,,,1.0,2.0,,,1.0,,,0.9135,2.0,,,,,90.0,,,,1.0,1.0,,6.0,2.0,7.3,3.0,4.0,,,2.0,,,,10.0,,6.0,21.0,27.0,0,,40.0,,1.0,,
2021-22,9576280,32,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576280,32,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,3.0,2.0,12.0,14.0,,,10.0,,,,,,,,1.0,,,,1.0,,,0.4863,2.0,,,,,90.0,,,,1.0,1.0,,9.0,1.0,6.5,2.0,3.0,,,1.0,,,1.0,12.0,,8.0,15.0,23.0,0,,35.0,,,,
2021-22,10277713,33,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10277713,33,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,6.0,2.0,20.0,22.0,,,13.0,,,,,,,,,1.0,1.0,,,,,-1.3275,2.0,,,,,90.0,,,,,,,12.0,,4.6,,,,,1.0,,,1.0,17.0,,8.0,25.0,33.0,0,,47.0,,1.0,,
2021-22,9576262,34,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576262,34,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,4.0,3.0,15.0,18.0,,1.0,10.0,,,,,,,,,2.0,,,,,,0.3425,3.0,,,,,90.0,,,,,,,12.0,,7.0,2.0,4.0,,,,,,1.0,15.0,,14.0,16.0,30.0,0,,44.0,,1.0,,
2021-22,9576318,35,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576318,35,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,3.0,2.0,21.0,23.0,,1.0,8.0,,,,,,,,,1.0,,,,,,-0.0801,,,,,,90.0,,,,,2.0,,10.0,1.0,7.0,2.0,6.0,,,2.0,,,1.0,11.0,,4.0,28.0,32.0,0,,44.0,,,,
2021-22,9576343,36,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,2.0,,10.0,10.0,,,10.0,,,,,,,,,1.0,,,,,,-0.1478,,,,,,90.0,,,,,1.0,,10.0,,7.2,4.0,4.0,,,,1.0,,,10.0,,7.0,12.0,19.0,0,,32.0,1.0,,1.0,
2021-22,9576462,37,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,False,,2.0,,,13.0,13.0,,,3.0,,,,,,,,,,,,,,,-0.1369,,,,,,90.0,,,,,,,5.0,,6.5,1.0,1.0,,,1.0,,,2.0,4.0,,3.0,15.0,18.0,0,,23.0,,,,
2021-22,9576462,37,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576299,38,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,2.0,1.0,4.0,5.0,,1.0,3.0,,,,,,,,,1.0,,,,,,0.0568,,,,,,45.0,,,,,,,6.0,,6.4,2.0,3.0,,,2.0,,,,8.0,,6.0,5.0,11.0,0,,18.0,,,,
2021-22,9576299,38,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,6.0,6.0,2.0,8.0,,,7.0,,,,,,,,,,,,,,,-0.2939,3.0,,,,,45.0,,,,,,,3.0,,6.4,1.0,1.0,,,,,,,9.0,,9.0,2.0,11.0,0,,20.0,,,,
