season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2754710,8,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754710,8,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754710,8,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754710,8,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754736,9,4,Newcastle_United,Home,796,17974,Steven Taylor,steven-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754736,9,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754736,9,4,Newcastle_United,Home,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754736,9,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754736,9,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754736,9,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754748,10,4,Newcastle_United,Away,796,17974,Steven Taylor,steven-taylor,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754748,10,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,84.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754748,10,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754748,10,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754748,10,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754748,10,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754776,11,4,Newcastle_United,Home,796,17974,Steven Taylor,steven-taylor,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754776,11,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754776,11,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754776,11,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,4,Newcastle_United,Home,796,17974,Steven Taylor,steven-taylor,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,4,Newcastle_United,Home,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754910,13,4,Newcastle_United,Away,796,17974,Steven Taylor,steven-taylor,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754910,13,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754910,13,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754910,13,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754910,13,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754910,13,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754928,14,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754928,14,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754928,14,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754928,14,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754928,14,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754928,14,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754958,15,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754958,15,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754958,15,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754958,15,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,49.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754958,15,4,Newcastle_United,Home,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754976,16,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754976,16,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754976,16,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754976,16,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754976,16,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754976,16,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754996,17,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754996,17,4,Newcastle_United,Home,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754996,17,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754996,17,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754996,17,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754996,17,4,Newcastle_United,Home,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755016,18,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755016,18,4,Newcastle_United,Home,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755016,18,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755016,18,4,Newcastle_United,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755016,18,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755038,19,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755050,20,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755050,20,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755050,20,4,Newcastle_United,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755050,20,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755050,20,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755050,20,4,Newcastle_United,Away,303434,149465,Remie Streete,remie-streete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755076,21,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,87.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755076,21,4,Newcastle_United,Home,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755100,22,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755100,22,4,Newcastle_United,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755100,22,4,Newcastle_United,Away,20385,18846,James Perch,james-perch,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755100,22,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755100,22,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755100,22,4,Newcastle_United,Away,126074,77816,James Tavernier,james-tavernier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755120,23,4,Newcastle_United,Home,796,17974,Steven Taylor,steven-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755120,23,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755120,23,4,Newcastle_United,Home,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2755120,23,4,Newcastle_United,Home,20385,18846,James Perch,james-perch,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,0.0,,,,,,,,,,,,,0.0,,,,
