season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582836,21,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582836,21,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582836,21,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582836,21,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582836,21,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582836,21,4,Newcastle_United,Away,187231,156257,Ľubomír Šatka,lubomir-satka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,40983,55604,Davide Santon,davide-santon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582862,22,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582878,23,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582878,23,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582878,23,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582878,23,4,Newcastle_United,Away,40983,55604,Davide Santon,davide-santon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582878,23,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582914,25,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582914,25,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582914,25,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582914,25,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582914,25,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582962,27,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582962,27,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582962,27,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582962,27,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582986,28,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582986,28,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582986,28,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582986,28,4,Newcastle_United,Home,187231,156257,Ľubomír Šatka,lubomir-satka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,59.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,4,Newcastle_United,Away,187231,156257,Ľubomír Šatka,lubomir-satka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583020,30,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583020,30,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583020,30,4,Newcastle_United,Home,187231,156257,Ľubomír Šatka,lubomir-satka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583088,31,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583088,31,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583096,32,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583096,32,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583096,32,4,Newcastle_United,Away,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583130,33,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,4.0,12.0,16.0,,1.0,7.0,,,,1.0,,,1.0,6.0,,,1.0,0.0,0.0,,6.0,,1.0,90.0,,1.0,0.0,,,6.9,,,,,2.0,,1.0,,4.0,,8.0,18.0,25.0,0.0,5.0,,,,
2014-15,5583130,33,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,3.0,6.0,15.0,21.0,,4.0,7.0,,,,1.0,,,1.0,8.0,,,,0.0,0.0,,3.0,,,90.0,,2.0,0.0,,,6.9,,,1.0,,4.0,,,,8.0,,12.0,20.0,32.0,1.0,4.0,,,,
2014-15,5583130,33,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,1.0,12.0,12.0,23.0,,1.0,6.0,,,1.0,1.0,,2.0,4.0,10.0,,,,0.0,0.0,,2.0,2.0,,90.0,,,0.0,,,7.1,,,2.0,,1.0,3.0,2.0,,7.0,,23.0,15.0,36.0,3.0,7.0,,1.0,,2.0
2014-15,5583130,33,4,Newcastle_United,Home,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583144,34,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,14.0,23.0,37.0,,,9.0,,,1.0,,,,,3.0,,,,0.0,0.0,,1.0,,,90.0,,2.0,0.0,,,6.8,,,,,5.0,1.0,,,6.0,,21.0,23.0,44.0,1.0,2.0,,,,1.0
2014-15,5583144,34,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,,6.0,22.0,28.0,4.0,4.0,6.0,,,,,,,4.0,6.0,,1.0,,0.0,0.0,,2.0,1.0,1.0,90.0,,,0.0,,,6.6,,,,,8.0,,,,3.0,,12.0,22.0,34.0,0.0,2.0,,,,
2014-15,5583144,34,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,,12.0,7.0,18.0,,,3.0,,,,1.0,,1.0,4.0,4.0,,,1.0,0.0,0.0,,1.0,,,61.0,,,0.0,,,6.3,,,,,1.0,1.0,2.0,,,,17.0,8.0,23.0,0.0,3.0,,,1.0,
2014-15,5583160,35,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,4.0,3.0,14.0,17.0,4.0,4.0,4.0,,,,,,,4.0,5.0,,,,0.0,0.0,,2.0,,,90.0,,1.0,0.0,,,6.8,,,,,9.0,,,,4.0,,3.0,15.0,18.0,0.0,1.0,,,,
2014-15,5583160,35,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,False,,,2.0,1.0,8.0,9.0,3.0,4.0,4.0,,,,1.0,,,5.0,6.0,,,1.0,0.0,0.0,,2.0,,,62.0,,,0.0,,,6.0,,,1.0,,6.0,,,,3.0,,4.0,8.0,12.0,1.0,2.0,,,,
2014-15,5583160,35,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,2.0,18.0,11.0,29.0,,2.0,5.0,,,,1.0,,,4.0,5.0,,,2.0,0.0,0.0,,,1.0,,90.0,,,0.0,,,6.4,,,1.0,,4.0,2.0,1.0,,6.0,,25.0,12.0,36.0,1.0,2.0,,1.0,,1.0
2014-15,5583160,35,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,15.0,12.0,27.0,5.0,1.0,7.0,,,,1.0,,,8.0,2.0,,,2.0,0.0,0.0,,1.0,,,90.0,,2.0,0.0,,,6.0,,,,,6.0,,2.0,,6.0,,29.0,15.0,42.0,0.0,1.0,,,,
2014-15,5583190,36,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,16.0,20.0,36.0,2.0,2.0,5.0,,,,,,,2.0,3.0,,,,0.0,0.0,,2.0,1.0,,90.0,,,0.0,,,6.7,,,,,1.0,,,,6.0,,24.0,20.0,44.0,0.0,1.0,50.0,1.0,,
2014-15,5583190,36,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,11.0,32.0,43.0,3.0,1.0,5.0,,,,1.0,,,4.0,2.0,,,,0.0,0.0,,1.0,1.0,,90.0,1.0,2.0,0.0,,,6.7,,,1.0,,2.0,,,,8.0,,18.0,33.0,51.0,2.0,1.0,59.0,,,
2014-15,5583190,36,4,Newcastle_United,Home,187231,156257,Ľubomír Šatka,lubomir-satka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583200,37,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,4.0,7.0,11.0,1.0,7.0,7.0,,1.0,1.0,1.0,,,2.0,12.0,,,,0.0,0.0,,4.0,,,90.0,1.0,,0.0,,,7.6,,,,,10.0,,,,5.0,,8.0,9.0,17.0,2.0,5.0,38.0,,,
2014-15,5583200,37,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,2.0,9.0,10.0,18.0,1.0,2.0,6.0,,,1.0,,,,2.0,10.0,,,,0.0,0.0,,2.0,2.0,,90.0,,,0.0,,,7.6,,,1.0,,4.0,3.0,2.0,,7.0,,17.0,14.0,29.0,2.0,5.0,64.0,,1.0,2.0
2014-15,5583200,37,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,1.0,2.0,8.0,10.0,2.0,3.0,3.0,1.0,1.0,,,,,2.0,4.0,,,,0.0,0.0,,1.0,1.0,,90.0,,,0.0,,,6.9,,,1.0,,11.0,,,,5.0,,8.0,10.0,18.0,1.0,1.0,34.0,,,
2014-15,5583230,38,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,1.0,,2.0,5.0,9.0,13.0,1.0,2.0,1.0,,,,,,,1.0,4.0,,,,0.0,0.0,,,,,90.0,,,0.0,,,7.1,,,1.0,,3.0,,1.0,,4.0,,8.0,9.0,16.0,1.0,1.0,24.0,,1.0,
2014-15,5583230,38,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,False,,,1.0,4.0,7.0,11.0,3.0,2.0,3.0,,,,1.0,,,4.0,4.0,,,,0.0,0.0,,1.0,,,90.0,,1.0,0.0,,,7.0,,,1.0,,4.0,,,,2.0,,4.0,10.0,14.0,1.0,2.0,24.0,1.0,,
2014-15,5583230,38,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,2.0,16.0,10.0,24.0,1.0,1.0,7.0,1.0,,1.0,,,1.0,2.0,4.0,,,,0.0,0.0,,,3.0,,90.0,1.0,,0.0,,,7.9,,,3.0,,2.0,1.0,6.0,,10.0,,30.0,15.0,39.0,5.0,2.0,72.0,1.0,,1.0
2014-15,5583230,38,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,4.0,13.0,9.0,22.0,2.0,3.0,4.0,,,,,,,2.0,7.0,,,,0.0,0.0,,1.0,,,90.0,,,0.0,,,7.3,,,,,4.0,,1.0,,6.0,,19.0,12.0,30.0,0.0,3.0,52.0,,1.0,
