season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090090,10,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,3.0,13.0,10.0,23.0,1.0,1.0,5.0,,,,1.0,,,2.0,5.0,3.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,13.0,,6.2,,,,,5.0,1.0,1.0,,4.0,,21.0,10.0,30.0,0,2.0,46.0,,,,2.0
2016-17,7090090,10,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,4.0,14.0,18.0,2.0,2.0,3.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,,90.0,,,,,,,5.0,,6.0,,,,,4.0,1.0,,,3.0,,7.0,16.0,23.0,0,1.0,33.0,,1.0,1.0,1.0
2016-17,7090090,10,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,5.0,17.0,7.0,23.0,,1.0,2.0,,,,,,,1.0,1.0,6.0,,,,,,,,,,90.0,,,,,,,19.0,,6.5,,,1.0,,3.0,2.0,2.0,,9.0,1.0,27.0,9.0,34.0,1,2.0,59.0,2.0,1.0,2.0,2.0
2016-17,7090090,10,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,2.0,4.0,10.0,14.0,1.0,,3.0,,,,1.0,,,,3.0,,,,1.0,,,,,1.0,,48.0,,,,,,,5.0,,6.0,,,,,4.0,,,,4.0,,8.0,11.0,19.0,0,,27.0,,,,
2016-17,7090090,10,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090090,10,56,Sunderland,Home,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,6.0,,,,,,,4.0,,6.6,,,,,,,,,1.0,,3.0,2.0,5.0,0,1.0,9.0,1.0,,,1.0
2016-17,7090090,10,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,,7.0,3.0,10.0,1.0,,3.0,,,1.0,2.0,,,,6.0,5.0,,,3.0,,,,,4.0,1.0,90.0,,1.0,,,,,6.0,,6.9,,,,,3.0,1.0,2.0,,1.0,,11.0,3.0,12.0,1,4.0,39.0,,,1.0,4.0
2016-17,7090084,11,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,5.0,4.0,9.0,,3.0,3.0,,,,,,,,,5.0,,,,,,,,1.0,,90.0,,,,,,,7.0,,7.3,,,,,5.0,,,,4.0,,9.0,5.0,14.0,0,1.0,26.0,2.0,2.0,,1.0
2016-17,7090084,11,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,14.0,4.0,17.0,,,3.0,,,,,,,2.0,3.0,5.0,,,1.0,,,,,2.0,2.0,90.0,,,,,,,20.0,,6.9,,,,,2.0,3.0,3.0,,8.0,,23.0,7.0,27.0,0,1.0,57.0,1.0,1.0,3.0,1.0
2016-17,7090084,11,56,Sunderland,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,1.0,,1.0,8.0,5.0,12.0,3.0,4.0,1.0,,,,,,,,5.0,5.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,10.0,,7.1,,,,,13.0,1.0,1.0,,6.0,,16.0,5.0,20.0,0,1.0,43.0,,,,
2016-17,7090084,11,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,56,Sunderland,Away,352664,160729,Jason Denayer,jason-denayer,D,True,,,1.0,2.0,1.0,3.0,,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,18.0,,,,,,,3.0,,6.8,,,,,,,,,3.0,,4.0,2.0,6.0,0,1.0,9.0,,1.0,,1.0
2016-17,7090084,11,56,Sunderland,Away,592876,160817,Paddy McNair,paddy-mcnair,D,False,,,1.0,6.0,8.0,14.0,,1.0,4.0,,,,2.0,,,3.0,6.0,4.0,,,1.0,,,,,,1.0,72.0,,2.0,,,,,9.0,,6.2,,,,,,1.0,,,1.0,,9.0,9.0,18.0,0,,34.0,2.0,2.0,1.0,
2016-17,7090084,11,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,1,,4.0,1.0,,,
2016-17,7090084,11,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2016-17,7090125,12,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,6.5,,,,,1.0,,,,,,1.0,,1.0,0,,2.0,,,,
2016-17,7090125,12,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,1.0,,3.0,10.0,9.0,18.0,,3.0,6.0,,,1.0,,,,1.0,1.0,6.0,,,,,,,,4.0,1.0,90.0,,,,,,,13.0,,7.7,,,,,4.0,,1.0,,5.0,,18.0,10.0,27.0,1,3.0,59.0,1.0,,,3.0
2016-17,7090125,12,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,2.0,9.0,20.0,29.0,1.0,4.0,4.0,,,,,,,,1.0,4.0,,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,7.1,,,1.0,,12.0,,,,8.0,,18.0,23.0,41.0,1,,56.0,,,,
2016-17,7090125,12,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,16.0,16.0,31.0,,,7.0,,,,,2.0,,1.0,4.0,2.0,,,2.0,1.0,,,,2.0,3.0,90.0,,2.0,,,,,14.0,,8.0,,,,,1.0,2.0,2.0,,3.0,,22.0,17.0,37.0,0,1.0,58.0,,,1.0,
2016-17,7090125,12,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,9.0,16.0,29.0,45.0,2.0,3.0,4.0,,,,1.0,,,,5.0,4.0,,,2.0,,,,,1.0,,89.0,,2.0,,,,,9.0,,7.1,,,,,7.0,,,,15.0,,21.0,32.0,53.0,0,1.0,68.0,,,,1.0
2016-17,7090125,12,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,1.0,,,9.0,19.0,27.0,,,4.0,,,1.0,,,,1.0,1.0,4.0,,,,,,,,1.0,,83.0,,1.0,,,,,5.0,,7.4,,,,,1.0,2.0,1.0,,,,12.0,20.0,31.0,1,2.0,44.0,,,2.0,1.0
2016-17,7090125,12,56,Sunderland,Home,592876,160817,Paddy McNair,paddy-mcnair,D,False,1.0,,1.0,11.0,17.0,27.0,,2.0,5.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,1.0,1.0,88.0,,,,,,,4.0,,7.1,,,,,2.0,,1.0,,1.0,,13.0,18.0,30.0,0,3.0,40.0,,,,1.0
2016-17,7090125,12,56,Sunderland,Home,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,0,,2.0,,,,
2016-17,7090128,13,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,2.0,2.0,8.0,10.0,,3.0,4.0,,,,,,,,1.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,6.0,,6.9,,,,,11.0,,,,4.0,,5.0,11.0,16.0,0,2.0,31.0,,1.0,,1.0
2016-17,7090128,13,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,8.0,3.0,11.0,1.0,4.0,4.0,,,,1.0,,,,4.0,9.0,,,1.0,,,,,2.0,1.0,90.0,,1.0,,,,,14.0,,7.2,,,,,5.0,1.0,2.0,,4.0,,16.0,3.0,17.0,0,5.0,45.0,,,,2.0
2016-17,7090128,13,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,1.0,5.0,6.0,1.0,2.0,5.0,,,,,,,,2.0,4.0,,,1.0,,,,,7.0,,90.0,,1.0,,,,,9.0,,7.2,,,,,9.0,,,,4.0,,5.0,9.0,14.0,0,2.0,36.0,1.0,,,1.0
2016-17,7090128,13,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,4.0,10.0,6.0,16.0,,,5.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,18.0,,6.8,,,1.0,,2.0,1.0,4.0,,6.0,,21.0,9.0,26.0,2,2.0,51.0,3.0,1.0,1.0,1.0
2016-17,7090128,13,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090128,13,56,Sunderland,Away,352664,160729,Jason Denayer,jason-denayer,D,False,,,,2.0,4.0,6.0,1.0,1.0,1.0,,,,2.0,,,1.0,6.0,2.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,5.0,,6.2,,,,,4.0,1.0,1.0,,,,4.0,4.0,7.0,0,1.0,20.0,,,,
2016-17,7090128,13,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,11.0,,,,,,,4.0,,6.3,,,,,1.0,,,,,,2.0,,2.0,0,1.0,8.0,2.0,,,1.0
2016-17,7090128,13,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090094,14,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090094,14,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,19.0,17.0,36.0,,,2.0,,,,3.0,,,,3.0,5.0,,,,,,,,3.0,2.0,90.0,,1.0,,,,,15.0,,7.1,,,,,3.0,2.0,1.0,,4.0,,27.0,18.0,44.0,0,2.0,72.0,1.0,1.0,2.0,2.0
2016-17,7090094,14,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,4.0,20.0,21.0,41.0,2.0,1.0,5.0,,,,,,,,4.0,2.0,,,2.0,,,,,3.0,,90.0,,1.0,,,,,11.0,,7.0,,,,,8.0,1.0,,,11.0,,27.0,25.0,52.0,0,,66.0,,,1.0,
2016-17,7090094,14,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,3.0,,3.0,28.0,16.0,41.0,,1.0,10.0,,,1.0,,,,,4.0,8.0,,,2.0,,,,,,5.0,90.0,,,,,,,13.0,,7.5,,,2.0,,2.0,5.0,5.0,,4.0,,33.0,18.0,46.0,3,2.0,81.0,1.0,3.0,2.0,2.0
2016-17,7090094,14,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,13.0,13.0,32.0,45.0,1.0,3.0,4.0,,,,,,,,2.0,5.0,,,1.0,,,,,2.0,,90.0,,3.0,,,,,11.0,,7.8,,,1.0,,8.0,2.0,,,21.0,,23.0,33.0,56.0,1,,73.0,,,2.0,
2016-17,7090094,14,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,6.5,,,,,,,,,,,,,,0,,,,,,
2016-17,7090094,14,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,,4.0,3.0,7.0,1.0,,2.0,,,,1.0,,,,4.0,,,,,,,,,1.0,,45.0,,,,,,,5.0,,6.3,,,,,3.0,2.0,,,1.0,,5.0,4.0,9.0,0,,18.0,1.0,,,
2016-17,7090143,15,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090143,15,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,1.0,,,10.0,6.0,15.0,1.0,1.0,1.0,,,,2.0,,,,6.0,6.0,,,2.0,,,,,5.0,,90.0,,,,,,,27.0,,6.4,,,,,4.0,4.0,2.0,,5.0,,22.0,12.0,32.0,0,1.0,69.0,1.0,1.0,3.0,1.0
2016-17,7090143,15,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,2.0,6.0,25.0,31.0,1.0,1.0,8.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,90.0,,1.0,,,,,13.0,,6.2,,,,,3.0,,,,11.0,,14.0,30.0,44.0,0,,48.0,,,,
2016-17,7090143,15,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,,9.0,10.0,18.0,1.0,,6.0,,,1.0,,,,1.0,3.0,6.0,,,1.0,,,,,4.0,2.0,90.0,,,,,,,12.0,,6.9,,,,,2.0,1.0,3.0,,2.0,,15.0,12.0,24.0,1,4.0,50.0,2.0,1.0,1.0,3.0
2016-17,7090143,15,56,Sunderland,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,1.0,10.0,16.0,26.0,,3.0,6.0,,,2.0,,,,,1.0,4.0,,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,8.0,,7.0,,,,,12.0,,,,5.0,,15.0,18.0,33.0,3,1.0,55.0,,,,1.0
2016-17,7090143,15,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,5.0,,,,,,,1.0,,6.3,,,,,,,,,,,,,,0,,1.0,,,,
2016-17,7090143,15,56,Sunderland,Away,352664,160729,Jason Denayer,jason-denayer,D,False,,,,5.0,12.0,17.0,1.0,1.0,7.0,,,,,,,1.0,3.0,2.0,,,2.0,,,,,3.0,,90.0,1.0,1.0,,1.0,,,5.0,,6.1,,,,,1.0,,,,1.0,,5.0,15.0,20.0,1,1.0,31.0,1.0,,,1.0
2016-17,7090137,16,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,1.0,2.0,18.0,20.0,1.0,3.0,6.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,4.0,,90.0,,1.0,,,,,4.0,,6.8,,,,,2.0,,,,3.0,,4.0,20.0,24.0,0,2.0,35.0,,1.0,,2.0
2016-17,7090137,16,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,6.0,6.0,12.0,,3.0,2.0,,,,2.0,,,1.0,3.0,5.0,,,,,,,,,1.0,59.0,,,,,,,14.0,,6.6,,,,,4.0,,1.0,,,,10.0,11.0,20.0,0,2.0,36.0,1.0,,,1.0
2016-17,7090137,16,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,5.0,12.0,18.0,30.0,,5.0,3.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,4.0,,90.0,,,,,,,10.0,,6.8,,,,,8.0,,,,8.0,,18.0,20.0,38.0,0,,52.0,1.0,,,
2016-17,7090137,16,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,1.0,14.0,6.0,19.0,2.0,1.0,5.0,,,,1.0,,,1.0,6.0,6.0,,,,,,,,1.0,2.0,90.0,1.0,,,,,,16.0,,7.2,,,,,2.0,5.0,3.0,,2.0,1.0,22.0,8.0,27.0,1,1.0,52.0,2.0,1.0,3.0,1.0
2016-17,7090137,16,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,1.0,,2.0,12.0,12.0,23.0,2.0,1.0,5.0,,,,1.0,,,,3.0,5.0,,,,,,,,4.0,1.0,90.0,,1.0,,,,,12.0,,7.3,,,,,14.0,1.0,2.0,,7.0,,21.0,14.0,33.0,0,2.0,61.0,,1.0,1.0,1.0
2016-17,7090137,16,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,4.0,25.0,9.0,34.0,,,3.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,3.0,1.0,90.0,1.0,,,,,,5.0,,7.0,,,,,1.0,,,,5.0,,27.0,11.0,38.0,1,2.0,47.0,1.0,,,2.0
2016-17,7090137,16,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,True,1.0,,2.0,7.0,3.0,9.0,3.0,,2.0,,,,,,,,3.0,1.0,,,,,,,,,,31.0,,1.0,,,,,6.0,,6.7,,,,,,,2.0,,6.0,,13.0,3.0,14.0,0,1.0,20.0,,,,
2016-17,7090158,17,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,10.0,,1.0,,,,,1.0,,6.8,,,,,1.0,,,,1.0,,1.0,,1.0,0,,3.0,,,,
2016-17,7090158,17,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,3.0,4.0,8.0,12.0,3.0,6.0,4.0,,,2.0,,,,,3.0,8.0,,,,,,,,2.0,,90.0,,1.0,,,,,8.0,,8.0,,,,,10.0,,1.0,,6.0,,8.0,12.0,19.0,2,2.0,38.0,,,,2.0
2016-17,7090158,17,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,3.0,15.0,10.0,24.0,,,6.0,,,,1.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,90.0,2.0,,,,,,15.0,,8.0,,,,,3.0,1.0,4.0,,3.0,,25.0,13.0,34.0,2,,63.0,,1.0,1.0,
2016-17,7090158,17,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,5.0,5.0,13.0,18.0,4.0,8.0,5.0,,,,,,,,5.0,9.0,,,2.0,,,,,6.0,,90.0,,,,,,,10.0,,7.5,,,,,16.0,,,,10.0,,11.0,16.0,27.0,0,1.0,52.0,,1.0,,1.0
2016-17,7090158,17,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,4.0,20.0,5.0,25.0,1.0,3.0,10.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,,1.0,90.0,,,,,,,10.0,,7.1,,,,,1.0,1.0,1.0,,6.0,,29.0,6.0,34.0,0,3.0,42.0,,,1.0,3.0
2016-17,7090158,17,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,False,2.0,,1.0,5.0,5.0,8.0,1.0,3.0,5.0,,,,2.0,,,,6.0,4.0,,,3.0,,,,,4.0,1.0,88.0,,,,,,,10.0,,7.0,,,,,4.0,,3.0,,8.0,,13.0,6.0,16.0,0,1.0,34.0,,,,
2016-17,7090169,18,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090169,18,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,1.0,,4.0,14.0,5.0,18.0,1.0,2.0,1.0,,,,2.0,,,,3.0,4.0,,,,,,,,1.0,2.0,90.0,,2.0,,,,,5.0,,6.8,,,,,3.0,,1.0,,4.0,,19.0,5.0,23.0,0,2.0,41.0,,,,1.0
2016-17,7090169,18,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,9.0,19.0,28.0,,,5.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,6.0,,6.4,,,,,5.0,2.0,,,2.0,,11.0,21.0,32.0,0,1.0,43.0,,,2.0,1.0
2016-17,7090169,18,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,3.0,20.0,20.0,40.0,1.0,,10.0,,,,,,,,2.0,3.0,,,,,,,,3.0,,90.0,1.0,,,,,,9.0,,6.6,,,,,3.0,1.0,2.0,,6.0,,28.0,20.0,46.0,1,2.0,63.0,,1.0,,2.0
2016-17,7090169,18,56,Sunderland,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,5.0,14.0,16.0,30.0,,,1.0,,,2.0,2.0,,,1.0,3.0,3.0,,,,,,,,2.0,,90.0,,,,,,,16.0,,6.2,,,,,7.0,,1.0,,13.0,,25.0,18.0,42.0,2,3.0,61.0,1.0,,,3.0
2016-17,7090169,18,56,Sunderland,Away,352664,160729,Jason Denayer,jason-denayer,D,False,,,1.0,15.0,6.0,21.0,1.0,,4.0,,,,,,,1.0,2.0,,,,,,,,,,,90.0,,3.0,,,,,12.0,,6.5,,,,,,,2.0,,1.0,,22.0,7.0,27.0,0,,39.0,3.0,,,
2016-17,7090169,18,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,2.0,3.0,5.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,6.7,,,,,,1.0,,,,,2.0,3.0,5.0,0,,7.0,,,1.0,
2016-17,7090176,19,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,2.0,5.0,14.0,19.0,,2.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,72.0,,,,,,,12.0,,6.5,,,,,7.0,,,,9.0,,16.0,15.0,31.0,0,,39.0,,,,
2016-17,7090176,19,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,5.0,11.0,14.0,25.0,1.0,3.0,6.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,13.0,,6.8,,,,,6.0,1.0,2.0,,9.0,,20.0,16.0,34.0,0,4.0,62.0,,,1.0,2.0
2016-17,7090176,19,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090176,19,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,2.0,2.0,4.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,24.0,,,,,,,3.0,,6.7,,,,,1.0,,,,2.0,,4.0,3.0,7.0,0,,10.0,,1.0,,
2016-17,7090176,19,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,2.0,22.0,24.0,46.0,,,9.0,,,,,,,,1.0,7.0,,,,,,,,1.0,1.0,90.0,1.0,,,,,,12.0,,6.9,,,,,2.0,6.0,1.0,,3.0,1.0,30.0,24.0,53.0,1,1.0,82.0,2.0,1.0,5.0,1.0
2016-17,7090176,19,56,Sunderland,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,3.0,11.0,31.0,42.0,3.0,6.0,4.0,,,,,,,,4.0,12.0,,,1.0,,,,,3.0,,90.0,,2.0,,,,,10.0,,7.3,,,,,11.0,3.0,,,11.0,,20.0,32.0,52.0,0,2.0,79.0,,2.0,3.0,2.0
2016-17,7090176,19,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090176,19,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,1.0,2.0,7.0,9.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,,3.0,,6.6,,,,,1.0,,1.0,,3.0,,5.0,7.0,11.0,0,,15.0,,,,
2016-17,7090224,20,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,2.0,6.0,12.0,18.0,3.0,2.0,4.0,,,,,,,,3.0,4.0,,,,,,,,1.0,,90.0,,,,,,,4.0,,6.8,,,,,6.0,,,,4.0,,9.0,13.0,22.0,0,2.0,35.0,,,,1.0
2016-17,7090224,20,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,8.0,7.0,15.0,2.0,1.0,4.0,,,,2.0,,,1.0,7.0,6.0,,,2.0,,,,,2.0,1.0,65.0,2.0,,,,,,9.0,,6.9,,,,,1.0,2.0,,,4.0,1.0,11.0,11.0,22.0,2,3.0,34.0,1.0,,2.0,2.0
2016-17,7090224,20,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,13.0,14.0,27.0,,,7.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,4.0,2.0,90.0,,,,,,,10.0,,6.8,,,,,1.0,1.0,,,5.0,,19.0,16.0,35.0,0,2.0,49.0,2.0,1.0,1.0,2.0
2016-17,7090224,20,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,False,,,2.0,7.0,12.0,19.0,2.0,2.0,7.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,90.0,,1.0,,,,,15.0,,6.5,,,,,10.0,,,,12.0,1.0,16.0,16.0,32.0,0,1.0,48.0,1.0,,,1.0
2016-17,7090224,20,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,3.0,2.0,5.0,,,3.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,25.0,,,,,,,2.0,,6.2,,,,,,1.0,,,,,3.0,2.0,5.0,0,,9.0,,,,
2016-17,7090224,20,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,False,,,,2.0,10.0,12.0,1.0,1.0,4.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,90.0,,1.0,,,,,16.0,,6.7,,,,,3.0,,1.0,,12.0,,12.0,13.0,24.0,0,2.0,47.0,,,,1.0
2016-17,7090224,20,56,Sunderland,Home,845928,,Michael Ledger,michael-ledger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
