season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437881,11,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,21.0,11.0,32.0,1.0,1.0,10.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,19.0,,6.8,,,,,2.0,,1.0,,6.0,,33.0,13.0,45.0,0,1.0,60.0,4.0,1.0,,
2017-18,7437881,11,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,3.0,1.0,4.0,,,,,,,1.0,,,2.0,5.0,1.0,,,2.0,,,,,,,,25.0,,1.0,,,,,7.0,,6.4,,,,,,,,,1.0,1.0,7.0,1.0,8.0,0,1.0,13.0,1.0,,,
2017-18,7437881,11,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,2.0,15.0,1.0,15.0,,1.0,2.0,,,1.0,2.0,,,3.0,6.0,2.0,,,,1.0,,,,,1.0,,90.0,,1.0,,,,,11.0,,6.8,,,2.0,,3.0,2.0,3.0,,4.0,,19.0,4.0,20.0,3,,36.0,,,1.0,
2017-18,7437881,11,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,3.0,13.0,16.0,4.0,,2.0,,,,,,,1.0,5.0,2.0,,,,,,,,,1.0,,65.0,,,,,,,4.0,,6.7,,,,,,,,,1.0,,4.0,14.0,18.0,0,1.0,23.0,1.0,1.0,,
2017-18,7437881,11,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,2.0,18.0,9.0,26.0,,2.0,2.0,,,1.0,2.0,,,,2.0,5.0,,,,,,,,,,,90.0,,,,,,,9.0,,6.8,,,,,2.0,1.0,3.0,,3.0,,25.0,11.0,33.0,1,2.0,43.0,,,1.0,
2017-18,7437809,12,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,,,3.0,16.0,12.0,28.0,,,6.0,,,,5.0,,,,6.0,2.0,,,1.0,,,,,1.0,,,90.0,2.0,,,,,,8.0,,7.1,,,,,,,2.0,,3.0,,21.0,13.0,32.0,2,2.0,45.0,2.0,,,
2017-18,7437809,12,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,14.0,15.0,29.0,1.0,1.0,4.0,,,,2.0,,,,3.0,3.0,,,,,1.0,,,,2.0,,90.0,1.0,,,,,,8.0,,7.9,,,,,1.0,1.0,,,3.0,,18.0,18.0,36.0,1,1.0,47.0,,1.0,1.0,
2017-18,7437809,12,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,14.0,2.0,16.0,11.0,7.0,2.0,,,1.0,,,,2.0,14.0,10.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,13.0,,7.6,,,2.0,,,1.0,,,1.0,1.0,20.0,2.0,22.0,5,,44.0,4.0,2.0,1.0,
2017-18,7437809,12,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,12.0,3.0,15.0,,1.0,8.0,,,,2.0,,,,3.0,7.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,8.0,,7.2,,,,,1.0,2.0,1.0,,1.0,,14.0,5.0,18.0,1,3.0,33.0,3.0,2.0,1.0,
2017-18,7437809,12,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,6.0,5.0,11.0,1.0,2.0,,,1.0,1.0,,,,2.0,3.0,8.0,,,,1.0,,,,,2.0,,80.0,1.0,,,,,,8.0,,7.1,,,,,,2.0,2.0,,,,10.0,5.0,13.0,2,3.0,28.0,1.0,1.0,2.0,
2017-18,7437809,12,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,3.0,,2.0,18.0,10.0,25.0,4.0,1.0,10.0,1.0,,1.0,3.0,,,3.0,16.0,5.0,,,4.0,1.0,,,,,3.0,,90.0,,,,,,,29.0,,6.9,,,,,2.0,2.0,14.0,,7.0,1.0,41.0,11.0,38.0,1,3.0,68.0,,1.0,,
2017-18,7437829,13,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,,12.0,13.0,24.0,1.0,,2.0,,,1.0,4.0,,,,5.0,1.0,,,,,,,,1.0,,,78.0,,,,,,,7.0,,6.2,,,1.0,,,,2.0,,,,16.0,13.0,27.0,2,1.0,37.0,2.0,,,
2017-18,7437829,13,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,22.0,20.0,42.0,2.0,,3.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.6,,,,,1.0,1.0,1.0,,2.0,,25.0,21.0,45.0,0,1.0,59.0,3.0,4.0,,
2017-18,7437829,13,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,8.0,4.0,12.0,10.0,5.0,3.0,,,,,,,,12.0,12.0,,,1.0,,,,,,1.0,,90.0,,,,,,,15.0,,6.9,,,,,2.0,1.0,,,1.0,2.0,16.0,6.0,22.0,0,1.0,40.0,3.0,6.0,,
2017-18,7437829,13,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,1.0,21.0,7.0,28.0,3.0,3.0,8.0,,,,2.0,,,,6.0,12.0,,,,,,,1.0,2.0,,,90.0,1.0,,,,,,14.0,,7.4,,,1.0,,2.0,6.0,2.0,,4.0,,28.0,10.0,36.0,2,2.0,60.0,2.0,3.0,5.0,
2017-18,7437829,13,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,12.0,13.0,25.0,2.0,,5.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,11.0,,6.9,,,,,1.0,2.0,,,1.0,1.0,18.0,13.0,31.0,0,1.0,41.0,3.0,,2.0,
2017-18,7437829,13,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,3.0,,2.0,26.0,8.0,31.0,,1.0,8.0,,,2.0,2.0,,,2.0,8.0,5.0,,,3.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,26.0,,7.0,,,,,5.0,2.0,10.0,,6.0,1.0,44.0,9.0,43.0,3,3.0,75.0,3.0,,1.0,
2017-18,7437916,14,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,8.0,14.0,13.0,27.0,1.0,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,75.0,,,,,,,4.0,,6.8,,,,,1.0,,1.0,,10.0,,17.0,14.0,30.0,0,1.0,34.0,,,,
2017-18,7437916,14,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,19.0,12.0,31.0,1.0,,12.0,,,,,,,3.0,6.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,13.0,,6.8,,,1.0,,1.0,2.0,,,5.0,,22.0,15.0,37.0,1,5.0,60.0,3.0,1.0,1.0,
2017-18,7437916,14,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,4.0,,,,,,,1.0,,6.7,,,,,,,,,,,1.0,,1.0,0,1.0,6.0,1.0,2.0,,
2017-18,7437916,14,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,15.0,,,,,,,,,6.6,,,,,,,,,,,2.0,,2.0,0,1.0,4.0,,,,
2017-18,7437916,14,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,2.0,10.0,5.0,15.0,3.0,2.0,9.0,,,,,,,1.0,6.0,5.0,,,1.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,15.0,,6.9,,,,,2.0,2.0,3.0,,4.0,,20.0,8.0,25.0,1,2.0,39.0,,,1.0,
2017-18,7437916,14,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,9.0,8.0,17.0,3.0,,5.0,,,1.0,,,,1.0,6.0,,,,1.0,,,,,2.0,,,86.0,,,,,,,6.0,,6.4,,,,,,1.0,,,,,12.0,9.0,21.0,1,,26.0,,,,
2017-18,7437916,14,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,2.0,,3.0,21.0,8.0,27.0,2.0,1.0,9.0,,,3.0,1.0,,,,6.0,8.0,,,2.0,,1.0,,,2.0,1.0,,90.0,1.0,,,,,,22.0,,7.8,,,,,2.0,2.0,11.0,,7.0,,37.0,9.0,35.0,4,4.0,68.0,3.0,2.0,1.0,
2017-18,7437895,15,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,1.0,14.0,23.0,37.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,66.0,1.0,,,,,,6.0,,7.0,,,,,,,1.0,,2.0,,17.0,24.0,40.0,1,3.0,51.0,,,,
2017-18,7437895,15,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,9.0,6.0,15.0,,,4.0,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,1.0,,,59.0,,,,,,,5.0,,6.9,,,,,2.0,,,,1.0,,12.0,6.0,18.0,1,4.0,33.0,1.0,,,
2017-18,7437895,15,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,18.0,17.0,35.0,4.0,2.0,2.0,,,,,,,1.0,7.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.4,,,,,2.0,1.0,,,3.0,,24.0,19.0,43.0,0,1.0,52.0,2.0,,,
2017-18,7437895,15,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,2.0,1.0,3.0,2.0,,,,,1.0,,,,,4.0,,,,2.0,,,,,,,,24.0,1.0,,,,,,3.0,,6.7,,,1.0,,,,,,,1.0,4.0,2.0,6.0,3,,9.0,,,,
2017-18,7437895,15,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,4.0,,,18.0,9.0,23.0,2.0,1.0,6.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,5.0,,90.0,2.0,,,,,,15.0,,7.7,,,,,3.0,1.0,9.0,,1.0,,28.0,11.0,30.0,2,2.0,51.0,2.0,,1.0,
2017-18,7437895,15,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,13.0,16.0,29.0,1.0,,4.0,,,1.0,2.0,,,1.0,5.0,3.0,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,16.0,,6.9,,,,,1.0,1.0,2.0,,3.0,2.0,22.0,17.0,37.0,1,2.0,55.0,3.0,,1.0,
2017-18,7437895,15,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,4.0,,1.0,11.0,,7.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,2.0,,31.0,,,,,,,6.0,,7.1,,,1.0,,,,8.0,,1.0,,15.0,,7.0,1,1.0,19.0,1.0,,,
2017-18,7437807,16,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,,,2.0,25.0,17.0,42.0,,1.0,9.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,1.0,2.0,,89.0,,,,,,,14.0,,6.7,,,1.0,,1.0,1.0,2.0,,4.0,,33.0,20.0,51.0,1,,62.0,1.0,1.0,,
2017-18,7437807,16,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,20.0,6.0,26.0,3.0,,8.0,,,1.0,,,,1.0,5.0,3.0,,,1.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,19.0,,7.5,,,,,1.0,2.0,1.0,,1.0,,34.0,7.0,40.0,2,,55.0,1.0,1.0,2.0,
2017-18,7437807,16,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,21.0,16.0,37.0,5.0,3.0,7.0,,,,,,,1.0,9.0,3.0,,,2.0,,,,,2.0,,,90.0,,,,,,,10.0,,6.4,,,,,2.0,1.0,,,2.0,,27.0,16.0,43.0,0,,55.0,2.0,,,
2017-18,7437807,16,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,1.0,,1.0,,,,2.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,30.0,,,,,,,9.0,,6.3,,,,,,1.0,,,,3.0,6.0,,6.0,0,1.0,12.0,1.0,2.0,,
2017-18,7437807,16,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,3.0,,3.0,14.0,6.0,17.0,2.0,4.0,5.0,,,,,,,1.0,4.0,9.0,,,1.0,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,22.0,,7.8,,,1.0,,2.0,1.0,10.0,,5.0,,33.0,7.0,30.0,3,1.0,58.0,,3.0,1.0,
2017-18,7437807,16,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,1.0,,,5.0,4.0,8.0,5.0,,3.0,,,,,,,1.0,7.0,1.0,,,1.0,,,,,,1.0,,60.0,,,,,,,11.0,,6.5,,,,,,,2.0,,,,12.0,5.0,15.0,0,1.0,23.0,1.0,,,
2017-18,7437808,17,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,2.0,21.0,28.0,48.0,1.0,,11.0,,,1.0,1.0,,,1.0,5.0,6.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,13.0,,7.3,,,,,1.0,1.0,3.0,,6.0,,31.0,29.0,57.0,2,5.0,78.0,1.0,,1.0,
2017-18,7437808,17,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,12.0,5.0,17.0,,5.0,4.0,,,1.0,1.0,,,1.0,3.0,11.0,,,,1.0,,,,,1.0,,90.0,,,,,,,16.0,,7.2,,,,,2.0,2.0,,,3.0,,22.0,6.0,28.0,1,4.0,45.0,2.0,2.0,1.0,
2017-18,7437808,17,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,24.0,13.0,37.0,3.0,1.0,5.0,,,,,,,1.0,5.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,16.0,,6.5,,,,,2.0,1.0,,,4.0,1.0,32.0,18.0,50.0,0,,60.0,1.0,2.0,,
2017-18,7437808,17,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,2.0,,2.0,2.0,3.0,2.0,,,,,,,1.0,4.0,3.0,,,1.0,,1.0,,,,,,19.0,1.0,,,,,,9.0,,7.4,,,1.0,,,,,,1.0,1.0,9.0,1.0,10.0,2,,16.0,,,,
2017-18,7437808,17,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,4.0,,1.0,16.0,5.0,17.0,4.0,,7.0,,,,,,,2.0,7.0,1.0,,,,,,,,3.0,3.0,,90.0,,,,,,,22.0,,7.2,,,2.0,,1.0,1.0,8.0,,4.0,,32.0,6.0,30.0,2,,54.0,1.0,1.0,,
2017-18,7437808,17,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,9.0,7.0,16.0,4.0,1.0,5.0,,,,,,,2.0,6.0,2.0,,,,,,,,,,,71.0,,,,,,,11.0,,6.4,,,,,1.0,,,,2.0,,16.0,9.0,25.0,0,,29.0,,1.0,,
2017-18,7437899,18,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,2.0,11.0,16.0,27.0,,,6.0,,,,2.0,,,1.0,4.0,2.0,,,1.0,,,,,,,,68.0,,1.0,,,,,5.0,,6.5,,,,,,1.0,,,2.0,,13.0,18.0,31.0,0,1.0,38.0,,,1.0,
2017-18,7437899,18,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,1.0,,,8.0,6.0,13.0,3.0,2.0,4.0,,1.0,,1.0,,,1.0,6.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,2.0,,,,,,16.0,,6.8,,,,,1.0,,2.0,,1.0,,17.0,10.0,25.0,2,3.0,42.0,,1.0,,
2017-18,7437899,18,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,18.0,19.0,37.0,6.0,3.0,7.0,,,,1.0,,,1.0,8.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,,,1.0,2.0,1.0,,5.0,,26.0,19.0,44.0,0,2.0,60.0,3.0,1.0,2.0,
2017-18,7437899,18,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,1.0,,,2.0,,1.0,5.0,1.0,,1.0,,,,,,,5.0,1.0,,,2.0,,,,,,2.0,,22.0,,,,,,,2.0,,7.0,,,,,,,1.0,,,1.0,3.0,,2.0,0,,5.0,1.0,1.0,,
2017-18,7437899,18,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,3.0,,,9.0,3.0,9.0,3.0,,6.0,,,3.0,,,,2.0,6.0,4.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,15.0,,6.8,,,,,,2.0,5.0,,2.0,,16.0,5.0,16.0,4,3.0,39.0,2.0,,1.0,
2017-18,7437899,18,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,2.0,19.0,13.0,32.0,2.0,1.0,7.0,,,,,,,2.0,6.0,5.0,,,2.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.1,,,,,1.0,3.0,3.0,,3.0,,26.0,14.0,37.0,0,,49.0,2.0,1.0,3.0,
2017-18,7437810,19,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,4.0,16.0,20.0,35.0,1.0,,7.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,4.0,,,90.0,,,,,,,10.0,,6.7,,,1.0,,,,3.0,,7.0,,22.0,21.0,40.0,1,2.0,55.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,7.0,8.0,15.0,4.0,1.0,5.0,,,,1.0,,,,6.0,2.0,,,1.0,,,,,1.0,,,86.0,,,,,,,11.0,,6.2,,,,,2.0,,1.0,,2.0,,14.0,8.0,21.0,0,,35.0,2.0,1.0,,
2017-18,7437810,19,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,12.0,20.0,32.0,3.0,,8.0,,,,2.0,,,,5.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.2,,,,,1.0,1.0,1.0,,2.0,,17.0,24.0,40.0,0,,47.0,3.0,,1.0,
2017-18,7437810,19,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,1.0,,,6.0,4.0,9.0,6.0,9.0,2.0,,,,,,,,7.0,11.0,,,1.0,,,,,,,,55.0,2.0,,,,,,8.0,,7.1,,,1.0,,,1.0,2.0,,,3.0,12.0,4.0,14.0,3,,26.0,2.0,3.0,1.0,
2017-18,7437810,19,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,2.0,14.0,6.0,18.0,,1.0,6.0,,,,,,,2.0,4.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,6.7,,,,,,3.0,8.0,,3.0,,23.0,8.0,23.0,0,2.0,43.0,,3.0,1.0,
2017-18,7437810,19,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,5.0,3.0,8.0,1.0,2.0,1.0,,,,,,,2.0,3.0,2.0,,,,,,,,,,,71.0,,,,,,,9.0,,6.4,,,,,1.0,,,,,1.0,8.0,6.0,14.0,0,,23.0,1.0,,,
2017-18,7437812,20,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,1.0,4.0,11.0,15.0,,1.0,3.0,,,,2.0,,,,2.0,2.0,,,,,1.0,,,,,,67.0,1.0,1.0,,,,,9.0,,6.9,,,,,1.0,,1.0,,7.0,,8.0,16.0,23.0,1,1.0,29.0,,,,
2017-18,7437812,20,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,6.0,6.0,5.0,,2.0,,,,3.0,,,1.0,12.0,2.0,,,4.0,,,,1.0,,,,90.0,,,,,,,7.0,,5.8,,,1.0,,4.0,1.0,,,,,4.0,7.0,11.0,1,1.0,24.0,,1.0,,
2017-18,7437812,20,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,9.0,14.0,23.0,2.0,,11.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,13.0,,6.0,,,,,,,,,7.0,,13.0,19.0,32.0,0,2.0,43.0,2.0,1.0,,
2017-18,7437812,20,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,5.0,9.0,14.0,13.0,5.0,3.0,,,,1.0,,,1.0,16.0,7.0,,,1.0,,1.0,,,,,,81.0,1.0,1.0,,,,,13.0,,7.1,,,,,2.0,1.0,,,1.0,,10.0,11.0,21.0,1,,39.0,4.0,1.0,1.0,
2017-18,7437812,20,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,2.0,13.0,7.0,19.0,2.0,1.0,8.0,,,,1.0,,,2.0,7.0,3.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,15.0,,6.4,,,,,2.0,,5.0,,3.0,,21.0,11.0,27.0,0,2.0,46.0,1.0,,,
2017-18,7437812,20,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,9.0,11.0,20.0,1.0,,5.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,6.7,,,,,4.0,1.0,,,2.0,,14.0,12.0,26.0,0,2.0,41.0,2.0,1.0,1.0,
2017-18,7437912,21,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437912,21,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,1.0,16.0,10.0,26.0,,,3.0,,,1.0,2.0,,,1.0,3.0,1.0,,,,,,,,2.0,,,90.0,,,,,,,14.0,,6.3,,,1.0,,1.0,,1.0,,8.0,,22.0,14.0,35.0,2,1.0,50.0,2.0,,,
2017-18,7437912,21,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,10.0,6.0,16.0,2.0,,6.0,,,,1.0,,,1.0,8.0,5.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,9.0,,6.6,,,1.0,,1.0,3.0,1.0,,1.0,,14.0,8.0,21.0,2,3.0,37.0,,1.0,1.0,
2017-18,7437912,21,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,8.0,7.0,15.0,2.0,3.0,3.0,,,,1.0,,,2.0,5.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,12.0,,6.7,,,,,2.0,,,,2.0,,15.0,10.0,25.0,0,4.0,41.0,,2.0,,
2017-18,7437912,21,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,7.0,1.0,8.0,12.0,3.0,2.0,,,1.0,,,,3.0,17.0,8.0,,,4.0,,,,,,1.0,,81.0,,,,,,,18.0,,6.7,,,1.0,,,2.0,1.0,,,,14.0,3.0,16.0,2,,35.0,6.0,3.0,2.0,
2017-18,7437912,21,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
