season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582514,5,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582514,5,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582550,6,90,Burnley,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582558,7,90,Burnley,Away,204274,105185,Steven Hewitt,steven-hewitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582574,8,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582574,8,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582574,8,90,Burnley,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582592,9,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582592,9,90,Burnley,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582612,10,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582612,10,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582612,10,90,Burnley,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,55.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,35.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582632,11,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582632,11,90,Burnley,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582670,12,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582670,12,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,60.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582670,12,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582672,13,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582672,13,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582672,13,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582672,13,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582694,14,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582694,14,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582694,14,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582694,14,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582722,15,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582722,15,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
