season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436501,13,36,Brighton_and_Hove_Albion,Home,1036269,509416,Yasin Ayari,yasin-ayari,M,False,,,,23.0,22.0,45.0,2.0,,,6.0,,,,2.0,,,1.0,10.0,7.0,,,0.0457165,0.0793,,6.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,11.0,,,7.0,,,1.0,,1.0,1.0,4.0,,1.0,1.0,29.0,22.0,47.0,,,1,4.0,67.0,3.0,2.0,1.0,1.0
2024-25,12436501,13,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,True,,,,4.0,1.0,5.0,,,,,,,,1.0,,,,3.0,1.0,,,0.161418,0.025,0.1543,1.0,0.0,,,,,,1.0,,18.0,1.0,,,,,,3.0,,,6.8,,,,,,2.0,1.0,,,,5.0,1.0,5.0,,,1,,10.0,1.0,,1.0,
2024-25,12436501,13,36,Brighton_and_Hove_Albion,Home,1142324,,Ruairi McConville,ruairi-mcconville,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436501,13,36,Brighton_and_Hove_Albion,Home,1394957,589100,Jacob Slater,jacob-slater,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436501,13,36,Brighton_and_Hove_Albion,Home,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,1.0,,,5.0,,4.0,1.0,,,,,,,,,,,1.0,,,,0.0914225,,,,0.0,,,,,,2.0,,15.0,,,,,,,2.0,,,6.9,,,,,,,3.0,,,,7.0,,4.0,,,0,,9.0,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,18.0,67.0,85.0,2.0,3.0,,5.0,,,,,,,,3.0,6.0,,,0.0113326,,,1.0,0.0,,,,,,,,90.0,,,,,,,11.0,,,6.3,,,,,1.0,,,,12.0,1.0,25.0,69.0,94.0,,,0,2.0,103.0,2.0,1.0,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,1.0,16.0,16.0,32.0,1.0,1.0,,3.0,,,2.0,,,,1.0,3.0,3.0,,,0.0147245,0.18,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,13.0,,,6.6,,,,,2.0,1.0,4.0,,3.0,,25.0,17.0,38.0,,,2,1.0,68.0,2.0,,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,842513,223434,Igor Júlio,igor-julio,D,False,,,3.0,21.0,48.0,69.0,1.0,,,3.0,,,,,,,,2.0,2.0,,,0.0235154,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,4.0,,,6.9,,,,,4.0,,,,5.0,,22.0,50.0,72.0,,,0,1.0,81.0,,1.0,,1.0
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,891829,219249,Matt O'Riley,matt-oriley,M,False,2.0,,3.0,17.0,11.0,26.0,1.0,,,2.0,1.0,,1.0,1.0,,,,3.0,2.0,,,0.180573,0.0982,,,0.0,,,,,3.0,3.0,,81.0,,,1.0,,,,10.0,,,7.2,,,,,,2.0,6.0,,3.0,,22.0,12.0,28.0,,,1,1.0,46.0,2.0,,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,3.0,7.0,10.0,1.0,,,1.0,,,,1.0,,,,2.0,1.0,,,0.00119553,,,,0.0,,,,,,,,18.0,,,,,,,3.0,,,6.0,,,,,1.0,1.0,,,1.0,,5.0,7.0,12.0,,,0,,17.0,1.0,,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,1.0,,1.0,20.0,4.0,23.0,2.0,,,,1.0,,1.0,2.0,,,,4.0,2.0,,,0.142484,0.0191,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,8.0,,,7.1,,,,,,1.0,5.0,,2.0,,25.0,5.0,25.0,,,1,,39.0,2.0,1.0,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,0.00094208,,,,0.0,,,,,1.0,,,9.0,,,,,,,1.0,,,6.7,,,,,,,1.0,,,,3.0,,2.0,,,0,,7.0,,1.0,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,959628,467779,Mats Wieffer,mats-wieffer,D,False,,,2.0,24.0,20.0,44.0,2.0,2.0,,5.0,,,,1.0,,,2.0,6.0,5.0,,,0.0112052,0.0214,,1.0,0.0,,,,,1.0,,,86.0,,,,,,,9.0,,,6.8,,,1.0,,1.0,,,,3.0,,27.0,21.0,48.0,,,1,2.0,63.0,3.0,1.0,,1.0
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,3.0,32.0,23.0,55.0,2.0,2.0,,3.0,1.0,1.0,,1.0,,,,6.0,4.0,,,0.159313,0.3457,,2.0,0.0,,,,,,1.0,,72.0,,,,,,,11.0,,,7.1,,,1.0,,9.0,1.0,1.0,,6.0,,40.0,25.0,64.0,,,1,2.0,81.0,,,,2.0
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,7.0,4.0,11.0,2.0,1.0,,,,1.0,1.0,,,,,3.0,3.0,,,0.01518,0.3838,0.3993,,1.0,,,,,1.0,1.0,,80.0,1.0,,,,,,10.0,,,6.7,,,,,1.0,2.0,,,1.0,,15.0,4.0,19.0,,,2,,30.0,1.0,1.0,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,1.0,,23.0,23.0,,,,5.0,,,,,,,,,,1.0,,3.794e-05,,,,0.0,,-1.7065,,,,,,90.0,,,,,,,4.0,,1.0,5.3,,,,,1.0,,,,4.0,,3.0,24.0,27.0,,,0,,31.0,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,,5.0,5.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,7.414e-05,0.0662,,,0.0,,,,,,,,10.0,,,,,,,1.0,,,6.5,,,1.0,,,,,,,,1.0,5.0,6.0,,,1,,8.0,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,False,,,3.0,9.0,15.0,24.0,,,,4.0,,1.0,,3.0,,,,7.0,4.0,,,0.108481,0.2588,0.1945,2.0,0.0,,,,,1.0,,,80.0,1.0,,,,,,11.0,,,6.5,,,1.0,,,6.0,2.0,,4.0,,13.0,16.0,27.0,,,2,1.0,47.0,3.0,,3.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1142324,,Ruairi McConville,ruairi-mcconville,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,,2.0,,2.0,,,,,,,,,,,2.0,2.0,1.0,,,0.00054821,,,,0.0,,,,,,,,11.0,,,,,,,6.0,,,6.4,,,,,,1.0,1.0,,,,4.0,1.0,4.0,,,0,,12.0,1.0,,1.0,
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,3.0,12.0,15.0,27.0,1.0,3.0,,8.0,,,,1.0,,,2.0,7.0,6.0,,,0.00776522,0.1006,0.1484,,0.0,1.0,,,,2.0,,,90.0,1.0,,,,,,11.0,,,7.2,,,1.0,,2.0,4.0,,,3.0,,17.0,16.0,33.0,,,2,1.0,55.0,,1.0,1.0,1.0
2024-25,12436955,14,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,0.00283409,,,,0.0,,,,,,,,10.0,,,,,,,2.0,,,6.6,,,,,,1.0,1.0,,,,1.0,,,,,0,,5.0,2.0,,1.0,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,3.0,3.0,6.0,,,,,,,,,,,,,1.0,,,0.011859,0.2686,0.0751,,0.0,,,,,,,,20.0,1.0,,,,,,1.0,,,6.8,,,1.0,,,,,,,,3.0,4.0,7.0,,,2,,10.0,,1.0,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,3.0,11.0,63.0,74.0,1.0,3.0,,4.0,,,,,,,,1.0,4.0,,,0.118966,0.0204,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,7.0,,,7.0,,,1.0,,4.0,,,,7.0,,16.0,65.0,81.0,,,1,1.0,89.0,,,,1.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,3.0,,1.0,13.0,29.0,39.0,3.0,2.0,,9.0,,,,,,,,5.0,7.0,,,0.029794,0.0971,0.3921,2.0,1.0,,,,,,2.0,,90.0,2.0,,,,,,14.0,,,7.6,,,1.0,,4.0,1.0,7.0,,3.0,,20.0,34.0,47.0,,,3,3.0,72.0,,1.0,1.0,2.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,842513,223434,Igor Júlio,igor-julio,D,True,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,2.767e-05,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,,4.3,,,,,1.0,1.0,,,,,,3.0,3.0,,,0,,5.0,,,1.0,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,891829,219249,Matt O'Riley,matt-oriley,M,True,,,1.0,3.0,8.0,11.0,,,,,,,,1.0,,,,1.0,2.0,,,0.0231686,,,,0.0,,,,,,1.0,,19.0,,,,,,,1.0,,,6.6,,,,,,,,,1.0,,3.0,8.0,11.0,,,0,2.0,14.0,1.0,,,2.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,1.0,19.0,25.0,43.0,,,,7.0,,,,2.0,,,2.0,5.0,4.0,,,0.0641717,0.0232,0.8022,1.0,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,11.0,,,7.4,,,,,3.0,3.0,3.0,,2.0,,24.0,25.0,46.0,,,1,1.0,72.0,1.0,1.0,2.0,1.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,1.0,9.0,7.0,16.0,3.0,,,2.0,,,,3.0,,,1.0,10.0,3.0,,,0.178424,0.1387,,2.0,0.0,,,,,,3.0,,89.0,,1.0,,,,,6.0,,,6.7,,,1.0,,,1.0,,,1.0,,9.0,8.0,17.0,,,1,3.0,31.0,2.0,,,2.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,946695,463067,Georginio Rutter,georginio-rutter,M,False,1.0,,,10.0,4.0,13.0,2.0,,,6.0,,,,4.0,,,2.0,9.0,6.0,,,0.0439514,,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,16.0,,,6.8,,,,,,3.0,2.0,,1.0,,18.0,6.0,22.0,,,0,2.0,48.0,1.0,2.0,2.0,2.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,959628,467779,Mats Wieffer,mats-wieffer,D,True,,,2.0,17.0,12.0,29.0,,,,6.0,,,,1.0,,,,2.0,7.0,,,0.00978869,,,1.0,1.0,,,,,1.0,1.0,,45.0,,,,,,,5.0,,,7.1,,,,,1.0,2.0,,,2.0,,19.0,14.0,33.0,,,0,4.0,44.0,1.0,1.0,2.0,2.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,17.0,48.0,65.0,1.0,4.0,,4.0,,,1.0,,,,1.0,3.0,6.0,,,0.0119398,0.0829,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,10.0,,,6.8,,,,,3.0,,,,5.0,,23.0,51.0,74.0,,,1,1.0,85.0,,1.0,,1.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,11.0,2.0,13.0,,1.0,,1.0,,,1.0,,,,,1.0,4.0,,,0.0123688,0.2668,,1.0,0.0,,,,,,1.0,,70.0,,,,,,,7.0,,,6.9,,,1.0,,1.0,,1.0,,1.0,,15.0,2.0,16.0,,,2,1.0,30.0,3.0,2.0,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,,21.0,21.0,,1.0,,6.0,,,,,,,,,1.0,,,5.902e-05,,,,0.0,,-0.2005,,,,,,90.0,,,,,,,8.0,,,6.5,1.0,1.0,,,1.0,,,,12.0,,4.0,25.0,29.0,,,0,,34.0,,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,4.0,1.0,5.0,1.0,,,3.0,,,1.0,1.0,,,1.0,3.0,1.0,,,0.179661,0.1389,0.1994,,0.0,,,,,,1.0,,70.0,1.0,,,,,,2.0,,,6.8,,,,,1.0,1.0,,,1.0,,5.0,1.0,6.0,,,2,,13.0,,,1.0,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,False,1.0,,1.0,9.0,10.0,18.0,1.0,,,1.0,,,,,,,2.0,6.0,2.0,,,0.0405466,0.0505,0.7664,2.0,0.0,,,,,,1.0,,71.0,1.0,1.0,,,,,6.0,,,7.0,,,,,1.0,2.0,2.0,,1.0,,12.0,10.0,20.0,,,1,1.0,32.0,,,1.0,1.0
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,3.0,6.0,5.0,11.0,1.0,,,2.0,,,,,,,1.0,2.0,,,,0.009067,,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,5.0,,,6.6,,,,,,,,,4.0,,7.0,7.0,14.0,,,0,,17.0,1.0,,,
2024-25,12436444,15,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,,,,,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,0.4527,0.9053,,0.0,1.0,,,,,,,20.0,1.0,,,,,,4.0,,,7.4,,,1.0,,1.0,2.0,,,1.0,,3.0,,3.0,,,2,,9.0,,,1.0,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,31.0,73.0,104.0,3.0,4.0,,3.0,,1.0,1.0,1.0,,,1.0,7.0,6.0,,,0.0248163,0.2102,0.1209,2.0,0.0,,,,,,,,90.0,1.0,2.0,,,,,7.0,,,6.8,,,,,2.0,,,,8.0,,35.0,75.0,110.0,,,2,1.0,121.0,,1.0,,1.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,3.0,,,42.0,34.0,73.0,2.0,1.0,,6.0,,,,,,,1.0,4.0,4.0,,,0.199608,0.0201,,,0.0,,,,,,1.0,,90.0,,,,,,,11.0,,,6.7,,,1.0,,2.0,1.0,6.0,,1.0,,48.0,35.0,77.0,,,1,2.0,103.0,2.0,1.0,,2.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,842513,223434,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,5.0,9.0,14.0,1.0,,,2.0,,,,,,,,5.0,2.0,,,0.00660796,0.0834,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,7.0,,,6.1,,,1.0,,1.0,3.0,,,,,6.0,11.0,17.0,,,1,1.0,31.0,,1.0,,1.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,24.0,8.0,32.0,1.0,1.0,,3.0,,,2.0,,,,,7.0,8.0,,,0.153387,0.1666,0.0971,2.0,0.0,,,,,,4.0,,90.0,1.0,,,,,,11.0,,,7.4,,,,,,9.0,2.0,,,,29.0,9.0,36.0,,,3,2.0,56.0,1.0,,5.0,2.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,946695,463067,Georginio Rutter,georginio-rutter,M,False,,,,8.0,,8.0,4.0,1.0,,1.0,,,1.0,1.0,,,2.0,10.0,7.0,,,0.00420279,0.017,,2.0,0.0,,,,,,,,72.0,,,,,,,10.0,,,6.3,,,,,1.0,1.0,,,1.0,,12.0,,12.0,,,1,3.0,28.0,3.0,3.0,,1.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,959628,467779,Mats Wieffer,mats-wieffer,D,True,,,1.0,8.0,4.0,12.0,,,,2.0,,,,,,,,,1.0,,,0.0106406,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,8.0,4.0,12.0,,,0,1.0,15.0,,,,1.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,4.0,47.0,37.0,84.0,3.0,3.0,,4.0,,,,1.0,,,,6.0,6.0,1.0,,0.054779,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,12.0,,,6.4,,,,,2.0,,,,8.0,,53.0,40.0,93.0,,,0,3.0,106.0,3.0,,,2.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,973556,474120,Julio Enciso,julio-enciso,M,True,,,1.0,22.0,5.0,27.0,,,,3.0,,,,,,,2.0,2.0,3.0,,,0.0440881,0.169,0.8336,,0.0,,,,,,1.0,,45.0,3.0,,,,,,9.0,,,7.4,,,,,,3.0,1.0,,2.0,,28.0,6.0,33.0,,,3,,43.0,,,3.0,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,1.0,,,25.0,9.0,33.0,,,,,,,2.0,,,,2.0,3.0,5.0,,,0.18475,0.1049,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,16.0,,,7.3,,,,,,2.0,5.0,,,,38.0,10.0,43.0,,,2,,57.0,,3.0,2.0,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,2.0,,23.0,23.0,,2.0,,9.0,,,,,,,,,2.0,,,0.00018607,,,,0.0,,-0.8686,1.0,,,,,90.0,,,,,,,6.0,,1.0,6.6,2.0,2.0,,,2.0,,,,8.0,,4.0,25.0,29.0,,,0,,40.0,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,1.0,,,,0.0915149,,,,0.0,,,,,,1.0,,18.0,,,,,,,1.0,,,6.6,,,,,,,,,,,4.0,1.0,5.0,,,0,,7.0,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1036269,509416,Yasin Ayari,yasin-ayari,M,False,1.0,,,19.0,14.0,32.0,,,,5.0,1.0,,,1.0,,,,1.0,3.0,,,0.182369,0.1264,,,0.0,,,,,,2.0,,72.0,,,,,,,9.0,,,7.3,,,1.0,,1.0,,4.0,,2.0,,28.0,14.0,38.0,,,1,3.0,50.0,,,,2.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,True,1.0,,,4.0,3.0,6.0,,,,,,,,,,,,,,,,0.106478,,,,0.0,,,,,,,,18.0,,,,,,,2.0,,,6.5,,,,,,,1.0,,,,5.0,3.0,7.0,,,0,,9.0,1.0,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1142324,,Ruairi McConville,ruairi-mcconville,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,,6.0,1.0,7.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,0.0455813,0.052,,,0.0,,,,,,,,18.0,,,,,,,6.0,,,6.5,,,,,,1.0,2.0,,1.0,,11.0,1.0,10.0,,,1,,15.0,,,1.0,
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,2.0,17.0,19.0,36.0,,,,9.0,,,1.0,1.0,,,2.0,5.0,10.0,,,0.0131693,0.0464,,,0.0,,,,,3.0,1.0,,88.0,,,,,,,11.0,,,7.0,,,1.0,,,5.0,,,3.0,,20.0,19.0,39.0,,,2,3.0,67.0,3.0,4.0,3.0,2.0
2024-25,12436457,16,36,Brighton_and_Hove_Albion,Home,1400106,592031,Yankuba Minteh,yankuba-minteh,M,False,,,1.0,5.0,2.0,7.0,1.0,1.0,,3.0,,,,,,,,4.0,6.0,,,0.0817228,,,1.0,0.0,,,,,,,,72.0,,,,,,,9.0,,,6.8,,,,,,4.0,2.0,,1.0,1.0,9.0,2.0,9.0,,,0,3.0,27.0,2.0,,2.0,2.0
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,1.0,18.0,41.0,59.0,,5.0,,5.0,,1.0,,,,,,,6.0,,,0.00542851,0.0936,0.4483,,0.0,,,,,1.0,,,90.0,1.0,2.0,,,,,11.0,,,7.3,,,1.0,,5.0,,,,6.0,,25.0,43.0,68.0,,,2,1.0,82.0,1.0,,,1.0
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,9.0,5.0,14.0,2.0,1.0,,,,,,,,,1.0,4.0,6.0,,,0.00625559,,,1.0,0.0,,,,,,,,67.0,,,,,,,5.0,,,6.8,,,,,4.0,,1.0,,,,11.0,6.0,16.0,,,0,5.0,37.0,1.0,,,4.0
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,2.0,,2.0,19.0,26.0,43.0,2.0,2.0,,10.0,2.0,,,1.0,,,1.0,9.0,6.0,,,0.178943,,,5.0,0.0,,,,,2.0,3.0,,90.0,,,,,,,11.0,,,7.2,,,,,1.0,,4.0,,3.0,,23.0,29.0,48.0,,,0,1.0,70.0,3.0,3.0,,1.0
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,842513,223434,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,891829,219249,Matt O'Riley,matt-oriley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436478,17,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,1.0,11.0,2.0,13.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,0.0111529,,,2.0,0.0,,,,,1.0,,,23.0,,,,,,,4.0,,,6.9,,,,,2.0,1.0,3.0,,1.0,,15.0,2.0,14.0,,,0,,24.0,,,1.0,
