season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768125,12,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768125,12,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,1.0,21.0,21.0,41.0,,1.0,4.0,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,2.0,,90.0,,,,,,,6.7,,,,,,,5.0,,3.0,,28.0,23.0,46.0,0,1.0,61.0,,,
2015-16,6768125,12,80,Swansea_City,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,11.0,40.0,42.0,81.0,,,5.0,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,2.0,,87.0,,,,,,,7.4,,,,,,1.0,2.0,,14.0,,47.0,44.0,89.0,0,1.0,98.0,,,1.0
2015-16,6768125,12,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,7.0,65.0,40.0,105.0,,1.0,9.0,,,,,,,,2.0,7.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,7.7,,,1.0,,2.0,,,,9.0,,72.0,41.0,113.0,1,1.0,126.0,,5.0,
2015-16,6768125,12,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,1.0,35.0,13.0,48.0,,,2.0,,,,2.0,,,,2.0,1.0,,,,,,,1.0,,2.0,,78.0,,,,,,,6.9,,,1.0,,,,2.0,,2.0,1.0,44.0,13.0,55.0,1,1.0,62.0,2.0,,
2015-16,6768125,12,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,False,,,,11.0,3.0,14.0,,,1.0,,,,,,,2.0,3.0,1.0,,,,,,,,1.0,,,64.0,,,,,,,6.2,,,,,,2.0,3.0,,,,14.0,3.0,14.0,0,,25.0,2.0,,1.0
2015-16,6768131,13,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,,9.0,21.0,30.0,,2.0,2.0,,,,2.0,,,,2.0,3.0,,1.0,,,,,,,,,70.0,,1.0,,,,,6.1,,,,,1.0,,,,,,10.0,23.0,33.0,0,,38.0,2.0,1.0,
2015-16,6768131,13,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768131,13,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,1.0,13.0,18.0,31.0,1.0,1.0,8.0,,,1.0,,,,1.0,5.0,4.0,,,2.0,,,,,4.0,1.0,,90.0,,1.0,,,,,6.7,,,,,1.0,2.0,2.0,,7.0,,24.0,23.0,45.0,1,2.0,72.0,,,1.0
2015-16,6768131,13,80,Swansea_City,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,5.0,17.0,16.0,31.0,1.0,1.0,3.0,1.0,,1.0,,,,,2.0,1.0,,,,1.0,1.0,,,1.0,2.0,,90.0,1.0,,,,,,7.8,,,1.0,,,1.0,7.0,,7.0,,29.0,17.0,39.0,3,,52.0,,,
2015-16,6768131,13,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,4.0,14.0,16.0,30.0,,,5.0,,,1.0,4.0,,,,4.0,2.0,,,,,,,,2.0,1.0,,90.0,,,,,,,6.6,,,,,1.0,,,,5.0,,18.0,17.0,35.0,1,1.0,48.0,2.0,1.0,
2015-16,6768131,13,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,8.0,1.0,9.0,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,,20.0,,,,,,,6.4,,,,,,,,,,,9.0,1.0,10.0,0,1.0,14.0,1.0,,
2015-16,6768131,13,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,1.0,,,4.0,1.0,4.0,,,1.0,,,,,,,,2.0,4.0,,,,,,,,,2.0,,20.0,,,,,,,6.7,,,,,,4.0,5.0,,,,8.0,1.0,4.0,0,1.0,18.0,1.0,1.0,2.0
2015-16,6768148,14,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,16.0,24.0,40.0,,,6.0,,,,,,,4.0,4.0,2.0,,,,,,,,6.0,1.0,,65.0,,1.0,,,,,6.9,,,,,,2.0,,,3.0,,18.0,27.0,45.0,0,,62.0,,,2.0
2015-16,6768148,14,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,True,,,2.0,18.0,10.0,28.0,,1.0,2.0,,,1.0,,,,,,3.0,,,,,,,,,,,25.0,,,,,,,7.0,,,,,,2.0,1.0,,3.0,,23.0,10.0,32.0,1,,37.0,,,2.0
2015-16,6768148,14,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,15.0,14.0,29.0,,,3.0,,,,3.0,,,1.0,5.0,2.0,,,2.0,,,,,1.0,,,90.0,,1.0,,1.0,,,5.7,,,,,4.0,,3.0,,2.0,,19.0,18.0,34.0,0,2.0,53.0,1.0,,
2015-16,6768148,14,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,5.0,32.0,22.0,54.0,1.0,,11.0,,,,1.0,,,3.0,5.0,2.0,,,,,,,,4.0,,,90.0,,,,,,,6.8,,,1.0,,,,,,5.0,,34.0,23.0,57.0,1,1.0,69.0,,1.0,
2015-16,6768148,14,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,19.0,13.0,31.0,1.0,,10.0,,,,1.0,,,3.0,5.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,6.3,,,,,,1.0,7.0,,2.0,,30.0,14.0,37.0,0,1.0,55.0,1.0,1.0,1.0
2015-16,6768148,14,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,4.0,,4.0,,,2.0,,,1.0,,,,,,2.0,,,,,,,,2.0,,,18.0,,,,,,,6.9,,,,,,1.0,4.0,,,,10.0,,6.0,1,1.0,17.0,1.0,,1.0
2015-16,6768148,14,80,Swansea_City,Away,340713,168144,Matt Grimes,matt-grimes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768159,15,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,24.0,26.0,50.0,,,4.0,,,,,,,,,2.0,,,,,,,,6.0,,,63.0,,,,,,,7.2,,,,,1.0,1.0,,,1.0,,26.0,29.0,55.0,0,1.0,69.0,2.0,,1.0
2015-16,6768159,15,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,True,,,2.0,3.0,8.0,11.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,2.0,,,12.0,,,,,,,6.7,,,,,,,,,2.0,,4.0,8.0,12.0,0,,15.0,,,
2015-16,6768159,15,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,15.0,22.0,37.0,,2.0,10.0,,,,,,,2.0,6.0,8.0,,,2.0,,,,,3.0,,,90.0,,,,,,,6.4,,,,,4.0,4.0,3.0,,5.0,,24.0,27.0,48.0,0,3.0,80.0,1.0,1.0,2.0
2015-16,6768159,15,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,6.0,24.0,34.0,58.0,,2.0,11.0,,,,1.0,,,,1.0,5.0,,,,,,,1.0,,1.0,,78.0,,,,,,,7.0,,,1.0,,,1.0,,,7.0,,28.0,35.0,63.0,1,,72.0,2.0,3.0,1.0
2015-16,6768159,15,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,3.0,,2.0,15.0,16.0,28.0,,,2.0,,,,2.0,,,1.0,3.0,3.0,,,,,,,1.0,1.0,2.0,,90.0,,,,,,,7.1,,,3.0,,,,8.0,,3.0,1.0,30.0,18.0,40.0,3,2.0,58.0,,1.0,
2015-16,6768159,15,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,2.0,,,7.0,,5.0,1.0,,,,,,1.0,,,1.0,4.0,3.0,,,,,,,,,2.0,,45.0,,,,,,,6.4,,,,,,1.0,4.0,,,,11.0,1.0,8.0,0,,18.0,,3.0,
2015-16,6768159,15,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,1.0,8.0,2.0,10.0,,,3.0,,,,,,,1.0,1.0,6.0,,,,,,,,1.0,1.0,,27.0,,,,,,,7.3,,,,,,4.0,,,1.0,,8.0,2.0,10.0,0,,19.0,,2.0,4.0
2015-16,6768153,16,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,,10.0,29.0,39.0,,,3.0,,,,,,,,,6.0,,,,,,,,4.0,,,75.0,,,,,,,7.4,,,,,1.0,1.0,,,1.0,,11.0,31.0,42.0,0,3.0,55.0,1.0,2.0,1.0
2015-16,6768153,16,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,33.0,20.0,53.0,,3.0,4.0,1.0,,1.0,4.0,,,2.0,7.0,13.0,,,1.0,,,,,,2.0,,90.0,,,,,,,7.6,,,,,3.0,2.0,,,2.0,1.0,42.0,21.0,63.0,1,5.0,88.0,2.0,3.0,2.0
2015-16,6768153,16,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,1.0,19.0,14.0,33.0,,1.0,2.0,,,,,,,,3.0,5.0,,,3.0,,,,,,,,90.0,,,,,,,6.4,,,,,,1.0,1.0,,2.0,,23.0,15.0,37.0,0,1.0,56.0,2.0,2.0,1.0
2015-16,6768153,16,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,6.0,23.0,30.0,53.0,,1.0,5.0,,,,1.0,,,2.0,3.0,5.0,,,,,,,,1.0,,,90.0,1.0,1.0,,,,,6.9,,,,,,,,,6.0,,24.0,30.0,54.0,1,2.0,64.0,,2.0,
2015-16,6768153,16,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,3.0,,1.0,19.0,10.0,26.0,,,3.0,,,1.0,1.0,,,4.0,5.0,4.0,,,1.0,,,,,,3.0,,90.0,4.0,,,,,,7.7,,,,,,2.0,9.0,,1.0,1.0,32.0,10.0,33.0,5,2.0,61.0,3.0,,2.0
2015-16,6768153,16,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,6.4,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,1.0,,
2015-16,6768153,16,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,14.0,,,,,,,6.6,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,1.0,
2015-16,6768153,16,80,Swansea_City,Away,340713,168144,Matt Grimes,matt-grimes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768169,17,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,48.0,36.0,84.0,,2.0,9.0,,,1.0,,,,1.0,2.0,7.0,,1.0,1.0,,,,,5.0,1.0,,90.0,,,,,,,7.5,,,,,,2.0,,,1.0,,56.0,42.0,98.0,1,3.0,113.0,1.0,,2.0
2015-16,6768169,17,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,33.0,23.0,56.0,,,4.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,1.0,,73.0,1.0,,,,,,6.9,,,,,1.0,,4.0,,2.0,1.0,44.0,25.0,65.0,1,2.0,79.0,1.0,1.0,
2015-16,6768169,17,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,2.0,,2.0,20.0,15.0,33.0,2.0,,5.0,,,,1.0,,,,5.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,,7.1,,,,,,3.0,6.0,,2.0,,28.0,16.0,38.0,0,2.0,73.0,,3.0,1.0
2015-16,6768169,17,80,Swansea_City,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,3.0,5.0,8.0,,,,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,17.0,,,,,,,6.6,,,,,,1.0,1.0,,2.0,,9.0,6.0,14.0,1,,18.0,1.0,,1.0
2015-16,6768169,17,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,1.0,37.0,24.0,61.0,1.0,1.0,7.0,,,3.0,1.0,,,1.0,3.0,3.0,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,7.5,,,1.0,,,1.0,,,2.0,,44.0,26.0,70.0,5,,85.0,1.0,1.0,1.0
2015-16,6768169,17,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,4.0,,,23.0,11.0,30.0,,,3.0,,,5.0,,,,1.0,3.0,,,,2.0,,,,,,3.0,,90.0,,,,,,,7.3,,,,,,,11.0,,,,36.0,12.0,37.0,5,,58.0,3.0,,
2015-16,6768169,17,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768169,17,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,,6.6,,,,,,,,,,,2.0,,2.0,0,,5.0,1.0,,
2015-16,6768182,18,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,12.0,27.0,39.0,,,3.0,,,,1.0,,,,1.0,6.0,,,,,,,,1.0,,,89.0,,1.0,,,,,7.2,,,,,,,,,1.0,,14.0,28.0,42.0,0,5.0,54.0,1.0,1.0,
2015-16,6768182,18,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,True,,,2.0,21.0,16.0,37.0,,1.0,6.0,,,,,,,1.0,1.0,5.0,,,,,,,,1.0,,,45.0,,,,,,,7.1,,,,,,1.0,,,3.0,,29.0,16.0,45.0,0,2.0,52.0,,1.0,1.0
2015-16,6768182,18,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,,11.0,6.0,17.0,2.0,,4.0,,,1.0,,,,,3.0,2.0,,1.0,1.0,,,,,3.0,1.0,,90.0,,,,,,,7.0,,,,,3.0,1.0,2.0,,3.0,,19.0,11.0,28.0,1,1.0,49.0,,,1.0
2015-16,6768182,18,80,Swansea_City,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768182,18,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,3.0,24.0,20.0,44.0,3.0,2.0,10.0,,,,,,,3.0,7.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,7.1,,,,,1.0,,,,6.0,,31.0,22.0,53.0,1,1.0,66.0,1.0,1.0,
2015-16,6768182,18,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,,29.0,12.0,41.0,1.0,,6.0,,,,,,,,4.0,1.0,,,2.0,,,,,2.0,3.0,,90.0,1.0,,,,,,7.1,,,,,2.0,1.0,,,2.0,,34.0,17.0,51.0,1,,68.0,2.0,1.0,
2015-16,6768182,18,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,False,,,1.0,5.0,4.0,9.0,1.0,,2.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,45.0,,,,,,,6.5,,,,,,,2.0,,1.0,,9.0,4.0,11.0,1,,17.0,,1.0,
2015-16,6768182,18,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,
2015-16,6768334,19,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,12.0,12.0,24.0,4.0,1.0,4.0,,,,1.0,,,,7.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,6.6,,,,,2.0,,,,1.0,,19.0,13.0,32.0,0,1.0,39.0,,2.0,
2015-16,6768334,19,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,4.0,13.0,12.0,25.0,2.0,,5.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,3.0,,,90.0,,,,,,,6.7,,,,,,,1.0,,6.0,,18.0,14.0,31.0,0,1.0,44.0,,1.0,
2015-16,6768334,19,80,Swansea_City,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,3.0,7.0,8.0,15.0,1.0,,4.0,,,,,,,2.0,4.0,2.0,,,1.0,,,,,3.0,,,56.0,,,,,,,6.7,,,,,2.0,,3.0,,5.0,,15.0,11.0,23.0,0,1.0,42.0,,1.0,
2015-16,6768334,19,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,12.0,11.0,23.0,,,5.0,,,,,,,,,2.0,,,,,,,,1.0,,,34.0,,,,,,,6.9,,,,,,1.0,,,1.0,,13.0,11.0,24.0,0,1.0,28.0,,,1.0
2015-16,6768334,19,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,8.0,5.0,13.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,34.0,2.0,,,,,,6.5,,,,,,,5.0,,1.0,,15.0,5.0,15.0,2,,25.0,,,
2015-16,6768334,19,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768334,19,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,False,,,,11.0,4.0,15.0,3.0,,1.0,,,,,,,1.0,5.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,6.9,,,,,1.0,2.0,,,,,13.0,4.0,17.0,1,1.0,29.0,,3.0,1.0
2015-16,6768334,19,80,Swansea_City,Away,340713,168144,Matt Grimes,matt-grimes,M,False,,,5.0,18.0,14.0,32.0,2.0,1.0,3.0,,,1.0,2.0,,,1.0,8.0,3.0,,,3.0,,,,,,1.0,,90.0,,,,,,,6.5,,,,,,,1.0,,9.0,,29.0,16.0,44.0,1,1.0,52.0,1.0,1.0,
2015-16,6768341,20,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,9.0,18.0,27.0,,,7.0,,,,3.0,,,,3.0,2.0,,,,,,,,1.0,,,62.0,,,,,,,6.3,,,,,,,,,2.0,,10.0,22.0,32.0,0,,38.0,2.0,2.0,
2015-16,6768341,20,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,16.0,25.0,41.0,2.0,2.0,7.0,,,,1.0,,,1.0,6.0,5.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,6.7,,,,,2.0,1.0,,,4.0,,23.0,26.0,49.0,0,2.0,58.0,1.0,,1.0
2015-16,6768341,20,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,,10.0,3.0,13.0,,1.0,2.0,,,,1.0,,,2.0,7.0,3.0,,,3.0,,,,,3.0,,,90.0,,2.0,,,,,6.0,,,,,2.0,1.0,,,6.0,,14.0,10.0,24.0,0,2.0,49.0,1.0,,
2015-16,6768341,20,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,7.0,16.0,29.0,45.0,,1.0,9.0,,,,,,,2.0,2.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,7.0,,,1.0,,1.0,1.0,,,7.0,,18.0,31.0,49.0,1,,65.0,1.0,2.0,1.0
2015-16,6768341,20,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,18.0,6.0,23.0,2.0,,8.0,1.0,,2.0,2.0,,,2.0,8.0,4.0,,,,,1.0,,,3.0,3.0,,90.0,1.0,,,,,,7.7,,,,,,2.0,4.0,,,,29.0,8.0,33.0,3,1.0,52.0,1.0,3.0,
2015-16,6768341,20,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,1.0,,1.0,,1.0,,,,,1.0,,,,2.0,3.0,,,1.0,,,,,,,,8.0,,,,,,,6.6,,,,,,1.0,,,1.0,,4.0,,4.0,0,,6.0,,1.0,1.0
2015-16,6768341,20,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,2.0,,,3.0,1.0,2.0,2.0,,1.0,,,,1.0,,,,4.0,3.0,,,,1.0,,,,,1.0,,28.0,1.0,,,,,,7.0,,,,,,2.0,4.0,,1.0,,5.0,2.0,3.0,1,1.0,13.0,1.0,1.0,1.0
2015-16,6768341,20,80,Swansea_City,Away,340713,168144,Matt Grimes,matt-grimes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768187,21,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,,13.0,13.0,26.0,,,5.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,2.0,,,42.0,,,,,,,6.7,,,,,,1.0,,,,,15.0,13.0,28.0,0,1.0,33.0,,,1.0
2015-16,6768187,21,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,True,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,1.0,,
2015-16,6768187,21,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,4.0,17.0,5.0,22.0,1.0,2.0,2.0,,,,,,,1.0,2.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,6.4,,,1.0,,1.0,,,,4.0,,22.0,6.0,28.0,1,2.0,46.0,1.0,3.0,
2015-16,6768187,21,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,5.0,22.0,24.0,46.0,,,5.0,,,1.0,,,,3.0,3.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,6.6,,,,,1.0,3.0,2.0,,6.0,,26.0,27.0,51.0,1,,65.0,2.0,1.0,3.0
2015-16,6768187,21,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,4.0,,2.0,20.0,10.0,26.0,1.0,,2.0,,,1.0,2.0,,,1.0,5.0,3.0,,,,,1.0,,,1.0,2.0,,90.0,2.0,,,,,,7.1,,,,,,2.0,12.0,,6.0,,33.0,13.0,34.0,3,2.0,57.0,,,1.0
2015-16,6768187,21,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768187,21,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,False,,,1.0,14.0,5.0,19.0,1.0,,6.0,,,,1.0,,,4.0,8.0,3.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,6.0,,,,,1.0,3.0,1.0,,1.0,,21.0,6.0,26.0,1,,50.0,2.0,2.0,1.0
2015-16,6768199,22,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,,20.0,22.0,42.0,1.0,1.0,9.0,,,1.0,,,,2.0,4.0,4.0,,,1.0,,,,,4.0,,,90.0,,,,,,,6.9,,,,,4.0,3.0,,,1.0,,28.0,25.0,53.0,1,1.0,76.0,4.0,,2.0
2015-16,6768199,22,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,27.0,19.0,46.0,3.0,3.0,9.0,,,1.0,1.0,,,3.0,8.0,13.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,8.0,,,2.0,,6.0,2.0,4.0,,3.0,,40.0,23.0,59.0,3,8.0,97.0,2.0,,2.0
2015-16,6768199,22,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,6.0,35.0,11.0,45.0,3.0,1.0,9.0,,,,2.0,,,2.0,8.0,3.0,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,6.7,,,,,4.0,1.0,2.0,,10.0,,42.0,12.0,52.0,0,1.0,79.0,,1.0,
2015-16,6768199,22,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,1.0,,5.0,32.0,21.0,52.0,2.0,,4.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,1.0,,,,,1.0,,87.0,,,,,,,7.0,,,1.0,,1.0,1.0,2.0,,5.0,1.0,36.0,22.0,56.0,1,1.0,65.0,,1.0,
2015-16,6768199,22,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,24.0,10.0,33.0,1.0,,4.0,,,,1.0,,,,2.0,4.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,7.1,,,,,2.0,2.0,7.0,,,1.0,41.0,12.0,46.0,0,1.0,70.0,1.0,1.0,2.0
2015-16,6768199,22,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768199,22,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,2.0,1.0,3.0,2.0,,3.0,,,,,,,2.0,9.0,3.0,,,,,,,,1.0,,,24.0,,,,,,,6.1,,,,,1.0,6.0,,,1.0,,5.0,1.0,6.0,0,,20.0,,2.0,1.0
2015-16,6768202,23,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,,14.0,18.0,32.0,,1.0,6.0,,,,,,,3.0,7.0,5.0,,,4.0,,,,,2.0,,,90.0,,,,,,,6.7,,,,,2.0,1.0,,,1.0,,22.0,21.0,43.0,0,3.0,59.0,1.0,,1.0
2015-16,6768202,23,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,,26.0,20.0,46.0,2.0,2.0,10.0,,,,1.0,,,,6.0,6.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,1.0,1.0,,,,6.7,,,,,2.0,2.0,,,3.0,,30.0,23.0,53.0,1,2.0,70.0,1.0,2.0,
