season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582824,20,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,42.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,287829,101179,Lloyd Isgrove,lloyd-isgrove,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582824,20,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,48.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,287829,101179,Lloyd Isgrove,lloyd-isgrove,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582844,21,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,60.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,287829,101179,Lloyd Isgrove,lloyd-isgrove,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582862,22,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,783888,158544,Jake Hesketh,jake-hesketh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582884,23,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,785447,133639,Dominic Gape,dominic-gape,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582904,24,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,6.0,26.0,20.0,46.0,1.0,2.0,11.0,,,,3.0,1.0,7.0,8.0,,,,0.0,0.0,,,2.0,2.0,90.0,,,0.0,,,18.0,,7.0,,,1.0,,1.0,3.0,2.0,,10.0,,41.0,20.0,59.0,1.0,4.0,74.0,,1.0,1.0,4.0
2014-15,5582904,24,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,5.0,5.0,11.0,16.0,1.0,,3.0,,,,1.0,,3.0,,,,1.0,0.0,0.0,,,,,29.0,,,0.0,,,2.0,,6.6,,,,,2.0,,,,5.0,,7.0,11.0,18.0,0.0,,21.0,,,,
2014-15,5582904,24,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,8.0,17.0,25.0,,4.0,5.0,,,,1.0,,5.0,9.0,,,3.0,0.0,0.0,,,2.0,,61.0,,,0.0,,,12.0,,7.1,,,1.0,,2.0,3.0,2.0,,2.0,,17.0,18.0,33.0,1.0,3.0,49.0,1.0,,2.0,3.0
2014-15,5582904,24,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,4.0,,2.0,31.0,16.0,43.0,1.0,,2.0,,,1.0,1.0,2.0,7.0,,,,3.0,0.0,0.0,,,,3.0,90.0,,,0.0,,,15.0,,6.8,,,1.0,,1.0,,9.0,,4.0,,42.0,16.0,49.0,2.0,,67.0,2.0,,,
2014-15,5582904,24,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,2.0,19.0,4.0,23.0,2.0,1.0,8.0,,,2.0,2.0,2.0,10.0,8.0,,,2.0,0.0,1.0,,,,1.0,90.0,2.0,,0.0,,,15.0,,7.5,,,3.0,,1.0,4.0,,,2.0,2.0,25.0,4.0,29.0,7.0,,55.0,5.0,5.0,2.0,
2014-15,5582904,24,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582904,24,20,Southampton,Away,789050,153372,Jake Flannigan,jake-flannigan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582922,25,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,69367,,Filip Đuričić,filip-uricic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,789050,153372,Jake Flannigan,jake-flannigan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582944,26,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,69367,,Filip Đuričić,filip-uricic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,57.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,33.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582968,27,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,69367,,Filip Đuričić,filip-uricic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582968,27,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582968,27,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582980,28,20,Southampton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,69367,,Filip Đuričić,filip-uricic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,69367,,Filip Đuričić,filip-uricic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,69367,,Filip Đuričić,filip-uricic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,69367,,Filip Đuričić,filip-uricic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583102,32,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583132,33,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,2.0,,4.0,29.0,19.0,46.0,,,7.0,,,,1.0,2.0,4.0,1.0,,,1.0,0.0,0.0,,,,4.0,86.0,,,0.0,,,,,6.7,,,,,1.0,,4.0,,7.0,,42.0,22.0,60.0,0.0,1.0,,2.0,,,
2014-15,5583132,33,20,Southampton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,22.0,32.0,54.0,1.0,2.0,8.0,,,,,1.0,3.0,11.0,,,1.0,0.0,1.0,,,2.0,1.0,90.0,2.0,,0.0,,,,,8.4,,,,,1.0,1.0,,,6.0,,28.0,33.0,61.0,2.0,6.0,,,2.0,1.0,
2014-15,5583132,33,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,5.0,4.0,9.0,1.0,,2.0,,,1.0,,,2.0,,,,1.0,0.0,0.0,,,,,23.0,,,0.0,,,,,6.3,,,,,,,3.0,,,,9.0,4.0,10.0,1.0,,,,,,
2014-15,5583132,33,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,14.0,12.0,26.0,1.0,,3.0,,,,,3.0,4.0,3.0,,,1.0,0.0,0.0,,,,4.0,90.0,,,0.0,,,,,6.6,,,,,,1.0,,,1.0,1.0,19.0,14.0,33.0,0.0,1.0,,5.0,1.0,1.0,
2014-15,5583132,33,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583148,34,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,1.0,14.0,13.0,27.0,2.0,1.0,5.0,,1.0,,2.0,2.0,8.0,2.0,,,2.0,0.0,0.0,,,3.0,1.0,81.0,,1.0,0.0,,,,,6.3,,,3.0,,3.0,,,,3.0,,20.0,15.0,35.0,3.0,1.0,,1.0,,,
2014-15,5583148,34,20,Southampton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,1.0,,5.0,12.0,23.0,34.0,1.0,1.0,3.0,,,,,,7.0,5.0,,,3.0,0.0,0.0,,,2.0,1.0,90.0,1.0,,0.0,,,,,6.9,,,,,,4.0,2.0,,6.0,,17.0,24.0,39.0,1.0,3.0,,,,1.0,
2014-15,5583148,34,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,2.0,12.0,6.0,17.0,3.0,1.0,1.0,,,1.0,1.0,,4.0,2.0,,,,0.0,0.0,,,1.0,2.0,62.0,,,0.0,,,,,6.6,,,,,1.0,,4.0,,3.0,,18.0,6.0,20.0,1.0,,,1.0,1.0,,
2014-15,5583148,34,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,17.0,3.0,20.0,4.0,,3.0,,,,,4.0,12.0,9.0,,,,0.0,0.0,,,,2.0,90.0,,,0.0,,,,,6.1,,,,,,6.0,1.0,,2.0,3.0,23.0,3.0,25.0,0.0,3.0,,3.0,4.0,2.0,
2014-15,5583148,34,20,Southampton,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,0.0,0.0,,,,,1.0,,,0.0,,,,,6.4,,,,,,,,,,,1.0,,1.0,0.0,,,,,,
2014-15,5583166,35,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,True,1.0,,5.0,19.0,14.0,32.0,2.0,1.0,5.0,,,,1.0,,3.0,1.0,,,,0.0,0.0,,,,1.0,24.0,,,0.0,,,,,6.7,,,,,,,2.0,,9.0,,25.0,16.0,39.0,0.0,,,,,,
2014-15,5583166,35,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,2.0,10.0,26.0,36.0,1.0,1.0,10.0,,,,1.0,,4.0,9.0,,,2.0,0.0,0.0,,,3.0,,66.0,,,0.0,,,,,7.5,,,1.0,,2.0,4.0,,,5.0,,19.0,28.0,47.0,1.0,3.0,,1.0,1.0,4.0,
2014-15,5583166,35,20,Southampton,Away,69367,,Filip Đuričić,filip-uricic,M,True,,,1.0,10.0,7.0,17.0,,,7.0,,,1.0,,1.0,1.0,8.0,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,7.4,,,1.0,,,4.0,1.0,,2.0,1.0,17.0,8.0,24.0,2.0,2.0,,1.0,2.0,4.0,
2014-15,5583166,35,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,2.0,13.0,2.0,15.0,1.0,,3.0,,,,,1.0,3.0,2.0,,,1.0,0.0,0.0,,,,,54.0,,,0.0,1.0,,,,5.3,,,,,,,4.0,,2.0,,19.0,2.0,17.0,0.0,,,1.0,2.0,,
2014-15,5583166,35,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,17.0,5.0,22.0,,1.0,4.0,,,,1.0,2.0,5.0,7.0,,,1.0,0.0,1.0,,,,,70.0,1.0,,0.0,,,,,7.2,,,,,,3.0,,,,2.0,29.0,7.0,36.0,1.0,2.0,,1.0,3.0,2.0,
2014-15,5583166,35,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583186,36,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,1.0,24.0,15.0,39.0,,,2.0,,,1.0,1.0,3.0,5.0,2.0,,,1.0,0.0,0.0,,,,2.0,66.0,,,0.0,,,,,6.4,,,,,1.0,1.0,1.0,,5.0,,37.0,17.0,53.0,1.0,1.0,61.0,,,1.0,
2014-15,5583186,36,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,2.0,31.0,24.0,55.0,2.0,5.0,6.0,,,,1.0,4.0,10.0,12.0,,,2.0,0.0,0.0,,,3.0,,90.0,,,0.0,,,,,6.7,,,,,2.0,2.0,,,5.0,,38.0,33.0,71.0,0.0,4.0,89.0,,2.0,1.0,
2014-15,5583186,36,20,Southampton,Away,69367,,Filip Đuričić,filip-uricic,M,True,1.0,,,14.0,3.0,16.0,,1.0,,,,,,,,2.0,,,,0.0,0.0,,,,2.0,24.0,,,0.0,,,,,6.6,,,,,,1.0,6.0,,,,23.0,3.0,20.0,0.0,,28.0,,,1.0,
2014-15,5583186,36,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,26.0,12.0,38.0,1.0,2.0,5.0,,,1.0,,2.0,7.0,7.0,,,3.0,0.0,0.0,,,,,90.0,1.0,,0.0,,,,,7.1,,,2.0,,,5.0,,,2.0,,37.0,16.0,53.0,4.0,,72.0,2.0,2.0,3.0,
2014-15,5583186,36,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,4.0,28.0,25.0,53.0,3.0,3.0,6.0,,,1.0,3.0,,8.0,10.0,,,,0.0,0.0,,,5.0,,90.0,1.0,,0.0,,,,,7.3,,,,,1.0,3.0,2.0,,6.0,,34.0,28.0,60.0,2.0,4.0,83.0,3.0,2.0,1.0,
2014-15,5583202,37,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,3.0,7.0,9.0,16.0,,,3.0,,,,1.0,,1.0,5.0,,,,0.0,0.0,,,2.0,,72.0,,,0.0,,,,,7.2,,,,,3.0,1.0,1.0,,3.0,,8.0,9.0,16.0,0.0,4.0,30.0,,,1.0,
2014-15,5583202,37,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,3.0,13.0,14.0,27.0,1.0,1.0,9.0,,,,3.0,,9.0,3.0,,,5.0,0.0,0.0,,,3.0,1.0,90.0,,,0.0,,,,,6.5,,,,,2.0,1.0,,,7.0,,19.0,15.0,34.0,0.0,1.0,42.0,,,1.0,
2014-15,5583202,37,20,Southampton,Home,69367,,Filip Đuričić,filip-uricic,M,True,,,,5.0,,5.0,,,,,,,,,,,,,,0.0,0.0,,,,1.0,10.0,,,0.0,,,,,6.7,,,,,,,,,,,6.0,,6.0,0.0,,6.0,,,,
