season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,False,,,2.0,20.0,40.0,60.0,1.0,1.0,3.0,,,,,,,,1.0,2.0,,,0.0103615,,,,0.0,,,,,,,,90.0,,,,,,,,6.0,,6.6,,,,4.0,,,,4.0,,24.0,42.0,66.0,0,1.0,73.0,,,,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1177610,519321,Alfie Dorrington,dorrington-alfie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,19.0,5.0,24.0,,,2.0,,,,,,,,1.0,3.0,,1.0,0.0557758,,,,0.0,,,,,,1.0,,28.0,,,,,,,,4.0,,6.8,,,,1.0,2.0,1.0,,,,22.0,5.0,26.0,0,,33.0,,2.0,1.0,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,False,,,,7.0,3.0,10.0,,,4.0,,,,2.0,,,,3.0,1.0,,,0.0116666,,,,0.0,,,,,,,,62.0,,,,,,,,7.0,,6.3,,,,,1.0,3.0,,,1.0,12.0,3.0,12.0,0,1.0,21.0,1.0,,,1.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,True,,,3.0,30.0,1.0,31.0,,,,,,,1.0,,,,1.0,1.0,,,0.0381674,0.0289,,,0.0,,,,,,,,28.0,,,,,,,,4.0,,7.1,,,1.0,,,2.0,,4.0,1.0,34.0,1.0,33.0,1,,38.0,,1.0,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,7.0,2.0,9.0,11.0,5.0,1.0,,,1.0,,,,3.0,17.0,8.0,,,0.124927,0.4605,0.8131,3.0,0.0,1.0,,,,,,,90.0,2.0,2.0,,,,,,13.0,,7.6,,,1.0,,1.0,,,,,11.0,6.0,17.0,4,1.0,35.0,1.0,2.0,,1.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,822504,175941,Alfie Whiteman,alfie-whiteman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,1.0,20.0,9.0,29.0,1.0,1.0,4.0,,,,1.0,,,,3.0,3.0,,,0.00902534,,,1.0,0.0,,,,,2.0,,,28.0,,1.0,,,,,,1.0,,7.1,,,,1.0,,,,2.0,,21.0,9.0,30.0,0,2.0,37.0,,,,2.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,17.0,11.0,28.0,2.0,3.0,3.0,,,,1.0,,,,4.0,10.0,,,0.203047,0.071,,1.0,0.0,,,,,2.0,,,45.0,,,,,,,,11.0,,7.5,,,1.0,1.0,1.0,3.0,,1.0,,24.0,14.0,35.0,1,3.0,55.0,,3.0,1.0,3.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,False,,2.0,4.0,1.0,17.0,18.0,,4.0,10.0,,,,,,,,,4.0,,,0.0001927,,,,0.0,,0.2034,4.0,,,,,90.0,,,,,,,,10.0,,7.3,2.0,2.0,,1.0,,,2.0,13.0,,5.0,22.0,27.0,0,,43.0,,2.0,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,2.0,,1.0,21.0,13.0,32.0,,,3.0,1.0,,1.0,,,,,1.0,5.0,,,0.246364,0.0644,,1.0,1.0,,,,,,2.0,1.0,90.0,,1.0,,,,,,16.0,,7.9,,,1.0,3.0,,8.0,,4.0,,35.0,14.0,41.0,2,5.0,69.0,,,,5.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,,23.0,5.0,27.0,,1.0,1.0,,,1.0,1.0,,,5.0,7.0,7.0,,,0.190507,0.0329,,1.0,0.0,,,,,,4.0,,90.0,,,,,,,,18.0,,7.0,,,,,1.0,3.0,,,,32.0,6.0,35.0,1,5.0,58.0,1.0,,1.0,2.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,False,,,2.0,18.0,24.0,42.0,3.0,5.0,2.0,,,,,,,,5.0,11.0,,,0.00664231,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,16.0,,7.0,,,,2.0,1.0,,,2.0,,26.0,29.0,55.0,0,3.0,76.0,,3.0,,3.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,1.0,2.0,7.0,9.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.00063249,,,1.0,0.0,,,,,,,,45.0,,,,,,,,7.0,,6.1,,,,1.0,,,,5.0,,7.0,9.0,16.0,0,,18.0,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,17.0,10.0,27.0,2.0,,3.0,,,,,,,1.0,5.0,1.0,,1.0,0.00814641,0.0803,0.4189,1.0,0.0,,,,,,1.0,,62.0,2.0,,,,,,,8.0,,6.4,,,,,1.0,,,1.0,,21.0,12.0,33.0,2,1.0,38.0,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,12.0,5.0,17.0,,,4.0,,,,1.0,,,1.0,3.0,4.0,,,0.0364254,0.2101,,,0.0,,,,1.0,,1.0,,90.0,,,,,,,,7.0,,7.1,,,2.0,1.0,2.0,3.0,,,,17.0,5.0,19.0,2,3.0,33.0,,,1.0,2.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,False,,,2.0,9.0,37.0,46.0,1.0,1.0,5.0,,,,,,,1.0,2.0,1.0,,,0.00211211,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.5,,,,3.0,,,,4.0,,14.0,39.0,53.0,0,,63.0,1.0,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1177610,519321,Alfie Dorrington,dorrington-alfie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,1.0,,3.0,18.0,11.0,28.0,,1.0,5.0,,,,,,,,1.0,4.0,1.0,,0.0307247,,,1.0,0.0,,,,,2.0,,,62.0,,2.0,,,,,,7.0,,6.6,,,,3.0,1.0,2.0,,5.0,,23.0,13.0,34.0,0,1.0,48.0,,1.0,1.0,1.0
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436519,20,6,Tottenham_Hotspur,Home,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,5.0,5.0,10.0,,,2.0,,,1.0,1.0,,,3.0,4.0,3.0,,,0.0216045,0.1029,0.5434,,0.0,1.0,,,,,,,78.0,1.0,,,,,,,8.0,,7.1,,,,,,,,,,7.0,6.0,13.0,2,2.0,24.0,2.0,1.0,,1.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,True,,,,16.0,6.0,22.0,,,3.0,,,,,,,1.0,1.0,5.0,,,0.013103,0.0778,,,0.0,,,,,1.0,,,45.0,,,,,,,,7.0,,7.1,,,1.0,,3.0,2.0,,,,19.0,8.0,25.0,1,1.0,37.0,,1.0,3.0,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,2.0,1.0,3.0,2.0,1.0,,,,2.0,,,,,2.0,5.0,,,0.00036829,0.2548,,,0.0,,,,,,,,90.0,,,1.0,,,,,6.0,,6.6,,,1.0,,,,,1.0,1.0,4.0,2.0,6.0,3,,24.0,3.0,4.0,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,2.0,,1.0,5.0,3.0,6.0,,,1.0,,,,,,,1.0,2.0,1.0,,,0.0917431,,,1.0,0.0,,,,,,1.0,,12.0,,,,,,,,2.0,,6.8,,,,,,3.0,,1.0,,6.0,3.0,6.0,0,,14.0,,1.0,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,,2.0,9.0,11.0,,,5.0,,,,,,,,3.0,1.0,1.0,,0.00084243,,,1.0,0.0,,,,,,,,45.0,,,,,,,,5.0,,5.6,,,,2.0,2.0,,,1.0,,4.0,9.0,13.0,0,1.0,19.0,1.0,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,False,1.0,,3.0,19.0,11.0,29.0,,,3.0,,,,1.0,,,,3.0,2.0,,,0.0515923,0.0298,,2.0,0.0,,,,1.0,,1.0,,90.0,,,,,,,,15.0,,6.8,,,2.0,4.0,,6.0,,7.0,,31.0,12.0,37.0,2,1.0,63.0,1.0,1.0,,1.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,1.0,16.0,4.0,19.0,,,5.0,,1.0,,2.0,,,4.0,7.0,4.0,,,0.0544681,0.269,0.3358,1.0,0.0,,,,,,4.0,,90.0,1.0,,,,,,,15.0,,6.6,,,,,1.0,2.0,,3.0,,21.0,4.0,23.0,1,3.0,44.0,5.0,,1.0,2.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,,,,10.0,35.0,45.0,1.0,2.0,6.0,,,,,,,3.0,9.0,7.0,,1.0,0.00474208,,,2.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,18.0,,6.5,,,,3.0,3.0,1.0,,1.0,,13.0,40.0,52.0,0,3.0,88.0,2.0,2.0,,3.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,,4.0,20.0,24.0,4.0,2.0,,1.0,,,1.0,,,,5.0,5.0,,,0.00230402,,,,0.0,,,,,,1.0,,90.0,,3.0,,,,,,7.0,,7.1,,,,5.0,,,,4.0,,9.0,22.0,31.0,0,1.0,48.0,,2.0,,1.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,2.0,5.0,7.0,4.0,,1.0,,,,1.0,,,2.0,7.0,1.0,,,0.00108177,,,,0.0,,,,,,,,45.0,,,,,,,,4.0,,6.0,,,,1.0,,1.0,,1.0,,4.0,5.0,8.0,0,,15.0,,1.0,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,False,,,7.0,2.0,30.0,32.0,,1.0,9.0,,,,,,1.0,,,3.0,,,0.00030326,,,,0.0,,-1.7054,2.0,,,,,90.0,,,,,,,,10.0,4.0,7.2,2.0,3.0,,4.0,,,,15.0,,8.0,34.0,42.0,0,2.0,62.0,,,,1.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,True,,,,6.0,4.0,10.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,0.0102768,0.0488,,,0.0,,,,,,,,45.0,,,,,,,,5.0,,6.6,,,,,,1.0,,,,9.0,4.0,12.0,1,1.0,18.0,2.0,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,,6.0,53.0,59.0,,1.0,5.0,,,,1.0,,,1.0,3.0,1.0,,,0.00142897,,,1.0,0.0,,,,,,,,90.0,,,,,,,,9.0,,6.2,,,,7.0,,,,6.0,,9.0,58.0,67.0,0,,78.0,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,1.0,18.0,19.0,37.0,2.0,1.0,2.0,,,,2.0,,,,6.0,11.0,,1.0,0.0111236,,,1.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,9.0,,7.2,,,,5.0,3.0,1.0,,2.0,,21.0,20.0,40.0,0,6.0,65.0,4.0,2.0,2.0,4.0
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1403192,499721,Mikey Moore,mikey-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,6,Tottenham_Hotspur,Away,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,4.0,29.0,59.0,88.0,7.0,7.0,,,,,2.0,,,,10.0,11.0,,,0.128742,,,2.0,0.0,,,,,,,,90.0,,,,,,,,12.0,,6.9,,,,5.0,,1.0,,5.0,,36.0,63.0,98.0,0,3.0,116.0,,2.0,,3.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,20.0,7.0,26.0,1.0,2.0,4.0,,1.0,,1.0,,,3.0,6.0,4.0,,,0.183472,0.328,0.3176,,0.0,,,,,,,,90.0,2.0,,,,,,,14.0,,6.8,,,,1.0,2.0,3.0,,,,26.0,9.0,32.0,2,1.0,48.0,2.0,,1.0,1.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,False,,,1.0,28.0,22.0,50.0,1.0,,5.0,,,1.0,1.0,,,,7.0,5.0,,,0.0378809,0.1133,,3.0,0.0,,,,,,,,90.0,,,,,,,,15.0,,6.7,,,1.0,,4.0,2.0,,4.0,,37.0,22.0,57.0,2,2.0,75.0,3.0,2.0,1.0,1.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,,,,1.0,2.0,3.0,1.0,2.0,,,,1.0,,,,,2.0,3.0,,,0.00171848,0.3872,0.9749,,0.0,1.0,,,,,,,45.0,2.0,,,,,,,7.0,,7.2,,,,,1.0,,,,,3.0,4.0,7.0,3,,15.0,1.0,1.0,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,False,,,3.0,25.0,17.0,42.0,,,3.0,,,,,,,,1.0,5.0,,,0.0441543,,,,0.0,,,,,1.0,,,90.0,,,,,,,,20.0,,7.0,,,,2.0,2.0,3.0,,7.0,,39.0,20.0,56.0,0,3.0,84.0,1.0,1.0,1.0,2.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,2.0,25.0,12.0,37.0,2.0,,3.0,1.0,,,2.0,,,1.0,10.0,4.0,,,0.253926,0.1079,0.8527,2.0,0.0,1.0,,,,,5.0,,90.0,1.0,,,,,,,14.0,,7.7,,,,,4.0,2.0,,3.0,,30.0,14.0,42.0,1,1.0,58.0,3.0,2.0,1.0,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,,,,28.0,19.0,47.0,,2.0,6.0,,,1.0,1.0,,,5.0,8.0,16.0,,,0.0415947,0.0362,,1.0,0.0,,,,,,,,90.0,,,,,,,,21.0,,7.5,,,,1.0,10.0,3.0,,,1.0,40.0,20.0,57.0,1,3.0,94.0,2.0,2.0,9.0,3.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,,6.0,22.0,28.0,3.0,1.0,,,,,1.0,,,,4.0,2.0,,,0.00106048,,,,0.0,,,,,,,,45.0,,1.0,,,,,,5.0,,6.1,,,,4.0,,,,4.0,,9.0,24.0,33.0,0,,41.0,,1.0,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,2.0,25.0,17.0,42.0,2.0,1.0,6.0,,,,2.0,,,1.0,5.0,3.0,,,0.0318488,,,,0.0,,,,,1.0,,,73.0,,,,,,,,7.0,,6.6,,,,2.0,,1.0,,2.0,,28.0,20.0,47.0,0,1.0,55.0,,1.0,,1.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,False,,,3.0,,25.0,25.0,,,6.0,,,,,,,,,1.0,,1.0,8.041e-05,,,,0.0,,-1.0654,,,,,,90.0,,,,,,,,5.0,,6.6,3.0,4.0,,2.0,,,,7.0,,,30.0,30.0,0,1.0,40.0,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,,19.0,37.0,56.0,1.0,,4.0,,,,2.0,,,,5.0,2.0,,,0.00532637,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,1.0,,,,,6.0,,6.1,,,,2.0,,,,1.0,,21.0,40.0,61.0,0,2.0,73.0,1.0,,,1.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,4.0,39.0,36.0,75.0,,,5.0,,,,,,,1.0,4.0,5.0,,,0.037234,0.0369,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,8.0,,7.0,,,1.0,2.0,1.0,,,4.0,,43.0,38.0,81.0,1,3.0,94.0,,2.0,,3.0
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1403125,,Oyindamola Ajayi,ajayi-oyindamola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1403192,499721,Mikey Moore,mikey-moore,F,True,1.0,,,8.0,2.0,9.0,,,,1.0,,,,,,1.0,3.0,,,,0.39524,0.1228,,2.0,1.0,,,,,,1.0,,17.0,1.0,,,,,,,7.0,,7.3,,,,,,4.0,,,,13.0,2.0,11.0,1,,18.0,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,6,Tottenham_Hotspur,Away,1500794,,Yang Min-hyeok,min-hyuk-yang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,3.0,25.0,51.0,76.0,2.0,7.0,4.0,,,,,,,,2.0,7.0,,,0.00643154,0.0722,,,0.0,,,,,,,,90.0,,2.0,,,,,,15.0,,7.0,,,1.0,3.0,,,,8.0,,35.0,56.0,91.0,1,,98.0,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,20.0,5.0,25.0,1.0,,4.0,,,,1.0,,,,3.0,7.0,,,0.0335017,0.0474,0.2856,,0.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,16.0,,7.5,,,,,3.0,6.0,,1.0,1.0,31.0,8.0,33.0,1,2.0,52.0,1.0,3.0,2.0,1.0
2024-25,12436907,23,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,22.0,26.0,48.0,4.0,2.0,9.0,,,1.0,1.0,,,4.0,10.0,5.0,,,0.0199764,0.0546,,1.0,0.0,,,,,4.0,,,90.0,,1.0,,,,,,13.0,,6.9,,,1.0,2.0,,,,2.0,,25.0,29.0,54.0,2,2.0,80.0,3.0,1.0,,1.0
2024-25,12436907,23,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,False,,,,2.0,2.0,4.0,4.0,,,,,,,,,1.0,6.0,1.0,,,0.00048229,0.4707,0.9112,,0.0,1.0,,,,,,,54.0,1.0,,,,,,,4.0,,7.0,,,,2.0,1.0,,,,1.0,3.0,3.0,6.0,1,,13.0,,1.0,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,1.0,11.0,3.0,14.0,,1.0,1.0,,,,,,,1.0,2.0,4.0,,,0.0120239,,,1.0,0.0,,,,,,,,36.0,,,,,,,,11.0,,6.7,,,,1.0,1.0,4.0,,2.0,,18.0,6.0,20.0,0,1.0,37.0,,1.0,1.0,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,4.0,,5.0,33.0,27.0,56.0,2.0,2.0,12.0,1.0,,1.0,2.0,,,,4.0,7.0,,,0.523683,0.1715,0.162,,1.0,,,,1.0,1.0,2.0,,90.0,2.0,,,,,,,26.0,,8.1,,,2.0,1.0,2.0,12.0,,11.0,,48.0,35.0,71.0,5,2.0,108.0,,1.0,2.0,2.0
2024-25,12436907,23,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,1.0,21.0,11.0,31.0,,,3.0,,1.0,,2.0,,,3.0,10.0,5.0,,1.0,0.0496737,0.0657,0.3896,,0.0,,,,,,2.0,,90.0,1.0,,,,,,,21.0,,6.1,,,,,5.0,5.0,,2.0,,28.0,12.0,35.0,1,3.0,63.0,1.0,2.0,,2.0
2024-25,12436907,23,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,False,1.0,,3.0,26.0,43.0,68.0,,4.0,3.0,,,,,,,1.0,1.0,4.0,,,0.0675524,0.0264,,,0.0,,,,,1.0,2.0,,90.0,,2.0,,,,,,10.0,,7.2,,,1.0,1.0,,1.0,,6.0,,29.0,49.0,77.0,1,,86.0,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,7.0,14.0,21.0,3.0,1.0,5.0,,,,,,,,3.0,3.0,,,0.00424111,0.0386,0.0262,1.0,0.0,,,,,,,,54.0,1.0,2.0,,,,,,6.0,,6.7,,,,,,,,,1.0,9.0,16.0,25.0,1,,35.0,2.0,2.0,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1031251,485055,Antonín Kinský,antonin-kinsky,G,False,,1.0,1.0,2.0,22.0,24.0,,,6.0,1.0,,,,,,,,,,,0.00590585,,,,0.0,,-0.4611,,,,1.0,,90.0,,,,,,,,2.0,1.0,6.6,,1.0,,3.0,,,1.0,3.0,,4.0,22.0,26.0,0,,35.0,,,,
