season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576161,5,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,12.0,9.0,21.0,4.0,2.0,3.0,,,1.0,,,,,7.0,5.0,,,2.0,,,,,,,,,90.0,1.0,,,,,,11.0,,6.5,,,,2.0,2.0,2.0,,,,21.0,9.0,28.0,2,,43.0,1.0,2.0,1.0,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,20.0,6.0,25.0,,,2.0,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,13.0,,6.4,,,,,2.0,4.0,,2.0,,27.0,7.0,30.0,2,,45.0,3.0,,1.0,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,13.0,41.0,54.0,4.0,3.0,6.0,,,,2.0,1.0,,,6.0,3.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,10.0,,6.9,,,,10.0,,,,10.0,,22.0,42.0,64.0,0,,77.0,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,22.0,35.0,57.0,3.0,3.0,8.0,,,,2.0,,,1.0,6.0,9.0,,,,,,,,,3.0,,,90.0,,,,,,,12.0,,6.8,,,,1.0,,,,6.0,,30.0,38.0,68.0,0,3.0,84.0,,3.0,,2.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,False,,,,19.0,11.0,30.0,3.0,1.0,6.0,,,,,,,1.0,6.0,6.0,,,,,,,,,,,,90.0,,1.0,,,,,16.0,,6.5,,,,3.0,4.0,1.0,,3.0,,29.0,11.0,39.0,0,2.0,63.0,3.0,1.0,2.0,1.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,1.0,7.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,12.0,,1.0,,,,,2.0,,6.5,,,,,,,,1.0,,3.0,7.0,10.0,0,,11.0,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,False,,,2.0,11.0,13.0,24.0,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,2.0,,62.0,,,,,,,12.0,,6.7,,,3.0,,2.0,2.0,,2.0,,17.0,13.0,28.0,3,,41.0,3.0,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,1.0,5.0,32.0,37.0,1.0,1.0,5.0,,,,,,,1.0,2.0,6.0,,,,,,,,,2.0,,1.0,83.0,,2.0,,,,,7.0,,7.2,,,,,,,,2.0,,7.0,35.0,42.0,0,3.0,58.0,1.0,2.0,,2.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,1.0,12.0,21.0,33.0,,,3.0,,,,1.0,,,3.0,4.0,4.0,,,,,,,,,,1.0,,62.0,,,,,,,10.0,,6.6,,,1.0,,1.0,,,2.0,,14.0,23.0,37.0,1,3.0,49.0,3.0,,1.0,2.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,1.0,11.0,15.0,25.0,,1.0,4.0,,,,1.0,,,,2.0,10.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,9.0,,7.2,,,,5.0,,1.0,,1.0,,13.0,19.0,31.0,0,5.0,61.0,2.0,4.0,,3.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,2.0,,2.0,26.0,15.0,39.0,2.0,,7.0,,,,1.0,,,,3.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,15.0,,6.5,,,,1.0,1.0,3.0,,4.0,,31.0,21.0,49.0,0,2.0,67.0,3.0,2.0,1.0,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,1.0,8.0,9.0,17.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,28.0,,1.0,,,,,2.0,,6.8,,,,,,,,2.0,,9.0,10.0,19.0,0,2.0,24.0,,,,2.0
2021-22,9576161,5,6,Tottenham_Hotspur,Home,910026,436234,Bryan Gil,bryan-gil,M,True,,,,5.0,3.0,8.0,1.0,,3.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,28.0,,,,,,,4.0,,6.5,,,,,2.0,,,,,7.0,3.0,10.0,0,,14.0,1.0,1.0,1.0,
2021-22,9576161,5,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,8.0,3.0,18.0,21.0,,,6.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,,6.6,2.0,4.0,,,,,,13.0,,6.0,20.0,26.0,0,,32.0,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,4.0,1.0,5.0,2.0,1.0,2.0,,1.0,1.0,,,,2.0,6.0,2.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,11.0,,6.3,,,3.0,,1.0,,,1.0,2.0,8.0,3.0,11.0,5,,25.0,2.0,1.0,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,3.0,,,24.0,3.0,24.0,1.0,,3.0,,,,1.0,,,2.0,7.0,2.0,,,1.0,,1.0,,,,,3.0,,90.0,2.0,,,,,,11.0,,7.5,,,,,2.0,5.0,,2.0,2.0,29.0,3.0,27.0,2,1.0,44.0,2.0,1.0,,1.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,11.0,22.0,37.0,59.0,4.0,1.0,8.0,1.0,,,,,,,4.0,1.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,12.0,,6.7,,,,,,,,17.0,,30.0,39.0,69.0,0,,74.0,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,2.0,37.0,28.0,64.0,,,9.0,,,,1.0,,,1.0,3.0,4.0,,,1.0,,,,,,4.0,,,90.0,,,,,,,10.0,,6.9,,,,3.0,1.0,1.0,,4.0,,42.0,29.0,70.0,0,4.0,91.0,2.0,,,3.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,,27.0,7.0,34.0,,5.0,3.0,,,,2.0,,,4.0,9.0,11.0,,,3.0,,,,,1.0,,1.0,,90.0,1.0,,,,,,20.0,,7.1,,,1.0,,3.0,3.0,,2.0,,38.0,8.0,43.0,2,,64.0,1.0,3.0,3.0,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,False,,,,5.0,8.0,13.0,,,2.0,,,,1.0,,,2.0,5.0,1.0,,,,,,,,,,,,45.0,,,,,,,8.0,,5.8,,,,,2.0,,,,,5.0,9.0,14.0,0,1.0,24.0,2.0,,,1.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,4.0,23.0,33.0,56.0,3.0,1.0,3.0,,,,,,,,5.0,1.0,,,2.0,,,,,,,,,90.0,,,,,,,7.0,,6.2,,,,2.0,,,,9.0,,27.0,36.0,63.0,0,,66.0,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,,8.0,5.0,13.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,8.0,,6.2,,,1.0,1.0,,2.0,,2.0,,13.0,7.0,18.0,1,1.0,29.0,,,,1.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,2.0,19.0,9.0,28.0,,,6.0,,,,,,,3.0,3.0,8.0,,,,,,,,,,,,70.0,,,,,,,9.0,,6.8,,,,,4.0,,,2.0,,23.0,10.0,33.0,0,2.0,47.0,1.0,2.0,4.0,2.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,True,,,,15.0,10.0,25.0,2.0,,2.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,1.0,,45.0,,,,,,,5.0,,6.5,,,,,,1.0,,1.0,,17.0,11.0,27.0,0,1.0,41.0,1.0,,,1.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,2.0,,1.0,24.0,10.0,32.0,3.0,3.0,1.0,1.0,,,,,,1.0,5.0,6.0,,,1.0,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,17.0,,7.1,,,,2.0,,6.0,,3.0,,34.0,12.0,40.0,0,1.0,68.0,2.0,2.0,,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,21.0,7.0,28.0,,,3.0,,,,,,,,1.0,4.0,,1.0,1.0,,,,,,,,,45.0,,,,,,,3.0,,6.7,,,,,,,,,,22.0,8.0,30.0,0,3.0,36.0,1.0,1.0,,2.0
2021-22,9576157,6,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,9.0,2.0,11.0,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,20.0,,,,,,,5.0,,7.0,,,,,3.0,1.0,,,,13.0,2.0,14.0,0,,23.0,1.0,2.0,3.0,
2021-22,9576157,6,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,7.0,5.0,10.0,15.0,,,8.0,1.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,10.0,,6.9,1.0,2.0,,,,,1.0,17.0,,13.0,12.0,25.0,0,,34.0,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,9.0,9.0,18.0,7.0,4.0,2.0,1.0,1.0,,1.0,,,1.0,15.0,9.0,,,3.0,,,,,,,1.0,,90.0,4.0,,,,,,18.0,,7.1,,,2.0,2.0,4.0,1.0,,1.0,,19.0,10.0,28.0,6,1.0,52.0,3.0,3.0,1.0,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,30.0,3.0,31.0,,,5.0,,1.0,1.0,,,,2.0,4.0,5.0,,,1.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,14.0,,7.3,,,3.0,,4.0,3.0,,1.0,,35.0,4.0,36.0,5,,60.0,4.0,2.0,3.0,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,8.0,28.0,36.0,1.0,2.0,5.0,1.0,,,,,,,1.0,3.0,,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,8.0,,7.6,,,,7.0,,,,6.0,,13.0,31.0,44.0,0,1.0,59.0,,,,1.0
2021-22,9576442,7,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,,29.0,30.0,59.0,2.0,,10.0,,,,,,,,4.0,8.0,,,2.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,7.0,,8.0,,,,2.0,5.0,,,3.0,,35.0,31.0,66.0,1,2.0,83.0,,1.0,5.0,2.0
2021-22,9576442,7,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,23.0,10.0,33.0,3.0,6.0,5.0,,,1.0,1.0,,,4.0,10.0,9.0,,,,,,,,,,3.0,,89.0,,,,,,,17.0,,6.4,,,,4.0,4.0,1.0,,1.0,,30.0,13.0,42.0,1,,64.0,1.0,1.0,2.0,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,6.0,1.0,7.0,2.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,14.0,1.0,,,,,,3.0,,6.5,,,1.0,,,1.0,,,,8.0,2.0,9.0,2,,12.0,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,4.0,6.0,25.0,31.0,2.0,3.0,7.0,,,,,,,,3.0,5.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,11.0,,7.1,,,,8.0,,,,10.0,,11.0,31.0,42.0,0,2.0,56.0,,,,2.0
2021-22,9576442,7,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,8.0,10.0,18.0,,1.0,3.0,,,,,,,3.0,4.0,4.0,,,,,,,,,,1.0,,76.0,1.0,,,,,,17.0,,6.4,,,,,2.0,,,1.0,,15.0,10.0,25.0,1,,41.0,6.0,2.0,1.0,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,1.0,13.0,20.0,32.0,4.0,2.0,6.0,,,1.0,,,,1.0,6.0,9.0,,,1.0,,,,,,4.0,1.0,,90.0,,,,,,,23.0,,7.3,,,,7.0,2.0,4.0,,5.0,,26.0,21.0,43.0,1,2.0,86.0,,3.0,2.0,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,1.0,,1.0,21.0,14.0,34.0,1.0,2.0,4.0,,,,2.0,,,,6.0,9.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,7.0,,7.1,,,,5.0,4.0,1.0,,2.0,,23.0,16.0,38.0,0,4.0,61.0,,1.0,2.0,2.0
2021-22,9576442,7,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,1.0,18.0,16.0,34.0,,1.0,4.0,,,,,,,1.0,3.0,3.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,8.0,,6.7,,,,2.0,,,,2.0,,20.0,19.0,39.0,0,2.0,49.0,2.0,,,1.0
2021-22,9576442,7,6,Tottenham_Hotspur,Home,910026,436234,Bryan Gil,bryan-gil,M,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,1.0,,
2021-22,9576442,7,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,1.0,17.0,18.0,,,8.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,4.0,,6.0,,,,,,,,6.0,,3.0,19.0,22.0,0,,29.0,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,4.0,18.0,5.0,23.0,7.0,1.0,,1.0,,1.0,,,,,10.0,3.0,,,1.0,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,5.0,,8.0,,,,,3.0,,,4.0,,20.0,5.0,25.0,2,,36.0,1.0,1.0,1.0,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,27.0,10.0,35.0,2.0,1.0,8.0,,,,,,,5.0,9.0,1.0,,,,,1.0,,,,,5.0,,90.0,1.0,,,,,,21.0,,6.9,,,,,2.0,10.0,,,1.0,38.0,10.0,38.0,1,,60.0,2.0,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,1.0,11.0,46.0,57.0,2.0,3.0,4.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,,,,90.0,,2.0,1.0,,,,8.0,,6.4,,,,1.0,,,,5.0,,17.0,48.0,65.0,1,,71.0,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,50.0,49.0,99.0,,,11.0,1.0,,,4.0,,,,7.0,11.0,,,1.0,1.0,,,,,,1.0,,90.0,1.0,,,,,,8.0,,8.3,,,,1.0,3.0,1.0,,5.0,,54.0,50.0,103.0,1,9.0,124.0,1.0,1.0,1.0,3.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,,24.0,12.0,36.0,2.0,2.0,4.0,,,2.0,4.0,,,1.0,8.0,9.0,,,,,,,,1.0,1.0,2.0,,90.0,,,,,,,19.0,,6.9,,,2.0,,6.0,3.0,,,,33.0,15.0,45.0,4,,71.0,3.0,2.0,5.0,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,6.0,12.0,37.0,49.0,3.0,2.0,7.0,,,,3.0,,,,6.0,7.0,,,,,,,,,2.0,,,90.0,,,,,,,13.0,,6.8,,,,4.0,,,,12.0,,17.0,43.0,60.0,0,4.0,77.0,2.0,1.0,,2.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,1.0,39.0,22.0,61.0,1.0,,5.0,,,3.0,,,,3.0,9.0,11.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,18.0,,7.4,,,1.0,,9.0,1.0,,2.0,,45.0,22.0,66.0,5,4.0,98.0,4.0,3.0,4.0,2.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,2.0,13.0,17.0,30.0,5.0,1.0,6.0,,,,,,,,6.0,9.0,,,,,,,,,1.0,,,90.0,,,,,,,27.0,,6.9,,,,3.0,1.0,5.0,,6.0,,25.0,24.0,44.0,0,5.0,77.0,2.0,3.0,,4.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,1.0,29.0,28.0,57.0,1.0,1.0,4.0,,,,2.0,,,2.0,6.0,4.0,,,,1.0,,,,,,1.0,,90.0,,,,,,,17.0,,6.3,,,,1.0,2.0,3.0,,3.0,,39.0,31.0,67.0,0,1.0,85.0,1.0,1.0,1.0,1.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,1.0,40.0,34.0,74.0,,1.0,3.0,,,,,,,1.0,2.0,6.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,5.0,,7.0,,,,,,1.0,,3.0,,42.0,36.0,77.0,0,4.0,86.0,,1.0,,2.0
2021-22,9576480,8,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,5.0,4.0,9.0,13.0,,,6.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,8.0,,7.0,3.0,3.0,,3.0,,,2.0,13.0,,10.0,11.0,21.0,0,,30.0,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,17.0,3.0,20.0,1.0,2.0,,,,,,,,2.0,6.0,5.0,,,,,,,,,,,,90.0,1.0,,,,,,9.0,,6.6,,,,,5.0,,,3.0,,21.0,3.0,24.0,1,1.0,35.0,,,2.0,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,27.0,10.0,37.0,3.0,,6.0,,1.0,,1.0,,,2.0,6.0,,,,,,,,,,,2.0,,90.0,1.0,,,,,,13.0,,6.3,,,,,,6.0,,2.0,,37.0,10.0,41.0,1,,54.0,1.0,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,21.0,73.0,94.0,2.0,5.0,4.0,,,,,,,,2.0,6.0,,,,,,,,,4.0,,,90.0,,1.0,,,,,7.0,,7.3,,,,3.0,,,,5.0,,27.0,74.0,101.0,0,1.0,112.0,,,,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,51.0,40.0,91.0,,1.0,8.0,,,,,,,,,5.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,10.0,,7.3,,,,3.0,,,,6.0,,61.0,40.0,101.0,1,2.0,111.0,,2.0,,1.0
