season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385551,4,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,2.0,1.0,3.0,,,,,,,,,,2.0,2.0,,,,0.00128893,0.0,0.0,,,,,,,1.0,,,16.0,,,,,,,,,4.0,,6.3,,,,1.0,,,,,1.0,4.0,1.0,5.0,0,,13.0,,,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,1.0,,,7.0,3.0,9.0,1.0,,1.0,1.0,,,,,,2.0,4.0,1.0,,,0.247247,0.3802,0.0674,1.0,1.0,,,,,1.0,1.0,,16.0,1.0,,,,,,,,5.0,,7.3,,,1.0,,,1.0,,,,9.0,3.0,11.0,2,,20.0,1.0,1.0,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,5.0,1.0,6.0,,,3.0,,,,1.0,,,,1.0,1.0,,,0.00245786,0.0,0.0,,,,,,,1.0,,,16.0,,1.0,,,,,,,3.0,,6.8,,,,,,,,,,7.0,2.0,9.0,0,1.0,13.0,,,,1.0
2022-23,10385551,4,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,1.0,10.0,26.0,36.0,3.0,3.0,6.0,,,,,,,2.0,7.0,6.0,,,0.014048,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,,16.0,,6.6,,,,3.0,,1.0,,3.0,,18.0,27.0,44.0,0,2.0,70.0,2.0,1.0,,2.0
2022-23,10385551,4,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,14.0,12.0,26.0,,,9.0,,,3.0,1.0,,,3.0,5.0,1.0,,,0.418725,0.2204,0.0,,1.0,,,,,1.0,3.0,,83.0,,,,,,,,,11.0,,7.0,,,1.0,,2.0,1.0,,1.0,,19.0,13.0,31.0,4,,45.0,1.0,,1.0,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0643,0.0,,,,,,,,,,8.0,1.0,,,,,,,,,,6.7,,,,,,,,,,,,,1,,1.0,,,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,,30.0,30.0,,2.0,6.0,,,,,,,,,2.0,,,5.835e-05,0.0,0.0,,,,-0.278,1.0,,,,,90.0,,,,,,,,,5.0,1.0,6.9,,3.0,,1.0,,,,7.0,,2.0,33.0,35.0,0,,45.0,,1.0,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,38710,45034,Ivan Perišić,ivan-perisic,M,False,4.0,,4.0,17.0,17.0,30.0,,,5.0,,,,,,,1.0,2.0,2.0,,1.0,0.135121,0.0,0.0,1.0,,,,,,,3.0,,90.0,,,,,,,,,14.0,,7.1,,,,,2.0,8.0,,4.0,,28.0,18.0,38.0,0,,61.0,,,2.0,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,1.0,,4.0,17.0,34.0,50.0,5.0,2.0,6.0,,,,,,,1.0,8.0,2.0,,,0.0519575,0.0,0.0,2.0,,,,,,,2.0,,90.0,,,,,,,,,8.0,,6.6,,,,2.0,,2.0,,6.0,,21.0,36.0,55.0,0,,66.0,1.0,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,19.0,8.0,27.0,4.0,,2.0,,,3.0,,,,2.0,7.0,2.0,,,0.0234738,0.2274,0.1117,1.0,,,,,,,,,90.0,1.0,,,,,,,,13.0,,7.1,,,,,1.0,1.0,,3.0,,30.0,8.0,37.0,4,,48.0,,1.0,1.0,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,7.0,8.0,15.0,1.0,1.0,,,,2.0,,,,2.0,5.0,2.0,,,0.0102834,0.0975,0.0,1.0,,,,,,,,,90.0,,,,,,,,,13.0,,6.4,,,,,1.0,4.0,,,,13.0,8.0,17.0,2,,35.0,4.0,1.0,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,19.0,85.0,104.0,3.0,1.0,3.0,,,,,,,,3.0,2.0,,,0.00451924,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,6.0,,6.8,,,,4.0,,,,7.0,,22.0,88.0,110.0,0,1.0,119.0,,,,1.0
2022-23,10385564,5,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,35.0,49.0,84.0,,,4.0,,,,,,,1.0,1.0,,,,0.0353979,0.0311,0.0228,,,,,,,,1.0,,90.0,1.0,,,,,,,,8.0,,7.1,,,,2.0,,,,7.0,,39.0,51.0,90.0,1,,101.0,1.0,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,2.0,15.0,65.0,80.0,1.0,2.0,3.0,,,,,,,,2.0,6.0,,,0.00589755,0.0355,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,,12.0,,7.2,,,1.0,3.0,1.0,,,7.0,,21.0,70.0,91.0,1,2.0,105.0,,2.0,,1.0
2022-23,10385564,5,6,Tottenham_Hotspur,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,,,,4.0,1.0,5.0,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,,,0.0903687,0.0,0.0,1.0,,,,,,,1.0,,14.0,,,,,,,,,2.0,,6.8,,,,1.0,,,,1.0,,4.0,2.0,6.0,0,,8.0,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,4.0,33.0,50.0,83.0,1.0,,3.0,,,,,,,,3.0,,,,0.0821976,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,,8.0,,6.7,,,,1.0,,,,5.0,,35.0,53.0,88.0,0,,95.0,2.0,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,3.0,11.0,17.0,28.0,2.0,1.0,5.0,,,,,,,1.0,3.0,7.0,,,0.00525972,0.0607,0.082,,,,,,,1.0,,,90.0,1.0,,,,,,,,8.0,,7.3,,,1.0,3.0,1.0,2.0,,5.0,,15.0,19.0,32.0,2,3.0,61.0,,2.0,1.0,1.0
2022-23,10385564,5,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,,12.0,8.0,19.0,,,4.0,,,2.0,1.0,,,,5.0,3.0,,,0.0765086,0.1782,0.0,2.0,,,,,,,2.0,,76.0,,,,,,,,,9.0,,6.6,,,,,3.0,1.0,,,,14.0,9.0,22.0,2,1.0,35.0,4.0,1.0,1.0,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,1.0,,14.0,14.0,,,8.0,,,,,,,,,,,,1.44e-05,0.0,0.0,,,,0.7232,2.0,,,,,90.0,,,,,,,,,7.0,,6.8,,2.0,,,,,,8.0,,6.0,15.0,21.0,0,,28.0,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,38710,45034,Ivan Perišić,ivan-perisic,M,True,,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,4.025e-05,0.0,0.0,,,,,,,,,,13.0,,,,,,,,,,,6.7,,,,,,,,,,,2.0,2.0,0,1.0,3.0,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,15.0,3.0,18.0,3.0,,3.0,1.0,,1.0,1.0,,,2.0,9.0,2.0,,,0.28131,1.0358,1.0919,1.0,,1.0,,,,,3.0,,78.0,2.0,,,,,,,,9.0,,7.7,,,,,3.0,1.0,,1.0,1.0,19.0,3.0,21.0,3,1.0,36.0,,,1.0,1.0
2022-23,10385744,6,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,26.0,9.0,33.0,,,3.0,,1.0,1.0,2.0,,,1.0,6.0,3.0,,,0.230754,0.5119,0.067,1.0,,,,,1.0,,5.0,,84.0,2.0,,,,,,,,11.0,,7.2,,,1.0,,3.0,7.0,,,1.0,32.0,9.0,34.0,4,1.0,55.0,1.0,1.0,1.0,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,21.0,29.0,50.0,1.0,3.0,2.0,,,1.0,,,,,1.0,4.0,,,0.0125789,0.1878,0.0,,,,,,,2.0,,,90.0,,,,,,,,,1.0,,7.1,,,1.0,1.0,,,,5.0,,21.0,30.0,51.0,2,1.0,57.0,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,29.0,27.0,56.0,,2.0,5.0,,,,1.0,,,1.0,4.0,4.0,,,0.180729,0.18,0.2186,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,,8.0,,7.3,,,,1.0,2.0,,,7.0,,33.0,28.0,61.0,1,1.0,69.0,,,1.0,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,580550,171101,Clément Lenglet,clement-lenglet,D,False,1.0,,2.0,15.0,40.0,54.0,3.0,3.0,1.0,,,,,,,,3.0,5.0,,,0.0108121,0.066,0.0,,,,,,,,,,90.0,,1.0,,,,,,,7.0,,6.9,,,1.0,3.0,,1.0,,6.0,,19.0,42.0,60.0,1,1.0,69.0,1.0,1.0,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,27.0,33.0,60.0,,1.0,8.0,,,,1.0,,,1.0,5.0,2.0,,,0.0368945,0.0108,0.0,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,,9.0,,6.7,,,1.0,2.0,1.0,,,3.0,,31.0,35.0,66.0,1,1.0,77.0,1.0,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,5.0,14.0,36.0,50.0,,3.0,4.0,,,,1.0,,,,2.0,6.0,,,0.0125131,0.3652,0.2167,1.0,,,,,,3.0,,,90.0,2.0,,,,,,,,3.0,,7.4,,,,4.0,1.0,,,6.0,,15.0,38.0,53.0,2,2.0,65.0,,,1.0,1.0
2022-23,10385744,6,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,1.0,18.0,10.0,28.0,,1.0,5.0,,1.0,2.0,,,,,3.0,4.0,,,0.0165982,0.4734,0.4134,2.0,,,,,,1.0,1.0,,90.0,2.0,,,,,,,,19.0,,7.0,,,2.0,1.0,1.0,5.0,,2.0,1.0,30.0,13.0,38.0,6,3.0,66.0,2.0,,,2.0
2022-23,10385744,6,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,False,1.0,,,16.0,9.0,24.0,3.0,2.0,7.0,,,1.0,1.0,,,,8.0,9.0,,,0.546885,0.3045,0.214,1.0,1.0,,,,1.0,1.0,4.0,,90.0,1.0,,,,,,,,14.0,,7.7,,,1.0,1.0,4.0,1.0,,1.0,,22.0,10.0,31.0,3,4.0,59.0,4.0,2.0,1.0,4.0
2022-23,10385744,6,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,3.0,,2.0,16.0,13.0,26.0,1.0,2.0,4.0,,,,1.0,,,,2.0,8.0,,,0.0908933,0.0,0.0,,,,,,,,,,90.0,,,,,,,,,15.0,,7.4,,,,4.0,2.0,6.0,,3.0,,24.0,15.0,33.0,0,3.0,64.0,2.0,1.0,2.0,1.0
2022-23,10385744,6,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,True,,,1.0,3.0,,3.0,,,2.0,,,,,,,1.0,3.0,1.0,,,0.00888644,0.0,0.0,,,,,,,,,,12.0,,,,,,,,,6.0,,6.0,,,,,2.0,,,2.0,,3.0,1.0,4.0,0,,11.0,2.0,1.0,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,7.0,3.0,17.0,20.0,1.0,1.0,9.0,,,,,,,,1.0,1.0,1.0,,0.00200856,0.0,0.0,,,,-1.518,,,,,,90.0,,,,,,,,,9.0,1.0,5.4,1.0,2.0,,2.0,,,1.0,16.0,,9.0,20.0,29.0,0,,39.0,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,38710,45034,Ivan Perišić,ivan-perisic,M,False,,,,6.0,8.0,14.0,,1.0,3.0,,1.0,1.0,1.0,,,,5.0,4.0,,,0.00489181,0.311,0.0,3.0,,,,,1.0,1.0,,,69.0,,,,,,,,,12.0,,6.2,,,,4.0,1.0,3.0,,,,11.0,12.0,20.0,1,2.0,42.0,2.0,1.0,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,1.0,,1.0,8.0,22.0,29.0,2.0,2.0,3.0,,,,1.0,,,,5.0,2.0,,,0.172951,0.0,0.0,2.0,,,,,,2.0,1.0,,78.0,,,,,,,,,6.0,,6.1,,,,2.0,,1.0,,3.0,,11.0,25.0,35.0,0,,42.0,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,6.0,5.0,11.0,1.0,,1.0,,,1.0,,,,1.0,3.0,2.0,,,0.0292458,0.1268,0.0,2.0,,,,,,,,,90.0,,1.0,,,,,,,11.0,,6.7,,,2.0,,1.0,2.0,,3.0,1.0,11.0,6.0,15.0,3,1.0,29.0,4.0,,1.0,1.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,11.0,9.0,20.0,3.0,1.0,3.0,,,,1.0,,,1.0,6.0,1.0,,,0.125703,0.0897,0.0702,,,,,,,,,,90.0,1.0,,,,,,,,5.0,,6.5,,,,,1.0,,,1.0,,12.0,11.0,23.0,1,,29.0,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,6.0,43.0,49.0,2.0,4.0,2.0,,,,,,,,2.0,5.0,,,0.00224054,0.0,0.0,,,,,,,2.0,,,90.0,,2.0,,,,,,,9.0,,6.5,,,,1.0,,,,8.0,,9.0,49.0,58.0,0,1.0,65.0,,,,1.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,19.0,23.0,42.0,,1.0,4.0,,,,1.0,,,,3.0,5.0,,,0.0239151,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,,8.0,,6.6,,,,4.0,,,,5.0,,21.0,26.0,47.0,0,2.0,60.0,3.0,2.0,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,2.0,5.0,10.0,15.0,,,1.0,,,,,,,,,,1.0,,0.00244736,0.0,0.0,,,,,,,,,,12.0,,,,,,,,,4.0,,4.6,,,,,,1.0,,3.0,,7.0,11.0,17.0,0,,20.0,1.0,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,,10.0,22.0,32.0,1.0,,4.0,,,,,,,1.0,4.0,2.0,,,0.00581875,0.0,0.0,2.0,,,,,,,,,75.0,,1.0,,,,,,,7.0,,6.5,,,,1.0,,,,,,12.0,25.0,37.0,0,1.0,50.0,,1.0,,1.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,1.0,6.0,35.0,41.0,1.0,,6.0,,,,,,,,2.0,4.0,,,0.0044938,0.042,0.0,1.0,,,,,,,,,90.0,,,,,,,,,6.0,,6.3,,,1.0,4.0,,,,4.0,,8.0,39.0,47.0,1,4.0,62.0,,,,2.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,1.0,7.0,8.0,,,2.0,,,,,,,1.0,2.0,,,,0.00073937,0.0,0.0,1.0,,,,,,,,,21.0,,,,,,,,,4.0,,6.2,,,,1.0,,,,,,3.0,8.0,11.0,0,,13.0,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,,,,3.0,1.0,4.0,,,,,,,,,,2.0,2.0,,,,0.00578845,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,,3.0,,6.5,,,,,,1.0,,,,4.0,1.0,4.0,0,,8.0,,,,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,5.0,4.0,9.0,,,1.0,,,,,,,,1.0,2.0,,,0.00449052,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,,1.0,,6.5,,,,,1.0,,,,,6.0,4.0,10.0,0,,12.0,,1.0,1.0,
2022-23,10913242,7,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,1.0,14.0,13.0,27.0,,1.0,2.0,,,,,,,1.0,2.0,6.0,,,0.0441204,0.1151,0.0666,,,1.0,,,,,,,78.0,1.0,,,,,,,,10.0,,7.3,,,1.0,6.0,2.0,2.0,,3.0,,18.0,17.0,33.0,2,2.0,60.0,,2.0,1.0,2.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,1.0,19.0,13.0,31.0,,,8.0,1.0,,,,,,3.0,5.0,6.0,,,0.489575,0.1256,0.1845,,,1.0,,,,,4.0,,90.0,1.0,,,,,,,,16.0,,7.8,,,,2.0,3.0,1.0,,1.0,,24.0,15.0,38.0,1,3.0,57.0,4.0,2.0,1.0,2.0
2022-23,10913242,7,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,11.0,4.0,29.0,33.0,,,7.0,,,,,,,,,,,,0.00088662,0.0,0.0,,,,0.0826,2.0,,,,,90.0,,,,,1.0,,,,6.0,,7.1,2.0,5.0,,2.0,,,2.0,17.0,,7.0,32.0,39.0,0,,52.0,,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,38710,45034,Ivan Perišić,ivan-perisic,M,False,4.0,,,11.0,13.0,20.0,1.0,,4.0,,,1.0,2.0,,,,4.0,,,,0.263925,0.0867,0.0,1.0,1.0,,,,,,3.0,,55.0,,,,,,,,,10.0,,6.8,,,,,,7.0,,1.0,,17.0,16.0,26.0,1,,42.0,1.0,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,4.0,12.0,6.0,18.0,2.0,2.0,2.0,,,1.0,,,,2.0,8.0,6.0,,,0.0191295,0.4586,0.205,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,,,,17.0,,7.7,,,,,7.0,1.0,,6.0,,19.0,8.0,26.0,2,,46.0,1.0,1.0,3.0,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,4.0,,4.0,,1.0,1.0,,,,,,,,1.0,3.0,,,0.00224211,0.6731,1.9992,,,3.0,,,,,,,31.0,4.0,,,,,,,,5.0,,9.3,,,,,1.0,,,,1.0,6.0,1.0,7.0,4,1.0,18.0,1.0,1.0,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,9.0,7.0,33.0,40.0,2.0,1.0,6.0,,,,,,,,2.0,1.0,,,0.0069675,0.1801,0.6565,,,1.0,,,,1.0,,,90.0,2.0,,,,,,,,12.0,,7.3,,,,3.0,,,,15.0,,10.0,42.0,52.0,2,,58.0,,,,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,26.0,34.0,60.0,,1.0,9.0,1.0,,,,,,2.0,2.0,6.0,,,0.0585952,0.0187,0.0,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,,,8.0,,7.7,,,1.0,,2.0,,,5.0,,27.0,38.0,65.0,1,1.0,80.0,1.0,2.0,2.0,
2022-23,10385641,8,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,5.0,28.0,33.0,2.0,2.0,4.0,,,,,,,,3.0,6.0,,,0.0483103,0.0875,0.2623,2.0,,,,,1.0,,,,59.0,1.0,,,1.0,,,,,4.0,,6.7,,,,1.0,,,,2.0,,6.0,31.0,37.0,1,4.0,46.0,,,,1.0
