season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582756,17,3,Arsenal,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582772,18,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582772,18,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582810,19,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582810,19,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582824,20,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582824,20,3,Arsenal,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582832,21,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582832,21,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582860,22,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582872,23,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,17.0,,,18.0,,,13.0,,,,,,,,,,,,,0.0,0.0,7.0,,,,90.0,,,0.0,,,,,7.0,1.0,2.0,,,,,,,28.0,,,,29.0,0.0,,,,,
2014-15,5582872,23,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582908,24,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582908,24,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582912,25,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582912,25,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582936,26,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582936,26,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582952,27,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582978,28,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582978,28,3,Arsenal,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582992,29,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583020,30,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583020,30,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583032,31,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,1.0,8.0,8.0,10.0,18.0,,,7.0,,,,,,,,,,,,,0.0,0.0,3.0,,,,90.0,,,0.0,,,,,6.5,1.0,1.0,,,,,,1.0,26.0,,22.0,14.0,36.0,0.0,,,,,
2014-15,5583032,31,3,Arsenal,Home,225096,113534,Matt Macey,matt-macey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583094,32,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583114,33,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,2.0,3.0,1.0,12.0,13.0,,,7.0,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,7.6,3.0,3.0,,,1.0,,,2.0,3.0,,1.0,12.0,13.0,0.0,,22.0,,,
2014-15,5583114,33,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583134,34,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,1.0,10.0,7.0,7.0,14.0,,,10.0,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,7.2,1.0,2.0,,,,,,2.0,17.0,,11.0,10.0,21.0,0.0,,,,,
2014-15,5583134,34,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583158,35,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,2.0,7.0,7.0,4.0,11.0,,,7.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,90.0,,,0.0,,,,1.0,6.4,,,,,2.0,,,2.0,25.0,,24.0,5.0,29.0,0.0,,,,,
2014-15,5583158,35,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583174,36,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,1.0,,,12.0,12.0,,,12.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,90.0,,,0.0,,,,,6.7,1.0,2.0,,,,,,1.0,1.0,,1.0,12.0,13.0,0.0,,23.0,,,
2014-15,5583174,36,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583198,37,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,False,,,9.0,8.0,8.0,16.0,,,8.0,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,6.6,1.0,3.0,,,,,,,22.0,,18.0,11.0,29.0,0.0,,34.0,,,
2014-15,5583198,37,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583214,38,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,False,,,4.0,1.0,17.0,18.0,,,3.0,,,,,,1.0,,,,1.0,,,0.0,0.0,,,,,90.0,,,0.0,,,,,6.0,1.0,4.0,,,1.0,,,,12.0,,6.0,20.0,26.0,0.0,,34.0,,,
2014-15,5583214,38,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
