season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576270,15,13,Leicester_City,Away,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,3.0,41.0,17.0,57.0,,3.0,5.0,1.0,,,,,2.0,4.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,16.0,,7.0,,,1.0,,2.0,2.0,3.0,,7.0,,53.0,18.0,68.0,1,,97.0,1.0,,2.0,
2021-22,9576469,16,13,Leicester_City,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,,5.0,5.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,5.0,6.0,0,,6.0,,,,
2021-22,9576469,16,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,15.0,12.0,27.0,,,4.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.9,,,,,5.0,,1.0,,3.0,,20.0,14.0,33.0,0,2.0,56.0,3.0,,,1.0
2021-22,9576469,16,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,14.0,26.0,40.0,1.0,4.0,8.0,,,,,,,4.0,6.0,,,3.0,,,,,,1.0,,,90.0,,3.0,,,,,,19.0,,7.3,,,,,6.0,1.0,,,13.0,,27.0,31.0,58.0,0,1.0,72.0,1.0,,1.0,
2021-22,9576469,16,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,4.0,14.0,14.0,28.0,,,5.0,,,,1.0,,4.0,6.0,4.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,15.0,,6.8,,,,,1.0,2.0,1.0,,7.0,,20.0,16.0,35.0,0,1.0,67.0,,1.0,2.0,1.0
2021-22,9576469,16,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,2.0,14.0,53.0,67.0,1.0,,4.0,,,,1.0,,,2.0,2.0,,,,,,,,,3.0,,,90.0,,1.0,,,,,,5.0,,6.7,,,,,1.0,,,,3.0,,16.0,56.0,72.0,0,2.0,82.0,,,,1.0
2021-22,10065225,17,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,5.0,59.0,64.0,1.0,4.0,1.0,,,,3.0,,,4.0,7.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,6.5,,,1.0,,4.0,,,,2.0,,8.0,63.0,71.0,1,1.0,84.0,,2.0,,1.0
2021-22,10065225,17,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,9.0,11.0,20.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,1.0,,37.0,,,,,,,,4.0,,6.3,,,,,2.0,1.0,,,,1.0,11.0,12.0,23.0,0,,31.0,,2.0,,
2021-22,10065225,17,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,22.0,24.0,46.0,3.0,,5.0,,,,,1.0,,4.0,5.0,,,,,,,,,1.0,,,53.0,,2.0,,,,,,5.0,,7.6,,,,,1.0,1.0,,,1.0,,24.0,25.0,49.0,0,4.0,62.0,1.0,1.0,,3.0
2021-22,10065225,17,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,27.0,44.0,71.0,1.0,2.0,4.0,,,,1.0,,,2.0,4.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,,5.0,,,,10.0,,33.0,50.0,83.0,0,,93.0,,2.0,,
2021-22,10196711,18,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,18.0,19.0,37.0,2.0,3.0,5.0,,,1.0,,,,4.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,15.0,,6.5,,,,,1.0,,,,5.0,,25.0,24.0,49.0,1,1.0,70.0,2.0,,,1.0
2021-22,10196711,18,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,28.0,27.0,55.0,6.0,2.0,3.0,,,,,,,9.0,5.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,17.0,,6.5,,,,,1.0,1.0,1.0,,1.0,1.0,36.0,34.0,69.0,0,3.0,93.0,,,,1.0
2021-22,10196711,18,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,16.0,43.0,59.0,2.0,6.0,4.0,,,,,,,4.0,7.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.8,,,1.0,,4.0,1.0,,,6.0,,18.0,55.0,73.0,1,,82.0,,1.0,1.0,
2021-22,9576366,19,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,3.0,3.0,30.0,33.0,,,1.0,,,,2.0,,,3.0,4.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,4.0,,5.9,,,,,6.0,1.0,,,6.0,,6.0,31.0,37.0,0,3.0,48.0,,,1.0,2.0
2021-22,9576366,19,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,1.0,1.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,1.0,,,45.0,,1.0,,,,,,2.0,,6.5,,,,,2.0,,,,2.0,,2.0,18.0,20.0,0,,24.0,,,,
2021-22,9576366,19,13,Leicester_City,Away,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,7.0,14.0,21.0,1.0,,1.0,1.0,,,3.0,,,5.0,5.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,5.8,,,,,2.0,1.0,1.0,,1.0,,13.0,16.0,28.0,0,4.0,44.0,2.0,1.0,,2.0
2021-22,9576366,19,13,Leicester_City,Away,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,6.0,17.0,23.0,2.0,2.0,2.0,,,,,,1.0,3.0,5.0,,,,,,,,,4.0,1.0,,90.0,,,,,,,,13.0,,7.4,,,,,7.0,,,,5.0,,11.0,22.0,33.0,0,2.0,59.0,,1.0,,2.0
2021-22,9576144,20,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,2.0,8.0,11.0,19.0,,2.0,5.0,,,,1.0,,1.0,3.0,4.0,,,1.0,,,,,,6.0,1.0,,90.0,,,,,,,,13.0,,7.5,,,,,7.0,,,,5.0,,13.0,14.0,27.0,0,2.0,60.0,1.0,,,
2021-22,9576144,20,13,Leicester_City,Home,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,11.0,23.0,62.0,85.0,,3.0,8.0,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,,11.0,,7.2,,,,,3.0,,1.0,,17.0,,32.0,64.0,95.0,0,,102.0,,,,
2021-22,10236824,21,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,3.0,35.0,26.0,60.0,,,3.0,,,,1.0,,,2.0,5.0,,,,,,,,,,2.0,,90.0,,,,,,,,12.0,,7.6,,,,,2.0,1.0,7.0,,5.0,,44.0,28.0,65.0,0,5.0,88.0,,,,4.0
2021-22,10236824,21,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,31.0,32.0,63.0,2.0,3.0,9.0,,,,1.0,,,4.0,7.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,7.4,,,,,,3.0,2.0,,4.0,,38.0,35.0,71.0,0,2.0,97.0,,,2.0,2.0
2021-22,10236824,21,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,8.0,5.0,13.0,1.0,1.0,4.0,,,,,,,1.0,3.0,,,,,,,,,,1.0,,45.0,1.0,,,,,,,10.0,,7.1,,,1.0,,2.0,1.0,1.0,,2.0,,12.0,11.0,22.0,2,1.0,34.0,,,1.0,1.0
2021-22,10131311,22,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,1.0,,5.0,10.0,29.0,38.0,,9.0,2.0,,,1.0,,,,,10.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,19.0,,7.5,,,,,5.0,,1.0,,14.0,,21.0,37.0,57.0,1,1.0,70.0,,,,1.0
2021-22,10131311,22,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,18.0,21.0,39.0,3.0,,9.0,,,1.0,1.0,,1.0,6.0,2.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,24.0,,7.0,,,,,4.0,,,,3.0,,27.0,29.0,56.0,1,2.0,84.0,1.0,,,1.0
2021-22,9576339,23,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,18.0,40.0,58.0,,4.0,7.0,,,,,,,,8.0,,,,,,,,,,,,90.0,,1.0,,,,,,14.0,,7.3,,,,,7.0,,,,13.0,,23.0,47.0,70.0,0,3.0,88.0,1.0,1.0,,1.0
2021-22,9576339,23,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,1.0,14.0,23.0,37.0,1.0,,5.0,,,,2.0,,,6.0,2.0,,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,13.0,,6.5,,,,,7.0,3.0,1.0,,3.0,,19.0,26.0,44.0,0,2.0,70.0,,,,
2021-22,9576339,23,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,11.0,17.0,28.0,1.0,,11.0,,,1.0,3.0,,,6.0,5.0,,,,,,,,,4.0,,,90.0,,,,,,,,15.0,,6.6,,,,,3.0,3.0,,,8.0,,17.0,23.0,40.0,1,3.0,67.0,1.0,1.0,1.0,1.0
2021-22,9576339,23,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,2.0,9.0,14.0,23.0,3.0,,9.0,,,,,,,5.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,16.0,,6.7,,,,,4.0,,,,6.0,,15.0,18.0,33.0,0,3.0,60.0,2.0,1.0,,1.0
2021-22,9576289,24,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,11.0,14.0,25.0,3.0,3.0,6.0,,,,1.0,,3.0,8.0,7.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,24.0,,6.4,,,,,4.0,1.0,1.0,,4.0,,20.0,20.0,39.0,0,3.0,70.0,2.0,,1.0,2.0
2021-22,9576305,25,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,4.0,,3.0,1.0,4.0,0,,4.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,18.0,28.0,46.0,2.0,1.0,6.0,,,1.0,1.0,,2.0,5.0,7.0,,,,,1.0,,,,4.0,1.0,,90.0,1.0,,,,,,,14.0,,7.5,,,,,2.0,,2.0,,2.0,,26.0,32.0,56.0,2,5.0,90.0,,1.0,,1.0
2021-22,9576305,25,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,15.0,47.0,62.0,8.0,3.0,4.0,,,,,,,8.0,4.0,,,,,,,,,,,,90.0,,,,,,,,20.0,,6.0,,,,,2.0,,,,15.0,,31.0,51.0,82.0,0,,89.0,,1.0,,
2021-22,9576305,25,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,6.0,11.0,17.0,,,4.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,31.0,,,,,,,,5.0,,6.3,,,,,,,,,4.0,,10.0,12.0,22.0,0,,25.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,1.0,10.0,6.0,16.0,3.0,2.0,5.0,,,,,,,4.0,5.0,,,1.0,,,,,,4.0,,,59.0,,1.0,,,,,,6.0,,7.2,,,,,3.0,,,,2.0,,11.0,8.0,19.0,0,3.0,39.0,2.0,,,2.0
2021-22,9576223,26,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,2.0,33.0,28.0,61.0,1.0,,7.0,,,1.0,2.0,,1.0,7.0,12.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,7.3,,,1.0,,4.0,4.0,3.0,,3.0,,44.0,30.0,71.0,2,6.0,122.0,1.0,4.0,2.0,4.0
2021-22,9576223,26,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,7.0,18.0,51.0,69.0,1.0,2.0,8.0,,,,,,,2.0,4.0,,,1.0,,,,,,,,1.0,90.0,,1.0,,,,,,6.0,,7.0,,,,,3.0,,,,12.0,,23.0,52.0,75.0,0,2.0,83.0,,,,2.0
2021-22,9576223,26,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,23.0,36.0,59.0,4.0,,4.0,,,,2.0,,1.0,8.0,3.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.4,,,,,,1.0,3.0,,1.0,,29.0,37.0,63.0,0,2.0,86.0,1.0,,1.0,2.0
2021-22,10236816,27,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,5.0,33.0,38.0,1.0,2.0,4.0,,,,2.0,,,5.0,4.0,,,2.0,,,,,,3.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,,,11.0,,,,9.0,,12.0,36.0,48.0,0,2.0,68.0,1.0,,,1.0
2021-22,10236816,27,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,12.0,8.0,20.0,1.0,1.0,4.0,,,,1.0,,,2.0,7.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,10.0,,7.3,,,,,3.0,1.0,,,2.0,,14.0,12.0,26.0,0,5.0,53.0,3.0,,1.0,1.0
2021-22,10236816,27,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,,8.0,29.0,37.0,,2.0,6.0,,,,,,,1.0,8.0,,,1.0,,,,,,4.0,,,90.0,,,,,,,,10.0,,7.1,,,,,4.0,1.0,,,4.0,,14.0,32.0,46.0,0,1.0,62.0,1.0,4.0,1.0,
2021-22,10236816,27,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,5.0,4.0,9.0,,,1.0,,,,7.0,,,9.0,2.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.1,,,,,,,1.0,,1.0,,9.0,7.0,15.0,0,2.0,27.0,,,,
2021-22,9576287,28,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,9.0,45.0,54.0,1.0,3.0,12.0,,,,,,,1.0,9.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,10.0,,8.0,,,,,6.0,,,,9.0,,17.0,47.0,64.0,0,6.0,79.0,,,,2.0
2021-22,9576287,28,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,2.0,21.0,24.0,45.0,,1.0,4.0,,,,1.0,,,1.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.4,,,,,2.0,1.0,1.0,,6.0,,31.0,29.0,59.0,0,3.0,84.0,2.0,2.0,1.0,2.0
2021-22,9576287,28,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,3.0,13.0,25.0,38.0,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,61.0,,,,,,,,5.0,,6.3,,,,,1.0,,1.0,,3.0,,14.0,28.0,41.0,0,,51.0,1.0,,,
2021-22,9576212,29,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,6.0,23.0,55.0,78.0,,2.0,5.0,,,,,,,1.0,2.0,,,2.0,,,,,,1.0,,,90.0,,3.0,,1.0,,,,8.0,,6.6,,,1.0,,,,,,12.0,,28.0,58.0,86.0,1,,92.0,,,,
2021-22,9576212,29,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,9.0,9.0,18.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,29.0,,,,,,,,,,6.4,,,,,1.0,,,,,,9.0,9.0,18.0,0,,22.0,,,,
2021-22,9576212,29,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,25.0,32.0,57.0,,1.0,2.0,,,,,,1.0,3.0,7.0,,,2.0,,,,,,2.0,,,90.0,,1.0,,,,,,20.0,,7.0,,,,,2.0,,2.0,,5.0,,34.0,36.0,68.0,0,5.0,101.0,1.0,1.0,,2.0
2021-22,9576248,30,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,True,,,1.0,2.0,9.0,11.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,26.0,,,,,,,,5.0,,6.6,,,,,,,,,3.0,,3.0,13.0,16.0,0,2.0,18.0,,,,1.0
2021-22,9576248,30,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,13.0,12.0,25.0,2.0,1.0,4.0,,,,1.0,,,3.0,4.0,,,,,1.0,,,,2.0,,,64.0,1.0,,,,,,,7.0,,7.5,,,,,,,1.0,,,,14.0,14.0,27.0,1,2.0,46.0,2.0,1.0,,
2021-22,9576248,30,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,11.0,35.0,46.0,5.0,7.0,4.0,,,,1.0,,,7.0,10.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,9.0,,7.1,,,,,6.0,,,,4.0,,17.0,38.0,55.0,0,2.0,71.0,,1.0,,2.0
2021-22,9576248,30,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,26.0,24.0,50.0,1.0,,7.0,1.0,1.0,1.0,,,2.0,4.0,3.0,,,1.0,,,,,,3.0,1.0,,90.0,1.0,,,,,,,11.0,,7.4,,,1.0,,4.0,1.0,1.0,,3.0,,29.0,27.0,55.0,3,2.0,84.0,,,1.0,2.0
2021-22,9576248,30,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,11.0,43.0,54.0,,2.0,4.0,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,64.0,,1.0,,,,,,6.0,,7.0,,,,,2.0,,,,3.0,,14.0,46.0,60.0,0,1.0,65.0,,,,1.0
2021-22,9576327,31,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,16.0,21.0,37.0,2.0,2.0,7.0,,,,,,1.0,3.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,7.2,,,,,2.0,1.0,,,3.0,,20.0,22.0,42.0,0,4.0,58.0,,,1.0,2.0
2021-22,9576327,31,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,18.0,14.0,32.0,,,3.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,6.7,,,,,3.0,2.0,1.0,,3.0,,27.0,15.0,41.0,0,1.0,66.0,,3.0,1.0,1.0
