season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768165,17,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,,1.0,7.0,8.0,,3.0,5.0,,,,,,,,,6.0,,,,,,,,3.0,,90.0,,1.0,,,,,,6.9,,,,,4.0,,,,3.0,,8.0,8.0,16.0,0,3.0,30.0,,,
2015-16,6768165,17,13,Leicester_City,Away,21515,41321,Yohan Benalouane,yohan-benalouane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768165,17,13,Leicester_City,Away,30420,46695,Ritchie De Laet,ritchie-de-laet,D,True,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,6.1,,,,,,,,,,,1.0,,1.0,0,,1.0,,,
2015-16,6768165,17,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,5.0,8.0,9.0,17.0,2.0,3.0,4.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,5.0,,90.0,,,,,,,,6.8,,,,,5.0,,1.0,,8.0,,14.0,10.0,23.0,0,2.0,44.0,1.0,,
2015-16,6768180,18,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,,,12.0,12.0,4.0,3.0,4.0,,,,,,,,5.0,5.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,7.0,,,,,12.0,,,,2.0,,4.0,13.0,17.0,0,2.0,36.0,,1.0,
2015-16,6768180,18,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,3.0,11.0,11.0,21.0,,3.0,6.0,,,,2.0,,,,3.0,7.0,,,1.0,,,,,2.0,1.0,90.0,,1.0,,,,,,7.2,,,,,9.0,,6.0,,9.0,,22.0,13.0,29.0,0,4.0,69.0,2.0,,
2015-16,6768180,18,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768180,18,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,3.0,5.0,8.0,3.0,3.0,,,,,2.0,1.0,,,6.0,5.0,,,2.0,,,,,3.0,,90.0,,5.0,,,,,,6.9,,,,,8.0,,,,3.0,,7.0,5.0,12.0,0,1.0,32.0,,1.0,
2015-16,6768180,18,13,Leicester_City,Away,30420,46695,Ritchie De Laet,ritchie-de-laet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768180,18,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,5.0,3.0,8.0,,1.0,2.0,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,6.1,,,,,4.0,,1.0,,6.0,,13.0,7.0,19.0,0,,47.0,1.0,,
2015-16,6768327,19,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,6.0,13.0,19.0,,1.0,3.0,,,,,,,,,2.0,,,,,,,,2.0,,90.0,,1.0,,,,,,7.2,,,1.0,,9.0,,,,4.0,,10.0,17.0,27.0,1,,43.0,,1.0,
2015-16,6768327,19,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,3.0,18.0,14.0,31.0,,2.0,8.0,1.0,,,3.0,,,1.0,4.0,2.0,,,,,,,,4.0,2.0,90.0,2.0,,,,,,,7.2,,,,,2.0,,4.0,,9.0,,35.0,19.0,50.0,2,,94.0,2.0,,
2015-16,6768327,19,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768327,19,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,9.0,2.0,11.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,3.0,1.0,90.0,,1.0,,,,,,7.3,,,,,7.0,,,,1.0,,9.0,3.0,12.0,0,1.0,24.0,,,
2015-16,6768327,19,13,Leicester_City,Home,30420,46695,Ritchie De Laet,ritchie-de-laet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768327,19,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,7.0,2.0,9.0,1.0,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,2.0,,90.0,,2.0,,,,,,7.1,,,,,6.0,1.0,2.0,,4.0,,15.0,4.0,17.0,0,1.0,38.0,,,1.0
2015-16,6768335,20,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,9.0,22.0,31.0,,2.0,6.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,1.0,,90.0,,,,,,,,6.6,,,,,1.0,,,,1.0,,12.0,22.0,34.0,0,,39.0,1.0,,
2015-16,6768335,20,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,4.0,33.0,13.0,46.0,,2.0,6.0,,,,2.0,,,1.0,4.0,3.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,,6.7,,,,,,1.0,10.0,,11.0,,54.0,16.0,60.0,0,1.0,92.0,1.0,,
2015-16,6768335,20,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768335,20,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,3.0,15.0,18.0,33.0,1.0,4.0,4.0,,1.0,,,,,,2.0,8.0,,,1.0,,,,,1.0,,90.0,,3.0,,,,,,7.2,,,1.0,,2.0,1.0,,,9.0,,25.0,19.0,44.0,1,4.0,57.0,,,
2015-16,6768335,20,13,Leicester_City,Home,30420,46695,Ritchie De Laet,ritchie-de-laet,D,True,2.0,,,6.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,,,6.7,,,,,,,3.0,,,,7.0,1.0,5.0,0,,10.0,,,
2015-16,6768335,20,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,2.0,12.0,17.0,29.0,1.0,1.0,6.0,,,,2.0,,,,3.0,2.0,,,,,,,,2.0,,74.0,,1.0,,,,,,6.7,,,,,2.0,,1.0,,3.0,,18.0,17.0,34.0,0,1.0,57.0,,,
2015-16,6768207,21,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,2.0,1.0,7.0,8.0,1.0,3.0,2.0,,,,,,,,2.0,3.0,,,1.0,,1.0,,,1.0,,90.0,1.0,2.0,,,,,,7.7,,,,,9.0,,,,5.0,,5.0,7.0,12.0,1,,27.0,,,
2015-16,6768207,21,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,2.0,,2.0,13.0,13.0,24.0,2.0,1.0,6.0,,,,,,,,3.0,5.0,,,1.0,1.0,,,,1.0,2.0,90.0,,2.0,,,,,,7.9,,,,,9.0,,3.0,,5.0,,23.0,17.0,37.0,0,3.0,71.0,1.0,1.0,
2015-16,6768207,21,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768207,21,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,4.0,3.0,5.0,8.0,1.0,2.0,3.0,,,,,,,,3.0,4.0,,,2.0,,,,,1.0,,90.0,,2.0,,,,,,7.2,,,,,10.0,,,,6.0,,8.0,7.0,15.0,0,1.0,33.0,2.0,1.0,
2015-16,6768207,21,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,2.0,7.0,11.0,18.0,1.0,3.0,5.0,,,,,,,,2.0,9.0,,1.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.5,,,,,10.0,,1.0,,3.0,,11.0,11.0,21.0,0,5.0,52.0,,1.0,
2015-16,6768193,22,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,2.0,3.0,15.0,18.0,6.0,,3.0,,,,1.0,,,,8.0,1.0,,1.0,1.0,,,,,4.0,,90.0,,2.0,,,,,,6.5,,,,,9.0,,,,3.0,,4.0,20.0,24.0,0,1.0,41.0,1.0,,
2015-16,6768193,22,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,7.0,15.0,17.0,32.0,2.0,2.0,6.0,,,,1.0,,,1.0,7.0,6.0,,,3.0,,,,,3.0,1.0,90.0,,1.0,,,,,,7.0,,,,,2.0,1.0,1.0,,11.0,,25.0,20.0,44.0,0,3.0,70.0,,,1.0
2015-16,6768193,22,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768193,22,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,6.0,14.0,20.0,5.0,3.0,3.0,,,,,,,,6.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,,6.7,,,,,7.0,,,,4.0,,9.0,19.0,28.0,0,1.0,38.0,1.0,,
2015-16,6768193,22,13,Leicester_City,Away,30420,46695,Ritchie De Laet,ritchie-de-laet,D,True,,,1.0,5.0,1.0,6.0,4.0,,2.0,,,,,,,,5.0,,,,,,,,,,,31.0,,,,,,,,6.1,,,,,,1.0,1.0,,2.0,,11.0,1.0,11.0,0,,15.0,,,
2015-16,6768193,22,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,4.0,11.0,18.0,29.0,4.0,,8.0,,,,2.0,,,,6.0,1.0,,,,,,,,2.0,,90.0,,,,,,,,6.4,,,,,3.0,,1.0,,9.0,,19.0,23.0,41.0,0,1.0,65.0,,,
2015-16,6768201,23,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,,1.0,15.0,16.0,6.0,2.0,1.0,,,,,,,,6.0,4.0,,,1.0,,,,,,,90.0,,,,,,,,6.8,,,1.0,,2.0,,,,3.0,,4.0,18.0,22.0,1,1.0,27.0,,1.0,
2015-16,6768201,23,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,2.0,16.0,14.0,29.0,1.0,,8.0,1.0,,,,,,,4.0,4.0,,,1.0,,,,,3.0,2.0,90.0,,,,,,,,7.6,,,,,3.0,2.0,4.0,,8.0,,29.0,16.0,41.0,0,4.0,78.0,1.0,,
2015-16,6768201,23,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768201,23,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,,2.0,7.0,9.0,3.0,,2.0,,,,,,,,4.0,2.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,,,,7.0,,,,5.0,,6.0,8.0,14.0,0,2.0,26.0,,,
2015-16,6768201,23,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,4.0,9.0,10.0,19.0,,5.0,5.0,,,,1.0,,,1.0,4.0,8.0,,,2.0,,,,,4.0,,90.0,,,,,,,,7.3,,,,,5.0,1.0,,,7.0,,17.0,11.0,28.0,0,2.0,59.0,,,1.0
2015-16,6768221,24,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,4.0,14.0,18.0,4.0,4.0,15.0,,,,,,,,5.0,5.0,,,1.0,,,,,4.0,,90.0,,3.0,,,,,,7.3,,,1.0,,11.0,,,,10.0,,13.0,19.0,32.0,1,1.0,53.0,,,
2015-16,6768221,24,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,2.0,,,19.0,8.0,25.0,3.0,5.0,7.0,,,,,,,1.0,4.0,8.0,,,,,,,,4.0,1.0,90.0,1.0,,,,,,,7.8,,,,,6.0,,3.0,,9.0,,32.0,15.0,44.0,1,3.0,77.0,,,
2015-16,6768221,24,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768221,24,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,,1.0,9.0,10.0,1.0,2.0,3.0,,,,,,,,1.0,2.0,,,,,,,,3.0,,90.0,,1.0,,,,,,7.1,,,,,6.0,,,,1.0,,3.0,9.0,12.0,0,,26.0,1.0,,
2015-16,6768221,24,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,2.0,7.0,7.0,14.0,2.0,1.0,1.0,,,,1.0,,,1.0,6.0,5.0,,,1.0,,,,,4.0,,90.0,,2.0,,,,,,7.2,,,1.0,,5.0,2.0,,,3.0,,10.0,7.0,17.0,1,3.0,49.0,,,1.0
2015-16,6768221,24,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768233,25,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,4.0,6.0,10.0,,5.0,4.0,,,,,,,,1.0,9.0,,,1.0,,2.0,,,,,90.0,2.0,3.0,,,,,,8.8,,,1.0,,9.0,,,,5.0,1.0,7.0,9.0,16.0,3,3.0,38.0,1.0,1.0,
2015-16,6768233,25,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,3.0,,1.0,19.0,10.0,26.0,1.0,,8.0,,,,,,,,4.0,10.0,,,3.0,1.0,,,,3.0,3.0,90.0,,1.0,,,,,,8.0,,,,,3.0,1.0,4.0,,7.0,,28.0,15.0,39.0,0,8.0,74.0,,1.0,1.0
2015-16,6768233,25,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768233,25,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,,2.0,8.0,10.0,2.0,,8.0,,,,,,,,3.0,2.0,,,1.0,,,,,4.0,,90.0,,1.0,,,,,,6.7,,,,,3.0,1.0,,,4.0,,7.0,11.0,18.0,0,1.0,30.0,,,1.0
2015-16,6768233,25,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,5.0,7.0,12.0,,,3.0,,,,,,,,1.0,4.0,,1.0,1.0,,,,,3.0,,90.0,,1.0,,,,,,6.7,,,,,3.0,1.0,1.0,,3.0,,10.0,9.0,18.0,0,2.0,44.0,,1.0,1.0
2015-16,6768233,25,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768235,26,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,1.0,6.0,7.0,3.0,6.0,2.0,,,,,,,,3.0,7.0,,,,,,,,2.0,,90.0,,2.0,,,,,,6.7,,,1.0,,8.0,,,,3.0,,5.0,7.0,12.0,1,,27.0,,1.0,
2015-16,6768235,26,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,,6.0,8.0,14.0,2.0,1.0,6.0,,,,5.0,,,,7.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,6.4,,,,,4.0,,3.0,,3.0,,13.0,11.0,21.0,0,6.0,48.0,1.0,,
2015-16,6768235,26,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,3.0,3.0,6.0,1.0,1.0,2.0,,,,,,,,3.0,6.0,,,2.0,,,,,1.0,,32.0,,2.0,,,,,,6.9,,,,,4.0,,,,,,3.0,4.0,7.0,0,5.0,23.0,,,
2015-16,6768235,26,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,,,2.0,2.0,5.0,2.0,4.0,,,,,,,,5.0,3.0,,,,,,,,6.0,,90.0,,1.0,,,,,,6.9,,,,,8.0,,,,2.0,,5.0,2.0,7.0,0,,25.0,1.0,1.0,
2015-16,6768235,26,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,,6.0,3.0,9.0,3.0,2.0,5.0,,,,,,,,7.0,8.0,,,3.0,,,,,3.0,,54.0,,,,,,,,6.7,,,,,2.0,1.0,,,4.0,,10.0,6.0,16.0,0,6.0,36.0,,,
2015-16,6768235,26,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768253,27,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,2.0,4.0,18.0,22.0,1.0,3.0,5.0,,,,2.0,,,,3.0,5.0,,,,,,,,3.0,,90.0,,1.0,,,,,,6.9,,,1.0,,2.0,,,,7.0,,10.0,22.0,32.0,1,1.0,41.0,,1.0,
2015-16,6768253,27,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,3.0,22.0,15.0,37.0,2.0,4.0,4.0,,,1.0,2.0,,,1.0,6.0,8.0,,,1.0,,,,,4.0,1.0,90.0,,,,,,,,7.3,,,,,2.0,,5.0,,5.0,,31.0,20.0,46.0,1,4.0,77.0,1.0,,
2015-16,6768253,27,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768253,27,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,5.0,16.0,21.0,1.0,4.0,5.0,,,,,,,,3.0,7.0,,,2.0,,,,,1.0,,90.0,,2.0,,,,,,7.2,,,,,4.0,1.0,,,4.0,,10.0,19.0,29.0,0,1.0,39.0,,1.0,1.0
2015-16,6768270,28,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,6.0,24.0,30.0,4.0,5.0,5.0,1.0,,1.0,,,,,4.0,6.0,,,,,,,,4.0,1.0,90.0,,,,,,,,7.0,,,1.0,,3.0,,,,6.0,,12.0,29.0,41.0,2,1.0,51.0,,,
2015-16,6768270,28,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,2.0,,13.0,32.0,23.0,53.0,1.0,4.0,8.0,,,,1.0,,,,3.0,9.0,,,1.0,,,,,1.0,1.0,79.0,,1.0,,,,,,7.6,,,,,2.0,1.0,5.0,,18.0,,41.0,26.0,62.0,0,4.0,92.0,,,1.0
2015-16,6768270,28,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768270,28,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,4.0,19.0,23.0,,5.0,5.0,,1.0,,,,,1.0,2.0,8.0,,,1.0,,,,,3.0,,90.0,1.0,1.0,,,,,,6.9,,,,,4.0,1.0,,,8.0,,14.0,22.0,36.0,1,2.0,52.0,1.0,,1.0
2015-16,6768270,28,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,4.0,16.0,23.0,39.0,,1.0,8.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,6.0,1.0,90.0,,,,,,,,6.7,,,,,1.0,,1.0,,12.0,,28.0,27.0,54.0,0,1.0,73.0,,,
2015-16,6768276,29,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,,1.0,5.0,6.0,2.0,7.0,2.0,,1.0,,,,,,2.0,8.0,,,,,,,,3.0,,90.0,1.0,,,,,,,7.5,,,2.0,,10.0,,,,1.0,,3.0,7.0,10.0,3,1.0,28.0,,,
2015-16,6768276,29,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,2.0,15.0,9.0,23.0,,2.0,6.0,1.0,,,2.0,,,,5.0,6.0,,,2.0,,,,,1.0,1.0,90.0,1.0,,,,,,,7.3,,,,,5.0,1.0,6.0,,10.0,,33.0,12.0,39.0,1,3.0,69.0,2.0,1.0,
2015-16,6768276,29,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768276,29,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,4.0,14.0,18.0,4.0,2.0,3.0,,,,,,,,9.0,5.0,,,4.0,,,,,2.0,,90.0,1.0,3.0,,,,,,7.4,,,,,2.0,1.0,,,3.0,,6.0,18.0,24.0,1,2.0,38.0,,1.0,
2015-16,6768276,29,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,1.0,,2.0,19.0,19.0,37.0,3.0,3.0,8.0,,,,,,,,5.0,6.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,7.3,,,1.0,,3.0,1.0,1.0,,5.0,,25.0,23.0,47.0,1,1.0,73.0,,2.0,
2015-16,6768290,30,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,4.0,6.0,22.0,28.0,1.0,7.0,7.0,,,,,,,,1.0,10.0,,,,,,,,3.0,,90.0,,,,,,,,7.7,,,1.0,,7.0,,,,7.0,,12.0,27.0,39.0,1,2.0,54.0,,1.0,
2015-16,6768290,30,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,5.0,19.0,23.0,41.0,,,7.0,,,1.0,2.0,,,,3.0,2.0,,,,,,,,3.0,1.0,90.0,,,,,,,,7.2,,,,,2.0,1.0,4.0,,10.0,,26.0,29.0,51.0,1,2.0,91.0,1.0,,
2015-16,6768290,30,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768290,30,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,6.0,29.0,35.0,2.0,2.0,2.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,5.0,,90.0,,1.0,,,,,,7.5,,,,,2.0,,,,2.0,,8.0,31.0,39.0,1,2.0,51.0,,,
2015-16,6768290,30,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,17.0,19.0,36.0,3.0,3.0,6.0,,,,,,,1.0,5.0,7.0,,,1.0,,,,,4.0,,90.0,,2.0,,,,,,7.5,,,,,2.0,1.0,1.0,,6.0,,24.0,23.0,46.0,0,2.0,71.0,1.0,1.0,1.0
2015-16,6768292,31,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,2.0,4.0,9.0,13.0,2.0,6.0,3.0,,,,1.0,,,,4.0,7.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,,,,8.0,,,,7.0,,9.0,12.0,21.0,0,,33.0,,1.0,
2015-16,6768292,31,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,1.0,17.0,6.0,23.0,,2.0,6.0,1.0,,1.0,4.0,,,,5.0,7.0,,,1.0,,,,,3.0,2.0,90.0,,,,,,,,7.4,,,,,4.0,,2.0,,4.0,,21.0,8.0,27.0,1,5.0,57.0,1.0,,
2015-16,6768292,31,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768292,31,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,1.0,11.0,12.0,,7.0,2.0,,,,,,,,1.0,10.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.8,,,,,18.0,,,,6.0,,7.0,16.0,23.0,0,2.0,47.0,1.0,1.0,
2015-16,6768292,31,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,5.0,16.0,10.0,26.0,3.0,3.0,7.0,,,,3.0,,,,8.0,6.0,,,2.0,,,,,5.0,,90.0,,,,,,,,6.9,,,,,4.0,,1.0,,12.0,,24.0,17.0,40.0,0,2.0,67.0,3.0,1.0,
2015-16,6768304,32,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,,4.0,10.0,14.0,,1.0,3.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.4,,,,,9.0,,,,5.0,,10.0,14.0,24.0,1,3.0,40.0,,,
2015-16,6768304,32,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,,17.0,12.0,28.0,3.0,2.0,3.0,,,,1.0,,,,4.0,4.0,,,,1.0,,,,4.0,1.0,90.0,,,,,,,,7.5,,,1.0,,6.0,1.0,3.0,,4.0,,24.0,15.0,36.0,1,,64.0,,1.0,1.0
2015-16,6768304,32,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768304,32,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,6.0,6.0,12.0,3.0,3.0,2.0,,,2.0,,,,,3.0,5.0,,,,,1.0,,,1.0,,90.0,1.0,,,,,,,8.0,,,,,10.0,,,,2.0,,7.0,9.0,16.0,3,2.0,34.0,,1.0,
2015-16,6768304,32,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,14.0,8.0,22.0,5.0,3.0,2.0,,1.0,,1.0,1.0,,,8.0,4.0,,,3.0,,,,,1.0,,90.0,1.0,1.0,,,,,,7.1,,,,,7.0,,,,4.0,,16.0,11.0,27.0,1,,55.0,,2.0,
2015-16,6768308,33,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,3.0,7.0,10.0,17.0,4.0,6.0,7.0,,,,,,,,6.0,8.0,,,2.0,,,,,4.0,,90.0,,2.0,,,,,,7.7,,,,,8.0,,,,9.0,,14.0,13.0,27.0,0,1.0,45.0,1.0,1.0,
