season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062750,29,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062759,30,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,15.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062759,30,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,1.0,,,,33.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,6.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,39.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062791,33,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062791,33,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,18.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062791,33,47,Portsmouth,Home,112759,,Gael Nlundulu,gael-nlundulu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062791,33,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,11.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,114072,82937,Nadir Çiftçi,nadir-ciftci,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062809,35,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,1.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,2.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062829,37,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062829,37,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062829,37,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,1.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062829,37,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,False,,1.0,11.0,7.0,18.0,,,2.0,1.0,,1.0,3.0,5.0,,1.0,0.0,1.0,,,,90.0,1.0,,0.0,,6.0,,,,1.0,,1.0,2.0,,1.0,1.0,15.0,7.0,22.0,3.0,1.0,36.0,3.0,1.0,1.0
2009-10,1062829,37,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,1.0,9.0,3.0,12.0,,,2.0,,,3.0,4.0,5.0,,1.0,0.0,1.0,,1.0,,46.0,1.0,,0.0,,9.0,,,,,,1.0,1.0,2.0,1.0,,15.0,3.0,16.0,1.0,1.0,32.0,3.0,1.0,1.0
2009-10,1062839,38,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062839,38,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062839,38,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
