season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062484,3,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062484,3,47,Portsmouth,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062500,4,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062500,4,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062500,4,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062500,4,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062500,4,47,Portsmouth,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062509,5,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062515,6,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062529,7,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062529,7,47,Portsmouth,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062543,8,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062543,8,47,Portsmouth,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062550,9,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062558,10,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,41.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,49.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062575,12,47,Portsmouth,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062591,13,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062591,13,47,Portsmouth,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062600,14,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062610,15,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062610,15,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062610,15,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062622,16,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062632,17,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062632,17,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062640,18,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,1.0,0.0,,,,32.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280322,21,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280322,21,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062686,23,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,63.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,27.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,105501,77817,Lennard Sowah,lennard-sowah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062710,25,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062710,25,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,61.0,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,89.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,1260,16037,Tal Ben Haim,tal-ben-haim,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
