playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
204676,Andi Zeqiri,Forward,Brighton,36,Switzerland,2020-21,8.0,3.0,3.0,2.0,0.1633,3.0,,9.0,,38.0,,,0.0,1.0,9.0,2.0,2.0,4.0,1.0,6.0,,1.1815,1.0,2.0,2.0,0.0,7.0,9.0,,,,5.0,1.0,,38.0,2.0,33.0,2.0,,6.0,2.0,,13.0,74.0,,4.0,,3.0,4.0,,0.102,0.0,,4.0,15.0,,1.0,,,18.0,4.0,6.0,,,165.0,1.0,8.0,3.0,20.0,15.0,2.0,2.0,4.0,5.0,16.0,1.0,0.0,14.0,,,1.0,,17.0,1.0,,2.0,10.0,2.0,0.0,2.0,1.0,,,,,1.0,2.0,1.0,0.7291,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
50175,Danny Welbeck,Forward,Brighton,36,England,2020-21,100.0,53.0,9.0,15.0,6.5564,12.0,1.0,24.0,18.0,258.0,6.0,5.0,2.0,2.0,7.0,9.0,9.0,44.0,1.0,46.0,1.0,15.9894,21.0,7.0,17.0,0.0,31.0,24.0,3.0,2.0,15.0,3.0,28.0,,256.0,11.0,133.0,6.0,,57.0,19.0,3.0,72.0,501.0,2.0,37.0,1.0,3.0,10.0,,1.4421,0.0,,26.0,46.0,1.0,12.0,2.0,17.0,49.0,3.0,66.0,2.0,,1546.0,1.0,68.0,23.0,206.0,93.0,12.0,18.0,56.0,85.0,168.0,17.0,4.0,44.0,1.0,,6.0,,172.0,17.0,1.0,7.0,102.0,22.0,0.0,8.0,18.0,,7.0,,10.0,2.0,,7.0,6.9509,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
93284,Florin Andone,Forward,Brighton,36,Romania,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167473,José Izquierdo,Forward,Brighton,36,Colombia,2020-21,1.0,,,1.0,0.312,,,1.0,,7.0,,,0.0,,1.0,,,,,,,,,,,0.0,,1.0,,,1.0,,1.0,,7.0,,3.0,,,,,,2.0,13.0,,1.0,,,,,0.0119,0.0,,1.0,1.0,,,,,1.0,,,,1.0,8.0,,,,6.0,,,,1.0,4.0,1.0,,0.0,1.0,,1.0,,,5.0,,,,1.0,,0.0,1.0,,,,,,,,,0.0243,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
116216,Leandro Trossard,Forward,Brighton,36,Belgium,2020-21,164.0,92.0,16.0,23.0,5.2307,33.0,,35.0,37.0,998.0,5.0,5.0,1.0,5.0,5.0,9.0,9.0,22.0,1.0,104.0,5.0,25.0532,45.0,11.0,32.0,3.0,146.0,35.0,4.0,1.0,29.0,59.0,89.0,2.0,968.0,19.0,435.0,14.0,2.0,256.0,27.0,57.0,208.0,1535.0,5.0,217.0,,25.0,33.0,1.0,5.8607,0.0,0.1474,42.0,187.0,5.0,18.0,,30.0,212.0,38.0,26.0,4.0,9.0,2620.0,3.0,108.0,67.0,729.0,121.0,3.0,30.0,142.0,308.0,272.0,32.0,4.0,226.0,,9.0,19.0,,593.0,29.0,,11.0,246.0,4.0,0.0,20.0,39.0,2.0,26.0,,17.0,5.0,7.0,9.0,4.6723,2.0,,,,,,,,,,,,,,,,,,12.0,16.0,6.0,13.0,1.0,34.0,24.0,,,,,,,
115382,Neal Maupay,Forward,Brighton,36,France,2020-21,176.0,127.0,22.0,26.0,10.0524,20.0,3.0,33.0,54.0,650.0,8.0,12.0,5.0,9.0,4.0,14.0,14.0,62.0,1.0,87.0,5.0,26.4839,30.0,13.0,44.0,2.0,84.0,33.0,7.0,1.0,24.0,6.0,72.0,,588.0,23.0,301.0,8.0,,156.0,27.0,14.0,224.0,1063.0,,175.0,3.0,10.0,20.0,,2.9693,1.0,,49.0,130.0,2.0,29.0,1.0,29.0,140.0,6.0,83.0,5.0,4.0,2517.0,4.0,108.0,46.0,496.0,156.0,6.0,34.0,114.0,137.0,284.0,20.0,3.0,133.0,4.0,4.0,12.0,,340.0,33.0,,13.0,201.0,21.0,1.0,25.0,24.0,,13.0,3.0,11.0,9.0,,11.0,13.4359,1.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,5.0,4.0,,1.0,,,,
230127,Percy Tau,Forward,Brighton,36,South Africa,2020-21,8.0,7.0,,,,1.0,1.0,3.0,3.0,31.0,,,0.0,,2.0,,,5.0,1.0,5.0,,1.1844,2.0,,1.0,0.0,3.0,3.0,,,,2.0,1.0,,30.0,,16.0,1.0,,15.0,,,9.0,47.0,,10.0,,,2.0,,0.2539,0.0,,,7.0,1.0,,,1.0,7.0,1.0,5.0,,,102.0,1.0,5.0,2.0,24.0,3.0,,2.0,3.0,5.0,13.0,1.0,0.0,2.0,,,,,14.0,1.0,,,8.0,,0.0,,3.0,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,
44699,Ashley Barnes,Forward,Burnley,90,England,2020-21,155.0,57.0,12.0,13.0,2.8278,12.0,,22.0,32.0,304.0,3.0,17.0,1.0,1.0,7.0,7.0,7.0,86.0,1.0,61.0,2.0,18.6372,20.0,11.0,49.0,1.0,41.0,22.0,1.0,1.0,1.0,7.0,22.0,,302.0,13.0,195.0,6.0,,64.0,46.0,7.0,69.0,560.0,,46.0,5.0,13.0,19.0,,0.7902,0.0,,26.0,103.0,,14.0,1.0,15.0,116.0,7.0,147.0,2.0,3.0,1336.0,1.0,122.0,23.0,181.0,70.0,11.0,19.0,69.0,73.0,277.0,12.0,2.0,98.0,1.0,3.0,6.0,,143.0,18.0,1.0,11.0,130.0,61.0,0.0,10.0,1.0,2.0,5.0,1.0,10.0,1.0,5.0,22.0,4.0581,4.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,
60689,Chris Wood,Forward,Burnley,90,New Zealand,2020-21,294.0,105.0,14.0,39.0,13.0107,12.0,,33.0,39.0,653.0,12.0,24.0,7.0,6.0,1.0,21.0,21.0,201.0,5.0,40.0,3.0,40.754,19.0,8.0,22.0,4.0,55.0,33.0,9.0,,14.0,7.0,58.0,,652.0,17.0,378.0,7.0,,126.0,38.0,4.0,209.0,1006.0,3.0,86.0,7.0,8.0,33.0,,1.2424,0.0,,56.0,220.0,3.0,35.0,1.0,32.0,228.0,7.0,355.0,5.0,6.0,2750.0,11.0,194.0,29.0,421.0,137.0,21.0,43.0,93.0,156.0,488.0,11.0,5.0,162.0,2.0,6.0,5.0,,339.0,38.0,2.0,8.0,133.0,154.0,0.0,26.0,7.0,3.0,1.0,2.0,10.0,6.0,2.0,2.0,13.1168,0.0,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,1.0,,
44683,Jay Rodriguez,Forward,Burnley,90,England,2020-21,155.0,60.0,10.0,9.0,0.7849,25.0,1.0,31.0,21.0,274.0,1.0,14.0,1.0,5.0,19.0,8.0,8.0,74.0,,55.0,1.0,24.2508,4.0,5.0,18.0,0.0,56.0,31.0,,,16.0,4.0,38.0,,274.0,12.0,168.0,16.0,,56.0,31.0,3.0,85.0,517.0,,48.0,2.0,5.0,17.0,,0.6287,0.0,,21.0,68.0,2.0,4.0,,12.0,73.0,4.0,116.0,2.0,,1256.0,2.0,97.0,27.0,198.0,59.0,6.0,25.0,81.0,72.0,252.0,21.0,0.0,61.0,,,9.0,,153.0,25.0,1.0,5.0,136.0,42.0,0.0,3.0,12.0,4.0,2.0,,8.0,5.0,2.0,14.0,3.2583,3.0,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,
430367,Joel Mumbongo,Forward,Burnley,90,Sweden,2020-21,5.0,3.0,,,,,,4.0,1.0,5.0,,1.0,0.0,,4.0,,,2.0,,2.0,,0.1945,,,2.0,0.0,2.0,4.0,,,1.0,,2.0,,5.0,,4.0,,,,1.0,,3.0,13.0,,,,,,,0.0016,0.0,,,1.0,,1.0,,,1.0,,2.0,,,37.0,,2.0,2.0,4.0,,,1.0,3.0,1.0,7.0,1.0,0.0,1.0,,,,,4.0,1.0,,,5.0,,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60586,Jóhann Gudmundsson,Forward,Burnley,90,Iceland,2020-21,79.0,37.0,2.0,8.0,1.8251,19.0,1.0,22.0,16.0,437.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,27.0,2.0,45.0,1.0,16.7192,9.0,,16.0,1.0,81.0,22.0,,2.0,17.0,26.0,29.0,1.0,437.0,9.0,168.0,11.0,1.0,145.0,11.0,21.0,136.0,656.0,2.0,104.0,,22.0,23.0,,0.819,0.0,0.0595,17.0,68.0,,3.0,,16.0,90.0,23.0,46.0,,5.0,1366.0,,64.0,13.0,326.0,29.0,17.0,24.0,52.0,46.0,143.0,9.0,1.0,110.0,,5.0,8.0,,248.0,22.0,,,97.0,19.0,0.0,2.0,10.0,2.0,17.0,,12.0,2.0,15.0,5.0,1.1606,2.0,,,,,,,,,,5.0,,,,,,,,,3.0,2.0,5.0,3.0,3.0,5.0,,,,,,,
81183,Matej Vydra,Forward,Burnley,90,Czech Republic,2020-21,134.0,57.0,8.0,10.0,3.4592,9.0,1.0,28.0,24.0,236.0,3.0,12.0,1.0,1.0,13.0,7.0,7.0,89.0,3.0,36.0,,18.5717,12.0,7.0,13.0,0.0,41.0,28.0,1.0,2.0,10.0,2.0,32.0,,236.0,17.0,157.0,5.0,,64.0,6.0,3.0,73.0,457.0,,20.0,,2.0,7.0,,1.1295,0.0,,27.0,66.0,2.0,16.0,,15.0,68.0,2.0,126.0,1.0,,1366.0,2.0,73.0,12.0,165.0,92.0,5.0,24.0,45.0,65.0,207.0,7.0,2.0,34.0,,,4.0,,149.0,21.0,,7.0,81.0,37.0,0.0,11.0,16.0,1.0,6.0,,10.0,1.0,,1.0,5.029,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,1.0,,,,,,,
461450,Max Thompson,Forward,Burnley,90,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2020-21,61.0,31.0,12.0,6.0,2.0382,23.0,2.0,23.0,16.0,576.0,2.0,5.0,1.0,8.0,13.0,3.0,3.0,9.0,1.0,46.0,,6.8096,29.0,4.0,8.0,0.0,47.0,23.0,2.0,,14.0,41.0,29.0,,574.0,5.0,170.0,15.0,,197.0,11.0,27.0,180.0,818.0,1.0,114.0,1.0,14.0,15.0,,2.92,0.0,,11.0,66.0,3.0,8.0,,10.0,80.0,37.0,10.0,1.0,1.0,1057.0,3.0,47.0,27.0,469.0,59.0,5.0,5.0,52.0,77.0,108.0,14.0,1.0,122.0,,1.0,8.0,,399.0,4.0,,4.0,98.0,1.0,0.0,20.0,15.0,1.0,6.0,,9.0,8.0,5.0,7.0,1.2991,0.0,,,,,,,,,,2.0,,,,,,,,2.0,3.0,20.0,14.0,1.0,7.0,17.0,3.0,,,,,,
219847,Kai Havertz,Forward,Chelsea,8,Germany,2020-21,120.0,79.0,6.0,16.0,5.3197,18.0,2.0,27.0,39.0,766.0,4.0,7.0,1.0,3.0,9.0,10.0,10.0,33.0,2.0,51.0,1.0,13.4069,15.0,3.0,15.0,1.0,71.0,27.0,,4.0,18.0,10.0,44.0,,756.0,11.0,234.0,9.0,,185.0,27.0,11.0,246.0,1072.0,,224.0,4.0,4.0,37.0,,1.9098,0.0,,27.0,112.0,3.0,35.0,2.0,18.0,116.0,9.0,62.0,5.0,2.0,1521.0,8.0,80.0,53.0,639.0,87.0,20.0,15.0,87.0,185.0,200.0,25.0,3.0,150.0,,2.0,9.0,,427.0,13.0,,3.0,138.0,29.0,0.0,9.0,19.0,,4.0,,10.0,3.0,,11.0,5.5355,2.0,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,1.0,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2020-21,60.0,36.0,4.0,11.0,2.6079,4.0,,17.0,20.0,219.0,4.0,6.0,1.0,1.0,9.0,6.0,6.0,35.0,,11.0,1.0,4.9077,6.0,3.0,6.0,1.0,22.0,17.0,,3.0,,1.0,6.0,,215.0,14.0,89.0,2.0,,68.0,15.0,2.0,75.0,324.0,1.0,57.0,,,17.0,,0.3358,0.0,,25.0,65.0,,29.0,,8.0,65.0,1.0,59.0,,1.0,747.0,7.0,35.0,10.0,152.0,52.0,10.0,5.0,25.0,46.0,95.0,3.0,3.0,30.0,,1.0,2.0,,98.0,5.0,1.0,3.0,36.0,24.0,0.0,3.0,2.0,1.0,5.0,,7.0,1.0,,6.0,4.2276,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,
173879,Tammy Abraham,Forward,Chelsea,8,England,2020-21,74.0,31.0,5.0,13.0,5.8685,7.0,,22.0,18.0,205.0,6.0,4.0,3.0,1.0,10.0,7.0,7.0,30.0,2.0,24.0,1.0,8.91,8.0,4.0,12.0,0.0,28.0,22.0,4.0,1.0,12.0,6.0,19.0,,189.0,14.0,114.0,5.0,,48.0,22.0,2.0,67.0,384.0,,60.0,,3.0,12.0,,0.2218,0.0,,27.0,53.0,1.0,16.0,1.0,12.0,56.0,6.0,69.0,3.0,,1034.0,4.0,63.0,15.0,147.0,67.0,17.0,12.0,44.0,46.0,137.0,6.0,3.0,44.0,,,2.0,,89.0,10.0,,4.0,68.0,39.0,0.0,9.0,6.0,,5.0,,5.0,1.0,2.0,7.0,5.9043,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
