playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
40755,Daniel Sturridge,Forward,Chelsea,8,England,2010-11,89.0,2.0,1.0,18.0,21.0,2.0,1.0,52.0,7.0,58.0,25.0,17.0,11.0,70.0,15.0,276.0,8.0,3.0,14.0,1.0,15.0,1.0,2.0,1118.0,13.0,55.0,3.0,53.0,182.0,,76.0,18.0,1.0,17.0,76.0,69.0,,27.0,0.0,144.0,5.0,61.0,39.0,25.0,1.0,32.0,153.0,14.0,16.0,64.0,129.0,1.0,275.0,31.0,15.0,190.0,1.0,25.0,,95.0,8.0,3.0,1.0,24.0,51.0,549.0,1.0,3.0,55.0,,0.0,12.0,8.0,,8.0,1.0,,2.0,1.0,,5.0,,2.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12303,Didier Drogba,Forward,Chelsea,8,Cote d’Ivoire,2010-11,272.0,20.0,0.0,41.0,51.0,17.0,27.0,109.0,41.0,278.0,36.0,116.0,30.0,300.0,83.0,785.0,11.0,4.0,6.0,46.0,134.0,10.0,46.0,2793.0,60.0,190.0,5.0,116.0,457.0,22.0,201.0,61.0,35.0,26.0,212.0,184.0,,44.0,4.0,462.0,7.0,265.0,54.0,36.0,7.0,52.0,436.0,21.0,121.0,140.0,328.0,0.0,769.0,58.0,44.0,692.0,23.0,45.0,10.0,193.0,57.0,26.0,18.0,28.0,143.0,1609.0,2.0,5.0,95.0,6.0,6.0,22.0,24.0,13.0,29.0,2.0,4.0,74.0,32.0,1.0,3.0,,1.0,32.0,7.0,1.0,3.0,2.0,6.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,
77454,Fabio Borini,Forward,Chelsea,8,Italy,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14402,Fernando Torres,Forward,Chelsea,8,Spain,2010-11,322.0,6.0,0.0,36.0,36.0,15.0,26.0,75.0,13.0,195.0,37.0,78.0,30.0,202.0,38.0,639.0,10.0,4.0,7.0,1.0,131.0,4.0,6.0,2658.0,87.0,165.0,4.0,121.0,415.0,,196.0,33.0,7.0,36.0,235.0,173.0,,51.0,2.0,487.0,6.0,163.0,65.0,37.0,8.0,83.0,354.0,32.0,39.0,175.0,356.0,0.0,635.0,39.0,29.0,543.0,18.0,44.0,1.0,135.0,59.0,10.0,,22.0,168.0,1290.0,3.0,9.0,89.0,1.0,7.0,7.0,27.0,4.0,30.0,3.0,8.0,44.0,20.0,,2.0,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
3897,Nicolas Anelka,Forward,Chelsea,8,France,2010-11,150.0,21.0,0.0,21.0,22.0,6.0,29.0,53.0,25.0,167.0,32.0,90.0,27.0,187.0,54.0,1025.0,6.0,5.0,5.0,4.0,53.0,6.0,21.0,2362.0,31.0,127.0,4.0,105.0,781.0,,111.0,42.0,4.0,21.0,119.0,274.0,,33.0,0.0,277.0,1.0,250.0,83.0,32.0,3.0,38.0,673.0,17.0,56.0,99.0,224.0,0.0,1021.0,31.0,27.0,401.0,20.0,43.0,1.0,269.0,16.0,18.0,2.0,57.0,232.0,1511.0,10.0,11.0,186.0,3.0,0.0,20.0,13.0,4.0,23.0,2.0,9.0,22.0,9.0,,2.0,,1.0,,4.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
60865,Apostolos Vellios,Forward,Everton,11,Greece,2010-11,1.0,1.0,0.0,1.0,1.0,,2.0,1.0,,1.0,3.0,1.0,,1.0,1.0,4.0,,,3.0,,2.0,,1.0,30.0,1.0,3.0,,2.0,3.0,,5.0,2.0,,,,2.0,,,0.0,4.0,,,,3.0,,,4.0,,1.0,,2.0,0.0,4.0,,2.0,4.0,2.0,,,1.0,,,,,1.0,13.0,,,,,0.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80181,Conor McAleny,Forward,Everton,11,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19916,James Vaughan,Forward,Everton,11,England,2010-11,6.0,,0.0,,,,,,,4.0,1.0,,,4.0,,6.0,,,1.0,,3.0,,,16.0,3.0,,,,2.0,,1.0,,,,3.0,2.0,,,0.0,6.0,,,,1.0,,,1.0,,,1.0,3.0,0.0,6.0,,1.0,6.0,,,,1.0,2.0,,,,3.0,8.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32317,Jermaine Beckford,Forward,Everton,11,Jamaica,2010-11,86.0,1.0,0.0,8.0,23.0,,10.0,48.0,,76.0,32.0,42.0,14.0,81.0,8.0,236.0,8.0,,18.0,,31.0,,1.0,1319.0,21.0,55.0,1.0,45.0,147.0,,,11.0,1.0,13.0,65.0,,,26.0,,141.0,,,23.0,32.0,3.0,12.0,127.0,12.0,8.0,,110.0,0.0,,25.0,10.0,,8.0,9.0,1.0,,21.0,4.0,,8.0,,423.0,,13.0,29.0,2.0,3.0,5.0,9.0,2.0,13.0,,2.0,10.0,11.0,,3.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55586,Jose Baxter,Forward,Everton,11,England,2010-11,1.0,,0.0,,1.0,,1.0,2.0,,3.0,1.0,,,3.0,,3.0,,,1.0,,,,,12.0,,1.0,,1.0,,,,,,,1.0,,,,0.0,2.0,,1.0,,1.0,,,,,,1.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,,,2.0,,1.0,,,,8.0,,,,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,Louis Saha,Forward,Everton,11,France,2010-11,137.0,1.0,0.0,20.0,27.0,3.0,10.0,46.0,,88.0,22.0,49.0,14.0,90.0,10.0,375.0,7.0,1.0,8.0,,102.0,,1.0,1372.0,62.0,101.0,1.0,61.0,279.0,,74.0,23.0,15.0,22.0,75.0,86.0,,35.0,2.0,238.0,6.0,85.0,33.0,22.0,3.0,14.0,237.0,21.0,10.0,54.0,136.0,0.0,375.0,19.0,18.0,203.0,7.0,16.0,1.0,108.0,22.0,3.0,,6.0,96.0,650.0,,10.0,49.0,2.0,0.0,2.0,11.0,,6.0,1.0,3.0,40.0,5.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
57835,Magaye Gueye,Forward,Everton,11,Senegal,2010-11,24.0,1.0,0.0,,1.0,2.0,2.0,3.0,2.0,17.0,5.0,1.0,2.0,19.0,6.0,57.0,,,3.0,5.0,9.0,,2.0,192.0,5.0,16.0,,12.0,38.0,1.0,5.0,3.0,1.0,2.0,19.0,14.0,,6.0,0.0,40.0,,20.0,7.0,5.0,,4.0,30.0,2.0,10.0,13.0,31.0,0.0,55.0,2.0,4.0,47.0,1.0,4.0,,14.0,5.0,5.0,3.0,,9.0,116.0,1.0,2.0,10.0,,0.0,2.0,3.0,1.0,,,1.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,Tim Cahill,Forward,Everton,11,Australia,2010-11,247.0,2.0,0.0,13.0,16.0,3.0,31.0,44.0,1.0,195.0,27.0,92.0,22.0,211.0,12.0,820.0,9.0,4.0,5.0,,198.0,4.0,2.0,2016.0,119.0,149.0,4.0,70.0,585.0,,106.0,33.0,33.0,28.0,128.0,194.0,,29.0,2.0,396.0,5.0,219.0,74.0,27.0,2.0,10.0,440.0,24.0,12.0,58.0,198.0,0.0,818.0,28.0,9.0,317.0,22.0,10.0,6.0,223.0,60.0,30.0,,24.0,184.0,1162.0,4.0,3.0,171.0,5.0,4.0,16.0,34.0,3.0,25.0,1.0,9.0,79.0,8.0,1.0,1.0,,6.0,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
28593,Victor Anichebe,Forward,Everton,11,Nigeria,2010-11,83.0,5.0,1.0,6.0,6.0,1.0,9.0,9.0,3.0,93.0,16.0,25.0,8.0,95.0,13.0,210.0,,,8.0,,54.0,,5.0,771.0,28.0,66.0,1.0,40.0,110.0,,42.0,9.0,4.0,12.0,55.0,41.0,,25.0,0.0,149.0,,58.0,10.0,16.0,,8.0,92.0,11.0,13.0,31.0,95.0,0.0,209.0,3.0,10.0,162.0,7.0,6.0,2.0,57.0,20.0,6.0,,5.0,54.0,366.0,,7.0,28.0,,1.0,2.0,4.0,,4.0,1.0,2.0,26.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13239,Yakubu,Forward,Everton,11,Nigeria,2010-11,54.0,6.0,0.0,4.0,8.0,4.0,5.0,15.0,3.0,43.0,14.0,22.0,7.0,46.0,10.0,166.0,1.0,0.0,7.0,,8.0,2.0,6.0,669.0,5.0,25.0,2.0,22.0,111.0,,43.0,14.0,1.0,5.0,49.0,43.0,,14.0,2.0,79.0,1.0,33.0,20.0,14.0,,12.0,101.0,3.0,10.0,29.0,71.0,0.0,165.0,7.0,6.0,110.0,3.0,3.0,,41.0,19.0,1.0,,9.0,49.0,293.0,3.0,5.0,25.0,,0.0,3.0,2.0,1.0,9.0,,2.0,3.0,4.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1195,Andrew Johnson,Forward,Fulham,54,England,2010-11,149.0,3.0,0.0,11.0,19.0,3.0,12.0,26.0,2.0,77.0,27.0,37.0,15.0,78.0,22.0,341.0,3.0,3.0,12.0,,66.0,3.0,3.0,1549.0,54.0,52.0,5.0,40.0,257.0,,94.0,19.0,12.0,21.0,95.0,88.0,,20.0,0.0,201.0,0.0,60.0,44.0,27.0,2.0,23.0,205.0,16.0,22.0,60.0,135.0,0.0,340.0,7.0,21.0,221.0,11.0,8.0,,73.0,33.0,10.0,,6.0,120.0,624.0,8.0,6.0,61.0,7.0,4.0,1.0,9.0,3.0,22.0,,1.0,12.0,9.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,Bobby Zamora,Forward,Fulham,54,England,2010-11,63.0,2.0,0.0,6.0,9.0,1.0,4.0,23.0,5.0,84.0,14.0,56.0,9.0,86.0,15.0,293.0,5.0,1.0,5.0,,25.0,1.0,2.0,758.0,12.0,43.0,2.0,30.0,204.0,,72.0,14.0,8.0,8.0,51.0,65.0,,24.0,4.0,106.0,4.0,59.0,20.0,14.0,1.0,6.0,169.0,6.0,15.0,26.0,81.0,0.0,293.0,14.0,8.0,155.0,3.0,2.0,1.0,80.0,24.0,3.0,,3.0,89.0,449.0,6.0,6.0,40.0,2.0,2.0,2.0,4.0,5.0,10.0,,1.0,13.0,14.0,1.0,1.0,,3.0,6.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
20226,Clint Dempsey,Forward,Fulham,54,United States,2010-11,377.0,5.0,0.0,31.0,44.0,,64.0,100.0,26.0,271.0,37.0,60.0,35.0,292.0,14.0,1140.0,12.0,,2.0,,250.0,10.0,5.0,3098.0,166.0,246.0,7.0,162.0,817.0,,,33.0,41.0,41.0,211.0,,,80.0,,623.0,,,165.0,37.0,5.0,38.0,607.0,34.0,14.0,,373.0,0.0,,56.0,23.0,,47.0,18.0,4.0,,61.0,41.0,,31.0,,1761.0,3.0,7.0,246.0,3.0,5.0,21.0,41.0,3.0,18.0,,17.0,84.0,9.0,4.0,2.0,,5.0,2.0,23.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
54980,Danny Hoesen,Forward,Fulham,54,Netherlands,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11529,Diomansy Kamara,Forward,Fulham,54,Senegal,2010-11,73.0,2.0,0.0,2.0,7.0,1.0,6.0,15.0,,39.0,10.0,24.0,7.0,39.0,5.0,142.0,2.0,1.0,3.0,1.0,25.0,,2.0,535.0,17.0,21.0,1.0,13.0,98.0,,29.0,8.0,3.0,7.0,56.0,49.0,,5.0,0.0,94.0,1.0,31.0,16.0,10.0,2.0,12.0,80.0,6.0,5.0,43.0,69.0,0.0,141.0,8.0,6.0,103.0,5.0,2.0,,26.0,8.0,4.0,,5.0,36.0,250.0,3.0,5.0,25.0,,0.0,,6.0,,14.0,,1.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15540,Eddie Johnson,Forward,Fulham,54,United States,2010-11,34.0,1.0,0.0,1.0,3.0,3.0,1.0,5.0,1.0,29.0,11.0,8.0,1.0,29.0,,95.0,,,10.0,,28.0,,1.0,213.0,15.0,22.0,,9.0,65.0,,15.0,2.0,3.0,2.0,19.0,11.0,,7.0,0.0,56.0,,18.0,7.0,11.0,,5.0,56.0,2.0,,15.0,28.0,0.0,95.0,2.0,5.0,53.0,,1.0,,26.0,3.0,,,1.0,40.0,142.0,,1.0,11.0,,0.0,,1.0,,2.0,,1.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Eidur Gudjohnsen,Forward,Fulham,54,Iceland,2010-11,44.0,1.0,0.0,2.0,2.0,,6.0,10.0,4.0,46.0,14.0,20.0,4.0,51.0,5.0,213.0,,,10.0,,6.0,1.0,1.0,472.0,5.0,17.0,,16.0,157.0,,20.0,8.0,3.0,6.0,39.0,69.0,,5.0,0.0,61.0,,53.0,25.0,14.0,,7.0,130.0,6.0,5.0,21.0,55.0,0.0,213.0,8.0,2.0,86.0,5.0,5.0,1.0,50.0,8.0,5.0,,5.0,41.0,298.0,,3.0,33.0,,1.0,5.0,8.0,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
40142,Andy Carroll,Forward,Liverpool,14,England,2010-11,224.0,2.0,0.0,18.0,33.0,5.0,14.0,73.0,9.0,289.0,26.0,104.0,23.0,303.0,26.0,775.0,13.0,4.0,3.0,,267.0,4.0,2.0,2070.0,109.0,221.0,2.0,63.0,457.0,,171.0,28.0,43.0,34.0,115.0,192.0,,37.0,4.0,445.0,9.0,253.0,51.0,26.0,2.0,19.0,340.0,32.0,26.0,64.0,178.0,0.0,774.0,40.0,14.0,463.0,9.0,12.0,4.0,150.0,53.0,11.0,,15.0,180.0,1184.0,2.0,5.0,134.0,4.0,5.0,14.0,27.0,3.0,9.0,6.0,5.0,158.0,19.0,,5.0,,6.0,1.0,5.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
43016,Daniel Pacheco,Forward,Liverpool,14,Spain,2010-11,1.0,,0.0,,,,,,,,1.0,,,,,4.0,,,1.0,,,,,4.0,,,,,4.0,,,,,,1.0,1.0,,,0.0,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,0.0,4.0,,,1.0,,,,,,,,,2.0,6.0,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38328,David N'Gog,Forward,Liverpool,14,France,2010-11,135.0,1.0,0.0,8.0,13.0,,17.0,25.0,3.0,89.0,25.0,35.0,9.0,94.0,15.0,359.0,2.0,,16.0,,55.0,1.0,1.0,1057.0,39.0,68.0,,52.0,259.0,,,16.0,5.0,16.0,96.0,,,26.0,,203.0,,,43.0,25.0,1.0,22.0,196.0,16.0,15.0,,148.0,0.0,,12.0,10.0,,14.0,9.0,1.0,,25.0,9.0,,6.0,,604.0,2.0,7.0,70.0,3.0,1.0,5.0,12.0,1.0,6.0,,3.0,16.0,7.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
39336,Luis Suárez,Forward,Liverpool,14,Uruguay,2010-11,103.0,6.0,0.0,8.0,23.0,10.0,16.0,47.0,9.0,120.0,13.0,74.0,12.0,126.0,19.0,467.0,4.0,2.0,1.0,13.0,7.0,2.0,9.0,1102.0,5.0,97.0,3.0,95.0,330.0,3.0,119.0,22.0,1.0,12.0,98.0,124.0,,37.0,0.0,200.0,2.0,128.0,35.0,13.0,3.0,50.0,271.0,9.0,30.0,76.0,193.0,0.0,463.0,24.0,25.0,297.0,13.0,42.0,,85.0,12.0,6.0,10.0,11.0,130.0,828.0,2.0,3.0,79.0,,2.0,6.0,17.0,3.0,11.0,4.0,3.0,2.0,3.0,,1.0,,,8.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
41106,Milan Jovanovic,Forward,Liverpool,14,Serbia,2010-11,30.0,1.0,0.0,1.0,,1.0,7.0,2.0,4.0,26.0,10.0,17.0,5.0,27.0,12.0,170.0,,,5.0,2.0,4.0,1.0,1.0,461.0,3.0,21.0,1.0,20.0,137.0,,17.0,7.0,1.0,7.0,27.0,56.0,,7.0,0.0,51.0,,28.0,32.0,10.0,,6.0,94.0,6.0,14.0,20.0,47.0,0.0,169.0,2.0,3.0,75.0,5.0,6.0,1.0,31.0,5.0,9.0,2.0,6.0,55.0,260.0,1.0,3.0,50.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
59948,Nathan Eccleston,Forward,Liverpool,14,England,2010-11,,,0.0,,,,,,,1.0,1.0,,,1.0,,4.0,,,1.0,,,,,9.0,,1.0,,1.0,3.0,,,,,,,,,,,1.0,,,2.0,1.0,,,3.0,,,,1.0,0.0,,,,,,1.0,,,,,,,,6.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20312,Carlos Tevez,Forward,Man City,43,Argentina,2010-11,197.0,8.0,0.0,34.0,45.0,10.0,30.0,86.0,38.0,168.0,31.0,115.0,30.0,188.0,27.0,1097.0,20.0,7.0,1.0,1.0,14.0,4.0,9.0,2531.0,12.0,136.0,2.0,134.0,845.0,1.0,201.0,47.0,1.0,19.0,185.0,328.0,,43.0,14.0,333.0,13.0,284.0,97.0,31.0,17.0,49.0,704.0,17.0,28.0,131.0,319.0,0.0,1090.0,41.0,38.0,420.0,24.0,61.0,2.0,249.0,43.0,25.0,,64.0,235.0,1659.0,9.0,18.0,214.0,4.0,6.0,20.0,15.0,6.0,30.0,2.0,6.0,2.0,14.0,,2.0,,1.0,10.0,,2.0,6.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,
42544,Edin Dzeko,Forward,Man City,43,Bosnia & Herzegovina,2010-11,98.0,3.0,0.0,10.0,11.0,3.0,12.0,23.0,2.0,83.0,15.0,55.0,8.0,89.0,8.0,293.0,2.0,2.0,7.0,,50.0,1.0,3.0,846.0,29.0,63.0,1.0,42.0,196.0,,45.0,7.0,14.0,15.0,69.0,94.0,,19.0,2.0,161.0,0.0,83.0,19.0,15.0,2.0,13.0,156.0,14.0,8.0,47.0,111.0,0.0,293.0,12.0,9.0,180.0,8.0,11.0,2.0,48.0,16.0,5.0,,8.0,68.0,499.0,,1.0,51.0,1.0,0.0,6.0,8.0,2.0,6.0,2.0,4.0,21.0,11.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
17500,Emmanuel Adebayor,Forward,Man City,43,Togo,2010-11,26.0,1.0,0.0,2.0,3.0,,5.0,6.0,2.0,25.0,8.0,11.0,2.0,25.0,2.0,87.0,1.0,,6.0,,18.0,,1.0,240.0,6.0,26.0,,14.0,60.0,,,2.0,,5.0,20.0,,,1.0,,52.0,,,10.0,8.0,1.0,9.0,53.0,5.0,2.0,,34.0,0.0,,3.0,3.0,,4.0,8.0,,,8.0,1.0,,2.0,,143.0,5.0,2.0,10.0,2.0,0.0,,5.0,,8.0,,1.0,12.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
82970,John Guidetti,Forward,Man City,43,Sweden,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39461,Jô,Forward,Man City,43,Brazil,2010-11,55.0,2.0,0.0,1.0,3.0,,1.0,6.0,1.0,31.0,12.0,25.0,3.0,32.0,3.0,136.0,,,9.0,1.0,51.0,,2.0,342.0,32.0,27.0,,8.0,103.0,,15.0,2.0,5.0,3.0,23.0,26.0,,3.0,0.0,82.0,,32.0,6.0,12.0,,8.0,73.0,3.0,3.0,15.0,31.0,0.0,135.0,3.0,5.0,65.0,1.0,4.0,2.0,28.0,6.0,2.0,,1.0,50.0,202.0,,1.0,33.0,,0.0,1.0,9.0,,4.0,1.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42493,Mario Balotelli,Forward,Man City,43,Italy,2010-11,107.0,2.0,1.0,12.0,16.0,8.0,17.0,35.0,2.0,63.0,17.0,51.0,12.0,68.0,9.0,297.0,6.0,2.0,5.0,10.0,23.0,3.0,3.0,1091.0,15.0,69.0,,61.0,219.0,,66.0,8.0,8.0,11.0,92.0,92.0,,28.0,4.0,176.0,4.0,71.0,50.0,17.0,5.0,22.0,170.0,11.0,19.0,58.0,153.0,1.0,295.0,19.0,10.0,184.0,15.0,16.0,1.0,49.0,33.0,11.0,9.0,10.0,85.0,568.0,2.0,7.0,62.0,2.0,6.0,5.0,10.0,,14.0,,2.0,8.0,4.0,,1.0,,,6.0,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
5053,Roque Santa Cruz,Forward,Man City,43,Paraguay,2010-11,43.0,,0.0,2.0,1.0,,4.0,8.0,,66.0,10.0,25.0,7.0,71.0,1.0,217.0,,,3.0,,54.0,1.0,,564.0,28.0,33.0,2.0,7.0,142.0,,34.0,6.0,4.0,9.0,15.0,57.0,,3.0,0.0,76.0,,54.0,11.0,10.0,,5.0,110.0,7.0,1.0,9.0,22.0,0.0,217.0,7.0,2.0,100.0,3.0,,,48.0,7.0,2.0,,4.0,58.0,277.0,1.0,5.0,36.0,2.0,0.0,5.0,4.0,,2.0,2.0,1.0,26.0,3.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
84374,Bebé,Forward,Man Utd,1,Cape Verde,2010-11,6.0,3.0,0.0,1.0,1.0,,,1.0,1.0,11.0,2.0,2.0,,12.0,7.0,29.0,,,2.0,,4.0,,3.0,75.0,3.0,4.0,,3.0,17.0,,4.0,1.0,1.0,1.0,3.0,3.0,,3.0,0.0,10.0,,9.0,4.0,2.0,,1.0,16.0,1.0,7.0,2.0,6.0,0.0,29.0,,,23.0,,,,10.0,,1.0,,,7.0,52.0,1.0,1.0,4.0,,0.0,1.0,5.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43020,Chicharito,Forward,Man Utd,1,Mexico,2010-11,97.0,2.0,0.0,10.0,24.0,1.0,8.0,44.0,7.0,73.0,27.0,76.0,15.0,80.0,21.0,447.0,13.0,8.0,12.0,,42.0,2.0,2.0,1486.0,31.0,52.0,,41.0,351.0,,93.0,14.0,1.0,12.0,66.0,146.0,,27.0,8.0,149.0,5.0,65.0,33.0,27.0,6.0,15.0,293.0,12.0,21.0,39.0,107.0,0.0,445.0,20.0,15.0,174.0,5.0,6.0,,106.0,26.0,6.0,,16.0,130.0,666.0,1.0,8.0,76.0,,5.0,7.0,12.0,1.0,25.0,1.0,3.0,11.0,13.0,,2.0,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Man Utd,1,England,2010-11,181.0,3.0,0.0,13.0,18.0,18.0,53.0,41.0,9.0,114.0,26.0,45.0,21.0,119.0,6.0,578.0,6.0,2.0,5.0,1.0,87.0,4.0,3.0,1767.0,55.0,147.0,3.0,115.0,451.0,,87.0,19.0,15.0,27.0,126.0,174.0,,38.0,4.0,328.0,4.0,151.0,89.0,26.0,2.0,48.0,353.0,24.0,6.0,91.0,241.0,0.0,576.0,23.0,16.0,281.0,41.0,24.0,1.0,97.0,23.0,30.0,,8.0,156.0,995.0,4.0,11.0,109.0,2.0,2.0,5.0,17.0,1.0,7.0,3.0,12.0,32.0,8.0,,1.0,,3.0,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
8595,Dimitar Berbatov,Forward,Man Utd,1,Bulgaria,2010-11,163.0,3.0,0.0,19.0,42.0,,9.0,79.0,18.0,162.0,32.0,96.0,24.0,171.0,22.0,868.0,20.0,,8.0,,88.0,3.0,3.0,2210.0,48.0,97.0,3.0,57.0,687.0,,,32.0,23.0,28.0,115.0,,,15.0,,260.0,,,65.0,32.0,14.0,30.0,516.0,25.0,22.0,,172.0,0.0,,37.0,17.0,,9.0,33.0,3.0,,36.0,16.0,,10.0,,1229.0,,9.0,184.0,1.0,1.0,9.0,8.0,4.0,36.0,,,40.0,12.0,,2.0,,4.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
59970,Federico Macheda,Forward,Man Utd,1,Italy,2010-11,20.0,,0.0,,1.0,1.0,1.0,1.0,2.0,11.0,7.0,15.0,2.0,12.0,1.0,84.0,1.0,1.0,5.0,,7.0,,,216.0,4.0,10.0,,7.0,69.0,,6.0,5.0,,2.0,16.0,29.0,,4.0,0.0,30.0,0.0,10.0,8.0,7.0,1.0,3.0,50.0,2.0,1.0,11.0,23.0,0.0,84.0,,,28.0,1.0,2.0,,13.0,5.0,1.0,,3.0,32.0,113.0,,2.0,22.0,,0.0,1.0,1.0,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
