playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throwInsToOppositionPlayer,lastPlayerTackle,redCards2ndYellow,clearancesOffTheLine,successfulLaunches,secondGoalAssists,setPiecesGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,penaltiesConceded,headedGoals,ownGoalScored,otherGoals,penaltiesTaken,penaltyGoals,penaltiesSaved,savesFromPenalty
20037,Marc Pugh,Forward,Bournemouth,91,England,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217331,Sam Surridge,Forward,Bournemouth,91,England,2018-19,1.0,,0.0162,0.0,,1.0,,0.5449,1.0,2.0,,2.0,2.0,,,,2.0,,5.0,,,0.0,,2.0,,1.0,,,,1.0,11.0,1.0,,1.0,2.0,,1.0,2.0,3.0,3.0,,,1.0,,,,,1.0,1.0,0.0,3.0,,0.0,2.0,1.0,2.0,,,1.0,,,3.0,,,,,2.0,,0.0,5.0,1.0,,2.0,,,,,,,,2.0,9.0,,,,,,,,0.3462,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165210,Alireza Jahanbakhsh,Forward,Brighton,36,Iran,2018-19,103.0,3.0,0.3421,0.0,5.0,6.0,,0.6064,32.0,16.0,1.0,69.0,19.0,,9.0,12.0,85.0,13.0,277.0,,6.0,,5.0,7.0,5.0,29.0,2.0,3.0,6.0,3.0,1019.0,3.0,1.0,18.0,62.0,4.0,33.0,51.0,181.0,15.0,3.0,17.6407,5.0,2.0,16.0,,85.0,78.0,8.0,,165.0,16.0,,79.0,76.0,19.0,3.0,,14.0,,25.0,123.0,12.0,17.0,,,136.0,11.0,0.0,273.0,10.0,5.0,187.0,18.0,11.0,,54.0,19.0,11.0,11.0,66.0,514.0,3.0,9.0,5.0,10.0,75.0,12.0,,0.8056,2.0,16.0,25.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,
93284,Florin Andone,Forward,Brighton,36,Romania,2018-19,165.0,2.0,0.1979,0.0,6.0,8.0,,1.8523,10.0,13.0,,53.0,23.0,,8.0,8.0,54.0,3.0,165.0,3.0,4.0,,1.0,15.0,,110.0,,2.0,2.0,3.0,873.0,3.0,3.0,73.0,75.0,4.0,16.0,38.0,109.0,53.0,1.0,13.4719,2.0,12.0,14.0,5.0,92.0,40.0,20.0,,240.0,8.0,,30.0,42.0,23.0,2.0,1.0,8.0,,28.0,64.0,10.0,3.0,,5.0,130.0,37.0,0.0,159.0,5.0,13.0,168.0,2.0,9.0,1.0,32.0,28.0,3.0,2.0,63.0,401.0,,8.0,1.0,,49.0,10.0,2.0,2.4767,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
20529,Glenn Murray,Forward,Brighton,36,England,2018-19,315.0,,1.217,0.0,10.0,21.0,,11.7515,17.0,44.0,,241.0,38.0,1.0,26.0,30.0,253.0,8.0,606.0,13.0,38.0,,,8.0,,359.0,3.0,1.0,,7.0,2512.0,7.0,14.0,184.0,249.0,6.0,29.0,74.0,345.0,95.0,9.0,41.8222,11.0,16.0,46.0,10.0,131.0,129.0,54.0,,564.0,17.0,,216.0,46.0,38.0,1.0,10.0,10.0,1.0,13.0,254.0,40.0,8.0,,10.0,205.0,175.0,0.0,595.0,23.0,14.0,397.0,7.0,8.0,3.0,100.0,80.0,2.0,8.0,161.0,979.0,,14.0,,6.0,99.0,18.0,5.0,11.4301,5.0,12.0,44.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,4.0,4.0,,
167473,José Izquierdo,Forward,Brighton,36,Colombia,2018-19,57.0,1.0,0.503,0.0,5.0,3.0,,0.2682,14.0,10.0,,43.0,15.0,1.0,3.0,9.0,51.0,5.0,204.0,,4.0,,3.0,6.0,,18.0,1.0,2.0,1.0,1.0,794.0,1.0,,15.0,34.0,1.0,14.0,31.0,149.0,26.0,1.0,12.1253,5.0,7.0,10.0,2.0,42.0,72.0,5.0,,91.0,6.0,,60.0,46.0,15.0,2.0,,5.0,,13.0,100.0,9.0,5.0,,2.0,73.0,3.0,0.0,204.0,7.0,3.0,105.0,9.0,12.0,1.0,19.0,6.0,5.0,4.0,53.0,346.0,2.0,5.0,3.0,8.0,54.0,6.0,,0.5561,1.0,8.0,18.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
106757,Jürgen Locadia,Forward,Brighton,36,Curacao,2018-19,86.0,4.0,0.6113,0.0,7.0,10.0,,3.3146,15.0,21.0,,82.0,26.0,,14.0,12.0,92.0,8.0,332.0,2.0,11.0,,3.0,14.0,,66.0,2.0,3.0,4.0,5.0,1229.0,5.0,4.0,43.0,54.0,5.0,14.0,31.0,223.0,46.0,2.0,18.5223,13.0,9.0,20.0,4.0,43.0,147.0,11.0,,140.0,8.0,,66.0,56.0,26.0,3.0,1.0,5.0,1.0,3.0,151.0,15.0,8.0,,4.0,74.0,23.0,0.0,329.0,11.0,11.0,161.0,10.0,5.0,,35.0,22.0,9.0,17.0,84.0,525.0,4.0,5.0,3.0,4.0,93.0,7.0,2.0,2.7403,1.0,10.0,26.0,,,,,1.0,,,1.0,1.0,,0.0492,,,,,,,,,,,,,,,,,,,,,,,,,
224117,Viktor Gyökeres,Forward,Brighton,36,Sweden,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44699,Ashley Barnes,Forward,Burnley,90,England,2018-19,339.0,1.0,2.4871,0.0,14.0,30.0,5.0,12.6807,28.0,51.0,5.0,190.0,37.0,2.0,32.0,26.0,212.0,4.0,518.0,12.0,22.0,6.0,,11.0,1.0,360.0,4.0,4.0,1.0,14.0,2386.0,14.0,13.0,228.0,219.0,7.0,39.0,87.0,292.0,110.0,2.0,34.7542,20.0,24.0,41.0,14.0,111.0,113.0,65.0,2.0,558.0,21.0,6.0,184.0,77.0,37.0,4.0,9.0,11.0,1.0,6.0,212.0,34.0,5.0,45.0,14.0,198.0,132.0,0.0,508.0,21.0,16.0,360.0,17.0,7.0,8.0,109.0,54.0,2.0,14.0,112.0,984.0,1.0,10.0,,9.0,95.0,10.0,4.0,13.8534,8.0,22.0,27.0,,,,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,2.0,2.0,,
60689,Chris Wood,Forward,Burnley,90,New Zealand,2018-19,254.0,2.0,2.7269,0.0,9.0,23.0,1.0,7.1345,13.0,50.0,4.0,198.0,38.0,2.0,32.0,29.0,211.0,10.0,599.0,10.0,53.0,6.0,4.0,9.0,,302.0,5.0,2.0,2.0,11.0,2594.0,11.0,14.0,170.0,174.0,10.0,28.0,42.0,385.0,120.0,1.0,40.0393,19.0,26.0,49.0,5.0,84.0,151.0,24.0,3.0,428.0,12.0,4.0,154.0,89.0,38.0,2.0,3.0,4.0,1.0,5.0,271.0,39.0,10.0,52.0,5.0,126.0,132.0,0.0,589.0,27.0,14.0,368.0,9.0,8.0,4.0,130.0,26.0,3.0,3.0,164.0,976.0,,16.0,4.0,8.0,119.0,9.0,4.0,8.7969,2.0,13.0,29.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
60586,Jóhann Gudmundsson,Forward,Burnley,90,Iceland,2018-19,113.0,13.0,3.5811,0.0,11.0,9.0,4.0,2.9974,26.0,22.0,1.0,104.0,29.0,6.0,7.0,19.0,135.0,45.0,491.0,3.0,2.0,3.0,3.0,10.0,46.0,65.0,2.0,5.0,37.0,1.0,1749.0,1.0,1.0,33.0,94.0,12.0,42.0,62.0,339.0,50.0,1.0,32.3569,31.0,31.0,39.0,8.0,80.0,76.0,22.0,0.0,207.0,21.0,0.0,145.0,118.0,29.0,5.0,,15.0,2.0,24.0,294.0,27.0,82.0,52.0,8.0,142.0,32.0,0.0,476.0,13.0,11.0,320.0,11.0,16.0,4.0,145.0,10.0,33.0,17.0,125.0,940.0,4.0,6.0,3.0,18.0,99.0,5.0,1.0,2.8511,2.0,31.0,25.0,1.0,,,,1.0,,,7.0,7.0,2.0,0.4564,,,,,,,,,,,,,,,,17.0,25.0,,1.0,,,,,,
81183,Matej Vydra,Forward,Burnley,90,Czech Republic,2018-19,34.0,,0.5547,0.0,,3.0,,2.1759,2.0,6.0,1.0,23.0,13.0,1.0,4.0,3.0,26.0,1.0,73.0,1.0,2.0,0.0,,10.0,1.0,17.0,,,,2.0,313.0,2.0,1.0,12.0,11.0,,6.0,6.0,46.0,16.0,,6.6701,1.0,6.0,7.0,,22.0,16.0,1.0,1.0,45.0,3.0,1.0,24.0,8.0,13.0,,1.0,1.0,,4.0,34.0,7.0,1.0,12.0,,28.0,5.0,0.0,68.0,3.0,2.0,57.0,1.0,3.0,1.0,9.0,7.0,1.0,1.0,24.0,138.0,1.0,3.0,,2.0,13.0,3.0,,1.8651,1.0,3.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,Peter Crouch,Forward,Burnley,90,England,2018-19,12.0,,0.1041,0.0,4.0,1.0,,0.8378,1.0,1.0,,17.0,6.0,,,,17.0,,28.0,,,,,6.0,,28.0,,,,1.0,86.0,1.0,,10.0,19.0,,,1.0,11.0,18.0,,1.7053,,2.0,3.0,4.0,2.0,9.0,,0.0,31.0,,,12.0,3.0,6.0,,,,,,10.0,3.0,,,4.0,3.0,18.0,0.0,28.0,,1.0,21.0,1.0,,,5.0,3.0,,,2.0,42.0,,,,,1.0,1.0,,0.6179,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96994,Bobby De Cordova-Reid,Forward,Cardiff,97,Jamaica,2018-19,85.0,2.0,1.0164,0.0,8.0,9.0,,2.8496,17.0,19.0,2.0,74.0,27.0,2.0,19.0,16.0,89.0,4.0,311.0,5.0,11.0,,,11.0,,47.0,2.0,2.0,2.0,2.0,1422.0,2.0,3.0,36.0,70.0,7.0,26.0,59.0,217.0,54.0,1.0,27.421,14.0,12.0,30.0,8.0,49.0,75.0,27.0,,155.0,12.0,,74.0,62.0,27.0,2.0,4.0,7.0,1.0,10.0,151.0,23.0,4.0,,8.0,108.0,11.0,0.0,293.0,10.0,6.0,176.0,10.0,16.0,,66.0,5.0,3.0,5.0,96.0,541.0,,9.0,,7.0,73.0,4.0,,4.0522,0.0,15.0,23.0,1.0,,,,,,,1.0,1.0,,0.0879,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
122797,Callum Paterson,Forward,Cardiff,97,Scotland,2018-19,298.0,5.0,2.0603,0.0,11.0,8.0,,3.6886,21.0,30.0,2.0,255.0,27.0,1.0,13.0,21.0,286.0,18.0,553.0,4.0,10.0,,3.0,6.0,,419.0,4.0,,5.0,4.0,1996.0,4.0,6.0,217.0,257.0,9.0,37.0,55.0,254.0,87.0,3.0,41.1014,22.0,28.0,41.0,8.0,81.0,78.0,30.0,,555.0,20.0,,300.0,65.0,27.0,,2.0,7.0,1.0,11.0,226.0,32.0,18.0,,8.0,136.0,202.0,0.0,548.0,22.0,9.0,367.0,14.0,6.0,2.0,125.0,41.0,8.0,13.0,50.0,857.0,,4.0,3.0,27.0,46.0,10.0,,5.4749,4.0,31.0,24.0,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
75826,Danny Ward,Forward,Cardiff,97,England,2018-19,50.0,,0.1388,0.0,2.0,6.0,,0.8439,2.0,9.0,,42.0,14.0,,6.0,4.0,42.0,2.0,92.0,1.0,3.0,,1.0,10.0,,69.0,,1.0,,4.0,440.0,4.0,1.0,38.0,39.0,5.0,4.0,8.0,48.0,20.0,,10.4339,7.0,9.0,14.0,1.0,12.0,17.0,6.0,,89.0,2.0,,29.0,11.0,14.0,1.0,,1.0,,2.0,38.0,9.0,2.0,,1.0,20.0,31.0,0.0,85.0,3.0,4.0,64.0,1.0,,1.0,26.0,2.0,,2.0,20.0,159.0,,5.0,1.0,,12.0,1.0,,0.6129,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
45196,Gary Madine,Forward,Cardiff,97,England,2018-19,7.0,,0.0382,0.0,,,,,1.0,,,2.0,5.0,,,,2.0,,12.0,,,,,5.0,,6.0,,,,,32.0,,,3.0,5.0,1.0,,2.0,10.0,4.0,1.0,3.0459,,,3.0,,4.0,1.0,1.0,,12.0,,,6.0,2.0,5.0,,,,,,8.0,2.0,,,,6.0,3.0,0.0,10.0,,,5.0,1.0,,,,2.0,,,5.0,18.0,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49806,Junior Hoilett,Forward,Cardiff,97,Canada,2018-19,200.0,6.0,1.6834,0.0,12.0,10.0,,2.181,41.0,28.0,2.0,84.0,32.0,1.0,11.0,23.0,126.0,46.0,443.0,3.0,8.0,,9.0,9.0,26.0,71.0,3.0,3.0,18.0,4.0,2142.0,4.0,,52.0,121.0,8.0,58.0,102.0,302.0,63.0,3.0,45.999,24.0,25.0,46.0,3.0,148.0,114.0,38.0,,321.0,34.0,,155.0,114.0,32.0,3.0,3.0,13.0,,40.0,238.0,38.0,67.0,,3.0,250.0,19.0,0.0,438.0,18.0,15.0,340.0,28.0,23.0,,68.0,35.0,33.0,15.0,106.0,961.0,3.0,10.0,9.0,23.0,97.0,28.0,2.0,3.6857,4.0,42.0,44.0,,,,,5.0,,,1.0,1.0,1.0,0.0632,1.0,,,,,,,,,,,,,,,11.0,13.0,,,,,,,,
78911,Kadeem Harris,Forward,Cardiff,97,England,2018-19,28.0,4.0,0.3453,0.0,,3.0,,0.3676,12.0,5.0,,25.0,13.0,,1.0,3.0,26.0,11.0,88.0,1.0,1.0,,,10.0,,12.0,1.0,,4.0,2.0,366.0,2.0,,9.0,27.0,,8.0,24.0,62.0,13.0,,8.6629,6.0,4.0,6.0,,19.0,23.0,5.0,,55.0,3.0,,14.0,10.0,13.0,,1.0,7.0,,9.0,53.0,6.0,11.0,,,43.0,3.0,0.0,88.0,2.0,2.0,70.0,5.0,7.0,,19.0,4.0,3.0,,32.0,186.0,,1.0,,1.0,13.0,2.0,1.0,0.8022,1.0,1.0,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
