playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,ownGoalScored,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,successfulLaunches,unsuccessfulCornersIntoBox,leftFootGoals,throwInsToOppositionPlayer,lastPlayerTackle,attemptsFromSetPieces,clearancesOffTheLine,headedGoals,redCards2ndYellow,hitWoodwork,setPiecesGoals,penaltiesTaken,penaltyGoals,foulWonPenalty,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,putthroughBlockedDistribution
49806,Junior Hoilett,Forward,Blackburn,5,Canada,2011-12,252.0,16.0,0.0,27.0,19.0,7.0,49.0,37.0,14.0,167.0,34.0,5.0,65.0,34.0,174.0,43.0,853.0,7.0,14.0,5.0,,3.0,45.0,2.0,17.0,2955.0,3.0,30.0,196.0,12.0,,181.0,656.0,129.0,1.0,,38.0,10.0,65.0,222.0,249.0,45.0,4.0,448.0,2.0,241.0,151.0,34.0,4.0,14.0,100.0,441.0,53.0,45.0,161.0,403.0,15.0,0.0,852.0,18.0,24.0,455.0,35.0,87.0,2.0,129.0,43.0,37.0,23.0,234.0,1494.0,6.0,5.0,13.0,255.0,3.0,5.0,7.0,35.0,,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
40501,Nick Blackman,Forward,Blackburn,5,Barbados,2011-12,1.0,,0.0,,,,,,,1.0,1.0,,,,1.0,,3.0,,,,1.0,,,,,6.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,0.0,3.0,,,2.0,,,,,,,,1.0,4.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13239,Yakubu,Forward,Blackburn,5,Nigeria,2011-12,129.0,2.0,1.0,9.0,31.0,1.0,14.0,57.0,6.0,142.0,30.0,2.0,49.0,29.0,155.0,13.0,540.0,17.0,17.0,6.0,1.0,2.0,32.0,2.0,2.0,2451.0,8.0,22.0,63.0,11.0,,53.0,358.0,109.0,,,25.0,8.0,52.0,107.0,155.0,27.0,2.0,192.0,11.0,115.0,61.0,30.0,10.0,2.0,27.0,288.0,41.0,13.0,74.0,160.0,10.0,1.0,537.0,26.0,15.0,320.0,12.0,12.0,2.0,144.0,33.0,14.0,27.0,126.0,879.0,6.0,10.0,3.0,99.0,2.0,1.0,13.0,13.0,,,1.0,,2.0,,,,,5.0,,2.0,,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,
38328,David N'Gog,Forward,Bolton,30,France,2011-12,274.0,1.0,0.0,16.0,21.0,10.0,39.0,43.0,9.0,239.0,33.0,4.0,57.0,24.0,246.0,17.0,736.0,3.0,15.0,3.0,9.0,,147.0,,1.0,2046.0,10.0,84.0,170.0,9.0,,107.0,478.0,139.0,2.0,,28.0,27.0,41.0,190.0,186.0,52.0,4.0,444.0,0.0,173.0,69.0,33.0,1.0,7.0,31.0,388.0,32.0,17.0,111.0,297.0,63.0,0.0,735.0,22.0,18.0,493.0,32.0,16.0,2.0,225.0,68.0,17.0,12.0,152.0,1249.0,6.0,20.0,3.0,103.0,2.0,2.0,7.0,22.0,,,,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
9765,Ivan Klasnic,Forward,Bolton,30,Croatia,2011-12,97.0,1.0,1.0,15.0,18.0,1.0,22.0,30.0,10.0,134.0,29.0,4.0,62.0,16.0,148.0,5.0,504.0,8.0,7.0,3.0,13.0,,32.0,,1.0,1497.0,4.0,20.0,57.0,6.0,,45.0,332.0,63.0,,,25.0,16.0,39.0,77.0,101.0,13.0,2.0,154.0,5.0,133.0,44.0,29.0,,8.0,8.0,265.0,33.0,5.0,49.0,122.0,12.0,1.0,499.0,12.0,14.0,246.0,14.0,10.0,2.0,166.0,25.0,14.0,24.0,104.0,757.0,,10.0,4.0,92.0,5.0,3.0,14.0,21.0,,,,,7.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
3630,Kevin Davies,Forward,Bolton,30,England,2011-12,163.0,1.0,0.0,9.0,16.0,,35.0,32.0,12.0,373.0,31.0,2.0,88.0,21.0,385.0,10.0,901.0,6.0,14.0,4.0,10.0,1.0,140.0,2.0,1.0,1868.0,20.0,61.0,159.0,9.0,,80.0,506.0,111.0,1.0,,30.0,33.0,49.0,102.0,199.0,41.0,4.0,322.0,2.0,276.0,43.0,31.0,4.0,6.0,4.0,394.0,40.0,10.0,34.0,182.0,79.0,0.0,900.0,16.0,10.0,492.0,29.0,4.0,4.0,267.0,58.0,17.0,10.0,159.0,1225.0,5.0,12.0,5.0,123.0,,3.0,12.0,41.0,,,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
66978,Marvin Sordell,Forward,Bolton,30,England,2011-12,3.0,1.0,0.0,3.0,,,,1.0,,3.0,3.0,,1.0,,3.0,2.0,11.0,,,,3.0,,2.0,,1.0,39.0,,1.0,1.0,,,,8.0,5.0,,,1.0,,2.0,2.0,3.0,,0.0,4.0,,5.0,2.0,3.0,,,,8.0,2.0,2.0,2.0,2.0,1.0,0.0,11.0,1.0,2.0,8.0,,,,2.0,,,,1.0,21.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92805,Michael O'Halloran,Forward,Bolton,30,Scotland,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92372,Ryo Miyaichi,Forward,Bolton,30,Japan,2011-12,45.0,6.0,0.0,1.0,4.0,6.0,8.0,8.0,,41.0,12.0,2.0,7.0,8.0,47.0,29.0,158.0,,4.0,,4.0,25.0,18.0,,19.0,681.0,,13.0,32.0,3.0,,27.0,110.0,21.0,,,19.0,5.0,13.0,32.0,28.0,9.0,0.0,77.0,,46.0,26.0,12.0,,6.0,14.0,100.0,10.0,43.0,25.0,59.0,5.0,0.0,155.0,4.0,13.0,135.0,2.0,10.0,1.0,50.0,1.0,5.0,1.0,34.0,330.0,4.0,4.0,5.0,30.0,,0.0,6.0,11.0,,12.0,,11.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15395,Tuncay Sanli,Forward,Bolton,30,Turkey,2011-12,24.0,2.0,0.0,2.0,3.0,,9.0,7.0,2.0,35.0,16.0,,4.0,3.0,38.0,11.0,133.0,,3.0,,13.0,6.0,21.0,,3.0,383.0,,11.0,30.0,1.0,,20.0,93.0,12.0,,,5.0,4.0,9.0,13.0,29.0,7.0,0.0,54.0,,41.0,24.0,16.0,,3.0,2.0,70.0,8.0,15.0,8.0,33.0,10.0,0.0,132.0,4.0,1.0,74.0,6.0,4.0,1.0,42.0,5.0,4.0,2.0,21.0,223.0,2.0,3.0,,28.0,1.0,0.0,3.0,5.0,,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
40755,Daniel Sturridge,Forward,Chelsea,8,England,2011-12,142.0,7.0,0.0,21.0,32.0,3.0,8.0,72.0,15.0,109.0,30.0,3.0,50.0,28.0,129.0,53.0,702.0,11.0,6.0,7.0,2.0,5.0,15.0,5.0,7.0,2268.0,2.0,14.0,67.0,4.0,1.0,66.0,534.0,121.0,3.0,,22.0,7.0,29.0,128.0,97.0,31.0,2.0,209.0,4.0,182.0,105.0,30.0,4.0,1.0,35.0,367.0,25.0,54.0,106.0,194.0,1.0,0.0,696.0,40.0,34.0,340.0,7.0,27.0,,220.0,11.0,17.0,39.0,203.0,1126.0,7.0,15.0,2.0,213.0,1.0,3.0,20.0,16.0,,,,1.0,5.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12303,Didier Drogba,Forward,Chelsea,8,Cote d’Ivoire,2011-12,126.0,6.0,1.0,14.0,21.0,8.0,15.0,51.0,14.0,135.0,24.0,1.0,58.0,16.0,145.0,26.0,388.0,5.0,10.0,1.0,8.0,3.0,49.0,2.0,7.0,1480.0,11.0,22.0,85.0,2.0,,58.0,230.0,96.0,2.0,,29.0,27.0,18.0,104.0,98.0,26.0,4.0,211.0,4.0,121.0,29.0,24.0,3.0,5.0,22.0,200.0,16.0,32.0,66.0,162.0,27.0,1.0,386.0,30.0,30.0,299.0,10.0,17.0,4.0,85.0,29.0,9.0,13.0,84.0,732.0,1.0,6.0,3.0,50.0,,1.0,10.0,13.0,1.0,,,1.0,,,,15.0,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14402,Fernando Torres,Forward,Chelsea,8,Spain,2011-12,199.0,9.0,1.0,18.0,20.0,11.0,35.0,48.0,11.0,141.0,32.0,4.0,84.0,20.0,147.0,25.0,568.0,6.0,11.0,2.0,12.0,2.0,69.0,2.0,9.0,1904.0,8.0,41.0,131.0,5.0,,103.0,412.0,142.0,2.0,,29.0,1.0,34.0,158.0,144.0,34.0,0.0,330.0,4.0,156.0,47.0,32.0,5.0,3.0,47.0,341.0,29.0,26.0,109.0,261.0,28.0,1.0,567.0,28.0,24.0,365.0,32.0,34.0,,102.0,36.0,9.0,9.0,166.0,995.0,2.0,5.0,,89.0,,4.0,6.0,14.0,1.0,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
66749,Romelu Lukaku,Forward,Chelsea,8,Belgium,2011-12,27.0,2.0,0.0,2.0,4.0,,2.0,7.0,,10.0,8.0,1.0,17.0,1.0,10.0,3.0,53.0,,2.0,,7.0,,9.0,,2.0,158.0,3.0,7.0,9.0,,,7.0,43.0,20.0,,,4.0,2.0,2.0,20.0,7.0,1.0,0.0,36.0,,7.0,2.0,8.0,,,5.0,38.0,2.0,3.0,17.0,27.0,2.0,0.0,53.0,3.0,2.0,35.0,2.0,4.0,,13.0,3.0,,,26.0,105.0,1.0,1.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60865,Apostolos Vellios,Forward,Everton,11,Greece,2011-12,20.0,,0.0,,6.0,,3.0,9.0,,21.0,13.0,,15.0,2.0,23.0,1.0,75.0,3.0,3.0,2.0,11.0,,16.0,,,247.0,1.0,11.0,11.0,,,6.0,49.0,13.0,,,4.0,2.0,3.0,9.0,16.0,2.0,2.0,31.0,1.0,19.0,7.0,13.0,1.0,,,40.0,3.0,1.0,5.0,15.0,5.0,0.0,75.0,3.0,2.0,37.0,3.0,1.0,1.0,16.0,4.0,3.0,3.0,24.0,114.0,,2.0,,12.0,,1.0,2.0,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
80181,Conor McAleny,Forward,Everton,11,England,2011-12,1.0,,0.0,,1.0,,,3.0,,1.0,2.0,,,,1.0,,3.0,,,,2.0,,1.0,,,15.0,,1.0,,,,,2.0,3.0,,,,,,,,,0.0,1.0,,1.0,,2.0,,,,1.0,,,,,,0.0,3.0,2.0,,1.0,,,,1.0,,,,1.0,8.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58778,Denis Stracqualursi,Forward,Everton,11,Argentina,2011-12,82.0,1.0,0.0,4.0,9.0,1.0,7.0,17.0,5.0,44.0,21.0,1.0,34.0,7.0,44.0,8.0,178.0,1.0,17.0,0.0,14.0,,38.0,1.0,1.0,734.0,1.0,28.0,38.0,,,28.0,133.0,39.0,,,5.0,9.0,5.0,54.0,38.0,17.0,0.0,120.0,1.0,36.0,22.0,21.0,1.0,3.0,8.0,93.0,5.0,8.0,30.0,82.0,10.0,0.0,178.0,8.0,2.0,104.0,4.0,4.0,1.0,46.0,24.0,7.0,1.0,58.0,323.0,,5.0,1.0,42.0,3.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55586,Jose Baxter,Forward,Everton,11,England,2011-12,,,0.0,1.0,,,,,,2.0,1.0,,,,2.0,,5.0,,,,1.0,,,,,11.0,,,,,,,3.0,1.0,,,,,,,3.0,,0.0,,,2.0,1.0,1.0,,,,1.0,,,,,,0.0,5.0,,,2.0,,,,,,,,,6.0,,,,2.0,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,Louis Saha,Forward,Everton,11,France,2011-12,136.0,1.0,0.0,23.0,18.0,5.0,10.0,45.0,6.0,105.0,28.0,1.0,69.0,20.0,110.0,6.0,492.0,4.0,14.0,2.0,8.0,,75.0,,1.0,1685.0,11.0,52.0,77.0,5.0,,54.0,375.0,74.0,1.0,,15.0,13.0,25.0,84.0,132.0,27.0,0.0,213.0,2.0,110.0,54.0,28.0,1.0,4.0,19.0,299.0,20.0,6.0,70.0,138.0,23.0,0.0,492.0,27.0,11.0,243.0,6.0,17.0,2.0,114.0,12.0,8.0,7.0,136.0,783.0,,16.0,2.0,84.0,1.0,0.0,5.0,17.0,,,,,3.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
57835,Magaye Gueye,Forward,Everton,11,Senegal,2011-12,33.0,7.0,0.0,6.0,4.0,1.0,4.0,9.0,3.0,42.0,17.0,2.0,9.0,3.0,47.0,22.0,235.0,1.0,1.0,0.0,14.0,11.0,13.0,1.0,10.0,527.0,,6.0,20.0,,,13.0,184.0,21.0,,,10.0,2.0,5.0,27.0,70.0,4.0,2.0,53.0,1.0,67.0,35.0,17.0,,,3.0,144.0,5.0,30.0,17.0,40.0,7.0,0.0,235.0,5.0,5.0,108.0,4.0,5.0,,56.0,5.0,6.0,4.0,42.0,356.0,2.0,3.0,4.0,54.0,,1.0,5.0,8.0,,3.0,,8.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62419,Nikica Jelavic,Forward,Everton,11,Croatia,2011-12,85.0,1.0,0.0,6.0,17.0,5.0,2.0,30.0,1.0,86.0,13.0,1.0,39.0,10.0,87.0,15.0,278.0,9.0,13.0,5.0,3.0,,47.0,2.0,1.0,957.0,6.0,32.0,39.0,2.0,,24.0,185.0,62.0,,,10.0,15.0,11.0,53.0,84.0,16.0,6.0,124.0,4.0,61.0,20.0,13.0,7.0,,7.0,160.0,9.0,15.0,32.0,77.0,15.0,0.0,278.0,13.0,5.0,167.0,2.0,6.0,2.0,64.0,19.0,5.0,6.0,69.0,464.0,1.0,4.0,,32.0,4.0,1.0,1.0,12.0,,,,,1.0,1.0,,5.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
3273,Tim Cahill,Forward,Everton,11,Australia,2011-12,215.0,3.0,1.0,8.0,15.0,3.0,44.0,37.0,5.0,172.0,35.0,2.0,60.0,27.0,193.0,23.0,896.0,2.0,21.0,0.0,8.0,,145.0,4.0,3.0,2350.0,6.0,91.0,132.0,2.0,,78.0,674.0,82.0,1.0,,16.0,46.0,25.0,124.0,240.0,31.0,0.0,347.0,2.0,226.0,107.0,35.0,2.0,7.0,7.0,414.0,23.0,23.0,50.0,202.0,54.0,1.0,896.0,22.0,9.0,311.0,37.0,3.0,6.0,237.0,71.0,39.0,29.0,193.0,1287.0,2.0,15.0,7.0,292.0,7.0,5.0,21.0,29.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
28593,Victor Anichebe,Forward,Everton,11,Nigeria,2011-12,45.0,,0.0,2.0,5.0,2.0,4.0,9.0,1.0,45.0,12.0,,3.0,5.0,45.0,11.0,119.0,4.0,4.0,3.0,7.0,,46.0,1.0,,444.0,2.0,30.0,31.0,1.0,,15.0,72.0,27.0,,,4.0,,5.0,15.0,24.0,10.0,2.0,76.0,1.0,52.0,17.0,12.0,2.0,,,62.0,4.0,11.0,10.0,30.0,16.0,0.0,119.0,4.0,11.0,79.0,4.0,1.0,1.0,17.0,3.0,2.0,2.0,26.0,194.0,,4.0,1.0,12.0,,1.0,,4.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1195,Andrew Johnson,Forward,Fulham,54,England,2011-12,75.0,10.0,0.0,9.0,16.0,4.0,8.0,25.0,2.0,54.0,20.0,1.0,28.0,13.0,59.0,27.0,310.0,3.0,18.0,0.0,7.0,2.0,29.0,4.0,10.0,1244.0,2.0,22.0,52.0,4.0,,45.0,242.0,68.0,,,16.0,2.0,19.0,53.0,58.0,23.0,2.0,127.0,3.0,57.0,41.0,20.0,2.0,2.0,19.0,165.0,15.0,28.0,47.0,98.0,7.0,0.0,308.0,9.0,16.0,171.0,6.0,14.0,2.0,73.0,9.0,7.0,9.0,122.0,535.0,6.0,5.0,1.0,96.0,3.0,1.0,5.0,9.0,,,,1.0,1.0,2.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
