playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,otherGoals,setPiecesGoals
10738,Darren Bent,Forward,Fulham,54,England,2013-14,107.0,2.0,10.0,3.4542,4.0,,24.0,265.0,3.0,9.0,1.0,1.0,13.0,6.0,6.0,78.0,7.0,11.0,2.0,32.1809,10.0,1.0,1.0,6.0,1.0,17.0,24.0,,2.0,4.0,7.0,18.0,,226.0,9.0,116.0,4.0,,47.0,8.0,6.0,72.0,355.0,,2.0,45.0,,,15.0,,1.0399,0.0,,4.0,19.0,71.0,2.0,25.0,11.0,71.0,7.0,,117.0,,1.0,1239.0,6.0,50.0,3.0,188.0,45.0,5.0,38.0,29.0,86.0,157.0,2.0,2.0,60.0,1.0,,149.0,31.0,1.0,1.0,40.0,39.0,0.0,11.0,1.0,1.0,2.0,4.0,1.0,,,4.4225,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
8595,Dimitar Berbatov,Forward,Fulham,54,Bulgaria,2013-14,141.0,2.0,18.0,6.6765,13.0,4.0,18.0,659.0,4.0,21.0,2.0,1.0,,13.0,13.0,67.0,9.0,42.0,1.0,24.7585,24.0,1.0,1.0,15.0,1.0,53.0,18.0,3.0,,9.0,11.0,46.0,,649.0,15.0,267.0,8.0,,134.0,28.0,25.0,159.0,906.0,3.0,1.0,151.0,4.0,12.0,21.0,,1.1533,0.0,,3.0,33.0,154.0,1.0,60.0,18.0,166.0,11.0,,111.0,2.0,1.0,1568.0,5.0,86.0,26.0,468.0,77.0,16.0,33.0,74.0,159.0,227.0,10.0,2.0,207.0,1.0,5.0,345.0,24.0,1.0,1.0,116.0,44.0,0.0,10.0,14.0,3.0,8.0,5.0,1.0,2.0,3.0,6.0065,3.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,
37334,Hugo Rodallega,Forward,Fulham,54,Colombia,2013-14,66.0,2.0,9.0,3.1532,4.0,,13.0,176.0,2.0,3.0,1.0,2.0,7.0,6.0,6.0,47.0,3.0,11.0,,14.6967,12.0,,,5.0,2.0,16.0,13.0,,1.0,2.0,3.0,12.0,2.0,165.0,7.0,91.0,2.0,2.0,37.0,6.0,6.0,55.0,258.0,1.0,2.0,35.0,,,4.0,,0.4254,0.0,0.1315,1.0,16.0,53.0,2.0,24.0,6.0,53.0,3.0,3.0,73.0,1.0,1.0,623.0,4.0,37.0,6.0,117.0,37.0,3.0,15.0,19.0,51.0,103.0,2.0,1.0,33.0,1.0,2.0,89.0,12.0,1.0,,30.0,26.0,0.0,5.0,2.0,2.0,1.0,1.0,2.0,,3.0,2.9845,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47434,Kostas Mitroglou,Forward,Fulham,54,Greece,2013-14,11.0,1.0,3.0,0.2058,1.0,,3.0,43.0,,2.0,,,2.0,2.0,2.0,5.0,,1.0,,4.4844,,,1.0,,0.0,4.0,3.0,,,,1.0,2.0,,40.0,3.0,19.0,1.0,,14.0,4.0,1.0,13.0,63.0,,,13.0,1.0,1.0,,,0.0146,0.0,,,6.0,10.0,,6.0,1.0,11.0,1.0,,9.0,,1.0,151.0,,5.0,1.0,31.0,11.0,2.0,6.0,6.0,13.0,16.0,,,3.0,1.0,,19.0,6.0,,1.0,7.0,4.0,0.0,4.0,,1.0,,,,,,0.3193,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122399,Moussa Dembélé,Forward,Fulham,54,France,2013-14,6.0,1.0,1.0,0.1403,2.0,1.0,2.0,19.0,,2.0,,,1.0,1.0,1.0,3.0,,2.0,,0.724,1.0,,1.0,,0.0,,2.0,,,1.0,,2.0,,16.0,1.0,8.0,2.0,,3.0,,,5.0,29.0,,,2.0,,,3.0,,0.3005,0.0,,,2.0,5.0,,2.0,1.0,5.0,,,3.0,,,88.0,,2.0,,14.0,4.0,,3.0,3.0,6.0,8.0,,,5.0,,,12.0,3.0,,1.0,5.0,,0.0,1.0,,,,1.0,,,,0.526,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102046,Muamer Tankovic,Forward,Fulham,54,Sweden,2013-14,8.0,,,,,,3.0,13.0,,,,,2.0,,,3.0,,1.0,,0.2617,1.0,,,1.0,0.0,5.0,3.0,,,1.0,,5.0,,13.0,1.0,10.0,,,1.0,1.0,1.0,4.0,24.0,,,7.0,1.0,,,,0.0621,0.0,,,1.0,3.0,,2.0,1.0,3.0,,,5.0,,,59.0,,3.0,,9.0,2.0,1.0,,5.0,4.0,11.0,,,4.0,,,3.0,,,,6.0,2.0,0.0,1.0,,,,1.0,,,,0.0573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28244,George Boyd,Forward,Hull,88,Scotland,2013-14,96.0,4.0,9.0,2.3694,39.0,3.0,29.0,412.0,2.0,8.0,0.0,,20.0,4.0,4.0,16.0,2.0,67.0,2.0,17.7754,15.0,1.0,4.0,16.0,1.0,65.0,29.0,,1.0,13.0,39.0,45.0,,403.0,11.0,183.0,24.0,,64.0,20.0,12.0,116.0,706.0,9.0,,137.0,2.0,8.0,20.0,,1.5923,0.0,,6.0,20.0,57.0,2.0,23.0,9.0,65.0,20.0,24.0,27.0,2.0,3.0,1197.0,1.0,78.0,25.0,335.0,45.0,12.0,17.0,80.0,130.0,174.0,18.0,2.0,102.0,3.0,15.0,228.0,15.0,1.0,4.0,147.0,11.0,0.0,10.0,13.0,,18.0,5.0,,5.0,9.0,1.8194,2.0,9.0,,18.0,,2.0,16.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,
19182,Matty Fryatt,Forward,Hull,88,England,2013-14,26.0,1.0,3.0,1.322,1.0,,10.0,84.0,2.0,3.0,1.0,1.0,10.0,,,7.0,,9.0,,5.5538,1.0,,,4.0,0.0,12.0,10.0,2.0,,2.0,3.0,12.0,,81.0,2.0,36.0,1.0,,26.0,4.0,3.0,26.0,131.0,2.0,,22.0,,,1.0,,0.0443,0.0,,3.0,5.0,11.0,,9.0,,11.0,3.0,,9.0,,1.0,219.0,,11.0,3.0,70.0,10.0,,6.0,19.0,23.0,37.0,1.0,1.0,9.0,1.0,,51.0,6.0,,,28.0,2.0,0.0,5.0,4.0,1.0,1.0,,1.0,1.0,2.0,0.4113,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78778,Nick Proschwitz,Forward,Hull,88,Germany,2013-14,6.0,1.0,,,1.0,,2.0,9.0,,,,1.0,2.0,,,5.0,,1.0,,0.1887,1.0,,,,0.0,1.0,2.0,,,,,,,9.0,,2.0,,,3.0,3.0,,3.0,13.0,,,1.0,,,,,0.0191,0.0,,,,,,3.0,,,,,5.0,,,23.0,,1.0,,9.0,1.0,,,1.0,3.0,7.0,,,,,1.0,8.0,,,,2.0,,0.0,1.0,,,,,1.0,,1.0,0.0246,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62419,Nikica Jelavic,Forward,Hull,88,Croatia,2013-14,196.0,17.0,26.0,7.0499,7.0,3.0,25.0,462.0,4.0,25.0,4.0,6.0,4.0,12.0,12.0,125.0,3.0,35.0,1.0,19.0357,10.0,1.0,6.0,19.0,0.0,45.0,25.0,1.0,,13.0,13.0,44.0,7.0,446.0,27.0,227.0,5.0,7.0,101.0,31.0,6.0,147.0,720.0,2.0,2.0,82.0,6.0,3.0,21.0,,0.4179,0.0,0.4875,2.0,53.0,131.0,1.0,53.0,21.0,134.0,13.0,,183.0,1.0,3.0,1696.0,17.0,93.0,18.0,322.0,89.0,25.0,26.0,71.0,108.0,289.0,10.0,0.0,106.0,3.0,2.0,248.0,23.0,3.0,6.0,106.0,58.0,0.0,13.0,11.0,4.0,5.0,15.0,6.0,3.0,5.0,6.6143,3.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
20452,Shane Long,Forward,Hull,88,Ireland,2013-14,230.0,4.0,23.0,4.0547,26.0,,30.0,591.0,7.0,27.0,3.0,,4.0,6.0,6.0,128.0,5.0,82.0,1.0,15.7238,23.0,,,49.0,1.0,56.0,30.0,1.0,3.0,10.0,30.0,51.0,,557.0,25.0,363.0,24.0,,143.0,47.0,12.0,161.0,960.0,7.0,4.0,90.0,2.0,10.0,23.0,1.0,0.7658,0.0,,5.0,48.0,201.0,2.0,72.0,26.0,211.0,30.0,,215.0,1.0,1.0,2244.0,15.0,169.0,25.0,368.0,92.0,16.0,34.0,102.0,149.0,399.0,16.0,4.0,138.0,1.0,2.0,301.0,29.0,3.0,,184.0,87.0,0.0,7.0,8.0,2.0,10.0,11.0,,6.0,1.0,3.6339,2.0,11.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27503,Sone Aluko,Forward,Hull,88,Nigeria,2013-14,88.0,5.0,7.0,1.7646,13.0,1.0,17.0,361.0,1.0,7.0,1.0,2.0,7.0,1.0,1.0,14.0,1.0,59.0,,13.4394,9.0,,3.0,31.0,1.0,49.0,17.0,,1.0,23.0,20.0,50.0,2.0,349.0,9.0,149.0,12.0,2.0,86.0,19.0,17.0,120.0,577.0,2.0,1.0,113.0,1.0,4.0,14.0,,0.9884,0.0,0.0992,3.0,16.0,52.0,3.0,46.0,10.0,56.0,17.0,3.0,18.0,,5.0,935.0,1.0,63.0,22.0,288.0,18.0,,12.0,74.0,79.0,151.0,9.0,0.0,76.0,5.0,1.0,200.0,11.0,,3.0,133.0,4.0,0.0,11.0,18.0,,8.0,8.0,2.0,4.0,10.0,1.4407,1.0,6.0,,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
51627,Yannick Sagbo,Forward,Hull,88,Cote d’Ivoire,2013-14,167.0,9.0,9.0,2.6097,17.0,,28.0,510.0,2.0,15.0,2.0,7.0,12.0,3.0,3.0,102.0,5.0,55.0,2.0,22.9452,19.0,1.0,2.0,25.0,0.0,56.0,28.0,1.0,1.0,6.0,17.0,35.0,,496.0,5.0,231.0,15.0,,110.0,26.0,5.0,170.0,733.0,2.0,,104.0,,9.0,18.0,,0.6969,1.0,,3.0,14.0,131.0,1.0,47.0,16.0,140.0,17.0,,143.0,2.0,4.0,1498.0,10.0,96.0,27.0,365.0,47.0,3.0,23.0,65.0,118.0,263.0,10.0,0.0,112.0,4.0,2.0,271.0,18.0,,2.0,120.0,41.0,1.0,3.0,14.0,3.0,4.0,7.0,7.0,3.0,2.0,1.7031,2.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40755,Daniel Sturridge,Forward,Liverpool,14,England,2013-14,148.0,14.0,42.0,21.3895,10.0,20.0,29.0,740.0,21.0,19.0,9.0,6.0,3.0,14.0,14.0,33.0,5.0,85.0,2.0,29.8826,23.0,2.0,8.0,39.0,6.0,66.0,29.0,2.0,14.0,51.0,20.0,103.0,2.0,723.0,43.0,337.0,6.0,2.0,188.0,8.0,43.0,227.0,1137.0,4.0,5.0,190.0,,12.0,21.0,,3.3328,0.0,0.1341,7.0,85.0,141.0,7.0,53.0,26.0,153.0,20.0,,41.0,4.0,7.0,2275.0,4.0,93.0,28.0,544.0,161.0,2.0,31.0,115.0,139.0,241.0,4.0,12.0,186.0,7.0,4.0,398.0,26.0,4.0,8.0,200.0,8.0,0.0,26.0,37.0,1.0,4.0,13.0,6.0,1.0,,16.7764,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
77454,Fabio Borini,Forward,Liverpool,14,Italy,2013-14,193.0,17.0,25.0,8.8525,26.0,5.0,32.0,592.0,7.0,7.0,2.0,11.0,7.0,10.0,10.0,45.0,5.0,111.0,1.0,40.4375,24.0,5.0,6.0,59.0,3.0,96.0,32.0,6.0,,35.0,25.0,85.0,2.0,563.0,25.0,301.0,22.0,2.0,68.0,38.0,31.0,170.0,1060.0,2.0,3.0,164.0,3.0,23.0,29.0,,1.3137,0.0,0.1105,6.0,50.0,116.0,2.0,39.0,25.0,139.0,23.0,9.0,70.0,7.0,8.0,2143.0,6.0,136.0,32.0,422.0,77.0,36.0,33.0,148.0,222.0,329.0,19.0,5.0,132.0,8.0,4.0,294.0,28.0,1.0,6.0,259.0,25.0,0.0,24.0,28.0,3.0,28.0,9.0,11.0,17.0,11.0,6.9862,6.0,5.0,,5.0,,,2.0,,2.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,
40270,Iago Aspas,Forward,Liverpool,14,Spain,2013-14,35.0,,1.0,0.0827,6.0,4.0,14.0,175.0,,1.0,,,9.0,1.0,1.0,9.0,,14.0,,2.4573,7.0,,,7.0,0.0,20.0,14.0,,,4.0,4.0,13.0,,169.0,1.0,70.0,4.0,,47.0,7.0,4.0,59.0,230.0,1.0,,41.0,,6.0,9.0,,0.7806,0.0,,,2.0,37.0,1.0,28.0,5.0,43.0,3.0,3.0,12.0,,,380.0,2.0,17.0,8.0,128.0,16.0,,2.0,26.0,32.0,52.0,2.0,,37.0,,2.0,93.0,2.0,,,40.0,3.0,0.0,1.0,1.0,1.0,3.0,5.0,,,3.0,0.1779,3.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
39336,Luis Suárez,Forward,Liverpool,14,Uruguay,2013-14,315.0,29.0,81.0,29.6624,35.0,39.0,33.0,1264.0,31.0,33.0,14.0,14.0,,35.0,35.0,53.0,10.0,191.0,3.0,37.1278,76.0,,15.0,67.0,7.0,114.0,33.0,20.0,8.0,144.0,59.0,204.0,28.0,1210.0,71.0,712.0,27.0,28.0,252.0,54.0,71.0,274.0,2152.0,15.0,9.0,190.0,4.0,26.0,29.0,1.0,11.9317,0.0,1.641,27.0,152.0,292.0,12.0,127.0,33.0,318.0,40.0,39.0,76.0,7.0,15.0,2964.0,11.0,214.0,52.0,875.0,322.0,9.0,47.0,262.0,370.0,529.0,8.0,17.0,368.0,15.0,8.0,781.0,37.0,3.0,15.0,453.0,23.0,0.0,55.0,93.0,3.0,11.0,3.0,14.0,2.0,12.0,20.551,6.0,15.0,3.0,25.0,,1.0,18.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,3.0
103955,Raheem Sterling,Forward,Liverpool,14,England,2013-14,218.0,12.0,22.0,9.4918,42.0,17.0,33.0,933.0,9.0,8.0,4.0,7.0,9.0,10.0,10.0,22.0,7.0,197.0,2.0,26.9104,47.0,1.0,5.0,63.0,2.0,149.0,33.0,6.0,3.0,51.0,63.0,117.0,,922.0,11.0,414.0,32.0,,237.0,53.0,23.0,238.0,1507.0,16.0,1.0,213.0,4.0,10.0,33.0,,3.7605,0.0,,13.0,33.0,161.0,5.0,35.0,24.0,171.0,61.0,4.0,33.0,2.0,3.0,2218.0,1.0,208.0,43.0,739.0,116.0,13.0,31.0,196.0,161.0,426.0,13.0,5.0,297.0,3.0,10.0,559.0,24.0,,5.0,393.0,11.0,0.0,29.0,92.0,1.0,20.0,9.0,7.0,1.0,11.0,8.0257,3.0,10.0,3.0,10.0,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
42544,Edin Dzeko,Forward,Man City,43,Bosnia & Herzegovina,2013-14,187.0,20.0,38.0,15.73,15.0,8.0,31.0,714.0,16.0,8.0,10.0,7.0,8.0,16.0,16.0,98.0,5.0,49.0,1.0,23.1651,19.0,,13.0,26.0,6.0,37.0,31.0,7.0,5.0,18.0,17.0,56.0,,688.0,45.0,302.0,12.0,,146.0,28.0,31.0,214.0,1047.0,2.0,2.0,144.0,3.0,5.0,16.0,2.0,2.2195,0.0,,4.0,83.0,183.0,1.0,99.0,23.0,188.0,17.0,1.0,184.0,4.0,6.0,1991.0,14.0,135.0,33.0,495.0,161.0,16.0,22.0,89.0,193.0,322.0,13.0,6.0,161.0,6.0,3.0,382.0,17.0,4.0,13.0,138.0,86.0,0.0,18.0,12.0,3.0,5.0,13.0,7.0,1.0,6.0,14.0179,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82970,John Guidetti,Forward,Man City,43,Sweden,2013-14,4.0,1.0,,,,,6.0,16.0,,,,,6.0,,,2.0,,1.0,,2.6875,,,1.0,2.0,0.0,2.0,6.0,,,,,1.0,,16.0,,19.0,,,4.0,1.0,,2.0,32.0,,,1.0,,,,,0.0255,0.0,,1.0,,8.0,,1.0,,8.0,,,3.0,,,60.0,,2.0,,8.0,7.0,,,2.0,6.0,6.0,,,4.0,,,7.0,,,1.0,3.0,1.0,0.0,1.0,,,,1.0,,,,0.0826,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109653,Rony Lopes,Forward,Man City,43,Portugal,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37572,Sergio Agüero,Forward,Man City,43,Argentina,2013-14,137.0,14.0,43.0,14.6291,13.0,9.0,23.0,490.0,17.0,18.0,7.0,2.0,3.0,21.0,21.0,8.0,2.0,78.0,,13.3992,31.0,,12.0,23.0,3.0,49.0,23.0,11.0,5.0,57.0,21.0,106.0,,483.0,29.0,252.0,11.0,,127.0,17.0,8.0,146.0,868.0,3.0,2.0,63.0,1.0,4.0,9.0,,4.5967,0.0,,15.0,72.0,70.0,6.0,53.0,20.0,74.0,20.0,1.0,17.0,2.0,5.0,1539.0,5.0,87.0,22.0,408.0,193.0,1.0,13.0,129.0,116.0,224.0,4.0,10.0,101.0,5.0,2.0,358.0,11.0,1.0,12.0,207.0,9.0,0.0,21.0,43.0,,6.0,15.0,2.0,,5.0,11.4411,4.0,5.0,,5.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
50442,Stevan Jovetic,Forward,Man City,43,Montenegro,2013-14,30.0,3.0,11.0,2.3914,6.0,,13.0,227.0,3.0,1.0,1.0,1.0,11.0,2.0,2.0,9.0,1.0,33.0,,2.1632,7.0,,2.0,12.0,0.0,18.0,13.0,3.0,,7.0,3.0,15.0,,225.0,9.0,57.0,5.0,,38.0,4.0,12.0,70.0,317.0,3.0,,47.0,1.0,,3.0,,0.6432,0.0,,,20.0,33.0,1.0,28.0,2.0,33.0,3.0,,11.0,,6.0,360.0,1.0,35.0,8.0,182.0,22.0,1.0,4.0,21.0,74.0,65.0,1.0,2.0,45.0,6.0,1.0,147.0,3.0,,2.0,54.0,2.0,0.0,3.0,15.0,,2.0,3.0,1.0,,1.0,1.4125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42892,Álvaro Negredo,Forward,Man City,43,Spain,2013-14,164.0,12.0,26.0,8.7156,12.0,6.0,32.0,554.0,9.0,13.0,2.0,7.0,11.0,10.0,10.0,87.0,4.0,36.0,,19.6063,30.0,,5.0,16.0,3.0,32.0,32.0,1.0,6.0,23.0,13.0,53.0,1.0,517.0,28.0,242.0,9.0,1.0,121.0,21.0,28.0,196.0,822.0,,2.0,103.0,1.0,8.0,12.0,,2.1368,0.0,0.0781,1.0,54.0,121.0,3.0,88.0,21.0,129.0,13.0,,137.0,4.0,7.0,1725.0,9.0,86.0,18.0,397.0,97.0,22.0,19.0,77.0,105.0,250.0,5.0,7.0,132.0,7.0,3.0,328.0,15.0,2.0,5.0,113.0,50.0,0.0,16.0,11.0,1.0,2.0,13.0,7.0,,4.0,10.5196,1.0,6.0,1.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
43020,Chicharito,Forward,Man Utd,1,Mexico,2013-14,47.0,3.0,11.0,4.6963,5.0,2.0,24.0,210.0,4.0,10.0,2.0,1.0,18.0,5.0,5.0,18.0,,23.0,,9.5193,10.0,,2.0,14.0,1.0,17.0,24.0,1.0,2.0,7.0,13.0,23.0,,197.0,7.0,98.0,4.0,,57.0,6.0,11.0,64.0,338.0,,1.0,44.0,,1.0,4.0,,0.9059,0.0,,3.0,18.0,28.0,3.0,34.0,6.0,29.0,13.0,,22.0,1.0,2.0,839.0,1.0,27.0,3.0,170.0,56.0,2.0,9.0,29.0,50.0,74.0,1.0,2.0,39.0,2.0,1.0,137.0,9.0,1.0,2.0,52.0,4.0,0.0,6.0,5.0,1.0,3.0,3.0,1.0,,,5.0703,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Man Utd,1,England,2013-14,107.0,10.0,19.0,9.6174,17.0,,25.0,523.0,9.0,1.0,6.0,,10.0,9.0,9.0,19.0,4.0,68.0,,21.682,12.0,,10.0,31.0,3.0,64.0,25.0,7.0,2.0,28.0,1.0,68.0,,503.0,17.0,185.0,15.0,,120.0,11.0,13.0,144.0,835.0,1.0,1.0,106.0,2.0,2.0,12.0,1.0,0.7202,0.0,,6.0,36.0,64.0,1.0,53.0,15.0,66.0,1.0,,30.0,1.0,1.0,1459.0,5.0,79.0,22.0,444.0,83.0,19.0,22.0,88.0,141.0,186.0,15.0,3.0,118.0,1.0,2.0,352.0,18.0,,10.0,156.0,11.0,0.0,5.0,21.0,,23.0,7.0,,1.0,2.0,7.3506,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112139,James Wilson,Forward,Man Utd,1,England,2013-14,3.0,1.0,2.0,0.775,,,1.0,18.0,2.0,,0.0,,,,,2.0,1.0,,,0.3967,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,18.0,1.0,6.0,,,4.0,1.0,,8.0,22.0,,,1.0,,,2.0,,0.006,0.0,,,3.0,6.0,,3.0,1.0,6.0,,,2.0,,,64.0,2.0,,2.0,12.0,5.0,,1.0,1.0,4.0,3.0,,2.0,2.0,,,11.0,,,1.0,1.0,,0.0,,,,,1.0,,,1.0,1.1611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12297,Robin van Persie,Forward,Man Utd,1,Netherlands,2013-14,126.0,16.0,21.0,10.1774,11.0,2.0,21.0,387.0,12.0,22.0,5.0,4.0,3.0,9.0,9.0,60.0,4.0,35.0,2.0,23.4715,14.0,,12.0,11.0,5.0,38.0,21.0,3.0,7.0,14.0,38.0,41.0,1.0,366.0,25.0,208.0,10.0,1.0,97.0,26.0,18.0,108.0,659.0,6.0,4.0,78.0,,10.0,7.0,1.0,1.9238,0.0,0.0964,3.0,46.0,80.0,3.0,34.0,18.0,90.0,11.0,29.0,82.0,2.0,,1584.0,4.0,57.0,14.0,279.0,122.0,13.0,17.0,66.0,94.0,183.0,9.0,7.0,88.0,,1.0,228.0,13.0,2.0,12.0,101.0,22.0,0.0,13.0,15.0,,4.0,8.0,4.0,1.0,10.0,10.5926,2.0,2.0,,9.0,,2.0,20.0,,,,,,,,,,,,,5.0,2.0,2.0,,,,,,,,,,
154968,Tom Lawrence,Forward,Man Utd,1,Wales,2013-14,8.0,2.0,,,1.0,,1.0,43.0,,,,2.0,,,,,1.0,4.0,,0.3967,2.0,,,1.0,0.0,5.0,1.0,,,3.0,,7.0,1.0,43.0,,13.0,1.0,1.0,5.0,1.0,,18.0,58.0,,,7.0,,,1.0,,0.0485,0.0,0.059,,,6.0,,7.0,1.0,6.0,,,,,,70.0,,4.0,1.0,37.0,2.0,,1.0,8.0,18.0,12.0,,,2.0,,,30.0,,,,12.0,,0.0,1.0,2.0,,2.0,1.0,2.0,,1.0,0.1075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13017,Wayne Rooney,Forward,Man Utd,1,England,2013-14,204.0,20.0,43.0,16.4544,29.0,14.0,29.0,1326.0,17.0,15.0,10.0,9.0,2.0,12.0,12.0,67.0,7.0,95.0,3.0,33.8634,46.0,2.0,11.0,28.0,3.0,118.0,29.0,13.0,1.0,24.0,146.0,89.0,13.0,1279.0,38.0,561.0,19.0,13.0,295.0,31.0,141.0,282.0,1975.0,22.0,3.0,323.0,2.0,46.0,39.0,,6.1045,0.0,0.896,4.0,81.0,219.0,10.0,141.0,27.0,265.0,69.0,81.0,93.0,7.0,14.0,2448.0,10.0,121.0,65.0,920.0,118.0,30.0,34.0,137.0,487.0,325.0,17.0,7.0,262.0,14.0,10.0,774.0,27.0,3.0,11.0,232.0,26.0,0.0,28.0,41.0,5.0,29.0,4.0,9.0,13.0,8.0,11.7556,8.0,16.0,,36.0,,,54.0,,,,,,,,,,,,,16.0,3.0,3.0,,,,,,,,,,3.0
82403,Wilfried Zaha,Forward,Man Utd,1,Cote d’Ivoire,2013-14,82.0,3.0,4.0,0.9966,20.0,2.0,14.0,146.0,,4.0,,,9.0,3.0,3.0,5.0,1.0,66.0,,13.6892,6.0,,3.0,13.0,0.0,44.0,14.0,,,22.0,18.0,63.0,,145.0,4.0,140.0,16.0,,29.0,8.0,4.0,23.0,365.0,1.0,,37.0,,2.0,3.0,1.0,0.7478,0.0,,7.0,8.0,30.0,1.0,2.0,5.0,32.0,18.0,1.0,8.0,,1.0,611.0,,69.0,15.0,110.0,41.0,,13.0,77.0,52.0,151.0,12.0,,42.0,1.0,4.0,80.0,12.0,,3.0,143.0,3.0,0.0,9.0,33.0,,4.0,4.0,,1.0,4.0,1.1584,1.0,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
