season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576335,35,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,36.0,32.0,67.0,1.0,1.0,3.0,,1.0,,,,,1.0,3.0,3.0,1.0,,,,,,,,1.0,1.0,,68.0,1.0,,,,,,,7.0,,6.4,,,,,3.0,2.0,2.0,,,,39.0,34.0,71.0,1,1.0,86.0,,,1.0,
2021-22,9576335,35,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,1.0,,3.0,35.0,55.0,89.0,3.0,,11.0,,,,1.0,,,,5.0,1.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,7.0,,6.9,,,,,2.0,,1.0,,7.0,1.0,40.0,57.0,96.0,0,1.0,102.0,,,,
2021-22,9576335,35,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,4.0,,1.0,31.0,21.0,48.0,,1.0,3.0,,,1.0,,,,2.0,2.0,6.0,,,,,,,,,1.0,3.0,,90.0,,,,,,,,15.0,,7.4,,,,,1.0,,7.0,,2.0,1.0,39.0,24.0,56.0,1,3.0,83.0,1.0,2.0,,2.0
2021-22,9576335,35,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,2.0,41.0,44.0,85.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,3.0,3.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,17.0,,6.6,,,2.0,,3.0,,1.0,,9.0,,50.0,51.0,100.0,4,2.0,115.0,1.0,,,
2021-22,9576335,35,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,8,Chelsea,Away,826203,204727,Malang Sarr,malang-sarr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,,,3.0,54.0,17.0,71.0,1.0,2.0,6.0,,,2.0,,,,,3.0,4.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,7.2,,,1.0,,2.0,,5.0,,4.0,,66.0,19.0,80.0,3,1.0,110.0,3.0,1.0,,1.0
2021-22,9576343,36,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,21.0,24.0,45.0,2.0,2.0,4.0,,,,2.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,,87.0,,,,,,,,18.0,,6.0,,,,,1.0,,,,5.0,,36.0,24.0,60.0,0,1.0,68.0,2.0,,,1.0
2021-22,9576343,36,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,5.0,26.0,49.0,75.0,2.0,5.0,8.0,,,1.0,1.0,,,,3.0,8.0,,,,,,,,,4.0,,,90.0,,1.0,,,,,,11.0,,7.3,,,2.0,,5.0,,,,8.0,,32.0,52.0,84.0,3,2.0,104.0,1.0,1.0,,1.0
2021-22,9576343,36,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,2.0,,1.0,11.0,6.0,15.0,,2.0,1.0,,,1.0,,,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,45.0,,,,,,,,11.0,,7.0,,,,,,,9.0,,1.0,,21.0,6.0,18.0,1,1.0,38.0,,1.0,,
2021-22,9576343,36,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,4.0,23.0,32.0,55.0,,,2.0,,,,,,,,1.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.2,,,,,3.0,1.0,1.0,,9.0,,30.0,35.0,64.0,0,4.0,78.0,1.0,,1.0,3.0
2021-22,9576343,36,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,8,Chelsea,Home,826203,204727,Malang Sarr,malang-sarr,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.2,,,,,,,,,,,2.0,,2.0,0,,5.0,,,,
2021-22,9576343,36,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,1.0,,2.0,26.0,20.0,45.0,1.0,,8.0,,,,1.0,,,,5.0,3.0,,,3.0,,,,,,,1.0,,90.0,,,,,,,,10.0,,7.0,,,2.0,,1.0,,5.0,,3.0,,34.0,21.0,50.0,2,2.0,72.0,1.0,1.0,,
2021-22,9576293,37,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,38.0,31.0,69.0,1.0,2.0,7.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,,,,,,4.0,,,90.0,,,,,,,,10.0,,6.7,,,,,4.0,1.0,1.0,,3.0,,42.0,34.0,75.0,0,,93.0,1.0,,1.0,
2021-22,9576293,37,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,8.0,28.0,41.0,69.0,4.0,2.0,4.0,,,,1.0,,,,5.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,,3.0,,6.9,,,,,1.0,,,,9.0,,30.0,42.0,72.0,0,1.0,77.0,,,,
2021-22,9576293,37,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,2.0,38.0,10.0,47.0,,1.0,7.0,,,1.0,,,,2.0,3.0,4.0,,,,,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,17.0,,7.7,,,,,2.0,1.0,7.0,,3.0,,50.0,11.0,54.0,2,1.0,86.0,1.0,2.0,,1.0
2021-22,9576293,37,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,8.0,30.0,31.0,61.0,2.0,,6.0,,,1.0,1.0,,,,6.0,1.0,,,3.0,,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,3.0,,3.0,,,,11.0,,35.0,35.0,70.0,4,1.0,80.0,2.0,,,
2021-22,9576293,37,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576293,37,8,Chelsea,Away,826203,204727,Malang Sarr,malang-sarr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576293,37,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,3.0,,1.0,46.0,19.0,62.0,,2.0,4.0,1.0,,2.0,,,,1.0,3.0,13.0,,,1.0,,,,,1.0,,4.0,,90.0,1.0,,,,,,,21.0,,8.7,,,1.0,,2.0,5.0,10.0,,2.0,,61.0,19.0,70.0,4,4.0,113.0,1.0,3.0,4.0,1.0
2021-22,9576308,38,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,50.0,49.0,99.0,1.0,1.0,8.0,,,,,,,,2.0,5.0,,,1.0,,,,,,3.0,,,90.0,,,,,,,,10.0,,7.3,,,,,3.0,1.0,,,8.0,,55.0,52.0,107.0,0,3.0,120.0,1.0,,1.0,2.0
2021-22,9576308,38,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,42.0,51.0,93.0,,1.0,14.0,,,,,,,1.0,1.0,5.0,,,,,,,,,3.0,,,90.0,,,,,,,,3.0,,7.4,,,,,2.0,,,,5.0,,44.0,51.0,95.0,0,4.0,107.0,,,,2.0
2021-22,9576308,38,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,5.0,24.0,37.0,61.0,,3.0,3.0,,,,,,,,,6.0,,,,,,,,,1.0,,,65.0,,2.0,,,,,,6.0,,7.7,,,,,3.0,,,,9.0,,30.0,37.0,67.0,0,3.0,76.0,,,,1.0
2021-22,9576308,38,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2021-22,9576308,38,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576308,38,8,Chelsea,Home,826203,204727,Malang Sarr,malang-sarr,D,True,1.0,,2.0,10.0,9.0,18.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,31.0,,,,,,,,2.0,,6.6,,,,,,,1.0,,2.0,,10.0,10.0,19.0,0,,24.0,,,,
2021-22,9576308,38,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,,,3.0,35.0,30.0,65.0,1.0,,5.0,1.0,,,1.0,,,2.0,4.0,2.0,,,,1.0,,,,,,3.0,,90.0,,,,,,,,8.0,,7.2,,,,,,,,,4.0,,40.0,30.0,70.0,0,,89.0,1.0,2.0,,
