season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768167,17,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,,4.0,40.0,44.0,,4.0,2.0,,,,,,,,,5.0,,,,,,,,2.0,,,90.0,,,,,,,,,6.9,,,,,6.0,,,,1.0,,6.0,40.0,46.0,0,,55.0,,1.0,
2015-16,6768167,17,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768167,17,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,,17.0,26.0,43.0,,1.0,9.0,,,,3.0,,,1.0,7.0,4.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,,6.4,,,,,4.0,,,,6.0,,22.0,30.0,52.0,0,3.0,75.0,,,
2015-16,6768167,17,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,3.0,15.0,14.0,28.0,,3.0,6.0,,,,,,,,2.0,3.0,,,2.0,,1.0,,,4.0,,,90.0,1.0,2.0,,,,,,,7.6,,,1.0,,1.0,,4.0,,3.0,,18.0,17.0,31.0,2,,53.0,,,
2015-16,6768167,17,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,2.0,24.0,26.0,,,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,6.7,,,,,4.0,,,,3.0,,4.0,25.0,29.0,0,1.0,40.0,1.0,,
2015-16,6768167,17,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768174,18,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,2.0,6.0,35.0,41.0,2.0,2.0,2.0,,,1.0,1.0,,,,3.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.6,,,,,1.0,,,,2.0,,8.0,37.0,45.0,1,2.0,51.0,,,
2015-16,6768174,18,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,4.0,9.0,39.0,48.0,3.0,3.0,2.0,,,,,,,1.0,5.0,6.0,,,1.0,1.0,,,,,1.0,,90.0,,2.0,1.0,,,,,,6.6,,,,,6.0,,,,6.0,,11.0,43.0,54.0,0,1.0,70.0,,2.0,
2015-16,6768174,18,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,28.0,14.0,42.0,1.0,2.0,2.0,,,,1.0,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,6.8,,,1.0,,2.0,1.0,2.0,,6.0,,35.0,18.0,51.0,1,3.0,77.0,,1.0,1.0
2015-16,6768174,18,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,27.0,25.0,52.0,4.0,3.0,4.0,,,2.0,2.0,,,,7.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,,,6.7,,,,,,2.0,2.0,,5.0,,34.0,27.0,59.0,2,1.0,81.0,1.0,1.0,1.0
2015-16,6768174,18,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768174,18,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768346,19,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,,,12.0,12.0,,1.0,2.0,,1.0,,,,,,,3.0,,,,,,,,,,,90.0,1.0,4.0,,,,,,,7.1,,,,,6.0,,,,1.0,,1.0,13.0,14.0,1,2.0,27.0,,,
2015-16,6768346,19,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,10.0,9.0,19.0,,1.0,7.0,,,,,,,,,6.0,,,,,,,,5.0,,,90.0,1.0,,,,,,,,7.8,,,,,3.0,,,,4.0,,17.0,12.0,29.0,1,4.0,52.0,1.0,1.0,
2015-16,6768346,19,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,6.0,13.0,19.0,1.0,2.0,10.0,,,,1.0,,,1.0,3.0,8.0,,,,,,,,1.0,,,90.0,,,,,,,,,7.3,,,,,4.0,,,,4.0,,10.0,15.0,25.0,0,5.0,52.0,,1.0,
2015-16,6768346,19,8,Chelsea,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768346,19,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,5.0,4.0,13.0,17.0,,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,7.3,,,1.0,,2.0,,,,7.0,,7.0,15.0,22.0,1,2.0,30.0,,,
2015-16,6768346,19,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768320,20,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,2.0,5.0,29.0,34.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,7.0,,,,,5.0,,,,3.0,,11.0,30.0,41.0,0,1.0,49.0,,,
2015-16,6768320,20,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,30.0,25.0,55.0,1.0,,7.0,,,,1.0,,,,4.0,8.0,,,2.0,,,,,4.0,,,90.0,1.0,,,,,,,,7.9,,,,,3.0,1.0,,,3.0,,36.0,28.0,64.0,1,7.0,90.0,1.0,,1.0
2015-16,6768320,20,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,10.0,14.0,24.0,1.0,4.0,4.0,,,,1.0,,,1.0,4.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,7.0,,,,,3.0,,1.0,,1.0,,15.0,15.0,29.0,0,2.0,52.0,1.0,2.0,
2015-16,6768320,20,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,4.0,21.0,25.0,3.0,4.0,3.0,,1.0,,,,,,3.0,5.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,,1.0,,9.0,,,,8.0,,12.0,23.0,35.0,1,1.0,48.0,,,
2015-16,6768320,20,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768186,21,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,1.0,7.0,26.0,33.0,,6.0,2.0,,,,1.0,,,,1.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,,6.5,,,,,4.0,,,,2.0,,10.0,28.0,38.0,0,,44.0,,,
2015-16,6768186,21,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768186,21,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,19.0,16.0,35.0,2.0,,6.0,,,,,,,,3.0,1.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,,,7.2,,,,,6.0,,1.0,,5.0,,21.0,20.0,40.0,1,1.0,64.0,,,
2015-16,6768186,21,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,4.0,18.0,18.0,35.0,1.0,3.0,5.0,1.0,,,,,,,3.0,6.0,,,1.0,1.0,,,,4.0,1.0,,90.0,,,,,,,,,7.3,,,,,3.0,2.0,2.0,,7.0,,23.0,21.0,42.0,0,2.0,65.0,1.0,,1.0
2015-16,6768186,21,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,7.0,31.0,38.0,1.0,7.0,3.0,,,,,,,1.0,2.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,6.9,,,1.0,,11.0,,,,5.0,,11.0,35.0,46.0,1,1.0,65.0,,2.0,
2015-16,6768200,22,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,3.0,12.0,26.0,38.0,3.0,4.0,7.0,,,,,,,,4.0,5.0,,,,,1.0,,,6.0,,,90.0,1.0,1.0,1.0,,,,,,7.1,,,,,2.0,1.0,,,6.0,,17.0,26.0,43.0,1,1.0,58.0,,,
2015-16,6768200,22,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768200,22,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,29.0,26.0,54.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,3.0,3.0,,90.0,,,,,,,,,6.9,,,,,1.0,,6.0,,4.0,,39.0,27.0,60.0,0,1.0,80.0,2.0,,
2015-16,6768200,22,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,23.0,14.0,37.0,1.0,3.0,7.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,4.0,2.0,,90.0,,,,,,,,,6.9,,,,,1.0,1.0,3.0,,5.0,,28.0,15.0,40.0,0,4.0,63.0,1.0,,1.0
2015-16,6768200,22,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,8.0,30.0,38.0,,4.0,8.0,,,,1.0,,,,1.0,6.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,6.8,,,,,7.0,,1.0,,4.0,,13.0,31.0,43.0,0,2.0,60.0,2.0,,
2015-16,6768200,22,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768208,23,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,2.0,15.0,29.0,44.0,1.0,,6.0,,,,1.0,,,,2.0,,,,,,,,,2.0,,,90.0,,,,,,,,,7.0,,,,,8.0,,,,3.0,,17.0,30.0,47.0,0,,58.0,,,
2015-16,6768208,23,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768208,23,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,3.0,23.0,19.0,42.0,,,2.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.1,,,,,3.0,1.0,1.0,,5.0,,27.0,20.0,46.0,0,4.0,72.0,,1.0,
2015-16,6768208,23,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,2.0,17.0,16.0,32.0,1.0,3.0,4.0,1.0,,,1.0,,,1.0,3.0,4.0,,,,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,,7.6,,,,,4.0,,1.0,,3.0,,20.0,16.0,35.0,1,1.0,54.0,,,
2015-16,6768208,23,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,4.0,31.0,35.0,,4.0,4.0,,,,1.0,,,,1.0,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,7.2,,,,,3.0,,,,3.0,1.0,5.0,32.0,37.0,0,2.0,48.0,,,
2015-16,6768208,23,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768228,24,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,1.0,10.0,39.0,49.0,3.0,2.0,8.0,,,,2.0,,,,5.0,4.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,,7.2,,,,,5.0,1.0,,,2.0,1.0,12.0,40.0,52.0,0,1.0,65.0,,,1.0
2015-16,6768228,24,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768228,24,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,38.0,28.0,66.0,3.0,2.0,12.0,,,,,,,,3.0,5.0,,,,,,,,2.0,,,90.0,,3.0,,,,,,,7.6,,,1.0,,5.0,,2.0,,8.0,,47.0,35.0,80.0,1,3.0,112.0,,,
2015-16,6768228,24,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,5.0,19.0,23.0,42.0,1.0,1.0,9.0,,1.0,,1.0,,,1.0,4.0,4.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,,7.3,,,,,4.0,,3.0,,7.0,,29.0,27.0,53.0,1,2.0,76.0,1.0,1.0,
2015-16,6768228,24,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,4.0,26.0,30.0,1.0,1.0,4.0,,,,,,,,3.0,1.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,,7.0,,,,,5.0,,,,6.0,,7.0,29.0,36.0,0,,47.0,,,
2015-16,6768228,24,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768227,25,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,2.0,8.0,13.0,21.0,,2.0,3.0,,,2.0,,,,1.0,2.0,3.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,,6.9,,,,,4.0,1.0,,,6.0,,14.0,13.0,27.0,2,1.0,39.0,,,
2015-16,6768227,25,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,1.0,9.0,10.0,1.0,2.0,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,,31.0,,,,,,,,,6.2,,,,,,,,,3.0,,8.0,9.0,17.0,0,,18.0,,,
2015-16,6768227,25,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,26.0,11.0,36.0,1.0,3.0,2.0,,,,1.0,,,,4.0,7.0,,,,,,,,3.0,2.0,,90.0,,,,,,,,,7.1,,,,,1.0,2.0,1.0,,4.0,,29.0,12.0,40.0,0,3.0,64.0,,1.0,
2015-16,6768227,25,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,,4.0,7.0,11.0,2.0,3.0,3.0,,,,2.0,,,,5.0,11.0,,,1.0,,,,,1.0,,,90.0,1.0,2.0,,,,,,,7.2,,,,,5.0,,4.0,,2.0,,10.0,9.0,15.0,1,8.0,47.0,,,
2015-16,6768227,25,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,,11.0,11.0,,,5.0,,,,,,,,,1.0,,,,,,,,,,,59.0,,,,,,,,,6.9,,,1.0,,9.0,1.0,,,5.0,,6.0,13.0,19.0,1,,31.0,1.0,,1.0
2015-16,6768227,25,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768243,26,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,1.0,,11.0,11.0,,2.0,,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,38.0,,,,,,,,,6.6,,,1.0,,1.0,,,,1.0,,,11.0,11.0,1,,14.0,,,
2015-16,6768243,26,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,9.0,20.0,29.0,1.0,3.0,8.0,,,,,,,,4.0,4.0,,,3.0,,,,,2.0,,,90.0,,2.0,,,,,,,6.6,,,,,5.0,,,,4.0,,13.0,20.0,33.0,0,,43.0,,1.0,
2015-16,6768243,26,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,7.0,25.0,18.0,42.0,1.0,,7.0,1.0,,,,,,,1.0,7.0,,,,1.0,,,,1.0,2.0,,90.0,,1.0,,,,,,,8.1,,,,,1.0,,2.0,,8.0,,29.0,25.0,52.0,0,7.0,78.0,1.0,,
2015-16,6768243,26,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,,5.0,14.0,19.0,,2.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,6.6,,,1.0,,4.0,,,,4.0,,10.0,16.0,26.0,2,,36.0,,,
2015-16,6768243,26,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,17.0,18.0,35.0,,,7.0,,,,1.0,,,2.0,3.0,6.0,,,,,,,,2.0,,,52.0,,,,,,,,,7.0,,,1.0,,2.0,1.0,1.0,,1.0,,20.0,20.0,39.0,1,5.0,58.0,,,1.0
2015-16,6768255,27,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,,6.0,15.0,21.0,,6.0,3.0,,,,,,,,,8.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,,7.0,,,,,10.0,,,,,1.0,8.0,20.0,28.0,0,1.0,41.0,,1.0,
2015-16,6768255,27,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,37.0,22.0,58.0,1.0,1.0,6.0,,,,2.0,,,,4.0,1.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,6.5,,,1.0,,4.0,,5.0,,2.0,,45.0,24.0,64.0,1,,81.0,,,
2015-16,6768255,27,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,,3.0,27.0,30.0,3.0,8.0,5.0,,,,,,,,5.0,10.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,,,,,,,,7.6,,,,,8.0,,,,2.0,,6.0,30.0,36.0,1,1.0,53.0,,2.0,
2015-16,6768255,27,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,,12.0,9.0,21.0,2.0,,,,,,1.0,,,,4.0,2.0,1.0,,1.0,,,,,,,,45.0,,,,,,,,,5.9,,,,,2.0,,1.0,,,,14.0,11.0,24.0,0,2.0,35.0,1.0,,
2015-16,6768260,28,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,,2.0,17.0,19.0,,,3.0,,,,,,,,,4.0,,,,,,,,1.0,,,90.0,,,,,,,,,6.9,,,,,6.0,,,,2.0,,3.0,21.0,24.0,0,2.0,37.0,,2.0,
2015-16,6768260,28,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,27.0,21.0,47.0,,2.0,9.0,,,,,,,,1.0,5.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,7.1,,,,,4.0,,2.0,,7.0,,33.0,25.0,56.0,0,1.0,80.0,1.0,2.0,
2015-16,6768260,28,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,5.0,7.0,21.0,28.0,2.0,1.0,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,6.9,,,,,4.0,,,,9.0,,10.0,23.0,33.0,0,1.0,49.0,1.0,1.0,
2015-16,6768260,28,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,4.0,3.0,7.0,,,,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,21.0,,,,,,,,,6.9,,,,,4.0,,,,,,6.0,3.0,9.0,0,2.0,18.0,,,
2015-16,6768275,29,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,3.0,23.0,26.0,2.0,4.0,5.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,1.0,,,90.0,1.0,2.0,,,,,,,7.3,,,1.0,,5.0,,,,3.0,,5.0,25.0,30.0,2,2.0,44.0,2.0,,
2015-16,6768275,29,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,4.0,16.0,13.0,28.0,,2.0,4.0,,,,3.0,,,,3.0,5.0,,,,,,,,3.0,3.0,,90.0,,,,,,,,,7.0,,,,,3.0,,3.0,,5.0,,21.0,16.0,34.0,0,3.0,61.0,,,
2015-16,6768275,29,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,4.0,18.0,22.0,3.0,1.0,1.0,,,,1.0,,,1.0,5.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.4,,,,,1.0,2.0,,,6.0,,8.0,22.0,30.0,0,,38.0,,,2.0
2015-16,6768275,29,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,False,,,2.0,12.0,13.0,25.0,1.0,,2.0,,,,2.0,,,1.0,6.0,,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,,6.1,,,1.0,,4.0,1.0,4.0,,4.0,,20.0,14.0,30.0,2,,54.0,2.0,,
2015-16,6768275,29,8,Chelsea,Home,330485,163793,Matt Miazga,matt-miazga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768275,29,8,Chelsea,Home,791984,180732,Jake Clarke-Salter,jake-clarke-salter,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030781,30,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,2.0,15.0,17.0,1.0,4.0,1.0,,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,4.0,,,,,,,7.3,,,1.0,,5.0,,,,4.0,,3.0,17.0,20.0,1,,30.0,,,
2015-16,7030781,30,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,21.0,9.0,30.0,2.0,3.0,5.0,,,,,,,,4.0,7.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,,,7.2,,,,,2.0,,,,2.0,,27.0,10.0,37.0,0,4.0,60.0,,,
2015-16,7030781,30,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,3.0,22.0,12.0,34.0,,1.0,6.0,,,,,1.0,,2.0,3.0,4.0,,,,1.0,,,,3.0,2.0,,90.0,,3.0,,,,,,,8.0,,,,,2.0,1.0,,,6.0,1.0,26.0,17.0,43.0,0,2.0,69.0,,1.0,
2015-16,7030781,30,8,Chelsea,Away,788255,194794,Fikayo Tomori,fikayo-tomori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768289,31,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,2.0,9.0,40.0,49.0,,3.0,4.0,,,,,,,,1.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,6.8,,,1.0,,3.0,,,,3.0,,12.0,43.0,55.0,1,2.0,63.0,,,
2015-16,6768289,31,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,4.0,42.0,46.0,3.0,6.0,3.0,,,,,,,,4.0,10.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,7.0,,,1.0,,4.0,,,,4.0,,14.0,42.0,56.0,1,3.0,68.0,,1.0,
2015-16,6768289,31,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,21.0,22.0,43.0,2.0,3.0,13.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,6.4,,,,,4.0,2.0,3.0,,4.0,,30.0,25.0,52.0,0,1.0,80.0,5.0,,1.0
2015-16,6768289,31,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,,17.0,10.0,26.0,,1.0,4.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,6.6,,,1.0,,1.0,,4.0,,3.0,,25.0,12.0,33.0,1,1.0,56.0,2.0,,
2015-16,6768289,31,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768301,32,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,22.0,24.0,46.0,4.0,2.0,7.0,,,,1.0,,,1.0,8.0,4.0,,,1.0,1.0,,,,3.0,1.0,,90.0,,2.0,,,,,,,7.7,,,,,6.0,1.0,,,6.0,,27.0,27.0,54.0,0,2.0,89.0,1.0,,
2015-16,6768301,32,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,4.0,10.0,29.0,39.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,,7.2,,,,,1.0,,,,6.0,,11.0,33.0,44.0,1,,47.0,,,
2015-16,6768301,32,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,,19.0,21.0,40.0,1.0,,3.0,,,,5.0,,,2.0,10.0,6.0,,1.0,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,,6.6,,,1.0,,1.0,1.0,1.0,,,1.0,21.0,21.0,41.0,2,5.0,65.0,1.0,1.0,
2015-16,6768301,32,8,Chelsea,Away,330485,163793,Matt Miazga,matt-miazga,D,False,,,2.0,16.0,25.0,41.0,7.0,5.0,2.0,,,,1.0,,,,8.0,9.0,,,,,,,,1.0,,,90.0,,,,,,,,,7.1,,,,,7.0,,,,10.0,,26.0,28.0,54.0,0,3.0,68.0,,1.0,
2015-16,6768301,32,8,Chelsea,Away,791984,180732,Jake Clarke-Salter,jake-clarke-salter,D,True,,,,3.0,3.0,6.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,16.0,,,,,,,,,6.8,,,,,,,,,,,3.0,3.0,6.0,0,2.0,8.0,,,
2015-16,6768309,33,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,2.0,26.0,19.0,44.0,1.0,1.0,4.0,,,,,,,,4.0,3.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,,6.7,,,,,3.0,,4.0,,6.0,,35.0,23.0,54.0,0,1.0,77.0,1.0,1.0,
