season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437771,5,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,1.0,10.0,6.0,16.0,2.0,,7.0,1.0,,,1.0,,,2.0,8.0,3.0,,,1.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,,8.0,,7.4,,,,2.0,3.0,2.0,,1.0,,13.0,7.0,18.0,1,2.0,36.0,,,1.0,
2017-18,7437771,5,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,4.0,5.0,15.0,20.0,4.0,5.0,4.0,,1.0,,,,,,4.0,6.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,,,8.0,,7.4,,,1.0,6.0,,,,9.0,,10.0,18.0,28.0,2,1.0,38.0,,,,
2017-18,7437771,5,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,1.0,,1.0,10.0,16.0,25.0,1.0,4.0,3.0,,,,,,,1.0,4.0,6.0,,,2.0,,,,,,1.0,,69.0,,,,,,,,,8.0,,6.8,,,,2.0,,2.0,,1.0,,15.0,18.0,31.0,0,2.0,42.0,,,,
2017-18,7437771,5,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437771,5,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,2.0,,2.0,3.0,,,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,12.0,,,,,,,,,2.0,,6.6,,,,,,,,,1.0,3.0,,3.0,0,,5.0,1.0,1.0,,
2017-18,7437771,5,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,1.0,7.0,8.0,15.0,4.0,4.0,3.0,1.0,,,,,,,4.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,16.0,,7.4,,,,5.0,2.0,,,5.0,,11.0,13.0,24.0,0,2.0,50.0,1.0,,2.0,
2017-18,7437771,5,4,Newcastle_United,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437771,5,4,Newcastle_United,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,8.0,7.0,15.0,1.0,1.0,3.0,,,,1.0,,,1.0,5.0,5.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,11.0,,6.6,,,1.0,4.0,,3.0,,4.0,,15.0,8.0,20.0,1,3.0,47.0,,1.0,,
2017-18,7437771,5,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,1.0,7.0,3.0,10.0,1.0,,4.0,,,1.0,2.0,,,5.0,11.0,12.0,,,2.0,,,,,2.0,1.0,,86.0,,,,,,,,,17.0,,6.8,,,,,3.0,1.0,,3.0,1.0,15.0,3.0,17.0,1,7.0,44.0,3.0,3.0,2.0,
2017-18,7437771,5,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437771,5,4,Newcastle_United,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,2.0,15.0,18.0,33.0,1.0,1.0,9.0,,,1.0,3.0,,,,6.0,8.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,12.0,,7.1,,,,5.0,1.0,,,5.0,,22.0,21.0,43.0,1,4.0,63.0,2.0,2.0,1.0,
2017-18,7437789,6,4,Newcastle_United,Away,13193,27462,Jesús Gámez,jesus-gamez,D,True,,,,6.0,1.0,7.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,7.0,,,,,,,,,2.0,,7.0,,,1.0,,1.0,1.0,,1.0,,8.0,1.0,8.0,1,1.0,13.0,,,1.0,1.0
2017-18,7437789,6,4,Newcastle_United,Away,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437789,6,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,2.0,3.0,2.0,8.0,10.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,14.0,,6.7,1.0,2.0,,2.0,,,2.0,16.0,,14.0,9.0,23.0,0,,34.0,,,,
2017-18,7437789,6,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,8.0,7.0,15.0,1.0,,2.0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,22.0,,,,,,,,,6.0,,6.7,,,1.0,,,2.0,,2.0,,14.0,7.0,19.0,2,,24.0,,,,
2017-18,7437789,6,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,3.0,,2.0,29.0,12.0,38.0,6.0,2.0,5.0,1.0,,1.0,1.0,,,1.0,8.0,4.0,,,,,,,,1.0,3.0,,90.0,1.0,,,,,,,,16.0,,7.4,,,1.0,4.0,,8.0,,5.0,,41.0,14.0,47.0,3,,71.0,1.0,2.0,,
2017-18,7437789,6,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,3.0,15.0,30.0,45.0,1.0,3.0,4.0,,,1.0,,,,,2.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,8.0,,7.0,,,,6.0,1.0,,,6.0,,20.0,33.0,53.0,1,1.0,67.0,,1.0,1.0,1.0
2017-18,7437789,6,4,Newcastle_United,Away,69418,61316,Joselu,joselu,F,False,,,,6.0,1.0,7.0,5.0,1.0,,,2.0,,1.0,,,1.0,9.0,3.0,,,2.0,,,,,,,,71.0,,,,,,,,,4.0,,6.1,,,2.0,,,,,,,8.0,1.0,9.0,2,1.0,19.0,1.0,1.0,,1.0
2017-18,7437789,6,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437789,6,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,,,1.0,17.0,5.0,22.0,2.0,1.0,3.0,,,1.0,1.0,,,2.0,8.0,3.0,,,,,,,,,,,90.0,1.0,,,,,,,,13.0,,6.3,,,,,4.0,3.0,,1.0,,23.0,7.0,27.0,2,,43.0,,1.0,1.0,
2017-18,7437789,6,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,14.0,28.0,42.0,2.0,4.0,3.0,,,,,,,1.0,5.0,5.0,,,3.0,,,,,1.0,,,90.0,1.0,,,,,,,,12.0,,6.7,,,,7.0,,,,3.0,,22.0,31.0,53.0,1,1.0,66.0,,,,
2017-18,7437789,6,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,1.0,16.0,13.0,29.0,2.0,1.0,2.0,,,,1.0,,,1.0,4.0,4.0,,,,,,,,2.0,,,68.0,,1.0,,,,,,,12.0,,6.9,,,,,,1.0,,3.0,,22.0,16.0,37.0,0,3.0,48.0,2.0,,,2.0
2017-18,7437789,6,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437789,6,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,,,,,,,,,,6.7,,,,,,,,,,1.0,,1.0,1,,2.0,,,,
2017-18,7437789,6,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,,10.0,11.0,21.0,2.0,3.0,3.0,,,,1.0,,,,4.0,6.0,,,,,,,,1.0,1.0,,83.0,,,,,,,,,8.0,,6.7,,,,5.0,3.0,1.0,,1.0,,16.0,12.0,27.0,0,1.0,44.0,,,2.0,1.0
2017-18,7437789,6,4,Newcastle_United,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,,21.0,15.0,36.0,3.0,5.0,4.0,,,,1.0,,,1.0,8.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,21.0,,6.2,,,,3.0,2.0,3.0,,2.0,,30.0,20.0,47.0,0,,83.0,1.0,,,
2017-18,7437789,6,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,25.0,7.0,32.0,2.0,,4.0,,,,,,,2.0,4.0,4.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,15.0,,6.9,,,2.0,1.0,2.0,,,,,31.0,9.0,40.0,2,1.0,57.0,3.0,1.0,2.0,
2017-18,7437789,6,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437789,6,4,Newcastle_United,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,3.0,33.0,27.0,60.0,7.0,1.0,7.0,,,1.0,,,,,8.0,10.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,11.0,,7.8,,,,1.0,5.0,1.0,,4.0,,39.0,29.0,67.0,2,5.0,87.0,2.0,,4.0,4.0
2017-18,7437776,7,4,Newcastle_United,Home,13193,27462,Jesús Gámez,jesus-gamez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437776,7,4,Newcastle_United,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,1,,2.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,2.0,9.0,7.0,8.0,15.0,,,8.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,19.0,1.0,6.6,1.0,1.0,,1.0,,,2.0,28.0,,25.0,9.0,34.0,0,,42.0,,1.0,,
2017-18,7437776,7,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,5.0,14.0,14.0,28.0,,2.0,5.0,,,2.0,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,,13.0,,7.1,,,,2.0,,1.0,,9.0,,22.0,17.0,38.0,3,,49.0,1.0,,,
2017-18,7437776,7,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,,,2.0,8.0,16.0,24.0,1.0,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,,15.0,,6.6,,,,4.0,,6.0,,3.0,,21.0,16.0,31.0,1,1.0,49.0,2.0,,,
2017-18,7437776,7,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,3.0,5.0,14.0,19.0,2.0,1.0,3.0,,,,1.0,,,,3.0,2.0,,1.0,,,,,,1.0,,,90.0,,,,,,,,,8.0,,6.6,,,,9.0,,,,7.0,,12.0,15.0,27.0,0,1.0,38.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,69418,61316,Joselu,joselu,F,False,,,2.0,7.0,2.0,9.0,8.0,4.0,1.0,,,,2.0,,,2.0,14.0,6.0,,,2.0,,1.0,,,,,,79.0,1.0,1.0,,,,,,,15.0,,7.1,,,,1.0,,,,3.0,,17.0,4.0,21.0,1,2.0,29.0,1.0,,,
2017-18,7437776,7,4,Newcastle_United,Home,88528,77359,Florian Lejeune,florian-lejeune,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437776,7,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437776,7,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,,12.0,2.0,14.0,3.0,,4.0,,,,1.0,,,1.0,7.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,6.3,,,,2.0,2.0,,,,,14.0,4.0,18.0,0,,29.0,,1.0,1.0,
2017-18,7437776,7,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,1.0,14.0,15.0,,1.0,6.0,,,,,,,,,1.0,,,,,,,,2.0,,,90.0,1.0,2.0,,,,,,,10.0,,7.1,,,,7.0,,,,6.0,,5.0,20.0,25.0,1,,37.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,,1.0,,1.0,1.0,3.0,,,,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,16.0,,,,,,,,,2.0,,6.6,,,,1.0,,,,1.0,,3.0,,3.0,0,1.0,8.0,,1.0,,
2017-18,7437776,7,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,1.0,4.0,7.0,11.0,1.0,2.0,4.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,,13.0,,6.5,,,,1.0,,,,4.0,,9.0,9.0,18.0,0,1.0,36.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,1.0,1.0,,1.0,2.0,,,,,,,2.0,4.0,1.0,,,2.0,,,,,,,,11.0,,,,,,,,,3.0,,6.3,,,,,,,,,1.0,1.0,1.0,2.0,0,,5.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,6.0,15.0,21.0,,,7.0,,,,,,,,1.0,2.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,5.0,,7.0,,,,7.0,,1.0,,2.0,,8.0,16.0,23.0,0,2.0,47.0,,,,
2017-18,7437776,7,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,9.0,6.0,15.0,3.0,1.0,1.0,,,,,,,3.0,7.0,5.0,,,1.0,,,,,,,,89.0,,,,,,,,,13.0,,6.3,,,1.0,,1.0,1.0,,,,13.0,6.0,18.0,1,1.0,36.0,6.0,2.0,1.0,
2017-18,7437776,7,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437776,7,4,Newcastle_United,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,12.0,11.0,23.0,1.0,2.0,9.0,,,,4.0,,,5.0,12.0,9.0,,,1.0,,,,,3.0,2.0,,74.0,,2.0,,,,,,,23.0,,6.7,,,,,2.0,,,1.0,,24.0,13.0,37.0,0,5.0,63.0,3.0,1.0,1.0,
2017-18,7437761,8,4,Newcastle_United,Away,13193,27462,Jesús Gámez,jesus-gamez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437761,8,4,Newcastle_United,Away,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437761,8,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,,11.0,7.0,7.0,14.0,1.0,,9.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,90.0,,,,,1.0,,,,15.0,1.0,6.1,,,,3.0,,,,26.0,,19.0,10.0,29.0,0,,36.0,,,,
2017-18,7437761,8,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,3.0,19.0,21.0,39.0,,,9.0,,,1.0,,,,2.0,2.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,22.0,,6.8,,,,2.0,1.0,6.0,,10.0,,38.0,21.0,53.0,1,1.0,71.0,,1.0,1.0,
2017-18,7437761,8,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,1.0,,,14.0,4.0,17.0,5.0,1.0,7.0,,,2.0,4.0,,,,9.0,4.0,,,,,,,,2.0,3.0,,90.0,,,,,,,,,20.0,,6.9,,,2.0,4.0,,10.0,,2.0,,30.0,7.0,27.0,4,2.0,55.0,1.0,1.0,,
2017-18,7437761,8,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437761,8,4,Newcastle_United,Away,69418,61316,Joselu,joselu,F,False,,,,6.0,5.0,11.0,4.0,3.0,2.0,,,,2.0,,,,7.0,5.0,,,1.0,,,,1.0,,2.0,,68.0,,,,,,,,,5.0,,7.0,,,2.0,,1.0,,,,,7.0,7.0,14.0,2,1.0,22.0,2.0,,1.0,
2017-18,7437761,8,4,Newcastle_United,Away,88528,77359,Florian Lejeune,florian-lejeune,D,False,,,2.0,8.0,21.0,29.0,4.0,3.0,3.0,,,,,,,,5.0,5.0,,,1.0,,,,,,,,90.0,2.0,1.0,,1.0,,,,,4.0,,6.5,,,1.0,8.0,,,,4.0,,10.0,23.0,33.0,3,,49.0,,2.0,,
2017-18,7437761,8,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437761,8,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,,,,7.0,11.0,18.0,1.0,1.0,5.0,,,1.0,,,,3.0,4.0,4.0,,,,,,,,,1.0,,82.0,,,,,,,,,12.0,,6.6,,,3.0,1.0,1.0,3.0,,1.0,,13.0,12.0,22.0,4,1.0,40.0,1.0,1.0,1.0,
2017-18,7437761,8,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,4.0,16.0,20.0,1.0,1.0,3.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,,5.0,,6.5,,,,10.0,,,,2.0,,7.0,18.0,25.0,0,,39.0,,1.0,,
2017-18,7437761,8,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,14.0,11.0,25.0,4.0,5.0,2.0,,,,1.0,,,,8.0,7.0,,,3.0,,1.0,,,,1.0,,90.0,1.0,2.0,,,,,,,5.0,,7.3,,,,1.0,,1.0,,,,17.0,12.0,28.0,1,2.0,37.0,1.0,,,
2017-18,7437761,8,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,14.0,10.0,24.0,1.0,1.0,4.0,,,,2.0,,,,3.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,,,18.0,,6.5,,,,3.0,2.0,,,4.0,,27.0,11.0,38.0,0,2.0,59.0,2.0,1.0,2.0,
2017-18,7437761,8,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,3.0,3.0,6.0,2.0,1.0,,,,1.0,,,,1.0,3.0,2.0,,,,,,,,,1.0,,22.0,,,,,,,,,3.0,,6.6,,,,,,1.0,,,,5.0,3.0,7.0,1,,11.0,,1.0,,
2017-18,7437761,8,4,Newcastle_United,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,1.0,,1.0,14.0,15.0,28.0,1.0,2.0,9.0,,,,,,,,4.0,8.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,,12.0,,7.0,,,,6.0,3.0,3.0,,3.0,,22.0,15.0,34.0,0,2.0,58.0,,1.0,3.0,
2017-18,7437761,8,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,5.0,5.0,10.0,4.0,,2.0,,,,2.0,,,3.0,11.0,2.0,,,3.0,,1.0,,,2.0,,,63.0,2.0,,,,,,,,10.0,,6.8,,,,,1.0,2.0,,,,11.0,5.0,14.0,2,1.0,28.0,1.0,,1.0,
2017-18,7437761,8,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,8.0,,,,,,,,,3.0,,6.2,,,,,2.0,,,1.0,,,1.0,1.0,1,,5.0,1.0,,,
2017-18,7437761,8,4,Newcastle_United,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,1.0,12.0,6.0,18.0,,,3.0,,,,,,,,,4.0,,,,,,,,,,,27.0,,,,,,,,,6.0,,6.9,,,,1.0,,,,3.0,,16.0,6.0,22.0,0,2.0,29.0,2.0,2.0,,
2017-18,7437847,9,4,Newcastle_United,Home,13193,27462,Jesús Gámez,jesus-gamez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437847,9,4,Newcastle_United,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,6.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,,,,,,,,,1.0,,24.0,1.0,,,,,,,,3.0,,6.8,,,,,2.0,,,,,7.0,1.0,8.0,1,,15.0,,1.0,1.0,
2017-18,7437847,9,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,2.0,11.0,8.0,19.0,27.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,6.0,,7.1,,,,1.0,,,2.0,17.0,,13.0,20.0,33.0,0,,38.0,,,,
2017-18,7437847,9,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,8.0,24.0,21.0,45.0,,,9.0,,,1.0,1.0,,,1.0,4.0,6.0,,,2.0,,,,,,,,90.0,1.0,1.0,,,,,,,20.0,,7.2,,,,1.0,1.0,1.0,,15.0,,39.0,23.0,61.0,2,3.0,81.0,2.0,2.0,1.0,
2017-18,7437847,9,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,1.0,,,16.0,14.0,29.0,2.0,,8.0,,,1.0,4.0,,,1.0,10.0,2.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,21.0,,6.0,,,,1.0,1.0,7.0,,3.0,,33.0,15.0,41.0,1,,56.0,1.0,2.0,,
2017-18,7437847,9,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437847,9,4,Newcastle_United,Home,69418,61316,Joselu,joselu,F,False,,,,5.0,5.0,10.0,4.0,2.0,1.0,,,,1.0,,,,7.0,2.0,,,2.0,,,,,1.0,1.0,,78.0,,,,,,,,,11.0,,6.5,,,,4.0,,1.0,,,,10.0,7.0,16.0,0,,27.0,4.0,,,
2017-18,7437847,9,4,Newcastle_United,Home,88528,77359,Florian Lejeune,florian-lejeune,D,False,,,6.0,11.0,35.0,46.0,3.0,3.0,7.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,10.0,,6.8,,,,5.0,,1.0,,12.0,,17.0,39.0,55.0,0,1.0,63.0,,,,
2017-18,7437847,9,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437847,9,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,2.0,10.0,10.0,20.0,3.0,,3.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,,2.0,,90.0,,1.0,,,,,,,12.0,,7.4,,,1.0,1.0,3.0,3.0,,2.0,,16.0,11.0,24.0,2,2.0,49.0,3.0,1.0,2.0,
2017-18,7437847,9,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,5.0,13.0,28.0,41.0,2.0,3.0,4.0,,,,,,,,2.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,5.0,,7.3,,,,4.0,,,,9.0,,18.0,28.0,46.0,0,1.0,57.0,,,,
2017-18,7437847,9,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,2.0,8.0,15.0,23.0,2.0,3.0,2.0,,,,1.0,,,,3.0,6.0,,,,,,,,,,,56.0,,,,,,,,,7.0,,7.0,,,,3.0,,,,3.0,,12.0,18.0,30.0,0,3.0,37.0,,,,
2017-18,7437847,9,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,2.0,,2.0,1.0,3.0,1.0,,,,,,,,3.0,4.0,,,1.0,,,,,,,,12.0,,,,,,,,,5.0,,6.6,,,,2.0,1.0,,,,,5.0,,5.0,0,,11.0,1.0,1.0,,
2017-18,7437847,9,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,3.0,18.0,24.0,42.0,1.0,3.0,5.0,,,,,,,3.0,8.0,6.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,14.0,,6.8,,,,4.0,2.0,2.0,,5.0,,24.0,25.0,47.0,0,2.0,75.0,1.0,,1.0,
2017-18,7437847,9,4,Newcastle_United,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,,26.0,15.0,41.0,1.0,1.0,5.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,,17.0,,7.1,,,,4.0,,2.0,,3.0,,37.0,18.0,53.0,0,2.0,79.0,1.0,3.0,,
2017-18,7437847,9,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,6.0,,6.0,3.0,1.0,3.0,,,,1.0,,,3.0,8.0,4.0,,,,,,,,1.0,1.0,,66.0,,,,,,,,,9.0,,6.3,,,,,1.0,,,,,7.0,1.0,8.0,0,1.0,21.0,3.0,2.0,,
2017-18,7437847,9,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
