season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352551,4,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,26.0,22.0,48.0,,,3.0,,,,1.0,,,1.0,3.0,8.0,,,0.200916,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,7.0,,7.1,,,,,1.0,1.0,,2.0,,29.0,24.0,52.0,0,3.0,65.0,1.0,4.0,1.0,2.0
2023-24,11352551,4,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,1.0,,,11.0,7.0,17.0,,,1.0,,,,1.0,,,1.0,2.0,2.0,,,0.103693,0.0,0.0,,,,,,,,2.0,,58.0,,,,,,,,,7.0,,6.8,,,,2.0,1.0,2.0,,,,14.0,9.0,21.0,0,,30.0,1.0,1.0,1.0,
2023-24,11352551,4,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,1.0,11.0,16.0,27.0,,1.0,3.0,,,,1.0,,,,2.0,6.0,,,0.0360339,0.1955,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,4.0,,7.0,,,1.0,1.0,1.0,1.0,,1.0,,14.0,16.0,29.0,1,3.0,39.0,1.0,1.0,1.0,1.0
2023-24,11352551,4,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352551,4,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,5.0,2.0,7.0,,,1.0,,,,,,,1.0,1.0,1.0,,,0.0812974,0.0,0.0,,,,,,,,1.0,,32.0,,,,,,,,,2.0,,6.4,,,,,,,,,,5.0,2.0,7.0,0,,12.0,1.0,1.0,,
2023-24,11352551,4,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,3.0,37.0,27.0,61.0,2.0,5.0,6.0,,,,1.0,,,1.0,4.0,7.0,,,0.195224,0.0135,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,,,27.0,,7.7,,,1.0,2.0,1.0,12.0,,6.0,,54.0,33.0,75.0,1,1.0,106.0,2.0,,1.0,1.0
2023-24,11352615,5,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,23.0,16.0,39.0,,2.0,3.0,,,,,,,1.0,2.0,5.0,,,0.0178466,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,,17.0,,7.3,,,,4.0,1.0,2.0,,2.0,,31.0,19.0,48.0,0,2.0,82.0,,1.0,,1.0
2023-24,11352615,5,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,3.0,14.0,26.0,40.0,3.0,5.0,9.0,,,1.0,1.0,,,,7.0,7.0,,,0.00462242,0.0162,0.0,2.0,,,,,,1.0,,,90.0,,2.0,,,,,,,14.0,,7.1,,,,4.0,1.0,1.0,,10.0,,22.0,31.0,52.0,1,1.0,67.0,,2.0,,1.0
2023-24,11352615,5,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,11.0,5.0,16.0,4.0,1.0,2.0,,,,,,,7.0,13.0,5.0,,,0.0775687,0.9964,0.997,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,,24.0,,7.2,,,2.0,1.0,4.0,,,,,21.0,6.0,27.0,3,,49.0,5.0,1.0,3.0,
2023-24,11352615,5,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,4.0,4.0,9.0,13.0,,1.0,9.0,,,,,,1.0,,,2.0,,,0.00284109,0.0,0.0,,,,0.6304,1.0,,,,,90.0,,,,,,,,,9.0,,7.1,2.0,2.0,,,,,1.0,13.0,,12.0,10.0,22.0,0,,32.0,,1.0,,
2023-24,11352615,5,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,2.0,1.0,3.0,,1.0,2.0,,,,1.0,,,,2.0,1.0,,,0.00248367,0.0,0.0,,,,,,,,,,17.0,,,,,,,,,1.0,,6.4,,,,1.0,1.0,,,,,2.0,1.0,3.0,0,,6.0,,,,
2023-24,11352615,5,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,18.0,2.0,20.0,1.0,1.0,2.0,,,1.0,1.0,,,3.0,6.0,8.0,,,0.0255582,0.0602,0.0,,,,,,,1.0,,,83.0,,,,,,,,,14.0,,7.0,,,1.0,,4.0,4.0,,1.0,,27.0,3.0,26.0,2,1.0,46.0,,3.0,3.0,
2023-24,11352615,5,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,3.0,22.0,11.0,32.0,2.0,,5.0,,,,,,,2.0,5.0,2.0,,,0.158725,0.0,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,,12.0,,6.9,,,,1.0,,2.0,,6.0,,28.0,14.0,40.0,0,2.0,52.0,1.0,,,2.0
2023-24,11352615,5,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,34.0,16.0,50.0,2.0,1.0,6.0,,1.0,,5.0,,,1.0,13.0,4.0,,,0.0570145,0.2721,0.0329,2.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,14.0,,6.4,,,,,5.0,1.0,,5.0,,41.0,18.0,58.0,1,,75.0,1.0,1.0,2.0,
2023-24,11352615,5,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,16.0,25.0,41.0,3.0,3.0,5.0,1.0,,,,,,,3.0,4.0,,,0.00798204,0.0791,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,,,5.0,,7.7,,,1.0,4.0,,,,2.0,,18.0,28.0,46.0,1,1.0,55.0,,,,
2023-24,11352615,5,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,21.0,3.0,23.0,1.0,,4.0,,,,1.0,,,3.0,8.0,6.0,,,0.127862,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,1.0,14.0,,7.1,,,,1.0,4.0,3.0,,,,27.0,5.0,29.0,0,2.0,48.0,1.0,2.0,2.0,2.0
2023-24,11352615,5,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,,,,19.0,6.0,25.0,2.0,3.0,4.0,,,,,,,1.0,5.0,9.0,,,0.0508752,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,18.0,,7.1,,,,1.0,4.0,1.0,,1.0,,28.0,11.0,38.0,0,2.0,54.0,2.0,1.0,3.0,2.0
2023-24,11352615,5,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,5.0,27.0,25.0,49.0,,2.0,6.0,2.0,,,,,,1.0,2.0,5.0,,,0.685021,0.0,0.0,1.0,3.0,,,,,,5.0,,70.0,,1.0,,,,,,,15.0,,9.2,,,,,1.0,6.0,,9.0,,38.0,27.0,59.0,0,2.0,77.0,1.0,,1.0,2.0
2023-24,11352636,6,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,1.0,,,17.0,28.0,44.0,,2.0,6.0,,,1.0,1.0,,,1.0,3.0,5.0,,,0.0478563,0.3538,0.3856,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,,14.0,,7.9,,,,4.0,1.0,4.0,,4.0,,24.0,32.0,52.0,2,2.0,78.0,,,1.0,2.0
2023-24,11352636,6,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,8.0,16.0,45.0,61.0,3.0,,4.0,,,,,,,,4.0,4.0,,,0.0146665,0.02,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,7.5,,,1.0,,2.0,,,11.0,,20.0,49.0,69.0,1,1.0,79.0,,1.0,2.0,1.0
2023-24,11352636,6,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,,6.0,,,1.0,,2.0,,,,,2.0,4.0,,,,0.00831434,1.1651,1.5445,1.0,,1.0,,,,,,,70.0,5.0,,,,,,,,10.0,,6.9,,,,,1.0,,,,,11.0,1.0,12.0,5,,26.0,1.0,,,
2023-24,11352636,6,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,3.0,2.0,15.0,17.0,,,9.0,,,,,,,,,,,,0.00023962,0.0,0.0,,,,0.2117,,,,,,90.0,,,,,,,,,4.0,1.0,7.0,,1.0,,2.0,,,,7.0,,4.0,17.0,21.0,0,,30.0,,,,
2023-24,11352636,6,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,17.0,7.0,24.0,,,4.0,,,1.0,1.0,,,1.0,4.0,3.0,,,0.0255238,0.375,0.8482,2.0,,1.0,,,,1.0,,,70.0,1.0,,,,,,,,7.0,,7.5,,,1.0,,1.0,,,1.0,1.0,21.0,8.0,29.0,3,2.0,45.0,1.0,,1.0,
2023-24,11352636,6,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,True,,,,5.0,2.0,7.0,,,1.0,,,,,,,1.0,1.0,2.0,,,0.0173303,0.6043,0.9309,,,1.0,,,,,,,20.0,1.0,,,,,,,,3.0,,7.4,,,,,1.0,,,,,5.0,3.0,8.0,1,1.0,14.0,1.0,,1.0,
2023-24,11352636,6,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,3.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,0.00417997,0.0,0.0,,,,,,,,,,12.0,,,,,,,,,,,6.5,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2023-24,11352636,6,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,3.0,24.0,26.0,50.0,1.0,,5.0,,,1.0,2.0,,,1.0,5.0,3.0,,,0.0417187,0.3033,0.4839,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,,13.0,,7.6,,,,1.0,,,,3.0,,34.0,27.0,61.0,2,,76.0,1.0,3.0,,
2023-24,11352636,6,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,3.0,30.0,31.0,61.0,,2.0,8.0,1.0,,,,,,,,8.0,,,0.266545,0.2895,0.8554,,1.0,1.0,,,,1.0,4.0,,81.0,1.0,,,,,,,,13.0,,9.4,,,,,2.0,1.0,,3.0,,38.0,34.0,71.0,1,2.0,85.0,2.0,2.0,2.0,2.0
2023-24,11352636,6,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,2.0,,,9.0,23.0,30.0,,,1.0,,,,,,,,,1.0,,,0.223712,0.0,0.0,,,,,,,,2.0,,20.0,,,,,,,,,3.0,,7.0,,,,,,3.0,,1.0,,12.0,23.0,32.0,0,1.0,36.0,,,,1.0
2023-24,11352636,6,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,16.0,71.0,87.0,,3.0,9.0,,,,,,,,,3.0,,,0.00554487,0.0475,0.2279,,,1.0,,,,1.0,,,90.0,1.0,,,,,,,,3.0,,7.9,,,,2.0,,,,2.0,,18.0,72.0,90.0,1,,95.0,,,,
2023-24,11352636,6,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,3.0,21.0,4.0,25.0,1.0,1.0,6.0,3.0,1.0,,3.0,,,2.0,6.0,8.0,,,0.433576,0.6676,1.3471,,1.0,1.0,,,,1.0,3.0,,78.0,3.0,,,,,,,,19.0,,9.4,,,1.0,,2.0,1.0,,3.0,,28.0,5.0,32.0,4,3.0,58.0,7.0,2.0,2.0,2.0
2023-24,11352636,6,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,True,,,,4.0,8.0,12.0,1.0,,1.0,,,,,,,1.0,2.0,2.0,,,0.0147823,0.0,0.0,,,,,,,,,,20.0,,,,,,,,,5.0,,6.7,,,,,,1.0,,,,7.0,8.0,14.0,0,2.0,19.0,1.0,,,1.0
2023-24,11352636,6,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,,,,33.0,11.0,44.0,2.0,1.0,2.0,1.0,,1.0,2.0,,,3.0,11.0,7.0,,,0.0934479,0.0957,0.1969,1.0,1.0,,,,,,3.0,,90.0,1.0,2.0,,,,,,,13.0,,7.6,,,,,3.0,,,,,36.0,11.0,47.0,2,3.0,73.0,4.0,3.0,,3.0
2023-24,11352636,6,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,1.0,1.0,,,2.0,,,,1.0,,,2.0,3.0,,,,0.00022564,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,3.0,,6.1,,,,,,,,,,,1.0,1.0,0,,6.0,,,,
2023-24,11352642,7,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,3.0,33.0,43.0,73.0,,1.0,4.0,2.0,,1.0,2.0,,,,3.0,9.0,,,0.623283,0.0402,,1.0,1.0,,,,,,5.0,,90.0,,,,,,,,,27.0,,8.6,,,,,,12.0,,8.0,,54.0,48.0,90.0,1,4.0,122.0,1.0,4.0,,3.0
2023-24,11352642,7,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,11.0,27.0,38.0,2.0,7.0,10.0,,1.0,,3.0,,,,5.0,8.0,,1.0,0.00452807,0.1763,,,,,,,,,,,90.0,,2.0,,,,,,,14.0,,6.9,,,1.0,1.0,,1.0,,,,20.0,30.0,49.0,1,,67.0,,1.0,,
2023-24,11352642,7,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,8.0,12.0,59.0,71.0,,3.0,11.0,,1.0,1.0,,,,,1.0,4.0,,,0.0100161,0.3314,,1.0,,,,,,,,,90.0,,,,,,,,,16.0,,7.2,,,,2.0,,,,13.0,,22.0,63.0,85.0,1,1.0,94.0,1.0,,,1.0
2023-24,11352642,7,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,12.0,56.0,68.0,1.0,3.0,6.0,,,1.0,,,,,2.0,4.0,,,0.0159348,0.082,,1.0,,,,,,,1.0,,90.0,,,,,,,,,9.0,,7.1,,,1.0,1.0,1.0,,,5.0,,17.0,60.0,77.0,2,,82.0,,,1.0,
2023-24,11352642,7,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,,1.0,1.0,18.0,19.0,,,8.0,,,,,,,,,,,,0.00167936,,,,,,0.3574,,,,,,90.0,,,,,,,,,3.0,,7.1,2.0,2.0,,,,,,3.0,,3.0,18.0,21.0,0,,28.0,,,,
2023-24,11352642,7,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,18.0,10.0,28.0,,,7.0,,,,,,,,1.0,7.0,,,0.0557071,0.063,0.4344,,,1.0,,,,1.0,,,89.0,1.0,,,,,,,,16.0,,8.0,,,,2.0,3.0,2.0,,1.0,,30.0,12.0,40.0,1,2.0,56.0,,3.0,2.0,1.0
2023-24,11352642,7,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.0002673,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352642,7,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,3.0,6.0,9.0,1.0,,1.0,,2.0,1.0,,,,,3.0,1.0,,,0.0271609,1.8301,1.561,1.0,,1.0,,,,,2.0,,89.0,4.0,,,,,,,,6.0,,6.9,,,1.0,,1.0,,,,1.0,4.0,6.0,10.0,6,,23.0,4.0,1.0,,
2023-24,11352642,7,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,2.0,18.0,13.0,30.0,1.0,1.0,7.0,1.0,,,,,,1.0,3.0,4.0,,,0.386477,0.0947,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,,10.0,,7.6,,,2.0,1.0,1.0,1.0,,6.0,,23.0,16.0,38.0,2,3.0,54.0,,,,2.0
2023-24,11352642,7,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,3.0,20.0,15.0,34.0,,1.0,12.0,1.0,,,1.0,,,2.0,4.0,9.0,,,0.248593,,,,,,,,,2.0,5.0,,90.0,,1.0,,,,,,,21.0,,8.3,,,,,3.0,1.0,,5.0,,27.0,20.0,46.0,0,5.0,72.0,4.0,1.0,2.0,4.0
2023-24,11352642,7,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,4.0,8.0,12.0,,,1.0,,,,,,,,2.0,1.0,,,0.0117721,,,1.0,,,,,,,1.0,,22.0,,,,,,,,,1.0,,6.7,,,,1.0,1.0,,,,,4.0,8.0,12.0,0,1.0,15.0,,,,1.0
2023-24,11352642,7,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,9.0,6.0,15.0,2.0,2.0,6.0,,,2.0,1.0,,,2.0,6.0,11.0,,,0.0158261,0.0548,0.04,1.0,,,,,,,,,90.0,1.0,,,,,,,1.0,13.0,,7.6,,,,,2.0,1.0,,,,15.0,8.0,22.0,3,4.0,46.0,3.0,3.0,2.0,2.0
2023-24,11352642,7,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,,11.0,6.0,16.0,,1.0,4.0,,1.0,,2.0,,,1.0,6.0,6.0,,,0.0204663,0.5026,0.0533,1.0,,,,,,,,,64.0,2.0,,,,,,,,10.0,,6.6,,,1.0,2.0,4.0,1.0,,,,12.0,8.0,19.0,3,1.0,40.0,3.0,2.0,2.0,
2023-24,11352642,7,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,8.0,40.0,52.0,88.0,,3.0,6.0,1.0,,,1.0,,,,2.0,5.0,,,0.434414,0.0,0.0,1.0,1.0,,,,,,5.0,,90.0,,,,,,,,,14.0,,8.2,,,,,,7.0,,10.0,,50.0,55.0,98.0,0,1.0,122.0,,1.0,,1.0
2023-24,11352655,8,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,1.0,,1.0,11.0,32.0,42.0,5.0,2.0,5.0,1.0,,1.0,1.0,,,1.0,7.0,2.0,,,0.186109,0.2403,0.1952,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,12.0,,7.2,,,1.0,3.0,,1.0,,2.0,,18.0,34.0,51.0,3,,78.0,1.0,,,
2023-24,11352655,8,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,12.0,48.0,60.0,6.0,2.0,6.0,,,,,,,,8.0,3.0,,,0.00485839,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,11.0,,6.5,,,,9.0,1.0,,,10.0,,18.0,52.0,70.0,0,1.0,84.0,,,,1.0
2023-24,11352655,8,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,1.0,,,,,,,,,,3.0,,,,0.0,0.0,0.0,2.0,,,,,,,,,12.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,,,0,,3.0,2.0,,,
2023-24,11352655,8,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,1.0,16.0,48.0,64.0,3.0,6.0,5.0,,,,,,,,4.0,9.0,,,0.00651858,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,,11.0,,6.5,,,,3.0,,,,6.0,,24.0,51.0,75.0,0,2.0,82.0,,1.0,,
2023-24,11352655,8,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,3.0,1.0,15.0,16.0,,,13.0,,,,1.0,,,,1.0,1.0,,,0.00011998,0.0,0.0,,,,-0.6876,3.0,,,,,90.0,,,,,,,,,6.0,2.0,6.7,1.0,1.0,,2.0,,,,9.0,,6.0,16.0,22.0,0,,39.0,,1.0,,
2023-24,11352655,8,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,29.0,7.0,36.0,,,1.0,,,,,,,,1.0,1.0,,,0.0227882,0.0156,0.0,1.0,,,,,,,,,82.0,,,,,,,,,11.0,,6.7,,,1.0,,,1.0,,,,34.0,9.0,42.0,1,,49.0,3.0,1.0,,
2023-24,11352655,8,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,3.793e-05,0.0,0.0,1.0,,,,,,,,,8.0,,,,,,,,,2.0,,6.7,,,,,,,,,,1.0,2.0,3.0,0,2.0,7.0,1.0,,,2.0
