season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436954,4,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,25.0,6.0,30.0,,,2.0,,1.0,1.0,,,2.0,4.0,10.0,,,0.390352,0.2063,,,0.0,,,,1.0,1.0,2.0,,90.0,,,,,,,,,8.0,,7.1,,,1.0,,7.0,2.0,,,,26.0,7.0,31.0,2,,59.0,2.0,5.0,5.0,
2024-25,12436954,4,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,8.0,8.0,16.0,,2.0,1.0,,,,,,2.0,4.0,10.0,,,0.0043982,,,2.0,0.0,,,,,,,,64.0,,,,,,,,,4.0,,6.7,,,,1.0,,,,1.0,,9.0,9.0,18.0,0,5.0,39.0,,3.0,,2.0
2024-25,12436954,4,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436954,4,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,,,,43.0,36.0,79.0,,2.0,4.0,1.0,,,6.0,,1.0,7.0,6.0,,,0.0295391,,,,0.0,,,,,,1.0,,90.0,,,,,,,,,11.0,,7.2,,,,2.0,2.0,4.0,,,,50.0,38.0,84.0,0,2.0,103.0,,,2.0,2.0
2024-25,12436964,5,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,3.0,17.0,28.0,45.0,,2.0,2.0,,,,2.0,,,3.0,3.0,,,0.0248387,,,1.0,0.0,,,,,1.0,1.0,,74.0,,,,,,,,,7.0,,6.5,,,,1.0,,2.0,,4.0,,22.0,30.0,50.0,0,1.0,60.0,,,,1.0
2024-25,12436964,5,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,2.0,17.0,73.0,90.0,3.0,6.0,3.0,,,,,,,4.0,8.0,,,0.00457899,0.0106,0.0086,1.0,0.0,,,,,,,,90.0,1.0,,,,,,,,6.0,,6.6,,,,4.0,,,,2.0,,19.0,74.0,93.0,1,1.0,110.0,3.0,2.0,,
2024-25,12436964,5,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,25.0,57.0,82.0,2.0,1.0,9.0,,,,1.0,,,4.0,3.0,,,0.20012,0.3977,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,8.0,,6.7,,,2.0,4.0,,,,9.0,,30.0,58.0,88.0,2,,101.0,,2.0,,
2024-25,12436964,5,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,,,16.0,16.0,,,8.0,,,,,,,,,1.0,,3.414e-05,,,,0.0,,0.1665,,,,,,90.0,,,,,,,,,4.0,,7.3,6.0,8.0,,,,,,4.0,,3.0,17.0,20.0,0,,36.0,,,,
2024-25,12436964,5,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,10.0,7.0,17.0,,,3.0,,,,,,,2.0,,,,0.103963,0.0313,,,1.0,,,,,,1.0,,45.0,,,,,,,,,9.0,,6.9,,,1.0,,2.0,2.0,,1.0,,15.0,7.0,20.0,1,,30.0,2.0,,,
2024-25,12436964,5,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,11.0,20.0,31.0,1.0,1.0,7.0,,,1.0,,,2.0,5.0,6.0,,,0.0183087,0.0982,,1.0,0.0,,,,,,2.0,,74.0,,,,,,,,,8.0,,6.7,,,1.0,1.0,1.0,,,2.0,,15.0,20.0,35.0,2,2.0,50.0,1.0,3.0,,1.0
2024-25,12436964,5,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,8.0,5.0,13.0,,1.0,,,,2.0,,,1.0,2.0,2.0,,,0.0190519,0.091,,,0.0,,,,,,1.0,,90.0,,1.0,,,,,,,7.0,,6.6,,,,1.0,2.0,,,,2.0,10.0,6.0,16.0,2,,26.0,,,1.0,
2024-25,12436964,5,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,2.0,26.0,11.0,36.0,,1.0,1.0,,1.0,,,,2.0,2.0,4.0,,,0.139796,0.43,0.7514,,0.0,1.0,,,,,2.0,,90.0,2.0,,,,,,,,5.0,,7.8,,,2.0,1.0,,2.0,,2.0,,27.0,12.0,37.0,4,1.0,51.0,1.0,2.0,,1.0
2024-25,12436964,5,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,2.0,8.0,17.0,25.0,,2.0,3.0,,,,,,,1.0,3.0,,,0.00290992,,,1.0,0.0,,,,,,,,45.0,,1.0,,,,,,,5.0,,6.5,,,,2.0,,,,5.0,1.0,12.0,17.0,29.0,0,,36.0,1.0,1.0,,
2024-25,12436964,5,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,3.0,38.0,30.0,68.0,,1.0,,,,,,,3.0,4.0,8.0,1.0,,0.048794,0.05,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,,,15.0,,6.4,,,1.0,,2.0,,,5.0,,44.0,32.0,76.0,1,2.0,96.0,3.0,3.0,2.0,1.0
2024-25,12436964,5,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,10.0,2.0,12.0,,,1.0,,,,,,1.0,2.0,,,,0.00563912,,,1.0,0.0,,,,,2.0,1.0,,45.0,,,,,,,,,2.0,,6.6,,,,,,,,1.0,1.0,11.0,2.0,13.0,0,,16.0,,,,
2024-25,12436964,5,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,1.0,,,6.0,3.0,8.0,,,1.0,,,,,,,,1.0,,,0.0859337,0.038,0.0219,,0.0,,,,,,1.0,,16.0,1.0,,,,,,,,2.0,,6.9,,,,,1.0,1.0,,1.0,,8.0,3.0,10.0,1,,13.0,,,1.0,
2024-25,12436964,5,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,,15.0,5.0,18.0,,,4.0,,,,1.0,,3.0,6.0,5.0,,1.0,0.0801184,0.391,0.2563,1.0,0.0,,,,,,2.0,,83.0,1.0,,,,,,,,16.0,,6.7,,,1.0,,3.0,4.0,,,1.0,22.0,6.0,24.0,2,1.0,48.0,3.0,2.0,2.0,1.0
2024-25,12436964,5,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,True,,,,3.0,6.0,9.0,,1.0,1.0,,,,,,,,2.0,,,0.00136925,,,,0.0,,,,,,,,16.0,,,,,,,,,2.0,,6.4,,,,,,1.0,,,,5.0,6.0,10.0,0,,16.0,,1.0,,
2024-25,12436964,5,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,,5.379e-05,,,,0.0,,,,,,,,14.0,,,,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,1.0,1.0,2.0,0,,5.0,,,1.0,
2024-25,12436964,5,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,14.0,21.0,35.0,,,2.0,,,,,,,,1.0,,,0.017186,,,,0.0,,,,,2.0,1.0,,45.0,,,,,,,,,6.0,,6.8,,,,1.0,,,,,,15.0,22.0,37.0,0,1.0,51.0,3.0,,,
2024-25,12436999,6,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,1.0,,4.0,21.0,16.0,36.0,1.0,3.0,2.0,,,1.0,1.0,,,5.0,7.0,,,0.0371767,0.0254,,3.0,0.0,,,,,1.0,,1.0,78.0,,,,,,,,,9.0,,7.0,,,,2.0,,3.0,,5.0,,26.0,19.0,42.0,1,3.0,64.0,,1.0,,
2024-25,12436999,6,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,5.0,14.0,19.0,1.0,4.0,1.0,,,1.0,3.0,,,4.0,5.0,,,0.0315286,0.0377,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,3.0,,6.7,,,,5.0,,,,1.0,,6.0,16.0,22.0,1,,33.0,,1.0,,
2024-25,12436999,6,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,6.0,12.0,23.0,35.0,1.0,1.0,7.0,,,,,,,2.0,2.0,,,0.0410974,0.0756,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,16.0,,6.9,,,1.0,3.0,,,,15.0,,23.0,27.0,50.0,1,1.0,58.0,,,,
2024-25,12436999,6,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,2.0,,12.0,12.0,,,10.0,,,,,,,,,,1.0,4.157e-05,,,,0.0,,0.3646,1.0,,,,,90.0,,,,,,,,,8.0,,7.3,4.0,5.0,,1.0,,,1.0,9.0,,6.0,14.0,20.0,0,,33.0,,,,
2024-25,12436999,6,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,2.0,14.0,7.0,21.0,,,2.0,,,,1.0,,1.0,2.0,3.0,,,0.0670079,,,,0.0,,,,,,2.0,,90.0,,,,,,,,,7.0,,7.0,,,,,2.0,1.0,,3.0,1.0,20.0,7.0,26.0,0,1.0,31.0,,,2.0,1.0
2024-25,12436999,6,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,11.0,15.0,26.0,,4.0,6.0,,,,2.0,,5.0,10.0,8.0,,,0.0242973,0.1903,0.3294,3.0,0.0,,,,,,1.0,,90.0,2.0,1.0,,,,,,,12.0,,7.0,,,,4.0,,,,,,12.0,18.0,30.0,2,4.0,53.0,3.0,,,3.0
2024-25,12436999,6,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,9.0,4.0,13.0,,,2.0,,1.0,2.0,,,,,1.0,,,0.0183621,0.2538,0.1128,,0.0,,,,,1.0,,,77.0,1.0,,,,,,,,4.0,,6.7,,,1.0,,,,,,,12.0,4.0,16.0,4,,23.0,1.0,1.0,,
2024-25,12436999,6,4,Newcastle_United,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,1.198e-05,0.2066,,,0.0,,,,,,,,12.0,,,,,,,,,1.0,,6.8,,,1.0,1.0,,,,,,,3.0,3.0,1,1.0,7.0,,,,1.0
2024-25,12436999,6,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,5.0,18.0,18.0,35.0,,,4.0,,,,2.0,,4.0,9.0,9.0,,,0.264176,,,3.0,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,13.0,,7.3,,,,1.0,4.0,1.0,,7.0,,23.0,21.0,43.0,0,3.0,66.0,1.0,2.0,4.0,2.0
2024-25,12436999,6,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,8e-07,,,,0.0,,,,,,,,13.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,1.0,1.0,0,,4.0,1.0,,,
2024-25,12436999,6,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,1.0,7.0,6.0,13.0,1.0,,6.0,1.0,,,1.0,,,5.0,2.0,,,0.0209575,,,1.0,0.0,,,,,2.0,1.0,,78.0,,1.0,,,,,,,10.0,,6.8,,,,1.0,2.0,3.0,,2.0,,12.0,7.0,16.0,0,,30.0,2.0,2.0,,
2024-25,12436999,6,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,,11.0,6.0,15.0,1.0,,3.0,,,,1.0,,3.0,7.0,4.0,,,0.0995292,0.7884,0.6991,2.0,0.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,1.0,9.0,,7.6,,,,,1.0,4.0,,,,15.0,6.0,17.0,1,1.0,34.0,1.0,2.0,1.0,
2024-25,12436999,6,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,5.0,5.0,,1.0,1.0,,,,1.0,,,2.0,2.0,,,7.849e-05,,,1.0,0.0,,,,,1.0,,,12.0,,,,,,,,,,,6.6,,,,2.0,,,,,,,5.0,5.0,0,1.0,10.0,,,,
2024-25,12436999,6,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,1125214,545477,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,1.0,,3.0,14.0,15.0,28.0,,,10.0,,,,1.0,,,1.0,2.0,,,0.113435,,,,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,,16.0,,7.2,,,,1.0,1.0,4.0,,7.0,,23.0,21.0,40.0,0,,56.0,,1.0,1.0,
2024-25,12437018,7,4,Newcastle_United,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,2.0,25.0,40.0,62.0,2.0,1.0,8.0,,,,5.0,,,8.0,5.0,,,0.121061,,,2.0,0.0,,,,,,2.0,,71.0,,1.0,,,,,,,15.0,,7.3,,,,,,5.0,,4.0,,35.0,45.0,75.0,0,3.0,93.0,,1.0,,2.0
2024-25,12437018,7,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,2.0,8.0,68.0,76.0,3.0,6.0,1.0,,,,,,,3.0,8.0,,,0.00159831,0.0319,,,0.0,,,,,,,,90.0,,,,,,,,,7.0,,7.3,,,1.0,3.0,,,,5.0,,12.0,71.0,83.0,1,2.0,92.0,,,,2.0
2024-25,12437018,7,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,17.0,48.0,65.0,3.0,1.0,3.0,,,,,,1.0,5.0,3.0,,,0.0126451,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.8,,,,,,,,9.0,,22.0,51.0,73.0,0,2.0,79.0,,,,
2024-25,12437018,7,4,Newcastle_United,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,,,22.0,22.0,,,7.0,,,,,,,,,,,4.995e-05,,,,0.0,,0.5626,1.0,,,,,90.0,,,,,,,,,4.0,1.0,7.2,1.0,2.0,,1.0,,,1.0,4.0,,4.0,22.0,26.0,0,,36.0,,,,
2024-25,12437018,7,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,7.0,5.0,12.0,,,2.0,,,1.0,,,,1.0,1.0,,,0.125417,0.1916,,,0.0,,,,,,1.0,,28.0,,,,,,,,,3.0,,7.0,,,1.0,,1.0,,,,,9.0,5.0,14.0,2,1.0,18.0,,,,1.0
2024-25,12437018,7,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,,11.0,13.0,23.0,2.0,,1.0,,,,,,,3.0,5.0,,,0.116038,0.0542,0.0763,,0.0,,,,,1.0,,,69.0,1.0,,,,,,,,8.0,,7.2,,,,,2.0,2.0,,,,14.0,16.0,28.0,1,4.0,43.0,1.0,,1.0,2.0
2024-25,12437018,7,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,29.0,18.0,47.0,1.0,1.0,4.0,,,,1.0,,2.0,6.0,5.0,,,0.179915,0.3226,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,,,11.0,,7.4,,,4.0,,2.0,,,1.0,1.0,33.0,18.0,51.0,4,3.0,70.0,2.0,,1.0,1.0
2024-25,12437018,7,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,8.0,10.0,18.0,1.0,,4.0,,,,,,2.0,7.0,4.0,,,0.0367226,,,2.0,0.0,,,,,1.0,,,62.0,,,,,,,,,13.0,,6.6,,,,1.0,2.0,1.0,,,1.0,12.0,11.0,22.0,0,3.0,39.0,4.0,1.0,,1.0
2024-25,12437018,7,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,11.0,8.0,19.0,,,1.0,,,,1.0,,,1.0,,,,0.00657971,,,,0.0,,,,,1.0,,,19.0,,,,,,,,,2.0,,6.7,,,,,,,,,,12.0,8.0,20.0,0,,24.0,1.0,,,
2024-25,12437018,7,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,32.0,39.0,71.0,1.0,,9.0,,,,,,1.0,3.0,6.0,,,0.0292528,0.2587,,1.0,0.0,,,,,2.0,,,90.0,1.0,,,,,,,,11.0,,7.6,,,1.0,,,,,8.0,,36.0,43.0,79.0,2,3.0,94.0,1.0,3.0,,2.0
2024-25,12437018,7,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,6.0,5.0,11.0,,,1.0,,,,3.0,,,5.0,1.0,,,0.00642354,,,,0.0,,,,,,,,21.0,,,,,,,,,4.0,,6.3,,,,,3.0,,,,1.0,7.0,5.0,12.0,0,,18.0,,,1.0,
2024-25,12437018,7,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,14.0,19.0,33.0,1.0,1.0,6.0,,,2.0,2.0,,2.0,5.0,6.0,,,0.0417588,0.226,,,0.0,,,,,1.0,,,71.0,,,,,,,,1.0,16.0,,7.2,,,,,1.0,2.0,,3.0,,23.0,24.0,45.0,2,1.0,61.0,,3.0,1.0,
2024-25,12437018,7,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,15.0,8.0,22.0,,,3.0,,1.0,,,,1.0,3.0,6.0,,,0.143887,0.9677,0.7881,,0.0,,,,,,1.0,,90.0,1.0,,,,,1.0,,,11.0,,6.6,,,1.0,,3.0,2.0,,,,20.0,9.0,27.0,2,1.0,48.0,1.0,4.0,1.0,1.0
2024-25,12437018,7,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,True,,,,7.0,10.0,17.0,,,4.0,,,,,,,,1.0,,,0.00936206,,,,0.0,,,,,,1.0,,19.0,,,,,,,,,6.0,,6.8,,,,,1.0,3.0,,,,11.0,11.0,19.0,0,,24.0,1.0,,1.0,
2024-25,12437018,7,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,2.0,,3.0,24.0,46.0,68.0,,1.0,5.0,,,,1.0,,1.0,3.0,3.0,,,0.124094,,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,22.0,,7.3,,,,1.0,,7.0,,7.0,,37.0,52.0,82.0,0,2.0,109.0,1.0,,,1.0
2024-25,12437035,8,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,13.0,52.0,65.0,1.0,2.0,6.0,,,,1.0,,,3.0,3.0,,,0.00291613,,,1.0,0.0,,,,,3.0,,,90.0,,1.0,,,,,,,10.0,,6.6,,,,1.0,,,,2.0,1.0,16.0,58.0,74.0,0,1.0,82.0,1.0,,,
2024-25,12437035,8,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,7.0,33.0,33.0,66.0,4.0,2.0,4.0,,,,,,,4.0,8.0,,,0.234469,0.0367,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,18.0,,7.8,,,1.0,,,,,16.0,,45.0,38.0,83.0,1,5.0,97.0,1.0,1.0,,4.0
2024-25,12437035,8,4,Newcastle_United,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437035,8,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437035,8,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,2.0,2.0,14.0,16.0,,,9.0,,,,,,,,,,,0.0004071,,,,0.0,,0.6829,,,,,,90.0,,,,,,,,,3.0,,7.3,2.0,4.0,,1.0,,,1.0,5.0,,5.0,14.0,19.0,0,,34.0,,,,
2024-25,12437035,8,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,5.0,,5.0,,,,,,,,,1.0,1.0,,,,0.00329985,,,,0.0,,,,,,,,16.0,,,,,,,,,2.0,,6.4,,,,,,,,,1.0,5.0,1.0,6.0,0,,8.0,,,,
2024-25,12437035,8,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,16.0,10.0,26.0,1.0,,3.0,,,2.0,1.0,,,4.0,1.0,,,0.0266862,0.0365,,1.0,0.0,,,,,1.0,1.0,,65.0,,,,,,,,,10.0,,6.7,,,,,2.0,2.0,,1.0,,23.0,12.0,33.0,2,,45.0,,,1.0,
2024-25,12437035,8,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,32.0,10.0,42.0,3.0,2.0,6.0,,2.0,1.0,,,1.0,6.0,8.0,,,0.0904141,0.5744,,2.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,,,10.0,,7.2,,,3.0,1.0,3.0,1.0,,1.0,,37.0,12.0,48.0,4,3.0,70.0,2.0,,3.0,3.0
2024-25,12437035,8,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,1.0,,,6.0,4.0,9.0,2.0,2.0,3.0,1.0,1.0,2.0,,,4.0,9.0,3.0,,,0.192498,0.8069,0.7745,1.0,0.0,,,,,,2.0,,90.0,4.0,,,,,,,,16.0,,6.8,,,1.0,,2.0,2.0,,1.0,1.0,12.0,4.0,14.0,7,1.0,39.0,4.0,,,
2024-25,12437035,8,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,7.0,5.0,12.0,,,2.0,1.0,,1.0,,,,,2.0,,,0.174705,0.032,,,0.0,,,,,1.0,1.0,,25.0,,,,,,,,,7.0,,7.2,,,,,1.0,1.0,,,,13.0,5.0,17.0,1,,24.0,1.0,1.0,1.0,
2024-25,12437035,8,4,Newcastle_United,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437035,8,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,3.0,5.0,8.0,,,,,,,,,,,,,,0.00228617,,,,0.0,,,,,,,,16.0,,,,,,,,,3.0,,6.5,,,,,,2.0,,,,5.0,5.0,8.0,0,,11.0,,,,
2024-25,12437035,8,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,24.0,8.0,32.0,1.0,,6.0,1.0,,2.0,,,3.0,6.0,9.0,,,0.255918,0.0471,,2.0,0.0,,,,,,2.0,,85.0,,,,,,,,,17.0,,7.5,,,,,2.0,,,9.0,,38.0,8.0,46.0,2,5.0,63.0,,2.0,2.0,4.0
2024-25,12437035,8,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,7.0,4.0,11.0,,,2.0,,,,,,3.0,3.0,1.0,,,0.0325736,,,,0.0,,,,,,,,24.0,,,,,,,,,7.0,,6.6,,,,,,,,,,9.0,5.0,14.0,0,1.0,24.0,,,,1.0
