season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582562,7,1,Manchester_United,Home,98430,106612,Tom Thorpe,tom-thorpe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582562,7,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,1,Manchester_United,Home,592876,160817,Paddy McNair,paddy-mcnair,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,39623,54772,Rafael,rafael,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,44864,58877,Daley Blind,daley-blind,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582590,8,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582590,8,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,39623,54772,Rafael,rafael,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,44864,58877,Daley Blind,daley-blind,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582596,9,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582626,10,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,1,Manchester_United,Away,44864,58877,Daley Blind,daley-blind,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,55.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,39.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,1,Manchester_United,Away,592876,160817,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,35.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582636,11,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582636,11,1,Manchester_United,Home,44864,58877,Daley Blind,daley-blind,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582636,11,1,Manchester_United,Home,137798,,Marnick Vermijl,marnick-vermijl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582636,11,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582636,11,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582636,11,1,Manchester_United,Home,592876,160817,Paddy McNair,paddy-mcnair,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,362170,112133,Tyler Blackett,tyler-blackett,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,1,Manchester_United,Away,592876,160817,Paddy McNair,paddy-mcnair,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582676,13,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582676,13,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582676,13,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582676,13,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582676,13,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582676,13,1,Manchester_United,Home,592876,160817,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582700,14,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582700,14,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582700,14,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582700,14,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582700,14,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582700,14,1,Manchester_United,Home,592876,160817,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582724,15,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582724,15,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582724,15,1,Manchester_United,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582724,15,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582724,15,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582724,15,1,Manchester_United,Away,592876,160817,Paddy McNair,paddy-mcnair,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,39.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582744,16,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582744,16,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582744,16,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582744,16,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582744,16,1,Manchester_United,Home,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582744,16,1,Manchester_United,Home,592876,160817,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,39623,54772,Rafael,rafael,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582752,17,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,362170,112133,Tyler Blackett,tyler-blackett,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582752,17,1,Manchester_United,Away,592876,160817,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582784,18,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582784,18,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582784,18,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582784,18,1,Manchester_United,Home,39623,54772,Rafael,rafael,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582784,18,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
