season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436497,12,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,10.0,70.0,80.0,2.0,3.0,,3.0,,,,,,,2.0,3.0,,,0.00250277,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,1.0,,,6.9,,,,,,1.0,,,,,,11.0,70.0,81.0,,,0,,86.0,,,,
2024-25,12436497,12,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436497,12,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,3.0,13.0,23.0,36.0,,1.0,,4.0,,,,,,,,5.0,,,0.00778282,0.0264,0.0462,,0.0,,,,,,,,90.0,1.0,1.0,,,,,,16.0,,,7.2,,,,,,1.0,,1.0,,6.0,,21.0,30.0,50.0,,,1,4.0,74.0,,,,3.0
2024-25,12436497,12,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,5.0,15.0,90.0,105.0,2.0,5.0,,6.0,,,,,,,5.0,11.0,,,0.0132216,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,,7.2,,,,,,2.0,3.0,,,9.0,,19.0,96.0,115.0,,,0,3.0,127.0,,1.0,2.0,2.0
2024-25,12436505,13,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,2.0,1.0,26.0,27.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00031989,,,,0.0,,,,,,,,34.0,,,,,,,,2.0,,,6.6,,,,,,,,,,2.0,,2.0,27.0,29.0,,,0,,29.0,,,,
2024-25,12436505,13,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,2.0,8.0,29.0,37.0,,,,,,,,,,,,1.0,,,0.00307483,,,,0.0,,,,,,,,34.0,,,,,,,,5.0,,,6.7,,,,,,1.0,,,,2.0,,10.0,32.0,42.0,,,0,1.0,44.0,,,,1.0
2024-25,12436505,13,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,3.0,59.0,62.0,,1.0,,,,,,,,,,2.0,,,0.00123651,,,,0.0,,,,,1.0,,,56.0,,,,,,,,3.0,,,6.8,,,,,,2.0,,,,,,4.0,61.0,65.0,,,0,,70.0,,1.0,,
2024-25,12436505,13,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436505,13,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,5.0,14.0,22.0,36.0,,,,8.0,,,,,,1.0,5.0,4.0,,,0.0250904,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,11.0,,,6.9,,,,,,1.0,4.0,2.0,,6.0,,18.0,25.0,41.0,,,0,3.0,61.0,,,1.0,2.0
2024-25,12436505,13,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,5.0,20.0,38.0,58.0,,2.0,,5.0,,,,1.0,,,4.0,4.0,,,0.0132755,,,1.0,0.0,,,,,1.0,,,56.0,,,,,,,,11.0,,,6.7,,,,,,,2.0,,,9.0,,22.0,45.0,67.0,,,0,1.0,77.0,,1.0,,1.0
2024-25,12436505,13,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,2.0,18.0,71.0,89.0,1.0,,,4.0,,,,1.0,,,3.0,1.0,,,0.0929677,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,4.0,,,7.3,,,,,,5.0,1.0,,,4.0,,21.0,72.0,93.0,,,0,,103.0,,,1.0,
2024-25,12436935,14,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,13.0,32.0,45.0,,,,1.0,,,,,,,,3.0,,,0.00458784,,,,0.0,,,,,1.0,,,59.0,,,,,,,,3.0,,,7.0,,,,,,2.0,,1.0,,5.0,,16.0,32.0,47.0,,,0,2.0,55.0,,1.0,,2.0
2024-25,12436935,14,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,3.0,9.0,40.0,49.0,,1.0,,3.0,,,,,,,,2.0,,,0.00274198,0.0668,0.2468,,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,8.0,,,7.0,,,,,,3.0,,,,5.0,,12.0,42.0,54.0,,,1,1.0,65.0,2.0,,,1.0
2024-25,12436935,14,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,False,,,,8.0,13.0,21.0,,,,1.0,,,,,,1.0,2.0,3.0,,,0.00982115,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,2.0,,,6.6,,,,,,,1.0,,,1.0,,8.0,14.0,22.0,,,0,1.0,28.0,,1.0,1.0,
2024-25,12436935,14,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,2.0,16.0,22.0,38.0,1.0,,,4.0,,,,,,1.0,2.0,3.0,,,0.0111036,0.0671,,,0.0,,,,,,,,90.0,,,,,,,,11.0,,,6.8,,,2.0,,,1.0,,1.0,,3.0,,22.0,23.0,44.0,,,2,3.0,59.0,2.0,,,1.0
2024-25,12436935,14,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,4.0,32.0,36.0,68.0,,1.0,,,,,,1.0,,,5.0,3.0,,,0.0133153,,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,,6.6,,,,,,3.0,2.0,,,9.0,,35.0,40.0,75.0,,,0,1.0,85.0,,,1.0,1.0
2024-25,12436935,14,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,,,,4.0,8.0,12.0,,1.0,,,,,,1.0,,,1.0,4.0,,,0.0020719,,,,0.0,,,,,1.0,,,31.0,,,,,,,,2.0,,,6.6,,,,,,2.0,,,,1.0,,5.0,9.0,14.0,,,0,3.0,20.0,,,,1.0
2024-25,12436935,14,1,Manchester_United,Away,1899546,576637,Godwill Kukonki,godwill-kukonki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436449,15,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,2.0,13.0,15.0,28.0,,3.0,,1.0,,,,,,,,3.0,,,0.00710507,,,,0.0,,,,,2.0,1.0,,25.0,,,,,,,,7.0,,,6.9,,,,,,,,,,4.0,,17.0,18.0,35.0,,,0,,38.0,,,,
2024-25,12436449,15,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,1.0,10.0,50.0,60.0,,3.0,,1.0,,,,,,,,4.0,,,0.00215493,,,,0.0,,,,,,,,65.0,,2.0,,,,,,10.0,,,6.4,,,,,,2.0,,1.0,,6.0,,15.0,55.0,69.0,,,0,,75.0,,1.0,,
2024-25,12436449,15,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436449,15,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,1.0,25.0,13.0,38.0,,,,7.0,,,,,,,3.0,6.0,,,0.0431693,0.1079,0.0875,3.0,0.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,21.0,,,7.4,,,2.0,,,,2.0,9.0,,3.0,,39.0,16.0,46.0,,,3,4.0,76.0,4.0,,2.0,2.0
2024-25,12436449,15,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,True,,,1.0,10.0,8.0,18.0,,,,1.0,,,,,,1.0,1.0,3.0,,,0.00730173,,,,0.0,,,,,,,,24.0,,,,,,,,4.0,,,6.9,,,,,,,,,,3.0,,13.0,8.0,21.0,,,0,3.0,27.0,,,,3.0
2024-25,12436449,15,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,28.0,56.0,84.0,2.0,1.0,,10.0,,,1.0,2.0,,,4.0,2.0,,,0.0278352,0.0882,,,0.0,,,,,1.0,,,90.0,,,,,,,,6.0,,,6.5,,,1.0,,,1.0,,,,4.0,,33.0,57.0,90.0,,,2,1.0,95.0,,,,1.0
2024-25,12436449,15,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,,10.0,32.0,42.0,3.0,,,2.0,,,,,,,3.0,,,,0.00320391,,,,0.0,,,,,1.0,,,66.0,,1.0,,,,,,2.0,,,6.2,,,,,,,,,,,,11.0,33.0,44.0,,,0,,46.0,,,,
2024-25,12436451,16,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,4.2e-07,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,2.0,,,0,,3.0,,,,
2024-25,12436451,16,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,5.0,29.0,34.0,2.0,2.0,,3.0,,,,,,,2.0,6.0,,1.0,0.00238382,,,,0.0,,,,,5.0,,,90.0,,1.0,,,,,,4.0,,,7.0,,,,,,3.0,,,,3.0,,7.0,31.0,38.0,,,0,3.0,52.0,,1.0,,1.0
2024-25,12436451,16,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,3.0,17.0,40.0,57.0,1.0,4.0,,3.0,,,,,,,2.0,5.0,,,0.00974411,0.026,,,0.0,,,,,3.0,,,79.0,,,,,,,,8.0,,,7.0,,,1.0,,,1.0,1.0,,,7.0,,20.0,44.0,64.0,,,1,1.0,72.0,,,,1.0
2024-25,12436451,16,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436451,16,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,2.0,16.0,18.0,34.0,2.0,,,,,,,,,1.0,7.0,,,,0.023813,,,4.0,0.0,,,,,1.0,,,90.0,,,,,,,,10.0,,,6.3,,,,,,2.0,,2.0,,5.0,1.0,21.0,21.0,40.0,,,0,,51.0,1.0,,,
2024-25,12436451,16,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,18.0,27.0,45.0,,2.0,,2.0,,,,3.0,,,5.0,9.0,,,0.0110672,,,2.0,0.0,,,,,1.0,,,78.0,,1.0,,,,,,11.0,,,7.1,,,,,,2.0,1.0,,,2.0,1.0,24.0,29.0,53.0,,,0,6.0,77.0,1.0,,1.0,3.0
2024-25,12436451,16,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,1.0,,6.0,27.0,34.0,60.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,,,0.399092,0.0317,,1.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,4.0,,,7.7,,,,,,2.0,1.0,2.0,,7.0,,28.0,35.0,61.0,,,1,,74.0,,,1.0,
2024-25,12436451,16,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,,,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,2.0,1.0,,,0.00011255,,,,0.0,,,,,,,,11.0,,,,,,,,,,,6.6,,,,,,1.0,,,,1.0,,1.0,3.0,4.0,,,0,1.0,7.0,,,,
2024-25,12436470,17,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,6.0,32.0,38.0,,5.0,,4.0,,,,1.0,,1.0,4.0,6.0,,,0.106958,,,2.0,0.0,,,,,,,,90.0,,,,,,,,11.0,,,6.2,,,,,,1.0,,,,6.0,,13.0,35.0,48.0,,,0,1.0,51.0,,,,1.0
2024-25,12436470,17,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,False,,,2.0,16.0,5.0,21.0,,,,1.0,,,,1.0,,1.0,4.0,1.0,,1.0,0.0101509,,,2.0,0.0,,,,,,1.0,,45.0,,,,,,,,7.0,,,6.4,,,,,,,,1.0,,3.0,,19.0,7.0,25.0,,,0,,35.0,1.0,1.0,,
2024-25,12436470,17,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,1.0,13.0,14.0,27.0,,2.0,,4.0,,,1.0,1.0,,,2.0,2.0,,,0.0413333,0.3062,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,13.0,,,6.6,,,1.0,,,2.0,1.0,,,4.0,,19.0,17.0,36.0,,,2,,58.0,2.0,,,
2024-25,12436470,17,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,1.0,14.0,13.0,27.0,1.0,1.0,,3.0,,,,1.0,,,4.0,4.0,,,0.0196501,0.1422,,1.0,0.0,,,,,,,,90.0,,,,1.0,,,,9.0,,,6.1,,,1.0,,,2.0,1.0,1.0,,2.0,,19.0,15.0,33.0,,,1,2.0,46.0,,1.0,,2.0
2024-25,12436470,17,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,1.0,,3.0,16.0,36.0,51.0,,,,10.0,,,1.0,,,,1.0,8.0,,,0.101732,0.1422,,1.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,,8.0,,,7.5,,,1.0,,,4.0,1.0,1.0,,7.0,,22.0,38.0,59.0,,,2,6.0,77.0,,1.0,1.0,3.0
2024-25,12436470,17,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,True,,,1.0,3.0,19.0,22.0,1.0,,,1.0,,2.0,1.0,,,,1.0,2.0,,,0.00128771,0.429,0.1921,,0.0,,,,,,,,45.0,1.0,,,,,,,3.0,,,6.1,,,,,,1.0,,,,3.0,,5.0,20.0,25.0,,,2,2.0,32.0,,,,
2024-25,12436482,18,1,Manchester_United,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,20.0,29.0,49.0,2.0,2.0,,2.0,,,,,,,3.0,4.0,,,0.00787447,0.0781,0.1185,1.0,0.0,,,,,4.0,,,90.0,1.0,1.0,,,,,,10.0,,,7.2,,,,,,5.0,,,,10.0,,27.0,31.0,58.0,,,1,1.0,72.0,,1.0,,1.0
2024-25,12436482,18,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,1.0,28.0,7.0,35.0,1.0,3.0,,8.0,,,1.0,,,,3.0,6.0,,,0.0722814,0.0682,0.4389,1.0,0.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,19.0,,,7.0,,,,,,1.0,1.0,2.0,,5.0,1.0,33.0,13.0,44.0,,,2,2.0,70.0,2.0,1.0,,1.0
2024-25,12436482,18,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,1.0,,1.0,24.0,25.0,48.0,1.0,,,3.0,,,1.0,1.0,,,3.0,3.0,,,0.0347904,0.0153,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,11.0,,,7.0,,,,,,4.0,,1.0,,5.0,,32.0,27.0,58.0,,,1,3.0,75.0,1.0,,,2.0
2024-25,12436482,18,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,2.0,15.0,24.0,39.0,1.0,,,3.0,,,,,,1.0,3.0,2.0,,,0.0161856,0.0482,0.4224,1.0,0.0,,,,,,,,90.0,1.0,,,,,,,8.0,,,6.7,,,,,,4.0,,1.0,,6.0,,20.0,25.0,44.0,,,1,2.0,56.0,1.0,,,2.0
2024-25,12436482,18,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,False,,,2.0,13.0,19.0,32.0,,,,1.0,,,,1.0,,,3.0,3.0,,,0.00480254,,,2.0,0.0,,,,,1.0,,,63.0,,,,,,,,5.0,,,6.6,,,,,,4.0,,,,3.0,,14.0,23.0,37.0,,,0,3.0,45.0,,,,2.0
2024-25,12436522,19,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,18.0,38.0,56.0,1.0,1.0,,4.0,,,,1.0,,,3.0,2.0,,,0.00607629,0.06,,1.0,0.0,,,,1.0,2.0,1.0,,90.0,,1.0,,,,,,5.0,,,7.0,,,1.0,,,2.0,,,,6.0,,23.0,38.0,61.0,,,1,1.0,69.0,,,,1.0
2024-25,12436522,19,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,4.0,16.0,44.0,60.0,2.0,1.0,,2.0,,,,1.0,,,3.0,2.0,,,0.0691357,0.1649,,,0.0,,,,,1.0,,,83.0,1.0,,,,,,,5.0,,,6.6,,,,,,1.0,1.0,,,5.0,,19.0,46.0,65.0,,,1,,70.0,,,1.0,
2024-25,12436522,19,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436522,19,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,1.0,23.0,14.0,36.0,,,,6.0,,,,1.0,,,6.0,5.0,,,0.0843184,,,3.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,,10.0,,,6.8,,,,,,1.0,2.0,2.0,,2.0,,26.0,17.0,41.0,,,0,5.0,62.0,1.0,,,2.0
2024-25,12436522,19,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,1.0,20.0,18.0,38.0,,3.0,,5.0,,,1.0,1.0,,2.0,5.0,6.0,,,0.00915406,0.0216,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,,6.8,,,,,,,1.0,2.0,,1.0,1.0,25.0,19.0,42.0,,,1,3.0,61.0,2.0,,,2.0
2024-25,12436522,19,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,5.0,35.0,31.0,66.0,1.0,,,3.0,1.0,,,,,,3.0,,,,0.149413,,,2.0,0.0,,,,,1.0,1.0,,65.0,,1.0,,,,,,7.0,,,6.9,,,,,,,,,,8.0,,40.0,33.0,73.0,,,0,,79.0,,,,
2024-25,12436522,19,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,True,,,2.0,12.0,14.0,26.0,,,,2.0,,,,,,,,,,,0.0030476,0.1379,,,0.0,,,,,,,,25.0,,,,,,,,,,,6.8,,,1.0,,,,,,,2.0,,12.0,14.0,26.0,,,1,,28.0,,,,
2024-25,12436522,19,1,Manchester_United,Home,1899546,576637,Godwill Kukonki,godwill-kukonki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436514,20,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,9.0,17.0,26.0,2.0,2.0,,2.0,,1.0,,,,,4.0,3.0,,,0.00732033,0.3107,,2.0,0.0,,,,,4.0,1.0,,90.0,,2.0,,,,,,9.0,,,7.0,,,1.0,,,7.0,,,,7.0,1.0,13.0,21.0,34.0,,,1,1.0,51.0,1.0,,,
2024-25,12436514,20,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,2.0,7.0,18.0,25.0,,1.0,,1.0,,,1.0,2.0,,,3.0,4.0,,,0.00775062,0.1303,,2.0,0.0,,,,,1.0,,,83.0,,1.0,,1.0,,,,5.0,,,6.2,,,,,,,,,,4.0,1.0,11.0,19.0,30.0,,,1,1.0,37.0,,2.0,,1.0
2024-25,12436514,20,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436514,20,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,,15.0,15.0,29.0,,,,8.0,,,2.0,1.0,,,3.0,4.0,,,0.167794,0.0371,,2.0,0.0,,,,,,,,90.0,,,,,,,,20.0,,,6.7,,,,,,6.0,1.0,5.0,,1.0,,29.0,16.0,40.0,,,2,3.0,71.0,2.0,,1.0,1.0
2024-25,12436514,20,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,4.0,14.0,12.0,26.0,,,,3.0,,,1.0,,,,,3.0,,,0.0124827,0.0392,,,0.0,,,,,1.0,,,90.0,,,,,,,,12.0,,,6.9,,,,,,1.0,2.0,2.0,,7.0,,21.0,16.0,35.0,,,1,1.0,50.0,,,2.0,
2024-25,12436514,20,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,8.0,14.0,22.0,,,,3.0,1.0,,,,,,2.0,3.0,,,0.112907,0.0768,0.0653,2.0,0.0,1.0,,,,3.0,1.0,1.0,90.0,1.0,1.0,,,,,,9.0,,,8.1,,,,,,4.0,,,,4.0,,16.0,14.0,30.0,,,1,3.0,49.0,,,,1.0
2024-25,12436514,20,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,,,,1.0,5.0,6.0,,,,,,,,,,,,,,,0.00026549,,,,0.0,,,,,1.0,,,14.0,,,,,,,,1.0,,,6.7,,,,,,,,,,,,1.0,5.0,6.0,,,0,,8.0,,,,
2024-25,12436516,21,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,1.0,3.0,5.0,8.0,,,,,,,,,,,,,,,0.00202672,,,,0.0,,,,,,,,8.0,,,,,,,,5.0,,,6.6,,,,,,2.0,,,,2.0,,4.0,6.0,10.0,,,0,,15.0,2.0,,,
2024-25,12436516,21,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,14.0,49.0,63.0,,3.0,,7.0,,,1.0,,,,,4.0,,,0.00553396,0.0362,,,0.0,,,,,3.0,,,90.0,,2.0,,,,,,6.0,,,7.4,,,,,,6.0,,,,2.0,,18.0,51.0,69.0,,,1,1.0,84.0,,,,1.0
2024-25,12436516,21,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436516,21,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,12.0,24.0,36.0,2.0,1.0,,7.0,,,,1.0,,,4.0,7.0,,,0.057608,,,,0.0,,,,,1.0,3.0,,82.0,,,,,,,,15.0,,,7.2,,,,,,3.0,1.0,,,2.0,,16.0,31.0,47.0,,,0,6.0,70.0,1.0,,,4.0
2024-25,12436516,21,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,1.0,,1.0,14.0,51.0,64.0,,2.0,,1.0,,,,2.0,,,4.0,2.0,,,0.0244626,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,10.0,,,6.7,,,,,,4.0,,2.0,,2.0,,18.0,57.0,73.0,,,0,,83.0,,,,
2024-25,12436516,21,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,2.0,14.0,46.0,60.0,1.0,,,4.0,,,,3.0,,,5.0,1.0,,,0.00649324,,,1.0,0.0,,,,,4.0,,,82.0,,,,,,,,6.0,,,6.5,,,,,,2.0,,,,6.0,,14.0,52.0,66.0,,,0,1.0,74.0,,,,
2024-25,12436516,21,1,Manchester_United,Home,1899546,576637,Godwill Kukonki,godwill-kukonki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,7.0,19.0,36.0,55.0,,1.0,,6.0,,,,1.0,,1.0,3.0,4.0,,,0.0115148,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,11.0,,,6.4,,,,,,4.0,,,,11.0,,23.0,40.0,63.0,,,0,2.0,77.0,1.0,1.0,,
2024-25,12436883,22,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,4.0,21.0,26.0,47.0,,2.0,,1.0,,,,,,,2.0,5.0,,,0.0120531,0.0572,,2.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,,7.0,,,6.8,,,1.0,,,2.0,,,,8.0,,26.0,28.0,54.0,,,1,2.0,62.0,,1.0,,2.0
2024-25,12436883,22,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,,23.0,12.0,35.0,,2.0,,8.0,,,,,,4.0,6.0,5.0,,,0.0391196,,,,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,17.0,,,6.5,,,,,,2.0,4.0,,,5.0,1.0,29.0,17.0,46.0,,,0,,73.0,,1.0,2.0,
2024-25,12436883,22,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,12.0,13.0,25.0,1.0,,,4.0,,,,2.0,,2.0,6.0,1.0,,,0.0592609,,,1.0,0.0,,,,,2.0,1.0,,84.0,,,,,,,,8.0,,,6.3,,,,,,,,,,1.0,,16.0,14.0,30.0,,,0,1.0,45.0,1.0,,,1.0
