season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897003,6,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,4.0,17.0,40.0,57.0,4.0,1.0,4.0,,,,,,4.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,7.0,,7.4,,,,,2.0,1.0,,,5.0,,22.0,42.0,64.0,0,1.0,73.0,,,1.0,
2020-21,8897003,6,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,14.0,39.0,53.0,,5.0,8.0,,,1.0,,,,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,8.0,,7.5,,,,,6.0,,,,5.0,,16.0,43.0,59.0,1,,71.0,1.0,,,
2020-21,8897003,6,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,32.0,23.0,55.0,,,5.0,,,,1.0,1.0,3.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,19.0,,7.2,,,,,1.0,1.0,2.0,,2.0,,44.0,24.0,66.0,0,4.0,93.0,1.0,1.0,1.0,2.0
2020-21,8897003,6,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897003,6,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,25.0,22.0,47.0,1.0,1.0,7.0,,,,,1.0,3.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,16.0,,7.1,,,,,4.0,2.0,2.0,,1.0,,32.0,26.0,56.0,0,1.0,96.0,2.0,,1.0,1.0
2020-21,8896859,7,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,25.0,60.0,85.0,,2.0,8.0,,,,1.0,1.0,2.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,9.0,,6.8,,,,,1.0,1.0,,,4.0,,28.0,64.0,92.0,0,,100.0,,,1.0,
2020-21,8896859,7,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,17.0,41.0,58.0,,8.0,7.0,,,1.0,,,1.0,10.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,7.4,,,3.0,,4.0,1.0,,,4.0,,22.0,41.0,63.0,4,1.0,77.0,,,1.0,1.0
2020-21,8896859,7,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,3.0,,1.0,23.0,20.0,40.0,,2.0,4.0,,,,,,,4.0,,,,,,,,,2.0,,90.0,,,,,,,,13.0,,7.3,,,,,3.0,1.0,8.0,,5.0,,34.0,21.0,47.0,0,1.0,73.0,1.0,,1.0,
2020-21,8896859,7,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896859,7,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,2.0,23.0,25.0,48.0,1.0,2.0,4.0,,,,,1.0,4.0,2.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,13.0,,6.4,,,,,,,2.0,,4.0,,29.0,31.0,58.0,0,,76.0,,,,
2020-21,8896859,7,1,Manchester_United,Home,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896866,8,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,4.0,11.0,31.0,42.0,3.0,1.0,11.0,,,,1.0,,4.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.6,,,,,4.0,,,,7.0,,13.0,37.0,50.0,0,,58.0,,,,
2020-21,8896866,8,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,10.0,34.0,44.0,2.0,5.0,4.0,,,,,,2.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,6.0,,7.1,,,1.0,,7.0,,,,3.0,,14.0,36.0,50.0,1,1.0,60.0,,,,
2020-21,8896866,8,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,25.0,17.0,40.0,2.0,2.0,13.0,1.0,,,,,3.0,3.0,,,1.0,1.0,,,,1.0,1.0,,67.0,,1.0,,,,,,11.0,,7.5,,,,,2.0,,2.0,,3.0,,30.0,21.0,49.0,0,1.0,64.0,,,,
2020-21,8896866,8,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,1.0,4.0,5.0,,1.0,2.0,,,,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,23.0,,,,,,,,2.0,,6.4,,,,,3.0,,,,,,1.0,4.0,5.0,0,1.0,16.0,,,,
2020-21,8896866,8,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,14.0,10.0,24.0,5.0,1.0,5.0,,,,1.0,,9.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,10.0,,6.2,,,,,1.0,3.0,,,3.0,,18.0,11.0,29.0,0,2.0,53.0,3.0,,1.0,1.0
2020-21,8896854,9,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,4.0,24.0,42.0,66.0,1.0,2.0,8.0,,,,,,1.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,7.2,,,,,2.0,,,,8.0,,30.0,45.0,75.0,0,1.0,79.0,,,,
2020-21,8896854,9,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,8.0,24.0,33.0,57.0,2.0,4.0,7.0,,,1.0,1.0,,5.0,6.0,,,2.0,,,,,4.0,,,90.0,1.0,,,,,,,8.0,,7.5,,,,,2.0,1.0,,,12.0,,29.0,35.0,64.0,2,1.0,77.0,1.0,,1.0,
2020-21,8896854,9,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,False,,,2.0,38.0,22.0,60.0,,5.0,11.0,,,,,1.0,2.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,24.0,,7.6,,,2.0,,1.0,,7.0,,6.0,,54.0,25.0,72.0,2,2.0,105.0,1.0,2.0,,1.0
2020-21,8896854,9,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896854,9,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,28.0,28.0,56.0,,3.0,10.0,,,,,,1.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,17.0,,7.5,,,,,1.0,1.0,2.0,,1.0,,41.0,30.0,69.0,0,2.0,86.0,2.0,,1.0,2.0
2020-21,8896854,9,1,Manchester_United,Home,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896981,10,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,9.0,34.0,43.0,2.0,4.0,1.0,,,,,,2.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,4.0,,6.6,,,,,5.0,,,,2.0,,9.0,37.0,46.0,0,,56.0,1.0,1.0,,
2020-21,8896981,10,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,13.0,36.0,49.0,1.0,4.0,7.0,,,1.0,1.0,,5.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.4,,,,,2.0,1.0,1.0,,6.0,,18.0,40.0,57.0,1,1.0,66.0,,,,
2020-21,8896981,10,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,False,2.0,,2.0,24.0,24.0,46.0,5.0,2.0,5.0,1.0,,,2.0,2.0,11.0,5.0,,,1.0,,,,,3.0,2.0,,84.0,,1.0,,,,,,26.0,,7.0,,,,,4.0,1.0,9.0,,8.0,,42.0,28.0,61.0,0,3.0,95.0,1.0,,,2.0
2020-21,8896981,10,1,Manchester_United,Away,795260,201084,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896981,10,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896981,10,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,3.0,14.0,13.0,26.0,1.0,2.0,5.0,,,,,1.0,3.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,6.9,,,,,3.0,3.0,2.0,,4.0,,20.0,19.0,37.0,0,1.0,66.0,1.0,1.0,2.0,1.0
2020-21,8896981,10,1,Manchester_United,Away,927368,232937,Brandon Williams,williams-brandon,D,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,1.0,,,,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,,,,,,1.0,,2.0,5.0,7.0,0,,8.0,,1.0,,
2020-21,8897000,11,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,17.0,52.0,69.0,2.0,5.0,5.0,,,,1.0,,6.0,5.0,,,3.0,,,,,1.0,,,90.0,,2.0,,,,,,8.0,,6.8,,,,,3.0,,,,6.0,,21.0,56.0,77.0,0,,83.0,,,,
2020-21,8897000,11,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,23.0,46.0,69.0,2.0,3.0,5.0,,,,,,3.0,4.0,,,1.0,,,,,3.0,,,90.0,1.0,,,,,,,12.0,,7.0,,,,,7.0,,,,9.0,,29.0,52.0,81.0,1,,95.0,,1.0,,
2020-21,8897000,11,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,False,2.0,,3.0,23.0,23.0,44.0,,2.0,3.0,,,,2.0,,3.0,2.0,,,1.0,1.0,,,,2.0,2.0,,90.0,,,,,,,,9.0,,7.0,,,,,,,6.0,,4.0,,31.0,23.0,48.0,0,,73.0,1.0,,,
2020-21,8897000,11,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897000,11,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,17.0,31.0,48.0,1.0,,3.0,,,,,1.0,3.0,8.0,,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,17.0,,7.6,,,,,3.0,1.0,,,3.0,,24.0,36.0,60.0,0,8.0,86.0,2.0,,,7.0
2020-21,8897000,11,1,Manchester_United,Away,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896973,12,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,6.0,68.0,74.0,,3.0,3.0,,,,,,3.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,5.0,,7.3,,,2.0,,1.0,,,,4.0,,9.0,70.0,79.0,2,1.0,87.0,,,,1.0
2020-21,8896973,12,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,12.0,41.0,53.0,,3.0,5.0,,,,1.0,,3.0,4.0,,,1.0,,,,,4.0,,,90.0,,3.0,,,,,,17.0,,7.5,,,1.0,,2.0,1.0,,,10.0,,19.0,49.0,68.0,1,1.0,84.0,,,,1.0
2020-21,8896973,12,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,10.0,27.0,35.0,1.0,,6.0,,,,1.0,,3.0,7.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,11.0,,7.5,,,,,2.0,3.0,3.0,,3.0,1.0,15.0,30.0,42.0,0,4.0,66.0,1.0,,3.0,4.0
2020-21,8896973,12,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896973,12,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896973,12,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,13.0,31.0,44.0,,2.0,6.0,,,,1.0,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.0,,7.3,,,,,3.0,,1.0,,2.0,,16.0,35.0,50.0,0,4.0,69.0,,,,1.0
2020-21,8896958,13,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,16.0,39.0,55.0,2.0,5.0,6.0,,,,1.0,,4.0,12.0,,,1.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.0,,7.4,,,,,4.0,,,,6.0,,21.0,41.0,62.0,0,4.0,78.0,,3.0,,1.0
2020-21,8896958,13,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,7.0,17.0,46.0,63.0,3.0,4.0,4.0,,,,,,4.0,10.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,11.0,,7.0,,,,,3.0,,,,14.0,,22.0,52.0,74.0,0,3.0,86.0,,3.0,,3.0
2020-21,8896958,13,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896958,13,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,False,2.0,,1.0,24.0,23.0,45.0,4.0,3.0,9.0,,,,,1.0,6.0,7.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,24.0,,6.9,,,,,5.0,1.0,5.0,,9.0,,38.0,30.0,63.0,0,2.0,96.0,1.0,1.0,1.0,1.0
2020-21,8896958,13,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,19.0,24.0,43.0,2.0,,3.0,,,,,,4.0,4.0,,,,,,,,,,,90.0,,,,,,,,13.0,,6.3,,,,,2.0,2.0,,,5.0,,25.0,27.0,52.0,0,4.0,71.0,1.0,,,2.0
2020-21,8896951,14,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,4.0,20.0,24.0,2.0,3.0,1.0,,,,,1.0,4.0,3.0,,,,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,11.0,,6.9,,,,,4.0,1.0,,,5.0,,10.0,22.0,32.0,1,,46.0,1.0,,,
2020-21,8896951,14,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,9.0,13.0,22.0,1.0,5.0,5.0,,,1.0,,,1.0,6.0,,,,,,,,3.0,,,90.0,1.0,2.0,,,,,,3.0,,7.4,,,1.0,,3.0,,,,1.0,,10.0,14.0,24.0,3,1.0,39.0,1.0,,,1.0
2020-21,8896951,14,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,10.0,5.0,13.0,,1.0,6.0,,,,,,2.0,2.0,,1.0,1.0,,,,,,4.0,,60.0,,,,,,,,13.0,,6.8,,,,,3.0,1.0,5.0,,,,17.0,7.0,19.0,0,1.0,37.0,1.0,,,1.0
2020-21,8896951,14,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,2.0,,,4.0,5.0,7.0,1.0,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,2.0,,30.0,1.0,,,,,,,5.0,,6.7,,,,,1.0,1.0,5.0,,,,7.0,5.0,7.0,1,1.0,20.0,,,,1.0
2020-21,8896951,14,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
