team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Swansea_80,2011-12,360574,11,2011-11-05 15:00:00,"Anfield, Liverpool",45013,Away,Swansea,Liverpool,D,404.0,11.0,6.0,,,1.0,2.0,,,3.0,11.0,1.0,4.0,12.0,40.0,46.0,32.0,,,39.0,5.0,13.0,,,0,,0,0,0,,25.0,5.0,3.0,8.0,,11.0,,136.0,47.7,0.0,0,0,,6.0,8.0,45.0,4.0,471.0,12.0,19.0,,4.0,14.0,0.0
Swansea_80,2011-12,360585,12,2011-11-19 17:30:00,"Liberty Stadium, Swansea",20295,Home,Swansea,Man Utd,L,487.0,9.0,12.0,,,,1.0,,,5.0,3.0,,6.0,18.0,48.0,51.0,10.0,1.0,,49.0,6.0,8.0,,,1,1.0,0,1,0,,24.0,5.0,1.0,3.0,,18.0,,157.0,50.0,0.0,0,0,,4.0,7.0,17.0,1.0,563.0,10.0,19.0,,6.0,14.0,0.0
Swansea_80,2011-12,360597,13,2011-11-27 13:30:00,"Liberty Stadium, Swansea",20404,Home,Swansea,Aston Villa,D,493.0,12.0,7.0,,1.0,,,,,2.0,11.0,1.0,4.0,16.0,57.0,49.0,16.0,,1.0,51.0,9.0,16.0,,,0,,0,0,0,,15.0,3.0,1.0,5.0,,17.0,,152.0,63.0,0.0,0,0,,4.0,7.0,29.0,,566.0,7.0,17.0,,4.0,14.0,0.0
Swansea_80,2011-12,360600,14,2011-12-03 15:00:00,"Ewood Park, Blackburn",23080,Away,Swansea,Blackburn,L,618.0,8.0,3.0,,,2.0,1.0,2.0,,1.0,8.0,,4.0,14.0,56.0,51.0,10.0,,,53.0,13.0,12.0,1.0,2.0,4,4.0,2,2,1,,5.0,4.0,4.0,4.0,,13.0,,146.0,68.4,0.0,0,1,,5.0,9.0,22.0,,694.0,10.0,22.0,,4.0,15.0,0.0
Swansea_80,2011-12,360617,15,2011-12-10 15:00:00,"Liberty Stadium, Swansea",19296,Home,Swansea,Fulham,W,490.0,9.0,4.0,,,,,,,3.0,4.0,1.0,6.0,9.0,38.0,32.0,5.0,,,48.0,8.0,7.0,2.0,2.0,0,,2,0,0,1.0,10.0,5.0,5.0,1.0,,12.0,,127.0,56.6,0.0,0,0,,9.0,11.0,16.0,2.0,544.0,17.0,16.0,,6.0,12.0,0.0
Swansea_80,2011-12,360624,16,2011-12-17 15:00:00,"St. James' Park, Newcastle",51767,Away,Swansea,Newcastle,D,387.0,14.0,9.0,,,,,,,,6.0,1.0,1.0,15.0,57.0,55.0,21.0,,,52.0,11.0,12.0,,,0,,0,0,0,,12.0,,,5.0,,10.0,,157.0,50.7,0.0,0,0,,3.0,2.0,42.0,3.0,467.0,3.0,29.0,,1.0,21.0,0.0
Swansea_80,2011-12,360635,17,2011-12-21 20:00:00,"Goodison Park, Liverpool",32004,Away,Swansea,Everton,L,398.0,17.0,11.0,,,,,,,4.0,6.0,,2.0,9.0,52.0,41.0,17.0,,,60.0,14.0,8.0,,,1,1.0,0,0,0,,11.0,4.0,1.0,3.0,,10.0,,150.0,54.4,0.0,0,0,,,4.0,31.0,1.0,485.0,5.0,16.0,,2.0,14.0,0.0
Swansea_80,2011-12,360647,18,2011-12-27 17:00:00,"Liberty Stadium, Swansea",19530,Home,Swansea,QPR,D,437.0,9.0,5.0,,,,,,,2.0,1.0,,5.0,23.0,46.0,37.0,18.0,,,52.0,9.0,12.0,,1.0,1,1.0,1,0,1,,19.0,4.0,3.0,4.0,,15.0,,150.0,55.8,0.0,0,0,,3.0,7.0,35.0,3.0,494.0,8.0,14.0,,5.0,9.0,0.0
Swansea_80,2011-12,360657,19,2011-12-31 15:00:00,"Liberty Stadium, Swansea",20393,Home,Swansea,Spurs,D,491.0,9.0,6.0,,,1.0,1.0,1.0,,3.0,10.0,,10.0,10.0,49.0,41.0,6.0,,,60.0,8.0,4.0,,1.0,1,1.0,1,1,0,,12.0,5.0,4.0,,,15.0,,138.0,55.8,0.0,0,0,,6.0,11.0,12.0,2.0,568.0,13.0,26.0,,10.0,20.0,0.0
Swansea_80,2011-12,360659,20,2012-01-02 15:00:00,"Villa Park, Birmingham",35642,Away,Swansea,Aston Villa,W,378.0,17.0,4.0,,,2.0,2.0,1.0,,,5.0,1.0,,18.0,52.0,36.0,37.0,,,51.0,6.0,10.0,,2.0,0,,2,0,1,1.0,18.0,3.0,5.0,3.0,,11.0,,172.0,49.6,0.0,0,0,,4.0,6.0,65.0,1.0,468.0,9.0,15.0,,,9.0,0.0
Swansea_80,2011-12,360675,21,2012-01-15 16:00:00,"Liberty Stadium, Swansea",20409,Home,Swansea,Arsenal,W,424.0,5.0,4.0,1.0,,1.0,,2.0,,2.0,12.0,,9.0,12.0,45.0,52.0,14.0,,,50.0,9.0,9.0,2.0,3.0,2,2.0,3,1,1,,15.0,4.0,4.0,5.0,,15.0,1.0,181.0,55.3,0.0,0,0,,4.0,7.0,24.0,4.0,527.0,10.0,26.0,,9.0,22.0,0.0
Swansea_80,2011-12,360687,22,2012-01-21 15:00:00,"Stadium of Light, Sunderland",36904,Away,Swansea,Sunderland,L,593.0,3.0,6.0,,,2.0,2.0,,,6.0,5.0,,4.0,16.0,42.0,45.0,14.0,,,64.0,6.0,10.0,,,2,2.0,0,1,0,,12.0,6.0,3.0,6.0,,20.0,,158.0,69.1,0.0,0,0,,7.0,13.0,23.0,,677.0,16.0,15.0,,4.0,11.0,0.0
Swansea_80,2011-12,360692,23,2012-01-31 19:45:00,"Liberty Stadium, Swansea",20526,Home,Swansea,Chelsea,D,360.0,5.0,5.0,,3.0,,1.0,,,1.0,5.0,,1.0,16.0,44.0,66.0,15.0,,,51.0,10.0,22.0,,1.0,1,1.0,1,0,1,,16.0,2.0,5.0,6.0,1.0,9.0,,159.0,46.2,0.0,1,0,,2.0,3.0,34.0,3.0,443.0,8.0,28.0,,1.0,21.0,0.0
Swansea_80,2011-12,360707,24,2012-02-04 15:00:00,"The Hawthorns, West Bromwich",24274,Away,Swansea,West Brom,W,547.0,1.0,8.0,,,2.0,2.0,2.0,,7.0,9.0,,6.0,13.0,31.0,44.0,27.0,,,42.0,5.0,11.0,2.0,2.0,1,1.0,2,0,0,,22.0,5.0,2.0,4.0,,16.0,,154.0,63.4,0.0,0,0,,7.0,9.0,39.0,2.0,634.0,16.0,23.0,,7.0,16.0,0.0
Swansea_80,2011-12,360716,25,2012-02-11 15:00:00,"Liberty Stadium, Swansea",19927,Home,Swansea,Norwich,L,421.0,16.0,14.0,1.0,,2.0,1.0,2.0,,7.0,3.0,,6.0,16.0,42.0,43.0,16.0,,,84.0,6.0,11.0,1.0,2.0,3,3.0,2,0,1,2.0,18.0,7.0,4.0,1.0,,22.0,1.0,165.0,55.3,0.0,0,0,,6.0,12.0,26.0,1.0,509.0,17.0,13.0,,6.0,8.0,0.0
Swansea_80,2011-12,360726,26,2012-02-26 15:00:00,"bet365 Stadium, Stoke",26678,Away,Swansea,Stoke,L,522.0,15.0,7.0,,1.0,2.0,2.0,,,2.0,4.0,,4.0,18.0,55.0,55.0,17.0,,,52.0,8.0,14.0,,,2,2.0,0,2,0,1.0,7.0,4.0,2.0,3.0,,28.0,,168.0,73.6,0.0,0,0,,5.0,8.0,26.0,,617.0,9.0,26.0,,4.0,16.0,0.0
Swansea_80,2011-12,360738,27,2012-03-03 15:00:00,"DW Stadium, Wigan",19001,Away,Swansea,Wigan,W,307.0,3.0,5.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,3.0,12.0,33.0,54.0,25.0,,,40.0,8.0,14.0,1.0,2.0,0,,2,0,1,,22.0,6.0,6.0,6.0,,12.0,,144.0,48.9,0.0,0,1,,4.0,8.0,37.0,2.0,384.0,12.0,22.0,,3.0,14.0,0.0
Swansea_80,2011-12,360747,28,2012-03-11 14:00:00,"Liberty Stadium, Swansea",20510,Home,Swansea,Man City,W,456.0,5.0,10.0,,,1.0,1.0,1.0,,2.0,6.0,1.0,7.0,10.0,39.0,41.0,13.0,,,56.0,9.0,14.0,1.0,1.0,0,,1,0,0,,23.0,6.0,5.0,8.0,,10.0,1.0,148.0,55.4,0.0,0,0,,5.0,10.0,21.0,2.0,535.0,12.0,14.0,,7.0,11.0,0.0
Swansea_80,2011-12,360752,29,2012-03-17 15:00:00,"Craven Cottage, London",25690,Away,Swansea,Fulham,W,613.0,7.0,8.0,,,1.0,,1.0,,2.0,6.0,1.0,2.0,14.0,37.0,44.0,13.0,,,47.0,7.0,8.0,3.0,3.0,0,,3,0,1,,23.0,6.0,5.0,4.0,,14.0,,148.0,61.9,0.0,0,0,,3.0,9.0,24.0,2.0,700.0,10.0,25.0,,2.0,17.0,0.0
Swansea_80,2011-12,360767,30,2012-03-24 15:00:00,"Liberty Stadium, Swansea",20509,Home,Swansea,Everton,L,475.0,12.0,12.0,,,,,,,3.0,2.0,,3.0,11.0,36.0,46.0,13.0,,,61.0,10.0,11.0,,,2,2.0,0,0,0,,19.0,3.0,1.0,3.0,,16.0,,141.0,62.0,0.0,0,0,,7.0,8.0,27.0,1.0,554.0,11.0,18.0,,3.0,13.0,0.0
Swansea_80,2011-12,360776,31,2012-04-01 16:00:00,"White Hart Lane, London",36174,Away,Swansea,Spurs,L,528.0,3.0,6.0,,,,,,,5.0,11.0,,6.0,20.0,57.0,49.0,11.0,,,32.0,12.0,10.0,1.0,1.0,3,3.0,1,1,0,1.0,15.0,5.0,2.0,2.0,,7.0,,146.0,59.3,0.0,0,0,,4.0,8.0,17.0,2.0,609.0,11.0,22.0,,7.0,17.0,0.0
Swansea_80,2011-12,360787,32,2012-04-06 16:30:00,"Liberty Stadium, Swansea",19874,Home,Swansea,Newcastle,L,835.0,7.0,3.0,,,,,,,5.0,5.0,,7.0,10.0,38.0,38.0,6.0,,,78.0,10.0,8.0,,,2,2.0,0,1,0,,17.0,9.0,8.0,1.0,,17.0,,134.0,77.0,0.0,0,0,,6.0,15.0,8.0,,912.0,19.0,13.0,,7.0,10.0,0.0
Swansea_80,2011-12,360795,33,2012-04-11 20:00:00,"Kiyan Prince Foundation Stadium, London",17557,Away,Swansea,QPR,L,470.0,3.0,6.0,,1.0,1.0,1.0,,,6.0,10.0,,9.0,9.0,38.0,37.0,13.0,,1.0,57.0,9.0,10.0,,,3,3.0,0,1,0,,13.0,6.0,2.0,4.0,,17.0,,147.0,59.8,0.0,0,0,,3.0,8.0,25.0,1.0,539.0,11.0,16.0,,9.0,14.0,0.0
Swansea_80,2011-12,360807,34,2012-04-14 15:00:00,"Liberty Stadium, Swansea",18985,Home,Swansea,Blackburn,W,549.0,2.0,3.0,,,1.0,1.0,,,4.0,5.0,1.0,7.0,12.0,34.0,44.0,10.0,,,64.0,8.0,13.0,2.0,3.0,0,,3,0,2,1.0,13.0,8.0,8.0,,,16.0,,142.0,73.2,0.0,0,0,,10.0,17.0,20.0,2.0,612.0,22.0,19.0,,7.0,13.0,0.0
Swansea_80,2011-12,360812,35,2012-04-21 15:00:00,"University of Bolton Stadium, Bolton",25401,Away,Swansea,Bolton,D,410.0,10.0,3.0,,1.0,,1.0,,,13.0,5.0,,10.0,8.0,36.0,48.0,21.0,,,52.0,8.0,19.0,1.0,1.0,1,1.0,1,1,1,1.0,16.0,11.0,4.0,4.0,,18.0,,162.0,61.9,0.0,0,0,,9.0,19.0,42.0,5.0,480.0,26.0,14.0,,10.0,8.0,0.0
Swansea_80,2011-12,360825,36,2012-04-28 15:00:00,"Liberty Stadium, Swansea",19408,Home,Swansea,Wolves,D,433.0,5.0,7.0,,,1.0,1.0,1.0,,2.0,4.0,,2.0,12.0,33.0,46.0,18.0,,1.0,49.0,8.0,8.0,3.0,4.0,4,4.0,4,2,4,1.0,10.0,6.0,7.0,3.0,,12.0,,142.0,55.0,0.0,0,0,,2.0,8.0,30.0,1.0,516.0,11.0,20.0,,2.0,14.0,0.0
Swansea_80,2011-12,360835,37,2012-05-06 16:00:00,"Old Trafford, Manchester",75496,Away,Swansea,Man Utd,L,329.0,10.0,2.0,,,,,,,3.0,9.0,,3.0,19.0,51.0,37.0,27.0,,,35.0,6.0,12.0,,,2,2.0,0,2,0,,21.0,7.0,6.0,11.0,,10.0,,148.0,40.2,0.0,0,0,,4.0,11.0,45.0,,402.0,13.0,20.0,,3.0,17.0,0.0
Swansea_80,2011-12,360845,38,2012-05-13 15:00:00,"Liberty Stadium, Swansea",20605,Home,Swansea,Liverpool,W,532.0,5.0,2.0,,1.0,1.0,1.0,,,5.0,4.0,1.0,6.0,15.0,36.0,34.0,15.0,,,55.0,7.0,5.0,1.0,1.0,0,,1,0,0,,11.0,7.0,4.0,3.0,,13.0,,146.0,62.4,0.0,0,0,,4.0,9.0,20.0,1.0,606.0,13.0,19.0,,6.0,14.0,0.0
Swansea_80,2012-13,442004,1,2012-08-18 15:00:00,"MATRADE Loftus Road, London",18072,Away,Swansea,QPR,W,380.0,6.0,4.0,,,1.0,1.0,1.0,,2.0,7.0,1.0,3.0,12.0,47.0,38.0,17.0,,2.0,45.0,16.0,12.0,4.0,5.0,0,,5,0,1,2.0,18.0,5.0,6.0,9.0,,12.0,,136.0,50.1,0.0,0,0,,5.0,7.0,43.0,2.0,434.0,13.0,19.0,,3.0,14.0,0.0
Swansea_80,2012-13,442017,2,2012-08-25 12:45:00,"Swansea.com Stadium, Swansea",20424,Home,Swansea,West Ham,W,559.0,23.0,25.0,,,1.0,,2.0,,3.0,2.0,1.0,5.0,20.0,66.0,72.0,23.0,,,54.0,14.0,17.0,2.0,3.0,0,,3,0,2,,6.0,7.0,5.0,3.0,,17.0,,125.0,62.2,0.0,0,0,4.0,4.0,9.0,35.0,4.0,636.0,12.0,20.0,20.0,5.0,18.0,0.0
Swansea_80,2012-13,442024,3,2012-09-01 15:00:00,"Swansea.com Stadium, Swansea",20350,Home,Swansea,Sunderland,D,578.0,12.0,12.0,,,1.0,,1.0,,3.0,3.0,,8.0,16.0,58.0,50.0,11.0,1.0,1.0,61.0,13.0,7.0,2.0,2.0,2,2.0,2,2,1,,10.0,8.0,7.0,1.0,,18.0,,131.0,63.8,0.0,0,1,,5.0,10.0,28.0,,622.0,15.0,21.0,,8.0,17.0,0.0
Swansea_80,2012-13,442030,4,2012-09-15 15:00:00,"Villa Park, Birmingham",34005,Away,Swansea,Aston Villa,L,398.0,21.0,28.0,,,1.0,1.0,,,3.0,10.0,,4.0,9.0,53.0,62.0,19.0,1.0,2.0,64.0,4.0,12.0,,,2,2.0,0,1,0,,10.0,5.0,3.0,6.0,,21.0,,180.0,57.9,0.0,0,0,,4.0,9.0,61.0,1.0,474.0,10.0,19.0,,4.0,14.0,0.0
Swansea_80,2012-13,442044,5,2012-09-22 12:45:00,"Swansea.com Stadium, Swansea",20464,Home,Swansea,Everton,L,322.0,13.0,8.0,,3.0,2.0,3.0,,,6.0,4.0,,8.0,7.0,50.0,31.0,16.0,,,64.0,23.0,7.0,,,3,3.0,0,2,0,1.0,15.0,7.0,4.0,9.0,,20.0,,135.0,48.5,0.0,0,1,,8.0,13.0,33.0,1.0,393.0,18.0,16.0,,8.0,12.0,0.0
Swansea_80,2012-13,442057,6,2012-09-29 15:00:00,"bet365 Stadium, Stoke",27330,Away,Swansea,Stoke,L,443.0,20.0,16.0,,1.0,,,,,1.0,3.0,,8.0,14.0,55.0,59.0,25.0,1.0,2.0,62.0,10.0,17.0,,,2,2.0,0,2,0,,9.0,2.0,3.0,2.0,,36.0,,148.0,61.0,0.0,0,0,3.0,6.0,7.0,47.0,1.0,527.0,10.0,20.0,14.0,8.0,15.0,0.0
Swansea_80,2012-13,442064,7,2012-10-06 15:00:00,"Swansea.com Stadium, Swansea",20336,Home,Swansea,Reading,D,496.0,27.0,26.0,,1.0,4.0,3.0,1.0,,6.0,2.0,,11.0,6.0,57.0,58.0,22.0,1.0,1.0,73.0,9.0,10.0,1.0,2.0,2,2.0,2,2,0,2.0,13.0,14.0,10.0,3.0,,21.0,,175.0,71.5,0.0,0,0,,10.0,20.0,36.0,2.0,600.0,26.0,16.0,,11.0,12.0,0.0
Swansea_80,2012-13,442075,8,2012-10-20 15:00:00,"Swansea.com Stadium, Swansea",19696,Home,Swansea,Wigan,W,351.0,9.0,8.0,,,2.0,1.0,1.0,,3.0,3.0,,9.0,3.0,40.0,38.0,7.0,,,69.0,14.0,12.0,2.0,2.0,1,1.0,2,0,0,,23.0,8.0,8.0,1.0,,17.0,,136.0,47.6,0.0,0,0,,9.0,14.0,15.0,1.0,427.0,20.0,14.0,,9.0,11.0,0.0
Swansea_80,2012-13,442083,9,2012-10-27 17:30:00,"Etihad Stadium, Manchester",46801,Away,Swansea,Man City,L,424.0,13.0,11.0,,,1.0,1.0,,,4.0,7.0,,,11.0,50.0,41.0,13.0,,1.0,48.0,10.0,8.0,,,1,1.0,0,0,0,,20.0,5.0,2.0,1.0,,20.0,,151.0,46.3,0.0,0,0,,3.0,7.0,25.0,5.0,503.0,9.0,17.0,,,13.0,0.0
Swansea_80,2012-13,442095,10,2012-11-03 15:00:00,"Swansea.com Stadium, Swansea",20527,Home,Swansea,Chelsea,D,426.0,10.0,5.0,,,,,,,4.0,3.0,,8.0,13.0,47.0,37.0,12.0,,,59.0,12.0,9.0,,1.0,1,1.0,1,0,0,,14.0,5.0,2.0,4.0,,19.0,,130.0,52.2,0.0,0,0,,4.0,7.0,32.0,3.0,481.0,10.0,19.0,,8.0,15.0,0.0
Swansea_80,2012-13,442106,11,2012-11-10 15:00:00,"St. Mary's Stadium, Southampton",30501,Away,Swansea,Southampton,D,405.0,15.0,17.0,,,,,,,2.0,6.0,,6.0,9.0,51.0,46.0,31.0,,,57.0,13.0,11.0,,1.0,1,1.0,1,0,0,,16.0,4.0,3.0,5.0,,10.0,,158.0,51.6,0.0,0,0,,2.0,6.0,54.0,2.0,489.0,7.0,15.0,,6.0,10.0,0.0
Swansea_80,2012-13,442113,12,2012-11-17 15:00:00,"St. James' Park, Newcastle",49403,Away,Swansea,Newcastle,W,334.0,21.0,16.0,,,3.0,2.0,2.0,,3.0,11.0,,4.0,7.0,57.0,49.0,31.0,,,69.0,8.0,8.0,1.0,2.0,1,1.0,2,0,0,,13.0,7.0,7.0,6.0,,12.0,,171.0,48.0,0.0,0,0,,6.0,12.0,60.0,2.0,406.0,16.0,23.0,,4.0,18.0,0.0
Swansea_80,2012-13,442126,13,2012-11-25 13:30:00,"Swansea.com Stadium, Swansea",20621,Home,Swansea,Liverpool,D,446.0,14.0,11.0,,,,,,,7.0,13.0,1.0,7.0,8.0,48.0,57.0,16.0,,3.0,55.0,7.0,10.0,,,0,,0,0,0,,29.0,7.0,2.0,5.0,,18.0,,146.0,49.5,0.0,0,0,,9.0,14.0,32.0,,522.0,18.0,29.0,,7.0,26.0,0.0
Swansea_80,2012-13,442134,14,2012-11-28 19:45:00,"Swansea.com Stadium, Swansea",20377,Home,Swansea,West Brom,W,622.0,15.0,8.0,,,1.0,,2.0,,4.0,4.0,,5.0,12.0,51.0,43.0,13.0,,,54.0,11.0,16.0,2.0,3.0,1,1.0,3,1,3,1.0,18.0,7.0,4.0,1.0,,15.0,,137.0,64.7,0.0,0,0,,5.0,10.0,32.0,6.0,679.0,13.0,16.0,,5.0,14.0,0.0
Swansea_80,2012-13,442139,15,2012-12-01 15:00:00,"Emirates Stadium, London",60098,Away,Swansea,Arsenal,W,498.0,12.0,6.0,,1.0,4.0,2.0,2.0,,5.0,10.0,1.0,5.0,9.0,45.0,46.0,13.0,,,33.0,10.0,12.0,2.0,2.0,0,,2,0,0,,13.0,10.0,7.0,3.0,,18.0,,98.0,47.5,0.0,0,0,5.0,2.0,11.0,22.0,6.0,564.0,14.0,22.0,17.0,5.0,19.0,0.0
Swansea_80,2012-13,442156,16,2012-12-08 15:00:00,"Swansea.com Stadium, Swansea",20294,Home,Swansea,Norwich,L,596.0,10.0,13.0,,,2.0,,2.0,,4.0,3.0,,6.0,2.0,43.0,37.0,13.0,1.0,,79.0,12.0,9.0,2.0,3.0,4,4.0,3,3,0,1.0,13.0,5.0,5.0,,,30.0,,137.0,66.8,0.0,0,0,,11.0,15.0,33.0,1.0,661.0,20.0,11.0,,6.0,8.0,0.0
Swansea_80,2012-13,442167,17,2012-12-16 13:30:00,"White Hart Lane, London",35783,Away,Swansea,Spurs,L,394.0,13.0,12.0,,,1.0,1.0,,,,4.0,,3.0,12.0,44.0,46.0,7.0,,1.0,47.0,8.0,12.0,,,1,1.0,0,0,0,,21.0,,,11.0,,17.0,,150.0,50.1,0.0,0,0,,3.0,2.0,19.0,5.0,481.0,3.0,19.0,,3.0,13.0,0.0
Swansea_80,2012-13,442174,18,2012-12-23 13:30:00,"Swansea.com Stadium, Swansea",20650,Home,Swansea,Man Utd,D,313.0,26.0,16.0,,,1.0,1.0,1.0,,1.0,5.0,,3.0,7.0,56.0,50.0,21.0,,1.0,43.0,11.0,16.0,,1.0,1,1.0,1,1,1,,12.0,7.0,9.0,9.0,,18.0,,147.0,40.3,0.0,0,0,,4.0,11.0,44.0,3.0,390.0,14.0,16.0,,3.0,14.0,0.0
Swansea_80,2012-13,442186,19,2012-12-26 15:00:00,"Select Car Leasing Stadium, Reading",24050,Away,Swansea,Reading,D,553.0,18.0,10.0,,1.0,1.0,2.0,,,2.0,,1.0,4.0,15.0,56.0,43.0,35.0,,1.0,67.0,16.0,15.0,,,0,,0,0,0,,12.0,3.0,2.0,2.0,,17.0,,145.0,72.0,0.0,0,0,,6.0,5.0,51.0,1.0,631.0,10.0,12.0,,4.0,9.0,0.0
