team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Blackburn_5,2010-11,321854,20,2010-12-28 15:00:00,"The Hawthorns, West Bromwich",24440,Away,Blackburn,West Brom,W,175.0,13.0,13.0,,1.0,3.0,,3.0,,12.0,,5.0,3.0,49.0,42.0,18.0,,,47.0,14.0,11.0,3.0,3.0,1,1.0,3,1,1,,17.0,3.0,4.0,7.0,,15.0,,148.0,37.8,0.0,1,1,,3.0,5.0,35.0,,253.0,7.0,13.0,,5.0,11.0,0.0
Blackburn_5,2010-11,321862,21,2011-01-01 15:00:00,"Stadium of Light, Sunderland",36242,Away,Blackburn,Sunderland,L,237.0,19.0,22.0,,2.0,1.0,1.0,,3.0,5.0,,2.0,12.0,53.0,68.0,17.0,,2.0,87.0,9.0,13.0,,,3,3.0,0,2,0,,19.0,2.0,,4.0,,19.0,,202.0,48.2,0.0,0,0,,8.0,8.0,25.0,1.0,366.0,11.0,26.0,,2.0,20.0,0.0
Blackburn_5,2010-11,321873,22,2011-01-05 20:00:00,"Ewood Park, Blackburn",24522,Home,Blackburn,Liverpool,W,153.0,26.0,12.0,,,3.0,2.0,2.0,1.0,7.0,,,7.0,62.0,57.0,24.0,,,85.0,14.0,14.0,3.0,3.0,1,1.0,3,0,2,,33.0,5.0,4.0,4.0,,18.0,,191.0,32.9,0.0,0,0,,5.0,7.0,51.0,3.0,251.0,10.0,21.0,,,13.0,0.0
Blackburn_5,2010-11,321878,23,2011-01-15 15:00:00,"Stamford Bridge, London",40846,Away,Blackburn,Chelsea,L,205.0,14.0,12.0,,,,,,1.0,8.0,,1.0,11.0,50.0,50.0,28.0,,1.0,73.0,7.0,11.0,,,2,2.0,0,0,0,,29.0,1.0,2.0,9.0,,13.0,,170.0,35.1,0.0,0,0,,1.0,2.0,48.0,3.0,299.0,4.0,25.0,,1.0,17.0,0.0
Blackburn_5,2010-11,321889,24,2011-01-23 16:00:00,"Ewood Park, Blackburn",24057,Home,Blackburn,West Brom,W,239.0,12.0,7.0,,,1.0,1.0,,4.0,11.0,1.0,9.0,9.0,53.0,51.0,18.0,,1.0,72.0,4.0,6.0,1.0,2.0,0,,2,0,1,,19.0,7.0,6.0,12.0,,23.0,,176.0,44.6,0.0,0,0,,8.0,13.0,33.0,1.0,319.0,18.0,28.0,,9.0,19.0,0.0
Blackburn_5,2010-11,321904,25,2011-02-02 20:00:00,"Ewood Park, Blackburn",23253,Home,Blackburn,Spurs,L,275.0,17.0,14.0,,2.0,1.0,1.0,,6.0,9.0,,4.0,5.0,55.0,54.0,17.0,,1.0,70.0,13.0,11.0,,,1,1.0,0,1,0,,25.0,6.0,7.0,2.0,,32.0,,171.0,46.3,0.0,0,0,,5.0,11.0,26.0,1.0,380.0,18.0,20.0,,4.0,14.0,0.0
Blackburn_5,2010-11,321915,26,2011-02-05 15:00:00,"DW Stadium, Wigan",18567,Away,Blackburn,Wigan,L,229.0,15.0,12.0,1.0,1.0,4.0,2.0,3.0,4.0,14.0,,9.0,21.0,71.0,56.0,10.0,,,79.0,14.0,12.0,2.0,3.0,4,4.0,3,1,1,,8.0,6.0,4.0,,,25.0,1.0,189.0,54.0,0.0,0,0,,5.0,10.0,16.0,4.0,333.0,13.0,25.0,,9.0,20.0,0.0
Blackburn_5,2010-11,321919,27,2011-02-12 15:00:00,"Ewood Park, Blackburn",26781,Home,Blackburn,Newcastle,D,191.0,24.0,18.0,,5.0,1.0,1.0,,1.0,8.0,1.0,2.0,5.0,54.0,51.0,25.0,,,73.0,12.0,10.0,,,0,,0,0,0,1.0,21.0,,,6.0,,28.0,,170.0,42.8,0.0,0,0,,6.0,3.0,37.0,3.0,286.0,7.0,21.0,,2.0,17.0,0.0
Blackburn_5,2010-11,321927,28,2011-02-26 15:00:00,"Villa Park, Birmingham",34309,Away,Blackburn,Aston Villa,L,295.0,13.0,13.0,,,,,,,11.0,,2.0,12.0,50.0,40.0,23.0,1.0,,66.0,12.0,5.0,1.0,1.0,4,4.0,1,0,0,,24.0,2.0,2.0,5.0,1.0,15.0,,150.0,40.9,0.0,0,1,,3.0,4.0,30.0,1.0,392.0,5.0,19.0,,2.0,13.0,0.0
Blackburn_5,2010-11,321941,29,2011-03-05 15:00:00,"Craven Cottage, London",25687,Away,Blackburn,Fulham,L,174.0,21.0,27.0,,2.0,1.0,1.0,,6.0,7.0,,7.0,15.0,68.0,74.0,29.0,,,90.0,19.0,11.0,1.0,2.0,3,3.0,2,1,1,,14.0,10.0,6.0,8.0,,26.0,,196.0,44.8,0.0,0,1,,3.0,13.0,47.0,1.0,290.0,15.0,22.0,,7.0,18.0,0.0
Blackburn_5,2010-11,321948,30,2011-03-19 15:00:00,"Ewood Park, Blackburn",27209,Home,Blackburn,Blackpool,D,230.0,20.0,25.0,,4.0,2.0,2.0,1.0,7.0,8.0,,8.0,7.0,62.0,62.0,13.0,,,91.0,17.0,12.0,,2.0,2,2.0,2,2,0,2.0,19.0,5.0,5.0,1.0,,43.0,,181.0,52.5,0.0,0,0,,14.0,17.0,17.0,1.0,340.0,26.0,18.0,,8.0,12.0,0.0
Blackburn_5,2010-11,321957,31,2011-04-02 17:30:00,"Emirates Stadium, London",60087,Away,Blackburn,Arsenal,D,177.0,15.0,8.0,,1.0,1.0,1.0,,,11.0,1.0,4.0,2.0,49.0,45.0,27.0,,,64.0,11.0,10.0,,,0,,0,0,0,,22.0,2.0,2.0,7.0,,18.0,,152.0,32.5,0.0,0,1,,5.0,4.0,44.0,4.0,255.0,7.0,21.0,,4.0,17.0,0.0
Blackburn_5,2010-11,321968,32,2011-04-09 15:00:00,"Ewood Park, Blackburn",28426,Home,Blackburn,Birmingham,D,177.0,16.0,28.0,,3.0,1.0,1.0,1.0,4.0,1.0,,8.0,8.0,42.0,64.0,14.0,,,75.0,11.0,10.0,,1.0,1,1.0,1,1,1,1.0,11.0,1.0,1.0,2.0,,32.0,,180.0,47.1,0.0,0,0,,10.0,11.0,22.0,,291.0,15.0,15.0,,8.0,13.0,0.0
Blackburn_5,2010-11,321979,33,2011-04-16 15:00:00,"Goodison Park, Liverpool",35857,Away,Blackburn,Everton,L,201.0,8.0,13.0,,1.0,,1.0,,3.0,6.0,,1.0,11.0,54.0,48.0,22.0,,,84.0,20.0,10.0,,,2,2.0,0,0,0,,19.0,3.0,1.0,5.0,,25.0,,185.0,45.8,0.0,0,0,,3.0,3.0,39.0,1.0,309.0,7.0,19.0,,1.0,16.0,0.0
Blackburn_5,2010-11,321988,34,2011-04-25 20:00:00,"Ewood Park, Blackburn",23529,Home,Blackburn,Man City,L,154.0,5.0,7.0,,2.0,1.0,2.0,,3.0,7.0,,4.0,6.0,46.0,44.0,24.0,,,63.0,15.0,15.0,,,1,1.0,0,0,0,,14.0,2.0,3.0,4.0,,23.0,,160.0,32.8,0.0,0,0,,8.0,10.0,33.0,,245.0,14.0,15.0,,4.0,12.0,0.0
Blackburn_5,2010-11,321999,35,2011-04-30 15:00:00,"Ewood Park, Blackburn",28985,Home,Blackburn,Bolton,W,142.0,15.0,16.0,,1.0,2.0,2.0,,5.0,4.0,1.0,3.0,7.0,44.0,49.0,29.0,,1.0,90.0,7.0,9.0,1.0,1.0,0,,1,0,1,,21.0,7.0,6.0,3.0,,27.0,,200.0,42.1,0.0,0,0,,10.0,14.0,58.0,7.0,240.0,21.0,16.0,,3.0,13.0,0.0
Blackburn_5,2010-11,322015,36,2011-05-07 15:00:00,"Boleyn Ground, London",33789,Away,Blackburn,West Ham,D,141.0,26.0,12.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,8.0,56.0,48.0,34.0,,,70.0,17.0,8.0,1.0,1.0,1,1.0,1,0,1,,9.0,3.0,3.0,10.0,,24.0,,159.0,37.9,0.0,0,0,,6.0,4.0,57.0,2.0,215.0,10.0,23.0,,3.0,15.0,0.0
Blackburn_5,2010-11,322019,37,2011-05-14 12:45:00,"Ewood Park, Blackburn",29867,Home,Blackburn,Man Utd,D,151.0,3.0,11.0,,,,,,,3.0,,2.0,8.0,35.0,39.0,20.0,,,62.0,11.0,11.0,1.0,1.0,1,1.0,1,0,1,1.0,29.0,2.0,2.0,5.0,,18.0,,130.0,24.5,0.0,0,0,,4.0,5.0,31.0,,225.0,6.0,15.0,,2.0,12.0,0.0
Blackburn_5,2010-11,322036,38,2011-05-22 16:00:00,"Molineux Stadium, Wolverhampton",29009,Away,Blackburn,Wolves,W,163.0,7.0,11.0,,4.0,2.0,1.0,1.0,2.0,2.0,,3.0,8.0,29.0,37.0,33.0,,,70.0,10.0,13.0,2.0,3.0,2,2.0,3,0,3,,22.0,7.0,9.0,4.0,,29.0,,183.0,41.7,0.0,0,0,,5.0,11.0,64.0,2.0,266.0,16.0,9.0,,3.0,7.0,0.0
Blackburn_5,2011-12,360469,1,2011-08-13 15:00:00,"Ewood Park, Blackburn",21996,Home,Blackburn,Wolves,L,228.0,15.0,14.0,,2.0,2.0,2.0,,7.0,5.0,,12.0,8.0,57.0,44.0,12.0,,,65.0,13.0,10.0,1.0,1.0,2,2.0,1,1,1,,18.0,8.0,2.0,1.0,,27.0,,193.0,52.0,0.0,0,0,,8.0,13.0,33.0,,330.0,17.0,13.0,,12.0,10.0,0.0
Blackburn_5,2011-12,360480,2,2011-08-20 15:00:00,"Villa Park, Birmingham",32319,Away,Blackburn,Aston Villa,L,292.0,16.0,8.0,,1.0,,,1.0,4.0,8.0,,4.0,9.0,56.0,44.0,21.0,,,85.0,13.0,9.0,1.0,1.0,3,3.0,1,2,0,,13.0,3.0,2.0,1.0,,23.0,,162.0,48.4,0.0,0,0,,6.0,7.0,30.0,4.0,382.0,12.0,17.0,,4.0,13.0,0.0
Blackburn_5,2011-12,360490,3,2011-08-27 15:00:00,"Ewood Park, Blackburn",22826,Home,Blackburn,Everton,L,160.0,21.0,13.0,,1.0,1.0,2.0,,7.0,6.0,,5.0,8.0,58.0,52.0,28.0,,,77.0,17.0,13.0,,,1,1.0,0,0,0,3.0,17.0,8.0,7.0,3.0,,30.0,2.0,158.0,41.2,0.0,0,0,,7.0,13.0,40.0,3.0,252.0,21.0,16.0,,5.0,11.0,0.0
Blackburn_5,2011-12,360502,4,2011-09-11 16:00:00,"Craven Cottage, London",24856,Away,Blackburn,Fulham,D,241.0,10.0,12.0,,2.0,,,,3.0,12.0,,2.0,11.0,55.0,54.0,27.0,,,85.0,13.0,7.0,1.0,1.0,1,1.0,1,1,1,,26.0,5.0,3.0,6.0,,19.0,,183.0,41.7,0.0,0,0,,5.0,8.0,51.0,,336.0,11.0,29.0,,2.0,21.0,0.0
Blackburn_5,2011-12,360510,5,2011-09-17 12:45:00,"Ewood Park, Blackburn",22637,Home,Blackburn,Arsenal,W,181.0,10.0,10.0,,1.0,4.0,2.0,2.0,1.0,14.0,,2.0,9.0,56.0,52.0,25.0,,,53.0,14.0,9.0,2.0,4.0,3,3.0,4,2,1,,19.0,5.0,4.0,8.0,,16.0,,135.0,31.2,0.0,0,0,,3.0,8.0,42.0,2.0,252.0,8.0,21.0,,2.0,15.0,0.0
Blackburn_5,2011-12,360523,6,2011-09-24 15:00:00,"St. James' Park, Newcastle",46236,Away,Blackburn,Newcastle,L,173.0,15.0,9.0,,,,,,,8.0,,2.0,7.0,53.0,38.0,20.0,1.0,,67.0,17.0,7.0,1.0,1.0,3,3.0,1,2,1,1.0,17.0,1.0,1.0,6.0,,17.0,,139.0,36.2,0.0,0,1,,2.0,3.0,33.0,1.0,256.0,3.0,18.0,,2.0,15.0,0.0
Blackburn_5,2011-12,360530,7,2011-10-01 15:00:00,"Ewood Park, Blackburn",24760,Home,Blackburn,Man City,L,229.0,9.0,2.0,,,,,,,2.0,,4.0,5.0,35.0,38.0,10.0,,1.0,66.0,9.0,13.0,,,4,4.0,0,0,0,,30.0,4.0,4.0,5.0,,21.0,,125.0,33.2,0.0,0,0,,2.0,5.0,20.0,,300.0,6.0,19.0,,4.0,15.0,0.0
Blackburn_5,2011-12,360545,8,2011-10-15 15:00:00,"Kiyan Prince Foundation Stadium, London",16487,Away,Blackburn,QPR,D,200.0,16.0,20.0,,1.0,,,,4.0,7.0,,7.0,23.0,70.0,60.0,26.0,,,91.0,16.0,9.0,1.0,1.0,1,1.0,1,1,1,,4.0,8.0,6.0,2.0,,20.0,,203.0,50.5,0.0,0,0,,2.0,10.0,39.0,1.0,317.0,12.0,24.0,,7.0,16.0,0.0
Blackburn_5,2011-12,360551,9,2011-10-23 15:00:00,"Ewood Park, Blackburn",22786,Home,Blackburn,Spurs,L,260.0,7.0,16.0,,2.0,1.0,1.0,,5.0,8.0,,8.0,8.0,47.0,53.0,19.0,,,86.0,20.0,8.0,,1.0,2,2.0,1,1,1,,28.0,7.0,5.0,1.0,,37.0,,146.0,44.5,0.0,0,0,,9.0,16.0,31.0,,346.0,19.0,17.0,,8.0,11.0,0.0
Blackburn_5,2011-12,360562,10,2011-10-29 15:00:00,"Carrow Road, Norwich",26440,Away,Blackburn,Norwich,D,361.0,11.0,15.0,,2.0,2.0,1.0,1.0,3.0,7.0,,2.0,6.0,50.0,53.0,26.0,,,86.0,11.0,9.0,3.0,3.0,3,3.0,3,0,1,,22.0,5.0,4.0,1.0,,22.0,,171.0,51.0,0.0,0,0,,4.0,9.0,43.0,1.0,446.0,11.0,17.0,,2.0,11.0,0.0
Blackburn_5,2011-12,360571,11,2011-11-05 15:00:00,"Ewood Park, Blackburn",21985,Home,Blackburn,Chelsea,L,236.0,14.0,5.0,,2.0,1.0,3.0,,2.0,6.0,,5.0,13.0,50.0,32.0,10.0,,,79.0,14.0,10.0,,,1,1.0,0,0,0,,19.0,1.0,5.0,3.0,,22.0,,152.0,37.7,0.0,0,0,,5.0,5.0,19.0,3.0,323.0,12.0,15.0,,5.0,13.0,0.0
Blackburn_5,2011-12,360588,12,2011-11-19 15:00:00,"DW Stadium, Wigan",17392,Away,Blackburn,Wigan,D,219.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,,3.0,14.0,47.0,38.0,15.0,1.0,,70.0,15.0,14.0,1.0,3.0,3,3.0,3,2,1,1.0,5.0,1.0,3.0,7.0,,16.0,1.0,145.0,41.5,0.0,0,1,,5.0,4.0,34.0,,289.0,9.0,18.0,,3.0,11.0,0.0
Blackburn_5,2011-12,360595,13,2011-11-26 12:45:00,"bet365 Stadium, Stoke",26686,Away,Blackburn,Stoke,L,287.0,9.0,8.0,,2.0,1.0,1.0,,6.0,2.0,,6.0,9.0,35.0,57.0,21.0,,,80.0,6.0,10.0,1.0,1.0,3,3.0,1,1,0,,7.0,6.0,6.0,2.0,,23.0,,189.0,57.8,0.0,0,0,,4.0,8.0,32.0,3.0,407.0,16.0,29.0,,6.0,22.0,0.0
Blackburn_5,2011-12,360600,14,2011-12-03 15:00:00,"Ewood Park, Blackburn",23080,Home,Blackburn,Swansea,W,238.0,3.0,8.0,1.0,2.0,3.0,,4.0,4.0,14.0,,3.0,12.0,51.0,56.0,13.0,1.0,,70.0,12.0,13.0,3.0,4.0,2,2.0,4,1,2,,28.0,4.0,5.0,2.0,,20.0,1.0,136.0,31.6,0.0,1,0,,6.0,7.0,22.0,1.0,323.0,15.0,27.0,,3.0,24.0,0.0
Blackburn_5,2011-12,360616,15,2011-12-11 13:30:00,"Stadium of Light, Sunderland",39863,Away,Blackburn,Sunderland,L,169.0,6.0,10.0,,2.0,,,1.0,,10.0,,,14.0,41.0,46.0,28.0,,1.0,80.0,11.0,11.0,,1.0,2,2.0,1,0,1,,26.0,1.0,2.0,8.0,,14.0,,197.0,32.4,0.0,0,0,,1.0,1.0,71.0,1.0,271.0,3.0,19.0,,,16.0,0.0
Blackburn_5,2011-12,360620,16,2011-12-17 15:00:00,"Ewood Park, Blackburn",22909,Home,Blackburn,West Brom,L,264.0,10.0,14.0,,,1.0,,1.0,6.0,6.0,,3.0,3.0,35.0,43.0,23.0,,,86.0,7.0,10.0,1.0,1.0,2,2.0,1,0,0,,11.0,11.0,6.0,4.0,,24.0,,168.0,44.3,0.0,0,0,,4.0,13.0,37.0,6.0,355.0,16.0,13.0,,3.0,8.0,0.0
Blackburn_5,2011-12,360634,17,2011-12-20 20:00:00,"Ewood Park, Blackburn",25570,Home,Blackburn,Bolton,L,227.0,16.0,19.0,,,2.0,1.0,1.0,6.0,6.0,,5.0,17.0,54.0,51.0,20.0,,,90.0,10.0,9.0,1.0,1.0,2,2.0,1,2,0,,15.0,3.0,2.0,4.0,,32.0,,217.0,47.4,0.0,0,0,,10.0,9.0,42.0,2.0,344.0,18.0,18.0,,5.0,11.0,0.0
Blackburn_5,2011-12,360642,18,2011-12-26 15:00:00,"Anfield, Liverpool",44441,Away,Blackburn,Liverpool,D,228.0,15.0,15.0,,1.0,,,,1.0,8.0,,2.0,10.0,55.0,43.0,29.0,,1.0,83.0,16.0,5.0,,1.0,1,1.0,1,0,1,,20.0,2.0,1.0,6.0,,17.0,,172.0,35.4,0.0,0,0,,4.0,5.0,54.0,,309.0,6.0,16.0,,2.0,13.0,0.0
Blackburn_5,2011-12,360653,19,2011-12-31 12:45:00,"Old Trafford, Manchester",75146,Away,Blackburn,Man Utd,W,249.0,8.0,4.0,1.0,,,,2.0,3.0,15.0,,3.0,22.0,66.0,55.0,34.0,1.0,1.0,47.0,10.0,7.0,1.0,3.0,2,2.0,3,0,1,,20.0,4.0,3.0,8.0,,6.0,1.0,164.0,37.1,0.0,0,0,,5.0,7.0,74.0,,310.0,11.0,34.0,,3.0,22.0,0.0
Blackburn_5,2011-12,360660,20,2012-01-02 15:00:00,"Ewood Park, Blackburn",20615,Home,Blackburn,Stoke,L,298.0,13.0,8.0,,,4.0,3.0,1.0,4.0,4.0,,8.0,11.0,44.0,33.0,14.0,,,63.0,9.0,7.0,1.0,1.0,2,2.0,1,2,0,1.0,14.0,8.0,6.0,1.0,,27.0,,200.0,56.4,0.0,0,0,,7.0,13.0,29.0,1.0,421.0,17.0,17.0,,8.0,14.0,0.0
Blackburn_5,2011-12,360670,21,2012-01-14 15:00:00,"Ewood Park, Blackburn",18003,Home,Blackburn,Fulham,W,276.0,8.0,3.0,,,1.0,,1.0,4.0,2.0,,,2.0,32.0,38.0,24.0,,,48.0,15.0,10.0,1.0,3.0,1,1.0,3,0,1,,31.0,6.0,6.0,3.0,,14.0,,115.0,39.6,0.0,0,1,,4.0,8.0,39.0,3.0,340.0,14.0,21.0,,,17.0,0.0
Blackburn_5,2011-12,360681,22,2012-01-21 15:00:00,"Goodison Park, Liverpool",32464,Away,Blackburn,Everton,D,325.0,12.0,5.0,,1.0,1.0,1.0,,6.0,,,8.0,5.0,36.0,36.0,14.0,,,74.0,14.0,15.0,,1.0,1,1.0,1,1,0,1.0,18.0,9.0,4.0,3.0,,26.0,,168.0,53.9,0.0,0,0,,6.0,13.0,36.0,1.0,418.0,16.0,12.0,,8.0,10.0,0.0
Blackburn_5,2011-12,360696,23,2012-02-01 20:00:00,"Ewood Park, Blackburn",20817,Home,Blackburn,Newcastle,L,273.0,20.0,15.0,,1.0,4.0,9.0,,8.0,8.0,,14.0,6.0,53.0,53.0,10.0,,,79.0,10.0,17.0,,,2,2.0,0,1,0,,11.0,7.0,5.0,3.0,1.0,24.0,1.0,177.0,58.5,0.0,0,0,,13.0,13.0,20.0,4.0,377.0,26.0,14.0,,14.0,8.0,0.0
Blackburn_5,2011-12,360699,24,2012-02-04 13:00:00,"Emirates Stadium, London",59643,Away,Blackburn,Arsenal,L,195.0,13.0,5.0,,1.0,,,,2.0,11.0,,1.0,4.0,53.0,41.0,18.0,1.0,,53.0,16.0,10.0,,1.0,7,7.0,1,3,1,,17.0,2.0,2.0,3.0,1.0,9.0,,133.0,31.6,0.0,0,1,,1.0,3.0,37.0,1.0,264.0,5.0,16.0,,1.0,11.0,0.0
Blackburn_5,2011-12,360710,25,2012-02-11 15:00:00,"Ewood Park, Blackburn",20252,Home,Blackburn,QPR,W,271.0,8.0,9.0,,2.0,,,,3.0,10.0,,5.0,6.0,46.0,49.0,24.0,1.0,,88.0,11.0,10.0,2.0,3.0,2,2.0,3,0,3,1.0,28.0,4.0,2.0,12.0,,17.0,,197.0,41.9,0.0,0,0,,3.0,7.0,51.0,,379.0,8.0,24.0,,5.0,17.0,0.0
Blackburn_5,2011-12,360722,26,2012-02-25 17:30:00,"Etihad Stadium, Manchester",46782,Away,Blackburn,Man City,L,147.0,11.0,7.0,,3.0,,,,4.0,7.0,,3.0,10.0,41.0,26.0,17.0,1.0,1.0,48.0,10.0,6.0,,,3,3.0,0,1,0,,16.0,3.0,1.0,6.0,,15.0,,117.0,22.3,0.0,0,0,,,3.0,24.0,,208.0,5.0,12.0,,3.0,10.0,0.0
Blackburn_5,2011-12,360729,27,2012-03-03 15:00:00,"Ewood Park, Blackburn",20717,Home,Blackburn,Aston Villa,D,311.0,8.0,10.0,,1.0,2.0,1.0,1.0,4.0,5.0,,4.0,11.0,48.0,39.0,9.0,,,91.0,10.0,5.0,1.0,1.0,1,1.0,1,1,0,,13.0,4.0,4.0,7.0,,24.0,,216.0,54.7,0.0,0,0,,7.0,10.0,22.0,1.0,435.0,15.0,19.0,,4.0,14.0,0.0
Blackburn_5,2011-12,360748,28,2012-03-10 15:00:00,"Molineux Stadium, Wolverhampton",26121,Away,Blackburn,Wolves,W,213.0,19.0,11.0,,1.0,1.0,1.0,,5.0,4.0,1.0,4.0,9.0,54.0,51.0,18.0,,,87.0,10.0,10.0,1.0,2.0,0,,2,0,1,,23.0,6.0,5.0,4.0,,22.0,,177.0,39.9,0.0,0,0,,4.0,9.0,37.0,3.0,300.0,14.0,24.0,,4.0,20.0,0.0
Blackburn_5,2011-12,360750,29,2012-03-20 20:00:00,"Ewood Park, Blackburn",20056,Home,Blackburn,Sunderland,W,247.0,18.0,18.0,,3.0,3.0,2.0,2.0,3.0,1.0,1.0,7.0,10.0,55.0,45.0,13.0,,,66.0,12.0,9.0,1.0,2.0,0,,2,0,0,,29.0,5.0,6.0,,,22.0,,184.0,45.4,0.0,0,0,,7.0,9.0,29.0,,348.0,16.0,11.0,,7.0,9.0,0.0
Blackburn_5,2011-12,360760,30,2012-03-24 15:00:00,"University of Bolton Stadium, Bolton",26901,Away,Blackburn,Bolton,L,148.0,16.0,15.0,,1.0,,,,2.0,6.0,,4.0,11.0,41.0,40.0,18.0,,,72.0,4.0,8.0,1.0,1.0,2,2.0,1,2,0,,19.0,4.0,3.0,4.0,,23.0,,176.0,41.3,0.0,0,0,,6.0,9.0,27.0,2.0,251.0,11.0,12.0,,4.0,9.0,0.0
Blackburn_5,2011-12,360770,31,2012-04-02 20:00:00,"Ewood Park, Blackburn",26532,Home,Blackburn,Man Utd,L,181.0,9.0,10.0,,,,,,2.0,7.0,,2.0,7.0,40.0,34.0,21.0,,1.0,66.0,11.0,5.0,,,2,2.0,0,0,0,,16.0,3.0,4.0,3.0,,14.0,,143.0,26.7,0.0,0,0,,5.0,7.0,42.0,,254.0,11.0,15.0,,2.0,9.0,0.0
Blackburn_5,2011-12,360788,32,2012-04-07 15:00:00,"The Hawthorns, West Bromwich",23414,Away,Blackburn,West Brom,L,376.0,8.0,9.0,,2.0,2.0,3.0,,4.0,5.0,,4.0,11.0,37.0,37.0,11.0,,,74.0,9.0,6.0,,,3,3.0,0,1,0,,17.0,8.0,7.0,2.0,1.0,23.0,,142.0,52.8,0.0,0,1,,5.0,12.0,19.0,2.0,466.0,16.0,11.0,,4.0,8.0,0.0
Blackburn_5,2011-12,360790,33,2012-04-10 20:00:00,"Ewood Park, Blackburn",23571,Home,Blackburn,Liverpool,L,287.0,19.0,8.0,1.0,3.0,,1.0,2.0,4.0,6.0,,4.0,10.0,56.0,41.0,8.0,1.0,1.0,71.0,16.0,12.0,1.0,2.0,3,3.0,2,2,1,,12.0,7.0,6.0,6.0,,30.0,2.0,147.0,52.2,0.0,1,0,,5.0,10.0,11.0,2.0,375.0,15.0,14.0,,4.0,11.0,0.0
Blackburn_5,2011-12,360807,34,2012-04-14 15:00:00,"Liberty Stadium, Swansea",18985,Away,Blackburn,Swansea,L,140.0,3.0,2.0,,2.0,,,,,9.0,,3.0,10.0,44.0,34.0,15.0,,1.0,60.0,14.0,8.0,,,3,3.0,0,2,0,1.0,17.0,2.0,2.0,4.0,1.0,16.0,,142.0,26.8,0.0,0,0,,6.0,7.0,27.0,,214.0,8.0,19.0,,3.0,16.0,0.0
Blackburn_5,2011-12,360811,35,2012-04-21 15:00:00,"Ewood Park, Blackburn",23218,Home,Blackburn,Norwich,W,186.0,7.0,14.0,,1.0,2.0,1.0,1.0,2.0,5.0,1.0,9.0,14.0,40.0,38.0,17.0,,,70.0,10.0,13.0,2.0,2.0,0,,2,0,1,1.0,20.0,4.0,3.0,1.0,,18.0,,202.0,42.7,0.0,0,0,,3.0,7.0,41.0,4.0,285.0,8.0,9.0,,9.0,8.0,0.0
Blackburn_5,2011-12,360826,36,2012-04-29 16:00:00,"White Hart Lane, London",35798,Away,Blackburn,Spurs,L,200.0,8.0,2.0,,,,,,,13.0,,1.0,14.0,57.0,31.0,15.0,,,57.0,15.0,5.0,,,2,2.0,0,1,0,,22.0,,,4.0,,9.0,,157.0,29.4,0.0,0,0,,,,29.0,2.0,282.0,,21.0,,1.0,17.0,0.0
Blackburn_5,2011-12,360831,37,2012-05-07 20:00:00,"Ewood Park, Blackburn",26144,Home,Blackburn,Wigan,L,157.0,18.0,4.0,,,1.0,1.0,,4.0,10.0,,5.0,7.0,52.0,35.0,14.0,,1.0,86.0,14.0,11.0,,,1,1.0,0,0,0,,29.0,6.0,2.0,3.0,,16.0,,174.0,36.7,0.0,0,0,,6.0,9.0,22.0,,257.0,12.0,18.0,,5.0,15.0,0.0
Blackburn_5,2011-12,360839,38,2012-05-13 15:00:00,"Stamford Bridge, London",40742,Away,Blackburn,Chelsea,L,344.0,4.0,,,,1.0,,1.0,2.0,6.0,,2.0,4.0,28.0,39.0,22.0,,1.0,56.0,4.0,13.0,1.0,1.0,2,2.0,1,2,0,,19.0,4.0,4.0,2.0,,14.0,,128.0,41.6,0.0,0,0,,4.0,7.0,39.0,4.0,402.0,10.0,21.0,,2.0,17.0,0.0
