team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Wigan_111,2010-11,321866,21,2011-01-02 16:00:00,"DW Stadium, Wigan",15277,Home,Wigan,Newcastle,L,254.0,15.0,17.0,,1.0,,1.0,,2.0,13.0,,3.0,18.0,67.0,61.0,20.0,,1.0,64.0,15.0,15.0,,,1,1.0,0,1,0,1.0,22.0,3.0,2.0,1.0,,20.0,,179.0,51.2,0.0,0,0,,5.0,6.0,35.0,1.0,353.0,9.0,22.0,,3.0,10.0,0.0
Wigan_111,2010-11,321869,22,2011-01-05 20:00:00,"Macron Stadium, Bolton",18852,Away,Wigan,Bolton,D,260.0,28.0,14.0,,1.0,1.0,,1.0,5.0,10.0,,5.0,12.0,65.0,39.0,38.0,,1.0,66.0,10.0,11.0,1.0,1.0,1,1.0,1,0,0,,17.0,7.0,4.0,4.0,,12.0,,187.0,47.5,0.0,0,0,,4.0,8.0,55.0,2.0,368.0,13.0,13.0,,5.0,8.0,0.0
Wigan_111,2010-11,321886,23,2011-01-15 15:00:00,"DW Stadium, Wigan",18820,Home,Wigan,Fulham,D,257.0,15.0,19.0,,,3.0,3.0,1.0,,6.0,,3.0,6.0,62.0,56.0,22.0,,,75.0,23.0,7.0,1.0,1.0,1,1.0,1,0,0,1.0,12.0,3.0,4.0,1.0,,17.0,,187.0,47.3,0.0,0,0,,4.0,6.0,41.0,2.0,375.0,8.0,23.0,,3.0,17.0,0.0
Wigan_111,2010-11,321887,24,2011-01-22 15:00:00,"Emirates Stadium, London",59552,Away,Wigan,Arsenal,L,272.0,9.0,6.0,,,1.0,1.0,,1.0,6.0,,1.0,10.0,47.0,40.0,13.0,,,66.0,14.0,6.0,,,3,3.0,0,1,0,,21.0,,,5.0,,9.0,,148.0,37.6,0.0,0,1,,2.0,2.0,33.0,3.0,359.0,3.0,24.0,,1.0,13.0,0.0
Wigan_111,2010-11,321903,25,2011-02-01 20:00:00,"The Hawthorns, West Bromwich",25358,Away,Wigan,West Brom,D,238.0,16.0,11.0,,2.0,,,,3.0,13.0,,5.0,8.0,60.0,61.0,22.0,,1.0,65.0,13.0,13.0,,2.0,2,2.0,2,1,2,,17.0,4.0,5.0,4.0,,13.0,,167.0,44.6,0.0,0,0,,5.0,5.0,37.0,2.0,336.0,13.0,24.0,,5.0,17.0,0.0
Wigan_111,2010-11,321915,26,2011-02-05 15:00:00,"DW Stadium, Wigan",18567,Home,Wigan,Blackburn,W,198.0,12.0,15.0,1.0,,1.0,,3.0,,7.0,,4.0,14.0,56.0,71.0,23.0,,,74.0,13.0,13.0,2.0,4.0,3,3.0,4,1,1,,19.0,4.0,7.0,4.0,,13.0,1.0,190.0,46.0,0.0,0,0,,5.0,5.0,42.0,3.0,300.0,12.0,29.0,,4.0,24.0,0.0
Wigan_111,2010-11,321923,27,2011-02-12 15:00:00,"Anfield, Liverpool",44609,Away,Wigan,Liverpool,D,278.0,8.0,5.0,,1.0,2.0,1.0,1.0,5.0,15.0,,5.0,17.0,74.0,52.0,18.0,,,88.0,17.0,11.0,1.0,1.0,1,1.0,1,1,0,,24.0,6.0,2.0,6.0,,15.0,,184.0,47.3,0.0,0,0,,7.0,12.0,33.0,3.0,373.0,14.0,24.0,,5.0,20.0,0.0
Wigan_111,2010-11,321935,28,2011-02-26 15:00:00,"DW Stadium, Wigan",18140,Home,Wigan,Man Utd,L,295.0,6.0,18.0,,,1.0,2.0,,2.0,12.0,,8.0,11.0,60.0,60.0,14.0,,,78.0,13.0,11.0,,,4,4.0,0,1,0,,30.0,5.0,4.0,3.0,,16.0,,173.0,48.0,0.0,0,0,,5.0,10.0,24.0,2.0,386.0,11.0,21.0,,8.0,18.0,0.0
Wigan_111,2010-11,321943,29,2011-03-05 17:30:00,"Etihad Stadium, Manchester",44864,Away,Wigan,Man City,L,360.0,19.0,3.0,,2.0,,,,3.0,16.0,,6.0,14.0,65.0,66.0,10.0,1.0,,72.0,9.0,16.0,,,1,1.0,0,1,0,1.0,20.0,3.0,2.0,3.0,,16.0,,166.0,49.6,0.0,0,0,,8.0,10.0,21.0,3.0,453.0,13.0,34.0,,6.0,31.0,0.0
Wigan_111,2010-11,321956,30,2011-03-19 15:00:00,"DW Stadium, Wigan",16421,Home,Wigan,Birmingham,W,322.0,23.0,22.0,,,2.0,4.0,1.0,8.0,4.0,,9.0,13.0,62.0,65.0,17.0,,1.0,73.0,13.0,13.0,1.0,2.0,1,1.0,2,1,1,,11.0,13.0,10.0,2.0,,23.0,,188.0,60.7,0.0,0,0,,4.0,16.0,29.0,1.0,443.0,22.0,21.0,,9.0,14.0,0.0
Wigan_111,2010-11,321966,31,2011-04-02 15:00:00,"DW Stadium, Wigan",18578,Home,Wigan,Spurs,D,266.0,14.0,4.0,,1.0,1.0,2.0,,4.0,5.0,1.0,8.0,11.0,50.0,42.0,13.0,,,86.0,12.0,13.0,,,0,,0,0,0,,32.0,5.0,3.0,3.0,,16.0,,159.0,45.7,0.0,0,0,,10.0,13.0,15.0,2.0,357.0,17.0,17.0,,8.0,13.0,0.0
Wigan_111,2010-11,321971,32,2011-04-09 15:00:00,"Stamford Bridge, London",40734,Away,Wigan,Chelsea,L,314.0,7.0,9.0,,,,,,7.0,15.0,,5.0,16.0,66.0,49.0,15.0,1.0,,95.0,14.0,11.0,,,1,1.0,0,0,0,1.0,25.0,6.0,3.0,2.0,,12.0,,165.0,47.5,0.0,0,0,,4.0,8.0,32.0,2.0,400.0,14.0,23.0,,5.0,16.0,0.0
Wigan_111,2010-11,321986,33,2011-04-16 15:00:00,"Bloomfield Road, Blackpool",16030,Away,Wigan,Blackpool,W,333.0,13.0,7.0,,,1.0,,1.0,2.0,10.0,,3.0,17.0,61.0,59.0,19.0,,,92.0,12.0,13.0,2.0,3.0,1,1.0,3,0,2,,15.0,6.0,4.0,3.0,,16.0,,188.0,50.7,0.0,0,0,,3.0,9.0,32.0,2.0,443.0,9.0,30.0,,3.0,21.0,0.0
Wigan_111,2010-11,321994,34,2011-04-23 15:00:00,"Stadium of Light, Sunderland",39650,Away,Wigan,Sunderland,L,294.0,15.0,13.0,,1.0,1.0,,1.0,1.0,6.0,,3.0,16.0,52.0,68.0,23.0,,,86.0,10.0,11.0,2.0,2.0,4,4.0,2,0,0,,14.0,4.0,5.0,4.0,,14.0,,164.0,55.9,0.0,0,0,,3.0,6.0,32.0,,394.0,9.0,34.0,,3.0,24.0,0.0
Wigan_111,2010-11,322006,35,2011-04-30 15:00:00,"DW Stadium, Wigan",17051,Home,Wigan,Everton,D,295.0,12.0,11.0,,1.0,,,,3.0,6.0,,3.0,9.0,46.0,52.0,19.0,,,72.0,14.0,12.0,1.0,1.0,1,1.0,1,0,1,,18.0,7.0,8.0,1.0,,13.0,,148.0,50.3,0.0,0,0,,4.0,10.0,34.0,1.0,387.0,15.0,19.0,,3.0,11.0,0.0
Wigan_111,2010-11,322007,36,2011-05-07 15:00:00,"Villa Park, Birmingham",36293,Away,Wigan,Aston Villa,D,320.0,16.0,12.0,,1.0,2.0,1.0,1.0,2.0,5.0,,5.0,18.0,65.0,43.0,11.0,,,83.0,12.0,6.0,1.0,1.0,1,1.0,1,1,1,,18.0,4.0,2.0,2.0,,8.0,,166.0,51.7,0.0,0,0,,4.0,7.0,20.0,,403.0,8.0,20.0,,5.0,17.0,0.0
Wigan_111,2010-11,322026,37,2011-05-15 16:00:00,"DW Stadium, Wigan",22043,Home,Wigan,West Ham,W,363.0,8.0,6.0,,,3.0,3.0,1.0,8.0,7.0,,9.0,11.0,45.0,48.0,10.0,,,90.0,7.0,10.0,1.0,3.0,2,2.0,3,2,0,1.0,18.0,15.0,12.0,9.0,,34.0,,153.0,58.7,0.0,0,0,,9.0,22.0,18.0,,443.0,29.0,17.0,,10.0,11.0,0.0
Wigan_111,2010-11,322033,38,2011-05-22 16:00:00,"bet365 Stadium, Stoke",27566,Away,Wigan,Stoke,W,242.0,21.0,17.0,,,2.0,1.0,1.0,8.0,6.0,1.0,3.0,18.0,67.0,65.0,22.0,,,87.0,10.0,10.0,1.0,1.0,0,,1,0,0,,18.0,11.0,4.0,2.0,,14.0,,209.0,49.2,0.0,0,0,,2.0,13.0,40.0,3.0,360.0,14.0,29.0,,3.0,23.0,0.0
Wigan_111,2011-12,360478,1,2011-08-13 15:00:00,"DW Stadium, Wigan",17454,Home,Wigan,Norwich,D,294.0,12.0,13.0,1.0,,3.0,3.0,1.0,5.0,2.0,,7.0,14.0,49.0,52.0,23.0,1.0,1.0,74.0,12.0,8.0,,1.0,1,1.0,1,1,1,1.0,13.0,8.0,7.0,2.0,,13.0,1.0,151.0,49.5,0.0,0,0,,8.0,15.0,48.0,,363.0,20.0,16.0,,7.0,14.0,0.0
Wigan_111,2011-12,360487,2,2011-08-20 15:00:00,"Liberty Stadium, Swansea",19028,Away,Wigan,Swansea,D,238.0,4.0,7.0,,,,1.0,,1.0,9.0,1.0,7.0,6.0,41.0,40.0,19.0,,,60.0,19.0,8.0,,,0,,0,0,0,2.0,28.0,3.0,3.0,1.0,,10.0,1.0,118.0,36.0,0.0,0,0,,6.0,9.0,37.0,1.0,305.0,10.0,20.0,,7.0,13.0,0.0
Wigan_111,2011-12,360498,3,2011-08-27 12:30:00,"DW Stadium, Wigan",17225,Home,Wigan,QPR,W,347.0,10.0,10.0,,,,,,5.0,5.0,1.0,8.0,13.0,46.0,50.0,16.0,,1.0,61.0,14.0,8.0,1.0,2.0,0,,2,0,1,,17.0,5.0,5.0,5.0,,20.0,,140.0,55.2,0.0,0,0,,2.0,5.0,25.0,1.0,428.0,12.0,20.0,,8.0,17.0,0.0
Wigan_111,2011-12,360503,4,2011-09-10 15:00:00,"Etihad Stadium, Manchester",46509,Away,Wigan,Man City,L,329.0,5.0,3.0,,1.0,2.0,3.0,,4.0,16.0,,3.0,6.0,49.0,33.0,3.0,,,61.0,9.0,6.0,,,3,3.0,0,1,0,,13.0,5.0,3.0,4.0,,12.0,,122.0,42.1,0.0,0,0,,4.0,8.0,9.0,,398.0,11.0,18.0,,3.0,17.0,0.0
Wigan_111,2011-12,360512,5,2011-09-17 15:00:00,"Goodison Park, Liverpool",31576,Away,Wigan,Everton,L,348.0,14.0,9.0,,,,1.0,,3.0,4.0,,9.0,10.0,43.0,54.0,9.0,,,79.0,8.0,13.0,,1.0,3,3.0,1,1,1,1.0,9.0,2.0,1.0,5.0,,19.0,,154.0,52.8,0.0,0,0,,6.0,5.0,23.0,2.0,438.0,10.0,22.0,,9.0,16.0,0.0
Wigan_111,2011-12,360528,6,2011-09-24 15:00:00,"DW Stadium, Wigan",18788,Home,Wigan,Spurs,L,259.0,10.0,5.0,,1.0,,,,1.0,10.0,,1.0,10.0,50.0,46.0,11.0,2.0,,67.0,13.0,6.0,1.0,1.0,2,2.0,1,2,0,,16.0,4.0,3.0,4.0,,21.0,,129.0,36.1,0.0,0,1,,1.0,5.0,17.0,1.0,342.0,5.0,25.0,,1.0,16.0,0.0
Wigan_111,2011-12,360529,7,2011-10-01 15:00:00,"Villa Park, Birmingham",30744,Away,Wigan,Aston Villa,L,368.0,10.0,12.0,,1.0,,,,5.0,4.0,,10.0,7.0,50.0,46.0,8.0,,,64.0,7.0,11.0,,,2,2.0,0,1,0,,3.0,8.0,4.0,4.0,,17.0,,152.0,61.2,0.0,0,0,,6.0,14.0,21.0,1.0,436.0,15.0,11.0,,10.0,9.0,0.0
Wigan_111,2011-12,360548,8,2011-10-15 15:00:00,"DW Stadium, Wigan",17261,Home,Wigan,Bolton,L,355.0,15.0,13.0,,,,,,7.0,11.0,,5.0,16.0,75.0,63.0,6.0,2.0,,77.0,17.0,15.0,,1.0,3,3.0,1,2,1,,10.0,6.0,2.0,4.0,1.0,19.0,,173.0,54.1,0.0,0,0,,7.0,9.0,14.0,5.0,446.0,16.0,22.0,,5.0,16.0,0.0
Wigan_111,2011-12,360556,9,2011-10-22 15:00:00,"St. James' Park, Newcastle",48321,Away,Wigan,Newcastle,L,292.0,10.0,18.0,,2.0,,,,3.0,9.0,,3.0,8.0,54.0,60.0,10.0,,,71.0,22.0,7.0,,,1,1.0,0,0,0,,13.0,4.0,2.0,5.0,,20.0,,159.0,46.2,0.0,0,0,,9.0,11.0,23.0,3.0,373.0,14.0,28.0,,3.0,22.0,0.0
Wigan_111,2011-12,360568,10,2011-10-29 15:00:00,"DW Stadium, Wigan",15796,Home,Wigan,Fulham,L,403.0,8.0,6.0,,1.0,1.0,1.0,,3.0,6.0,,9.0,8.0,50.0,41.0,4.0,,,74.0,18.0,13.0,,,2,2.0,0,1,0,2.0,9.0,5.0,6.0,1.0,,17.0,,158.0,54.1,0.0,0,0,,11.0,15.0,11.0,3.0,491.0,20.0,13.0,,9.0,11.0,0.0
Wigan_111,2011-12,360578,11,2011-11-06 13:30:00,"Molineux Stadium, Wolverhampton",23536,Away,Wigan,Wolves,L,312.0,9.0,9.0,,1.0,2.0,4.0,1.0,3.0,6.0,,6.0,20.0,59.0,56.0,13.0,,,84.0,14.0,11.0,,1.0,3,3.0,1,1,1,,19.0,6.0,7.0,2.0,,16.0,1.0,202.0,51.6,0.0,0,0,,7.0,12.0,28.0,7.0,401.0,17.0,26.0,,6.0,19.0,0.0
Wigan_111,2011-12,360588,12,2011-11-19 15:00:00,"DW Stadium, Wigan",17392,Home,Wigan,Blackburn,D,341.0,2.0,5.0,,2.0,1.0,1.0,,7.0,4.0,,7.0,7.0,38.0,47.0,9.0,2.0,,71.0,14.0,14.0,2.0,3.0,3,3.0,3,1,2,,3.0,12.0,6.0,1.0,,19.0,,143.0,58.5,0.0,1,0,,13.0,22.0,14.0,2.0,410.0,26.0,22.0,,7.0,18.0,0.0
Wigan_111,2011-12,360596,13,2011-11-26 15:00:00,"Stadium of Light, Sunderland",37883,Away,Wigan,Sunderland,W,315.0,7.0,7.0,1.0,,1.0,,2.0,3.0,8.0,,2.0,14.0,58.0,49.0,20.0,1.0,,55.0,13.0,12.0,1.0,2.0,1,1.0,2,1,1,,4.0,4.0,4.0,3.0,,17.0,1.0,160.0,47.1,0.0,0,0,,5.0,7.0,39.0,1.0,389.0,12.0,18.0,,2.0,13.0,0.0
Wigan_111,2011-12,360607,14,2011-12-03 15:00:00,"DW Stadium, Wigan",19280,Home,Wigan,Arsenal,L,281.0,5.0,3.0,,,,1.0,,2.0,10.0,,4.0,1.0,35.0,45.0,8.0,1.0,,52.0,9.0,12.0,,,4,4.0,0,2,0,,14.0,4.0,3.0,2.0,,16.0,,115.0,34.6,0.0,0,0,,2.0,5.0,16.0,2.0,336.0,7.0,21.0,,4.0,15.0,0.0
Wigan_111,2011-12,360618,15,2011-12-10 15:00:00,"The Hawthorns, West Bromwich",25446,Away,Wigan,West Brom,W,373.0,10.0,4.0,1.0,,,,,3.0,3.0,,2.0,7.0,42.0,45.0,22.0,,,57.0,8.0,10.0,,2.0,1,1.0,2,1,1,,12.0,3.0,4.0,11.0,,6.0,1.0,154.0,49.1,0.0,0,0,,3.0,4.0,41.0,2.0,457.0,10.0,26.0,,2.0,17.0,0.0
Wigan_111,2011-12,360627,16,2011-12-17 17:30:00,"DW Stadium, Wigan",18320,Home,Wigan,Chelsea,D,411.0,6.0,4.0,,,,,1.0,2.0,12.0,,7.0,11.0,43.0,37.0,18.0,,,66.0,11.0,6.0,,1.0,1,1.0,1,0,0,,17.0,6.0,6.0,3.0,,18.0,,143.0,50.8,0.0,0,0,,6.0,9.0,30.0,,495.0,14.0,15.0,,7.0,10.0,0.0
Wigan_111,2011-12,360631,17,2011-12-21 20:00:00,"DW Stadium, Wigan",19230,Home,Wigan,Liverpool,D,283.0,11.0,6.0,,1.0,,,,8.0,11.0,1.0,7.0,15.0,58.0,55.0,21.0,,,49.0,17.0,12.0,,,0,,0,0,0,,33.0,11.0,6.0,3.0,,15.0,,142.0,44.7,0.0,0,0,,5.0,15.0,37.0,,359.0,19.0,31.0,,7.0,22.0,0.0
Wigan_111,2011-12,360643,18,2011-12-26 15:00:00,"Old Trafford, Manchester",75183,Away,Wigan,Man Utd,L,293.0,2.0,1.0,,,,,,3.0,10.0,,2.0,12.0,47.0,44.0,11.0,,,53.0,11.0,12.0,,,5,5.0,0,2,0,,18.0,4.0,2.0,3.0,,6.0,,125.0,40.5,0.0,0,1,,4.0,5.0,26.0,,353.0,9.0,19.0,,2.0,15.0,0.0
Wigan_111,2011-12,360655,19,2011-12-31 15:00:00,"bet365 Stadium, Stoke",26595,Away,Wigan,Stoke,D,266.0,18.0,7.0,1.0,,1.0,1.0,1.0,2.0,1.0,,5.0,9.0,45.0,43.0,44.0,,,64.0,10.0,14.0,1.0,2.0,2,2.0,2,0,1,,8.0,5.0,6.0,1.0,,13.0,1.0,155.0,51.0,0.0,0,1,,3.0,6.0,53.0,2.0,351.0,11.0,21.0,5.0,5.0,17.0,0.0
Wigan_111,2011-12,360667,20,2012-01-03 19:45:00,"DW Stadium, Wigan",15871,Home,Wigan,Sunderland,L,497.0,3.0,5.0,,,1.0,1.0,,6.0,8.0,,9.0,9.0,36.0,30.0,7.0,,,80.0,10.0,6.0,1.0,1.0,4,4.0,1,1,0,2.0,14.0,6.0,5.0,3.0,,22.0,,126.0,63.4,0.0,0,0,,12.0,17.0,9.0,,567.0,23.0,12.0,,9.0,11.0,0.0
Wigan_111,2011-12,360678,21,2012-01-16 20:00:00,"DW Stadium, Wigan",16026,Home,Wigan,Man City,L,335.0,15.0,11.0,,,1.0,1.0,,2.0,9.0,,4.0,17.0,65.0,60.0,9.0,,,61.0,17.0,15.0,,,1,1.0,0,1,0,,26.0,1.0,2.0,3.0,,21.0,,168.0,46.0,0.0,0,0,,3.0,4.0,18.0,3.0,425.0,7.0,23.0,,4.0,15.0,0.0
Wigan_111,2011-12,360685,22,2012-01-21 15:00:00,"Kiyan Prince Foundation Stadium, London",16002,Away,Wigan,QPR,L,334.0,9.0,9.0,,1.0,1.0,1.0,,3.0,4.0,,1.0,17.0,51.0,46.0,18.0,,,75.0,19.0,11.0,,1.0,3,3.0,1,2,0,,12.0,4.0,2.0,5.0,,17.0,,169.0,59.7,0.0,0,0,,4.0,7.0,26.0,1.0,433.0,9.0,23.0,,1.0,17.0,0.0
Wigan_111,2011-12,360693,23,2012-01-31 19:45:00,"White Hart Lane, London",35801,Away,Wigan,Spurs,L,344.0,7.0,4.0,,,,1.0,,2.0,8.0,,,8.0,35.0,33.0,10.0,,,51.0,7.0,8.0,1.0,1.0,3,3.0,1,2,0,,16.0,5.0,3.0,4.0,,13.0,,114.0,37.7,0.0,0,0,,4.0,6.0,16.0,1.0,409.0,9.0,17.0,,,10.0,0.0
Wigan_111,2011-12,360708,24,2012-02-04 15:00:00,"DW Stadium, Wigan",18340,Home,Wigan,Everton,D,333.0,9.0,18.0,,1.0,,,,6.0,3.0,,4.0,9.0,41.0,47.0,13.0,,,68.0,15.0,9.0,,1.0,1,1.0,1,0,0,,13.0,5.0,2.0,1.0,,13.0,,179.0,52.3,0.0,0,0,,2.0,6.0,18.0,2.0,447.0,10.0,17.0,,4.0,15.0,0.0
Wigan_111,2011-12,360711,25,2012-02-11 15:00:00,"University of Bolton Stadium, Bolton",23450,Away,Wigan,Bolton,W,274.0,13.0,13.0,,1.0,1.0,1.0,1.0,2.0,2.0,,8.0,13.0,46.0,41.0,25.0,,,62.0,12.0,20.0,1.0,2.0,1,1.0,2,0,1,,12.0,7.0,6.0,4.0,,22.0,,176.0,57.0,0.0,0,0,,5.0,11.0,31.0,6.0,371.0,13.0,5.0,,7.0,5.0,0.0
Wigan_111,2011-12,360728,26,2012-02-25 15:00:00,"DW Stadium, Wigan",20601,Home,Wigan,Aston Villa,D,294.0,9.0,11.0,,1.0,,1.0,,6.0,7.0,1.0,14.0,13.0,46.0,37.0,8.0,,,79.0,9.0,8.0,,,0,,0,0,0,,10.0,5.0,2.0,1.0,,16.0,,190.0,60.7,0.0,0,0,,10.0,14.0,16.0,2.0,397.0,18.0,13.0,,14.0,13.0,0.0
Wigan_111,2011-12,360738,27,2012-03-03 15:00:00,"DW Stadium, Wigan",19001,Home,Wigan,Swansea,L,310.0,5.0,3.0,,1.0,1.0,1.0,,6.0,13.0,,10.0,14.0,54.0,33.0,4.0,,,61.0,14.0,8.0,,,2,2.0,0,1,0,,22.0,6.0,2.0,3.0,,23.0,,167.0,51.1,0.0,1,0,,8.0,12.0,14.0,1.0,395.0,16.0,21.0,,9.0,12.0,0.0
Wigan_111,2011-12,360745,28,2012-03-11 16:00:00,"Carrow Road, Norwich",26653,Away,Wigan,Norwich,D,398.0,10.0,14.0,,1.0,4.0,3.0,1.0,2.0,3.0,,5.0,11.0,39.0,45.0,13.0,,,70.0,8.0,12.0,1.0,1.0,1,1.0,1,1,0,1.0,16.0,8.0,7.0,5.0,,18.0,,160.0,55.1,0.0,0,0,,11.0,18.0,28.0,1.0,489.0,20.0,11.0,,5.0,7.0,0.0
Wigan_111,2011-12,360757,29,2012-03-17 15:00:00,"DW Stadium, Wigan",21379,Home,Wigan,West Brom,D,317.0,11.0,10.0,,,4.0,5.0,1.0,2.0,8.0,,13.0,12.0,46.0,37.0,8.0,,,67.0,8.0,10.0,,1.0,1,1.0,1,0,0,3.0,14.0,5.0,5.0,3.0,,30.0,,155.0,60.4,0.0,0,0,,14.0,18.0,14.0,2.0,400.0,21.0,14.0,,13.0,12.0,0.0
Wigan_111,2011-12,360762,30,2012-03-24 15:00:00,"Anfield, Liverpool",44431,Away,Wigan,Liverpool,W,303.0,10.0,6.0,1.0,1.0,,2.0,1.0,4.0,10.0,,,9.0,45.0,49.0,17.0,,,64.0,10.0,13.0,,2.0,1,1.0,2,0,1,,24.0,1.0,2.0,7.0,,17.0,1.0,171.0,43.1,0.0,0,0,,2.0,2.0,34.0,1.0,410.0,8.0,21.0,,,17.0,0.0
Wigan_111,2011-12,360777,31,2012-03-31 15:00:00,"DW Stadium, Wigan",19786,Home,Wigan,Stoke,W,355.0,15.0,6.0,,4.0,2.0,3.0,1.0,5.0,4.0,1.0,8.0,8.0,45.0,48.0,9.0,,1.0,62.0,16.0,14.0,1.0,2.0,0,,2,0,0,,16.0,8.0,6.0,,,16.0,,164.0,60.8,0.0,0,0,,3.0,11.0,26.0,,449.0,14.0,21.0,,8.0,11.0,0.0
Wigan_111,2011-12,360781,32,2012-04-07 15:00:00,"Stamford Bridge, London",40651,Away,Wigan,Chelsea,L,291.0,9.0,,,1.0,1.0,1.0,,2.0,8.0,,3.0,12.0,48.0,44.0,13.0,,,58.0,12.0,14.0,1.0,1.0,2,2.0,1,0,0,,18.0,5.0,4.0,4.0,,18.0,,142.0,45.3,0.0,0,0,,5.0,9.0,21.0,5.0,368.0,11.0,26.0,,3.0,19.0,0.0
Wigan_111,2011-12,360797,33,2012-04-11 19:45:00,"DW Stadium, Wigan",18115,Home,Wigan,Man Utd,W,287.0,4.0,5.0,,1.0,,,,7.0,4.0,1.0,7.0,14.0,43.0,51.0,13.0,,,59.0,8.0,14.0,1.0,1.0,0,,1,0,0,,26.0,6.0,3.0,2.0,,11.0,,143.0,44.9,0.0,0,0,,3.0,8.0,22.0,2.0,367.0,13.0,20.0,,7.0,10.0,0.0
Wigan_111,2011-12,360799,34,2012-04-16 20:00:00,"Emirates Stadium, London",60060,Away,Wigan,Arsenal,W,242.0,13.0,10.0,,,,2.0,2.0,4.0,14.0,,3.0,11.0,57.0,66.0,18.0,,1.0,37.0,15.0,15.0,,2.0,1,1.0,2,1,2,,20.0,5.0,7.0,8.0,,5.0,,139.0,35.7,0.0,0,0,,4.0,8.0,37.0,3.0,309.0,15.0,26.0,,3.0,20.0,0.0
Wigan_111,2011-12,360813,35,2012-04-21 15:00:00,"Craven Cottage, London",25689,Away,Wigan,Fulham,L,410.0,4.0,4.0,,1.0,,,,1.0,3.0,,,6.0,38.0,35.0,10.0,,,70.0,16.0,11.0,,1.0,2,2.0,1,0,0,,18.0,3.0,4.0,4.0,,22.0,,126.0,48.8,0.0,0,0,,5.0,8.0,23.0,1.0,482.0,10.0,16.0,,,10.0,0.0
Wigan_111,2011-12,360828,36,2012-04-28 15:00:00,"DW Stadium, Wigan",22187,Home,Wigan,Newcastle,W,444.0,8.0,6.0,,1.0,,,1.0,2.0,7.0,1.0,4.0,10.0,45.0,38.0,8.0,,,53.0,15.0,12.0,3.0,4.0,0,,4,0,4,,14.0,5.0,6.0,1.0,,9.0,,125.0,57.1,0.0,0,0,,2.0,7.0,17.0,3.0,509.0,10.0,16.0,,4.0,13.0,0.0
Wigan_111,2011-12,360831,37,2012-05-07 20:00:00,"Ewood Park, Blackburn",26144,Away,Wigan,Blackburn,W,364.0,4.0,18.0,,,1.0,1.0,,4.0,2.0,1.0,6.0,12.0,35.0,52.0,13.0,,,64.0,13.0,14.0,1.0,1.0,0,,1,0,0,,15.0,8.0,6.0,4.0,,13.0,,174.0,63.3,0.0,0,0,,10.0,16.0,29.0,2.0,461.0,20.0,10.0,,6.0,9.0,0.0
Wigan_111,2011-12,360848,38,2012-05-13 15:00:00,"DW Stadium, Wigan",21986,Home,Wigan,Wolves,W,400.0,4.0,6.0,,1.0,1.0,1.0,,2.0,4.0,,9.0,15.0,40.0,41.0,4.0,1.0,,52.0,15.0,9.0,2.0,3.0,2,2.0,3,1,2,1.0,13.0,9.0,8.0,3.0,,16.0,,136.0,52.0,0.0,0,0,,4.0,12.0,14.0,2.0,472.0,14.0,23.0,,9.0,12.0,0.0
Wigan_111,2012-13,442008,1,2012-08-19 13:30:00,"DW Stadium, Wigan",19738,Home,Wigan,Chelsea,L,402.0,9.0,10.0,,,2.0,3.0,,1.0,9.0,,7.0,9.0,51.0,48.0,4.0,,,69.0,17.0,11.0,,,2,2.0,0,2,0,,14.0,2.0,4.0,1.0,,18.0,,132.0,52.0,0.0,0,0,,10.0,11.0,6.0,,473.0,15.0,23.0,,7.0,20.0,0.0
Wigan_111,2012-13,442014,2,2012-08-25 15:00:00,"St. Mary's Stadium, Southampton",29604,Away,Wigan,Southampton,W,414.0,11.0,10.0,,3.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,7.0,36.0,53.0,14.0,,1.0,65.0,9.0,10.0,1.0,2.0,0,,2,0,0,,13.0,8.0,4.0,4.0,,13.0,,134.0,50.8,0.0,0,0,,4.0,12.0,28.0,2.0,484.0,13.0,27.0,,3.0,24.0,0.0
Wigan_111,2012-13,442028,3,2012-09-01 15:00:00,"DW Stadium, Wigan",16247,Home,Wigan,Stoke,D,453.0,21.0,15.0,1.0,,,,1.0,5.0,1.0,,2.0,15.0,55.0,45.0,15.0,,,61.0,15.0,10.0,1.0,2.0,2,2.0,2,1,1,,8.0,6.0,3.0,4.0,,14.0,1.0,148.0,68.7,0.0,0,0,,5.0,9.0,24.0,1.0,540.0,13.0,13.0,,2.0,12.0,0.0
