season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243527,14,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,5.0,5.0,10.0,,1.0,6.0,,,1.0,1.0,,1.0,2.0,5.0,,,,,,,,3.0,,,90.0,,,,,,9.0,,6.7,,,1.0,,6.0,1.0,,,5.0,,8.0,9.0,17.0,2,1.0,39.0,1.0,2.0,1.0,
2019-20,8243555,15,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243555,15,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,1.0,15.0,6.0,19.0,,6.0,6.0,,,,1.0,,,3.0,8.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,26.0,,6.5,,,1.0,,1.0,1.0,10.0,,5.0,,32.0,9.0,31.0,1,2.0,74.0,1.0,,,
2019-20,8243555,15,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,10.0,18.0,28.0,1.0,3.0,6.0,,,1.0,1.0,,,4.0,3.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,11.0,,6.4,,,1.0,,5.0,,,,9.0,,18.0,20.0,38.0,3,,50.0,1.0,,,
2019-20,8243555,15,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,,,1.0,3.0,3.0,6.0,,,4.0,,,,,,1.0,1.0,3.0,,,,,,,,2.0,,,35.0,,,,,,8.0,,6.3,,,,,1.0,1.0,1.0,,2.0,,6.0,6.0,11.0,0,2.0,23.0,1.0,,1.0,1.0
2019-20,8243555,15,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,2.0,9.0,32.0,41.0,4.0,7.0,5.0,,,,,,,6.0,11.0,,,2.0,,,,,1.0,1.0,,90.0,,2.0,,,,13.0,,6.7,,,,,2.0,,,,3.0,,18.0,35.0,53.0,0,4.0,65.0,1.0,,,3.0
2019-20,8243555,15,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,10.0,14.0,24.0,,2.0,8.0,,,,1.0,,1.0,2.0,10.0,,,,,,,,4.0,,,90.0,,,,,,15.0,,6.4,,,,,1.0,,1.0,,8.0,,19.0,15.0,33.0,0,4.0,57.0,2.0,4.0,,3.0
2019-20,8243554,16,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,8.0,,1.0,,,,1.0,,6.9,,,,,,,,,,,,1.0,1.0,0,1.0,6.0,,,,1.0
2019-20,8243554,16,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,2.0,14.0,4.0,16.0,2.0,1.0,1.0,,,,1.0,,1.0,5.0,9.0,,,1.0,,,,,1.0,1.0,,82.0,,,,,,9.0,,7.3,,,,,4.0,1.0,4.0,,4.0,,18.0,4.0,18.0,0,7.0,45.0,,,1.0,2.0
2019-20,8243554,16,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,3.0,7.0,10.0,3.0,9.0,2.0,,,,1.0,,,4.0,10.0,,,,,,,,1.0,,,90.0,,,,,,9.0,,6.9,,,,,9.0,,,,4.0,,10.0,7.0,17.0,0,1.0,32.0,2.0,,,
2019-20,8243554,16,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,1.0,,4.0,17.0,6.0,22.0,1.0,,9.0,1.0,,,2.0,,2.0,7.0,8.0,,,2.0,1.0,,,,4.0,3.0,,90.0,,,,,,20.0,,7.8,,,,,3.0,,2.0,,6.0,,24.0,9.0,31.0,0,7.0,71.0,2.0,1.0,,4.0
2019-20,8243554,16,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,1.0,4.0,5.0,,1.0,3.0,,,,,,,,6.0,,,,,,,,,,,90.0,,2.0,,,,6.0,,7.2,,,,,3.0,,,,7.0,,6.0,5.0,11.0,0,5.0,24.0,,,,4.0
2019-20,8243575,17,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,11.0,10.0,21.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,65.0,,,,,,7.0,,7.0,,,1.0,,5.0,,3.0,,,,17.0,10.0,24.0,1,,47.0,1.0,,,
2019-20,8243575,17,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243575,17,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,3.0,5.0,7.0,12.0,2.0,1.0,5.0,,,,,,,2.0,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,9.0,,7.2,,,,,1.0,,1.0,,5.0,1.0,10.0,8.0,17.0,0,5.0,39.0,,,,3.0
2019-20,8243575,17,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,25.0,,,,,,3.0,,6.8,,,,,,,4.0,,1.0,,8.0,1.0,5.0,0,,11.0,,,,
2019-20,8243575,17,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,6.0,8.0,14.0,3.0,3.0,5.0,,,,1.0,,,4.0,6.0,,,,,,,,1.0,,,90.0,,,,,,9.0,,6.7,,,,,4.0,,,,10.0,,13.0,10.0,23.0,0,2.0,34.0,,1.0,,
2019-20,8243575,17,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,2.0,1.0,11.0,12.0,,1.0,4.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,90.0,,2.0,,,,6.0,,6.9,,,,,8.0,,,,6.0,,6.0,12.0,18.0,0,1.0,31.0,,,,
2019-20,8243575,17,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,10.0,7.0,17.0,,2.0,5.0,,,,,,,1.0,7.0,,,1.0,,,,,1.0,,,90.0,1.0,2.0,,,,7.0,,7.4,,,1.0,,3.0,1.0,,,3.0,,14.0,9.0,23.0,2,1.0,43.0,1.0,4.0,1.0,
2019-20,8243573,18,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243573,18,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243573,18,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,4.0,23.0,10.0,32.0,,1.0,3.0,,,,3.0,,,4.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,18.0,,7.4,,,,,1.0,1.0,6.0,,7.0,,33.0,11.0,38.0,0,4.0,67.0,2.0,,1.0,2.0
2019-20,8243573,18,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,4.0,,6.5,,,,,,,,,2.0,,1.0,4.0,5.0,0,,6.0,1.0,,,
2019-20,8243573,18,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,1.0,,2.0,18.0,16.0,33.0,1.0,1.0,10.0,,,,2.0,,1.0,7.0,9.0,,,1.0,,,,,6.0,,,90.0,,,,,,21.0,,7.2,,,,,1.0,6.0,4.0,,5.0,,31.0,18.0,45.0,0,3.0,85.0,1.0,1.0,4.0,1.0
2019-20,8243573,18,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,3.0,9.0,30.0,39.0,,4.0,5.0,,,1.0,1.0,,,2.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,3.0,,7.1,,,,,1.0,3.0,,,5.0,,10.0,31.0,41.0,1,,50.0,,,2.0,
2019-20,8243573,18,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,7.0,12.0,22.0,34.0,1.0,1.0,3.0,,,,1.0,,,2.0,3.0,,,,,,,,1.0,,,90.0,,,,,,9.0,,7.2,,,,,3.0,,,,10.0,,18.0,24.0,42.0,0,1.0,50.0,1.0,1.0,,1.0
2019-20,8243582,19,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243582,19,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,18.0,31.0,49.0,1.0,2.0,7.0,,,,,,1.0,3.0,7.0,,,,,,,,,,,90.0,,,,,,17.0,,7.1,,,1.0,,2.0,4.0,1.0,,5.0,,26.0,36.0,61.0,1,,84.0,,2.0,3.0,
2019-20,8243582,19,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,2.0,17.0,13.0,29.0,2.0,2.0,3.0,,,2.0,1.0,,,5.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,18.0,,6.7,,,,,1.0,2.0,6.0,,3.0,,27.0,16.0,37.0,2,,71.0,1.0,1.0,1.0,
2019-20,8243582,19,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243582,19,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,2.0,,,23.0,10.0,31.0,4.0,4.0,4.0,,,1.0,,,,6.0,8.0,,,,1.0,,,,1.0,3.0,,89.0,1.0,,,,,15.0,,7.7,,,,,,3.0,5.0,,1.0,,31.0,13.0,39.0,2,3.0,62.0,2.0,1.0,1.0,2.0
2019-20,8243582,19,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,6.0,15.0,50.0,65.0,3.0,7.0,5.0,1.0,,,,,,4.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,10.0,,7.9,,,2.0,,4.0,,,,10.0,,19.0,56.0,75.0,2,,85.0,,2.0,,
2019-20,8243582,19,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,20.0,45.0,65.0,4.0,5.0,6.0,,1.0,,,,,4.0,6.0,,,,,,,,,,,90.0,1.0,,,,,9.0,,7.2,,,,,3.0,1.0,,,7.0,,24.0,50.0,74.0,1,,81.0,,,1.0,
2019-20,8243591,20,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,2.0,18.0,13.0,29.0,4.0,2.0,1.0,,,,1.0,,,6.0,6.0,,,,,,,,,1.0,,80.0,,1.0,,,,7.0,,6.9,,,,,2.0,2.0,4.0,,3.0,,23.0,13.0,32.0,0,2.0,51.0,,1.0,1.0,
2019-20,8243591,20,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,3.0,3.0,,,,,,,,,,,20.0,,,,,,4.0,,6.5,,,,,3.0,3.0,,,,,,2.0,2.0,0,1.0,14.0,1.0,,1.0,
2019-20,8243591,20,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243591,20,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,4.0,40.0,44.0,15.0,4.0,3.0,,,,,,,15.0,5.0,,,,,,,,,1.0,,90.0,,2.0,,,,4.0,,7.2,,,1.0,,7.0,,,,4.0,,4.0,43.0,47.0,1,1.0,61.0,,,,1.0
2019-20,8243591,20,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,2.0,,3.0,28.0,25.0,51.0,4.0,4.0,7.0,,,1.0,4.0,,,9.0,8.0,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,17.0,,7.0,,,1.0,,4.0,,4.0,,8.0,,38.0,31.0,65.0,2,2.0,96.0,1.0,2.0,,2.0
2019-20,8243591,20,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,True,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,10.0,,,,,,,,6.9,,,1.0,,2.0,,,,1.0,,1.0,2.0,3.0,1,1.0,7.0,,,,
2019-20,8243591,20,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,8.0,14.0,36.0,50.0,4.0,,7.0,,,,3.0,,,11.0,1.0,,,2.0,,,,,2.0,,,90.0,1.0,1.0,,,,9.0,,6.4,,,,,4.0,2.0,,,11.0,1.0,20.0,37.0,57.0,1,,75.0,,1.0,,
2019-20,8243606,21,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243606,21,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,7.0,25.0,32.0,,,7.0,,,,,,,3.0,5.0,,,2.0,,,,,1.0,,,59.0,1.0,,,,,9.0,,6.7,,,,,1.0,3.0,,,5.0,,10.0,28.0,38.0,1,2.0,56.0,2.0,1.0,2.0,1.0
2019-20,8243606,21,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,1.0,7.0,11.0,17.0,2.0,2.0,4.0,,,,,,1.0,3.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,12.0,,6.9,,,,,1.0,1.0,3.0,,2.0,,13.0,14.0,24.0,0,1.0,46.0,,2.0,1.0,
2019-20,8243606,21,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243606,21,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,1.0,,4.0,18.0,17.0,34.0,1.0,3.0,8.0,,,,3.0,,,7.0,10.0,,,1.0,,,,,2.0,1.0,1.0,90.0,,,,,,11.0,,7.2,,,,,1.0,3.0,1.0,,4.0,,23.0,18.0,40.0,0,5.0,62.0,2.0,1.0,1.0,5.0
2019-20,8243606,21,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,4.0,8.0,54.0,62.0,2.0,7.0,4.0,,,,,,,3.0,10.0,,,1.0,,,,,2.0,,,90.0,,,,,,9.0,,6.9,,,1.0,,2.0,,,,6.0,,16.0,55.0,71.0,1,1.0,80.0,,2.0,,1.0
2019-20,8243606,21,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,7.0,6.0,28.0,34.0,,1.0,4.0,,,,,,,2.0,2.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,6.0,,7.0,,,,,3.0,,,,9.0,,9.0,31.0,40.0,0,1.0,48.0,,,,
2019-20,8243608,22,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243608,22,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,2.0,,,16.0,,,,,,1.0,,6.9,,,,,,,,,,,1.0,,1.0,0,2.0,7.0,,,,2.0
2019-20,8243608,22,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,3.0,27.0,18.0,43.0,1.0,3.0,5.0,,,,,,,1.0,4.0,,,,1.0,,,1.0,,3.0,,85.0,,,,,,16.0,,7.6,,,,,2.0,,7.0,,4.0,,38.0,20.0,51.0,0,1.0,73.0,,,,1.0
2019-20,8243608,22,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,14.0,45.0,59.0,,2.0,6.0,,1.0,,,,,,4.0,,,,,,,1.0,3.0,,,90.0,,1.0,,,,11.0,,7.6,,,2.0,,6.0,,,,7.0,,25.0,45.0,70.0,2,2.0,88.0,,,,1.0
2019-20,8243608,22,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,,,5.0,23.0,23.0,46.0,4.0,,7.0,,,,,,1.0,7.0,3.0,,,,,,,,,,,90.0,,,,,,21.0,,7.0,,,1.0,,1.0,4.0,6.0,,6.0,,35.0,25.0,54.0,1,1.0,84.0,2.0,,2.0,
2019-20,8243608,22,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,6.6,,,,,3.0,,,,,,,2.0,2.0,0,,6.0,,,,
2019-20,8243608,22,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,7.0,12.0,46.0,58.0,1.0,3.0,5.0,,,,,,,2.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,7.0,,7.5,,,,,7.0,,,,9.0,,16.0,48.0,64.0,0,1.0,79.0,1.0,1.0,,1.0
2019-20,8243634,23,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243634,23,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,16.0,17.0,33.0,,1.0,9.0,,,,,,1.0,2.0,5.0,,,,,,,,2.0,1.0,,90.0,,,,,,15.0,,6.9,,,,,,1.0,4.0,,3.0,,23.0,19.0,38.0,0,2.0,65.0,1.0,2.0,,1.0
2019-20,8243634,23,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,6.0,,1.0,22.0,6.0,22.0,4.0,5.0,6.0,2.0,,,2.0,,1.0,8.0,5.0,,,1.0,,,,,2.0,5.0,,90.0,,1.0,,,,22.0,,7.4,,,,,3.0,,14.0,,2.0,,36.0,9.0,31.0,0,,58.0,2.0,1.0,,
2019-20,8243634,23,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,,13.0,5.0,18.0,2.0,1.0,9.0,,,,,,,2.0,5.0,,,,,,,,1.0,,,33.0,,,,,,8.0,,7.0,,,,,,,1.0,,1.0,1.0,19.0,6.0,24.0,0,3.0,32.0,,1.0,,2.0
2019-20,8243634,23,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,2.0,9.0,48.0,57.0,7.0,6.0,8.0,,,,1.0,,,10.0,12.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,11.0,,7.0,,,1.0,,5.0,1.0,,,8.0,,13.0,54.0,67.0,2,5.0,83.0,,1.0,,2.0
2019-20,8243634,23,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,12.0,38.0,50.0,4.0,2.0,7.0,1.0,,,,1.0,,4.0,9.0,,,,1.0,,,,2.0,1.0,,90.0,,2.0,,,,6.0,,8.6,,,,,5.0,2.0,,,7.0,,15.0,41.0,56.0,0,4.0,74.0,,1.0,2.0,1.0
2019-20,8243634,23,11,Everton,Away,867443,,Lewis Gibson,lewis-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243627,24,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243627,24,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,19.0,,,,,,5.0,,6.3,,,,,,,,,2.0,,1.0,5.0,6.0,0,1.0,11.0,1.0,,,
2019-20,8243627,24,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,3.0,,1.0,28.0,16.0,41.0,2.0,2.0,11.0,1.0,,1.0,2.0,,,5.0,4.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,17.0,,7.2,,,1.0,,,1.0,7.0,,2.0,,38.0,20.0,51.0,2,1.0,82.0,1.0,,1.0,1.0
2019-20,8243627,24,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243627,24,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,1.0,,,30.0,28.0,57.0,1.0,2.0,4.0,,,,,,,4.0,3.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,16.0,,6.9,,,,,1.0,1.0,3.0,,1.0,,41.0,29.0,67.0,1,1.0,98.0,2.0,,,
2019-20,8243627,24,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,6.0,22.0,56.0,78.0,2.0,8.0,5.0,,1.0,,1.0,,,3.0,8.0,,,,,,,,,,,90.0,,,,,,11.0,,6.5,,,1.0,,1.0,,,,9.0,,28.0,59.0,87.0,1,,95.0,1.0,,,
2019-20,8243627,24,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,12.0,36.0,48.0,1.0,1.0,6.0,,,,,,,1.0,6.0,,,,,,,,2.0,,,90.0,1.0,,,,,9.0,,7.3,,,,,9.0,,,,6.0,,19.0,38.0,57.0,1,2.0,76.0,,3.0,,
2019-20,8243647,25,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243647,25,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243647,25,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,1.0,12.0,5.0,17.0,1.0,1.0,4.0,,,2.0,1.0,,,3.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,18.0,,6.8,,,,,1.0,,9.0,,3.0,,24.0,9.0,24.0,2,4.0,56.0,2.0,2.0,,4.0
2019-20,8243647,25,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,1.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,17.0,,,,,,3.0,,6.7,,,,,2.0,,,,1.0,,3.0,3.0,6.0,0,,8.0,,,,
2019-20,8243647,25,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,2.0,,2.0,22.0,23.0,43.0,,2.0,12.0,,,,1.0,,1.0,3.0,14.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,23.0,,7.6,,,,,3.0,1.0,5.0,,8.0,,33.0,31.0,59.0,0,8.0,99.0,2.0,3.0,1.0,5.0
2019-20,8243647,25,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,4.0,15.0,28.0,43.0,7.0,5.0,6.0,,,,,,,9.0,11.0,,,2.0,,2.0,,,,,,90.0,2.0,1.0,,,,14.0,,8.6,,,,,4.0,1.0,1.0,,10.0,,22.0,35.0,56.0,2,3.0,73.0,,2.0,1.0,1.0
2019-20,8243647,25,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,18.0,30.0,48.0,2.0,5.0,8.0,,,,,,,3.0,10.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,11.0,,7.0,,,,,4.0,1.0,,,8.0,,26.0,33.0,59.0,1,1.0,71.0,,3.0,1.0,
2019-20,8243663,26,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243663,26,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,11.0,9.0,20.0,1.0,,5.0,,,,2.0,,1.0,9.0,5.0,,,3.0,,,,,2.0,,,90.0,,,,,,15.0,,6.3,,,,,1.0,4.0,4.0,,4.0,,18.0,10.0,24.0,0,3.0,55.0,3.0,,2.0,2.0
2019-20,8243663,26,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,4.0,,1.0,20.0,9.0,25.0,2.0,5.0,8.0,,,,2.0,,1.0,9.0,13.0,,,1.0,,,,,2.0,3.0,,90.0,1.0,,,,,28.0,,7.4,,,,,5.0,6.0,11.0,,2.0,,33.0,15.0,37.0,1,4.0,90.0,1.0,1.0,3.0,2.0
2019-20,8243663,26,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,7.0,22.0,29.0,3.0,4.0,2.0,,,,,,1.0,4.0,6.0,,,,,,,,1.0,,,90.0,,1.0,,,,9.0,,6.9,,,,,8.0,,,,6.0,,12.0,25.0,37.0,0,2.0,52.0,,,,1.0
2019-20,8243663,26,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,1.0,15.0,5.0,20.0,1.0,1.0,8.0,,,,2.0,,2.0,5.0,4.0,,,,,,,,1.0,2.0,,64.0,,,,,,15.0,,6.4,,,,,,,2.0,,2.0,,22.0,8.0,28.0,0,1.0,44.0,2.0,2.0,,
2019-20,8243663,26,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,4.0,7.0,29.0,36.0,3.0,7.0,1.0,,,,,,,3.0,8.0,,,,,,,,,,,90.0,,,,,,8.0,,6.7,,,1.0,,1.0,,,,6.0,,11.0,32.0,43.0,1,1.0,56.0,1.0,,,1.0
2019-20,8243663,26,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,1.0,2.0,2.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,8.0,,,,,,2.0,,6.5,,,,,,,,,1.0,,3.0,3.0,6.0,0,,6.0,,,,
2019-20,8243732,27,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,3.0,,,20.0,17.0,34.0,1.0,1.0,8.0,,,,1.0,,1.0,3.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,12.0,,6.9,,,,,1.0,,7.0,,2.0,,27.0,19.0,39.0,0,3.0,65.0,,2.0,,3.0
2019-20,8243732,27,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243732,27,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
