season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436488,12,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,3.0,24.0,24.0,48.0,3.0,1.0,,5.0,,,,1.0,,,,4.0,2.0,,,0.018042,0.0345,,,0.0,,,,,1.0,,,90.0,,,,,,,7.0,,,7.3,,,1.0,,,5.0,,1.0,,5.0,,29.0,24.0,52.0,,,1,1.0,64.0,1.0,,,1.0
2024-25,12436488,12,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436488,12,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436505,13,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,,,1.0,10.0,14.0,24.0,,,,4.0,,,,1.0,,,,2.0,2.0,,,0.00224715,,,1.0,0.0,,,,,,,,73.0,,,,,,,10.0,,,5.9,,,,,,2.0,,1.0,,7.0,,17.0,16.0,32.0,,,0,2.0,45.0,,,,1.0
2024-25,12436505,13,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436505,13,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,17.0,32.0,49.0,,2.0,,4.0,,,,,,,1.0,1.0,6.0,1.0,,0.0830175,,,,0.0,,,,,1.0,,,82.0,,2.0,,,,,3.0,,,6.4,,,,,,3.0,,,,7.0,,19.0,32.0,51.0,,,0,4.0,62.0,,,,3.0
2024-25,12436505,13,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,10.0,9.0,19.0,,2.0,,4.0,,,,1.0,,,1.0,4.0,3.0,,,0.00386912,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,7.0,,,5.9,,,,,,,,,,1.0,,13.0,10.0,23.0,,,0,,33.0,2.0,1.0,,
2024-25,12436505,13,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,18.0,29.0,47.0,,,,3.0,,,,,,,1.0,1.0,4.0,1.0,,0.00568412,,,,0.0,,,,,,,1.0,90.0,,,,,,,4.0,,,5.8,,,,,,1.0,1.0,,,2.0,,21.0,29.0,50.0,,,0,2.0,56.0,,1.0,1.0,1.0
2024-25,12436505,13,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,0.00226676,,,,0.0,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,,,2.0,4.0,6.0,,,0,,6.0,,,,
2024-25,12436505,13,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,1.0,,,5.0,5.0,9.0,,,,1.0,1.0,,,,,,,,1.0,,,0.105923,,,,0.0,,,,,,1.0,,17.0,,,,,,,2.0,,,7.0,,,,,,,,1.0,,1.0,,7.0,5.0,11.0,,,0,1.0,15.0,,,,
2024-25,12436947,14,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,,,7.0,14.0,15.0,29.0,,,,2.0,,,,2.0,,,1.0,5.0,8.0,,,0.0232014,0.0519,0.2766,2.0,0.0,1.0,,,,4.0,,,90.0,1.0,1.0,,,,,17.0,,,8.5,,,,,,6.0,1.0,3.0,,11.0,,26.0,16.0,39.0,,,1,7.0,74.0,,,1.0,4.0
2024-25,12436947,14,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436947,14,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,3.0,23.0,26.0,1.0,2.0,,4.0,,,,,,,,1.0,6.0,,,0.00188547,0.0333,0.0252,,0.0,,,,,1.0,,,90.0,1.0,,,,,,5.0,,,7.8,,,,,,8.0,,,,7.0,,6.0,24.0,30.0,,,1,2.0,49.0,,2.0,,1.0
2024-25,12436947,14,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,9.0,12.0,21.0,,2.0,,3.0,,,,,,,,,3.0,,,0.0214618,0.0311,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,,7.2,,,1.0,,,5.0,,,,4.0,,15.0,15.0,30.0,,,1,1.0,54.0,1.0,1.0,,
2024-25,12436947,14,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,4.0,11.0,25.0,36.0,1.0,,,8.0,,,,,,,1.0,2.0,2.0,,,0.00273208,,,,0.0,,,,,4.0,,,90.0,,,,,,,5.0,,,7.4,,,,,,4.0,,,,6.0,,14.0,26.0,40.0,,,0,2.0,52.0,,,,2.0
2024-25,12436947,14,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436947,14,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13344418,15,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,True,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,0.00264426,,,,0.0,,,,,,,,15.0,,,,,,,,,,6.6,,,,,,1.0,,,,1.0,,2.0,,2.0,,,0,,3.0,,,,
2024-25,13344418,15,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13344418,15,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,8.0,17.0,25.0,1.0,1.0,,3.0,,,,1.0,,,,3.0,5.0,,,0.050631,0.087,0.6177,1.0,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,6.0,,,7.7,,,,,,9.0,,,,9.0,,12.0,18.0,30.0,,,1,1.0,47.0,,3.0,,1.0
2024-25,13344418,15,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,1.0,11.0,8.0,18.0,,1.0,,1.0,,,,,,,,1.0,4.0,,,0.0524873,,,,0.0,,,,,3.0,1.0,,90.0,,,,,,,13.0,,,7.0,,,,,,8.0,2.0,3.0,,4.0,,19.0,8.0,24.0,,,0,1.0,58.0,2.0,1.0,1.0,1.0
2024-25,13344418,15,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,6.0,11.0,17.0,28.0,,2.0,,3.0,1.0,,,,,,,1.0,4.0,,,0.0196313,,,1.0,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,10.0,,,8.1,,,,,,17.0,,,,10.0,,19.0,18.0,37.0,,,0,1.0,61.0,1.0,1.0,,1.0
2024-25,13344418,15,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,,,5.0,4.0,10.0,14.0,3.0,1.0,,3.0,,,,,,,1.0,5.0,5.0,,,0.00190628,,,,0.0,,,,,,,,90.0,,,,,,,13.0,,,6.5,,,,,,5.0,1.0,,,7.0,2.0,10.0,11.0,21.0,,,0,3.0,43.0,,1.0,,2.0
2024-25,12436438,16,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,,,2.0,4.0,3.0,7.0,,,,4.0,,,,,,,,2.0,7.0,,,0.00391926,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,13.0,,,7.4,,,,,,5.0,,2.0,,7.0,,10.0,5.0,13.0,,,0,7.0,42.0,1.0,,,4.0
2024-25,12436438,16,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,4.0,8.0,12.0,1.0,3.0,,1.0,,,,1.0,,,,3.0,4.0,,,0.0718871,,,1.0,0.0,,,,,,,,90.0,,3.0,,,,,6.0,,,7.5,,,,,,7.0,,,,3.0,1.0,7.0,10.0,17.0,,,0,1.0,30.0,1.0,,,1.0
2024-25,12436438,16,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,1.0,7.0,8.0,3.0,,,2.0,,,1.0,3.0,,,,10.0,5.0,,,0.00602701,0.0043,,2.0,0.0,,,,,2.0,,,90.0,,,,,,,10.0,,,6.8,,,,,,6.0,2.0,,,1.0,,4.0,9.0,13.0,,,1,4.0,38.0,,1.0,,4.0
2024-25,12436438,16,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,2.0,18.0,20.0,1.0,1.0,,2.0,,,,1.0,,,,2.0,3.0,,,0.0004969,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,,7.1,,,,,,6.0,,,,3.0,,5.0,18.0,23.0,,,0,1.0,35.0,1.0,1.0,,
2024-25,12436438,16,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436466,17,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,,,2.0,7.0,3.0,10.0,,,,1.0,,,,4.0,,,,8.0,6.0,,,0.00415951,0.0378,0.0901,3.0,0.0,,,,,2.0,,,73.0,1.0,,,,,,3.0,,,6.8,,,,,,3.0,1.0,,,3.0,,8.0,4.0,12.0,,,1,4.0,26.0,,2.0,,2.0
2024-25,12436466,17,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,0.0005531,,,,0.0,,,,,,,,17.0,,,,,,,2.0,,,6.5,,,,,,,,1.0,,2.0,,5.0,1.0,5.0,,,0,,7.0,,,,
2024-25,12436466,17,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436466,17,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,2.0,10.0,12.0,,3.0,,5.0,,,,1.0,,,2.0,5.0,6.0,,,0.00063637,,,2.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,7.0,,,7.0,,,,,,1.0,,,,4.0,,5.0,11.0,16.0,,,0,2.0,27.0,,1.0,,1.0
2024-25,12436466,17,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,10.0,6.0,16.0,1.0,1.0,,2.0,,,,3.0,1.0,,,5.0,7.0,,,0.00655838,,,1.0,0.0,,,,,3.0,,,90.0,,1.0,,,,,4.0,,,7.8,,,,,,6.0,,,,4.0,,11.0,8.0,19.0,,,0,5.0,42.0,,1.0,,1.0
2024-25,12436466,17,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,3.0,15.0,18.0,,,,3.0,,,,,,,,,5.0,,,0.00519987,,,,0.0,,,,,,,1.0,90.0,,1.0,,,,,5.0,,,7.1,,,,,,2.0,,,,5.0,,8.0,15.0,23.0,,,0,4.0,32.0,,1.0,,
2024-25,12436466,17,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436466,17,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436481,18,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,3.0,8.0,7.0,15.0,,,,3.0,,,,,,,1.0,2.0,4.0,,,0.00499293,,,,0.0,,,,,1.0,,,89.0,,2.0,,,,,11.0,,,6.9,,,,,,5.0,3.0,1.0,,7.0,,14.0,8.0,21.0,,,0,1.0,46.0,,1.0,2.0,1.0
2024-25,12436481,18,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436481,18,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,4.0,24.0,28.0,,1.0,,1.0,,,,,,,,1.0,5.0,,,0.00125698,,,1.0,0.0,,,,,2.0,,,90.0,,3.0,,,,,3.0,,,7.4,,,,,,10.0,,,,4.0,,7.0,24.0,31.0,,,0,3.0,50.0,,1.0,,3.0
2024-25,12436481,18,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,13.0,10.0,23.0,1.0,,,,,,,3.0,,,,6.0,2.0,,,0.00852348,,,2.0,0.0,,,,,1.0,,,90.0,,2.0,1.0,,,,5.0,,,6.4,,,,,,4.0,,,,3.0,,15.0,12.0,27.0,,,0,2.0,42.0,,,,2.0
2024-25,12436481,18,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,4.0,20.0,24.0,2.0,2.0,,1.0,,,,,,,,2.0,4.0,,,0.00090989,0.0062,0.0427,,0.0,,,,,,,,90.0,1.0,1.0,,,,,6.0,,,7.0,,,,,,7.0,,,,4.0,,6.0,24.0,30.0,,,1,2.0,41.0,,,,1.0
2024-25,12436481,18,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436481,18,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.131e-05,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,0,,4.0,,,,
2024-25,12436517,19,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,1.0,,2.0,11.0,11.0,21.0,2.0,2.0,,1.0,,,,1.0,,,,6.0,2.0,,,0.0942491,,,3.0,0.0,,,,,,1.0,,68.0,,,,,,,18.0,,,6.1,,,,,,2.0,,3.0,,8.0,,19.0,17.0,33.0,,,0,,54.0,1.0,1.0,,
2024-25,12436517,19,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436517,19,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,13.0,26.0,27.0,53.0,2.0,7.0,,13.0,,,,,,,,4.0,12.0,,,0.13439,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,17.0,,,7.3,,,,,,4.0,1.0,,,22.0,,40.0,29.0,69.0,,,0,3.0,81.0,1.0,1.0,1.0,2.0
2024-25,12436517,19,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,3.0,,1.0,23.0,4.0,24.0,,2.0,,1.0,,,,1.0,,,1.0,2.0,6.0,,,0.18117,,,,0.0,,,,,2.0,3.0,,90.0,,,,,,,17.0,,,7.0,,,,,,2.0,1.0,10.0,,2.0,,35.0,6.0,31.0,,,0,3.0,66.0,1.0,,1.0,1.0
2024-25,12436517,19,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,4.0,31.0,22.0,53.0,5.0,4.0,,6.0,,,,,,,,6.0,6.0,,,0.0955418,0.1325,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,12.0,,,7.0,,,1.0,,,5.0,,,,10.0,,40.0,24.0,64.0,,,1,1.0,74.0,1.0,1.0,,1.0
2024-25,12436517,19,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436517,19,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,2.0,,2.0,14.0,3.0,15.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,0.17946,,,,0.0,,,,,,1.0,,22.0,,,,,,,4.0,,,7.0,,,,,,,1.0,4.0,,2.0,,17.0,3.0,16.0,,,0,,29.0,1.0,,1.0,
2024-25,12436518,20,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,,,2.0,13.0,4.0,17.0,1.0,1.0,,4.0,,,,,,,,2.0,4.0,,,0.022423,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,25.0,,,7.2,,,,,,1.0,,9.0,,5.0,,33.0,5.0,29.0,,,0,1.0,57.0,1.0,2.0,,1.0
2024-25,12436518,20,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,3.0,15.0,18.0,2.0,3.0,,5.0,,,,,,,,4.0,6.0,,,0.00087499,,,2.0,0.0,,,,,2.0,,,90.0,,2.0,,,,,14.0,,,7.0,,,,,,4.0,,,,7.0,,13.0,19.0,32.0,,,0,1.0,46.0,,2.0,,
2024-25,12436518,20,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,,12.0,6.0,17.0,3.0,1.0,,4.0,,,,,,,,4.0,2.0,,,0.0260767,0.0198,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,13.0,,,6.7,,,1.0,,,8.0,,1.0,,4.0,,18.0,8.0,25.0,,,1,1.0,51.0,1.0,,,
2024-25,12436518,20,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,3.0,8.0,10.0,18.0,2.0,2.0,,3.0,,,,,,,,3.0,2.0,,,0.0083641,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,15.0,,,6.8,,,,,,9.0,,,,12.0,,21.0,11.0,32.0,,,0,,47.0,1.0,,,
2024-25,12436518,20,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,3.0,9.0,3.0,12.0,2.0,,,2.0,,,,3.0,,,,5.0,3.0,,,0.00704948,0.0728,,,0.0,,,,,,,,45.0,,,,,,,13.0,,,6.4,,,1.0,,,1.0,2.0,,,6.0,,11.0,5.0,16.0,,,1,1.0,40.0,2.0,,2.0,
2024-25,12436434,21,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,1.0,,5.0,13.0,14.0,26.0,,,,4.0,1.0,,,,,,,2.0,1.0,,1.0,0.0526875,,,2.0,0.0,,,,,1.0,1.0,,83.0,,1.0,,,,,18.0,,,6.9,,,,,,3.0,,9.0,,7.0,,27.0,17.0,35.0,,,0,,62.0,,1.0,,
2024-25,12436434,21,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436434,21,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,7.0,17.0,35.0,52.0,2.0,5.0,,2.0,,,,,,,1.0,5.0,8.0,,,0.0334205,,,2.0,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,12.0,,,7.4,,,,,,7.0,,,,9.0,,23.0,37.0,60.0,,,0,3.0,80.0,2.0,,,
2024-25,12436434,21,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,3.0,,3.0,17.0,11.0,25.0,1.0,1.0,,2.0,,,,,,,1.0,3.0,6.0,,,0.0695841,,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,12.0,,,7.2,,,,,,2.0,,6.0,,4.0,,25.0,13.0,32.0,,,0,4.0,56.0,1.0,1.0,,2.0
2024-25,12436434,21,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,1.0,12.0,32.0,44.0,1.0,,,3.0,,,1.0,1.0,,,,2.0,1.0,,1.0,0.00323911,0.1433,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,10.0,,,6.6,,,,,,3.0,,,,3.0,1.0,19.0,34.0,53.0,,,1,,62.0,1.0,1.0,,
2024-25,12436434,21,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,1.0,3.0,2.0,5.0,,1.0,,,,,,,,,,,2.0,,,0.00999877,,,,0.0,,,,,,,,12.0,,,,,,,2.0,,,6.7,,,,,,1.0,,,,1.0,,3.0,2.0,5.0,,,0,1.0,10.0,,,,
2024-25,12436434,21,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436448,22,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,True,,,1.0,2.0,3.0,5.0,,,,1.0,,,,,,,,2.0,1.0,,,0.00391079,,,1.0,0.0,,,,,,,,20.0,,,,,,,1.0,,,6.2,,,,,,1.0,1.0,,,1.0,,2.0,3.0,5.0,,,0,1.0,11.0,,,,1.0
2024-25,12436448,22,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,0,,2.0,,,,
2024-25,12436448,22,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,7.0,10.0,24.0,34.0,,4.0,,3.0,1.0,1.0,,1.0,,,,1.0,7.0,,,0.374457,0.1946,0.1362,,0.0,,,,,2.0,1.0,1.0,90.0,1.0,,,,,,8.0,,,7.5,,,,,,6.0,,,,10.0,,15.0,26.0,41.0,,,1,3.0,56.0,,,,2.0
2024-25,12436448,22,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,14.0,8.0,22.0,2.0,,,,,,,,,,,3.0,4.0,,,0.0105712,0.0889,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,10.0,,,6.8,,,1.0,,,4.0,1.0,2.0,,5.0,,18.0,10.0,26.0,,,1,2.0,47.0,1.0,1.0,1.0,2.0
2024-25,12436448,22,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,5.0,10.0,14.0,24.0,1.0,,,1.0,,,,,,,,1.0,3.0,,,0.0105325,,,,0.0,,,,,3.0,,,90.0,,,,,,,7.0,,,7.1,,,,,,5.0,,,,9.0,,16.0,15.0,31.0,,,0,3.0,44.0,,,,3.0
2024-25,12436448,22,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,1.0,,3.0,14.0,11.0,24.0,,1.0,,2.0,,,,,,,,2.0,1.0,,,0.0316417,,,1.0,0.0,,,,,,1.0,,88.0,,1.0,,,,,10.0,,,7.0,,,,,,8.0,1.0,1.0,,5.0,,16.0,15.0,30.0,,,0,,53.0,1.0,,,
2024-25,12436448,22,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,2.0,2.0,4.0,,,,1.0,,,,,,,,,5.0,,,0.00135014,,,,0.0,,,,,,,,9.0,,,,,,,,,,6.9,,,,,,,3.0,,,,,2.0,2.0,4.0,,,0,1.0,10.0,,1.0,3.0,1.0
2024-25,12436895,23,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,1.0,,,,,,2.0,,,,3.0,1.0,,,0.00014814,,,,0.0,,,,,1.0,,,12.0,,,,,,,3.0,,,6.3,,,,,,,1.0,,,1.0,,2.0,,2.0,,,0,,7.0,,,,
2024-25,12436895,23,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436895,23,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,9.0,20.0,29.0,1.0,3.0,,1.0,,,,,,,1.0,2.0,4.0,,,0.015412,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,7.0,,,7.5,,,,,,13.0,,,,8.0,,13.0,21.0,34.0,,,0,1.0,54.0,1.0,,,1.0
2024-25,12436895,23,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,4.0,5.0,9.0,1.0,4.0,,1.0,,,,,,,,3.0,6.0,,,0.00089216,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,10.0,,,7.4,,,,,,8.0,1.0,2.0,,1.0,,7.0,6.0,11.0,,,0,2.0,39.0,,,,1.0
2024-25,12436895,23,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,3.0,10.0,25.0,35.0,1.0,3.0,,,,,,,,,,1.0,4.0,,,0.0204795,,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,6.0,,,7.7,,,,,,13.0,,,,5.0,,13.0,28.0,41.0,,,0,1.0,60.0,,1.0,,
