season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437824,15,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,3.0,18.0,12.0,29.0,2.0,1.0,7.0,,,,,,1.0,5.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,15.0,,6.9,,,,,3.0,3.0,2.0,,7.0,,31.0,12.0,41.0,0,1.0,75.0,,,2.0,
2017-18,7437824,15,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,10.0,10.0,20.0,3.0,4.0,3.0,,,,,,,5.0,5.0,,,2.0,,,,,1.0,,90.0,,,,,,,,10.0,,7.0,,,1.0,,11.0,,,,8.0,,16.0,14.0,30.0,1,1.0,46.0,,,,
2017-18,7437844,16,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,6.5,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,3.0,5.0,8.0,3.0,1.0,6.0,,,,2.0,,,5.0,5.0,,,,,,,,2.0,,90.0,,2.0,,,,,,6.0,,7.1,,,,,7.0,,,,5.0,,7.0,7.0,14.0,0,4.0,31.0,,,,
2017-18,7437844,16,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,1.0,2.0,3.0,5.0,,,7.0,,,,2.0,,,3.0,6.0,,1.0,1.0,,,,,6.0,,90.0,,,,,,,,8.0,,6.7,,,,,9.0,,,,5.0,,7.0,4.0,11.0,0,5.0,42.0,,1.0,,
2017-18,7437844,16,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,,1.0,2.0,3.0,1.0,2.0,6.0,,,,,,,3.0,5.0,,,1.0,,,,,,,90.0,,2.0,,,,,,16.0,,7.0,,,,,8.0,1.0,2.0,,7.0,,10.0,5.0,13.0,0,3.0,38.0,1.0,,,
2017-18,7437844,16,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,4.0,3.0,7.0,2.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,,90.0,,1.0,,,,,,3.0,,7.0,,,,,11.0,,,,4.0,,7.0,3.0,10.0,0,,25.0,,,,
2017-18,7437906,17,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,,5.0,,,,,,,,2.0,,6.7,,,,,5.0,,,,2.0,,3.0,,3.0,0,,8.0,,,,
2017-18,7437906,17,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,3.0,22.0,25.0,,3.0,5.0,,1.0,,,,,1.0,4.0,,,1.0,,,,,3.0,,90.0,1.0,2.0,,,,,,10.0,,7.8,,,,,16.0,,,,9.0,,11.0,24.0,35.0,1,1.0,58.0,,,,1.0
2017-18,7437906,17,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,15.0,26.0,41.0,1.0,2.0,5.0,,,,2.0,,,5.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,,,11.0,,7.3,,,,,10.0,,1.0,,6.0,,21.0,28.0,48.0,0,4.0,75.0,,,,2.0
2017-18,7437906,17,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,5.0,16.0,12.0,27.0,2.0,8.0,5.0,,,,,,1.0,5.0,13.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,24.0,,7.5,,,,,3.0,2.0,1.0,,13.0,,29.0,13.0,41.0,0,4.0,77.0,1.0,,1.0,2.0
2017-18,7437906,17,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,5.0,27.0,32.0,6.0,7.0,3.0,,,,1.0,,,8.0,8.0,,,2.0,,,,,2.0,,90.0,,5.0,,,,,,16.0,,7.6,,,,,7.0,,,,10.0,,18.0,30.0,48.0,0,1.0,63.0,,,,1.0
2017-18,7437867,18,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,8.0,24.0,32.0,3.0,,5.0,,,,,,,3.0,1.0,,,,,,,,4.0,,90.0,,,,,,,,2.0,,6.9,,,,,4.0,,,,2.0,1.0,9.0,25.0,34.0,0,1.0,45.0,,,,
2017-18,7437867,18,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,3.0,16.0,24.0,39.0,,2.0,7.0,,,,1.0,,,1.0,5.0,,,,,,,,3.0,1.0,90.0,,,,,,,,12.0,,7.1,,,,,3.0,,2.0,,6.0,,24.0,27.0,49.0,0,3.0,74.0,,,,
2017-18,7437867,18,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,5.0,11.0,13.0,24.0,,,2.0,,,,,,,3.0,7.0,,,3.0,,,,,1.0,,90.0,,,,,,,1.0,17.0,,7.3,,,,,3.0,,,,12.0,,21.0,15.0,36.0,0,5.0,63.0,3.0,2.0,,
2017-18,7437867,18,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,6.0,14.0,31.0,45.0,,2.0,6.0,,,,,,,2.0,3.0,,,2.0,,,,,,2.0,90.0,,1.0,,,,,,12.0,,6.8,,,,,3.0,,,,15.0,,23.0,33.0,56.0,0,,62.0,1.0,1.0,,
2017-18,7437838,19,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,5.0,12.0,16.0,28.0,,3.0,10.0,,,,,2.0,1.0,2.0,4.0,,,1.0,,,,,2.0,,90.0,,5.0,,,,,,10.0,,8.6,,,,,14.0,,1.0,,10.0,,19.0,17.0,35.0,0,1.0,63.0,1.0,,,
2017-18,7437838,19,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,5.0,5.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,45.0,,1.0,,,,,,1.0,,7.2,,,,,7.0,,,,1.0,,,6.0,6.0,0,,15.0,,,,
2017-18,7437838,19,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,2.0,9.0,12.0,20.0,2.0,,7.0,,,,,,1.0,4.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,10.0,,7.4,,,,,8.0,,1.0,,4.0,1.0,13.0,15.0,27.0,0,5.0,52.0,1.0,,,
2017-18,7437838,19,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,13.0,11.0,24.0,1.0,3.0,6.0,,,,1.0,,,3.0,6.0,,,1.0,,,,,8.0,,90.0,,,,,,,,6.0,,7.6,,,1.0,,5.0,,,,9.0,,18.0,12.0,30.0,1,2.0,48.0,,1.0,,
2017-18,7437838,19,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,2.0,,1.0,11.0,11.0,20.0,,2.0,4.0,,,,,,,1.0,2.0,,,,,,,,,,90.0,,2.0,,,,,,14.0,,7.2,,,,,4.0,1.0,4.0,,2.0,,17.0,14.0,27.0,0,,51.0,2.0,,,
2017-18,7437838,19,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,1.0,17.0,18.0,3.0,2.0,2.0,,,,,,,5.0,5.0,,,2.0,,,,,1.0,,90.0,1.0,,,,,,,8.0,,7.3,,,,,7.0,,,,7.0,,7.0,19.0,26.0,1,3.0,42.0,,,,
2017-18,7437926,20,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,1.0,15.0,12.0,26.0,6.0,1.0,6.0,,,,2.0,,1.0,11.0,6.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,19.0,,6.5,,,,,4.0,,1.0,,6.0,,25.0,16.0,40.0,0,4.0,73.0,,2.0,,
2017-18,7437926,20,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,7.0,15.0,13.0,28.0,1.0,9.0,5.0,,,,,,,1.0,11.0,,,,,,,,1.0,,90.0,,1.0,,,,,,13.0,,7.6,,,,,7.0,1.0,,,13.0,,23.0,17.0,40.0,0,1.0,55.0,1.0,1.0,1.0,
2017-18,7437926,20,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,2.0,14.0,6.0,20.0,2.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,2.0,,90.0,,2.0,,,,,,19.0,,6.8,,,,,4.0,,3.0,,7.0,,25.0,8.0,30.0,0,,56.0,1.0,,,
2017-18,7437926,20,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,9.0,11.0,20.0,3.0,2.0,3.0,,,,,,,4.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,,15.0,,6.8,,,,,7.0,,,,11.0,,21.0,13.0,34.0,0,2.0,48.0,1.0,1.0,,
2017-18,7437900,21,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,6.0,8.0,31.0,39.0,4.0,4.0,4.0,,,,2.0,,,7.0,9.0,,,2.0,,,,,4.0,,90.0,,2.0,,,,,,14.0,,7.0,,,,,9.0,,,,12.0,,18.0,34.0,52.0,0,2.0,73.0,1.0,3.0,,
2017-18,7437900,21,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437900,21,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,6.0,17.0,18.0,34.0,2.0,1.0,7.0,,,,1.0,,,5.0,3.0,,,2.0,,,,,2.0,1.0,90.0,,1.0,,,,,,14.0,,6.8,,,,,3.0,,2.0,,11.0,,25.0,23.0,46.0,0,2.0,63.0,,,,
2017-18,7437900,21,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,7.0,34.0,41.0,1.0,4.0,5.0,,,,,,,2.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,,8.0,1.0,,,7.0,,18.0,35.0,53.0,0,,65.0,,,1.0,
2017-18,7437900,21,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,4.0,8.0,15.0,23.0,,,5.0,,,,2.0,,,3.0,2.0,,,2.0,,,,,2.0,,90.0,,,,,,,,19.0,,6.2,,,,,,,4.0,,10.0,,19.0,18.0,33.0,0,1.0,57.0,3.0,1.0,,
2017-18,7437900,21,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,9.0,12.0,21.0,4.0,2.0,3.0,,,,,,,4.0,2.0,,,,,,,,,1.0,90.0,,,,,,,,6.0,,6.6,,,1.0,,7.0,,,,1.0,,13.0,13.0,26.0,1,,37.0,,,,
2017-18,7437954,22,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,23.0,15.0,38.0,,,6.0,,,,,,,1.0,1.0,,,,,,,,3.0,,90.0,,,,,,,,8.0,,6.7,,,,,4.0,1.0,1.0,,5.0,,26.0,16.0,41.0,0,1.0,59.0,,,,
2017-18,7437954,22,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,7.0,9.0,16.0,3.0,5.0,8.0,,,,1.0,,,6.0,8.0,,,2.0,,,,,2.0,,90.0,,2.0,,,,,,13.0,,7.0,,,1.0,,9.0,,,,10.0,,17.0,12.0,29.0,1,3.0,49.0,,,,3.0
2017-18,7437954,22,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,2.0,,,20.0,6.0,24.0,,,3.0,1.0,,1.0,2.0,,,3.0,4.0,,,2.0,,,,,,2.0,90.0,,,,,,,,19.0,,6.8,,,1.0,,3.0,1.0,6.0,,3.0,,33.0,7.0,34.0,2,2.0,59.0,2.0,1.0,1.0,2.0
2017-18,7437978,23,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,5.0,4.0,19.0,23.0,1.0,2.0,10.0,,,,,,,3.0,2.0,,,1.0,,,,,3.0,,90.0,,,,,,,,14.0,,6.1,,,,,8.0,1.0,,,13.0,,12.0,22.0,34.0,0,,49.0,1.0,,,
2017-18,7437978,23,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437978,23,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,1.0,18.0,13.0,31.0,4.0,,5.0,,,,1.0,,1.0,7.0,1.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,11.0,,5.9,,,,,6.0,,,,7.0,,23.0,18.0,41.0,0,1.0,63.0,,,,1.0
2017-18,7437978,23,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,2.0,12.0,8.0,19.0,,,5.0,,,,3.0,,,5.0,1.0,,,2.0,,,,,,1.0,90.0,,,,,,,,18.0,,5.5,,,,,1.0,,4.0,,8.0,,24.0,11.0,31.0,0,1.0,56.0,1.0,,,1.0
2017-18,7437978,23,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,4.0,13.0,17.0,6.0,,7.0,,,,1.0,,,7.0,10.0,,,1.0,,,,,6.0,,90.0,,1.0,,,,,,11.0,,6.9,,,,,2.0,1.0,,,14.0,,12.0,16.0,28.0,0,5.0,48.0,,4.0,1.0,4.0
2017-18,7437948,24,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,8.0,15.0,26.0,41.0,1.0,2.0,5.0,,,,,,,3.0,3.0,,,2.0,,,,,3.0,,90.0,,1.0,,,,,,12.0,,7.2,,,,,5.0,,,,13.0,,23.0,29.0,52.0,0,1.0,64.0,1.0,,,
2017-18,7437948,24,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,3.0,22.0,20.0,42.0,1.0,1.0,4.0,,,,1.0,,,3.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,,15.0,,7.2,,,,,3.0,,1.0,,8.0,,28.0,25.0,52.0,0,6.0,80.0,,1.0,,4.0
2017-18,7437948,24,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,3.0,17.0,14.0,31.0,4.0,5.0,4.0,,,,,,,5.0,5.0,,,,,,,,4.0,,90.0,1.0,,,,,,,16.0,,6.8,,,,,4.0,1.0,1.0,,7.0,,27.0,16.0,42.0,1,,72.0,2.0,,,
2017-18,7437948,24,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,9.0,12.0,19.0,31.0,6.0,3.0,7.0,,,,1.0,,1.0,8.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,13.0,,7.1,,,1.0,,7.0,1.0,,,14.0,,20.0,22.0,42.0,1,3.0,59.0,1.0,,1.0,2.0
2017-18,7437950,25,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,2.0,4.0,14.0,18.0,3.0,2.0,2.0,,,,,,,4.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,16.0,,6.2,,,,,4.0,,1.0,,13.0,,17.0,17.0,33.0,0,1.0,41.0,,,,1.0
2017-18,7437950,25,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2017-18,7437950,25,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,4.0,13.0,9.0,22.0,2.0,1.0,4.0,,,,,1.0,,3.0,5.0,,,1.0,,,,,4.0,,90.0,,1.0,,,,,,12.0,,7.6,,,,,3.0,,,,8.0,,20.0,11.0,31.0,0,4.0,55.0,,,,3.0
2017-18,7437950,25,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,1.0,14.0,13.0,26.0,,,6.0,,,,,,3.0,4.0,6.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,21.0,,7.2,,,1.0,,2.0,6.0,3.0,,6.0,,24.0,15.0,36.0,1,1.0,70.0,,,5.0,1.0
2017-18,7437950,25,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,9.0,19.0,28.0,4.0,2.0,5.0,1.0,,,,,,4.0,4.0,,,,1.0,,,,5.0,1.0,90.0,,1.0,,,,,,12.0,,7.6,,,1.0,,6.0,,,,12.0,,15.0,24.0,39.0,1,2.0,58.0,1.0,,,2.0
2017-18,7437950,25,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,12.0,23.0,35.0,2.0,3.0,7.0,,,,,,,3.0,3.0,,,1.0,,,,,,,90.0,,3.0,,,,,,7.0,,6.4,,,,,6.0,,1.0,,10.0,,18.0,24.0,41.0,0,,52.0,,,,
2017-18,7438107,26,11,Everton,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,15.0,22.0,37.0,2.0,2.0,6.0,,,1.0,,,2.0,5.0,4.0,1.0,,1.0,,,,,1.0,,90.0,,,,,,,,13.0,,5.3,,,,,3.0,2.0,,,6.0,,21.0,24.0,45.0,1,,61.0,,,2.0,
2017-18,7438107,26,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,,19.0,7.0,25.0,2.0,1.0,6.0,1.0,,,1.0,,1.0,4.0,4.0,,,,1.0,,,,4.0,1.0,90.0,,,,,,,,6.0,,7.2,,,1.0,,3.0,,1.0,,1.0,,22.0,7.0,28.0,1,3.0,60.0,,,,
2017-18,7438107,26,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,5.0,11.0,16.0,4.0,2.0,3.0,,,,4.0,,,8.0,3.0,,,1.0,,,,,,1.0,45.0,,1.0,,,,,,2.0,,5.7,,,,,2.0,1.0,,,1.0,1.0,7.0,11.0,18.0,0,,25.0,,,1.0,
2017-18,7438107,26,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,7.0,26.0,9.0,35.0,2.0,3.0,3.0,,,,1.0,,,4.0,5.0,,,,,,,,1.0,,90.0,,,,,,,,24.0,,6.4,,,,,2.0,1.0,4.0,,11.0,,40.0,12.0,48.0,0,2.0,69.0,2.0,,,1.0
2017-18,7438107,26,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,3.0,7.0,10.0,17.0,2.0,3.0,5.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,,,45.0,,1.0,1.0,,,,,5.0,,6.3,,,1.0,,6.0,,,,5.0,,9.0,13.0,22.0,1,1.0,31.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,4.0,17.0,21.0,2.0,,5.0,,,,,,,2.0,2.0,,,,,,,,,,45.0,,,,,,,,4.0,,6.7,,,,,1.0,,,,3.0,,7.0,17.0,24.0,0,2.0,28.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,20.0,9.0,29.0,1.0,1.0,4.0,1.0,,,1.0,,,2.0,4.0,,,,1.0,,,,1.0,1.0,90.0,,1.0,,,,,,8.0,,7.4,,,,,4.0,1.0,1.0,,4.0,,24.0,12.0,35.0,0,2.0,55.0,,,1.0,1.0
2017-18,7437962,27,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,12.0,10.0,22.0,,2.0,2.0,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,45.0,,,,,,,,8.0,,6.6,,,,,,4.0,,,2.0,,15.0,10.0,25.0,0,,42.0,1.0,,3.0,
2017-18,7437962,27,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,13.0,15.0,28.0,7.0,2.0,1.0,,,,,,,8.0,3.0,,,1.0,,,,,1.0,,90.0,,3.0,,,,,,10.0,,6.9,,,,,6.0,,,,7.0,,18.0,19.0,37.0,0,,52.0,1.0,1.0,,
2017-18,7437962,27,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,1.0,,,10.0,5.0,14.0,2.0,2.0,3.0,,,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,45.0,,,,,,,,8.0,,6.4,,,,,2.0,2.0,2.0,,2.0,,14.0,5.0,17.0,0,2.0,34.0,,,,1.0
2017-18,7438009,28,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,4.0,11.0,13.0,24.0,2.0,2.0,5.0,,,,1.0,,,3.0,3.0,,,,,,,,2.0,,90.0,,,,,,,,11.0,,6.6,,,1.0,,3.0,,,,13.0,,20.0,15.0,35.0,1,1.0,47.0,,,,1.0
2017-18,7438009,28,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,7.0,14.0,21.0,3.0,,8.0,,,,1.0,,,5.0,4.0,,,1.0,,,,,3.0,,90.0,,,,,,,,10.0,,6.9,,,,,7.0,,1.0,,6.0,,13.0,17.0,29.0,0,4.0,64.0,,,,2.0
2017-18,7438009,28,11,Everton,Away,98429,80183,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,9.0,14.0,23.0,8.0,6.0,3.0,,1.0,,1.0,,,9.0,7.0,,,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,6.6,,,1.0,,7.0,,,,6.0,,19.0,16.0,35.0,1,1.0,48.0,,,,
2017-18,7438009,28,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,2.0,11.0,13.0,23.0,,2.0,6.0,,,,1.0,,1.0,3.0,7.0,,,1.0,,,,,,,90.0,,1.0,,,,,,18.0,,7.0,,,,,5.0,,4.0,,8.0,,22.0,16.0,34.0,0,4.0,72.0,1.0,1.0,,3.0
2017-18,7438009,28,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,5.0,8.0,13.0,2.0,4.0,2.0,,,,,,,3.0,4.0,,,1.0,,,,,1.0,1.0,86.0,,2.0,,,,,,15.0,,6.4,,,,,9.0,,,,14.0,,16.0,12.0,28.0,0,,41.0,,,,
2017-18,7437932,29,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,,14.0,15.0,28.0,3.0,1.0,11.0,,,,2.0,,,7.0,3.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,14.0,,6.4,,,,,9.0,,2.0,,4.0,1.0,22.0,17.0,37.0,0,1.0,73.0,,1.0,,1.0
2017-18,7437932,29,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,11.0,10.0,21.0,2.0,2.0,4.0,1.0,,,,,,3.0,5.0,,,,1.0,,,,5.0,2.0,90.0,,2.0,,,,,,6.0,,7.7,,,,,2.0,3.0,,,2.0,,12.0,12.0,24.0,0,,48.0,1.0,1.0,2.0,
2017-18,7437932,29,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,2.0,13.0,15.0,3.0,9.0,4.0,,,,,,2.0,6.0,11.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,18.0,,6.9,,,,,15.0,,,,7.0,,12.0,17.0,29.0,0,1.0,55.0,1.0,1.0,,1.0
2017-18,7437932,29,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
