season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090066,7,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,False,,,,13.0,10.0,23.0,7.0,2.0,2.0,,2.0,,3.0,,,3.0,13.0,5.0,,,,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.1,,,2.0,,3.0,1.0,1.0,,,1.0,20.0,13.0,32.0,2,1.0,49.0,1.0,1.0,1.0,
2016-17,7090066,7,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090075,8,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,10.0,7.0,17.0,2.0,2.0,4.0,1.0,,,1.0,,,1.0,5.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,16.0,,6.5,,,,,,,1.0,,1.0,,17.0,13.0,29.0,0,2.0,36.0,2.0,,,2.0
2016-17,7090075,8,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,1.0,,,,,30.0,1.0,,,,,,,3.0,,7.1,,,,,,,,,1.0,1.0,2.0,,2.0,1,1.0,5.0,1.0,,,
2016-17,7090109,9,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,,8.0,6.0,13.0,2.0,,3.0,,,,1.0,,,1.0,7.0,4.0,,,2.0,,,,,2.0,,68.0,,,,,,,,14.0,,6.5,,,,,1.0,1.0,2.0,,2.0,,16.0,7.0,21.0,0,1.0,36.0,3.0,3.0,,1.0
2016-17,7090109,9,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,True,,,1.0,6.0,,6.0,1.0,,1.0,,,1.0,,,,3.0,5.0,,,,1.0,,,,,,,22.0,,,,,,,,8.0,,6.3,,,,,,1.0,,,1.0,,7.0,2.0,9.0,1,,17.0,1.0,,,
2016-17,7090109,9,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,False,,,,14.0,8.0,22.0,5.0,1.0,4.0,,,1.0,1.0,,,,6.0,1.0,,,,,,,,1.0,1.0,90.0,,,,,,,,10.0,,6.6,,,1.0,,,,,,,1.0,17.0,9.0,26.0,2,,38.0,6.0,,,
2016-17,7090118,10,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,1.0,11.0,1.0,12.0,2.0,1.0,6.0,,,,,,,1.0,6.0,5.0,,,2.0,,1.0,,,,1.0,90.0,2.0,,,,,,,14.0,,7.1,,,,,1.0,3.0,3.0,,3.0,,19.0,2.0,18.0,2,1.0,38.0,3.0,1.0,2.0,1.0
2016-17,7090118,10,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,18.0,5.0,23.0,3.0,10.0,4.0,,,,,,,3.0,9.0,11.0,,,3.0,,,,,,3.0,90.0,1.0,,,,,,,19.0,,7.0,,,,,1.0,,,,,1.0,27.0,8.0,35.0,1,1.0,47.0,4.0,1.0,,1.0
2016-17,7090118,10,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,4.0,1.0,5.0,3.0,,2.0,,,1.0,,,,,3.0,1.0,,,,,,,1.0,,,28.0,1.0,,,,,,,1.0,,6.8,,,,,,,,,,,5.0,1.0,6.0,2,,9.0,,1.0,,
2016-17,7090157,11,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,1.0,5.0,6.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,45.0,,,,,,,,12.0,,6.1,,,,,1.0,1.0,1.0,,,,6.0,6.0,11.0,0,,21.0,3.0,,1.0,
2016-17,7090157,11,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,1.0,6.0,4.0,10.0,7.0,2.0,4.0,,,,,,,1.0,9.0,2.0,,1.0,1.0,,,,,,,45.0,,,,,,,,10.0,,6.3,,,,,,,,,3.0,,13.0,6.0,19.0,0,,21.0,,,,
2016-17,7090157,11,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,False,,,,9.0,14.0,23.0,1.0,1.0,1.0,,,,2.0,,,,3.0,4.0,,,,,,,,,,90.0,,,,,,,,4.0,,6.5,,,,,1.0,,1.0,,,,12.0,14.0,25.0,0,,34.0,1.0,3.0,,
2016-17,7090103,12,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,2.0,11.0,6.0,16.0,3.0,,4.0,,,,2.0,,,3.0,10.0,,,,2.0,,,,,1.0,,90.0,,,,,,,,15.0,,6.2,,,,,,,2.0,,8.0,1.0,17.0,10.0,25.0,0,,36.0,1.0,,,
2016-17,7090103,12,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090103,12,80,Swansea_City,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,1.0,9.0,4.0,13.0,3.0,,4.0,,,,,,,1.0,6.0,6.0,,,2.0,,,,,1.0,2.0,66.0,,,,,,,,8.0,,7.1,,,2.0,,1.0,1.0,3.0,,1.0,1.0,15.0,5.0,17.0,2,3.0,35.0,,2.0,1.0,2.0
2016-17,7090188,13,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,True,,,,5.0,1.0,6.0,2.0,4.0,,,1.0,,,,,,2.0,5.0,,,,,2.0,,1.0,,1.0,24.0,4.0,,,,,,,5.0,,8.6,,,,,,,,,,,10.0,1.0,11.0,4,,16.0,,1.0,,
2016-17,7090188,13,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090175,14,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,3.0,7.0,10.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,19.0,,,,,,,,6.0,,6.7,,,,,,2.0,3.0,,,,8.0,7.0,12.0,0,1.0,20.0,1.0,,2.0,1.0
2016-17,7090175,14,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,True,,,3.0,9.0,3.0,12.0,2.0,5.0,,,,,,,,,5.0,6.0,,,3.0,,,,,,,45.0,,,,,,,,10.0,,6.6,,,,,1.0,,,,3.0,,19.0,3.0,22.0,0,,25.0,,1.0,,
2016-17,7090175,14,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,4.0,3.0,7.0,1.0,,2.0,,,,3.0,,,,5.0,,,,1.0,,,,,,,27.0,,,,,,,,3.0,,6.2,,,,,,,,,,,4.0,5.0,9.0,0,,10.0,1.0,,,
2016-17,7090143,15,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,3.0,,2.0,19.0,9.0,25.0,2.0,,5.0,,,,,,,1.0,7.0,1.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,20.0,,6.3,,,,,,3.0,9.0,,2.0,,31.0,11.0,33.0,0,1.0,54.0,2.0,,,1.0
2016-17,7090143,15,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,15.0,8.0,23.0,2.0,7.0,5.0,,,,,,,,2.0,9.0,,,,,2.0,,,,,84.0,2.0,,,,,,,14.0,,8.4,,,2.0,,,,,,1.0,,26.0,9.0,35.0,4,1.0,44.0,2.0,1.0,,1.0
2016-17,7090143,15,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,1.0,5.0,2.0,7.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,6.0,,,,,,,,2.0,,6.7,,,,,,,,,1.0,,7.0,2.0,9.0,0,1.0,11.0,,,,1.0
2016-17,7090168,16,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,2.0,9.0,8.0,16.0,1.0,1.0,5.0,,,,,,,2.0,7.0,2.0,,,3.0,,1.0,,,,,90.0,1.0,,,,,,,23.0,,6.5,,,,,1.0,2.0,9.0,,2.0,,23.0,11.0,25.0,1,,44.0,2.0,,1.0,
2016-17,7090168,16,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,1.0,7.0,5.0,12.0,5.0,1.0,2.0,,,2.0,,,,,5.0,3.0,,,,,,,,,,72.0,,,,,,,,7.0,,6.5,,,,,1.0,,1.0,,1.0,,12.0,6.0,17.0,2,,24.0,1.0,2.0,,
2016-17,7090168,16,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,9.0,2.0,11.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,18.0,1.0,,,,,,,3.0,,6.2,,,1.0,,,1.0,,,1.0,,12.0,2.0,14.0,2,,17.0,,,1.0,
2016-17,7090147,17,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,2.0,,1.0,18.0,3.0,19.0,2.0,,6.0,,,,,,,1.0,7.0,3.0,,,1.0,,,,,1.0,2.0,77.0,,,,,,,,19.0,,6.2,,,,,,5.0,6.0,,2.0,1.0,26.0,6.0,26.0,0,1.0,46.0,2.0,,2.0,
2016-17,7090147,17,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,16.0,5.0,21.0,6.0,6.0,,,,,,,,3.0,10.0,8.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,,17.0,,6.9,,,1.0,,,1.0,,,1.0,,26.0,7.0,33.0,2,1.0,45.0,2.0,,1.0,1.0
2016-17,7090147,17,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,1.0,10.0,5.0,15.0,,,2.0,,,2.0,,,,3.0,4.0,2.0,,,1.0,,,,,,1.0,31.0,,,,,,,,3.0,,6.7,,,,,,1.0,,,1.0,,10.0,5.0,15.0,2,1.0,22.0,,,1.0,1.0
2016-17,7090230,18,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,2.0,12.0,6.0,17.0,3.0,,5.0,,1.0,,,,,4.0,9.0,2.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,,23.0,,6.5,,,1.0,,,1.0,5.0,,3.0,1.0,26.0,6.0,27.0,2,1.0,48.0,2.0,1.0,,
2016-17,7090230,18,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,True,1.0,,,12.0,6.0,17.0,2.0,2.0,2.0,,,,1.0,,,2.0,6.0,5.0,,,2.0,,1.0,,,,3.0,45.0,1.0,,,,,,,8.0,,7.3,,,,,,1.0,1.0,,,1.0,17.0,6.0,22.0,1,1.0,33.0,,1.0,1.0,1.0
2016-17,7090230,18,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,False,,,,4.0,13.0,17.0,1.0,,2.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,1.0,,45.0,,,,,,,,2.0,,6.6,,,1.0,,,,1.0,,,,5.0,13.0,17.0,1,,24.0,,1.0,,
2016-17,7090285,19,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,12.0,9.0,21.0,4.0,5.0,2.0,,,,,,,1.0,7.0,6.0,,,,,,,,1.0,1.0,57.0,,,,,,,,10.0,,6.7,,,1.0,,2.0,2.0,,,,1.0,19.0,9.0,28.0,1,1.0,40.0,,,,1.0
2016-17,7090285,19,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090285,19,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,6.0,2.0,8.0,4.0,2.0,3.0,,,,1.0,,,1.0,6.0,2.0,,,,,,,,,,33.0,1.0,,,,,,,3.0,,6.7,,,1.0,,,,,,,,7.0,3.0,10.0,2,,13.0,,,,
2016-17,7090220,20,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,1.0,20.0,3.0,22.0,1.0,,7.0,,1.0,,,,,4.0,6.0,3.0,,,,,,,,1.0,1.0,80.0,1.0,,,,,,,18.0,,6.5,,,,,,3.0,5.0,,4.0,1.0,30.0,5.0,30.0,1,1.0,52.0,1.0,,2.0,1.0
2016-17,7090220,20,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,3.0,21.0,20.0,41.0,2.0,7.0,5.0,1.0,,,1.0,,,2.0,9.0,9.0,,,3.0,,,,,,2.0,90.0,,,,,,,,21.0,,7.0,,,1.0,,4.0,1.0,,,4.0,,34.0,23.0,57.0,1,1.0,70.0,2.0,1.0,,1.0
2016-17,7090220,20,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090283,21,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,2.0,10.0,6.0,16.0,1.0,,7.0,,,2.0,2.0,,,1.0,5.0,4.0,1.0,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,,11.0,,5.9,,,,,2.0,2.0,2.0,,3.0,,15.0,9.0,22.0,3,,39.0,2.0,2.0,2.0,
2016-17,7090283,21,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,12.0,5.0,17.0,2.0,3.0,,,,,,,,2.0,6.0,4.0,,,2.0,,,,,,1.0,70.0,,,,,,,,13.0,,6.5,,,,,1.0,,1.0,,,1.0,19.0,5.0,23.0,0,1.0,33.0,3.0,,,1.0
2016-17,7090283,21,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,True,,,,6.0,2.0,8.0,2.0,,,,,,,,,1.0,3.0,2.0,,,,,,,,,1.0,20.0,,,,,,,,2.0,,6.8,,,1.0,,,1.0,,,,1.0,6.0,3.0,9.0,1,,13.0,,1.0,1.0,
2016-17,7090283,21,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,1.0,,,6.0,1.0,6.0,4.0,,,,,,,,,1.0,5.0,,,,1.0,,,,,,2.0,19.0,,,,,,,,4.0,,6.6,,,,,,,1.0,,1.0,,8.0,1.0,8.0,0,,12.0,,,,
2016-17,7090218,22,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,12.0,8.0,20.0,1.0,,9.0,1.0,,,1.0,,,6.0,12.0,4.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,,,23.0,,6.6,,,,,2.0,6.0,2.0,,5.0,1.0,17.0,14.0,29.0,0,,55.0,3.0,1.0,3.0,
2016-17,7090218,22,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,2.0,15.0,9.0,24.0,6.0,6.0,3.0,,,,1.0,,,4.0,12.0,10.0,,,1.0,,2.0,,,,,85.0,2.0,,,,,,,21.0,,8.0,,,,,1.0,1.0,,,2.0,,25.0,11.0,36.0,2,3.0,54.0,4.0,,1.0,3.0
2016-17,7090218,22,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,1.0,1.0,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,5.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,,2.0,,2.0,0,,5.0,,,,
2016-17,7090218,22,80,Swansea_City,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090192,23,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,,8.0,3.0,10.0,1.0,1.0,3.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,60.0,,,,,,,,4.0,,6.7,,,,,,,1.0,,,,11.0,3.0,13.0,0,1.0,17.0,1.0,,,1.0
2016-17,7090192,23,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,13.0,8.0,21.0,7.0,11.0,3.0,,,,1.0,,,4.0,16.0,14.0,,,3.0,,,,,,2.0,90.0,,,,,,,,22.0,,6.6,,,1.0,,2.0,1.0,,,,1.0,24.0,10.0,34.0,1,,52.0,4.0,3.0,,
2016-17,7090192,23,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,3.0,1.0,4.0,1.0,,5.0,,,,2.0,,,2.0,5.0,1.0,,,,1.0,,,,,1.0,30.0,,,,,,,,4.0,,6.5,,,,,,1.0,,,1.0,,4.0,2.0,6.0,0,,10.0,,,1.0,
2016-17,7090192,23,80,Swansea_City,Home,114497,83091,Borja Bastón,borja-baston,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,4.0,1.0,5.0,1.0,1.0,1.0,,,,2.0,,,1.0,6.0,3.0,,,,,,,,,,65.0,,,,,,,,13.0,,6.4,,,,,,3.0,,,1.0,,12.0,3.0,15.0,0,1.0,20.0,,,1.0,
2016-17,7090246,24,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,1.0,8.0,2.0,10.0,6.0,8.0,2.0,,,,,,,2.0,9.0,9.0,,,2.0,,,,,,,83.0,,1.0,,,,,,17.0,,6.6,,,,,4.0,,1.0,,2.0,,21.0,4.0,24.0,0,,38.0,,2.0,,
2016-17,7090246,24,80,Swansea_City,Away,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,,,5.0,,,,2.0,1.0,,,,1.0,1.0,25.0,,,,,,,,4.0,,6.2,,,,,,1.0,1.0,,,,4.0,1.0,4.0,0,,9.0,,,,
2016-17,7090246,24,80,Swansea_City,Away,114497,83091,Borja Bastón,borja-baston,F,True,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,7.0,,,,,,,,3.0,,6.3,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,,,,
2016-17,7090233,25,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,1.0,,,12.0,7.0,18.0,2.0,2.0,4.0,,,,2.0,,,3.0,8.0,5.0,,,,,,,,,,82.0,1.0,,,,,,,19.0,,6.2,,,,,3.0,2.0,2.0,,5.0,,21.0,8.0,27.0,1,1.0,50.0,2.0,2.0,1.0,1.0
2016-17,7090233,25,80,Swansea_City,Home,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,16.0,7.0,23.0,6.0,4.0,4.0,,,,2.0,,,3.0,12.0,6.0,,,1.0,,,,,,,72.0,,,,,,,,12.0,,6.4,,,1.0,,,,,,,,21.0,10.0,31.0,1,,39.0,1.0,2.0,,
2016-17,7090233,25,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,
2016-17,7090233,25,80,Swansea_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,2.0,,2.0,3.0,1.0,,,,,,,,2.0,6.0,1.0,,,1.0,,,,,1.0,,18.0,,,,,,,,5.0,,6.4,,,,,,,,,,,3.0,1.0,4.0,0,,9.0,1.0,,,
2016-17,7090388,26,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,5.0,2.0,7.0,3.0,,3.0,,,,1.0,,,,4.0,1.0,,,3.0,,,,,,,81.0,,,,,,,,13.0,,6.3,,,,,1.0,1.0,2.0,,1.0,,11.0,6.0,15.0,0,,23.0,3.0,,1.0,
2016-17,7090388,26,80,Swansea_City,Away,11692,19760,Fernando Llorente,fernando-llorente,F,False,,,,13.0,5.0,18.0,7.0,8.0,5.0,,,,,,,1.0,10.0,10.0,,,2.0,,1.0,,,,,90.0,1.0,,,,,,,22.0,,7.2,,,,,1.0,,,,1.0,,27.0,9.0,36.0,1,1.0,46.0,3.0,1.0,,
