playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throwInsToOppositionPlayer,clearancesOffTheLine,throwInsToOwnPlayer,leftFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,cornersTakenInclShortCorners,penaltiesConceded,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,gkSuccessfulDistribution,goalKicks,ownGoalScored,lastPlayerTackle,foulWonPenalty,setPiecesGoals,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
41674,Kevin Long,Defender,Burnley,90,Ireland,2014-15,,,,0.0,,,,,,,,,1.0,,,,1.0,,3.0,,,,,1.0,1.0,,,,,20.0,,,,2.0,1.0,,1.0,2.0,,,0.3093,,,4.0,1.0,,,,1.0,0.0,2.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,0.0,3.0,,,1.0,,,,2.0,,,,,8.0,1.0,,,1.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794,Kieran Trippier,Defender,Burnley,90,England,2014-15,163.0,58.0,6.9589,0.0,5.0,3.0,7.0,0.3513,73.0,6.0,2.0,306.0,38.0,4.0,4.0,38.0,663.0,176.0,1682.0,,2.0,,5.0,,125.0,10.0,3.0,92.0,,3416.0,,,52.0,214.0,6.0,107.0,141.0,802.0,4.0,3.0,51.4499,61.0,65.0,151.0,53.0,,111.0,42.0,47.0,0.0,377.0,28.0,,956.0,257.0,38.0,3.0,,16.0,28.0,656.0,47.0,,,249.0,47.0,,252.0,73.0,0.0,1594.0,3.0,36.0,1112.0,57.0,26.0,13.0,472.0,17.0,82.0,217.0,212.0,3163.0,1.0,,5.0,229.0,455.0,13.0,,0.5625,2.0,357.0,93.0,105.0,1.0,460.0,,8.0,8.0,0.4994,,,82.0,,22.0,58.0,1.0,,,,,,,,,,,,,,,,,,,,
34654,Lukas Jutkiewicz,Forward,Burnley,90,England,2014-15,134.0,1.0,1.1803,0.0,8.0,10.0,1.0,2.1463,4.0,28.0,2.0,118.0,25.0,2.0,17.0,10.0,120.0,14.0,291.0,,11.0,,3.0,15.0,128.0,3.0,2.0,1.0,8.0,976.0,8.0,14.0,61.0,96.0,,14.0,29.0,169.0,62.0,,13.4757,11.0,,13.0,17.0,5.0,73.0,59.0,21.0,0.0,230.0,8.0,,87.0,37.0,25.0,2.0,,1.0,9.0,140.0,17.0,,,14.0,39.0,5.0,102.0,67.0,0.0,283.0,18.0,7.0,196.0,3.0,7.0,2.0,82.0,25.0,4.0,2.0,63.0,473.0,6.0,,3.0,,32.0,10.0,1.0,2.5648,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
66978,Marvin Sordell,Forward,Burnley,90,England,2014-15,28.0,1.0,0.1313,0.0,1.0,1.0,1.0,0.0468,,2.0,,24.0,14.0,,6.0,2.0,27.0,4.0,70.0,,3.0,,,12.0,25.0,,,1.0,1.0,281.0,1.0,2.0,13.0,16.0,1.0,8.0,4.0,42.0,16.0,,3.8201,2.0,,3.0,2.0,1.0,15.0,12.0,5.0,0.0,44.0,2.0,,20.0,12.0,14.0,,,,1.0,38.0,1.0,,,4.0,11.0,1.0,19.0,12.0,0.0,66.0,1.0,,54.0,,,1.0,18.0,4.0,1.0,1.0,20.0,115.0,2.0,,,2.0,6.0,2.0,,0.1443,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,Matthew Gilks,Goalkeeper,Burnley,90,Scotland,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,Matthew Taylor,Midfielder,Burnley,90,England,2014-15,41.0,5.0,0.738,0.0,4.0,3.0,,0.7549,7.0,5.0,,31.0,10.0,1.0,5.0,7.0,54.0,18.0,170.0,,1.0,,2.0,3.0,28.0,,,7.0,3.0,570.0,3.0,,17.0,27.0,,19.0,16.0,108.0,13.0,1.0,8.7706,7.0,3.0,12.0,6.0,2.0,24.0,49.0,8.0,0.0,68.0,12.0,,62.0,29.0,10.0,,,2.0,5.0,78.0,6.0,,,26.0,9.0,2.0,40.0,11.0,0.0,169.0,2.0,7.0,104.0,5.0,1.0,,30.0,9.0,8.0,8.0,29.0,298.0,7.0,1.0,2.0,14.0,45.0,5.0,1.0,1.8113,0.0,23.0,17.0,1.0,,3.0,,1.0,1.0,0.031,1.0,,9.0,,2.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,
2907,Michael Duff,Defender,Burnley,90,Northern Ireland,2014-15,91.0,,0.5831,1.0,1.0,1.0,,0.3674,24.0,1.0,,76.0,21.0,,,21.0,184.0,4.0,640.0,,,,,,139.0,8.0,,,1.0,1809.0,1.0,1.0,55.0,124.0,1.0,11.0,40.0,359.0,17.0,,23.355,4.0,38.0,199.0,25.0,1.0,36.0,84.0,15.0,0.0,215.0,7.0,,339.0,102.0,21.0,,,7.0,,178.0,24.0,,,4.0,2.0,1.0,76.0,84.0,1.0,612.0,,2.0,195.0,17.0,4.0,22.0,160.0,19.0,34.0,97.0,57.0,983.0,1.0,,,75.0,278.0,5.0,2.0,0.0998,4.0,108.0,37.0,,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Burnley,90,England,2014-15,48.0,,0.1981,0.0,2.0,4.0,1.0,0.2312,22.0,10.0,1.0,56.0,22.0,1.0,2.0,17.0,144.0,,644.0,,,,,5.0,112.0,2.0,,,3.0,1641.0,3.0,,33.0,108.0,5.0,15.0,29.0,442.0,19.0,2.0,26.8107,4.0,21.0,170.0,27.0,2.0,15.0,129.0,5.0,0.0,156.0,7.0,,292.0,71.0,22.0,,,6.0,2.0,144.0,22.0,,,,3.0,2.0,44.0,79.0,0.0,628.0,6.0,2.0,155.0,16.0,3.0,9.0,183.0,5.0,43.0,58.0,40.0,946.0,,,,67.0,356.0,1.0,1.0,1.0565,1.0,88.0,31.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
15944,Michael Kightly,Midfielder,Burnley,90,England,2014-15,89.0,6.0,1.7206,0.0,5.0,5.0,5.0,2.2375,26.0,9.0,,69.0,17.0,2.0,13.0,10.0,92.0,44.0,281.0,1.0,1.0,1.0,2.0,7.0,19.0,,1.0,9.0,3.0,951.0,3.0,,11.0,57.0,1.0,28.0,49.0,178.0,32.0,1.0,16.7394,7.0,2.0,8.0,22.0,3.0,78.0,79.0,11.0,0.0,146.0,18.0,0.0,97.0,63.0,17.0,1.0,1.0,9.0,31.0,130.0,21.0,,,51.0,39.0,3.0,127.0,8.0,0.0,277.0,4.0,14.0,212.0,17.0,12.0,1.0,28.0,17.0,11.0,11.0,77.0,530.0,9.0,,2.0,13.0,68.0,9.0,1.0,1.8413,3.0,23.0,19.0,1.0,,8.0,,,,,,,9.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,
14161,Ross Wallace,Midfielder,Burnley,90,Scotland,2014-15,10.0,6.0,0.7478,0.0,5.0,3.0,1.0,0.9051,2.0,5.0,1.0,15.0,15.0,,5.0,1.0,18.0,11.0,84.0,1.0,,1.0,5.0,14.0,2.0,,1.0,9.0,1.0,228.0,1.0,,,7.0,,4.0,5.0,61.0,3.0,,3.5794,9.0,,1.0,2.0,,10.0,7.0,1.0,0.0,17.0,2.0,0.0,27.0,12.0,15.0,1.0,,1.0,2.0,53.0,2.0,,,20.0,4.0,,15.0,2.0,0.0,81.0,2.0,2.0,46.0,1.0,2.0,1.0,25.0,5.0,2.0,5.0,25.0,146.0,1.0,,5.0,,22.0,2.0,1.0,0.624,2.0,3.0,2.0,,,1.0,1.0,6.0,6.0,0.4691,,,12.0,,3.0,8.0,,,,,,,1.0,,,,,,,,,,,,,,
40399,Sam Vokes,Forward,Burnley,90,Wales,2014-15,68.0,,0.1602,0.0,5.0,6.0,1.0,0.9183,8.0,12.0,,78.0,15.0,,13.0,5.0,81.0,1.0,180.0,,,,2.0,10.0,109.0,,,,6.0,561.0,6.0,2.0,55.0,62.0,,5.0,8.0,96.0,25.0,,6.6795,5.0,,3.0,5.0,3.0,13.0,39.0,1.0,0.0,130.0,4.0,,72.0,20.0,15.0,,,3.0,5.0,75.0,5.0,,,1.0,9.0,3.0,21.0,54.0,0.0,180.0,6.0,6.0,106.0,5.0,,,36.0,4.0,,3.0,33.0,242.0,4.0,,2.0,2.0,24.0,1.0,,1.5853,0.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39158,Scott Arfield,Midfielder,Burnley,90,Canada,2014-15,290.0,4.0,2.8039,0.0,14.0,10.0,16.0,3.0758,71.0,30.0,5.0,268.0,37.0,1.0,57.0,36.0,332.0,15.0,1361.0,2.0,3.0,0.0,7.0,1.0,90.0,9.0,4.0,4.0,4.0,3204.0,4.0,4.0,65.0,162.0,6.0,91.0,137.0,980.0,70.0,3.0,49.9943,28.0,10.0,35.0,51.0,7.0,225.0,376.0,20.0,0.0,452.0,62.0,2.0,491.0,260.0,37.0,4.0,2.0,24.0,53.0,631.0,45.0,,,15.0,100.0,7.0,362.0,25.0,0.0,1354.0,20.0,15.0,524.0,47.0,47.0,5.0,254.0,54.0,41.0,49.0,240.0,1929.0,3.0,1.0,7.0,30.0,402.0,33.0,5.0,3.0777,6.0,64.0,52.0,,,3.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
40616,Stephen Ward,Defender,Burnley,90,Ireland,2014-15,28.0,2.0,0.1651,0.0,1.0,,2.0,,17.0,,,39.0,9.0,,3.0,7.0,70.0,14.0,223.0,,,,,2.0,26.0,1.0,,2.0,,623.0,,,12.0,38.0,1.0,15.0,24.0,133.0,1.0,,9.1092,7.0,11.0,31.0,11.0,1.0,16.0,61.0,5.0,0.0,66.0,7.0,,110.0,26.0,9.0,,,6.0,,79.0,10.0,,,14.0,,1.0,40.0,14.0,0.0,221.0,,,107.0,11.0,3.0,5.0,20.0,4.0,17.0,20.0,32.0,407.0,1.0,,,24.0,76.0,3.0,,0.0224,3.0,31.0,14.0,16.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105185,Steven Hewitt,Midfielder,Burnley,90,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,Steven Reid,Defender,Burnley,90,Ireland,2014-15,4.0,,0.0189,0.0,,,,,5.0,,,6.0,7.0,,1.0,1.0,12.0,,52.0,,,,,6.0,4.0,,,,,109.0,,,1.0,11.0,,3.0,8.0,33.0,,,2.0685,,3.0,7.0,3.0,,3.0,9.0,3.0,0.0,15.0,2.0,,16.0,12.0,7.0,,,,,16.0,3.0,,,,,,11.0,3.0,0.0,50.0,,,14.0,5.0,,3.0,19.0,2.0,2.0,7.0,8.0,86.0,1.0,,,4.0,24.0,,,,1.0,6.0,4.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,Burnley,90,England,2014-15,2.0,,0.139,0.0,,,,,,,,1.0,38.0,,,38.0,542.0,,1001.0,,,,,,12.0,10.0,,,,3420.0,,,1.0,15.0,6.0,1.0,4.0,110.0,,3.0,51.7784,2.0,187.0,25.0,53.0,,1.0,44.0,3.0,0.0,17.0,,,912.0,375.0,38.0,,,,,282.0,47.0,,,,,,5.0,11.0,0.0,475.0,,,550.0,,2.0,,45.0,,,349.0,,1384.0,,,,329.0,177.0,,,,1.0,541.0,45.0,,,,,,,,,,,,,,,300.0,307.0,1.0,,,,2.0,51.0,56.0,24.0,5.0,2.0,15.0,128.0,4.0,2.0,2.0,160.0,34.0,70.0
