season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090239,25,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,2.0,2.0,3.0,5.0,,,15.0,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,21.0,,7.1,2.0,2.0,,,,,,,22.0,,21.0,4.0,25.0,0,,38.0,,,,
2016-17,7090239,25,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090259,26,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,4.0,,,10.0,10.0,,,11.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,12.0,,6.6,4.0,5.0,,,1.0,,,4.0,11.0,,9.0,12.0,21.0,0,,35.0,,,,
2016-17,7090259,26,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090271,27,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,9.0,8.0,4.0,12.0,,1.0,12.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,19.0,1.0,6.8,1.0,2.0,,,1.0,,,,28.0,,26.0,5.0,31.0,0,,37.0,,,,
2016-17,7090271,27,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090012,28,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,8.0,6.0,14.0,20.0,,1.0,9.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,23.0,1.0,6.4,,,,,1.0,,,,30.0,,27.0,15.0,42.0,0,,48.0,,1.0,,
2016-17,7090012,28,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090264,29,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,5.0,4.0,16.0,20.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.7,2.0,2.0,,,1.0,,,,15.0,,12.0,18.0,30.0,0,,37.0,,,,
2016-17,7090264,29,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090275,30,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,5.0,5.0,3.0,8.0,,,8.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,16.0,,6.6,1.0,3.0,,,,1.0,,,21.0,,21.0,3.0,24.0,0,,33.0,,,1.0,
2016-17,7090275,30,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090274,31,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,9.0,7.0,10.0,17.0,,,11.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,7.0,1.0,6.3,,,,,1.0,1.0,,,16.0,,14.0,10.0,24.0,0,,30.0,,,1.0,
2016-17,7090274,31,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090311,32,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,6.0,3.0,8.0,11.0,,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,20.0,3.0,7.0,2.0,3.0,,,3.0,,,,25.0,,18.0,12.0,30.0,0,,42.0,,1.0,,
2016-17,7090311,32,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090318,33,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,4.0,3.0,14.0,17.0,,2.0,10.0,,,,,,,,3.0,,,,,,,,,,,90.0,,,,,,,,13.0,4.0,7.5,1.0,2.0,,,4.0,,,1.0,17.0,,13.0,17.0,30.0,0,,45.0,,1.0,,
2016-17,7090318,33,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090353,34,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,4.0,3.0,21.0,24.0,,,11.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.3,1.0,1.0,,,,,,,11.0,,9.0,22.0,31.0,0,,34.0,,,,
2016-17,7090353,34,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090328,35,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,7.0,4.0,12.0,16.0,,3.0,12.0,,,,,,,,3.0,,,,,,6.0,,,,,90.0,,,,,,,,16.0,1.0,7.2,,2.0,,,1.0,,,1.0,23.0,,19.0,13.0,32.0,0,,47.0,,,,
2016-17,7090328,35,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090341,36,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,4.0,2.0,20.0,22.0,,1.0,12.0,,,,,,,,1.0,,,,,,3.0,,1.0,,,90.0,,,,,,,,4.0,1.0,7.1,,,,,1.0,,,1.0,8.0,,5.0,21.0,26.0,0,,40.0,,,,
2016-17,7090341,36,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090306,37,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,5.0,2.0,18.0,20.0,,2.0,14.0,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,,4.0,2.0,7.7,2.0,3.0,,,2.0,,,,9.0,,5.0,19.0,24.0,0,,38.0,,,,
2016-17,7090306,37,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090320,38,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,2.0,1.0,9.0,10.0,,,13.0,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,3.0,2.0,7.6,2.0,3.0,,,2.0,,,,5.0,,3.0,10.0,13.0,0,,27.0,,,,
2016-17,7090320,38,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
