team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2012-13,442204,21,2013-01-01 15:00:00,"Swansea.com Stadium, Swansea",20406,Away,Aston Villa,Swansea,D,171.0,14.0,41.0,1.0,,1.0,1.0,1.0,1.0,7.0,,2.0,11.0,52.0,70.0,43.0,,1.0,63.0,18.0,7.0,1.0,2.0,2,2.0,2,1,1,,32.0,4.0,5.0,9.0,,15.0,1.0,179.0,30.5,0.0,0,0,,3.0,4.0,93.0,2.0,252.0,9.0,18.0,,2.0,11.0,0.0
A_Villa_7,2012-13,442210,22,2013-01-12 15:00:00,"Villa Park, Birmingham",32500,Home,Aston Villa,Southampton,L,243.0,17.0,33.0,,,1.0,3.0,,5.0,7.0,,9.0,9.0,49.0,70.0,20.0,,,78.0,11.0,6.0,,,1,1.0,0,1,0,1.0,21.0,7.0,5.0,3.0,,31.0,,194.0,51.0,0.0,0,0,,6.0,10.0,40.0,3.0,354.0,16.0,20.0,,9.0,18.0,0.0
A_Villa_7,2012-13,442226,23,2013-01-19 17:30:00,"The Hawthorns, West Bromwich",25583,Away,Aston Villa,West Brom,D,210.0,14.0,23.0,,,1.0,1.0,,4.0,10.0,,8.0,10.0,51.0,58.0,18.0,,,55.0,10.0,8.0,2.0,2.0,2,2.0,2,0,2,,14.0,8.0,6.0,8.0,,11.0,,147.0,42.6,0.0,0,0,,5.0,12.0,44.0,3.0,264.0,15.0,16.0,,8.0,13.0,0.0
A_Villa_7,2012-13,442230,24,2013-01-29 19:45:00,"Villa Park, Birmingham",30334,Home,Aston Villa,Newcastle,L,280.0,24.0,30.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,16.0,59.0,63.0,37.0,,,76.0,15.0,10.0,,1.0,2,2.0,1,2,0,1.0,15.0,4.0,5.0,4.0,,32.0,1.0,182.0,51.7,0.0,0,0,,5.0,7.0,70.0,2.0,359.0,12.0,17.0,,3.0,13.0,0.0
A_Villa_7,2012-13,442240,25,2013-02-02 15:00:00,"Goodison Park, Liverpool",38121,Away,Aston Villa,Everton,D,133.0,26.0,18.0,,,4.0,1.0,3.0,2.0,5.0,,2.0,15.0,72.0,47.0,46.0,,,49.0,23.0,6.0,3.0,3.0,3,3.0,3,1,2,,34.0,5.0,3.0,4.0,,4.0,,162.0,31.7,0.0,0,0,,3.0,8.0,92.0,5.0,204.0,8.0,18.0,,2.0,12.0,0.0
A_Villa_7,2012-13,442249,26,2013-02-10 13:30:00,"Villa Park, Birmingham",30503,Home,Aston Villa,West Ham,W,268.0,18.0,21.0,1.0,3.0,,1.0,1.0,2.0,7.0,,4.0,18.0,66.0,70.0,25.0,,,49.0,18.0,12.0,,2.0,1,1.0,2,0,0,,14.0,2.0,3.0,6.0,1.0,16.0,1.0,194.0,48.2,0.0,0,0,,5.0,6.0,54.0,5.0,361.0,10.0,32.0,,4.0,26.0,0.0
A_Villa_7,2012-13,442259,27,2013-02-23 15:00:00,"Emirates Stadium, London",60079,Away,Aston Villa,Arsenal,L,281.0,16.0,11.0,,,1.0,1.0,,2.0,14.0,,3.0,15.0,59.0,44.0,27.0,,,38.0,10.0,7.0,1.0,1.0,2,2.0,1,1,0,,25.0,5.0,3.0,8.0,,19.0,,114.0,36.1,0.0,0,0,5.0,3.0,8.0,49.0,3.0,351.0,8.0,17.0,15.0,3.0,11.0,0.0
A_Villa_7,2012-13,442269,28,2013-03-04 20:00:00,"Villa Park, Birmingham",33217,Home,Aston Villa,Man City,L,327.0,25.0,23.0,,1.0,,,,4.0,4.0,,6.0,17.0,63.0,61.0,13.0,1.0,,82.0,12.0,14.0,,,1,1.0,0,1,0,,29.0,4.0,1.0,6.0,,16.0,,168.0,47.2,0.0,0,0,,5.0,8.0,29.0,3.0,416.0,10.0,16.0,,6.0,16.0,0.0
A_Villa_7,2012-13,442286,29,2013-03-09 15:00:00,"Select Car Leasing Stadium, Reading",24102,Away,Aston Villa,Reading,W,362.0,22.0,35.0,,1.0,3.0,3.0,1.0,4.0,,,1.0,9.0,38.0,65.0,27.0,1.0,,79.0,7.0,8.0,1.0,2.0,1,1.0,2,1,2,2.0,25.0,7.0,4.0,,1.0,10.0,,165.0,58.5,0.0,0,0,,11.0,14.0,63.0,1.0,454.0,19.0,18.0,,1.0,14.0,0.0
A_Villa_7,2012-13,442289,30,2013-03-16 15:00:00,"Villa Park, Birmingham",38594,Home,Aston Villa,QPR,W,408.0,10.0,12.0,,2.0,3.0,1.0,2.0,2.0,12.0,,9.0,7.0,61.0,41.0,11.0,1.0,,64.0,17.0,10.0,3.0,3.0,2,2.0,3,1,1,,10.0,7.0,6.0,6.0,,18.0,,130.0,60.1,0.0,0,0,,5.0,11.0,23.0,,467.0,13.0,14.0,,9.0,9.0,0.0
A_Villa_7,2012-13,442300,31,2013-03-31 13:30:00,"Villa Park, Birmingham",42037,Home,Aston Villa,Liverpool,L,358.0,13.0,12.0,,3.0,2.0,2.0,,3.0,11.0,,7.0,18.0,54.0,57.0,14.0,,1.0,67.0,9.0,8.0,1.0,1.0,2,2.0,1,0,1,,39.0,6.0,4.0,11.0,,16.0,,157.0,46.5,0.0,0,0,,3.0,9.0,19.0,3.0,452.0,10.0,27.0,,7.0,19.0,0.0
A_Villa_7,2012-13,442316,32,2013-04-06 15:00:00,"bet365 Stadium, Stoke",27544,Away,Aston Villa,Stoke,W,302.0,33.0,21.0,,1.0,1.0,,2.0,3.0,10.0,,2.0,12.0,69.0,71.0,18.0,,,82.0,12.0,16.0,1.0,3.0,1,1.0,3,0,1,1.0,15.0,7.0,6.0,4.0,,18.0,,173.0,54.4,0.0,0,0,2.0,3.0,10.0,39.0,3.0,406.0,12.0,22.0,,2.0,18.0,0.0
A_Villa_7,2012-13,442320,33,2013-04-13 15:00:00,"Villa Park, Birmingham",37011,Home,Aston Villa,Fulham,D,361.0,17.0,12.0,,,3.0,4.0,,5.0,6.0,,8.0,15.0,43.0,55.0,7.0,,,56.0,5.0,15.0,,1.0,1,1.0,1,0,0,,33.0,5.0,4.0,3.0,1.0,29.0,,143.0,48.7,0.0,0,0,,9.0,11.0,17.0,5.0,439.0,18.0,19.0,,8.0,11.0,0.0
A_Villa_7,2012-13,442331,34,2013-04-22 20:00:00,"Old Trafford, Manchester",75591,Away,Aston Villa,Man Utd,L,466.0,9.0,10.0,,,1.0,1.0,,1.0,5.0,,3.0,21.0,45.0,46.0,12.0,,,60.0,6.0,10.0,,,3,3.0,0,3,0,,23.0,4.0,4.0,3.0,,24.0,,115.0,48.1,0.0,0,0,,4.0,8.0,20.0,,528.0,9.0,23.0,,3.0,18.0,0.0
A_Villa_7,2012-13,442340,35,2013-04-29 20:00:00,"Villa Park, Birmingham",37428,Home,Aston Villa,Sunderland,W,395.0,19.0,16.0,,2.0,2.0,1.0,3.0,4.0,7.0,,4.0,19.0,58.0,60.0,6.0,,,60.0,10.0,15.0,2.0,6.0,1,1.0,6,1,2,,20.0,9.0,11.0,4.0,,27.0,,146.0,55.5,0.0,1,0,,1.0,10.0,18.0,2.0,474.0,16.0,18.0,,4.0,12.0,0.0
A_Villa_7,2012-13,442352,36,2013-05-04 15:00:00,"Carrow Road, Norwich",26842,Away,Aston Villa,Norwich,W,249.0,34.0,25.0,,,2.0,1.0,1.0,3.0,8.0,,5.0,9.0,66.0,62.0,33.0,,,65.0,13.0,15.0,2.0,2.0,1,1.0,2,0,0,1.0,21.0,5.0,4.0,2.0,,21.0,,150.0,46.3,0.0,0,0,,6.0,10.0,49.0,1.0,342.0,13.0,15.0,,5.0,12.0,0.0
A_Villa_7,2012-13,442360,37,2013-05-11 12:45:00,"Villa Park, Birmingham",42084,Home,Aston Villa,Chelsea,L,294.0,10.0,10.0,,,,,,7.0,1.0,,6.0,10.0,36.0,51.0,21.0,,,46.0,13.0,8.0,1.0,1.0,2,2.0,1,0,1,,36.0,7.0,2.0,6.0,,31.0,,147.0,43.2,0.0,1,1,3.0,6.0,11.0,32.0,4.0,371.0,15.0,19.0,31.0,6.0,13.0,0.0
A_Villa_7,2012-13,442378,38,2013-05-19 16:00:00,"DW Stadium, Wigan",23001,Away,Aston Villa,Wigan,D,346.0,12.0,6.0,,2.0,,,,3.0,4.0,,2.0,22.0,53.0,41.0,5.0,,1.0,64.0,13.0,10.0,2.0,2.0,2,2.0,2,2,1,,28.0,5.0,3.0,6.0,1.0,9.0,,154.0,46.0,0.0,0,0,,2.0,7.0,13.0,4.0,432.0,8.0,15.0,,2.0,11.0,0.0
Arsenal_3,2012-13,441999,1,2012-08-18 15:00:00,"Emirates Stadium, London",60078,Home,Arsenal,Sunderland,D,638.0,14.0,12.0,,,2.0,2.0,,10.0,4.0,1.0,7.0,14.0,58.0,59.0,6.0,,,85.0,12.0,8.0,,,0,,0,0,0,,22.0,12.0,3.0,1.0,,35.0,,127.0,70.1,0.0,0,0,2.0,10.0,18.0,7.0,2.0,704.0,23.0,16.0,38.0,7.0,12.0,0.0
Arsenal_3,2012-13,442015,2,2012-08-26 13:30:00,"bet365 Stadium, Stoke",27072,Away,Arsenal,Stoke,D,424.0,41.0,29.0,,3.0,,,,4.0,2.0,1.0,11.0,19.0,80.0,80.0,16.0,,1.0,71.0,9.0,10.0,,,0,,0,0,0,,12.0,4.0,2.0,1.0,,34.0,,168.0,66.7,0.0,0,0,1.0,11.0,11.0,31.0,1.0,525.0,17.0,28.0,26.0,11.0,21.0,0.0
Arsenal_3,2012-13,442020,3,2012-09-02 13:30:00,"Anfield, Liverpool",44932,Away,Arsenal,Liverpool,W,422.0,10.0,14.0,,,2.0,2.0,,2.0,11.0,1.0,2.0,15.0,53.0,67.0,21.0,,1.0,62.0,7.0,12.0,2.0,2.0,0,,2,0,1,,20.0,6.0,5.0,4.0,,19.0,,135.0,47.0,0.0,0,0,4.0,4.0,10.0,36.0,1.0,505.0,11.0,32.0,12.0,2.0,26.0,0.0
Arsenal_3,2012-13,442029,4,2012-09-15 15:00:00,"Emirates Stadium, London",60097,Home,Arsenal,Southampton,W,506.0,6.0,10.0,,1.0,2.0,1.0,2.0,6.0,3.0,,8.0,15.0,39.0,48.0,8.0,1.0,1.0,61.0,4.0,7.0,2.0,6.0,1,1.0,6,1,4,1.0,19.0,11.0,9.0,2.0,,42.0,,125.0,50.0,0.0,0,0,2.0,8.0,18.0,19.0,,574.0,23.0,21.0,45.0,8.0,14.0,0.0
Arsenal_3,2012-13,442041,5,2012-09-23 16:00:00,"Etihad Stadium, Manchester",47318,Away,Arsenal,Man City,D,566.0,17.0,17.0,,,1.0,1.0,,2.0,6.0,,4.0,20.0,69.0,63.0,10.0,1.0,3.0,68.0,8.0,11.0,,1.0,1,1.0,1,1,0,,25.0,3.0,4.0,4.0,,28.0,,147.0,58.8,0.0,0,0,5.0,5.0,8.0,27.0,1.0,650.0,11.0,23.0,24.0,4.0,19.0,0.0
Arsenal_3,2012-13,442049,6,2012-09-29 12:45:00,"Emirates Stadium, London",60101,Home,Arsenal,Chelsea,L,416.0,16.0,15.0,,,1.0,1.0,,3.0,14.0,,6.0,14.0,70.0,72.0,11.0,1.0,1.0,46.0,14.0,13.0,1.0,1.0,2,2.0,1,1,1,,19.0,6.0,4.0,2.0,,33.0,,130.0,51.4,0.0,0,0,1.0,9.0,14.0,19.0,4.0,478.0,16.0,30.0,34.0,6.0,23.0,0.0
Arsenal_3,2012-13,442067,7,2012-10-06 17:30:00,"Boleyn Ground, London",34974,Away,Arsenal,West Ham,W,532.0,25.0,18.0,,,3.0,1.0,2.0,8.0,9.0,,16.0,9.0,56.0,59.0,16.0,,1.0,87.0,8.0,12.0,3.0,3.0,1,1.0,3,1,1,,9.0,13.0,7.0,1.0,,47.0,,136.0,68.7,0.0,0,0,2.0,6.0,19.0,27.0,1.0,611.0,21.0,21.0,31.0,16.0,19.0,0.0
Arsenal_3,2012-13,442072,8,2012-10-20 17:30:00,"Carrow Road, Norwich",26825,Away,Arsenal,Norwich,L,588.0,14.0,13.0,,1.0,1.0,1.0,,3.0,5.0,,10.0,14.0,55.0,45.0,17.0,1.0,1.0,82.0,10.0,11.0,,,1,1.0,0,1,0,,13.0,7.0,5.0,,,35.0,,155.0,72.0,0.0,0,0,2.0,6.0,14.0,23.0,4.0,676.0,14.0,14.0,22.0,10.0,9.0,0.0
Arsenal_3,2012-13,442079,9,2012-10-27 15:00:00,"Emirates Stadium, London",60103,Home,Arsenal,QPR,W,528.0,7.0,20.0,,1.0,2.0,3.0,1.0,4.0,17.0,1.0,5.0,7.0,59.0,63.0,9.0,,,87.0,16.0,9.0,,1.0,0,,1,0,0,2.0,18.0,6.0,9.0,2.0,,39.0,,127.0,66.5,0.0,1,0,2.0,9.0,14.0,14.0,1.0,603.0,22.0,21.0,35.0,5.0,18.0,0.0
Arsenal_3,2012-13,442091,10,2012-11-03 12:45:00,"Old Trafford, Manchester",75492,Away,Arsenal,Man Utd,L,527.0,14.0,10.0,,,1.0,1.0,,2.0,7.0,,1.0,19.0,57.0,35.0,16.0,1.0,2.0,49.0,15.0,13.0,,1.0,2,2.0,1,1,0,1.0,12.0,3.0,2.0,2.0,,22.0,,123.0,52.3,0.0,0,1,4.0,3.0,5.0,29.0,1.0,601.0,7.0,10.0,13.0,1.0,9.0,0.0
Arsenal_3,2012-13,442099,11,2012-11-10 15:00:00,"Emirates Stadium, London",60093,Home,Arsenal,Fulham,D,498.0,15.0,16.0,,1.0,4.0,3.0,2.0,2.0,4.0,,8.0,9.0,44.0,59.0,6.0,1.0,1.0,69.0,11.0,10.0,3.0,3.0,3,3.0,3,2,2,1.0,12.0,6.0,6.0,2.0,,39.0,1.0,129.0,56.4,0.0,0,0,2.0,6.0,12.0,18.0,1.0,565.0,14.0,23.0,23.0,8.0,14.0,0.0
Arsenal_3,2012-13,442109,12,2012-11-17 12:45:00,"Emirates Stadium, London",60111,Home,Arsenal,Spurs,W,517.0,7.0,18.0,,2.0,1.0,,1.0,3.0,7.0,,6.0,10.0,44.0,55.0,12.0,1.0,,73.0,13.0,12.0,4.0,5.0,2,2.0,5,1,3,,14.0,7.0,7.0,2.0,,39.0,,125.0,65.8,0.0,1,0,1.0,3.0,10.0,23.0,4.0,590.0,13.0,15.0,30.0,6.0,12.0,0.0
Arsenal_3,2012-13,442119,13,2012-11-24 17:30:00,"Villa Park, Birmingham",34607,Away,Arsenal,Aston Villa,D,528.0,12.0,19.0,,,1.0,1.0,,4.0,2.0,1.0,6.0,10.0,38.0,50.0,19.0,,2.0,53.0,10.0,6.0,,,0,,0,0,0,,17.0,5.0,1.0,4.0,,31.0,,138.0,62.6,0.0,0,0,4.0,7.0,11.0,27.0,3.0,602.0,12.0,19.0,23.0,6.0,11.0,0.0
Arsenal_3,2012-13,442138,14,2012-11-28 19:45:00,"Goodison Park, Liverpool",37141,Away,Arsenal,Everton,D,429.0,14.0,18.0,,,,,,5.0,5.0,,6.0,18.0,58.0,70.0,18.0,1.0,,85.0,9.0,15.0,1.0,1.0,1,1.0,1,1,1,,24.0,7.0,3.0,2.0,,30.0,,177.0,57.4,0.0,0,0,8.0,3.0,10.0,38.0,,533.0,11.0,23.0,22.0,6.0,21.0,0.0
Arsenal_3,2012-13,442139,15,2012-12-01 15:00:00,"Emirates Stadium, London",60098,Home,Arsenal,Swansea,L,550.0,6.0,12.0,,,,,,3.0,6.0,,8.0,13.0,46.0,45.0,8.0,2.0,,68.0,12.0,9.0,,,2,2.0,0,0,0,,13.0,6.0,5.0,5.0,,42.0,,122.0,52.5,0.0,0,0,5.0,2.0,8.0,14.0,,612.0,10.0,14.0,30.0,8.0,10.0,0.0
Arsenal_3,2012-13,442149,16,2012-12-08 15:00:00,"Emirates Stadium, London",60083,Home,Arsenal,West Brom,W,415.0,12.0,24.0,2.0,1.0,2.0,3.0,2.0,7.0,6.0,1.0,7.0,9.0,49.0,72.0,10.0,,,73.0,13.0,12.0,,2.0,0,,2,0,1,,13.0,6.0,3.0,2.0,,35.0,2.0,147.0,59.0,0.0,0,0,1.0,9.0,13.0,17.0,6.0,500.0,19.0,24.0,31.0,7.0,20.0,0.0
Arsenal_3,2012-13,442165,17,2012-12-17 20:00:00,"Select Car Leasing Stadium, Reading",24125,Away,Arsenal,Reading,W,635.0,15.0,14.0,,,6.0,3.0,3.0,6.0,13.0,,7.0,8.0,44.0,51.0,11.0,1.0,,80.0,4.0,7.0,5.0,5.0,2,2.0,5,0,3,,12.0,17.0,13.0,4.0,,33.0,,134.0,67.1,0.0,0,0,1.0,7.0,22.0,17.0,3.0,724.0,26.0,16.0,45.0,7.0,12.0,0.0
Arsenal_3,2012-13,442178,18,2012-12-22 12:45:00,"DW Stadium, Wigan",21754,Away,Arsenal,Wigan,W,415.0,8.0,10.0,1.0,,1.0,1.0,1.0,5.0,10.0,1.0,4.0,15.0,51.0,49.0,12.0,,,60.0,9.0,14.0,,1.0,0,,1,0,0,,16.0,5.0,4.0,2.0,,21.0,1.0,136.0,49.6,0.0,0,0,3.0,2.0,6.0,21.0,1.0,496.0,11.0,16.0,18.0,4.0,11.0,0.0
