team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2021-22,2210561,30,2022-03-19 12:30:00,"Villa Park, Birmingham",41956,Home,Aston Villa,Arsenal,L,374.0,6.0,5.0,,,,,,11.0,1.0,3.0,,6.0,8.0,34.0,35.0,13.0,,,,,,,57.0,13.0,14.0,,,1,1.0,0,1,0,1.0,4.0,1.0,1.0,4.0,,35.0,,118.0,47.0,0.0,0,0,3.0,6.0,4.0,13.0,1.0,441.0,8.0,10.0,19.0,6.0,6.0,0.0
A_Villa_7,2021-22,2210580,31,2022-04-02 15:00:00,"Molineux Stadium, Wolverhampton",31012,Away,Aston Villa,Wolves,L,371.0,16.0,10.0,1.0,2.0,3.0,3.0,1.0,24.0,3.0,10.0,,9.0,18.0,56.0,49.0,11.0,,,,,,,52.0,8.0,15.0,,1.0,2,2.0,1,2,0,,8.0,5.0,5.0,3.0,1.0,33.0,1.0,133.0,51.7,0.0,0,0,3.0,7.0,10.0,11.0,1.0,441.0,15.0,17.0,28.0,9.0,7.0,0.0
A_Villa_7,2021-22,2210582,32,2022-04-09 17:30:00,"Villa Park, Birmingham",41949,Home,Aston Villa,Spurs,L,424.0,6.0,10.0,,2.0,2.0,2.0,,20.0,6.0,9.0,,9.0,11.0,47.0,48.0,8.0,,,,,,,51.0,12.0,14.0,,,4,4.0,0,1,0,,3.0,10.0,8.0,5.0,,38.0,,114.0,51.5,0.0,0,0,1.0,5.0,14.0,8.0,1.0,477.0,19.0,15.0,36.0,9.0,10.0,0.0
A_Villa_7,2021-22,2210591,33,2022-05-10 20:00:00,"Villa Park, Birmingham",41919,Home,Aston Villa,Liverpool,L,259.0,10.0,12.0,,,2.0,2.0,1.0,17.0,,17.0,,2.0,9.0,51.0,48.0,15.0,,1.0,,,,,44.0,10.0,12.0,,1.0,2,2.0,1,1,1,,12.0,3.0,4.0,4.0,,21.0,,131.0,39.2,0.0,0,0,3.0,5.0,8.0,15.0,3.0,343.0,9.0,12.0,20.0,2.0,7.0,0.0
A_Villa_7,2021-22,2210607,34,2022-04-23 15:00:00,"King Power Stadium, Leicester",32185,Away,Aston Villa,Leicester,D,198.0,10.0,10.0,,,,,,21.0,4.0,5.0,1.0,6.0,9.0,44.0,49.0,23.0,,,,,,,58.0,16.0,14.0,,,0,,0,0,0,,8.0,6.0,3.0,,,19.0,,132.0,35.9,0.0,0,0,2.0,4.0,9.0,23.0,1.0,289.0,11.0,15.0,23.0,6.0,12.0,0.0
A_Villa_7,2021-22,2210611,35,2022-04-30 15:00:00,"Villa Park, Birmingham",40290,Home,Aston Villa,Norwich,W,317.0,9.0,10.0,,,2.0,2.0,,15.0,7.0,10.0,1.0,2.0,6.0,47.0,53.0,12.0,,,,,,,50.0,16.0,8.0,2.0,2.0,0,,2,0,1,2.0,13.0,11.0,6.0,,,21.0,,120.0,45.1,0.0,0,0,3.0,8.0,17.0,12.0,3.0,398.0,21.0,26.0,38.0,2.0,19.0,0.0
A_Villa_7,2021-22,2210624,36,2022-05-07 15:00:00,"Turf Moor, Burnley",20891,Away,Aston Villa,Burnley,W,356.0,16.0,17.0,,,2.0,1.0,2.0,20.0,3.0,8.0,,5.0,6.0,50.0,49.0,16.0,,1.0,,,,,60.0,11.0,13.0,3.0,3.0,1,1.0,3,0,2,,7.0,9.0,7.0,1.0,,21.0,,138.0,51.0,0.0,0,0,5.0,2.0,10.0,16.0,2.0,446.0,12.0,13.0,21.0,5.0,6.0,0.0
A_Villa_7,2021-22,2210631,37,2022-05-15 14:00:00,"Villa Park, Birmingham",41136,Home,Aston Villa,Crystal Palace,D,382.0,18.0,10.0,,,,,,18.0,4.0,10.0,,1.0,9.0,49.0,48.0,18.0,,,,,,,53.0,11.0,15.0,1.0,1.0,1,1.0,1,0,0,,12.0,5.0,4.0,6.0,,19.0,,124.0,48.4,0.0,0,0,3.0,5.0,9.0,18.0,1.0,464.0,13.0,20.0,16.0,1.0,12.0,0.0
A_Villa_7,2021-22,2210649,38,2022-05-22 16:00:00,"Etihad Stadium, Manchester",53395,Away,Aston Villa,Man City,L,163.0,24.0,18.0,,,1.0,1.0,1.0,8.0,1.0,15.0,,1.0,7.0,60.0,42.0,30.0,,1.0,,,,,24.0,11.0,5.0,2.0,2.0,3,3.0,2,0,1,,11.0,3.0,2.0,9.0,,9.0,,116.0,28.5,0.0,0,0,2.0,1.0,3.0,30.0,2.0,243.0,4.0,17.0,13.0,1.0,9.0,0.0
Arsenal_3,2021-22,2210271,1,2021-08-13 20:00:00,"Gtech Community Stadium, Brentford",16479,Away,Arsenal,Brentford,L,488.0,17.0,20.0,,,,,,16.0,4.0,7.0,,5.0,9.0,51.0,50.0,14.0,,,,,,,48.0,8.0,12.0,,,2,2.0,0,1,0,,7.0,8.0,4.0,,,36.0,,145.0,64.7,0.0,0,0,1.0,14.0,19.0,14.0,1.0,568.0,22.0,9.0,40.0,5.0,3.0,0.0
Arsenal_3,2021-22,2210281,2,2021-08-22 16:30:00,"Emirates Stadium, London",58729,Home,Arsenal,Chelsea,L,266.0,18.0,11.0,,,1.0,1.0,,17.0,1.0,7.0,,9.0,7.0,46.0,43.0,13.0,,,,,,,42.0,10.0,3.0,,,2,2.0,0,2,0,,6.0,4.0,3.0,11.0,,29.0,,120.0,35.0,0.0,0,0,3.0,2.0,6.0,13.0,5.0,335.0,6.0,20.0,16.0,9.0,17.0,0.0
Arsenal_3,2021-22,2210295,3,2021-08-28 12:30:00,"Etihad Stadium, Manchester",52276,Away,Arsenal,Man City,L,125.0,13.0,9.0,,,,,,8.0,,7.0,,,8.0,41.0,25.0,31.0,1.0,,,,,,34.0,7.0,5.0,,,5,5.0,0,3,0,,12.0,,,9.0,,8.0,,90.0,19.6,0.0,0,1,5.0,1.0,1.0,31.0,3.0,185.0,1.0,9.0,6.0,,6.0,0.0
Arsenal_3,2021-22,2210301,4,2021-09-11 15:00:00,"Emirates Stadium, London",59337,Home,Arsenal,Norwich,W,365.0,16.0,19.0,,1.0,2.0,2.0,1.0,13.0,10.0,7.0,1.0,8.0,9.0,52.0,53.0,14.0,,,,,,,71.0,9.0,11.0,1.0,1.0,0,,1,0,0,2.0,3.0,16.0,7.0,6.0,,38.0,,126.0,51.9,0.0,0,0,1.0,13.0,24.0,14.0,2.0,437.0,30.0,16.0,45.0,8.0,11.0,0.0
Arsenal_3,2021-22,2210313,5,2021-09-18 15:00:00,"Turf Moor, Burnley",21944,Away,Arsenal,Burnley,W,420.0,29.0,22.0,,,,1.0,,11.0,6.0,3.0,1.0,3.0,5.0,53.0,54.0,33.0,,1.0,,,,,57.0,8.0,9.0,,1.0,0,,1,0,1,,11.0,7.0,3.0,5.0,,18.0,,149.0,55.0,0.0,0,0,3.0,4.0,9.0,33.0,2.0,523.0,13.0,18.0,16.0,3.0,8.0,0.0
Arsenal_3,2021-22,2210321,6,2021-09-26 16:30:00,"Emirates Stadium, London",59919,Home,Arsenal,Spurs,W,357.0,11.0,15.0,,1.0,1.0,,2.0,20.0,1.0,10.0,,4.0,9.0,47.0,54.0,20.0,,,,,,,59.0,12.0,12.0,2.0,3.0,1,1.0,3,0,3,,10.0,7.0,7.0,1.0,,18.0,,110.0,46.6,0.0,0,0,3.0,4.0,11.0,20.0,2.0,431.0,12.0,22.0,20.0,4.0,15.0,0.0
Arsenal_3,2021-22,2210331,7,2021-10-02 17:30:00,"American Express Stadium, Falmer",31266,Away,Arsenal,Brighton,D,268.0,16.0,7.0,,,,,,23.0,1.0,6.0,1.0,5.0,8.0,43.0,29.0,18.0,,,,,,,39.0,5.0,8.0,,,0,,0,0,0,1.0,11.0,2.0,2.0,7.0,,20.0,,140.0,41.8,0.0,0,0,2.0,5.0,5.0,18.0,1.0,355.0,8.0,8.0,17.0,5.0,5.0,0.0
Arsenal_3,2021-22,2210341,8,2021-10-18 20:00:00,"Emirates Stadium, London",59475,Home,Arsenal,Crystal Palace,D,474.0,20.0,8.0,,1.0,1.0,1.0,1.0,14.0,4.0,7.0,,6.0,10.0,56.0,35.0,6.0,2.0,1.0,,,,,79.0,7.0,3.0,,2.0,2,2.0,2,0,1,1.0,7.0,5.0,6.0,,,29.0,,126.0,53.6,0.0,0,0,4.0,7.0,10.0,6.0,,544.0,17.0,17.0,28.0,6.0,9.0,0.0
Arsenal_3,2021-22,2210351,9,2021-10-22 20:00:00,"Emirates Stadium, London",59496,Home,Arsenal,Aston Villa,W,369.0,16.0,11.0,,2.0,1.0,3.0,1.0,16.0,5.0,9.0,,7.0,6.0,54.0,38.0,20.0,,1.0,,,,,57.0,17.0,10.0,2.0,3.0,1,1.0,3,0,2,1.0,7.0,10.0,9.0,3.0,,26.0,1.0,127.0,53.8,0.0,0,0,3.0,8.0,15.0,20.0,1.0,454.0,22.0,13.0,34.0,7.0,10.0,0.0
Arsenal_3,2021-22,2210363,10,2021-10-30 12:30:00,"King Power Stadium, Leicester",32209,Away,Arsenal,Leicester,W,262.0,15.0,10.0,,,1.0,1.0,,16.0,3.0,4.0,1.0,6.0,5.0,41.0,34.0,26.0,,,,,,,52.0,11.0,8.0,1.0,2.0,0,,2,0,2,,8.0,6.0,5.0,3.0,,23.0,,120.0,35.7,0.0,0,0,8.0,1.0,7.0,26.0,1.0,342.0,9.0,7.0,19.0,6.0,3.0,0.0
Arsenal_3,2021-22,2210371,11,2021-11-07 14:00:00,"Emirates Stadium, London",59833,Home,Arsenal,Watford,W,409.0,9.0,18.0,,2.0,,1.0,,5.0,3.0,8.0,1.0,4.0,6.0,38.0,73.0,22.0,,2.0,1.16875,1.6381,,0.0769,59.0,6.0,19.0,,1.0,0,,1,0,0,,7.0,5.0,6.0,4.0,,35.0,1.0,142.0,60.6,0.0,1,0,1.0,5.0,8.0,22.0,3.0,488.0,14.0,22.0,29.0,4.0,12.0,0.0
Arsenal_3,2021-22,2210384,12,2021-11-20 17:30:00,"Anfield, Liverpool",53092,Away,Arsenal,Liverpool,L,311.0,11.0,11.0,,,,,,7.0,2.0,9.0,,1.0,8.0,44.0,52.0,18.0,1.0,2.0,,,,,48.0,12.0,15.0,,,4,4.0,0,1,0,,8.0,5.0,3.0,6.0,,15.0,,119.0,37.5,0.0,0,0,5.0,,5.0,18.0,8.0,384.0,5.0,18.0,5.0,1.0,6.0,0.0
Arsenal_3,2021-22,2210391,13,2021-11-27 12:30:00,"Emirates Stadium, London",59886,Home,Arsenal,Newcastle,W,563.0,5.0,12.0,,1.0,4.0,4.0,1.0,16.0,6.0,9.0,1.0,4.0,8.0,32.0,52.0,12.0,,,,,,,78.0,6.0,12.0,2.0,2.0,0,,2,0,0,1.0,3.0,10.0,6.0,2.0,,34.0,,123.0,65.6,0.0,0,0,5.0,12.0,19.0,12.0,,646.0,24.0,14.0,34.0,4.0,8.0,0.0
Arsenal_3,2021-22,2210404,14,2021-12-02 20:15:00,"Old Trafford, Manchester",73123,Away,Arsenal,Man Utd,L,440.0,22.0,16.0,,1.0,1.0,1.0,,10.0,4.0,4.0,,8.0,13.0,54.0,48.0,14.0,,1.0,,,,,37.0,10.0,8.0,2.0,2.0,3,3.0,2,1,1,1.0,9.0,10.0,8.0,1.0,,28.0,,132.0,55.5,0.0,0,0,7.0,5.0,12.0,14.0,1.0,526.0,17.0,10.0,19.0,8.0,6.0,0.0
Arsenal_3,2021-22,2210412,15,2021-12-06 20:00:00,"Goodison Park, Liverpool",38906,Away,Arsenal,Everton,L,486.0,16.0,14.0,,1.0,1.0,1.0,,21.0,3.0,6.0,,3.0,12.0,46.0,52.0,13.0,,,,,,,60.0,12.0,8.0,1.0,1.0,2,2.0,1,0,1,1.0,10.0,6.0,3.0,3.0,,24.0,,143.0,63.9,0.0,0,0,3.0,4.0,10.0,13.0,1.0,588.0,10.0,19.0,19.0,3.0,4.0,0.0
