team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Arsenal_3,2018-19,987693,11,2018-11-03 17:30:00,"Emirates Stadium, London",59993,Home,Arsenal,Liverpool,D,501.0,12.0,15.0,,,2.0,2.0,,19.0,3.0,13.0,,5.0,7.0,44.0,47.0,28.0,1.0,,,,,,54.0,7.0,7.0,1.0,1.0,1,1.0,1,0,0,,12.0,7.0,4.0,4.0,,39.0,,135.0,61.8,0.0,0,0,3.0,5.0,12.0,28.0,7.0,586.0,12.0,20.0,28.0,5.0,11.0,0.0
Arsenal_3,2018-19,987702,12,2018-11-11 16:30:00,"Emirates Stadium, London",60030,Home,Arsenal,Wolves,D,635.0,18.0,8.0,,,1.0,1.0,,28.0,4.0,7.0,,11.0,8.0,52.0,43.0,4.0,1.0,2.0,,,,,87.0,9.0,15.0,1.0,1.0,1,1.0,1,1,0,1.0,8.0,4.0,3.0,2.0,,44.0,,161.0,71.7,0.0,0,0,4.0,3.0,5.0,4.0,1.0,734.0,10.0,12.0,24.0,11.0,10.0,0.0
Arsenal_3,2018-19,987712,13,2018-11-25 13:30:00,"Vitality Stadium, Bournemouth",10792,Away,Arsenal,Bournemouth,W,464.0,23.0,18.0,,,1.0,,1.0,22.0,5.0,7.0,,8.0,9.0,53.0,47.0,20.0,,,,,,,59.0,9.0,6.0,1.0,2.0,1,1.0,2,1,1,1.0,8.0,5.0,4.0,4.0,,38.0,,161.0,58.7,0.0,0,0,5.0,11.0,11.0,20.0,2.0,574.0,20.0,20.0,41.0,8.0,15.0,0.0
Arsenal_3,2018-19,987722,14,2018-12-02 14:05:00,"Emirates Stadium, London",59973,Home,Arsenal,Spurs,W,404.0,16.0,12.0,1.0,3.0,1.0,1.0,2.0,23.0,4.0,7.0,,8.0,16.0,56.0,59.0,20.0,1.0,1.0,,,,,41.0,15.0,16.0,3.0,4.0,2,2.0,4,2,1,,12.0,9.0,7.0,2.0,,29.0,1.0,136.0,59.3,0.0,1,0,4.0,11.0,16.0,20.0,5.0,477.0,22.0,27.0,32.0,8.0,16.0,0.0
Arsenal_3,2018-19,987736,15,2018-12-05 20:00:00,"Old Trafford, Manchester",74507,Away,Arsenal,Man Utd,D,446.0,14.0,12.0,,,3.0,2.0,1.0,17.0,3.0,7.0,,4.0,13.0,46.0,46.0,21.0,1.0,,,,,,38.0,10.0,13.0,1.0,2.0,2,2.0,2,1,1,,7.0,5.0,4.0,3.0,,30.0,,144.0,55.2,0.0,0,0,5.0,2.0,7.0,21.0,3.0,545.0,9.0,12.0,30.0,4.0,6.0,0.0
Arsenal_3,2018-19,987743,16,2018-12-08 15:00:00,"Emirates Stadium, London",59893,Home,Arsenal,Huddersfield,W,424.0,24.0,19.0,,2.0,4.0,3.0,1.0,22.0,4.0,4.0,1.0,7.0,10.0,53.0,57.0,14.0,,,,,,,56.0,13.0,19.0,1.0,1.0,0,,1,0,0,,11.0,6.0,2.0,1.0,,33.0,,149.0,61.9,0.0,0,0,,8.0,13.0,14.0,2.0,525.0,14.0,17.0,16.0,7.0,10.0,0.0
Arsenal_3,2018-19,987758,17,2018-12-16 13:30:00,"St. Mary's Stadium, Southampton",29497,Away,Arsenal,Southampton,L,544.0,8.0,8.0,,,3.0,3.0,1.0,29.0,5.0,4.0,,5.0,9.0,41.0,39.0,14.0,1.0,,,,,,53.0,10.0,11.0,2.0,2.0,3,3.0,2,2,1,,12.0,9.0,4.0,4.0,,28.0,,143.0,66.2,0.0,0,0,4.0,4.0,12.0,14.0,2.0,629.0,13.0,15.0,21.0,5.0,8.0,0.0
Arsenal_3,2018-19,987763,18,2018-12-22 12:30:00,"Emirates Stadium, London",59493,Home,Arsenal,Burnley,W,476.0,23.0,17.0,,,,,1.0,10.0,4.0,7.0,,1.0,13.0,56.0,56.0,18.0,,,,,,,48.0,10.0,14.0,2.0,3.0,1,1.0,3,0,1,,8.0,7.0,6.0,2.0,,17.0,,120.0,60.1,0.0,0,0,1.0,1.0,7.0,18.0,2.0,553.0,11.0,17.0,29.0,1.0,8.0,0.0
Arsenal_3,2018-19,987772,19,2018-12-26 17:15:00,"American Express Stadium, Falmer",30608,Away,Arsenal,Brighton,D,636.0,15.0,14.0,,,2.0,1.0,1.0,15.0,2.0,2.0,,9.0,14.0,39.0,40.0,12.0,1.0,,,,,,55.0,4.0,10.0,1.0,1.0,1,1.0,1,1,1,,10.0,6.0,4.0,1.0,,34.0,,129.0,68.0,0.0,0,0,2.0,1.0,7.0,12.0,1.0,711.0,7.0,7.0,23.0,9.0,6.0,0.0
Arsenal_3,2018-19,987787,20,2018-12-29 17:30:00,"Anfield, Liverpool",53326,Away,Arsenal,Liverpool,L,464.0,7.0,8.0,,,1.0,,1.0,12.0,3.0,13.0,,3.0,10.0,49.0,38.0,14.0,,,,,,,53.0,13.0,7.0,1.0,1.0,5,5.0,1,4,1,,12.0,4.0,2.0,1.0,,21.0,,138.0,52.1,0.0,0,0,5.0,3.0,7.0,14.0,5.0,551.0,8.0,17.0,18.0,3.0,11.0,0.0
Arsenal_3,2018-19,987793,21,2019-01-01 15:00:00,"Emirates Stadium, London",59887,Home,Arsenal,Fulham,W,427.0,19.0,20.0,,,9.0,7.0,3.0,20.0,3.0,5.0,,8.0,10.0,49.0,60.0,16.0,,,,,,,55.0,7.0,12.0,3.0,4.0,1,1.0,4,0,1,1.0,12.0,11.0,9.0,1.0,,38.0,,166.0,59.6,0.0,0,0,3.0,4.0,14.0,16.0,4.0,542.0,16.0,15.0,47.0,9.0,10.0,0.0
Arsenal_3,2018-19,987811,22,2019-01-12 12:30:00,"London Stadium, London",59946,Away,Arsenal,West Ham,L,479.0,12.0,7.0,,,,,,19.0,1.0,12.0,,3.0,6.0,45.0,44.0,11.0,1.0,,,,,,51.0,10.0,7.0,,,1,1.0,0,0,0,,11.0,1.0,2.0,1.0,,21.0,,108.0,58.6,0.0,0,0,2.0,8.0,7.0,11.0,3.0,555.0,11.0,16.0,20.0,3.0,8.0,0.0
Arsenal_3,2018-19,987813,23,2019-01-19 17:30:00,"Emirates Stadium, London",59979,Home,Arsenal,Chelsea,W,267.0,15.0,11.0,,2.0,3.0,2.0,1.0,16.0,1.0,13.0,1.0,5.0,9.0,54.0,69.0,39.0,,,,,,,31.0,13.0,15.0,2.0,2.0,0,,2,0,2,,20.0,4.0,5.0,2.0,,21.0,,128.0,35.7,0.0,0,0,1.0,7.0,11.0,39.0,1.0,355.0,13.0,35.0,23.0,5.0,22.0,0.0
Arsenal_3,2018-19,987823,24,2019-01-29 19:45:00,"Emirates Stadium, London",59933,Home,Arsenal,Cardiff,W,507.0,21.0,9.0,1.0,,3.0,3.0,1.0,15.0,6.0,4.0,,4.0,15.0,50.0,41.0,25.0,,,,,,,41.0,14.0,12.0,1.0,2.0,1,1.0,2,0,0,,7.0,8.0,4.0,8.0,,33.0,1.0,131.0,70.9,0.0,0,0,1.0,5.0,13.0,25.0,,590.0,15.0,13.0,42.0,4.0,8.0,0.0
Arsenal_3,2018-19,987839,25,2019-02-03 16:30:00,"Etihad Stadium, Manchester",54483,Away,Arsenal,Man City,L,339.0,19.0,5.0,,,1.0,,1.0,20.0,2.0,19.0,,2.0,9.0,58.0,35.0,26.0,1.0,,,,,,43.0,8.0,10.0,1.0,1.0,3,3.0,1,2,1,,16.0,4.0,2.0,4.0,,12.0,,122.0,41.2,0.0,0,0,9.0,,4.0,26.0,,432.0,4.0,9.0,8.0,2.0,5.0,0.0
Arsenal_3,2018-19,987845,26,2019-02-09 15:00:00,"Accu Stadium, Huddersfield",24182,Away,Arsenal,Huddersfield,W,295.0,16.0,16.0,,,2.0,1.0,1.0,28.0,1.0,8.0,,,17.0,62.0,60.0,28.0,,1.0,,,,,33.0,12.0,16.0,2.0,2.0,1,1.0,2,0,2,,21.0,4.0,4.0,4.0,,17.0,,168.0,45.4,0.0,0,0,5.0,4.0,7.0,28.0,1.0,410.0,9.0,18.0,23.0,,14.0,0.0
Arsenal_3,2018-19,987853,27,2019-02-24 14:05:00,"Emirates Stadium, London",59877,Home,Arsenal,Southampton,W,477.0,11.0,18.0,,,2.0,1.0,2.0,34.0,4.0,5.0,1.0,6.0,11.0,39.0,59.0,21.0,,1.0,,,,,40.0,7.0,14.0,1.0,2.0,0,,2,0,2,,11.0,6.0,4.0,3.0,,33.0,,162.0,62.1,0.0,0,0,4.0,4.0,10.0,21.0,3.0,582.0,12.0,14.0,51.0,6.0,9.0,0.0
Arsenal_3,2018-19,987862,28,2019-02-27 19:45:00,"Emirates Stadium, London",59618,Home,Arsenal,Bournemouth,W,580.0,15.0,10.0,,1.0,5.0,1.0,4.0,26.0,5.0,6.0,,9.0,11.0,48.0,30.0,18.0,1.0,,,,,,46.0,11.0,8.0,4.0,5.0,1,1.0,5,1,2,1.0,8.0,11.0,7.0,5.0,,25.0,,122.0,64.8,0.0,0,0,4.0,4.0,14.0,18.0,4.0,650.0,16.0,7.0,33.0,9.0,6.0,0.0
Arsenal_3,2018-19,987878,29,2019-03-02 12:30:00,"Wembley Stadium, London",81332,Away,Arsenal,Spurs,D,212.0,18.0,12.0,,1.0,3.0,4.0,1.0,24.0,3.0,12.0,,4.0,5.0,58.0,59.0,20.0,,1.0,,,,,54.0,14.0,15.0,1.0,1.0,1,1.0,1,0,1,,14.0,6.0,4.0,1.0,,21.0,1.0,172.0,39.8,0.0,0,1,2.0,2.0,7.0,20.0,1.0,334.0,9.0,23.0,17.0,4.0,11.0,0.0
Arsenal_3,2018-19,987882,30,2019-03-10 16:30:00,"Emirates Stadium, London",60000,Home,Arsenal,Man Utd,W,299.0,25.0,9.0,1.0,1.0,1.0,1.0,1.0,24.0,4.0,8.0,1.0,5.0,15.0,65.0,48.0,12.0,,,,,,,54.0,12.0,18.0,1.0,2.0,0,,2,0,1,,15.0,4.0,3.0,3.0,,23.0,1.0,147.0,46.1,0.0,0,0,4.0,7.0,11.0,12.0,5.0,395.0,14.0,17.0,24.0,5.0,8.0,0.0
Arsenal_3,2018-19,987901,31,2019-04-24 19:45:00,"Molineux Stadium, Wolverhampton",31436,Away,Arsenal,Wolves,L,612.0,14.0,17.0,,,1.0,,1.0,14.0,6.0,6.0,,5.0,12.0,43.0,45.0,3.0,2.0,,,,,,63.0,9.0,12.0,1.0,1.0,3,3.0,1,3,0,,4.0,6.0,1.0,3.0,,30.0,,123.0,70.4,0.0,0,0,,4.0,9.0,3.0,3.0,690.0,11.0,7.0,23.0,5.0,4.0,0.0
Arsenal_3,2018-19,987902,32,2019-04-01 20:00:00,"Emirates Stadium, London",59869,Home,Arsenal,Newcastle,W,600.0,16.0,21.0,,,2.0,1.0,1.0,20.0,2.0,5.0,1.0,6.0,7.0,48.0,49.0,17.0,,,,,,,70.0,11.0,10.0,1.0,2.0,0,,2,0,1,,9.0,5.0,4.0,,,41.0,,157.0,70.6,0.0,0,0,1.0,1.0,6.0,17.0,2.0,700.0,7.0,13.0,32.0,6.0,10.0,0.0
Arsenal_3,2018-19,987914,33,2019-04-07 14:05:00,"Goodison Park, Liverpool",39400,Away,Arsenal,Everton,L,411.0,22.0,17.0,,,,,,23.0,2.0,8.0,,6.0,10.0,58.0,60.0,23.0,,1.0,,,,,56.0,9.0,8.0,,,1,1.0,0,1,0,,9.0,4.0,2.0,8.0,,22.0,,151.0,57.1,0.0,0,0,5.0,3.0,5.0,23.0,2.0,513.0,7.0,21.0,19.0,6.0,15.0,0.0
Arsenal_3,2018-19,987931,34,2019-04-15 20:00:00,"Vicarage Road, Watford",20480,Away,Arsenal,Watford,W,573.0,14.0,14.0,,,2.0,2.0,,17.0,8.0,7.0,1.0,4.0,7.0,42.0,41.0,22.0,,,,,,,62.0,8.0,12.0,,1.0,0,,1,0,1,,15.0,10.0,5.0,5.0,,26.0,,129.0,65.9,0.0,1,0,2.0,6.0,16.0,22.0,4.0,660.0,19.0,12.0,46.0,4.0,6.0,0.0
Arsenal_3,2018-19,987933,35,2019-04-21 16:00:00,"Emirates Stadium, London",59929,Home,Arsenal,Crystal Palace,L,583.0,14.0,10.0,,,2.0,1.0,1.0,15.0,2.0,8.0,,8.0,20.0,63.0,54.0,6.0,1.0,,,,,,77.0,15.0,12.0,1.0,2.0,3,3.0,2,1,0,,10.0,4.0,5.0,4.0,,46.0,,158.0,72.6,0.0,0,0,4.0,5.0,9.0,6.0,1.0,656.0,12.0,15.0,32.0,8.0,7.0,0.0
Arsenal_3,2018-19,987946,36,2019-04-28 12:00:00,"King Power Stadium, Leicester",32037,Away,Arsenal,Leicester,L,188.0,21.0,15.0,,,1.0,1.0,,23.0,2.0,13.0,,6.0,8.0,65.0,49.0,20.0,,,,,,,58.0,13.0,12.0,,,3,3.0,0,0,0,,13.0,3.0,1.0,6.0,,28.0,,152.0,32.8,0.0,0,1,9.0,3.0,6.0,20.0,3.0,293.0,6.0,16.0,16.0,6.0,8.0,0.0
Arsenal_3,2018-19,987953,37,2019-05-05 16:30:00,"Emirates Stadium, London",59965,Home,Arsenal,Brighton,D,488.0,19.0,26.0,1.0,,,1.0,1.0,18.0,7.0,7.0,,16.0,14.0,55.0,65.0,17.0,,1.0,,,,,52.0,9.0,13.0,,1.0,1,1.0,1,0,1,1.0,9.0,9.0,8.0,2.0,,51.0,1.0,144.0,70.5,0.0,0,0,4.0,5.0,12.0,17.0,2.0,564.0,20.0,11.0,43.0,16.0,7.0,0.0
Arsenal_3,2018-19,987963,38,2019-05-12 15:00:00,"Turf Moor, Burnley",21461,Away,Arsenal,Burnley,W,459.0,20.0,17.0,,1.0,3.0,2.0,2.0,13.0,7.0,6.0,,5.0,8.0,44.0,43.0,27.0,,,,,,,43.0,3.0,10.0,2.0,3.0,1,1.0,3,0,0,1.0,6.0,9.0,6.0,3.0,,33.0,,131.0,60.3,0.0,0,0,3.0,4.0,13.0,27.0,,533.0,17.0,11.0,37.0,5.0,7.0,0.0
Bournemouth_91,2018-19,987592,1,2018-08-11 15:00:00,"Vitality Stadium, Bournemouth",10353,Home,Bournemouth,Cardiff,W,397.0,31.0,32.0,,1.0,3.0,3.0,1.0,23.0,2.0,9.0,1.0,7.0,12.0,73.0,62.0,37.0,,,,,,,48.0,11.0,8.0,2.0,2.0,0,,2,0,1,,4.0,4.0,4.0,3.0,,30.0,1.0,168.0,62.9,0.0,0,0,1.0,6.0,8.0,37.0,,502.0,12.0,11.0,37.0,7.0,5.0,0.0
Bournemouth_91,2018-19,987611,2,2018-08-18 15:00:00,"London Stadium, London",56888,Away,Bournemouth,West Ham,W,246.0,26.0,19.0,,1.0,3.0,2.0,1.0,14.0,4.0,11.0,,4.0,11.0,67.0,54.0,31.0,,,,,,,43.0,10.0,14.0,2.0,2.0,1,1.0,2,1,0,,6.0,9.0,5.0,3.0,,30.0,,124.0,39.0,0.0,0,0,4.0,3.0,12.0,31.0,,321.0,12.0,11.0,24.0,4.0,9.0,0.0
Bournemouth_91,2018-19,987612,3,2018-08-25 15:00:00,"Vitality Stadium, Bournemouth",10654,Home,Bournemouth,Everton,D,301.0,19.0,16.0,1.0,2.0,3.0,3.0,2.0,12.0,2.0,6.0,,6.0,12.0,58.0,50.0,13.0,2.0,,,,,,54.0,12.0,10.0,,2.0,2,2.0,2,0,0,1.0,8.0,4.0,5.0,3.0,,37.0,1.0,139.0,49.9,0.0,1,1,1.0,10.0,12.0,13.0,5.0,382.0,17.0,18.0,26.0,6.0,12.0,0.0
Bournemouth_91,2018-19,987625,4,2018-09-01 15:00:00,"Stamford Bridge, London",40178,Away,Bournemouth,Chelsea,L,175.0,19.0,13.0,,1.0,2.0,2.0,,15.0,1.0,9.0,,6.0,2.0,46.0,39.0,35.0,,,,,,,50.0,7.0,10.0,,,2,2.0,0,0,0,,13.0,2.0,1.0,11.0,,25.0,,130.0,27.4,0.0,0,0,4.0,6.0,5.0,35.0,1.0,252.0,8.0,14.0,17.0,6.0,8.0,0.0
Bournemouth_91,2018-19,987632,5,2018-09-15 15:00:00,"Vitality Stadium, Bournemouth",10543,Home,Bournemouth,Leicester,W,257.0,22.0,15.0,1.0,,3.0,1.0,3.0,22.0,3.0,8.0,,4.0,14.0,62.0,46.0,25.0,,,,,,,61.0,13.0,14.0,3.0,4.0,2,2.0,4,0,3,,6.0,5.0,5.0,3.0,,21.0,1.0,156.0,46.7,0.0,1,0,5.0,2.0,6.0,25.0,1.0,360.0,10.0,12.0,19.0,4.0,8.0,0.0
Bournemouth_91,2018-19,987644,6,2018-09-22 15:00:00,"Turf Moor, Burnley",18636,Away,Bournemouth,Burnley,L,498.0,25.0,21.0,,,1.0,1.0,,19.0,9.0,,,8.0,10.0,44.0,57.0,29.0,,,,,,,57.0,6.0,17.0,,,4,4.0,0,2,0,1.0,8.0,11.0,5.0,4.0,,42.0,,165.0,62.4,0.0,0,0,1.0,5.0,14.0,29.0,2.0,604.0,19.0,8.0,34.0,8.0,5.0,0.0
Bournemouth_91,2018-19,987652,7,2018-10-01 20:00:00,"Vitality Stadium, Bournemouth",10199,Home,Bournemouth,Crystal Palace,W,335.0,9.0,14.0,1.0,2.0,2.0,2.0,1.0,14.0,2.0,6.0,,3.0,9.0,43.0,41.0,25.0,,,,,,,66.0,9.0,12.0,1.0,2.0,1,1.0,2,0,1,,9.0,5.0,5.0,3.0,,26.0,1.0,141.0,44.4,0.0,0,0,1.0,4.0,8.0,25.0,2.0,425.0,11.0,12.0,22.0,3.0,8.0,0.0
Bournemouth_91,2018-19,987671,8,2018-10-06 15:00:00,"Vicarage Road, Watford",20139,Away,Bournemouth,Watford,W,355.0,15.0,18.0,1.0,,3.0,1.0,4.0,13.0,,3.0,1.0,7.0,13.0,45.0,39.0,37.0,,,,,,,45.0,9.0,11.0,2.0,4.0,0,,4,0,3,,8.0,5.0,7.0,10.0,,23.0,1.0,121.0,52.8,0.0,1,0,2.0,3.0,7.0,37.0,2.0,426.0,10.0,9.0,20.0,7.0,6.0,0.0
Bournemouth_91,2018-19,987672,9,2018-10-20 15:00:00,"Vitality Stadium, Bournemouth",10986,Home,Bournemouth,Southampton,D,350.0,26.0,24.0,,1.0,2.0,2.0,,17.0,2.0,3.0,1.0,6.0,7.0,58.0,54.0,30.0,,1.0,,,,,54.0,11.0,14.0,,,0,,0,0,0,,5.0,2.0,2.0,2.0,,38.0,,172.0,57.3,0.0,0,0,4.0,5.0,7.0,30.0,,458.0,9.0,9.0,17.0,6.0,7.0,0.0
Bournemouth_91,2018-19,987685,10,2018-10-27 15:00:00,"Craven Cottage, London",25071,Away,Bournemouth,Fulham,W,421.0,27.0,9.0,1.0,,3.0,1.0,3.0,18.0,1.0,5.0,1.0,5.0,5.0,45.0,37.0,24.0,,1.0,,,,,61.0,3.0,15.0,2.0,3.0,0,,3,0,1,,10.0,5.0,5.0,1.0,,41.0,1.0,122.0,48.0,0.0,1,0,1.0,6.0,10.0,24.0,1.0,495.0,12.0,7.0,29.0,5.0,4.0,0.0
Bournemouth_91,2018-19,987692,11,2018-11-03 12:30:00,"Vitality Stadium, Bournemouth",10792,Home,Bournemouth,Man Utd,L,317.0,23.0,15.0,,1.0,2.0,1.0,1.0,17.0,8.0,6.0,,9.0,6.0,57.0,49.0,34.0,,1.0,,,,,62.0,12.0,10.0,1.0,1.0,2,2.0,1,1,1,,7.0,11.0,7.0,5.0,,39.0,,151.0,48.7,0.0,0,0,4.0,3.0,12.0,34.0,,412.0,18.0,20.0,33.0,9.0,10.0,0.0
Bournemouth_91,2018-19,987710,12,2018-11-10 15:00:00,"St. James' Park, Newcastle",49266,Away,Bournemouth,Newcastle,L,401.0,25.0,22.0,,1.0,3.0,3.0,,26.0,5.0,8.0,,10.0,11.0,62.0,54.0,40.0,,,,,,,51.0,11.0,9.0,1.0,1.0,2,2.0,1,2,1,,10.0,4.0,4.0,4.0,,31.0,,165.0,60.7,0.0,0,0,5.0,5.0,9.0,40.0,2.0,505.0,14.0,18.0,33.0,10.0,10.0,0.0
Bournemouth_91,2018-19,987712,13,2018-11-25 13:30:00,"Vitality Stadium, Bournemouth",10792,Home,Bournemouth,Arsenal,L,295.0,18.0,23.0,,,,,,21.0,4.0,3.0,,5.0,16.0,47.0,53.0,30.0,,1.0,,,,,49.0,6.0,9.0,1.0,1.0,2,2.0,1,1,1,1.0,13.0,9.0,5.0,5.0,1.0,29.0,,162.0,41.3,0.0,0,0,3.0,2.0,10.0,30.0,4.0,394.0,11.0,14.0,21.0,5.0,7.0,0.0
Bournemouth_91,2018-19,987729,14,2018-12-01 15:00:00,"Etihad Stadium, Manchester",54409,Away,Bournemouth,Man City,L,210.0,13.0,26.0,,,2.0,2.0,,11.0,1.0,12.0,,4.0,8.0,42.0,49.0,36.0,,,,,,,42.0,3.0,9.0,1.0,1.0,3,3.0,1,1,1,,12.0,2.0,1.0,5.0,,30.0,,123.0,26.9,0.0,0,0,3.0,2.0,4.0,36.0,3.0,286.0,4.0,6.0,18.0,4.0,6.0,0.0
