season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,touchesInOppBox_h,touchesInOppBox_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2015-16,803190,3,2015-08-22 15:00:00,"Stadium of Light, Sunderland",39198,Sunderland,Swansea,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,10.0,20.0,2.0,9.0,5.0,6.0,3.0,5.0,,2.0,,,,2.0,,1.0,1.0,1.0,7.0,19.0,3.0,13.0,17.0,31.0,49.0,59.0,318.0,494.0,216.0,410.0,39.3,60.7,25.0,9.0,18.0,6.0,14.0,20.0,17.0,28.0,14.0,23.0,6.0,7.0,4.0,3.0,,,,1.0,10.0,12.0,5.0,15.0,148.0,142.0,8.0,1.0,1.0,1.0,,,,,67.0,51.0,51.0,67.0,22.0,18.0,18.0,22.0,3.0,4.0,3.0,4.0,3.0,2.0,16.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,,,,,,,
2015-16,803191,3,2015-08-22 15:00:00,"King Power Stadium, Leicester",31971,Leicester,Spurs,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,13.0,19.0,2.0,6.0,5.0,9.0,6.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,9.0,16.0,6.0,8.0,28.0,24.0,61.0,73.0,265.0,523.0,180.0,440.0,34.8,65.2,19.0,11.0,12.0,8.0,21.0,8.0,15.0,41.0,12.0,34.0,7.0,8.0,4.0,6.0,1.0,1.0,,,11.0,11.0,6.0,12.0,141.0,138.0,5.0,1.0,1.0,1.0,,,,,60.0,53.0,53.0,60.0,16.0,25.0,25.0,16.0,2.0,7.0,2.0,7.0,1.0,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2015-16,803192,4,2015-08-29 12:45:00,"St. James' Park, Newcastle",50388,Newcastle,Arsenal,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,1.0,22.0,,9.0,1.0,6.0,,7.0,,2.0,,,,3.0,,,,,1.0,16.0,,13.0,10.0,47.0,39.0,90.0,268.0,777.0,206.0,712.0,26.3,73.7,21.0,21.0,18.0,15.0,13.0,15.0,33.0,14.0,27.0,8.0,18.0,17.0,7.0,,,,,,5.0,4.0,12.0,16.0,122.0,119.0,9.0,,1.0,,,1.0,1.0,,42.0,50.0,50.0,42.0,9.0,9.0,9.0,9.0,,9.0,,9.0,,,15.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2015-16,803193,4,2015-08-29 15:00:00,"Stamford Bridge, London",41581,Chelsea,Crystal Palace,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,26.0,13.0,9.0,5.0,9.0,6.0,8.0,2.0,,3.0,,2.0,,2.0,,,1.0,1.0,19.0,10.0,11.0,5.0,48.0,26.0,80.0,56.0,582.0,321.0,487.0,239.0,63.7,36.3,16.0,17.0,13.0,13.0,9.0,9.0,19.0,45.0,13.0,38.0,17.0,17.0,2.0,8.0,,,,,4.0,13.0,13.0,10.0,156.0,145.0,3.0,7.0,2.0,1.0,,,,,65.0,45.0,45.0,65.0,21.0,15.0,15.0,21.0,7.0,7.0,7.0,7.0,4.0,,9.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803194,4,2015-08-29 17:30:00,"White Hart Lane, London",35865,Spurs,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,20.0,8.0,6.0,3.0,8.0,4.0,6.0,1.0,3.0,1.0,,,3.0,1.0,,,,,18.0,6.0,11.0,3.0,35.0,19.0,56.0,72.0,440.0,443.0,372.0,368.0,49.9,50.1,25.0,17.0,19.0,11.0,13.0,6.0,17.0,19.0,14.0,15.0,14.0,12.0,1.0,6.0,1.0,2.0,,,8.0,5.0,12.0,15.0,129.0,141.0,3.0,6.0,,,1.0,1.0,,,54.0,55.0,55.0,54.0,16.0,11.0,11.0,16.0,6.0,2.0,6.0,2.0,,1.0,20.0,9.0,9.0,19.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803195,4,2015-08-29 15:00:00,"Vitality Stadium, Bournemouth",11155,Bournemouth,Leicester,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,5.0,4.0,2.0,2.0,,2.0,3.0,,,,,1.0,,,,,,,2.0,3.0,2.0,1.0,23.0,26.0,61.0,70.0,435.0,336.0,322.0,223.0,56.1,43.9,16.0,30.0,15.0,22.0,21.0,29.0,30.0,17.0,24.0,12.0,26.0,26.0,,3.0,,,,,12.0,6.0,21.0,6.0,193.0,175.0,1.0,1.0,1.0,1.0,,,,,66.0,72.0,72.0,66.0,26.0,21.0,21.0,26.0,4.0,4.0,4.0,4.0,1.0,,9.0,19.0,18.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
2015-16,803196,4,2015-08-30 16:00:00,"Swansea.com Stadium, Swansea",20828,Swansea,Man Utd,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,9.0,11.0,4.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,7.0,10.0,3.0,4.0,17.0,41.0,67.0,77.0,365.0,657.0,254.0,542.0,35.5,64.5,14.0,15.0,8.0,12.0,21.0,18.0,32.0,20.0,29.0,16.0,18.0,18.0,1.0,1.0,,1.0,,,9.0,7.0,10.0,9.0,150.0,162.0,3.0,2.0,1.0,2.0,,,,,52.0,58.0,58.0,52.0,17.0,28.0,28.0,17.0,,1.0,,1.0,1.0,,6.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803197,4,2015-08-30 13:30:00,"St. Mary's Stadium, Southampton",29573,Southampton,Norwich,3,0,0,3,W,L,1,0,0,1,0,1,1,0,3.0,,23.0,6.0,8.0,1.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,,1.0,1.0,,,2.0,,18.0,5.0,7.0,3.0,47.0,23.0,58.0,62.0,533.0,348.0,451.0,255.0,61.1,38.9,16.0,14.0,14.0,7.0,15.0,11.0,19.0,28.0,14.0,20.0,9.0,9.0,2.0,1.0,,1.0,,,4.0,10.0,9.0,7.0,136.0,144.0,1.0,5.0,,3.0,1.0,,,,57.0,37.0,37.0,57.0,22.0,15.0,15.0,22.0,6.0,4.0,6.0,4.0,,,4.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2015-16,803198,4,2015-08-29 15:00:00,"Villa Park, Birmingham",35399,Aston Villa,Sunderland,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,21.0,7.0,6.0,3.0,11.0,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,18.0,6.0,8.0,3.0,41.0,15.0,55.0,48.0,523.0,329.0,439.0,241.0,62.0,38.0,20.0,32.0,17.0,29.0,14.0,22.0,27.0,39.0,21.0,30.0,12.0,12.0,1.0,4.0,,,,,5.0,15.0,15.0,12.0,165.0,147.0,1.0,4.0,2.0,2.0,,,,,78.0,67.0,67.0,78.0,29.0,22.0,22.0,29.0,5.0,4.0,5.0,4.0,1.0,,10.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,,,,
2015-16,803199,4,2015-08-29 15:00:00,"Etihad Stadium, Manchester",53218,Man City,Watford,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,18.0,7.0,5.0,,8.0,2.0,5.0,5.0,1.0,,1.0,,,,,,2.0,,15.0,4.0,9.0,2.0,30.0,19.0,68.0,42.0,645.0,458.0,594.0,393.0,58.7,41.3,15.0,30.0,13.0,21.0,11.0,19.0,17.0,23.0,14.0,16.0,15.0,14.0,5.0,5.0,,2.0,,,8.0,13.0,20.0,11.0,119.0,115.0,,3.0,,2.0,1.0,,,,48.0,50.0,50.0,48.0,9.0,3.0,3.0,9.0,9.0,3.0,9.0,3.0,1.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803200,4,2015-08-29 15:00:00,"bet365 Stadium, Stoke",26747,Stoke,West Brom,0,1,1,0,L,W,0,1,1,0,2,0,0,2,,1.0,13.0,15.0,5.0,5.0,5.0,6.0,3.0,4.0,,1.0,,1.0,1.0,,,,,1.0,8.0,10.0,4.0,6.0,22.0,40.0,50.0,66.0,446.0,455.0,375.0,394.0,49.1,50.9,18.0,19.0,15.0,15.0,6.0,18.0,19.0,26.0,17.0,24.0,17.0,17.0,4.0,4.0,1.0,1.0,,,9.0,14.0,11.0,12.0,131.0,121.0,4.0,4.0,1.0,,,1.0,,,52.0,40.0,40.0,52.0,12.0,9.0,9.0,12.0,6.0,5.0,6.0,5.0,1.0,2.0,4.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,10.0,22.0,,
2015-16,803201,4,2015-08-29 15:00:00,"Anfield, Liverpool",43680,Liverpool,West Ham,0,3,3,0,L,W,0,2,2,0,1,1,1,1,,3.0,13.0,12.0,1.0,5.0,7.0,4.0,5.0,3.0,,1.0,,1.0,,,1.0,,,1.0,12.0,6.0,6.0,4.0,40.0,18.0,91.0,57.0,543.0,326.0,463.0,238.0,62.7,37.3,12.0,25.0,11.0,16.0,11.0,20.0,18.0,25.0,12.0,20.0,14.0,14.0,3.0,5.0,1.0,,1.0,,9.0,2.0,20.0,5.0,148.0,135.0,2.0,1.0,3.0,,,1.0,,,42.0,62.0,62.0,42.0,17.0,14.0,14.0,17.0,5.0,7.0,5.0,7.0,,1.0,17.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2015-16,803202,5,2015-09-13 16:00:00,"King Power Stadium, Leicester",31733,Leicester,Aston Villa,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,21.0,11.0,6.0,4.0,9.0,3.0,6.0,4.0,1.0,1.0,1.0,,,1.0,,,3.0,2.0,17.0,10.0,12.0,7.0,26.0,21.0,72.0,48.0,388.0,416.0,298.0,310.0,48.7,51.3,32.0,29.0,26.0,22.0,16.0,18.0,15.0,30.0,11.0,24.0,24.0,24.0,4.0,6.0,,3.0,,1.0,9.0,25.0,18.0,9.0,160.0,173.0,2.0,3.0,2.0,3.0,,,,,88.0,74.0,74.0,88.0,18.0,28.0,28.0,18.0,4.0,5.0,4.0,5.0,1.0,1.0,8.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803203,5,2015-09-12 15:00:00,"Carrow Road, Norwich",27018,Norwich,Bournemouth,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,12.0,7.0,4.0,2.0,8.0,3.0,,2.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,9.0,7.0,3.0,4.0,24.0,23.0,69.0,52.0,432.0,476.0,336.0,374.0,47.7,52.3,21.0,13.0,19.0,10.0,19.0,18.0,15.0,15.0,10.0,13.0,17.0,16.0,2.0,,,,,2.0,5.0,7.0,8.0,11.0,148.0,164.0,1.0,1.0,1.0,3.0,,,,,54.0,38.0,38.0,54.0,16.0,11.0,11.0,16.0,4.0,4.0,4.0,4.0,,2.0,10.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803204,5,2015-09-12 12:45:00,"Goodison Park, Liverpool",38311,Everton,Chelsea,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,14.0,15.0,9.0,2.0,5.0,6.0,,7.0,1.0,,1.0,,,,,,3.0,1.0,11.0,13.0,8.0,8.0,25.0,39.0,57.0,71.0,351.0,561.0,287.0,493.0,38.8,61.2,23.0,21.0,19.0,15.0,7.0,11.0,39.0,12.0,31.0,11.0,16.0,15.0,7.0,,1.0,,,,7.0,9.0,7.0,5.0,118.0,131.0,1.0,6.0,1.0,3.0,,,,,56.0,44.0,44.0,56.0,12.0,5.0,5.0,12.0,7.0,14.0,7.0,14.0,,,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803205,5,2015-09-12 17:30:00,"Old Trafford, Manchester",75347,Man Utd,Liverpool,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,9.0,8.0,3.0,4.0,3.0,4.0,3.0,,1.0,2.0,2.0,,,2.0,,1.0,2.0,,6.0,6.0,4.0,3.0,25.0,19.0,83.0,50.0,559.0,446.0,470.0,342.0,55.7,44.3,23.0,23.0,18.0,16.0,27.0,12.0,25.0,25.0,24.0,16.0,24.0,22.0,1.0,3.0,,1.0,,,10.0,6.0,20.0,19.0,153.0,166.0,2.0,,1.0,3.0,,,,,48.0,59.0,59.0,48.0,8.0,21.0,21.0,8.0,4.0,4.0,4.0,4.0,2.0,,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,
2015-16,803206,5,2015-09-12 15:00:00,"Selhurst Park, London",25167,Crystal Palace,Man City,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,10.0,21.0,2.0,7.0,6.0,9.0,2.0,5.0,1.0,2.0,,1.0,1.0,3.0,,,,,7.0,17.0,3.0,9.0,31.0,21.0,56.0,75.0,359.0,498.0,273.0,402.0,42.2,57.8,17.0,15.0,15.0,13.0,21.0,18.0,29.0,21.0,21.0,16.0,17.0,16.0,5.0,2.0,,1.0,1.0,,4.0,11.0,10.0,14.0,144.0,150.0,6.0,2.0,1.0,,,1.0,,,57.0,42.0,42.0,57.0,19.0,10.0,10.0,19.0,4.0,4.0,4.0,4.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,,,
2015-16,803207,5,2015-09-14 20:00:00,"Boleyn Ground, London",34907,West Ham,Newcastle,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,14.0,3.0,4.0,8.0,5.0,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,13.0,8.0,6.0,5.0,23.0,31.0,51.0,62.0,314.0,477.0,239.0,394.0,39.1,60.9,18.0,17.0,16.0,12.0,33.0,18.0,25.0,21.0,20.0,13.0,14.0,12.0,5.0,4.0,,,,,8.0,10.0,11.0,8.0,136.0,155.0,4.0,1.0,,2.0,1.0,,,,48.0,35.0,35.0,48.0,9.0,5.0,5.0,9.0,6.0,7.0,6.0,7.0,1.0,,8.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803208,5,2015-09-12 15:00:00,"The Hawthorns, West Bromwich",24265,West Brom,Southampton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,8.0,15.0,1.0,4.0,4.0,6.0,3.0,5.0,,1.0,,,,1.0,,,,,7.0,14.0,3.0,8.0,23.0,40.0,74.0,80.0,333.0,614.0,224.0,523.0,35.1,64.9,20.0,12.0,17.0,8.0,9.0,18.0,28.0,20.0,20.0,17.0,17.0,17.0,5.0,3.0,1.0,,,,6.0,6.0,8.0,11.0,169.0,162.0,4.0,1.0,,,1.0,1.0,,,52.0,42.0,42.0,52.0,21.0,20.0,20.0,21.0,4.0,5.0,4.0,5.0,,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,,,
2015-16,803209,5,2015-09-12 15:00:00,"Emirates Stadium, London",59963,Arsenal,Stoke,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,29.0,9.0,12.0,3.0,9.0,3.0,8.0,3.0,8.0,,2.0,,8.0,,2.0,,2.0,,24.0,6.0,17.0,4.0,50.0,12.0,58.0,48.0,628.0,305.0,544.0,226.0,67.6,32.4,18.0,16.0,13.0,11.0,25.0,15.0,13.0,31.0,10.0,21.0,16.0,16.0,3.0,8.0,,1.0,,,8.0,12.0,9.0,11.0,137.0,139.0,3.0,10.0,,2.0,1.0,,,,54.0,37.0,37.0,54.0,12.0,7.0,7.0,12.0,13.0,1.0,13.0,1.0,2.0,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2015-16,803210,5,2015-09-12 15:00:00,"Vicarage Road, Watford",20057,Watford,Swansea,1,0,0,1,W,L,0,0,0,0,1,0,0,1,1.0,,17.0,8.0,6.0,3.0,7.0,4.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,11.0,7.0,7.0,3.0,21.0,30.0,71.0,76.0,330.0,515.0,236.0,416.0,39.2,60.8,17.0,8.0,12.0,7.0,25.0,8.0,27.0,39.0,20.0,31.0,17.0,15.0,1.0,4.0,1.0,2.0,,,6.0,5.0,4.0,11.0,141.0,164.0,3.0,5.0,,1.0,1.0,,,,47.0,44.0,44.0,47.0,13.0,20.0,20.0,13.0,1.0,3.0,1.0,3.0,3.0,,11.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,,6.0,,,,,,,,,,
2015-16,803211,5,2015-09-13 13:30:00,"Stadium of Light, Sunderland",40303,Sunderland,Spurs,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,12.0,15.0,2.0,4.0,5.0,6.0,5.0,5.0,1.0,3.0,,1.0,1.0,2.0,2.0,,,1.0,10.0,13.0,5.0,7.0,32.0,34.0,59.0,73.0,313.0,411.0,220.0,327.0,43.9,56.1,22.0,26.0,18.0,18.0,13.0,15.0,30.0,31.0,21.0,25.0,14.0,14.0,5.0,5.0,2.0,,,,9.0,8.0,17.0,18.0,166.0,156.0,3.0,2.0,1.0,,,1.0,,,65.0,55.0,55.0,65.0,25.0,9.0,9.0,25.0,6.0,8.0,6.0,8.0,,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2015-16,803212,6,2015-09-19 12:45:00,"Stamford Bridge, London",41584,Chelsea,Arsenal,2,0,0,2,W,L,0,0,0,0,0,2,2,0,2.0,,22.0,9.0,6.0,2.0,6.0,4.0,10.0,3.0,2.0,,1.0,,1.0,1.0,,,1.0,,20.0,5.0,15.0,2.0,31.0,24.0,75.0,48.0,628.0,360.0,547.0,280.0,62.9,37.1,23.0,21.0,21.0,14.0,11.0,19.0,16.0,22.0,14.0,17.0,17.0,17.0,3.0,10.0,2.0,1.0,,,17.0,15.0,12.0,15.0,133.0,140.0,2.0,5.0,,2.0,1.0,,,1.0,61.0,56.0,56.0,61.0,13.0,7.0,7.0,13.0,5.0,5.0,5.0,5.0,1.0,,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2015-16,803213,6,2015-09-20 13:30:00,"White Hart Lane, London",35723,Spurs,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,21.0,12.0,6.0,4.0,6.0,4.0,9.0,4.0,,,,,,,,2.0,1.0,,17.0,9.0,13.0,6.0,26.0,32.0,65.0,51.0,436.0,323.0,358.0,237.0,57.1,42.9,32.0,31.0,24.0,26.0,18.0,17.0,27.0,35.0,21.0,22.0,18.0,19.0,4.0,9.0,,,,,10.0,11.0,18.0,22.0,156.0,166.0,4.0,5.0,,1.0,1.0,,,,61.0,68.0,68.0,61.0,9.0,18.0,18.0,9.0,6.0,5.0,6.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2015-16,803214,6,2015-09-19 15:00:00,"Swansea.com Stadium, Swansea",20805,Swansea,Everton,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,12.0,17.0,3.0,2.0,6.0,7.0,3.0,8.0,,3.0,,,1.0,4.0,,,,,10.0,14.0,6.0,6.0,22.0,26.0,61.0,57.0,407.0,454.0,316.0,362.0,47.9,52.1,21.0,17.0,14.0,13.0,13.0,27.0,22.0,14.0,19.0,11.0,21.0,22.0,8.0,3.0,,1.0,,,10.0,8.0,15.0,9.0,145.0,146.0,1.0,3.0,,,1.0,1.0,,,53.0,50.0,50.0,53.0,13.0,11.0,11.0,13.0,2.0,4.0,2.0,4.0,1.0,2.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803215,6,2015-09-19 15:00:00,"bet365 Stadium, Stoke",27642,Stoke,Leicester,2,2,2,2,D,D,2,0,0,2,0,0,0,0,2.0,2.0,11.0,12.0,4.0,5.0,5.0,6.0,2.0,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,8.0,10.0,4.0,5.0,34.0,26.0,79.0,93.0,432.0,371.0,310.0,265.0,54.1,45.9,32.0,15.0,20.0,13.0,14.0,28.0,18.0,33.0,15.0,28.0,22.0,20.0,1.0,2.0,,1.0,,1.0,11.0,15.0,8.0,19.0,185.0,183.0,3.0,2.0,2.0,2.0,,,,,92.0,59.0,59.0,92.0,34.0,28.0,28.0,34.0,3.0,4.0,4.0,4.0,2.0,,7.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,1.0,,,,,,,,,,
2015-16,803216,6,2015-09-20 16:00:00,"St. Mary's Stadium, Southampton",31588,Southampton,Man Utd,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,15.0,10.0,8.0,3.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,12.0,4.0,7.0,1.0,36.0,15.0,68.0,59.0,382.0,575.0,299.0,495.0,40.8,59.2,21.0,15.0,12.0,10.0,17.0,14.0,10.0,31.0,5.0,24.0,13.0,15.0,2.0,1.0,,,1.0,,6.0,11.0,11.0,14.0,132.0,134.0,,6.0,3.0,2.0,,,,,61.0,42.0,42.0,61.0,17.0,15.0,15.0,17.0,5.0,5.0,5.0,5.0,1.0,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2015-16,803217,6,2015-09-20 16:00:00,"Anfield, Liverpool",44072,Liverpool,Norwich,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,23.0,7.0,7.0,2.0,7.0,4.0,9.0,1.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,,20.0,6.0,15.0,2.0,42.0,18.0,96.0,55.0,579.0,399.0,480.0,279.0,58.9,41.1,19.0,15.0,16.0,12.0,12.0,16.0,14.0,27.0,12.0,20.0,25.0,25.0,1.0,9.0,,2.0,1.0,,12.0,12.0,12.0,9.0,162.0,175.0,1.0,6.0,1.0,1.0,,,,,57.0,39.0,39.0,57.0,16.0,8.0,8.0,16.0,6.0,2.0,6.0,2.0,,,4.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803218,6,2015-09-19 15:00:00,"Vitality Stadium, Bournemouth",11271,Bournemouth,Sunderland,2,0,0,2,W,L,2,0,0,2,0,1,1,0,2.0,,15.0,9.0,5.0,2.0,4.0,3.0,6.0,4.0,,1.0,,,,2.0,1.0,,1.0,,13.0,5.0,9.0,3.0,22.0,18.0,57.0,62.0,463.0,416.0,362.0,317.0,53.1,46.9,23.0,25.0,17.0,18.0,13.0,18.0,15.0,18.0,13.0,14.0,21.0,22.0,4.0,6.0,,,,,14.0,17.0,13.0,11.0,155.0,157.0,2.0,3.0,,2.0,1.0,,,,72.0,73.0,73.0,72.0,18.0,21.0,21.0,18.0,7.0,3.0,7.0,3.0,2.0,1.0,14.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,,,
2015-16,803219,6,2015-09-19 15:00:00,"St. James' Park, Newcastle",47806,Newcastle,Watford,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,15.0,13.0,5.0,4.0,7.0,6.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,2.0,12.0,12.0,7.0,6.0,45.0,32.0,63.0,74.0,493.0,381.0,405.0,275.0,57.6,42.4,19.0,29.0,16.0,24.0,21.0,18.0,8.0,19.0,7.0,14.0,16.0,19.0,3.0,3.0,,1.0,,,9.0,15.0,18.0,15.0,173.0,166.0,2.0,4.0,2.0,1.0,,,,,56.0,56.0,56.0,56.0,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,,,8.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,,,
2015-16,803220,6,2015-09-19 15:00:00,"Villa Park, Birmingham",36321,Aston Villa,West Brom,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,13.0,10.0,3.0,6.0,5.0,1.0,5.0,3.0,1.0,,,,1.0,,,,,1.0,7.0,10.0,4.0,9.0,34.0,25.0,53.0,65.0,451.0,303.0,348.0,220.0,59.8,40.2,30.0,15.0,24.0,10.0,20.0,29.0,33.0,38.0,24.0,35.0,16.0,17.0,2.0,5.0,,,,,8.0,12.0,4.0,26.0,161.0,157.0,5.0,3.0,1.0,,,1.0,,,87.0,57.0,57.0,87.0,35.0,24.0,24.0,35.0,2.0,7.0,2.0,7.0,1.0,,10.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
