season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2017-18,918922,3,2017-08-27 13:30:00,"The Hawthorns, West Bromwich",22704,West Brom,Stoke,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,10.0,16.0,2.0,2.0,8.0,9.0,,5.0,1.0,,1.0,1.0,,,1.0,,1.0,,7.0,14.0,2.0,5.0,42.0,35.0,53.0,68.0,314.0,438.0,239.0,380.0,42.8,57.2,16.0,23.0,17.0,20.0,13.0,11.0,3.0,7.0,24.0,40.0,24.0,40.0,14.0,11.0,5.0,,,,1.0,,10.0,4.0,16.0,8.0,135.0,115.0,1.0,1.0,1.0,1.0,,,41.0,68.0,68.0,41.0,13.0,29.0,29.0,13.0,10.0,4.0,10.0,4.0,1.0,,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2017-18,918923,4,2017-09-09 15:00:00,"Emirates Stadium, London",59262,Arsenal,Bournemouth,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,7.0,9.0,2.0,4.0,5.0,4.0,,4.0,,1.0,,3.0,,,1.0,3.0,,15.0,4.0,11.0,1.0,34.0,29.0,73.0,40.0,583.0,401.0,464.0,291.0,58.4,41.6,29.0,17.0,16.0,11.0,12.0,8.0,18.0,19.0,20.0,19.0,20.0,19.0,13.0,14.0,,4.0,,1.0,,,7.0,8.0,7.0,10.0,158.0,163.0,2.0,6.0,,3.0,1.0,,51.0,48.0,48.0,51.0,18.0,18.0,18.0,18.0,10.0,3.0,10.0,3.0,,1.0,14.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2017-18,918924,4,2017-09-09 15:00:00,"Amex Stadium, Falmer",30381,Brighton,West Brom,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,12.0,12.0,6.0,3.0,3.0,6.0,3.0,3.0,,2.0,,1.0,,1.0,,,3.0,1.0,9.0,9.0,7.0,4.0,24.0,38.0,73.0,63.0,448.0,461.0,363.0,377.0,48.6,51.4,4.0,20.0,17.0,8.0,11.0,4.0,17.0,10.0,35.0,26.0,35.0,26.0,15.0,23.0,2.0,3.0,,,,,10.0,3.0,6.0,12.0,121.0,147.0,2.0,3.0,1.0,3.0,,,38.0,49.0,49.0,38.0,15.0,24.0,24.0,15.0,2.0,6.0,2.0,6.0,1.0,1.0,9.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,918925,4,2017-09-10 13:30:00,"Turf Moor, Burnley",18862,Burnley,Crystal Palace,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,4.0,23.0,2.0,4.0,2.0,6.0,,13.0,,2.0,1.0,,,2.0,,,,,3.0,13.0,1.0,9.0,16.0,50.0,65.0,64.0,254.0,450.0,160.0,342.0,35.3,64.7,7.0,30.0,18.0,12.0,13.0,7.0,6.0,12.0,52.0,20.0,52.0,20.0,22.0,25.0,14.0,,,,,1.0,24.0,7.0,9.0,11.0,151.0,178.0,3.0,1.0,,1.0,1.0,,62.0,60.0,60.0,62.0,23.0,17.0,17.0,23.0,3.0,13.0,3.0,13.0,,2.0,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,8.0,1.0,,
2017-18,918926,4,2017-09-09 15:00:00,"Goodison Park, Liverpool",38835,Everton,Spurs,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,12.0,15.0,1.0,6.0,5.0,6.0,6.0,3.0,1.0,3.0,,2.0,1.0,2.0,,,,2.0,9.0,11.0,6.0,5.0,33.0,32.0,67.0,74.0,464.0,458.0,375.0,367.0,50.7,49.3,23.0,23.0,17.0,13.0,10.0,9.0,15.0,11.0,22.0,31.0,22.0,31.0,19.0,17.0,3.0,6.0,1.0,1.0,,,10.0,6.0,10.0,10.0,146.0,140.0,3.0,1.0,3.0,,,1.0,47.0,52.0,52.0,47.0,12.0,15.0,15.0,12.0,7.0,3.0,7.0,3.0,,,14.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,
2017-18,918927,4,2017-09-09 15:00:00,"King Power Stadium, Leicester",31923,Leicester,Chelsea,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,16.0,2.0,6.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,16.0,1.0,10.0,28.0,31.0,51.0,59.0,347.0,521.0,259.0,434.0,40.4,59.6,17.0,25.0,18.0,20.0,17.0,16.0,12.0,12.0,21.0,20.0,21.0,20.0,16.0,18.0,5.0,2.0,,,,,11.0,7.0,9.0,12.0,145.0,138.0,4.0,1.0,2.0,1.0,,,45.0,48.0,48.0,45.0,12.0,7.0,7.0,12.0,2.0,9.0,2.0,9.0,1.0,,11.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,3.0,,
2017-18,918928,4,2017-09-09 12:30:00,"Etihad Stadium, Manchester",54172,Man City,Liverpool,5,0,0,5,W,L,2,0,0,2,0,1,1,0,5.0,,13.0,7.0,10.0,3.0,3.0,2.0,,2.0,5.0,1.0,4.0,,2.0,1.0,,,5.0,,10.0,4.0,8.0,4.0,33.0,15.0,58.0,50.0,730.0,372.0,658.0,288.0,66.1,33.9,26.0,13.0,14.0,15.0,10.0,12.0,12.0,18.0,14.0,22.0,14.0,22.0,10.0,11.0,2.0,,,1.0,,,10.0,4.0,7.0,9.0,118.0,120.0,3.0,6.0,,5.0,1.0,,36.0,39.0,39.0,36.0,9.0,4.0,4.0,9.0,8.0,3.0,8.0,3.0,1.0,,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2017-18,918929,4,2017-09-09 15:00:00,"St. Mary's Stadium, Southampton",31435,Southampton,Watford,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,9.0,12.0,1.0,3.0,3.0,5.0,5.0,4.0,,,,,,,,,,2.0,7.0,9.0,5.0,5.0,40.0,22.0,72.0,58.0,423.0,384.0,304.0,276.0,52.7,47.3,20.0,19.0,19.0,19.0,9.0,13.0,12.0,19.0,22.0,34.0,22.0,34.0,22.0,20.0,4.0,5.0,,,,,10.0,6.0,13.0,8.0,181.0,165.0,1.0,1.0,2.0,,,1.0,55.0,60.0,60.0,55.0,19.0,23.0,23.0,19.0,7.0,4.0,7.0,4.0,1.0,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2017-18,918930,4,2017-09-09 17:30:00,"bet365 Stadium, Stoke",29320,Stoke,Man Utd,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,10.0,18.0,5.0,8.0,4.0,5.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,,,2.0,1.0,9.0,13.0,6.0,10.0,19.0,35.0,50.0,63.0,332.0,564.0,252.0,490.0,36.8,63.2,14.0,35.0,19.0,9.0,13.0,7.0,7.0,8.0,24.0,15.0,24.0,15.0,12.0,19.0,4.0,1.0,,,,,10.0,9.0,7.0,15.0,117.0,129.0,7.0,3.0,2.0,2.0,,,51.0,44.0,44.0,51.0,13.0,16.0,16.0,13.0,5.0,11.0,5.0,11.0,,1.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2017-18,918931,4,2017-09-10 16:00:00,"Liberty Stadium, Swansea",20872,Swansea,Newcastle,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,10.0,16.0,4.0,8.0,5.0,3.0,1.0,5.0,2.0,2.0,,1.0,2.0,1.0,,,,1.0,7.0,14.0,4.0,12.0,45.0,31.0,55.0,47.0,525.0,329.0,424.0,240.0,61.8,38.2,21.0,16.0,14.0,21.0,10.0,15.0,7.0,11.0,28.0,34.0,28.0,34.0,16.0,16.0,3.0,2.0,,,,,5.0,13.0,16.0,10.0,160.0,142.0,7.0,3.0,1.0,,,1.0,62.0,53.0,53.0,62.0,21.0,16.0,16.0,21.0,7.0,5.0,8.0,5.0,,,11.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2017-18,918932,4,2017-09-11 20:00:00,"London Stadium, London",56977,West Ham,Huddersfield,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,19.0,10.0,3.0,2.0,10.0,1.0,6.0,7.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,12.0,9.0,7.0,8.0,38.0,18.0,74.0,32.0,311.0,426.0,216.0,330.0,43.5,56.5,15.0,8.0,21.0,19.0,11.0,14.0,10.0,2.0,23.0,44.0,23.0,44.0,23.0,23.0,7.0,6.0,,1.0,,,8.0,4.0,14.0,18.0,155.0,154.0,2.0,2.0,,2.0,1.0,,71.0,64.0,64.0,71.0,34.0,26.0,26.0,34.0,10.0,3.0,10.0,3.0,1.0,1.0,11.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,918933,5,2017-09-15 20:00:00,"Vitality Stadium, Bournemouth",10369,Bournemouth,Brighton,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,15.0,9.0,3.0,2.0,5.0,5.0,7.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,9.0,6.0,6.0,3.0,34.0,16.0,67.0,58.0,647.0,390.0,573.0,290.0,62.5,37.5,17.0,12.0,12.0,19.0,8.0,16.0,9.0,13.0,14.0,25.0,14.0,25.0,12.0,12.0,2.0,7.0,,2.0,,,13.0,18.0,10.0,5.0,138.0,147.0,,1.0,1.0,2.0,,,63.0,53.0,53.0,63.0,23.0,17.0,17.0,23.0,6.0,4.0,6.0,4.0,,,5.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,918934,5,2017-09-17 13:30:00,"Stamford Bridge, London",41478,Chelsea,Arsenal,0,0,0,0,D,D,0,0,0,0,1,0,0,1,,,13.0,11.0,4.0,2.0,3.0,5.0,6.0,4.0,1.0,1.0,,,1.0,2.0,,1.0,,,10.0,8.0,7.0,5.0,22.0,19.0,75.0,53.0,532.0,520.0,416.0,411.0,50.6,49.4,17.0,11.0,13.0,19.0,10.0,15.0,13.0,19.0,21.0,24.0,21.0,24.0,22.0,19.0,4.0,6.0,1.0,,,,6.0,14.0,10.0,10.0,170.0,149.0,2.0,4.0,,,1.0,1.0,59.0,56.0,56.0,59.0,17.0,20.0,20.0,17.0,5.0,1.0,5.0,1.0,3.0,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2017-18,918935,5,2017-09-16 12:30:00,"Selhurst Park, London",24199,Crystal Palace,Southampton,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,14.0,13.0,3.0,4.0,9.0,4.0,2.0,5.0,2.0,,,1.0,3.0,,,,,,13.0,11.0,4.0,7.0,34.0,36.0,79.0,64.0,410.0,503.0,311.0,404.0,45.6,54.4,22.0,27.0,15.0,15.0,12.0,11.0,7.0,10.0,22.0,36.0,22.0,36.0,19.0,16.0,4.0,2.0,,1.0,,,8.0,10.0,11.0,8.0,157.0,143.0,3.0,3.0,1.0,,,1.0,57.0,56.0,56.0,57.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,1.0,,14.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,918936,5,2017-09-16 15:00:00,"John Smith's Stadium, Huddersfield",24169,Huddersfield,Leicester,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,10.0,3.0,1.0,6.0,4.0,6.0,5.0,,,,1.0,,,,,1.0,,10.0,7.0,7.0,3.0,41.0,20.0,70.0,57.0,486.0,344.0,383.0,247.0,59.8,40.2,21.0,23.0,16.0,8.0,11.0,4.0,10.0,9.0,31.0,38.0,31.0,38.0,24.0,18.0,5.0,6.0,,,,,13.0,8.0,6.0,9.0,165.0,153.0,,2.0,1.0,1.0,,,54.0,54.0,54.0,54.0,24.0,27.0,27.0,24.0,8.0,4.0,8.0,4.0,,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,1.0,,
2017-18,918937,5,2017-09-16 15:00:00,"Anfield, Liverpool",53231,Liverpool,Burnley,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,35.0,5.0,9.0,4.0,14.0,1.0,12.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,34.0,4.0,21.0,3.0,59.0,18.0,89.0,63.0,676.0,277.0,581.0,183.0,71.3,28.7,49.0,5.0,6.0,11.0,5.0,6.0,6.0,7.0,9.0,37.0,9.0,37.0,22.0,17.0,1.0,11.0,,,,,3.0,14.0,5.0,4.0,149.0,125.0,2.0,8.0,1.0,1.0,,,36.0,35.0,35.0,36.0,8.0,15.0,15.0,8.0,12.0,2.0,12.0,2.0,,1.0,7.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2017-18,918938,5,2017-09-17 16:00:00,"Old Trafford, Manchester",75042,Man Utd,Everton,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,16.0,7.0,7.0,3.0,5.0,2.0,4.0,2.0,3.0,,3.0,,1.0,2.0,1.0,,3.0,,10.0,5.0,6.0,3.0,34.0,17.0,62.0,56.0,476.0,510.0,403.0,415.0,49.2,50.8,29.0,6.0,14.0,22.0,10.0,17.0,15.0,15.0,13.0,29.0,13.0,29.0,18.0,15.0,2.0,4.0,1.0,,,1.0,4.0,9.0,11.0,11.0,136.0,135.0,3.0,3.0,,4.0,1.0,,50.0,49.0,49.0,50.0,14.0,8.0,8.0,14.0,4.0,1.0,4.0,1.0,1.0,1.0,15.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0,,
2017-18,918939,5,2017-09-16 15:00:00,"St. James' Park, Newcastle",51795,Newcastle,Stoke,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,14.0,13.0,3.0,4.0,6.0,7.0,5.0,2.0,4.0,1.0,1.0,,4.0,1.0,,,2.0,1.0,11.0,12.0,5.0,6.0,30.0,29.0,51.0,80.0,291.0,405.0,207.0,304.0,42.1,57.9,20.0,21.0,25.0,15.0,14.0,11.0,10.0,9.0,37.0,25.0,37.0,25.0,18.0,18.0,2.0,4.0,,1.0,,,11.0,6.0,10.0,18.0,135.0,162.0,3.0,1.0,1.0,2.0,,,64.0,59.0,59.0,64.0,23.0,22.0,22.0,23.0,7.0,5.0,7.0,5.0,1.0,,13.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2017-18,918940,5,2017-09-16 17:30:00,"Wembley Stadium, London",65366,Spurs,Swansea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,26.0,4.0,8.0,,14.0,4.0,4.0,,,,,,,,1.0,,,,19.0,1.0,11.0,,58.0,13.0,110.0,44.0,757.0,257.0,674.0,164.0,74.9,25.1,30.0,5.0,14.0,17.0,8.0,14.0,4.0,8.0,11.0,44.0,11.0,44.0,20.0,13.0,,4.0,,,,,10.0,7.0,8.0,11.0,154.0,127.0,,8.0,,,1.0,1.0,46.0,50.0,50.0,46.0,17.0,13.0,13.0,17.0,11.0,1.0,11.0,1.0,,1.0,11.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
2017-18,918941,5,2017-09-16 15:00:00,"Vicarage Road, Watford",20305,Watford,Man City,0,6,6,0,L,W,0,3,3,0,0,0,0,0,,6.0,7.0,28.0,1.0,10.0,5.0,10.0,1.0,8.0,2.0,3.0,,4.0,2.0,,,1.0,,5.0,5.0,22.0,1.0,14.0,19.0,32.0,31.0,58.0,312.0,637.0,236.0,576.0,32.6,67.4,10.0,43.0,7.0,19.0,3.0,13.0,22.0,10.0,22.0,24.0,22.0,24.0,17.0,18.0,8.0,1.0,1.0,,,,13.0,11.0,8.0,3.0,123.0,112.0,4.0,1.0,6.0,,,1.0,35.0,54.0,54.0,35.0,12.0,14.0,14.0,12.0,3.0,11.0,3.0,11.0,1.0,2.0,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,,,
2017-18,918942,5,2017-09-16 15:00:00,"The Hawthorns, West Bromwich",24942,West Brom,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,9.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,5.0,7.0,2.0,3.0,17.0,27.0,47.0,71.0,290.0,487.0,212.0,414.0,36.8,63.2,8.0,9.0,7.0,11.0,7.0,6.0,9.0,7.0,24.0,16.0,24.0,16.0,5.0,14.0,3.0,2.0,,,,,5.0,9.0,7.0,3.0,117.0,126.0,1.0,1.0,,,1.0,1.0,29.0,45.0,45.0,29.0,6.0,15.0,15.0,6.0,2.0,3.0,2.0,3.0,,,15.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2017-18,918943,6,2017-09-25 20:00:00,"Emirates Stadium, London",59134,Arsenal,West Brom,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,7.0,6.0,3.0,6.0,3.0,4.0,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,,,9.0,4.0,5.0,3.0,33.0,23.0,68.0,53.0,615.0,272.0,537.0,188.0,69.1,30.9,35.0,15.0,15.0,16.0,9.0,12.0,12.0,20.0,24.0,23.0,24.0,23.0,8.0,8.0,2.0,4.0,1.0,,,,10.0,13.0,10.0,11.0,133.0,133.0,2.0,4.0,,2.0,1.0,,69.0,53.0,53.0,69.0,24.0,21.0,21.0,24.0,7.0,4.0,7.0,4.0,1.0,1.0,8.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,
2017-18,918944,6,2017-09-24 16:00:00,"Amex Stadium, Falmer",30468,Brighton,Newcastle,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,17.0,3.0,5.0,2.0,7.0,2.0,5.0,,1.0,,,,2.0,,1.0,1.0,,5.0,8.0,3.0,4.0,28.0,40.0,58.0,51.0,438.0,458.0,339.0,365.0,48.8,51.2,20.0,24.0,16.0,14.0,8.0,10.0,11.0,12.0,40.0,29.0,40.0,29.0,15.0,15.0,5.0,1.0,1.0,,,,11.0,6.0,8.0,9.0,145.0,142.0,5.0,2.0,,1.0,1.0,,62.0,51.0,51.0,62.0,33.0,21.0,21.0,33.0,2.0,8.0,2.0,8.0,1.0,1.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2017-18,918945,6,2017-09-23 15:00:00,"Turf Moor, Burnley",20759,Burnley,Huddersfield,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,4.0,9.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,1.0,,,,,,2.0,6.0,1.0,2.0,26.0,25.0,86.0,60.0,456.0,417.0,333.0,316.0,52.0,48.0,7.0,4.0,15.0,25.0,9.0,21.0,13.0,17.0,22.0,35.0,22.0,35.0,14.0,18.0,2.0,1.0,,,,,6.0,7.0,19.0,10.0,182.0,153.0,2.0,3.0,,,1.0,1.0,60.0,61.0,61.0,60.0,26.0,22.0,22.0,26.0,3.0,4.0,3.0,4.0,,,9.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,
2017-18,918946,6,2017-09-23 15:00:00,"Goodison Park, Liverpool",38133,Everton,Bournemouth,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,12.0,8.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,,1.0,,2.0,,1.0,,1.0,1.0,11.0,7.0,6.0,5.0,37.0,32.0,76.0,55.0,426.0,415.0,334.0,321.0,50.6,49.4,23.0,17.0,19.0,13.0,13.0,11.0,21.0,5.0,24.0,22.0,24.0,22.0,16.0,17.0,2.0,5.0,,,,,10.0,3.0,6.0,11.0,145.0,156.0,3.0,,1.0,2.0,,,46.0,49.0,49.0,46.0,15.0,14.0,14.0,15.0,4.0,6.0,4.0,6.0,,,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,918947,6,2017-09-23 17:30:00,"King Power Stadium, Leicester",32004,Leicester,Liverpool,2,3,3,2,L,W,1,2,2,1,0,0,0,0,2.0,3.0,12.0,23.0,7.0,6.0,2.0,9.0,3.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,8.0,18.0,7.0,10.0,43.0,29.0,72.0,75.0,360.0,486.0,237.0,352.0,43.3,56.7,15.0,37.0,15.0,14.0,14.0,9.0,9.0,8.0,26.0,34.0,26.0,34.0,12.0,13.0,8.0,3.0,,1.0,,,12.0,10.0,8.0,9.0,196.0,183.0,3.0,5.0,3.0,2.0,,,61.0,68.0,68.0,61.0,24.0,30.0,30.0,24.0,3.0,6.0,3.0,6.0,2.0,,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,1.0,,
2017-18,918948,6,2017-09-23 15:00:00,"Etihad Stadium, Manchester",53526,Man City,Crystal Palace,5,0,0,5,W,L,1,0,0,1,0,0,0,0,5.0,,25.0,5.0,9.0,,7.0,2.0,9.0,3.0,8.0,1.0,4.0,,6.0,2.0,,2.0,5.0,,18.0,4.0,13.0,3.0,46.0,13.0,85.0,40.0,724.0,281.0,656.0,205.0,71.9,28.1,58.0,11.0,6.0,16.0,3.0,9.0,11.0,15.0,6.0,30.0,6.0,30.0,19.0,18.0,3.0,9.0,,2.0,,,14.0,14.0,12.0,5.0,119.0,109.0,,4.0,,5.0,1.0,,35.0,46.0,46.0,35.0,10.0,10.0,10.0,10.0,8.0,2.0,8.0,2.0,,,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,918949,6,2017-09-23 15:00:00,"St. Mary's Stadium, Southampton",31930,Southampton,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,14.0,9.0,4.0,4.0,6.0,3.0,4.0,2.0,,,,1.0,,,,,,,10.0,6.0,7.0,4.0,50.0,20.0,75.0,54.0,544.0,368.0,453.0,288.0,60.6,39.4,25.0,17.0,18.0,16.0,13.0,9.0,11.0,12.0,10.0,40.0,10.0,40.0,20.0,17.0,2.0,5.0,1.0,,,,5.0,8.0,13.0,12.0,148.0,130.0,3.0,3.0,1.0,,,1.0,41.0,50.0,50.0,41.0,6.0,18.0,18.0,6.0,8.0,4.0,8.0,4.0,,,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2017-18,918950,6,2017-09-23 15:00:00,"bet365 Stadium, Stoke",29661,Stoke,Chelsea,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,13.0,7.0,2.0,4.0,7.0,3.0,4.0,,1.0,2.0,,2.0,1.0,1.0,,,,3.0,8.0,6.0,3.0,3.0,38.0,19.0,72.0,46.0,407.0,547.0,319.0,466.0,44.1,55.9,21.0,15.0,18.0,26.0,12.0,24.0,13.0,11.0,8.0,29.0,8.0,29.0,20.0,15.0,,4.0,,,1.0,,14.0,3.0,16.0,11.0,156.0,130.0,,2.0,4.0,,,1.0,41.0,56.0,56.0,41.0,7.0,11.0,11.0,7.0,5.0,,5.0,,3.0,,5.0,14.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,918951,6,2017-09-23 15:00:00,"Liberty Stadium, Swansea",20372,Swansea,Watford,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,10.0,8.0,3.0,4.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,1.0,,,,,1.0,6.0,4.0,4.0,3.0,47.0,20.0,62.0,51.0,429.0,433.0,323.0,340.0,50.8,49.2,20.0,21.0,21.0,17.0,19.0,7.0,10.0,12.0,17.0,43.0,17.0,43.0,13.0,13.0,2.0,3.0,1.0,,,,12.0,8.0,15.0,11.0,166.0,151.0,2.0,2.0,2.0,1.0,,,68.0,65.0,65.0,68.0,23.0,29.0,29.0,23.0,5.0,4.0,6.0,4.0,3.0,,9.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2017-18,918952,6,2017-09-23 12:30:00,"London Stadium, London",56988,West Ham,Spurs,2,3,3,2,L,W,0,2,2,0,0,1,1,0,2.0,3.0,10.0,15.0,4.0,5.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,2.0,2.0,1.0,8.0,9.0,4.0,5.0,30.0,28.0,63.0,53.0,367.0,394.0,261.0,293.0,48.9,51.1,18.0,15.0,19.0,19.0,15.0,13.0,18.0,9.0,23.0,39.0,23.0,39.0,25.0,24.0,3.0,1.0,,,,,9.0,6.0,12.0,14.0,173.0,160.0,2.0,2.0,3.0,2.0,,,60.0,60.0,60.0,60.0,16.0,22.0,22.0,16.0,4.0,3.0,4.0,3.0,,1.0,10.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,6.0,5.0,,
